Ne ra ket erc'h,It doesn't snow
Ne ran ket,I don't
Ne ran ket ken,I don't any longer
Ne vutunan ket,I don't smoke
O kampiñ emaoc'h?,Are you camping?
O prenañ bara 'mañ,She's buying bread
O tigouezhout,arrival
O vont kuit,departure
Oc'h ober petra 'mañ?,What's she doing?
Oh ma,Oh my God!
Ouzh taol,at the table
Peder eur hanter eo,It is half past four
Pegement eo ar bilhed ?,How much is the fare?
Pegement eo?,How much ...?
Pegement eo?,How much does it costs?
Pegoulz ?,When?
Pelec'h 'mañ Katell?,Where's Kate?
Pelec'h emañ ar privezioù?,Where are the toilets?
Pelec'h emañ ar privezioù?,Where is the bathroom?
Pelec'h emañ ar sal dour ?,Where is the bathroom? (1)
Pelec'h emañ ar sal dour?,Where is the shower-room ?
Pelec'h emañ...?,Where is..?
Pemp eur eo,Il is five o'clock
Penaos 'mañ ar bed ganeoc'h?,How are things?
Penaos e vez laret se e?,How do you sy this in English?
Penaos eo an amzer?,What's the weather like?
Penaos oc'h deuet?,How did you come?
Peseurt deiz ?,What day?
Pet eur eo?,What time is it...?
Pet eur eo?,What time is it?
Petra 'po ... da zebriñ?,What will you have ... to eat?
Petra 'po d'evañ?,What will you have to drink?
Petra eo da anv?,What is your name?
Petra eo hoc'h anv?,What's your name?
Petra eo?,What is it?
Petra eo?,What is this?
Petra zo ganeoc'h?,What's the matter with you?
Petra zo nevez genoc'h?,What's new?
Petra zo?,What's there?
Pezh langajoù a gaojet?,Which languages do you speak?
Pezh oad 'peus?,How old are you?
Piv eo?,Who's he?
Piv oc'h?,Who are you?
Plijet bras on,Nice to meet you
Plijusat !,What's cool
Prenañ a rin se,I'll buy it
Salud deoc'h!,hi
Saozneg,English
Sec'hed 'm eus,I'm thirsty
Seizh eur trizek,Seven thirteen
Sell 'ta ouzh ar brammer kozh,Look at that old fart
Sell ouzh ar paotr-se,Look at that boy!
Sharon Stone eo ma anv,I'm Sharon Stone
Sinaeg,Chinese
Skrivet eo aze,It's written there
Skuizh on,I'm tired
Sot oc'h gant ar binîoù?,Are you fond of bagpipes?
Spagnoleg,Spanish
Stivell eo?,Is he Stivell?
Teir eur ha kard,A quarter past three
Teir eur ha kard,Three fifteen
Tregeriad,man from the region of Treger
Trist oc'h?,Are you sad?
Trugarez Vras,thank you very much
URL,URL-uniforme ressource locator
Unnek eur hanter,Eleven thirty
Unnek eur hanter,Half past eleven
Ur c'harr zo ganeoc'h?,Have you got a car?
Ur c'hi eo,it is a dog
Warc'hoazh,tomorrow
Yec'hed mat!,Cheers!
a beep seurt,various
a zo,which is
"a zo, piv",who
a-dreñv,behind
a-walc'h,enough
abardaez,evening
"aber, aven",estuary
abred,early
"ac'hanta, neuze",so
adlavar,repeat!
"adverenn, te",tea
adveziant,plug-in
ael,angel
aer,air
aes,easy
aet,gone
"aet, kleiz",left
afo,quickly
"ahont, amañ, aze",here
"ahont, amañ, aze",there
aiou!,ouch!
aiou!,ow!
al lenn,lake
"al leti, an otel",hotel
"al, an, ar",the
alarc'h,swan
alc'hwez,key
alc'hwez USB,USB key
all,other
"alo, Demat, salud, salud dit",hello
amann,butter
amezeg,neighbour
amzer,season
amzer,time
amzer,weather
amzer fall,bad weather
amzer gaer,splendid weather
amzer vrav,fine weather
amzer vrein,awful weather
an Hañv,summer
an Nedeleg,Christmas
"an Nevez-Amzer, feunteun",spring
an aerborzh,airport
an amzer,the weather
an arsav metro,subway station
an deiz ha bloaz,birthday
an dibenn-pred,dessert
"an draonienn, traoñienn",valley
"an duchenn, menez",hill
an holl,all
an iliz,church
"an ospital, pennospital",hospital
an tad,father
an ti bank,bank
"an ti-debriñ, ar restaorant, preti",restaurant
an ti-gar,train station
an ti-post,post office
an tour,tower
an tren,train
"aneval, loen",animal
ankou,Mister death
anv,name
aod,coast
aon,fear
aotrou,mister
aour,gold
aozant HTML,HTML editor
aozañ,edit
ar Goañv,winter
ar bilhed,ticket
"ar blasenn, karrez",square
ar bloaz,year
ar burev feurmiñ kirri-tan,car rental agency
"ar c'harr-boutin, bus",bus
ar c'horf,the body
"ar gambr, kambr",room
ar gartenn,map
ar gwaz,husband
ar gwez,the trees
ar mab,son
ar menez,mountain
ar metro,subway
"ar mignon (m), ar vignonez (f), kamarad, keneil",friend
ar mirdi,museum
"ar miz, miz",month
ar mor bras,ocean
"ar park kirri, ar parking",parking
ar pasport,passport
ar pod-kafe,a coffee-pot
ar pont,bridge
ar poull-neuial,swimming pool
ar predoù,the meals
ar privezioù,restrooms
ar prizioù,the prices
ar re-mañ,those ones
ar sizhun,week
ar skol,school
ar stal,shop
ar stal,store
"ar straed, ru",street
ar stêr,river
"ar vamm, mamm",mother
"ar verc'h, merc'h",daughter
ar wreg,wife
arabat butuniñ,no smoking
arc'hant,money
arc'hant,silver
arc'hant zo ganto,they have money
arlun,icon
"arnev, gwall-amzer",storm
"arouezenn krogenn, pa roer e chomlec'h e ti",at
artichaod,artichoke
arzh,bear
asied,plate
askell,wing
askom,bone
astenn,extension
atav,always
aval,apple
avaloù,apples
"avaloù-douar, patatez",potatoes
"avaloù-douar, patatezenn",potato
avat,really
avel,wind
azen,ass
"azen, azen, kazeg",donkey
bag,boat
"bag, lestr",ship
bagad,group
bagad,pipe band
balafenn,butterfly
bananez,bananas
"bannac'h, ur banne, ur banne",a drink
banniel,flag
bar,bar
bara,bread
bara zo en ti?,is there bread in the house?
barrenn ostilhoù,toolbar
barrennoù,bars
barrikenn,barrel
barv,beard
beajiñ,to travel
bed,world
beg,beak
beg,headland
"beg, genou",mouth
bep mintin,every morning
bern kaoc'h,pack of shit
berr,short
"bevañ, kuitaat",to live
"bezañ (on, eo, eur), int, oc'h, omp, out",to be
bezañ o chom,to leave
bier,beer
bigorned,winkles
bihan,small
binioù,bagpipe
binioù,pipbrock
"bir, saezh",arrow
biz,finger
bleiz,wolf
bleud,flour
bleunienn,flower
blev,hair
blev,hairs
"bloaz, oad",age
"boc'h, jod",cheek
boest degemer,inbox
boest kas,outbox
boestad,box
botoù,shoes
bouc'hal,axe
boued,food
boued-mor,sea-food
"boulc'hurun !, Boulc'hurun!, louf",flatulence
"bourk, gwik",small market town
boutailh,bottle
"bouton, nozelenn",buttons
bragoù,trousers
brammañ,to make a flatulence
brammer(ez),farter
brammig,sonny
bran,crow
bras,big
bras,tall
"bras, meur",great
brav eo an amzer,the weather is fine
brav eo hiriv,it's fine today
"brav, kaer",beautiful
"brav, koant",nice
brec'h,arm
brein,rotten
brein eo,it's awful
breudeur,brothers
breur,brother
brezel,war
brezhoneg,Breton language
brezhonek,Breton
brezhonek,in Breton language
bro,country
bro,region
bruderezh,publicity
brusk,chest
bugale,children
"bugel, krouadur",child
buhez,life
buoc'h,cow
burev,office
butun,tobacco
butuner(ien),smoker(s)
butuniñ,to smoke
butuniñ a ran,I do smoke
"c'hi, ki",dog
c'hoar,sister
c'hoarezed,sisters
c'hoari,to play
c'hoari koukou,fornicate
c'hoazh,again
c'hwec'h,six
c'hwec'h kant,six hundred
c'hwennenn,flea
c'hwezek,sixteen
c'hwezh,smell
"chaous, lipig, soubinell",sauce
chañs,luck
chañs vat,good luck
chifretez,prawns
"chimik, ur voestad alumetez",a box of matches
chistr,cider
chistr eus Breizh eo,It's cider from Brtittany
chokolad,chocolate
chom,to stay
chom a-sav,to stop
chom fur,be quiet!
chomlec'h,address
chomlec'h,adresse
chouchenn,mead
chug,juice
colliou,horse keeper
d'an nec'h,up
d'an traoñ,down
d'ar,to the
d'ar wezh kentañ,see you nest time
"d'ar wezh kentañ, ken emberr",see you soon
"d'ar, war",on
da,your
"da bep lec'h, da bep tu",all directions
da lec'h all,other directions
da venn arc'hoazh,see you tomorrow
da venn tuchant,see you later
"da, deoc'h, deomp, dezhañ, dezhi, dimp, din, dit",to
dall,blind
damkaniezh,theory
dant,tooth
"daou (m), div (f)",two
daou c'hant,two hundred
"daou ha tregont, div ha tregont",thirty two
daou ugent,forty
daou vil,two thousand
"daou warn ugent, div warn ugent",twenty two
daoulagad,eyes
daouzek,twelve
dañs,dance
dañsal,to dance
dañsal a blij din,I like dancing
"dañvad, dañvat",sheep
degemer mat,welcome
"dehou, dehoù",right
deiz,day
dek,ten
dek ha pevar ugent,ninety
dek ha tri ugent,seventy
dek lur,ten francs
dek mil,ten thousand
den,human being
"den, gour",man
"deoc'h, dit",to you
deomp e-barzh,let's get in
deomp er-maez,let's get out
deskiñ,to learn
deuet,come
"deuet mat oc'h, Gant plijadur",you're welcome
"dev, tev",thick
"dezerzh, gouelec'h",desert
dezhan,to him
dezhi,to her
dezho ou dezhe,to (1)
diaes,difficult
diaes,hard
diaoul (ez),devil
dibenn-sizhun,weekend
dienn skornet,ice-cream
"dienn, dienn, koaven, koaven",cream
dienn-skorn,ice cream
digant,from someone
"digarez, eskuzet ac'hanin",sorry
digor,open
digor,opened
"dijuni, lein",breakfast
dilhad,clothes
dilun,monday
din,to me
dindan,under
dirak,in front of
diskar-amzer,autumn
diskar-amzer,fall
diskenn,to go down
diskuizhañ,to rest
distagadur,pronounciation
div werennad,two glasses
"divalav, vil",ugly
divhar,legs
diviz,conversation
diwall!,careful!
diwan,awakening
diwan,waking up
diwezhat,late
domani,domain
dont,to come
dont a-barzh,come in
dont en-dro,to come back
dont tre,to come in
dor,door
dorn,hand
douar,ground
doue,god
dour,water
dour-feunteun,mineral water
dousing,gently
draen,bug
"dre vras bulzun, ent strizh merdeer",navigator
"dre vras pellgargan, ent strizh ezkargañ",upload
"dre vras pellgargañ, ent strizh enkargañ",download
dremm,face
droch(ez),silly
droug-blev,hangover
drouk,evil
du,black
dube,dove
duron,forum
e,his
e,in
e pep lec'h,everywhere
"e, en",he
e-barzh,inside
e-kichen,next to
e-pad,during
ebet,none
echu,finished
"eilenn, segondenn",second
eizh,eight
eizh kant,eight hundred
ejenn,ox
"el, en, er",in the
elgezh,chin
"emaint), emañ (emaon, emaout",to be (1)
emaon o tebriñ,I am speaking
emaon oc'h evañ,I am drinking
emañ o kousket,she is sleeping
emañ o labourat,he is working
en-dro,around
enebour,enemy
enez,island
enlinenn,on line
enrouedad,intranet
"ent strizh ergerzher, re vras bulzun",explorer
eo,is
"eo!, ya",yes
eontr,uncle
eontred,uncles
eoul,oil
"eoul-douar, naft",petroleum
er gêr,at home
erc'h,snow
erer,eagle
erru,arrived
eskemmant,shareware
eta,then
etrebroadel,international
etregwezhiat,interactive
eur,hour
eus,from
"eus/'peus, o deus",to get
"eus/'peus, o deus",to have
evaj,beverage
evaj,drink
evañ,to drink
evel,like
"even, miz Mezheven",june
evit,for
evit an deizioù,those days
evit mann eo an amann?,is the butter free?
evit netra eo?,is it free?
"evn, labous",bird
"ez eus, zo",there is
ezhomm,need
ezlinenn,off line
falc'hun,falcon
fall,bad
familh,family
"faou, Gast!",beech
fardañ,to prepare
fav glas,French beans
fazi,mistake
fenoz,tonight
fest,party
"fest, melen",fair
fest-noz,traditional concert/dance
feunteun,fountain
fiñvskeudenndi,movie theater
"flut, gwele",bed
"forest, koad",wood
"forest, koad, koad",forest
"forom, forom eskemm",newsgroups
"fourmaj, keuz, laezh",cheese
fourmaj-kig,paté
fouzhañ,to copulate
fouzhañ gant unan bennak,to make love to sb
foñsad,inebriation
frazennoù hollek,general sentences
fresk,fresh
fresk eo,it's cool
fri,nose
fritez 'm bo,I'll have chips
frouezh,fruit
furcher,browser
"gachen, gwastelloù",cakes
gallek,in French language
ganeoc'h,with you (pl)
"ganeoc'h, ganit",with you
"ganeomp, ganimp",with us
"ganimp, ganin, ganit, gant, gantan, ganti, ganto",with
ganin,with me
gantan,with him
"gante, ganto",with them
ganti,with her
ganto ou gante,with (1)
gaoc'h,shitty
gar,leg
"garz(ez), genaoueg (ez), gornek, gornek, leue, sot",stupid
gast,bitch
gast,prostitute
gavr,goat
ger,word
ger tremen,password
geriadur,dictionary
"geriaoueg, geriou",vocabulary
gevell,twin
glac'har,affliction
glac'har,sorrow
glaou,coal
glas,blue
glav,rain
"glaz, gwer",green
"glazur, saladenn",lettuce
glin,knee
gloan,wool
gortoz,to wait
goude,after
gouelanig,seagull
goulenn,question
goulenn,to ask
goulennoù ha respontoù,questions and answers
goullo,empty
gourc'hemennoù,orders
gourhent,freeway
gourskrid(el),hypertext
gouzoug,neck
"gouzout (ouzon, ouzout",to know
gouzout gout a ran,I know
grilhed-mor,crayfish
grilhed-traezh,scampi
gwad,blood
gwagennoù,waves
gwaz,goose
gwazed,husbands
gweladenniñ,to visit
gwelet,to see
gwelloc'h,better
gwelomp,let's see
gwenanenn,bee
gwenedour,man from the region of Vannes
gwenn,white
gwerenn,glass
gwerz,sad traditional song
gweuz,lip
gwezenn,a tree
gwezenn,tree
gwiad,web
gwiader,internet user
gwik,in place names
"gwik, kêr, kêr",village
gwin,wine
gwin mat eo?,is it good wine?
gwinegr,vinegar
gwinizh,wheat
gwinizh-du (ed-du),buckwheat
gwir,true
gwirionez,truth
gwiz kozh,old sow
gwragez,wifes
ha kard,and a quarter
"ha, hag",and
hag all,etcetera
hanter kant,fifty
hanternoz,midnight
hastañ,to hurry
he,her
heiz,barley
hent,road
hent,way
heol,sun
hep,without
"hepken, hepken, nemet",only
"hepken, ken",no more
heuliañ,next
hi,she
hini,any
hini kreñv,hard stuff
"hini, unan",one
hir,long
"hiriv, Hiziv",today
ho,your (pl)
"hol, hon, hor",our
holen,salt
houad,duck
houarn,iron
hunvre,dream
i,their
int,they
"internet, kenrouedad",internet
istor,history
istr,oysters
itron,madam
ivez,also
"ivez, ivez, na",neither
izel,low
jamon (kig-morzhed),han
"jardin, liorzh",garden
kac'her(ez),bore
kac'her(ez),good for nothing
kac'her(ez),shitter
kacher,kosher
kador,chair
kador-vrec'h,armchair
kaer eo,It's splendid
kafe,coffee
kalon,heart
kalz,a lot
kalz,a lot of
kalz,much
kanañ,to sing
kant,hundred
kant,one hundred
kant dek,one hundred and ten
kant pemzek,one hundred and fifteen
kant unan,one hundred and one
kant unan warn ugent,one hundred twenty one
kantol,candle
kaoc'h,faeces
kaol,cabbage
kaotigell,jam
kaouenn,owl
kaout c'hoant da,to want to
kaout ezhomm,to need
karc'hat,to shit
kared,love
"kared, karout",to love
kargañ,load
"kargedoull, lonker(ez)",drunkard
karotez,carrots
karr,car
"karreg, roc'h",rock
kartenn-bost,postcard
kas,send
kas en-dro,maintain
kasedig,cassette
kasour,webmaster
kastell,castle
"kazeg, marc'h",horse
kazetenn,journal
kazetenn,newspaper
kazh,cat
kazh gleb,hypocrite
kazh gleb,wet cat
kañval,camel
kef,cash desk
kegin,kitchen
keginerez,cook woman
kelaouenn,magazine
kelenner,professor
kemer,to take
ken arc'hoazh,See you tomorrow
ken digwener,see you Friday
ken dilun,see you Monday
ken dimerc'her,see you Wednesday
ken dimeurzh,see you Tuesday
ken diryaou,see you Thursday
ken disadorn,see you Saturday
ken disul,see you Sunday
ken ur wech all,... some time
kenavo ar c'hentañ,see you again next time
kenavo da dout an dud,bye all
kenderv,cousin
kendirvi,cousins
kendiviz (dre) video,videoconferencing
kenstagañ,attach
kentel,lesson
kentoc'h,rather
kenwerzh elektronek,electronic commerce
"keoded, kêr",city
"keoded, kêr",town
ker,expensive
kerezenn,cherry
kernevad,man from the region of Cornwal
kerzh da garc'hat,leave me alone
kevnidenn,spider
kevreadenn,connection
kevreañ,connect
keñveriadur,comparisson
kig,meat
kig bevin,beef
kig danvad,mutton
kig leue,veal
kig moc'h,pork
"kig rost, rost",roast
kig yar,chicken
kig yar,poultry
kistin,chestnuts
klask,to look for
klañv,ill
klikañ,click
klouar eo,it's warm
"kloz, serr",closed
koad,wooden
koan,dinner
kof,belly
kof,stomach
komz,to speak
kontadennoù,tales
kontañ,to count
kontell,knife
konter,counter
"korf, n'eus forzh",body
korn,corner
korn ar vutunerien,smokers corner
kotoñs,cotton
kouevr,copper
koulskoude,however
koumanantiñ,subscribe
koumoulenn,cloud
"kouviad, ostizh",guest
kozh,old
kozh,old (not new)
kozh,old (not young)
krampouezh,pancakes
krampouezh,panckakes
kranked,crabs
"kredenn, relijion",religion
kreisteiz,noon
kreiz,middle
kreiz kêr,downtown
kreiz-kêr,town center
kroashent,crossroads
kroazioù,crosses
krog,started
krog bar gaoj,starting a conversation
kunujennoù,insults
kwign-amann,butter cake
kwignoù,pastry
labour,work
labourat,to work
labourat a ran,I work
laer,thief
laezh,milk
lagad,eye
laouen,happy
laouenn,louse
lastez,trash
lavar din en-dro,Say it again to me
lavaret,to say
lec'hienn,site
lec'hienn-gwiad,site web
legumaj,vegetable
legumaj,vegetables
lenn,to read
lenner,reader
leon,lion
leue,calf
leue,lump
leue dour,hydrocephalic calf
leun,full
levr,book
liammoù,links
liesvedia,multimedia
lipous,greedy
listenn skignañ,mailing list
liv,color
lizer,letter (mail)
lizerenn,letter (alphabet)
lizher,letter
lizher-el,e-mail
loa,spoon
loar,moon
loened,animals
loeroù,socks
logodenn,mouse
louarn,fox
"loukez, sod (ez)",fool
lounezh,kidney
lous,dirty
ludu,ash
lug ha c'hoari,plug and play
lunedoù,glasses
lur,franc
lus,bilberries
lusker enklask,search engine
ma,if
ma,my
ma!,well!
madigoù,sweets
maen,stone
maltouter,firewall
mamm-gozh,grandmother
mammig,mum
mammou,mothers
mann,zero
"maouez, plac'h",woman
"mar plij, Pegement eo ar gont",Please bring me the bill
marc'had,market
marc'had-mat,cheap
marilhadur,registration
marmouz,ape
marmouz,monkey
marteze,prehaps
marv,dead
marv,death
mat,good
mat,well
mat-tre,I'm fine
mat-tre,very good
mat-tre,very well
me,I
me,me
me a zey en-dro,be right back
me a zey en-dro diwezhatoc'h,be back later
medisinez,woman doctor
mel,honey
melen,yellow
melezour,mirror
menegeriñ,index
merc'hed,daughters
merenn,lunch
merienenn,ant
mersi bras deoc'h,thanks a lot
"mersi bras deoc'h, mersi bras deoc'h, trugarez",thanks
"mersi dit, trugarez",thank you
meskl,mussels
met,but
met n'eo ket din,but it isn't mine
meuz,dish
mezv,drunk
mezv-dall,completely drunk
mic'hi,snot
mil,one thousand
mil,thousand
mil kant unan ha tregont,1131
miz C'hwevrer,february
miz Du,november
miz Ebrel,april
miz Eost,august
miz Genver,january
miz Gouere,july
miz Gwengolo,september
miz Here,october
miz Kerzu,december
miz Mae,may
miz Meurzh,march
modem,modem
"moger, mur",wall
mojenn,myth
moned,access
mont,to go
mont a ra,he goes
mont a ra,it goes
mont a ra mat,it goes well
mont a ra mat ganin,I'm alright
mont a ran,I go
mont a reer,one goes
mont a reomp,we go
mont a reont,they go
mont a rez,you go
mont a rit,you go (pl)
mont da gousked,to go to bet
mor,sea
moraer,sailor
mouezh,voice
moulerez,printer
munutenn,minute
muzik,music
n'eo ket,No-he isn't
n'eo ket,it is not
n'eo ket chistr eus Normandi,it's not cider from Normandy
n'eo ket sec'h,It isn't dry
n'eo ket tomm,it isn't hot
n'eus forzh,any-(where
n'eus forzh,time)
n'eus ket,No-I haven't
n'eus ket,there isn't
n'eus ket amzer ganin bremañ,I haven't got time now
n'on ket an Aotrou Toubon,I'm not Mr Allgood
na Jim Goughir,nor J. Courrier
nadoz,needle
naer,snake
naetaat,to clean
nann,no
naon,hunger
naontek,nineteen
natur,nature
nav,nine
nav ha tregont,thrity nine
nav warn ugent,twenty nine
ne blij ket din Boris Begberr,I like neither Boris Becker
nebeut,few
nec'h,top
neketa?,isn't it?
netrant,freeware
nevez,new
nevez-amzer,srping
ni,we
nitrat zo en dour?,is there nitrate in the water?
niverenn,number
"noz, teñv",night
"noziazh vat, Nozvat",good night
o vont da lippañ ur banne,he's going to the pub
"o, oc'h",preposition for present
oabl,sky
oan,lamb
"ober (ran, ra, reer, reomp, reont, rez, rit",to do
"ober, ruilhal, ur sigaretenn",to make a cigarette
ognon,onions
ognonenn,onion
olifant,elephant
olivezenn,olive
orañjez,oranges
paeamant diogel,secure payment
pajenn,page
pajennoù,pages
paotr,boy
paouez,stop!
paper,paper
park,park
pe,or
pebr,pepper
pedenn,prayer
"peder (f), pevar (m)",four
peder gwerennad,four glasses
pell,far
pellabour(at),telecommuting
"pemoc'h, porc'hell",pig
pemp,five
pemp kant,five hundred
pemzek,fifteen
penn,head
pennad,article
peoc'h,peace
per,pears
perenn,pear
peseurt gwin zo?,what kind of wine have you got
"pesk, pesked",fish
petra,what
petra,what?
petra zo da zebriñ?,what can we eat?
pevar c'hant,four hundred
pevar mil,four thousand
pevar ugent,eighty
pevarzek,fourteen
pichon,pigeon
piv,who?
piz bihan,peas
pizenn,pea
plac'h,girl
pladenn,compact disk
planedenn,planet
poan,pain
"pobl, tud",people
poelladennoù,exercises
poezon,poison
post elektronek (Postel),Electronic Mail (E-Mail)
postel,adresse e-mail
poull-neuial,swiming pool
pourvezer monedoù,provider
prederouriezh,philosophy
preizherien,hackers
prenest,window
preñv,worm
profed,prophet
prunenn,plum
ran,frog
rastell,anthenm
re greñv eo,it's too strong
red e Baud,Baud rate
redled,bandwidth
renkell,folder
revr,arse
ribl ar straed,sidewalk
risklenn,sophism
ro peoc'h,don't bother me!
"ro peoc'h, serr da veg, serrit ho peg",shut up!
roll ar meuzioù,the menu
roue,king
rouedad,network
rousdu,brown
routaer,router
rozenn,rose
ruz,red
sac'h kaoc'h,bag of shit
sac'hañ,crash
saladenn,salad
salud da dout an dud,hello everybody!
saludoù,salutations
sanailh ditouroù,Data Warehouse
sasunadur,seasoning
se,this
seitek,seventeen
seiz,silk
seizh,seven
seizh kant,seven hundred
selaou,Listen!
selaou ar plac'h se,Listen to that girl!
sell,Look!
sellomp (ouzh ...),let's look (at)
serr da c'henou,close your mouth!
serrit ho kenou,close your mouth! (pl)
servijer,server
setu,here it is
setu,there it is
seurfiñ,surf
sevel,to get up
sezv,mustard
sigaretennoù,cigarettes
silzig,sausages
sinedoù,bookmarks
sir,steel
sistr,cidar
sivi,strawberries
siwazh,unfortunately
skeudenn lavar,metaphore
"skingomz, skingomzerez",radio
"skinwel, skinwelerez",television
skol-veur,university
skorn,ice
skouarn,ear
skrivañ,to write
skuizh,tired
soavon,soap
sod (ez),idiot
sot,mad
sot on ganeoc'h,but I'm mad about you
soubenn,soup
spontus,frightening
spontus,horrible
sport,sport
stal-voued,food shop
staliañ an daol,setting the table
stammenn,sweater
steredenn,star
steuñvennoù,frames
stlabez,mess
stot,urine
stotañ,to urinate
straed-kerzhet,pavement
strollant,groupware
studiañ,to study
studier,student
studierien,students
sturegor,cyberspace
sukr,sugar
sur,sure
"tad Kozh an Nedeleg, tad Kozh ar Pellgent",Santa Claus
tad-kozh,grandfather
tadig,dad
tadoy,fathers
takenn,drop
tal,forehead
tamm ebet,not at all
tan,a light fire
tan,fire
tan zo ganeoc'h?,Have you got a light?
taol,table
taol-vaen,dolmen
tartez,tarts
tarv,bull
te,you
"teir (f), tri (m)",three
teir gwerennad,three glasses
teod,tongue
termenell,terminal
tev,fat
ti an apotiker,drugstore
ti an apotiker,pharmacy
"ti an archerien, ti ar polis",police station
ti an douristed,tourist information
ti an douristed,turism office
"ti, ty",house
ti-gar ar c'hirri-boutin,bus station
ti-krampouezh,pancake restaurant
ti-kêr,town hall
tiez,houses
tigr,tiger
timbroù,stamp
to have an erection,sevel da unan bennak
toenn,roof
tolper,hub
tomatez,tomatoes
tomatezenn,tomato
tomm,hot
tomm eo,it's hot
tomm-tomm,very hot
torr-penn,pain in the neck
torr-revr,pain in the arse
tost,near
tostoc'h,nearer
toupin,cookie
tourc'h,boar
tra,thing
traezh,sand
traezhenn,beach
traou,things
traoñ,bottom
traoù kozh,junk
tre,absolutely
tre,very
tregont,thirty
trehont,metaphysics
treitour,treacherous
tremenerezh,charge
treut,thin
treuzell,gateway
tri c'hant,three hundred
