"balle, barou",dump truck
bousin,dung
pindant,during
bluc,dust
orelle,ear
biquette,ear hairs
courti,edible
"coeute, queute",elbow
séhu,elder
bradé,elegant
molinache,elevator of mine
impire,empire
ingleterre,England
inglais,English
graf,engrave
intrée,entered
inviape,enviable
inviux,envious
ferdaine,escapade
shovel of miner,escoupe
velle,eve
justemint,exactly
exempe,example
tatasse,excessively meticulous
étron,excrement of poultry
pardonnape,excusable
"fraîche, tère",expenses
rallonque,extension piece
arrachache,extraction
oeul,eye
"yux, z'yux, zis",eyes
"grainne, guiffe, visache",face
fabrique,factory
défraîqui,faded
kermesse,fair
"queut, queute",fallen
"arquerre, arqueut, arqueute",fallen again
atombé,fallen well
famile,family
groët,fang
lon,far
"ceinse, cinse",farm
varlet,farm worker
"ceinsier, cinsier, cinsière",farmer
proute,fart
mote,fashion
"habile, vife",fast
bouffée,fast work
"andoulle, indoulle",fathead
troulle,fear
pleume,feather
sintimint,feeling
fièfe,fever
camp,field
quinsse,fifteen
fique,fig
dogt,finger
tatasse,finicky
fû,fire
preume,first
pichon,fish
pêque,fishing
chinq,five
amusette,fivolous
puche,flea
"flahute, flamind",Flemish
décampe,floor
"braïette, mouc, mouque",fly
lind'main,following day
mingeache,food
pièche,foot of plant
nid d'agache,foot's body
pou,for
porion,foreman to the mine
bos,forest
fourquette,fork
ancienn'mint,formerly
heureusemint,fortunately
quate,four
arnard,fox
casuel,fragile
cassis,frame
carpinte,framework
Franços,French
fricasse,fricasseed
"camarate, comarate",friend
ferloupe,fringe
"garnoulle, guernoulle",frog
fronte,frond
glaire,frozen
vertïant,full of health
amus'mint,fun
interr'mint,funeral
niaf,funny
cafouniette,funny history
"caudière, fournieau",furnace
meupe,furniture
bavarte,gabber
gagnache,gain
guête,gaiter
ju,game
tirlibibi,game of luck in a feast
"courti, gardin",garden
al,garlic
éclette,garlic clove
loque,garment
barriéreux,gate-kepper
bastrinque,gear
niv'leux,geometer
gardinier,gerdener
cadieau,gift
"cocotte, file, gripette",girl
toutoule,girl a few mad
chômeur,glass of wine
glope,globe
papin,glue (flour+water)
"galaffe, goulaffe, gueulard",gluttonous
mouqueron,gnat
commissioni (faire),go to the bathrooms
"maguet, maguette",goat
"avaleux, codin",gobbler
diu,god
"cardonnette, écardonnette",goldfinch
"murgalé, musi",gone moldy
vinguette,good blood
fïeux,good child
arvoir,goodbye
"ojon, oson",goose
grémion,grain of dust
pépère,grandfather
rojin,grape
poine,grasp
"garbée, guerbée, herpe",grass
dringuelle,gratuity
affouré,green fodder
broïeux,grinding
blète,grooseberry
garte,guard
convife,guest
"pourre, poute",gunpowder
boïau,gut
nochère,gutter
habitute,habit
caveu,hair
mitant,half
gnognotte,half-witted
gambon,ham
martieau,hammer
"clinche, pougnie, pugnie",handful
"contint, goglu, joïeusse, joïeux",happy
atatteux,hard worker
nuisipe,harmful
capieau,hat
barrette,hat made of leather to miners
nojette,hazelnut
"tchiête, tiête",head
mulet,headstrong
atteinte,heart attack
caleur,heat
lourte,heavy
haïure,hedge
hurchon,hedgehog
infer,hell
serviape,helpful
glaine,hen
"étaulette, pouli",hen house
"alle, el'vôte, el'vôte, es'",her
"chi, ichi",here
v'la chi,here is
héring,herring
sauret,herring-saur
"chin, sin",hers
eh bé,hey well
souglou,hiccup
"camuche, muche",hiding place
nute,high cloud
cadot,highchair
"i, li",him
li-même,himself
"chin, es', sin",his
incrinquer,hitch one
"auque, noque",hod
"arbraquette, hau, rasette",hoe
tro,hole
hommache,homage
heunnête,honest
honorape,honorable
"abominape, horripe",horrible
"bidet, bourrin, g'va, quéva",horse
"g'vau, quévau",horses
carton,horse's driver
"caud, caute",hot
"barraque, cahute, cambusse, majon, mason",house
ménache,household
commint,how
fraîque,humid
bochu,hunchback
chint,hundred
cache,hunt
bousculate,hustle
glache,ice
nig'doul,idiot
illisipe,illegible
argreinier,imitate grimaces while doing
impièchemint,impeachment
escoudée,impetus
impossipe,impossible
"d'dins, dedins, dins, ed'dins, eud'dins, on",in
"à don, à donc",in that time
incapape,incapable
pouche,inch
inconsolape,inconsolable
affligé,infirm
inragé,infuriated
boïau rouche,inhabitant of Arras
ch'ti mi,inhabitant of north
injusse,injust
inque,ink
intralles,innards
"innochint, ioïot, ioïotte",innocent
inrasatiape,insatiable
in d'dins,inside
intraque,intermission
indine,intolerable
"brinbezingue, intêté, rosse, roste",intoxicated
"mort'z'if, morziv",intoxicated death
invalite,invalid
invisipe,invisible
fier,iron
arpassache,ironing
irréparape,irreparable
arv'leux,irritated
n'import'ù,it doesn't import
cha r'est,it is again
démingeaison,itch
"chin, sin",its
"gaillolle, gaillolle, gaïolle, prijon",jail
javeloteux,javelin
mâcoire,jaw
jalouss'té,jealousy
juche,jedge
joquer,jobless
"blaque, cacoule, cacoule, coule, craque",joke
capenoule,joker
voïache,journey
aisse,joy
bénache,joyous
jug'mint,judgement
"g'nief, g'niève",juniper
jusse,just
kilomète,kilometer
flamique,kind of pancake
ro,king
gargotte,kitchen
accorchu,kitchen's apron
écour,knee
coutieau,knife
pénipe,laborious
dintelle,lace
puchette,landing net
"langache, langache, lanque, parlache, parlache",language
gron,lap
"larche, larque",large
"derne, durte",last
par nuit,lasting by
risipe,laughable
"battée, buhée, lessife",laundry
person without energy,lavette
"losse, manoqueux",lazy
feulle,leaf
patraffe,leaf of tax
arsoulle,lecher
"poreau, porion",leek
gampe,leg
lisipe,legible
limonate,lemonade
lette,letter
"minteusse, minteux",liar
régliche,licorice
couv'lèche,lid
mintirie,lie
sauf'tache,lifesaving
leurmière,light
chirloute,light coffee
probape,likely
"boteusse, boteux",limping
"cordiau, line",line
linche,linen
"lèfe, loupe",lip
goutte,liqueur
lite,liter
bétal,livestock
coronnier,living in coronses
fate,loafer
log'mint,lodging
chuchette,lollipop
lonque,long
déloqu'té,loosened
lazy,losse
pain crotté,lost bread
criarte,loud
toto,louse
corée,lung
bastrinque,machine
magnétijeux,machinetize
agache,magpie
amoute,make see
couet,makes all
rintier,man of means
mante,manna
casaque,man's clothes
mansarte,mansard roof
"feumier, fien, ingrais",manure
"gramint, grinmint",many
maraute,marauding
marmelate,marmelade
mariache,marriage
mervelle,marvel
machon,mason
massaque,massacre
maîte,master
alleumette,match
meur,mature
pet-ête,maybe
"mi, mi'z'aute",me
galeux,mean person
moïen,means
minape,measly
pot,measure of 2 litters
viante,meat
tardiole,mechanical music
machinisse,mechinist
médalle,medal
médicamint,medicine
médioque,mediocre
bricoleux,mediocre worker
mempe,member
marchante,merchant
marchandisse,merchant woman
manèche,merry-go-round
"brin, dallache, fourbi, mic-mac, pinaque",mess
bolite,meteor
mète,meter
micrope,microbe
mitant,middle
"douch'mint, duch'mint",mildly
molin,mill
"manier, moleux",miller
moé,millstone
el'mienne,mine
cafu,mine worker
minisse,minister
nunut,minucious
miraque,miracle
pipiche,miser
misérape,miserable
solant,mishievous
moquache,mockery
abordape,moderate
modesse,modest
fouan,mole
man,mom
momint,moment
"argint, doupes",money
sinche,monkey
mos,month
monumint,monument
"davantache, pus",more
puque,more that
deul,mourning
"bouquen, gamelle",mouth
bouquette,mouth of child
"berdoulle, bidoulle, gadouille, mollique, patia",mud
imbroulle,muddle
crin-crin,music box
"gamelle, guiffe, musieau",muzzle
"em', min",my
biloute,my boy
min loute,my small (emotional)
clo,nail
dache,nail to thick head
nonoche,naive
étrot,narrow
nasse,nasal mucus
boutinnette,navel
quasimint,nearly
forchémint,necessarily
"cau, kiki, queuette",neck
gorriau,neckalace of horse
coïer,necklace
b'son,need
"mi, min, ni, nin",negation
voisinache,neighborhood
écrampi (ête),nembed
"neiche, nierf",nerve
"drissard, drissarde",nervous
"calée, nich'tée",nested
"ortille, pico",nettle
nouvieau,new
rhabillure,new garment
nièche,niece
colinette,nightcap
neux,nine
j'ai si querre sans,no thank you
raffut,noise
"cacoule, carabistouille",nonsense
rin,nothing
foque,nothing that
"à'ch't'heure, à's't'heure, achteur, asteure",now
"chiffe, nompe",number
arligieusse,nun
high cloud,nute
quainne,oak
affutiau,object
impêchemint,obstacle
viez'rie,oddie
sintimint,odor
eud,of
offe,offer
souvint,often remembered
graisseux,oiler
goose,ojon
"vielle, viux",old
su,on
autrefos,once
in,one
"yoyot, yoyotte",one a few innocent
"fouf'teux, fouf'tier",one that doesn't take a care
nasier,one that has the runny nose
"foque, seu', seul'mint",only
oufe,open
orde,order
goose,oson
aute,other
autremint,otherwise
onche,ounce
"nou, nous",our
oute,outrage
"d'sus, d'zeur, ed'sus, eud'sus, pa-d'ssus",over
pa-d'zeur,over (1)
dégainne,pace
paqu'tache,pack
pache,page
"angouche, arnioque, mâ', malmint, mau",pain
russes,pains
shoveled,pallée
"castrole, couet",pan
faluche,pancake
talibur,pancake to apples
marrone,panties
papoule,papoule
parate,parade
attiral,paraphernalia
excusable,pardonnape
parint,parent
sometimes,parfos
goyau,partition of mine
passache,passage
loqu'teux,passive mold
libouli,pastry cream
"piedsente, quémin",path
patieinche,patience
dallache,paving
païeux,payer
pos,pea
pindule,pendulum
laborious,pénipe
pinsion,pension
pionne,peony
"gins, peupe",people
poif,pepper
percot,perch
to pierce,percher
perch,percot
to permit,permette
broulle,perturb
pharmac'rie,pharmacy
mét'cin,physician
imache,picture
"morcieau, neuche",piece
lavette,piece of cloth to make the dis
"gaïette, gaillette",piece of coal
"porchiot, pourcheau",pig
dal,pig male
coulon,pigeon
"épinches, et'nelles, tenalle",pincers
during,pindant
to think,pinser
"pension, retirement",pinsion
"borraine, teuche",pipe
"cuberlire, pirlouette",pirouette
poé,pitch
fourque,pitchfork
"indrot, liu",place
implâte,plaster
platine,platinum
"accordeonneux, cordeonneux",player of accordion
jolimint,pleasantly
"plaiji, plaisi",plesure
carrue,plow
bouchie,plugged
pronne,plum
poque,pocket
marron,point of stroke
appoïette,point of support
clobitte,pointed top in loud
pointache,pointing
tijon,poker
gindarmerie,police station
gindarme,policeman
chirache,polish
polimint,politely
quien mouton,poodle
sondache,pool
pauf',poor
épriau,poplar
possipe,possible
potieau,post
"peimme-tierre, pennetière, pétote, pomme-tierre",potato
truche,potato (1)
cataplasse,poultice
volalle,poultry
praticape,praticable
préférape,preferable
présintape,presentable
prestiche,prestige
rojin,pretty girl
passe-drot,privilege
profitape,profitable
prometteux,promissing
coq'leux,promoter of rooster fight
bache,puddle
tirache,pull
chitroulle,pumpkin
langreux,punny
élèfe,pupil
arfoutu,put back
étamper,put up
brouter,quarrel
batillard,quarrelsome
arv'leux,quick
vite,quickly
coron,quoted of mines
"fouffe, loque",rag
rache,rage
cachaloque,ragman
"pleu, pleufe",rain
râtieau,rake
putôt,rather
"ecalette, écalette, égalette",rattle
"corbiau, cornalle",raven
vraimint,really
arnommée,reappointed
taïon,rear grandfather
archu,received
rincoin,recess
arconnaissance,recognition
arconnaissape,recognizable
raccommodeux,recommend
arcopier,recopy
rouche,red
régimint,regiment
arlique,relic
resse,remain
cochille,remain meat at the manufacture
rincocher,repair a blade
pinsionné,reprocessed
responsape,responsible
archelle,restless child
ardis le me le,retell me
"artraite, pinsion",retirement
artour,return
rimbouler,rewind
rhomatique,rheumatism
rhubarpe,rhubarb
miroulle,rich
fusique,rifle
drot,right
baque,ring
crole,ringlet
arbond,robound
roulemint,rolling
tot,roof
"champe, plache",room
co,rooster
magrite,rooster of small specie
rachine,root
"combe, compe, corte",rope
cap'let,rosary
cocarte,rosette
pamé,rotted
rute,rough
ronte,round
racontache,rumor
soil,rye
sape,saber
trisse,sad
"sache, sale",sage
"dijos, dijot, dijottent",said
quinzaine,salary
vinte,sale
brad'rie,sale of salary
raquion,saliva
"crapé, crapet, crapette, noirouf, sé",salt
saïère,saltcellar
sape,sand
sèfe,sap
"carnasse, cartape",satchel
"véyos, véyot, véyottent",saw
soïeux,sawyer
équelle,scale
esclante,scandal
cache-col,scarf
écherv'lé,scatter-brained
queuette,school
écoïer,schoolchild
écoïère,schoolgirl
tatoulle,scraped
sièche,seat
skinny person,sécral
séminche,seed
simulaque,semblance
"radoteusse, radoteux",senile person
sins,sense
sensemint,sensibly
sérénate,serenade
canarien,serene
"ombe, ompe",shade
tropatte,shaky
partache,sharing
vertemint,sharply
anne + verbe,she not + verb
refuche,shelter
quémiche,shirt
brin,shit
"soler, souïer, souli",shoe
escoupe,shovel of miner
pallée,shoveled
"amouter, moutrer",show
maline,shrewd
honteux,shy
"malat', maldresse",sick
fauchille,sickle
"querpillon, querpion",sidewalk
criblache,sifting
sine,sign
silicosse,silicosis
bêtisse,siliness
"bec-bos, ioïot, maboule, yoyot, yoyotte",silly
chitron,siltron
"parel, quiff' quiff'",similar
"nunuche, simpe",simple
"ed'pis, pisque",since
sinisse,sinister
cornet,siren
seusoeur,sister
seisse,sixteen
talle,size
esquelette,skeleton
pieau,skin
"déflinqué, maiguerlot, maïque, minguerlot",skinny
sécral,skinny person
béguin,skullcap of canvas (mine)
ficheau,skunk
terri,slagheap
"baffe, gife, margnouffe, paffe, papin, raton",slap
targnole,slap (1)
intalle,slash
carnache,slaughter
"dormache, sommel",sleep
"dormart, dormarte",sleeper
noirglas,sleet
trinque,slice
bertelle,sling
pantoufe,slipper
touc,slot
"limachon, limuchon",slug
"pitite, tchiot, tchiote, tiot, tiote",small
fermain,small ax to hooked blade
saclet,small bag
tubin,small bucket
niquet,small catnap
"p'tit-éfant, quinquin",small child
arrétoire,small dam
roïette,small furrow
crochette,small hammer
droule,small intolerable girl
cavet,small mount of sheaves
gueulette,small mouth
canon,small mug
gueulette,small opening
blèque,small piece
roulache,small railroad track of mines
tahu,small rain
soïette,small saw
bilanchette,small swing
buque,small thing
naque,smell
"finquée, finquer, finquère",smoked
naque,smutty
briquet,snack (mine)
caracol,snail
po d'chuc,snap bean
ronflard,snorer
neiche,snow
"insin, tell'mint",so
zièpe,soap
savonnache,soaping
"cauchette, keuche",sock
douche,soft
doudouche,soft person
dainne,soil
uniqu'mint,solely
solfèche,solfa
"in, quèque",some
quéqu'in,someone
"eune sais quoi, qué qu'cosse, quette cosse, saco",something
trucmuche,something of which one forgot
quéqu'fos,sometime
"in coupe ed'coup, parfos, quèq'temps",sometimes
quéqu'oart,somewhere
"fieu, fiu",son
canchon,song
"bétôt, bintôt",soon
surelle,sorrel
trieusse,sorter
triache,sorting
to think,souquer
"sur, surte",sour
surïon,sourness
louchet,spade
"misseron, monieau, mouchon",sparrow
mouquet,sparrowhawk
espécial,special
bablute,speech without importance
aronne,spider
"molard, molon, raquion",spit
espiture,splatter
findu,split
bradé,spoiled child
arsort,spring
bredoulle,sputter
taque,stain
timpe,stamp
ed'bout,standing
impoisse,starch
amidonnache,starching
sansonnet,starling
dal,starved
posse,station
estatue,statue
étufe,steam
archelle,stick with willow
raite,stiff
toudis,still
puanterie,stink
murelle,stock
"boudenne, panche, vinte, vintre",stomach
caillau,stone
queuche,stone to sharp
arnu,storm
"busse, fû, païelle, payelle",stove
négresse,stove to coal
rife,strand
"étron, palle",straw
fraisse,strawberry
"fleufe, rucheau",stream
crin-crin,street organ
forche,strength
stricque,strict
grévisse,striker
fichelle,string
binde,strip
"cop, poque, pronne",stroke
"bétal, solite",strong
berlaffe,strong slap
habile,strongly
vuvule,stunned
stupite,stupid
bèque,stuttering
appréciape,substantial
"bablute, chuque",sugar
chucrier,sugar-bowl
valisse,suitcase
patraffe,sum to pay
couplette,summit
solel,sun
tillache,suplle
sûr'mint,surely
surprindre,surprise
pécaïlle,surprised
guêter,suspected
suspinsion,suspension
déhanqué,swaying
balayeux,sweeper
"cacoule, chuque",sweet
coquille,sweetbread
"bourrure, boursouflache",swelling
nache,swimming
filoust'rie,swindle
chirop,syrup
buralisse,tabacconist
tape,table
prisse,take
dijeux,talkative
macaron,task
clerc,teacher
tutute,teat
leunette,telescope
corée,temperament
"aubade, aubate",temporary difficulties
diche,ten
bisbisse,term
terripe,terrifying
épreufe,test
lonche,tether
cha,that
quo que,that is that
ech'ti là,that one
"ch', ches, ech', el",the
popotte,the kitchen
chelle,the one
"plaindard, plaindeux",the one that always complains
brisaque,the one that breaks
faijeux,the one that makes
brissaudeux,the one that wastes
baraquin,the one who lives in a trailer
z'autes,the other
théâte,theater
"leu, leux, lu, lus, lux",their
is,them
v'la,there is
raton,thick crepe
briffe,thick piece of bread
boeutier,thickhead
cuiche,thigh
cosse,thing
bricole,thing of little value
"gnognotte, nunuches",thing without importance
cheule,this
énon,this is not
nunut'rie,thoroughness
"ch'ti, chelles",those
tros,three
trosième,thrid
so (avoir),thrist
"gasiau, gauziau, gorche, gosiau, kiki, kiki",throat
catoulles,tickle
carrieau,tile
labourache,tillage
"fos, timps",time
timite,timid
bricolache,tinkering
"esquinté, mate, réhu",tired
ercrin,tiredness
laminter (s'),to  moan
avancher,to advance
vieuzir,to age
consintir,to agree
évinter,to air
annoncher,to announce
réponte,to answer
frucher,to argue
"arringer, ringer",to arrange
artomber,to arrive
"arclamer, ed'mander",to ask
attaquer,to attach
ratatouïer,to babble
insaquer,to bag
baptiger,to baptize
aboïer,to bark
ête,to be
écrampi (ête),to be ankylose
aheurer,to be at time
fréquenter,to be betrothed
gruger,to be cold
"ête à'l'presse, ête à l'presse, ête el presse",to be hurried
farcé (ête),to be in delay
ête in nache,to be in sweat
faire el'Jacques,to be intolerable
avoir es'pronne,to be intoxicated
guinguer,to be lucky
abuser (s'),to be mistaken
imblaïer,to be pedant
ingueuler (s'),to be sorry
batte,to beat
ardev'nir,to become again
grisir,to become gray
"commincher, ébouller (s'), intonner, qu'mincher",to begin
rabaicher,to belittle
ploïer,to bend
inchorcheler,to betwitch
loïer,to bind
sanner,to bleed
mouquer,to blow
immerder,to bore
"imbêter, inquiquiner",to bother
"brijer, chicter",to break
arcasser,to break again
nifler,to breath strongly by the nose
arméner,to bring back
rintrer,to bring in
ourder,to bring up a scaffolding
armacher,to brood over
réuper,to burp
"infouir, insev'lir",to burry
interrer,to bury
aboutonner,to button
acater,to buy
rapager,to calm
povoir,to can
carrier,to carry
importer,to carry away
armonter,to carry up
catrer,to castrate
canger,to change
arcanger,to change again
"carquer, querquer",to charge
berlificoter,to cheat
mâquer,to chew
"énoquer (s'), étoquer (s')",to choke
"cujir, cusir",to choose
galter,to clear
"feurmer, freumer",to close
incombrer,to clutter
immarjoler,to coax
arvenir,to come back
"ardéchindre, ardévaler",to come down again
déglaminter (s'),to complain very strong
arcuire,to cook again
"arfrodir, rafraîquir",to cool
malotter,to correct a child
"buquer, raquer",to cost
"acoufter, arcouver, arcouvrir, armucher",to cover
quier,to crap
grincher,to creak
rajouquer,to crouch down
eberzier,to crumble
épautrer,to crush
braire,to cry
ablouquer,to curl
coper,to cut
déchoquer,to cut a plant
décoper,to cut up
dinser,to dance
arpriser,to darn
ingueuser,to deceive
défindre,to defend
désinfler,to deflate
"artarder, attarger, ratarder",to delay
décarcasser,to demolish
dénoncher,to denounce
dépindre,to depend
"déchindre, dévaler",to descend
démorte,to desist
"déméprijer, démépriser",to despise
"esquinter, machucrer, machuquer",to destroy
détaquer,to detach
"claque, morir",to die
débranquer,to disconnect
démucher,to discover
arnier,to disown
déplacher,to displace
malotter,to dispute
bacler,to disregard
carter,to distribute cards
déringer,to disturb
disvorcer,to divorce
intraîner,to drag
ardouter,to dread
"acoufter, arnaquer, arnéquer, harnaiquer",to dress
harnaquer,to dress (1)
"baller, chucher, tuter",to drink
"infournaquer, intiquer",to drive
arfouler,to drive back
barziner,to drizzle
bafier,to drool
"arb' à gauque, gauguier, noïer",to drown
"réchuer, séquir",to dry
teinte,to dye
adouchir,to ease
"mier, minger",to eat
arminger,to eat again
archiner,to eat its snack
arloufer,to eat noisily
impaff'ter,to eat with greed
pluquer,to eat without appetite
"imbarquer, imbrinquer",to embark
imbellir,to embellish
inlacer,to embrace
incroûter (s'),to encrust
ragrandir,to enlarge
"inberlificoter, inch'pé",to entangle
intrer,to enter
amicloter,to envelope
invier,to envy
écapper (s'),to escape
évintrer,to eviscerate
écancher,to exchange
arcaler,to fail
"baller, dinguer, quaire, querre, tcherre",to fall
tribouler,to fall while rolling
crainte,to fear
"appateler, norrir",to feed
sintir,to feel
batiller,to fight
"implir, rimplir",to fill
dégoter,to find
masuquer,to finger
artailler,to fix up
"épautrer, épautrer, raclaquer",to flatten
guiler,to flow
involer (s'),to fly
équeumer,to foam
arplier,to fold
rabatte,to fold back
"suife, suire",to follow
forcher,to force
oblier,to forget
incrasser,to foul
incadrer,to frame
défreumer,to free
ingeler,to freeze
argéler,to freeze again
épouvinter,to frighten
armiser,to garage
artaper (s'),to get back
inhardir (s'),to get bolder
incracher,to get fat
rafourrer,to give
ardonner,to give back
arluire,to gleam
arcoller,to glue again
"saquer d'dans, trisser",to go quickly
gruger,to go to eat at others house
mouter,to grind
bertonner,to grouse
"maronner, méronner",to grumble
indurchir,to harden
hercher,to harrow
a bel,to have a good opportunity
a bel,to have the easy life
dégavarlé,to have the open throat
sau (avoir),to have thirst
intasser,to heap
intindre,to hear
cauffer,to heat
raucher,to heighten a gallery of mine
téquer,to hiccup
"camucher, mucher",to hide
arcacher,to hide again
intraver,to hinder
chiffler,to hiss
"arlouquer, buquer",to hit
louquer,to hit strong
randouïer,to hit strongly
t'nir,to hold
ajouquer (s'),to hunker
cacher,to hunt
leumer,to illuminate
immurer,to immure
augminter,to increase
indetter,to indebt
inrager,to infuriate
infournaquer,to introduce
"impourprer, invahir",to invade
"arpasser, rapasser",to iron
inquiquiner,to irritate
"à's'mode, à's'mote",to its manner
"à's'mode, à's'mote",to its opinion
improjonner,to jail
