"Camasutra, Catrera, Chinchera, la blanca, la tranquila, Sobre",Bed
"Cucha, cucheta, el cotín, Horizontal",Bed (1)
"Corcho, Reversible, Tránsfuga, Tránsfuga, Trepador",belly
Papa,Beneficial information
"Carón, Jetón, Jetón, Jetudo",Big face
"Napiún, Narigueta, Nasún",big nose
Muerto,Billing of expenses
"Embrocantes, Largavistas, Vidrieras",Binoculars
Entripao,Bitterness
"Cazote, Saque",blow
Mangazo,Blow
Canchereada,boast
Floreo,Boast
Bolche,Bolshevik
Treinta y cinco,bombard
Capo,Boss
"Esgunfiado, Estufado, Hinchado",Bothered
Secante,botherer
Gurrumín,boy
"Borrego, Botijas, Garabito, Gurí, Pebete",Boy
Pituco,boy (1)
"pibe, Pichibirlo, Purrete",Boy (1)
"Entrañudo, Tigrero",brave
"AGAYAS, AGAYUDO, Cascarudo, Corajudo, Encarador, Guapo, Mariano, Sobrador",Brave
Fachinero,Brave (1)
Marroco,Bread
"Delantero, Limones, Repisas",Breasts
ablande,bribe
"ACEITE, ACEITE, ADORNO, ARREGLO, Betún",Bribe
"Bocado, Coima, Coima, Coima, Cometa, Cometa, Comisión, Mordida, Steca",Bribe (1)
Tajada,Bribe (2)
"ACEITADO, ADORNADO, ARREGLADO, Engrasado, Tocado",Bribed
"Briyo, Empiedrada",Brilliant
"Bebe, Firulo, Pesebre, Queco, quilombo, Quiveve",brothel
Tambo,brothel (1)
Madama,brothel regent
Bulevar,bullevar
"Compadrito, Voracero",Bully
bondi,bus
pucho,Butt
"Siete, Traste",Buttocks
Bombo,buttockses
Pavo,Buttockses
"Cábula, Coceo",Cabal
Milonga,Cabaret
"Gorrión, Jeteador",cadge
Cliente,Candidate
"Bonafide, Misto",candide
AZOTEA,candy pot
Semifusa,Cane that the policemen
"Encanado, Enchufado, Engriyado, Engriyado, Enguantado, Estarado, Guardado",Captured
Canejo,Caray!
"ANCÚ, ARACA!, ATENTI!",Care!
a la marchanta,carelessly
APRETARSE,caresses session
Chata,Carriage of horses
guita,cash
Jonca,Casket
Carpeta,Category
"Casa del Pueblo, Fiambrería, Quinta del ñato",Cemetery
La casa del pueblo,Cemetery (1)
Votacén,Cent
Empalmadores,Certain type of swindlers
Marroca,Chain of the clock
ASOLEADO,Chambón
"Cargada, Zapayaso",Chance
ACEITUNAS,change the water urinating
Hinchabolas,charged
"Garcador, garcaíno, Garqueta",cheat
Garca,Cheat
Checonato,Check
Dinenti,children's Game
Santo,Chisel
ALACRANEO,Chismerío
ALACRANEAR,Chismosear
pucho,cigarette
Fumante,Cigarette
Faso,Cigarettes
Abrir cancha:,clear the place of a war
Pierna,Clever individual
"Consulín, consultorro",Clinic
Tachómetro,Clock
Pilchas,Clothes
Frangoyo,Cloudy matter
Crudo,clumsy
"Maceta, Maceta, Maceta, Maceta, Maleta, Maleta, Maleta, Mamerto, Mamerto, Marmote",Clumsy
"Oriyero, Sábalo",Coarse
Canyengue,Coarse of low social condition
Prisé,cocaine
"Coca, Cocó",Cocaine
Feca,Coffee
Fierrazo,Coitus
"Fresquete, Torniyo",Cold
Esparo,Collaborator of the punguist
Cocacolonización,Coloniaje
Catanga,Color person
ATRACAR,come closer with seduction
Sario,commissary
"Comunacho, comunardo",Communist
Yunta,company
Ladero,Company
Engrupido,Conceited
Hembra,concubine
"macho, Mamchimbre",Concubine
Deschave,Confession
Empelotado,Confused
APUNTAMENTO,conquers loving
"Olfa, Orejero",consequent
"Conserva, Oligarca, Orejudo",Conservative
Verso,Constant reiteration
Consumisión,Consumption
Embretado,Contained
Ropero,Contrabass
la conversa,Conversation
Dandy,Correct and good waiters
"AFILADOR, Dragoneante",Cortejante
Estaño,Counter of bowlings
Trucho,counterfeit
Corajeando,courageously
Guapeando,Courageously
Dragoneo,Courtship
"AMARGO, Gayina, Maula",Coward
Colibriyo,crazy
"Chiflado, Locatelli, Piantao",Crazy
ARGOYA,Crica
"Escamoteador, Escruchante, Jiquero, Malandra, malandraca, Pequero",Criminal
Malandrino,Criminal (1)
AGUANTADERO,Criminals' refuge
Mulero,Crook
Carpa,Cunning
Chirola,Currency
Feites,Cuts in the face
Formativo,dance
Peringundines,Dance
boliche,dance club
Academia,Dance living rooms
Bailongo,dance named disparagingly
Milongón,Dancing party
careta,Daring person
"Yorno, Yurno, yurno",day
Enfriado,dead
"Borrado, Cocinado, Matambre, Mortadela",Dead
Sonado,Dead (1)
"Espiche, Fiambre, Fiambre, Fiambre, Formayo, la de blanco, la flaca, la flaca",Death
"Huesuda, la guadaña, la sonatina",Death (1)
"Deca, la caduta",Decadence
Shiome,Decadent
Manganeta,deceit
Dar dique,deceive with false appearances
Taba,dedicate
"ALCAGÜETERÍA, APUNTE, Batida, Batida, Batimento, Botoneo",Delation
Bocinazo,Delation (1)
Malandrinaje,Delinquency in general
"Depa, Derpa",Department
"Deshilachado, Fusilado, Tumbado",Depressed
Fachatosta,Desfachatado
APOLIYO,Desires of sleeping
Cachaciento,despacioso
Leonera,Detainees' deposit
Descolado,Deteriorated
"Cascarriento, Esquifuso",dirty
"colgar la gayeta, dar del opio, dar el aceite, le dieron las aceitunas, Olivetti",Discharge
dar el raje,Discharge (1)
"Colgado, Rajado",Discharged
"Enchastre, Quemo",discredit
"Embarrado, Quemado",Discredited
Esguifuso,Disgusting
Melenudo,Disheveled
"falluto, Fayuto, Yuto",Disloyal
"Baile, Baile, Baile, Batifondo, Batifondo, Batuque, Choclo, Despe, Kilombo",Disorder
"Desbole, Desconche, Despelote, Despiole, Despiole, despiporre, despiporre, Desquicio, Desquicio, Dilatar, Entrevero, Matete",Disorder (1)
"Bartolero, Desbolado, Desbolado, Desbolado, Despelotado, Despelotado, Despiolado, Enquilombado, Zapayero",Disordered
"Apampada, APAMPADO, Boleado, Desbrujulado",Disoriented
AGARRADA,disputes
"ABRIBOCA, Abricola",Distracted
"como el otro, Guiñe, Malario",Distress
"ASTIYADO, Repartija:",distribute of robbery
ANA-ANA,Distribution
Matasanos,Doctor
Pichicho,Dog
abanico,door
Cancel,door that closes the vestibule
"Empilchado, Entubado, Peleche",Dress
Trajeado,Dress with suit
escabiar,drink alcohol
Falopero,Drug addict
"Narigada, narigazo",Drug portion
"Biabado, Dopado, Fajado",Drugged
"Chupadín, Chupadín, Chupado, Curado, Curado, Curdela, Curdela, Curdelín, curdelún",drunk
"Achumado, ACHUMADO, ADOBADO, ALPISTERO, APEDADO, Curado",Drunk
"Empedado, Empinado",drunk (1)
"Chupete, Chupín, Encopado",Drunk (1)
"Encopetinada, Enfarolado, Entrancado, Entrancado, Envinado",Drunk (2)
"Hecho, Húmedo, Mamado, Mamado, Mamado, Mamón, Mamón, Manyín",Drunk (3)
"Chupandina, Curda",drunk woman
"Droguista, Escabiado, Mamao, Mamao, Manyacaña, Viniso",Drunkard
Tomado,Drunkard (1)
"Chuca, Esbornia, Mamúa, merluza, Merluza, Tranca, Trúa",Drunkenness
"ANTENAS, Guardabarros",Ears
Labia,Easiness to dialogue
"Enyante, Lastre, Manduque, morfi",Eat
Tumba,eat of the jails
Gasolero,Economic
"AMBIGUO, Chanceleta, Mariposón, Merengue",Effeminate
"Cantor, Susheta",Elegant
Bicicleta,Elusión
Sesenta y uno,enemy
Yoni,English
Grela,environment woman
Enaje,escape
"Espiante, Espiante, Espiante, Espirajuse, Espirajuse, Espiro, Raje",Escape
la justa,Exact
AL PELO,exactly
Chiquetero,Exaggerated
ASMAMIENTO,Exaggeration
"Bute, Gurda",Excellency
"ALTIYERO, Chipola, está un kilo, muy de la banana",Excellent
Rechipe,excellent (1)
"Debute, Fetén, Macanudo",Excellent (1)
Oxidado,exhausted
Rifado,Exhausted
Adición,expenses of the restaurant
"ASFALTO, Calle, Carpusa, Centro, Esquina, Mostrador, Mostrador, Muñeca, Tablón, tener quilombo, tiene, Vuelo, Yeca",Experience
Canchero,Expert
Shuca,External pocket of the sack
Cabalete,External superior pocket
"Carozos, Clavado, Faroles, Mirantes, mirones, Ventanas, Vichadores",Eyes
Mirón,Eyes (1)
"Facha, jeta",face
"Caripela, Caripela, Carucha, Facha, Facha, Fachada, Fachada, Facheta",Face
fachenda,face (1)
Trucha,Face (1)
Estofado,Fact
Fayada,failure
"Metejonearse, meterse",fall in love
Encamotarse,fall in love passionately
Fayuta,False
Menta,Fame
Fana,Fanatic
Hincha,Fanatic of a foreign currency
Gorila,Fascist
Bachicha,fat
"acomodada, ACOMODADO",Favored by influential people
"ARRUGUE, Batata, Chucho, Fierrito, Pavura",Fear
farra,feast
Nísperos,Feet
Malevo,fighter
Kaput,Final act
"Espárragos, Ganchos",Fingers
Dátiles,Fingers of the hands
Cocinero,Five pesos
Fiaca,flower pot
morfi,food
buyón,Food
"boncha, Brígido, Brígido, Buenudo, gil, Güevón, Guiso, Lony",fool
"Jilguero, Lonyipietro, Magallanes, Magallanes, Manú, Melonazo",fool (1)
"Merlín, merlo, merluza, Mopio, Salame, Salamín",fool (2)
Pavadas,foolishness
Gansada,Foolishness
"Cajetiya, Caquero, Jailaife, Shusheta, Tirifilo",Fop
"ANA-ANA, ASNAF, Mita y mita, Vamo y vamo",For halves
For halves,For halves (1)
"lechera, lechera, Lechero, Lechero, Ligador, Ojetudo, Suertudo, Suertudo, Tarrudo",Fortunate
Cotorro,Fourth poor person
ANGELITO,Frank
Guiya,fraud
Guiye,Fraud
"Ranfaña, Ranfañosa, Rasposo",Frayed
Pur-sang,French
Gomías,Friends
Gomía,Friend's form
Julepe,Fright
Matrero,Fugitive
"Bandera, banderola, Biógrafo, Cáscara, Chiqué, darse corte, Diqueo, Espamento",Fuss
Espor,Gain
Gaita,Galician
Fifí,Gallant
Timba,Game
"Barra Brava, Indiada",Gang
"Marcha atrás, Trolo",gay
Logi,Gil
"Chirusa, Chuchi, Garaba, Garabita, Pebeta",Girl
abacanar,give luxury to who doesn't hav
AGACHADA,Giving up
"Lentazo, lente, Viscachazo",Glance
Compadraje,Godfathers' group
Chimentero,gossip
Chusmón,Gossip
"ALACRÁN, ALCAUCIL",Gossiper
Caturo,Grasp
Garrón,gratuitous
de hojaldra,Gratuitous
"Cogote, de ARRIBA, de arribeño, de ARRIBEÑO, de ARRIBEÑO, de gorra, de gorra, de jeta, de ojito, de ronga, de upa, der garrón, der garrón, der garrón, Gratarola",Gratuitously
Manga,great quantity
"amarreta, AMARRETE, AMARRO, Tacañuzo, Tiñuso",Greedy
"Guarangada, guaranguería, Guasada",Grossness
"Gilada, Gilería, Sonsaje",Group of silly
Ranterío,group table
Opio,Grumpiness
Guapeada,Guapeza
Vigil,Guardian
"ALAMBRADA, Borbona, Encordada, Encornada, Viola",Guitar
Escoba,Guitar (1)
"Escobero, Violero",Guitarist
"Empavonada, Morena, Morena, Morocha, Rabiosa",Gun
chabón,guy
Borregada,guys
Lunfamanía,Habit of speaking in lunfardo
"Chapas, Fideos, Toldo",Hair
Lengue,Handkerchief
Lengo,Handkerchief of masculine use
"AMUEBLADA, Matadero, telo, Tumbadero",Harbor transitory
"ATORRANTA, Bagaseta, Busca, Cocota, Rea, Trotadora, Trotadora, Trotera, Trotera, Turra, Yira, Yiradicta, yiranta, Yiro",Harlot
Grúa,Harlot (1)
Hideputa,Harlot's offspring
Capelun,hat
"Capelo, Funche, Funche, Funche, Funshe, Funshe, Funyi",Hat
Pamela,hat mushroom
careta,having a lot of nerve
"mimosa, mimoso",he loves being made a fuss
"ACEITOSA, ALTILLO, ALTIYO, Baldosa, balero, Zapayo",Head
"Bocha, Bochín, Bocho",head (1)
"Calabaza, Capiya, Capiya, Carburador",Head (1)
"Caspera, Chimenea, Coco, Coco, Coco, Computadora, Computadora, Coroniya",Head (2)
"Croqueta, Cucusa",head (3)
"Cráneo, Croqueta, Cucusa, Cúpula, Fosforera, I.B.M",Head (3)
"Marote, Mate, Melón, Registradora, Rompepeines, Sabiola",Head (4)
"Sabionda, Sandía, Sesera, Sombrerera, Terraza, Testamento",Head (5)
Bobo,heart
Cuore,Heart
"Escorchador, Regadera",heavy
jacobo,hebrew
"abombada, abombado",heedless
ATORADO,Heedless
Royito,helps memory
Morfeta,Hermaphrodite
"ALFAGÍA, Alfajía, Largo, lunfa, Lunfo",High
Taquera,Hired dancer
"bancá, bancar",hold on
Buraco,Hole
"Cabrón, cabronazo, Cornelio, Rufino",Horned
"Pingo, Tungo",Horse
Burros,Horses
"Barullero, Barullero, Batifondero, Quilombera",Hothead
Ranchitos,Houses
garçonnière,housing of single
"Caño, Jaula, Sucucho",Housing of single
ATORRO,Housing of the vague
ATORRO,Housing of the vague type
Catramina,Hulk
Mistongo,Humble
Mistificador,Humbug
"Fame, Ragú",Hunger
"Buscaglia, Rascún",Hustler
Sanata,Hybrid oral
Firulete,I adorn
Empilche,I brought
Camelo,I deceive
Chingada,I miss
Escrushe,I steal with violence
ATORRA,I wander
"Marciano, Opa, Tarado",Idiot
Faninte,Idler
"ANALFA, ANALFABESTIA, Burro, Cuadrado",Ignorant
Sueco,Ignored
Algo voy a cerebrar,I'll think something up
Al pucho,Immediately
Humo,Importance
"Fruncido, Inflado, Pillado",Important
Bola,Impotancia
"APAÑADO, ARCHIVADO",Imprisoned
Metido,In debeted
Falócrata,In favor of the phalocracy
Chalado,In love
"Encajetado, Enconchado, metida, Metido",In love passionately
ACOMPAÑAR,In soccer
Solari,In solitude
Repe,In the game of pellets
Lechera,In the game of the pellets
Requintado,Inclined hat
Ranun,increase
Mongo Aurelio,Incredulity
Encajado,Indebted
"ÁGUILA, AGUILERO, bandeado, en banda, en yanta, Escasany:, Gato, Lánguido, Limpio, Mishio, Rasca, rascabuche, Refundido, Refundido, Regalado, Seco, Shome, Tirado",Indigent
"Cortado, Sequeira",Indigent (1)
Batistín,indiscreet
Coso,individual
"Güevudo, Tranquilino",Indolent
Chanchada,infidelity
"AGACHADA, hijoputada, Hijoputez",Infidelity
"Cuña, Manija",influences
ACOMODO,influences favorable
Jetatore,influences malicious
"Chancho, Chanta, Chantapufi, Chantún, Chantunazo, Furbante, Furbante, Furbo, Matufiero, Sorete",Informal
Bicicletero,Informal commercial
"Faltazo, Gambeta",Informality
"ALCAHUETE, Apuntador",informer
"Batista, Batista, Batistela, Ortiba",Informer
"Batitú, Bocón",Informer (1)
Pirao,Insane
Relache,Interruption
Matoneo,Intimidation
Lunfardología,inventory of the lunfardo
"ANTROPÓFAGO, Brisco, Esteta, Gay, Homo, Manflorita",Invested
"Manflora, manfloro, Mino",Invested (1)
Tira,Investigation police
AGUA Y AJO,invitation to the patience
Dolorosa,Invoice of expenses
ADICÓN,Invoice of restaurant expenses
botonear,is to tell on somebody
"bolú, boludo",It can be an insult
pibe,it can mean boy
Cachaba,it caught
APUNTAMENTO,It conquers loving
AGARRADA,It disputes
"Menesunda, Meresunda",It drugs
Camorra,it fights
Marquillado,It is said of the card
"Valeriano, valerio",It is worth of the Turf
ASTIYA,It leaves of robbery
Posta,It magnifies
Bronca,It rages
Filo,it swindles
"Brodo, Guay, Mula, Tragada",It swindles
"APESTIYO, Estrolada, Estrolada, Estrole, Felpa, Zaranda, Zaranda",It thrashes
Salsa,it thrashes (1)
"Felpeada, Marimba, Marimba, marrusa, marusa",It thrashes (1)
Tropeadura,It thrashes (2)
Carbura,It works
Carcamán,Italian of bad aspect
"ALCANCIA, AMURO, Buzón, Cafúa, Canasta, Canasta, Canela",Jail
"Cañota, Cañota, Capacha",jail (1)
"Canoa, Cufa, Estaribel, Estaro",Jail (1)
"Gayola, la juiciosa, Sombra, Tipa",Jail (2)
Caló,Jargon of the delinquency
Brilllos,Jewels
Cirujano:,joins bones
Titeo,joke
"Cachada, Chichoneo, en solfa, Joda",Joke
"Facón, Vaivén",Knife
Ciego,Lacking of money
Forfait,Lacking some thing
Jirafa,Lantern
Grillo,Lateral pocket of the pant
"Ave Negra, AVENEGRA, Boga, Buscapleitos, Lavandero",Lawyer
"Manyapapeles, Tordo",Lawyer (1)
Fiaca,laziness
Linusa,Laziness
"Fiacún, Linuso, Sebón, Vagoneta",Lazy
Borrarse,leave
Al bardo,leave to steal without a plan
Cacho,leaves of a robbery
"ASTIYA, Esteca",leaves of robbery
"Gambas, Remos, Tabas",Legs
"Torta, Tortera, Tortiyera",Lesbian
"Bolacero, Boletero, Milanesero, Tostero",Liar
"Balurdo, Bolazo, Bolazo, Bolazo, Boleto, Boleto, Bolo, Globo, Macanazo, Milanesa, Milanesa, Musa, Tosto",Lie
Grupos,lies
ARBOLITO,Lifter of secret game
"Guinchero, Laícero, lápiz, Quinielero",lifts game
"ARBOLITO, Biromista",lifts secret game
ANGELITO,little angel
Rana,live
Cafiolo,live off the woman prostitute
Tirar el carro,live to expense off somebody
Garronear,live to other people's back
ARRIMARSE,live together
"AMACHIMBRADO, arrimada, ARRIMADO, Rejuntado",Lived together
Clines,Long hair
Embroque,Look
N.P. (No place),Loser
"AFILADOR, Gabion",lover
Darique,Lover's syllabic Invertion
Escaso,low stature
"Culo, Leche, Leche, Liga, Martona, Ojete, Orto, Tarro, Upite",Luck
Lunfa,Lunfardo
Tarumba,mad
Rayado,Mad
abatatarse,made a mistake for confusion
"Corso, Macana, Rayadura, Rayadura, Rayadura, Raye, Raye, Rechifle, Revire",Madness
Aprontar,make run the career horses
Percantina,makes reference to the sexual
"ACHACADOR, Chacador, de avería",Malefactor
Mishe,Man that pays women's favores
Mormoso,Mangled
un vagón,Many
"Gomera, Honda",Marksman
"ABOTONADO, ABROCHADO, ACOYARADO, Casoriado",Married
Matrimoniado,Married (1)
Gacho,Masculine hat
Masoca,Masochist
María muñeca,Masturbation
"ALUMBRANTE, Brique, Fulminante",Match
"Fato, Malanfio, Maranfio",Matter
AMARRETISMO,Meanness
Rebusques,Means of life
ATORRADERO,Meeting place of arrogant
ARRASTRADO,menial person
Cerebrar,Mental function
quilombo,mess
Golpista,Military
"Chirrinada, Cuartelada, cuartelazo, Fragote",Military rebellion
Fragotero,militate follower to the army
Sabandija,Mischievous
Mancada,miss
"Chamuchina, Sotreta",Mob
"Cachador, Jodón",Mocking
Gavión,Mocking that seduces the women
Bailetín,Modest dancing party
"Chala, Gruyos, guita, Royo, Sopardos, Ventolina",money
"Biyuya, Cuerito, Fasules, Gruyos, Mangagas, Menega, Menega, Meneguina, Meneguina, Mosca, Royo, Royo, Sopardos, Sosha, Torvelo, Vento, Viyuya",Money
"Morlaco, Morlacos",money (1)
"Mangruyos, Manguiyos, Marengos",Money (1)
"Moscarda, Mosqueta, Tela",Money (2)
Lleno,Moody
Cometar,Mouth
Tracalada:,Multitude
Masacre,Murder
"ACHURADO, AFIAMBRADO, AMASIJADO, Boleteado, Liquidado",Murdered
patovica,muscular man
"Musicante, Musiqueros",Musicians
Chicato,Myopic
Arrabal,neighborhood of outside
Neura,Neurasthenia
Border,neuro-psycotic patiente
Bolilla,News
Canillita,newspapers' boy saler
quilombero,noisy person
Montoto,Nonexistent character
"Hornaya, Napia, Naso, Sifón",Nose
Verdolaga,Note of ten pesos
minga,nothing
"avivada, AVIVADO",Noticed
AURA,Now
en bolas,Nude
"ALCE, Baratieri, Baratieri, Bolada, Chance, Chaucha, High, Tanga, un barato, Yeite",Occasion
Calce,Occasion (1)
Semáforo,Of bad omen
"Cortina, corto",of low stature
Tarugo,Of low stature
Retacón,Of low stature and thick
Mayorengo,Official police
Gagá,old
"Bejarano, Jovato, Vejanco",Old
"Matungo, Maturrango",Old horse
Cascarria,Old spinning top
"a gamba, a pata",on foot
Raviol,On with cocaine
Tigre,one that executes an action
Versero,one who speaks without know
ALPEDÓLOGO,one who talks without knowing
Purria minga,one won't be able to
Contreras,Opponent
"Chafalote, es un barato, Fule, Grasún, Grasún, Groncho",Ordinary
Guarango,ordinary (1)
"Malerba, Mersún, Shomería",Ordinary (1)
Guacho,orphan
"ASPAMENTO, ASPAMENTOSO, Escombro",Ostentation
"AGRANDADO, Banderudo, Escombrero, Escombrero, Espamentoso",Ostentatious
"Fanfa, Farabute, farabuti, Rastacuero",Ostentatious (1)
"Breto, Invernizzio, Soprábito, Tapamugre",Overalls
"Paco, Pacoy",package
Toco,Package with money
Flotador,Pancista
"Leones, Lienzos, Lompas, Talompa",Pants
"Conga, Festichola, Jarangón",Party
Trompa,Pattern
Yompa,Pavilion
Colado,Paw
Franela,paw sexual
"AMBIDEXTRO, Mixto",Pederast
"ANDANTE, Infante",Pedestrian
Poligriyo,peels cat
Mersa,people of low condition
Mistonguelaje,People's group
Buchón,person informer
Navo,Person of little value
Sabalaje,Person of low social condition
Trapero,Person that joins waste
"angurrienta, ANGURRIENTO",Person with greed
Yuta,Personal police
Remanye,Perspicacity
Cautivo,Peso (national currency)
Mangos,pesos (Argentina's currency)
Caraculismo,pessimism
Caracúlico,pessimist
Lancero,Philanderer
"Dientudo, Mestizo",Piano
Cocoliche,pidgin of Spanish and Italian
"Calo, Galo",Piece
"Caralisa, fiolo",pimp
"ALCA, ALCACHOFA, ALCAUCIL, Batidor, Batidor, Batilana, Botonazo, Campaniya, Dedo, Entregador",Pimp
"Batilio, Cadenero, Cadenero, Caferata, Caferata, Cafirulo",pimp (1)
"Bisagra, Bocina, Cadenero, Liso",Pimp (1)
"Corneta, fiolo",Pimp (2)
Macró,Pimp that prostitutes women
ARRIBA,play with comfort
"Escolaseador, Timbero",Player for money
Lunfaverseante,Poet lunfardo
Lunfapoesía,Poetic lunfardo
cana,police
abanico,police Agent
"Abanicar, botón, chafe, chaferola, chafo",Police agent
Taquero,Police commissary
Rati,Police of investigations
botón,police officer
Manyamiento,Police recognition
Taquería,Police station
Fulerín,poor
Pato,Poor
Gayinero,Popular
"a los caños, correr la coneja, en la vía, Fulería",Poverty
"Mishiadura, Mistonga",poverty (1)
"Galgueo, Mishiadura, Mishiadura, Mistonga, Mistonguería",Poverty (1)
"en la rama, Rantería, Sequía",Poverty (2)
"Bacanaje, Crema",powerful
Cambusería,Powerful
Lenguaraz,practices the cunnilingus
Embalado,Predisposed
Apronte,Preliminary movement
Madrugado,Premature
Forro,preservative
"Condón, Forro, Funda, goma, Impermeable",Preservative
ARRASTRE,Prestige
cana,prison
"Encanastado, Engayolado",Prisoner
ACOMODO,Privilege situation
Murga,Procession
Cargador,Promiscuous
Fulana,prostitute
ATORRANTA,Prostitute
"Biabazo, Biandazo, Biandún, Boyo, Bule, Castaña, castañazo, Fastrás, Marronazo, Miqueta, Rosca, Socotroco",Punch
Caldosa,Punch that causes blood
"ABRELATAS, APARATO, ARMA, AS DE BASTOS, AS DE BASTOS, el asunto",Punish
AMASIJO,punish violent
Ensobrado,Put to bed
AVIVAR,put to somebody of what ignore
Matufia,puzzle with fraud purpose
"Embalurdado, Empaquetado, Filado",Puzzled
Cayetano,Quiet
Bochinche,Racket
Runflero,Racketeer
"Radicha, radicheta",Radical
Zaparrastrozo,Ragged
Reprise,Reappearance
Escrachamiento,Recognition
"ACOMODADO, ACUÑADO",Recommended
Prontuario,Record
"Bacanazo, Galerudo",Refined
A la gurda,Refuge
Lata,registers metallic
Excómunica,reiterated distress
Galleteao,Rejected by a woman
Lunfardesco,Related with the lunfardo
Canero,Relative to the jail
Cortada,Remain silent
Chubasco,Repressed
"Café, Cepiyada, Levante, Movida, Raspa, Sosegate",Reprimand
Cojudo,resolved
Desiderio,Resolved
Tarúpido,Retarded and stupid
Vesre,reversing syllables wordplay
"Chiche, Seisluces",Revolver
"Cafetera, Carrindanga",Rickety vehicle
AFRECHUDO,Rijoso
Zarzo,Ring
"ACHACO, afano, Chacamento, Choreo, Escruche, Shacamento, Shacamento, Solfeo",Robbery
Garfiña,Robbery (1)
Patota,rock
Merza,Rock
Bulín,Room
Rula,roulette
pris o prissé,round of cocaine
ADOQUÍN,rude
Guaso,Rude
"Canfinfla, Canfinfle, Canfle, Canfli, Canflinfero",Ruffian
"Gigoló, Rufino, Rufino, rufo, rufo, Sanguijuela, Sultán",Ruffian (1)
Palmera,Ruin
Cafaña,Rustic
Disquero,said of the Boaster
"Marinante, maringote",Sailor
Rascada,Scanty benefit
Barbijo,Scar in the face
Justiniano,Scarce
Marchanta,Scramble
Lapicero,secret pin of comely
La Pesada,Sector of the crime
Gavilán,seductive
Sardo,Sergeant
Revesina,Setback
ir al bombo,Settlement
Falopa,sew of little quality
Libreto,sew studied
"AFRECHO, Calentura",Sexual appetite
Cañazo,Sexual intercourse
"Calor, Verano",Shame
AVIVADO,shameless
ATORRANTE,Shameless
"Quebracho, Tintacho, Tintiyo, Vinacho, Vinagriyo, Viniyo",she came
Crepó,she died
Machete,she helps memory
Maletro,she is called to the baggage
Valenciano,she lifts game
Chamuya,she speaks
Fane,she withers
Pintusa:,she witnesses
Zapaba,she worked
Yugaba,she worked with effort
Runfla,Sheaf
Yuguiyo,Shirt neck
Timbo,Shoe
Fanguyos,shoes
