nyuma n. [i-],"behind, backside, rear"
Nzeri,September
Ongereza n. [s. icy-],English
otsi n. [s. umw- pl. imy-],"steam, smoke"
padiri n. [s. umu- pl. aba-],"priest, clergyman"
papa,"dad, dad, pa, pater, pappa, pop, papa, daddy"
papuro n. [s. uru- pl. impa-],paper
pimo n. [s. igi- pl. ibi-],"yardstick, measurement"
pira n. [s. umu- pl. imi-],"sweater, pullover, slipover"
radiyo n. [s. i- pl. ama-],"radio set, radio telecommunication, radio receiver"
rahuri n. [s. iki- pl. ibi-],glass
reba,here is/are
reba (biri kure),there is/are
rere n. [s. aka- pl. utu-],"district, zone, area"
riba n. [s. i- pl. ama-],well
rimwe,one
rira v. [ku-],"cry, weep"
riri n. [s. ubu-],bed
ririmba v. [ku-],sing
ririmbyi n. [s. umu- pl. aba-],"singer, vocalist"
rwa  n. [s. umu- pl. imi-],"capital, court"
rya v. [ku-],eat
ryi n. [s. iki- pl. ibi-],"tapeworm, taenia"
saha n. [s. i- pl. ama-],"hour, time"
sahani n. [s. i- pl. ama-],plate
sakabaka v. [gu-],make yakety-yak
satsi n. [s. umu- pl. imi-],"hair, fuzz, tomentum"
seka v. [gu-],"laugh, express joy, express mirth"
senga v. [gu-],"pray, beg, implore"
sengero n. [s. uru- pl. in-],church
senya v. [gu-],pull down (house)
serebanya n. [s.umu- pl. imi-],lizard
shakashatsi n. [pl. ubu-],"research, study"
shanyarazi n. [pl. ama-],electricity
shimusi n. [s. umu- pl. aba-],poacher
shingira v. [gu-],"hinge upon, depend on, depend upon"
shinwa n. [s. umu- pl. aba-],Chinese
shu n. [s. i- pl. ama-],"cabbage, head"
shunzi n. [s. uru-],"jet, spurt"
shuri n. [s. i- pl. ama-],"school, classroom, class"
shushanya v. [gu-],draw
shusho n. [s. i- pl. ama-],"drawing, picture, figure, icon, image, painting"
shya adj. [s. gi- pl. bi-],new
shyari n. [s. i- pl. ama-],"jealousy, envy, step mother"
shyi n. [s. uru- pl. in-],slap (in the face)
shyute n. [s. igi- pl. ibi-],abscess
sibo n. [s. i-],forward
sinzira v. [gu-],"sleep, kip, slumber"
so n. [pl. ama-],eye(s)
sohora v. [gu-],"arrive, succeed"
somo n. [s. i- pl. ama-],"lesson, deterrent example, example, object lesson"
sozo n. [s. umu-],end
t,ninetinth letter in Kinyarwanda alphabet
ta v. [gu-],"abandon, forsake, give up, desert"
tabo n. [s. igi- pl. ibi-],book
tambyi n. [s. umu- pl. aba-],"priest, pristess"
tangarugero n. [s. in-],yardstick
tebe n. [s.&pl. in-],chair
tegarugori n.[umu-aba],woman
tegetsi n. [s. umu- pl. aba-],ruler
telefoni,"telephone, phone, telephone set"
tema v. [gu-],cut down (tree)
terahamwe n. [s.&pl. in-],those who work together
tererana v. [gu-],forsake
tererana v. [gu-],desert
teteza v. [gu-],(hen's noise)
ti n. [s. igi- pl. ibi-],tree
tiritiri n. [s. igi- pl. ibi-],corn cob
tobe n. [s. umu- pl. imi-],juice
toki n. [s. uru- pl. in-],"finger, digit, dactyl"
toki n. [s. uru- pl. in-],banana plantation
tsinda n. [s. i- pl. ama-],"group, grouping"
tsinda v. [gu-],cut down (tree)
tuku n. [s. umu- pl. imi-],"red, blood"
tunganya v. [gu-],end
twe n. [s. umu- pl. imi-],"head, chapter, part, leader"
twetwe n. [s. umu- pl. imi-],"bud, sprout"
twi n. [s. ugu- pl. ama-],"ear, auricle, pinna"
u,twentieth letter in Kinyarwanda alphabet
ubwa mbere,at first
ugamisha v. [ku-],shelter
ugamo n. [pl.ubw-],shelter
uguhanagurwaho icyaha,exonerated
ugushinga imizi,entrenchment
Ugushyingo,"November, ukwezi kwa cumi na kumwe"
Ukuboza,"December, ukwezi kwa cumi na kabiri"
ukutava ku izima,"inflexibility, uncompromising, rigid, unbending"
ukwezi kwa cumi,October
ukwezi kwa cumi n'abiri,December
ukwezi kwa cumi na kumwe,November
ukwezi kwa cyenda,September
ukwezi kwa gatandatu,June
ukwezi kwa gatanu,May
ukwezi kwa gatatu,March
ukwezi kwa kabiri,February
ukwezi kwa kane,April
ukwezi kwa karindwi,July
ukwezi kwa mbere,January
ukwezi kwa munani,August
umba n. [s. icy- pl. iby-],room
ungo n. [s. icy- pl. iby-],cooking pot
v,twenty first letter in Kinyarwanda alphabet
vanguramoko n. [s. i-],racism
vuba adv.,"quickly, fast, fastly"
vuga v. [ku-],speak
vundo n. [s. umu-],chaos
vuta n. [ama-] matagatifu,holy oils
vuta n. [ama-] y'ubuto,"groundnut oil, corn oil, suflower oil, walnut oil"
vuta n. [ama-] ya moteri,engine oil
vuta n. [ama-] yo gutekesha,"cooking oil, salad oil, vegetable oil"
vuta n. [pl. ama-],"butter, oil"
w,twenty second letter in Kinyarwanda alphabet
we pron.  pers.,"him, he"
Werurwe,"March, ukwezi kwa gatatu"
wowe adj. pronoun,you
y,twenty third letter in Kinyarwanda alphabet
yaduka n. [s. i-],"arrival, approach"
Yezu,Jesus
yiko [s.iki- pl. ibi-],spoon
yobora v. [ku-],administer
yobozi n. [s. umu- pl.aba-],"leader, governor, administrator, ruler"
yuki n. [s. uru- pl. inz-],bee
z,twenty fourth letter in Kinyarwanda alphabet
za v. [ku-],come
zima n. [s. i-],inflexibility
zima n. [s. ubu-],"life, health, well-being, welfare"
zungu n. [s. umu- pl. aba-],European
kacira v. [gu-],get hold of
zuyazi adj. [s. aka-],"lukewarm, warm, tepid, not hot enough"
zuyazi adj. [s.aka- for pers.],"unenthusiastic, half-hearted"
zuru n. [s. i- pl. ama-],"nose, nostril"
zunguza v. [ku-],shake (head)
zuko n. [s. umu-],resurrection
zuka n. [s. i-],resurrection
zuka v. [ku-],come to life
zu n. [s. in- pl. ama-],"house, room"
zuba n. [s. i- pl. ama-],sun
zozi n. [s.&pl. in-],dream
tangazo n. [s. i- pl. ama-],"ad, advertisment"
zoka n. [s.&pl. in-],"snake, worm"
hanga [s. umu- pl. aba-],wizard
goro n. [s.&pl. in-],palace
zo adj. dem. [i-],those we talked about
mbere adj. [i-],ahead
ntu n. [s.&pl. aha-],place
gato adj.,small
na gato,not at all
pfakazi n. [s. umu- pl. aba-],widow
televiziyo n.,"tv., television, telly"
mpuzamahanga adj.,international
tumire n. [pl. ubu-],invitation
vuta n. [ama-],body lotion
erekeranye adj. [cy-],about
jyanye adj. [ki-],about
hejuru,above
haruguru,above
hepfo,below
munsi,below
ndakuka adj.,absolute
ciro n. [s. aga-],value
camake n. [s. in-],abstract
emera v. [kw-],accept
ose adj. [byo-],all
hinduka n. [pl. im(p)-],changes
emewe adj. [cy-],accepted
hakana v. [gu-],deny
hakanira v. [gu-],deny
konti n. [s. - pl. ama-],account
korwa n. [s. igi- pl. ibi-],action
kora adj. [gi-],active
huriro n. [s. i- pl. ama-],link
huza v. [gu-],link
dirishya n. [s. i- pl. ama-],window
ongera v. [k-],add
teranya v. [gu-],add
buga n. [s. uru-],field
rima n. [s. umu- pl. imi-],field
kuraho v. [gu-],remove
vanaho v. [ku-],remove
koresha n. [s. u- pl. aba-],user
nyongera adj. [cy'-],additional
susire n. [pl. imi-],style
aderesi n. [s.&pl.],address
aho umuntu abarizwa,address
andikiwe n. [s. uw-pl. aba-],addressee
tengeneza v. [gu-],adjust
rangiza n. [s. i-],completion
ibiri ku murongo w'ibyigwa,agenda
ibiteganyijwe,agenda
sesekamo v. [gu-],insert
ongeramo v. [kw-],insert
Alubaniya n.,Albania
Alijeriya n.,Algeria
diba n. [s.&pl.],bottom
hasi,bottom
tondeka v. [gu-],align
hagalitse adj.[ gi-],vertical
tambitse adj. [gi-],horizontal
aka n. [s. umw- pl. imy-],age
ibumoso,left
iburyo,right
tondekanya n. [s. i-],alignment
kingi n. [s.&pl. in-],axe
nyuguti n. [s.&pl. i-] nkuru,caps
bonerahamwe n. [s. im-],chart
ego n. [s. urw- pl. inz-],level
ranga n. [s. iki- pl. ibi-],properties
ha v. [gu-] uburenganzira,allow
renganzira n. [s. ubu-],permission
koranire n. [s. imi-],interaction
hushya n. [s. uru- pl im(p)-],permission
alternate,hinduranya v. [gu-]
hinduranya n. [s. i-],alternation
text,andiko n. [s. umw- pl. imy-]
buri gihe,always
simbura v. [gu-],replace
ngano n. [s. i-],amount
Kaminuza n.,university
dege n. [s. aka- pl. utu-],kite
kuta n.(SPOR.)[s.aga- pl.udu-],wall
twe n.[s.aga-pl.udu-]k'inyuma,occipital (bone)
bashuro n.(SPOR.)s.aka-pl.utu-,"springboard, diving-board"
bendera n.(SPOR.)s.aka- pl.utu,"flag, pennant"
gombambari n. [s.aka- pl.utu-],ankle
bumbambari n. [s.aka- pl.utu-],ankle
manuzo n.(SPOR)[s.aka-pl.utu-],"racket (in tennis), bat (in ping-pong)"
ruhuko n. [s.aka- pl. utu-],"relaxation, detente (POL.)"
irukiro n. (SP.)[s.ak-pl.utw-],lane
hete adj. [bu-],"arched, curved, hooked, bandy, bow, curving"
heto adj. [bu-],in form of arch
buno n. [s. i- pl. ama-],"buttock, cheek"
ruhuko n. [s. aka- pl. utu-],half-time
teganye adj. [s. gi- pl. bi-],parallel
egeranye adj. [s. cy- pl. by-],"clasped together, close"
hanga adj. [cyo mu-],frontal
gahunda,march (MIL.)
gahunda,parade
parade,parade
gatebegatoki n.,"somersault, collapse, fall, tumble"
kurikiranye adj.[s.gi- pl.bi-],successive
sesuye adj. [s. gi- pl. bi-],"wide, sweeping, ample, extensive, baggy, loose"
shashe adj. [s. gi- pl. bi-],"flat, level, shallow, staight"
shyamiranya v. [gu-],"set opposite each other, bring in conflict"
oko n. [s. ubw- pl. am-],"category, class, type"
gabo adj.,"male, masculine"
ka n. [s. aga- pl. udu-],"indent, paragraph"
sogongero n. [s. umu- pl.imi-],abstract
karasisi n. [s. aka-],"parade, march"
sanzwe adj. [gi-],run-of-the-mill
menyabose adj. [s. iki-],run-of-the-mill
hine n. [s.&pl. im(p)-],abbreviation
ntera,adjective
nyazina n. [s. iki- pl. ibi-],adjective
gereka n. [s. umu- pl. imi-],adverb
sezerano n. [s. i- pl. ama-],agreement
nyuranyo n. [s. iki- pl. ibi-],antonym
kato n. [s. aga- pl. udu-],apostrophe
futuzi n. [s.&pl. im-],article
curuzwa n. [s.igi-pl.ibi-],article
shinga n. [s.&pl. in-] mfasha,auxiliary verb
bago n. [pl. utu-] tubiri,colon
itso n. [s. ak- pl. utw-],comma
gombajwi n. [s.&pl. in-],consonant
komatanya n. [s. i-],contraction
teruro n. [s.&pl. in-] yemeza,declarative sentence
nyajwi n. [s.&pl. i-],vowel
shinga n. [s.&pl. in-],verb
nyugiti n. [s.&pl. i-] nkuru,upper-case letter
he n. [s. igi- pl. ibi-],tense
sobanurwakimwe n. [s.&pl. in-],synonym
gereka n. [s.&pl. in-],suffix
ruhamwa (rw'inshinga),subject
andikire n. [pl. imy-],style [GRAM.]
bumwe n. [s. ubu-],singular
teruro n. [s.&pl. in-],sentence
bago n. [aka-] n'akitso,semicolon
shinga ikurikiza amategeko,regular verb
shinga idakurikiza amategeko,irregular verb
bazo n. [s. aka- pl. utu-],question mark
atuzo n. [s. ak- pl. utw-],punctuation mark
mbanza,prefix
suma n. [s. umu- pl. imi-],prefix
ngenera n.,possessive
inshi n. [s. ubw-],plural
kora n. [s.&pl. in-],plot
yira (zira) n. [s.&pl. in-],plot
nyazina ngenga,personal pronoun
he n. [s. igi pl. ibi-],period
kubo n. [s. aga- pl. udu-],paranthesis
ka n. [s. igi- pl. ibi-],paragraph
uzuzo n. [s. icy- pl. iby-],object
zina n. [s. i- pl. ama-],noun
rangamimerere [s.&pl. in(d)-],modifier
nyugiti nto(ya) n. [s.&pl. i-],lower-case letter
garagaza n. [s.&pl. in-],italic
karita n. [s. i- pl. ama-],map
shimira n. [s. ugu-],acknowledgments
byeyi n. [s. umu- pl. aba-],parent
alimu n. [s. umw- pl. aba-],teacher
to adj.,young
byiruko n. [s. uru-],young
somyi n. [s. umu- pl. aba-],reader
te adj. [gu- n- mu- bi-...],how
koresha v. [gu-],use
yu adj. DEM. [s. u-],this
ki adj. DEM. [s. i-],this
shoberamahanga n. [s.&pl. in-],idiom
ongereza n.[s.umw-pl.ab-],English
vanganzo n. [s.&pl. ubu-],literature
igankurumpimbano n. [s. iy-],mythology
muzika n.,music
geni n. [pl. ubu-],art
bakanabuhanga n. [s. iyu-],architecture
Bibiliya n.,Bible
yobokamana n. [s. i-],religion
cengerabumenyi n. [s. i-],philosophy
cyo muri Amerika,American
teka n. [pl. ama-],history
kugera,to
uhereye,since
politiki n.,politics
kungu n. [pl. ubu-],economics
si n. [s. i-],world
iyunze adj. [cy-],united
leta n. [s. Ø- pl. ama-],state
menyi n. [pl. ubu-] bw'isi,geography
bare n. [pl.imi-],mathematics
garagara adj. [ki-],physical
menyi n [pl. ubu-],science
taka n. [pl. ubu-],earth
si n. [s. i- pl. ama-],Earth
teganyagihe n. [s. i-],weather forecast
teganyagihe n. [s. i-],meteorology
teganyagihe n. [s. i-],weather forcasting
ganga n. [pl. ubu-],medicine
ti n. [s. umu- pl. imi-],medicine
ti n. [s. umu- pl. imi-],medicament
ti n. [s. umu pl. imi-],medicinal drug
ti n. [s. umu- pl. imi-],medication
nyamuntu adj.,human
biri n. [s. umu pl. imi-],body
bumbe n.[s.umu-pl.imi-],body
koranabuhanga n. [s. i-],technology
kure adj.,futher
soma n. [s. ugu-],reading
shusho n.[s.i-pl.ama-],illustration
shushanyo n.[s.igi-pl.ibi],illustration
enda n. [s.umw-pl.imy-],credit
emezo n.[s.icy-pl.iby-],credit
marere n.,index
injizo n. [s. umw- pl. imy-],entry
tangiriro n.[s.&pl.in-],"genesis, debut, unveiling, introduction, beginning"
rimo n. [pl. ibi-],contents
iburyo adv.,right
renganzira n. [pl. ubu-],right
renganzira n.[s. ubu-],permission
hushya n.[s.ur- pl. im(p)],permission
andika v. [kw-],write
romani adj. [cy'aba-],Roman
cyo hagati,middle
Atalantika,Atlantic
ongereza n. [Ubw-],England
Pasifika,Pacific
kombe n. [s.&pl. in-],coast
sarabwayi n.[i- ama-],rock
sozi n. [s. umu- pl. imi-],mountain
jyepfo n. [pl. ama-],South
jyepfo y'iburengerazuba,southwest
Afurika,Africa
Aziya,Asia
Ositaraliya,Australia
Oseyaniya,Oceania
Uburayi,Europe
SIDA,AIDS
Ubuhindi,India
hariye adj. [cyi-],special
uko bavuga,pronunciation
unge n. [s. urw-],system
he cyacu,A.D.
mbere ya saa sita,A.M.
mu gitond,A.M.
mbere ya Kirisito,B.C.
n'ibindi,etc.
Navumbuye!,Eureka!
bonezamvugo n. [s. iki-],grammar
domo n. [s. aka- pl.utu-],period
kinnyi n. [s. umu- pl. aba-],character
co n.[s.umu-pl.imi-],character
barankuru n. [s. umu- pl aba-],narrator
tabo n. cy'inkuru,novel
vugo n. [s. umu- pl. imi-],poem
kinamico n. [s. i-],play
kino [s. umu- pl. imi-],play
gambo n. y'indirimbo,lyric
ririmbo n. yubahiriza igihugu,national anthem
ririmbo n. yubahiriza igihugu,anthem
ririmbo n. yubahiriza igihugu,hymn
hangamashusho n. [s. i-],sculpture
nara n. [s. umu- pl. imi-],tower
remwa n. [s. i-],creation
hangwa n. [s. i-],creation
sezeranon. [I] Rishya,New Testament
sezerano n. [I] rya Kera,Old Testament
Adamu,Adam
Eva,Eva
bambwa n. [s. i-],crucifixion
kuru n. [I] Nziza,gospel
yimukamisiri n. [I],Exodus
Kuva,Exodus
Zaburi,psalm
Sabato,Sabbath
tegeko n. [s. i- pl. ama-],commandement
batizo n. [s. umu- pl. imi-],baptism
Batismimu,baptism
musenyeri n.,bishop
episikopi n. [s. umw- pl. ab-],bishop
gatolika n. [pl. ubu-],Catholicism
kirisitu/o n. [s. ubu-],Christianity
sangira n. [s. i-],Communion
irega n. [ukw-] ibyaha,confession
komezwa n. [s. ugu-],confirmation
Shitani,Devil
Sekibi,Devil
Satani,Devil
Pasika,Easter
igomwa n. [s. ukw-],fasting
juru n. [s. i- pl. ama-],heaven
mana n. [I],God
riro n. [s. umu-] utazima,hell
nyenga n. [i-],hell
Korowani n. [i-],Koran (Quran)
nyurabitekerezo n. [i-],Logic
sugi n. [s. i- pl. ama-],virgin
Misa,mass
monaki n. [s. umu- pl. aba-],monk
paradizo,Paradise
paradiso,Paradise
bikira n. [s. umu- pl. aba-],nun
Kiliziya Gatolika,Roman Catholic Church
kiza n. [s. aga-],salvation
kiro n. [s. umu-],salvation
tagatifu n. [s. umu- pl. aba-],saint
tagatifu adj. [gi-],sacred
sengero n.[s.uru- pl.in-],synagogue
Hekaru,synagogue
sinagogi n.[i-],synagogue
sengero n.,temple
ngoro n. [s.&pl.i-],temple
Ubutatu Butagatifu,Trinity
senywa n. [i-],abolition
seswa n. [i-],abolition
hagarikwa n. [i-],abolition
genzi n. [s. umu- pl. aba-],pilgrim
hake [pl. ubu-],feudalism
Afuganisitani,Afganistan
Arabiya,Arabia
furuka n. igororotse,right angle
furuka n. [s.&pl. im-],angle
furuka n. yagutse,obtuse angle
furuka n. ifunganye,acute angle
teranya n. [i-],addition
heto n. [s. umu- pl. imi-],arc
heto n. [aga- udu-],arc
so n. [pl. ubu-],area
hiriko n. [umu- imi-],arithmetic
huzandengo n. [s. im(p)-],average
cone,temeri n. [s. umu- pl. imi-]
circle,ziga n. [s. uru- pl. in-]
cube,kibe n.
data,kusanyijwe n. [pl. ibya-]
cylinder,iburungushure n. [s. umw-]
degree,dogere n.
diameter,rambararo n. [s. umu-]
fraction,gabane n. [s. umu- pl. imi-]
formula,uko bikorwa
exponent,bwikube
even number,bare n. igabanyika na 2
divisor,gabanya n. [s. iki- pl. ibi-]
equation,ganyagaciri n. [s.&pl. in-]
equilateral triangle,mpandeshatu ndinganire n.
division,"cakubiri n. [pl. ama-], gabanya n. [i-]"
dividend,gabanywa n. [iki-]
