Guzej,Northern slope
"Guzu, quzu",lamb
"Guš, kuš, quš",bird
Guž-,to embrace
Gyj-,to offer
"Gyl, qil, saç, sash, tük",hair
Gyl-,to make
Gylyž,sword
Gymrow,bell
Gymyz,fermented milk
Gyn,scabbard
Gyna-,to condemn
"Gyr-, pärt-, üz-",to break
"GyraG, jaxa, už",edge
Gyrow,hoar-frost
"Gyrx, Qirx",forty
Gyrx-,scrape
"Gysa, qysa",short
GysraG,barren mare
Gysyr,barren cow
Gyt,insufficient
"Gyz, kiz, qyz",girl
Gyç,shin
"Gyš, qiš",winter
GyšGyr-,to shout
Gälän ay,Next month
Gälän il,Next year
Gälän yay,Next summer
Gëlis,Arrival
Gömrük qaydalar?,Customs regulation
Gömrük rüsumu,Customs duty
Gömrükxana deklarasiyasi,Customs declaration
Gömrükxana haradadir?,Which way to customs?
Gömrükxananin icazäsi budur,Here is customs permission
"Görüsædæk, Häläìk, Sag kaliniz, Sag olun, Xudaafiz",good bye
Görüsëdëk,So long
Göt,ass
Günorta,At noon
Günü-gündän,Day by day
"Haliniz necadir?, Kefiniz necadir?, Na var na yox?",how are you (2)
Hansi ilde?,In what year?
Haqq-hesab etmä nä vaxtdir...,What is the checkout time?
Hara gedirsiniz?,Where are you going?
Hara qol çäkim?,Where should I sign?
Hesab,Bill
Hesabi verin; zëhmët olmasa,The bill; please
Hesabin ödänilmäsi,Payment of bill
Häftänin günläri,The days of the week
Hëftë,Week
Icazä verin Sizi taniš edim...,I would like you to meet
Iki bacim,Two sisters
Imza,Signature
"Ingiliscä, ingilisce",English
"Ingilisjae basa dusurasaen?, Ìnglisce danîshînîz?",Do you speak English?
Ingiltärädän,England
Iyirmi iki,Twenty-two
Kartoska,Potato
Keçän ay,Last month
Keçän il,Last year
Keçän yay,Last summer
Kondisioner,Air conditioner
Külqabi,Ashtray
Küçë,Street
Lift,elevator
Lüks nömrä,De luxe room
M?n bunu açmaliyam?,Must I open this?
Magaza,Shopping
Mal ëti,Beef
Marka,Mark
Martin ävvälindä,At the begining of March
Mayin ikisidir,The second of May
Mehmanxana qulluqçusu,Chambermaid
Mehmanxanada,At the hotel
Metal pul,Coin
Metro stansiyasi,Underground station
Meyvë sirësi,Juice
Milyon,one million
"Män ..., Mänim adim...",I am...
Män ABš-nin vätändašiyam,I am citizen of the USA
Män bu gün saat ... gediräm,I'm leaving today at ... clock
Män ezamiyyätdäyäm,I am on the business trip
Män istärdim ...,Id like to ...
Män qohumlarim gilä gälmišäm,I'm visiting my relatives
Män säni seviräm,I love you
Mäni (bizi) oyadin,Wake me (us)
Mäni sorušan olmayib ki?,Has anyone asked for me?
Mänim ancaq šäxsi šeylärim var,I have only personal things
Mänim familiyam,My last name is
Mänim häyat yoldašim,My husband
Mänim nömräm hansidir?,What is my room number?
Mänim nömrämdä ... yoxdur,There is no... my room
Mänim üçün ... yoxdur ki?,Are there any ... for me?
Mänìm adím...,my name is...
Märtäbä,floor
Märtäbä növbätçisi,Floor manager
Mübadilä,Exchange
Nahar,Lunch
Nahar,dinner
"Necäìnìz?, Siz necæsiniz?, Siz necæsiz?, Yaxsiyam",how are you?
"Nol, Sifir",zero
Nömrä hansi märtäbädädir?,What floor is my room on?
Nömrädä ...varmi?,Is there ... the room?
Nömräyä baxa bilärämmi?,May I see the room?
Nümayändä heyäti,Delegation
Nümayändälik,Mission
O mänim xošuma gälir (gälmir),I like (don't like) it
Okean,Ocean
Omlarin,their
On alti,sixteen
On bes,fifteen
On bir,eleven
On doqquz,nineteen
On däfä,Ten times
On dörd,fourteen
On iki,twelve
On sëkkiz,eighteen
On yeddi,seventeen
On üç,thirteen
Onlarinki,theirs
"Pasport, Passport",Passport
Pis,Bad
Pivë,Beer
Poçt markalari,Stamps
Pullari harada däyišmäk olar?,Where can I change some money?
Qadagan olunmus,Prohibited
Qapiçi,Doorman
Qardašiniz,Brothers
Qäbz,Receipt
Qömrükxana,Customs
Restoranlarda,Dining
Rüsumsuz,Duty-free
Saat veçëdir?,What time is it?
Saat vë Tarix,Time and Dates
"Sabahiz xeyir, Sahariz xeyir",good morning
Sag,Right
"Sag olun, Sayol, Tæshækkür elæyiræm",thank you
"Salamat qal, Salamat qalìn",good bye (1)
Salat,Salad
Sam yemëyi,Dinner
"San nesasan?, Siz næ tæhærsiniz?, Siz næ tæhærsiz?",how are you (1)
Saxlama kamerasi,baggage check room
Saylar,Numbers
Sentyabrin axirinda,At the end of September
Siqaret,Cigarettes
Siz evlisiniz,Are you married?
Siz mäni baša düšürsunuz?,Do you understand me?
Sizdë ... varmi?,Do you have...
Sizin ... neçä yašiniz var?,How old is your...?
Sizin neçä yašiniz var?,How old are you?
Sizin ušaGiniz var?,Do you have children?
SorGu bürosu,Information bureau
Soyuducu,Refrigerator
SraGagn,The day before yesterday
Särhäddä,At the border
Sëhër yemëyi,Breakfast
Sëkkiz,eight
Sëksën,eighty
Sënbë,Saturday
Sënëd,Document
Sërab,Wine
Sëyahëtlër,Travel
Tanyšlyq,Getting Acquainted
Tez-tez,often
Tezliklä,soon
Tezze Iliniz Yahsi Olsun,Merry Christmas
Ticarät nümayändäliyi,Trade mission
Toyuq-cücëëti,Poultry
Tualet,Toilet
Tualet,Toilets
Turizm mëlumati,Tourist Information
Tëpë,Hill
Uzaq,Far
Vagzal,Train station
Valyuta,Currency
Vanna otaGi,Bath room
Vaxt neçëdir?,How much doest it cost?
Vestibül,Vestibule
Viza,Visa
Vätändašliq,Citizenship
"Xaahisediraem, Zæhmæt olmasa",please
Xahiš ediräm,Please
Xanim,Mrs.
Xarici valyuta,Foreign currency
Xidmät bürosu,Service bureau
Xidmätlär,Services
Xosh gälmìsän,welcome
Xärda pul,Change
Xëritë,Map
Xëstëxana,Hospital
Yarim saat,half an hour
Yaxin,Near
Yaxsi,Good
Yayda,In the summer
Yer yoxdur,No vacancies
Yetmis,seventy
Yola düsmë,Departure
Yolu sorusmaq,Directions
Yox,no
Yük,baggage
Yük kvitansiyas?,Baggage ticket
Yükdašiyan,Porter
Yükläri harada yoxlayirlar?,Where is the baggage check?
aG,net
aG,white
"aGac, ahaç",tree
aGir,heavy
aGri,pain
"aGy, zähär",poison
aGyz,mouth
"aba, ata",father
aciz,inability
aciz,unable
"acliq, až",hunger
"ad, nam",name
ada,island
adam,person
"adam, insan",human being
"adam, insan",man(human being)
adax,engagement
adym,step
adym at-,to step
afsuncu,witch
afsunlu,bewitched
ah,wedge between trouser legs
aha,elder brother
ahna-,to tumble
"ailä, famil, gil",family
ailë,Family
"aj, ay",month
"ajaG, ayaq",foot
ajak,river mouth
"ajaz, don",frost
ajin,ceremony
ajlan-,to revolve
ajran,kumys
ajyG,conscious
ajyl-,to sober up
ajyr-,to separate
akil,disapear
akir,last
akir,stable
al,device
"al, Gyzyl, qirmizi, qizil",red
al-,to take
al-da-n-,to be deceived
alGyš,blessing
ala,variegated
"albali, gilas",cherry
alma,apple
almakh,to get
almanca,German
alt,lower side
alti,six
alyn,forehead
anGut-boGaz,wild duck
ana,mother
ananas,Pineapple
ananiz necädir,How's your mother?
anavy sikim,Mother fucker
and,oath
anla-,to understand
aprel,April
aptek,Pharmacy
"apžyG, gänä",however
arGaž,woof
ara,between
ara,space between
"ard, arxa, bel, geri",back
"armaGan, savhat",gift
armud,pear
arpa,barley
"arvad, häyat yoldaši",wife
ary,bee
ary,clean
aryG,to be tired
aryt-,to clean
"as-, dart-",to hang
"aslan, šir",lion
at,horse
at-,to throw
atGy,cross-bar
ataniz necädir?,How's your father?
atom bombasi,A-bomb
atym,pinchful
aviakassa,the air ticket office
avqust,August
avtobus,Bus
avtopark,Parking
"ax-, öz-",to flow
axsa-,to hobble
axšam,evening
axšamlar,In the evenings
"ayaq, bud, qiç",leg
ayi,bear
"ayirsiniz?, Harada yas",Where do you live?
az,a little
az,few
az-,to go astray
"az-az, Seyräk",seldom
azy,fang
aç,hungry
"aç-, achmakh",to open
açar,key
aš,porridge
"aš, ašy",vaccine
aš-,to cross a mountain
ašyG,die
ažy,acid
ažy-,have compassion
baG,bundle
baG,garden
"baGa, qurbaGa",frog
baGana,sheep skin
"baGanaG, baGançaG",joints in animals' feet
baGirsaq,guts
babatdir,so so
baci,sister
baciniz necädir,How's your sister?
bagislayin,I'm sorry
baha,Expensive
"bahar, yaz",spring(time)
bahyr,liver
baj,rich
"bajaG, Bu yaxinlarda",recently
bajraG,flag
bajram,feast
bajyl-,to fade away
bal,honey
"bala, balaG",young animal
"bala, çaGa, gänž, ušaq",child
balaG,trouser leg
"balaca, kiçik, ušaG",small
"baldir, byzov",calf
baldyr,calf of leg
baldyz,a man's wife's younger sister
"baliq, balyG",fish
balta,axe
bar haradadir?,Where is the bar?
barmaG,thumb
barmaq,finger
bary,fence
"bas-, syx-",to press
basa,base
basmakh,to squeeze
bat-,to get lost
"bat-, çök-, sin-",to sink
bataG,marsh
bax-,to look
bayquš,owl
bazar,Market
"baš, bash",head
bašmaG,shoe
"bašqa, özgä",other
bažanaG,husbands of sisters
bažy,elder sister
bejin,brain
"bejlä, belä, bilä-m, Özüm",myself
bela,like this
"beli-baGly, Gyrhy",hawk
"bez-, bezik-",to shiver
beš,five
bijan,a k. of grass
bil-,to know
bildir,last year
bilmäk,to know a fact
bilä,together
biläk,forearm
"bilöv, bülöv",whetstone
bir,one
bir az dincälim,have some rest
"bir dä täkrar edin, Zähmät olmasa",Please repeat that
bir fincan qähvä,a cup of coffee
"bir käs, här kim, kimsä",someone
bir neçä,some
bir sey deyil,You are welcome
bir yastiq da,an extra pillow
bir ädyal dä (yorGan),an extra blanket
"bir šey, nä isä",something
"bir-birinä, bir-birini",each other
"bir-birlärini, bir-birlärini",one another
"birä, pirä",flea
bit,louse
bit-,to be ended
"bitiš-, Goš-",to join
biz,awl
biz,we
"bizä, bizi",us
"biç-, däl-, Gyrp-, käs-, käsmäk",to cut
biçaq,knife
biš-,to become boiled
blank,blank
boG-,to tie up
boGaz,pregnant of animals
boGaz,throat
"boja, bojaG",dye
boja-,to paint
"bojun, boyun",neck
boru,trumpet
boz,grey
boš,empty
bu,this
bu gün,today
buG,fog
buGa,bull
buGda,wheat
bud,thigh
buda-,to cut branches
"budaG, çubuG, dal",branch
buhur,camel stallion
"bujnuz, buynuz",horn
bujur-,to order
"bujux-, byj-, üši-, üšü-",to freeze
bula-,stir up
"bulaG, Guju",well
"bulud, bulut",cloud
bur-,wind round
"burada, burda",here
buradan,this side
burax-,to let
burun,nose
buxaG,craw
buxov,string
buz,ice
bužah,angle
byG,moustache
byldyrçyn,quail
bäjän-,to feel joy
"bäniz, üz",face
bänzä-,be similar
bänäk,mole on the face
bärbärxana,hairdressers
bärk,mighty
bät-bäniz,face colour
"bäz, šiš, väz",swelling
bëlkë,maybe
bërë,Ferry-boat
"böjräk, böjür",kidney(s)
böjäläk,gad-fly
"böjük, böyük",big
böl-,to divide
börk,cap
böv,phalanx
böyräk,kidney
böyük universam,Supermarket
bük-,to curve
bürü-,to cover up
"bürüš-, büz-",to wrinkle
cam,cup
cavan,young
ci nömränin açarini verin,give me the key to number
"daG, dah",mountain
daban,sole
dad,taste
dad-,to taste
dadan-,to get accustomed
dadli,Delicious
dadly,sweet
"daja-, söjkän-",to prop
dajy,uncle
"dala-, dišlämäk",to bite
dalaG,spleen
dalha,wave
dam,roof
"dam-, sal-",to drop
damar,artery
damci,drop
dang,wonder
dar,narrow
daranghy,poplar
daraš-,attack
darma-dahyn,scattered
dary,millet
"davar, mal-qara",cattle
daz,bald
daš,stone
daš-,to overflow
daššaG,bolls
de-,to say
dejil,is not
dekabr,December
devir-,subvert
deš-,to make holes
dik,vertical
dik-ä-l-,to plant vertically
"diksin-, jer-",to hate
dil,language
dil,tongue
dilim,slice
din,religion
din-,to talk
dinlä-,to listen
dinç,rest
diri,alive
diri-l-,to revive
dirnaq,fingernail
dirä-,to support
diräk,support
divar,wall
diz,knee
diš,tooth
diši,female
doGra-,to cut into slices
"dodaG, dodaq",lip
doj-,become satiated
doktor,doctor
dolu,full
dolu,hail
"dolu, jah, kök, piyli, šišman",fat
dombalaG,somersault
don-,be frozen
donuz,pig
dost,friend
dowšan,hare
dua,prayer
duj-,to perceive
dul,widower
dumanli ideya,an obscure idea
"dur-, durmaq",to stand
durna,crane
duz,correct
duz,salt
dyrnaG,claw
"dyzyx-, Gaç-, täz-",to run away
dyšary,outer side
"däbär-, Gymyldan-, tärpän-",to move
"däj-, jet-iš-",to reach
"däjirmi, jumru",round
däjiš-,to change
däjär,price
däli,stupid
dälä,squirrel
dämir,iron
dämiryol kassasi,the rail ticket office
dämäk,Asshole
däniz,sea
"däp-, täp-",to stamp
däqiqä,minute
där,sweat
"där-, der-",gather
däri,skin
däri,skin of a person
därin,deep
däsmal,a towel
"dävä, devä",camel
däxi,too
döj-,to pound
döl,new-born animals
dör,honorary place in the house
"dörd, dörd",four
döz-,endure
döš,mountain slope
"döš, döš, köks, köküs, sinä",breast
"döšä-, gär-",to spread out
döšäk,mattress
düdük,pipe
düj-,to tie in a knot
dünya,world
dünän,yesterday
"dünän, gecä, gežä",night
dünën,Yesterday
dürlü,various
dürmäk,roll together
"düz, düz-",level
düz-,to bead
düš-,move down
düšmän,enemy
düšün-,understand
düšünmäk,to think
ejmä,leather bag with clabber
ejmän-,to be shy
el,country
ela,like that
ela,to do (order)
element,element
en,earmark
"erkäk, kiši",man
ertäsi gn,The next day
ev,house
eš-,twist
"eš-, yartmakh",to tear
"ešidil-, ešit-, ešitmäk",to hear
eššäk,donkey
fakült',faculty
fevral,February
fil,elephant
firtina,storm
fizika,phisics
fransizca,French
"fäsil, mövsüm",season
gam,grief
"ganjykh, GanžyG",bitch
gari,shin-bone of animal
gavali,plum
gayyegn,small boat
gayyep,put (past)
gazyx,peg
gec,late
gecä (vaxt),(at) night
gecä keçänädäk,Late into the night
gecä yarisi,At midnight
gecëniz xeyirë qalsin,Good night
"gen, geniš",wide
"gendi, özü",himself
"ger-çäk, häqiqät",truth
get-,to go away
gijax,grass name
"gijev, jeznä",son-in-law
gilsë,Church
gir-,to enter
gishgir,scream
gizlä-,to hide
"guj, zor",force
gäbiz,constipation
"gäbzä, sap",handle
gäjir-,to belch
"gäl-, gälmäk, var-",to come
gälin,bride
gälin,daughter-in-law
gämi,ship
"gämi, qayiq",boat
gämir-,to gnaw
"gäniz, gänzik",nasal cavity
gänä,tick
gänäš-,to advise
gäräk,necessity
gäz,notch of an arrow
"gäz-, jeri-, jürü-",to walk
göbäk,navel
göbäläk,mushroom
"göj, göy",blue
göjnä-,to regret
göjrüš,ash tree
göjüš,cud
"göl, köl",lake
gön,leather
"gör-, görmäk",to see
göy,sky
göyärçin,pigeon
göz,eye
göz Garasy,eye-ball
gözäl,beautiful
"güd-, güt",to wait
gülmäk,to laugh
güläš-,wrestle
gümüš,silver
gün,day
"gün aydin, Här vaxtynyz xeyir!, salam",Good afternoon
"gün, günäš",sun
günü,co-wife
güvä,moth
güvän-,to be proud
güväž,frying pan
güz-äm,autumn wool
güzgü,mirror
güzëst,Discount
güž,power
hala,still
haliniz necädir,How is your health?
ham,unripe
hamam däsmali,a bath towel
hamisi,all
"harada, harda",where
hardan,which side
hava,air
hava,weather
haçan,when
"he nä, he šey",nothing
heyvan,animal
heç kim,nobody
heç käs,no one
häftä,week
hämhäm dä,either or
här gün,Every day
här ikisi,both
härf,letter (alphabet)
häyat,life
hör-,to plait
hörümçäk,spider
i-,to be
idea,idea
igit,young man
ij,smell
ij,spindle
ijdä,jujube
"ijnä, iynä, sap",needle
ijrän-,abhor
iki,two
iki däfä,twice
iktar,warning
"il, jaš",year
ilan,snake
ilik,marrow
"ilk, ilki, öng",East
illik,Yearly
ilmäk,hook
"ilxy, ylxy",age
ilyG,warmish
imäklä-,to crawl
"incä, inžä, nazik, užuz",thin
indi,now
ini,younger brother
inlä-,weep
institut,institut
inäk,cow
"ip, sümäx",thread
"ip, veren",rope
ipäk,silk
iraG,distant
iri,large
irin,pus
ish,job
ishkil,hiccup
isi,heat
iskänä,chisel
ispanca,Spanish
isti,Hot
isti,warm
isti su,hot water
istiot,pepper
it balasy,son of a gog
it küçük,daughter of a dog
"it, köpäk, köpek",dog
it-,to be lost
italyanca,Italian
"iti, tut",sharp
iyirmi,twenty
iyirmi bir,twenty one
iynä-sap,a needle and thread
iyul,July
iyun,June
iyunda,In June
iz,trace
"izik, ïzik",door curtain
iç,inside
iç,interior
iç,interior of something
"iç-, içmäk",to drink
içki,Beverage
iš,deed
"išiq, jejin, jüngül",light
išläriniz necädir,how is it going
"jaGmur, jaGyn, jaGyš, yaGiš",rain
jaba,wooden fork
jad,foreign(er)
jah-,to rain
"jahy, müharibä",war
jahyr,chap
jaj,Summer
jaj,bow
"jaj, yay",summer
"jaj-, sär-",to spread
jajla,summer pasture
jajliG,kerchief
jal,scruff
jala-,to lick
"jalan, uzan-",lie
jalnyz,lonely
"jalvar-, sor-",to ask
jalyn,naked
jama-,to patch
jaman,bad
jamaž,side of a mountain
"jan, jan, janbyz, jön",side
jan-,to burn (itr.)
"janaG, yanaq",cheek
"jandyr-, jax-",to burn (tr.)
janlyš,mistake
janr,genre
"jany-, säksän-",to threaten
"jap-, ört-",to cover
"japahy, japaq",a mass of hair
japyG,to smooth
japyš-,stick to
jar-,to split
jar-Gan,steep bank
jar-yG,split
jara,wound
jara-,to be beneficial
jarasa,bat
"jarpaG, yarpaq",leaf
jassyx,pillow
jasty,flat and broad
jat-,to lie
javan,tasteless
javaš,quiet
javi-,to draw near
"jaxyn, jowuG",near
jaxšy,good
jaz,spring
jaz-,to write
jazy,steppe
jazyG,to miss
jaš,tear
"jašyl, yašil",green
"je-, yemäk",to eat
"jeddi, yeddi",seven
jeg,better
"jel, küläk, yel",wind
jel-li,quickly
jelin,udder
jelpik,fan
"jeläk, jelän",a k. of short coat
"jemiš, meyvä",fruit
"jen-, jin-, ut-",to win
jeng,sleeve
jenggä,elder brother's wife
"jeni, yeni",new
jenä,again
jer,land
jijä,host
"jiv, kök",seam
johurt,coagulated milk
"jol, yol",road
jol-,to tear out
jon-,to adze
jonža,clover
"jor-, jorul-",to tire
jorhan,blanket
jorhun,tired
josun,method
jox,there is not
joxuš,hill
"ju-, juw-, üz-, üz-, üzmäk",to swim
julhun,tamarisk
jum-,to close eyes
jumaG,ball of wool
"jumurta, yumurta",egg
jumšaG,mild
"jun, yun",wool
jurt,dwelling place
juwa,nest
juxa,unsubstantial
"juxary, uxary",above
jyh-,to collect
jyr,song
jähär,saddle
jüjän,bridle
jüjür-,to hurry
jük,load
jüksäl-,upwards
"jümür-, jyx-, ov-",to crush
"jüz, yüz",hundred
kaGiz,paper
kala,vacant
kam,wish
kan,elder in the clan
kar,deaf
kartof,potato
kassa,Cash register
kassa,Ticket office
kefiniz necädir?,How is your well-being?
keçi,goat
keš,draw
kim,who
kiriš,bow string
kirpik,eyelash
kisi,Men
kitab,book
kitab magazasi,Book shop
kizir,vice governor in village
kiçik,little
"kiši, xalq",people
"kišär, kiši",man(adult male)
kok,Coke
kondisoner,an air-conditioner
konsulluq,Consulate
kor,blind
"kral, padšah",king
kut,dull
"käläz, kelez",lizard
käm,illness
känd,village
kändi,bin
kändir,hemp
käpäk,bran
käpänäk,butterfly
"kärki, kerki",adze
käsir,guilt
kätmän,mattock
köhnä,old (not new)
köjnek,shirt
"kök, top, tüp",root
köle,slave
kölgä,shadow
kömäk,help
kömür,coal
könül,mood
körpä,new-born
körpü,bridge
körük,bellows
kös,big drum used in ceremonies
kösöv,poker
köz,glowing coals
köç,nomadizing
köç-,to migrate
köšäk,young of camel
küj,roar
kül,ash
kül,ash(es)
kül,ashes
külqabi,an ashtray
"kürä-, kürü-",to rake
küräk,spade
kürü,Caviar
"küs, küs-",offended
küçä,street
lalä,tulip
lam,microscope slide
lift,lift
lirik,lyric
llik,lukewarm
läjläk,stork
"läläk, tük",feather
lüGät,dictionary
magaza,Shop
maja,sole of foot
mama,baby food
mart,March
masa,table
material,material
may,May
mehmanxana,Hotel
menim otaGim haradadir?,Where is my room?
menyu var?,Is there a menu?
metro,Underground
meydan,Square
meymun,monkey
meyvë,Fruit
"mešä, orman",forest
min,one thousand
min,thousand
min-,to ride on
mis,copper
munžuh,beads
musiqi,music
muzey,Museum
mäktub,letter (mail)
mäktub,letters
mäktäb,school
"mäläk, päri",angel
"män, mën",I
mänim,my
mänim šeylärimi...aparin,take my things ...
mänimki,mine
"mänä, mäni",me
mëhëbët,Love
mëktëb,School
"mëscid, mëscid Toilets",Mosque
"müämmali kompliment, šübhäli, xoš söz",a back-handed compliment
nadir,rare
nal,horseshoe
name,letter
nashir,publisher
necä,how
neft,petroleum
not,note
noxud,pea
noyabr,November
nus olsun!,Bon appétit!
nä,what
"nä var, nä yox",How's it going?
nänä dä,neither nor
nömrä,Room
nömrä,number
nömräyä,to my room
o,he
o,she
o,that
o qädär dä yaxši deyil,She is not so well
"o, ona, onu",it
oGlumuz necädir,How's your son?
"oGul, ohul",son
od,fire
ohru,thief
oj,fist
oj-,to pick
ojan-,to wake up (intr.)
ojna-,to play
ojun,play
oktyabr,October
ol-,to become
olmaja,an expression of warning
omba,head of hip bone
on,ten
"ona, onu",him
"ona, onu, onun, onunku",her
onlar,they
onlar,those
"onlara, onlari",them
"onun, onunku",his
"onun, onunku",its
opera,opera
"orada, orda",there
oradan,that side
ordu,army
orkestr,orchestra
ormalašmaq,to form
orta,middle
osal,careless
osturaG,fart
ot,grass
"otaG, otaq",room
"otur-, oturmaq",to sit
otuz,thirty
ov,chase
ov-d-an,whirlpool
"ova, vadi",valley
ovlamaq,to hunt(transitive)
ovun-,to enjoy oneself
ovut-,to comfort
ovuç,handful
ox,arrow
oxu-,to call
palan,viburnum
palçyG,clay
"pambiq, pamuk",cotton
paxyr,patina
payiz,autumn
pendir,cheese
petensial,potencial
peyGämbär,prophet
pis deyil,not bad
pivä,beer
pišik,cat
"planet, säyyarä",planet
pokh,shit
pokhuvu ye,piss off
polad,steel
polis mëntëqësi,Police station
pomidor,tomato
porsuG,badger
portagal,Orange
portuqalqa,Portuguese
pota,young of buffalo
"pox, täzäk",dung
poz-,to damage
poçta,post office
poçtxana,Post office
pul,money
pus-,to eavesdrop
päläng,tiger
päncärä,window
"pärt edilmiš, täšvišä salinmiš",aback
