English,Other
son,a stócaigh
sons,a stócaigh
partner,a stócaigh!
partners,a stócaigh!
love,a stór
loves,a stór
six,a sé
six,a sé
incurred,a tabhaíodh
conclude,a thabhairt i gcrích
arising,a thagann chun cinn
love,a thaisce
loves,a thaisce
transmit,a tharchur
his,a theachsan
well,a thiarcais
further,a thuilleadh
more,a thuilleadh
instantly,a thúisce a
three,a trí
three,a trí
aa,aa
aaa,aaa
aaron,aaron
ab,ab
abbot,ab
add,abair
added,abair
adding,abair
adds,abair
announce,abair
announced,abair
announces,abair
call,abair
called,abair
calling,abair
calls,abair
claim,abair
claimed,abair
claims,abair
comment,abair
commented,abair
comments,abair
declare,abair
declared,abair
go,abair
goes,abair
name,abair
named,abair
observe,abair
observed,abair
remark,abair
remarks,abair
repeat,abair
repeated,abair
report,abair
reported,abair
reports,abair
said,abair
say,abair
says,abair
sing,abair
speak,abair
speaks,abair
state,abair
stated,abair
stating,abair
tell,abair
telling,abair
tells,abair
told,abair
spit,abair go gangaideach
inform,abair le
spit,abair le binb
tell,abair leat féin
telling,abair leat féin
tells,abair leat féin
told,abair leat féin
sentence,abairt
sentences,abairt
mess,abar
abc,abc
abdominal,abdómain
abdomen,abdóman
aberdeen,aberdeen
r,abh.
home,abhaile
river,abhainn
rivers,abhainn
advocate,abhcóide
barrister,abhcóide
counsel,abhcóide
advocacy,abhcóideacht
abraham,abraham
abu,abú
forever,abú
ac,ac
academy,acadamh
academic,acadúil
acc,acc
accent,accent
accessories,accessories
accomplish,accomplish
acdbentity,acdbentity
ace,ace
acer,acer
beyond,ach
but,ach
but,ach
but,ach
just,ach
merely,ach
only,ach
only,ach
though,ach
when,ach
yet,ach
upon,ach ...
when,ach a
besides,ach amháin
but,ach amháin
but,ach amháin
except,ach amháin
save,ach amháin
unless,ach amháin má
either,ach an oiread
either,ach chomh beag
yet,ach fós féin
yet,ach mar sin féin
mere,ach ní bhíonn ach
either,ach oiread
appeal,achainí
appeals,achainí
cry,achainí
petition,achainí
wish,achainí
wishes,achainí
appeal,achainí a dhéanamh
appeals,achainí a dhéanamh
area,achar
areas,achar
distance,achar
distances,achar
extent,achar
period,achar
periods,achar
room,achar
rooms,achar
space,achar
spaces,achar
spacing,achar
way,achar
surface,achar dromchla
surface area,achar dromchla
surfaces,achar dromchla
footage,achar ina throithe
fulmination,achasán
digest,achoimre
summary,achoimre
synopsis,achoimre
wrap-up,achoimre
abstracts,achoimrí
summaries,achoimrí
appeal,achomharc
appeal,achomharc
appeals,achomharc
appeals,achomharc
appeal,achomharc a dhéanamh
appeals,achomharc a dhéanamh
appeal,achomharc a dhéanamh in aghaidh
appeals,achomharc a dhéanamh in aghaidh
appeal,achomharc in aghaidh
appeals,achomharc in aghaidh
battle,achrann
confrontation,achrann
domestic,achrann
row,achrann
rows,achrann
ruck,achrann
trouble,achrann
war,achrann
warfare,achrann
wars,achrann
complicated,achrannach
controversial,achrannach
difficult,achrannach
messy,achrannach
act,acht
work,aclaigh
worked,aclaigh
working,aclaigh
works,aclaigh
conditioning,aclú
acm,acm
abilities,acmhainn
ability,acmhainn
afford,acmhainn
asset,acmhainn
capacity,acmhainn
facilities,acmhainn
facility,acmhainn
material,acmhainn
materials,acmhainn
means,acmhainn
power,acmhainn
powers,acmhainn
resource,acmhainn
resources,acmhainní
box,acomhal
boxes,acomhal
circus,acomhal
junction,acomhal
acre,acra
acres,acra
acrobat,acrobat
acoustic,acústach
ada,ada
adam,adam
atom,adamh
atomic,adamhach
adams,adams
adelaide,adelaide
catch,adhain
caught,adhain
fire,adhain
fired,adhain
fires,adhain
light,adhain
lighting,adhain
lights,adhain
lit,adhain
horn,adharc
adhesive,adhesive
undertaking,adhlacóireacht
timber,adhmad
wood,adhmad
walnut,adhmad gallchnó
wood,adhmaid
wooden,adhmaid
hymn,adhmholadh
worship,adhradh
adidas,adidas
adipex,adipex
adjustable,adjustable
accept,admhaigh
accepted,admhaigh
accepting,admhaigh
accepts,admhaigh
admit,admhaigh
admitted,admhaigh
declare,admhaigh
declared,admhaigh
grant,admhaigh
grants,admhaigh
own,admhaigh
owns,admhaigh
admin,admin
adobe,adobe
adrian,adrian
adsl,adsl
alien,aduain
foreign,aduain
strange,aduain
stranger,aduain
adware,adware
ae,ae
hepatic,ae
liver,ae
aerial,aeir
air,aer
air,aer a fháil
air,aer a ligean isteach i
air,aer a scaoileadh isteach i
air,aer a tharraingt
gay,aerach
light,aerach
aerospace,aeraspás
airports,aerfoirt
airport,aerfort
airline,aerlíne
airlines,aerlínte
climate,aeráid
air,aeráil
aircraft,aerárthach
aerial,aeróg
af,af
affiliate,affiliate
african,afracach
african,afracach
ag,ag
at,ag
from,ag
in,ag
on,ag
then,ag an am
simultaneous,ag an am céanna
simultaneously,ag an am céanna
together,ag an am céanna
whilst,ag an am céanna
now,ag an bpointe seo
last,ag an deireadh
now,ag an tráth seo
dependent,ag brath
reliance,ag brath
rely,ag brath
relying,ag brath
pushing,ag brú
near,ag druidim le
towards,ag druidim le
aging,ag dul in aois
focusing,ag díriú
functioning,ag feidhmiú
operational,ag feidhmiú
experiencing,ag fulaingt
engaged,ag gabháil
accompanied,ag gabháil leis
accompanied by,ag gabháil leis
requesting,ag iarraidh
trying to,ag iarraidh a
wanna,ag iarraidh a
pregnant,ag iompar clainne
indicating,ag léiriú
no,ag magadh atá tú!
increasing,ag méadú
functioning,ag obair
functioning,ag oibriú
up,ag rith
caring,ag tabhairt aire
near,ag tarraingt ar
towards,ag tarraingt ar
incoming,ag teacht isteach
desired,ag teastáil
needed,ag teastáil
early,ag tús
becoming,ag éirí
space,aga
spaces,aga
time,aga
times,aga
downtime,aga neamhfhónaimh
thy,agad
sue,agairt
dialogue,agallamh
interview,agallamh
interviews,agallamh
interview,agallamh a chur ar
interviews,agallamh a chur ar
interview,agallamh a dhéanamh
interviews,agallamh a dhéanamh
face,aghaidh
faces,aghaidh
front,aghaidh
address,aghaidh a thabhairt ar
addressed,aghaidh a thabhairt ar
addresses,aghaidh a thabhairt ar
addressing,aghaidh a thabhairt ar
answer,aghaidh a thabhairt ar
answered,aghaidh a thabhairt ar
answering,aghaidh a thabhairt ar
answers,aghaidh a thabhairt ar
approach,aghaidh a thabhairt ar
approaches,aghaidh a thabhairt ar
attack,aghaidh a thabhairt ar
attacked,aghaidh a thabhairt ar
attacks,aghaidh a thabhairt ar
face,aghaidh a thabhairt ar
faces,aghaidh a thabhairt ar
hit,aghaidh a thabhairt ar
hits,aghaidh a thabhairt ar
hitting,aghaidh a thabhairt ar
handbag,aghaidh do chraois a thabhairt ar
handbags,aghaidh do chraois a thabhairt ar
up,aghaidh in airde
up,aghaidh suas
appendix,aguisín
and,agus
while,agus
rightfully,agus a cheart sin agat
again,agus arís
again,agus arís ar ais
again,agus arís eile
period,agus sin a bhfuil de
periods,agus sin a bhfuil de
period,agus sin sin
periods,agus sin sin
again,agus uair amháin eile
challenge,agóid
challenges,agóid
protest,agóid
fulmination,agóid fheargach
ah,ah
ai,ai
electricity,aibhléis
block,aibhsigh
blocked,aibhsigh
blocking,aibhsigh
blocks,aibhsigh
condition,aibigh
conditions,aibigh
apr,aibreán
april,aibreán
adult,aibí
mature,aibí
ripe,aibí
alphabetical,aibítre
alphabetical,aibítreach
cut,aicearra
cuts,aicearra
shortcuts,aicearraí
class,aicme
classes,aicme
order,aicme
orders,aicme
section,aicme
sections,aicme
class,aicmigh
classes,aicmigh
group,aicmigh
groups,aicmigh
rate,aicmigh
rated,aicmigh
rates,aicmigh
rating,aicmigh
classified,aicmithe
classification,aicmiú
acne,aicne
acrylic,aicrileach
action,aicsean
action,aicsean
actions,aicsean
shine,aicsean a dhéanamh
disease,aicíd
diseases,aicíd
aim,aidhm
aims,aidhm
end,aidhm
ends,aidhm
final cause,aidhm
idea,aidhm
ideas,aidhm
plan,aidhm
plans,aidhm
point,aidhm
points,aidhm
purpose,aidhm
purposes,aidhm
fuse,aidhnín
fuse,aidhnín a chur i
regret,aiféala
regret,aiféala a bheith ort faoi
submission,aighneacht
submissions,aighneacht
confrontation,aighneas
misunderstanding,aighneas
row,aighneas
rows,aighneas
warfare,aighneas
submission,aighniú
submissions,aighniú
attitude,aigne
attitudes,aigne
head,aigne
heads,aigne
mind,aigne
minds,aigne
psyche,aigne
acid,aigéad
acids,aigéad
acid,aigéadach
ocean,aigéan
acid,aigéid
algebra,ailgéabar
cliff,aill
allergy,ailléirge
cancer,ailse
tions,ailt
architect,ailtire
architects,ailtire
architecture,ailtireacht
architectural,ailtireachta
align,ailíniú
alignment,ailíniú
amp,aimplitheoir
complicated,aimpléiseach
amp,aimpéar
catch,aimsigh
caught,aimsigh
discover,aimsigh
find,aimsigh
finds,aimsigh
found,aimsigh
shoot,aimsigh
shooting,aimsigh
sight,aimsigh
sink,aimsigh
source,aimsigh
sources,aimsigh
strike,aimsigh
strikes,aimsigh
striking,aimsigh
struck,aimsigh
track,aimsigh
tracked,aimsigh
tracking,aimsigh
tracks,aimsigh
age,aimsir
ages,aimsir
service,aimsir
services,aimsir
time,aimsir
times,aimsir
weather,aimsir
world,aimsir
worlds,aimsir
past,aimsir chaite
eastertide,aimsir na cásca
christmastide,aimsir na nollag
yuletide,aimsir na nollag
finder,aimsitheoir
hit man,aimsitheoir
aim,aimsiú
aims,aimsiú
finding,aimsiú
locate,aimsiú
reach,aimsiú
reaches,aimsiú
strike,aimsiú
strikes,aimsiú
amino,aimín
fussy,ainciseach
innocent,aineolach
innocent,aineolaí
angel,aingeal
angels,aingeal
name,ainm
noun,ainm
title,ainm
titles,ainm
title,ainm a chur ar
titled,ainm a chur ar
titles,ainm a chur ar
book,ainm a chur sa leabhar
booking,ainm a chur sa leabhar
books,ainm a chur sa leabhar
achieve,ainm a dhéanamh duit féin
achieved,ainm a dhéanamh duit féin
achieving,ainm a dhéanamh duit féin
name,ainm a thabhairt ar
named,ainm a thabhairt ar
filename,ainm comhaid
login,ainm úsáideora
username,ainm úsáideora
noun,ainmfhocal
animal,ainmhithe
animal,ainmhí
animals,ainmhí
girl,ainmhí baineann
girls,ainmhí baineann
animal,ainmhí fiáin
animals,ainmhí fiáin
pedigree,ainmhí folaíochta
animal,ainmhíoch
names,ainmneacha
nominated,ainmneofar
name,ainmnigh
named,ainmnigh
tap,ainmnigh
name,ainmnigh mar
named,ainmnigh mar
designated,ainmnithe
designation,ainmniú
nominations,ainmniúcháin
nomination,ainmniúchán
subject,ainmní
subjects,ainmní
namespace,ainmspás
after,ainneoin
despite,ainneoin
though,ainneoin
with,ainneoin
although,ainneoin go
honey,ainnir
bad,ainnis
crap,ainnis
crappy,ainnis
embarrassing,ainnis
mean,ainnis
shit,ainnis
shite,ainnis
sorry,ainnis
worse,ainnis
worst,ainnis
chronic,ainsealach
anthem,aintiún
on,air
attention,aird
direction,aird
directions,aird
mind,aird
minds,aird
point,aird
points,aird
remark,aird
remarks,aird
respect,aird
appreciate,aird a bheith agat ar
appreciated,aird a bheith agat ar
pass,aird a dhíriú ar
passes,aird a dhíriú ar
entertain,aird a thabhairt ar
respect,aird a thabhairt ar
respected,aird a thabhairt ar
highlight,aird a tharraingt ar
headroom,airde
height,airde
heights,airde
level,airde
levels,airde
pitch,airde
alert,airdeallach
attention,aire
attention,aire
care,aire
minister,aire
ministers,aire
attend,aire a thabhairt do
attended,aire a thabhairt do
attending,aire a thabhairt do
mind,aire a thabhairt do
minds,aire a thabhairt do
tend,aire a thabhairt do
watch,aire a thabhairt do
watched,aire a thabhairt do
watches,aire a thabhairt do
watching,aire a thabhairt do
alert,aireach
careful,aireach
ministry,aireacht
ministries,aireachtaí
invention,aireagán
airfare,airfare
buck,airgead
bucks,airgead
cash,airgead
dough,airgead
money,airgead
gave,airgead a bhronnadh
give,airgead a bhronnadh
given,airgead a bhronnadh
gives,airgead a bhronnadh
giving,airgead a bhronnadh
finance,airgead a chur ar fáil do
finances,airgead a chur ar fáil do
fund,airgead a chur ar fáil do
funds,airgead a chur ar fáil do
save,airgead a shábháil
saved,airgead a shábháil
saves,airgead a shábháil
saving,airgead a shábháil
gave,airgead a thabhairt
give,airgead a thabhairt
given,airgead a thabhairt
gives,airgead a thabhairt
giving,airgead a thabhairt
hard cash,airgead crua
savings,airgead i dtaisce
cash,airgead síos
cash,airgead tirim
hard cash,airgead tirim
financial,airgeadais
finance,airgeadas
finances,airgeadas
monetary,airgeadaíochta
currencies,airgeadra
currency,airgeadra
cashier,airgeadóir
financing,airgeadú
silver,airgid
miss,airigh uait
missed,airigh uait
missing,airigh uait
miss,airigh ó
missed,airigh ó
missing,airigh ó
advances,airleacain
loan,airleacan
loans,airleacan
arms,airm
arm,airm a thabhairt do
median,airmheán
shit,airnéis
article,airteagal
articles,airteagal
arthritis,airtríteas
properties,airí
property,airí
symptom,airí
symptoms,airí
cabinet,airí rialtais
cabinets,airí rialtais
physics,airíonna fisiceacha
return,aisbhuille
returns,aisbhuille
regression,aischéimniú
feedback,aiseolas
return,aisfhilleadh
returns,aisfhilleadh
answer,aisfhreagra
answers,aisfhreagra
retrieval,aisghabháil
retrieve,aisghabháil
retrieved,aisghabháil
recovered,aisghafa
dream,aisling
dreams,aisling
backlash,aisléim
asbestos,aispeist
withdraw,aistarraing
withdrawal,aistarraingt
essay,aiste
essays,aiste
paper,aiste
papers,aiste
diet,aiste bia
dietary,aiste bia
curious,aisteach
foreign,aisteach
funny,aisteach
mysterious,aisteach
serious,aisteach
strange,aisteach
stranger,aisteach
surprising,aisteach
unusual,aisteach
weird,aisteach
actually,aisteach go leor
funnily,aisteach go leor
drive,aistear
drives,aistear
odyssey,aistear
run,aistear
runs,aistear
actor,aisteoir
actors,aisteoir
player,aisteoir
players,aisteoir
actress,aisteoir mná
act,aisteoireacht a dhéanamh
acting,aisteoireacht a dhéanamh
shifting,aistreach
change,aistrigh
changed,aistrigh
changes,aistrigh
changing,aistrigh
move,aistrigh
moved,aistrigh
moves,aistrigh
moving,aistrigh
pass,aistrigh
passes,aistrigh
shift,aistrigh
trade,aistrigh
trades,aistrigh
trading,aistrigh
translate,aistrigh
translated,aistrigh
wire,aistrigh go leictreonach
wired,aistrigh go leictreonach
wires,aistrigh go leictreonach
transport,aistrigh ó áit go háit
transfers,aistrithe
translator,aistritheoir
alienation,aistriú
migration,aistriú
move,aistriú
movement,aistriú
movements,aistriú
moves,aistriú
redeployment,aistriú
trade,aistriú
trades,aistriú
transfer,aistriú
transition,aistriú
wire,aistriú leictreonach
wires,aistriú leictreonach
translations,aistriúcháin
rendering,aistriúchán
rendition,aistriúchán
translation,aistriúchán
transferred,aistríodh
reclaim,aiséileamh
reclaim,aiséiligh
rise,aiséirigh
rising,aiséirigh
drawback,aisíoc
refund,aisíoc
refund,aisíoc
repayment,aisíoc
refund,aisíocaíocht
repayment,aisíocaíocht
actually,ait go leor
funnily,ait go leor
recognition,aitheantas
acknowledge,aitheantas a thabhairt
recognise,aitheantas a thabhairt do
recognised,aitheantas a thabhairt do
recognize,aitheantas a thabhairt do
recognized,aitheantas a thabhairt do
identifier,aitheantóir
address,aitheasc
addresses,aitheasc
speech,aitheasc
speeches,aitheasc
athens,aithin
credit,aithin
credits,aithin
finger,aithin
fingers,aithin
identified,aithin
identifies,aithin
identify,aithin
identifying,aithin
knew,aithin
know,aithin
knowing,aithin
known,aithin
knows,aithin
place,aithin
placed,aithin
places,aithin
placing,aithin
recognise,aithin
recognised,aithin
recognize,aithin
recognized,aithin
tell,aithin
telling,aithin
tells,aithin
told,aithin
identification,aithint
knew,aithne a bheith agat ar
know,aithne a bheith agat ar
knowing,aithne a bheith agat ar
known,aithne a bheith agat ar
knows,aithne a bheith agat ar
well-known,aithnidiúil
regret,aithreachas
repentance,aithreachas
regret,aithreachas a bheith ort faoi
tell,aithris
telling,aithris
tells,aithris
told,aithris
imitate,aithris a dhéanamh
copied,aithris a dhéanamh ar
copies,aithris a dhéanamh ar
copy,aithris a dhéanamh ar
copying,aithris a dhéanamh ar
did,aithris a dhéanamh ar
do,aithris a dhéanamh ar
does,aithris a dhéanamh ar
doing,aithris a dhéanamh ar
imitate,aithris a dhéanamh ar
pattern,aithris a dhéanamh ar
patterns,aithris a dhéanamh ar
repentance,aithrí
aj,aj
ak,ak
aka,aka
al,al
ala,ala
alabama,alabama
piebald,alabhreac
alan,alan
alaska,alasca
scotland,albain
album,albam
albums,albam
scot,albanach
scots,albanach
scotsman,albanach
scottish,albanach
albany,albany
albert,albert
alberta,alberta
albuquerque,albuquerque
alcoholic,alcóil
alcohol,alcól
alcoholic,alcólach
alcoholic,alcólach
alex,alex
alexander,alexander
alexandria,alexandria
alpha,alfa
alfred,alfred
algorithm,algartam
algorithms,algartam
ali,ali
inter,alia
alias,alias
alice,alice
allah,allah
dog,allait
dogs,allait
allan,allan
manpower,allas na gcnámh
allen,allen
imported,allmhairithe
import,allmhairiú
imports,allmhairí
foreign,allúrach
eat,alp
eating,alp
wolf,alp
alpine,alpach
alpine,alpach
alt,alt
article,alt
articles,alt
joint,alt
paragraph,alt
paragraphs,alt
section,alt
sections,alt
alto,alto
nurse,altra
nursing,altranais
nurses,altraí
alumni,alumni
alarm,aláraim
aluminium,alúmanam
aluminum,alúmanam
occasion,am
occasions,am
point,am
points,am
space,am
spaces,am
time,am
times,am
when,am
time,am a chur ar
times,am a chur ar
timing,am a chur ar
anytime,am ar bith
when,am ar bith
watershed,am craoltóireachta do dhaoine fásta
downtime,am saor
time off,am saor
break time,am sosa
downtime,am sosa
startup,am tosaithe
showtime,am tosaithe an tseó
showtimes,am tosaithe an tseó
temporal,ama
forth,amach
out,amach
quite,amach agus amach
very,amach agus amach
future,amach anseo
from,amach as
out,amach as
absolutely,amach is amach
completely,amach is amach
one,amach is amach
positive,amach is amach
quite,amach is amach
real,amach is amach
regular,amach is amach
right,amach is amach
simply,amach is amach
terminally,amach is amach
total,amach is amach
totally,amach is amach
offshore,amach ón gcladach
offshore,amach ón gcósta
offshore,amach ón gcósta
arse,amadán
ass,amadán
fool,amadán
idiot,amadán
tit,amadán
tits,amadán
turkey,amadán
silly,amaideach
crap,amaidí
shit,amaidí
shite,amaidí
time,amaigh
times,amaigh
timing,amaigh
amateur,amaitéarach
amateur,amaitéarach
amanda,amanda
sometimes,amanna
aim,amas
aims,amas
hit,amas
hits,amas
putt,amas
putt,amas a dhéanamh
shoot,amas a thabhairt
shooting,amas a thabhairt
putt,amasaigh
amazon,amazon
ambassador,ambasadóir
embassy,ambasáid
ambien,ambien
amd,amd
like,amhail
visual,amhairc
eye,amharc
eyes,amharc
look,amharc
look,amharc
observe,amharc
observed,amharc
sight,amharc
view,amharc
views,amharc
look,amharc ar
see,amharc ar
seeing,amharc ar
seen,amharc ar
sees,amharc ar
view,amharc ar
viewed,amharc ar
viewing,amharc ar
views,amharc ar
watch,amharc ar
watched,amharc ar
watches,amharc ar
watching,amharc ar
tend,amharc i ndiaidh
watch,amharc i ndiaidh
watched,amharc i ndiaidh
watches,amharc i ndiaidh
watching,amharc i ndiaidh
there,amharc sin anois
playhouse,amharclann
stage,amharclann
stages,amharclann
theater,amharclann
theatre,amharclann
theaters,amharclanna
doubt,amhras
question,amhras
questions,amhras
suspected,amhras
question,amhras a chaitheamh ar
questions,amhras a chaitheamh ar
doubtful,amhrasach
funny,amhrasach
songs,amhráin
number,amhrán
standard,amhrán atá i mbéal an phobail
standards,amhrán atá i mbéal an phobail
carol,amhrán nollag
singer,amhránaí
vocalist,amhránaí
voice,amhránaí
voices,amhránaí
singing,amhránaíocht
just,amháin
one,amháin
single,amháin
solely,amháin
timeline,amlíne
ampland,ampland
amplifier,amplifier
embarrassing,amscaí
amsterdam,amsterdam
out,amuigh
through,amuigh
outdoor,amuigh faoin aer
amy,amy
tomorrow,amárach
tomorrow,amárach
off,amú
wide,amú
wide,amú
wider,amú
a,an
if,an
the,an
whether,an
their,an ... s'acu
their,an ... s'acusan
your,an ... s'agaibh
your,an ... s'agaibhse
our,an ... s'againn
our,an ... s'againne
my,an ... s'agam
my,an ... s'agamsa
your,an ... s'agat
your,an ... s'agatsa
her,an ... s'aici
her,an ... s'aicise
his,an ... s'aige
its,an ... s'aige
his,an ... s'aigesean
ethiopia,an aetóip
afghanistan,an afganastáin
africa,an afraic
algeria,an ailgéir
present,an aimsir láithreach
presents,an aimsir láithreach
argentina,an airgintín
armenia,an airméin
albania,an albáin
wind,an anáil a bhaint de
winds,an anáil a bhaint de
wound,an anáil a bhaint de
friday,an aoine
age,an aois
ages,an aois
age,an aois a bheith le haithint ort
aged,an aois a bheith le haithint ort
ages,an aois a bheith le haithint ort
argue,an argóint a dhéanamh
argued,an argóint a dhéanamh
azerbaijan,an asarbaiseáin
australia,an astráil
again,an athuair
babies,an babaí
baby,an babaí
top,an barr a bhaint de
tops,an barr a bhaint de
shine,an beart a dhéanamh
bangladesh,an bhanglaidéis
belarus,an bhealarúis
belgium,an bheilg
belize,an bheilís
bolivia,an bholaiv
botswana,an bhotsuáin
brazil,an bhrasaíl
britain,an bhreatain
cymru,an bhreatain bheag
wales,an bhreatain bheag
fire,an bhróg a thabhairt do
fired,an bhróg a thabhairt do
fires,an bhróg a thabhairt do
bulgaria,an bhulgáir
bhutan,an bhútáin
undermine,an bonn a bhaint ó
win,an bua a bheith agat
winning,an bua a bheith agat
wins,an bua a bheith agat
won,an bua a bheith agat
white,an bán
death,an bás
deaths,an bás
edge,an ceann is fearr a fháil
edges,an ceann is fearr a fháil
