English,Other
medium,-phakathi
medium,okuphakathi
medium,umkhathi
average,-lingene
average,imvama
average,-semdibini wezinto
average,-semdibini
average,-vamile
enough,-lingene
enough,-nele
enough,-ningi
equally,-linganayo
equally,-kufanayo
perhaps,khathisimbe
perhaps,mhlawumbe
probably,mhlawumbe
probably,mhlasimbe
probably,kungathithi
possibly,mhlawumbe
possibly,ngakumbe
regardless,nakuba
regardless,nganaki
however,nokho
however,kanjani-ke
however,kepha
however,kodwa
it,khona
it,sona wona
it,yona
unless,ngaphandle kwa-
definitely,impela
definitely,noma kanjani
indeed,impela
indeed,isiminya
indeed,nembala
quite,impela
quite,ngempela
quite,ngakhona
altogether,impela
altogether,ngako konke
certainly,impela
certainly,kusobala
external,ngaphandle
needless,ngaphandle
needless,-ngafuneki
exterior,ngaphandle
outside,ngaphandle
outside,obala
outside,emnyango
outside,ngokusobala
outside,ngembaba
outside,indawo yangaphandle
outside,phandle kwa-
outdoors,ngaphandle
outdoors,emnyango
apart,ngaphandle
apart,nganhlanye
apart,-phezu
apart,-phandle
out,ngaphandle
out,phandle
surface,ngaphandle
surface,ngaphezulu
aloud,ngezwi elikhulu
aloud,ngokuzwakele
noisy,-nomsindo
noisy,-nobuxokoxoko
majority,imvama
majority,iningi
completely,impela
completely,ngokupheleleyo
wrap,songa
wrap,goqa
wrap,bopha
conclude,songa
conclude,phelisa
conclude,phetha
roll,songa
roll,thandela
roll,qoqa
roll,iroli
roll,umqulu wamaphepha
wind,songa
wind,thandela
wind,umoya
revise,buyekeza
revise,bukeza
revise,bhekisisa ukuze ulungise
recall,buyekeza
recall,khumbula
recall,biza futhi
bend,pheca
bend,gobisa
bend,peteza
emblem,isibonakaliso
vision,isibonakaliso
vision,ukubona
vision,umbono
demonstration,isibonakaliso
demonstration,ukubonisa
demonstration,isichachiselo
symptom,isibonakaliso
symptom,uphawu
impress,isibonakaliso
impress,gcizelela
impress,ukuphoqa
impress,hlaba umxhwele
impress,cindezela
impress,ukugcizelela
surpass,dlula
surpass,eqa
surpass,ahlula
proceed,qhubekela phambili
exceed,dlula
exceed,-va
prevail,dlula
prevail,ahlula
prevail,vama
prevail,phakama
access,intuba
access,tholakala
miss,khumbula
miss,dlula
miss,phaphalaza
miss,shiya
miss,phutha
miss,sala
miss,geja
overtake,dlula
overtake,fica
overtake,eqela
continually,njalo-njalo
continually,mihla yonke
up,ngaphezulu
up,phezulu
up,enhla
per,nga-
concerning,nga-
concerning,ngalokhu
among,phakathi kwa-
inside,phakathi
inside,phakathi kwa-
inside,indawo yangaphakathi
inside,-aphakathi
inside,-angaphakathi
moral,-lungele
moral,-nemithetho yokulunga
correct,-fanele
correct,-lungile
such,-nje
such,-njalo
such,ngenga
regular,-njalo
regular,-vamileyo
every,-njalo
every,-nke
applicable,-fanele
applicable,-qondene
essential,-fanele
essential,-funekayo
essential,-semqoka
decent,-qotho
decent,-hlonipheka
decent,-hloniphekile
reliable,-thembekile
reliable,-qotho
valid,-lungile
valid,-fanelekile
valid,-semthethweni
honest,-qotho
honest,-neqiniso
honest,'-thembekile
ready,-lungile
ready,-lungiselwe
fair,-lungile
fair,-hle
fair,-hle
fair,-buqiniso
fair,-qiniso
fair,-fanelekile
fair,ukujabulisa
genuine,-qotho
genuine,-qatha
genuine,-eqinisao
ingenious,-sobala
ingenious,-qotho
ingenious,-mhlophe
ingenious,-khanyayo
proper,-lungile
proper,-hle kakhulu
proper,-yikho ngqo
guide,qondisa
guide,khapha
guide,hola
guide,eluleka
guide,umholi
demonstrate,khombisa
demonstrate,bonisa
demonstrate,chachisa
demonstrate,thengisa
concise,-qonde ngqo
concise,-fushane
concise,-sikhonkosini
simple,-sobala
simple,-lula
hold,phatha
hold,bamba
indicate,khombisa
indicate,bonakalisa
indicate,phawula
show,khombisa
show,bonisa
show,veza
manage,phatha
manage,lawula
manage,mela
clear,-sobala
clear,-cwebile
clear,-cacile
clear,-cwathile
clear,susa
clear,hlanza
clear,cwengwa
clear,hlambulula
clear,khothula
obvious,-sobala
obvious,-bonakala
obvious,-qavile
point,qondisa
point,khomba
point,iphuzu
point,amaphuzu
point,indawo
point,umqondo
point,ngalesosikhathi
point,isihloko
straighten,qondisa
straighten,elula
rule,phatha
rule,busa
rule,umthetho wenqubo
rule,umgomo
rule,isimiselo
rule,isiqondiso
steer,qondisa
steer,khapha
steer,bhekisa
rectify,qondisa
rectify,lungisa
rectify,enza ngcono
mention,phatha
mention,isho
mention,ukusho
mention,ukuphatha
treat,phatha
treat,elapha
beneficial,-sizayo
beneficial,-nokusiza
loyal,-thembekile
loyal,-neqiniso
loyal,-namathela enkosini
sincere,qotho
sincere,-liqiniso
sincere,-qatha
faithful,-thembekile
secure,-thembekile
secure,-londekile
truthful,-thembekile
truthful,-qinisile
truthful,-neqiniso
real,-liqiniso
real,-khona ngempela
typical,-qobo
typical,-fuze
typical,-fana na-
exact,-qinisile
exact,-yikho
exact,-lo ngqo
exact,-lunge nse
actual,-qobo
actual,-ngqo
dependable,-thembekile
positive,-qinisile
positive,-ngempela
instrumental,-sizayo
instrumental,-bangayo
instrumental,-enzayo
useful,-sizayo
useful,-lusizo
useful,-nomsebenzi
advantageous,-sizayo
advantageous,-zuzisayo
advantageous,-hle
helpful,-sizayo
helpful,-ncedayo
next,-qondene
next,-landelayo
next,-seceleni kwa-
next,emva kwalokho
righteous,qotho
righteous,qondile
righteous,lungile
inclusive,-phakathi
inclusive,-kanye ne-
inclusive,-okubala
space,umkhathi
space,indawo
space,isikhala
space,igceke
space,ibanga
abundant,-vamile
abundant,-ningi
abundant,-chaphakile
usual,-vamile
usual,-jwayelekile
ordinary,-vamile
ordinary,-jwayelekile
standard,-vamile
standard,-komthetho
standard,umgomo
standard,ibanga
standard,imvana
general,-vamile
general,bonke
general,zonke
general,jwayelekile
general,kwakho konke
general,ujenene
much,-vamile
much,-ningi
much,-khulu
many,-ningi
many,-ngaki
many,-ngakanani
plentiful,-ningi
plentiful,-xhaphakileyo
plentiful,-yinala
numerous,-ningi
numerous,-ndlondlobele
large,-ningi
large,-khulu
large,-banzi
extensive,-ningi
extensive,-khulu
extensive,-banzi
like,-fana
like,njenga
like,thanda
like,azisa
like,buka
neglect,nganaki
neglect,dembesela
neglect,ukudembesela
neglect,ukunganaki
overlook,nganaki
ignore,nganaki
ignore,dikila
ignore,eyisa
ignore,duba
but,kepha
but,kodwa
but,kanti
only,kodwa
only,kuphela
only,kuphela
only,-yedwa
only,-nye
them,yona
them,-bona
them,zona
she,yona
she,yena
really,ngempela
undesirable,-ngafuneki
undesirable,-ngathandeki
over,ngaphezulu
over,eqela
over,seleyo
upstairs,ngaphezulu
upstairs,esitezi
upstairs,ngenhla
upwards,ngaphezulu
upwards,phezulu
upwards,enhla
openly,obala
openly,ngokusobala
openly,ngembaba
alone,kuphela
alone,dwa
obviously,ngokusobala
indirectly,nganhlanye
indirectly,ngokungaqondile
without,phandle kwa-
certainty,isiminya
certainty,iqiniso
truth,isiminya
truth,iqiniso
gospel,isiminya
gospel,ivangeli
gospel,izindaba ezinhle
gospel,iqiniso
detain,bopha
detain,libazisa
detain,bambezela
arrest,bopha
arrest,bamba
arrest,ukubopha
arrest,ukubamba
tie,bopha
tie,enza ifindo
tie,uthayi
tie,ukulingana
tie,ukubambana
imprison,bopha
imprison,valela
imprison,faka etilongweni
fasten,bopha
fasten,khuleka
fasten,khunga
fasten,vala
fasten,namathela
fasten,thekeleza
fasten,-thi nombe
finish,phelisa
finish,pheza
finish,gcinisa
finish,qeda
decide,phetha
decide,nquma
decide,juqula
terminate,phelisa
terminate,nqamula
terminate,qeda
complete,phelisa
complete,feza
complete,qeda
complete,-pheleleyo
complete,-hlangeneyo
complete,-qediweyo
annul,phelisa
annul,chitha
tidy,qoqa
tidy,lungisa
tidy,-qoqekile
tidy,-lungisiwe
tidy,-nobunono
twist,thandela
twist,sontana
twist,sonteka
twist,sonta
collect,qoqa
collect,wola
collect,butha
collect,qongelela
soul,umoya
soul,umuphefumulo
spirit,umoya
spirit,inhliziyo
air,umoya
climate,umoya
climate,izulu
climate,ubunjalozwe
temper,umoya
temper,inhliziyo
apprehend,bopha
apprehend,bamba
apprehend,qonda
brake,bopha
brake,ukubopha
buckle,bopha
buckle,okokuzibopha
convict,bopha
convict,lahla ngecala
convict,isiboshwa
convict,umboshwa
convict,alahlwe yicala
confine,bopha
confine,khawulisa
confine,valela
confine,gcina
review,bukeza
review,hlola
review,bhekisisa
remember,khumbula
think,khumbula
think,cabanga
recognize,khumbula
recognize,bona
reclaim,biza futhi
reclaim,buyisa impahla elahlekileyo
sight,ukubona
sight,ukubuka
detection,ukubona
detection,ukuthola
observation,ukubona
observation,ukuhlola
premonition,umbono
premonition,ivuso
premonition,ukubikezela
perception,ukubona
perception,ukuzwa
perception,ukuqonda
proposal,umbono
proposal,umcabango
opinion,umbono
opinion,ukucabanga
suggestion,umbono
suggestion,isu
suggestion,isiphakamiso
view,ukubona
view,ukubuka
persuasion,ukubonisa
persuasion,ukuvumisa
persuasion,ukuncenga
display,ukubonisa
display,ukuveza
display,ukukhangisa
display,bonisa
display,veza
display,khangisa
sign,uphawu
sign,umaka
sign,isici
sign,bhala
sign,sayina
sign,loba
symbol,uphawu
symbol,isifanekiselo
device,uphawu
device,icebo
device,okokwenza
device,into
emphasize,gcizelela
insist,gcizelela
insist,phikelela
underline,gcizelela
underline,dweba umugqa ngaphansi
underline,dwebela
reinforce,gcizelela
reinforce,qinisa
confirm,gcizelela
confirm,vumela
confirm,qinisa
confirm,fakaza
recognition,ukubona
recognition,ukukhumbula
pressure,ukuphoqa
pressure,incindezi
pressure,ukucindezela
press,cindezela
press,gcinezela
press,khama
press,phutshuza
press,abezindaba
press,izindaba
oppress,cindezela
oppress,hlupha
suppress,cindezela
suppress,nyathela
suppress,gqiba
coerce,cindezela
coerce,phoqa
coerce,qhuba ngamandla
coerce,enzisa
urge,cindezela
urge,ukucindezela
urge,gqugquzelela
urge,qhuba
urge,khuthaza
urge,ukukhuthaza
urge,ukuqhuba
urge,ukugqugquzelela
compress,cindezela
compress,minyanisa
print,cindezela
print,ukucindezela
print,bhala
print,ukubhala
stamp,cindezela
stamp,nyathela
stamp,isicindezelo
stamp,isitembu
stamp,isigxivizo
torment,cindezela
torment,hlupha
torment,hlupheka
torment,inhlupheko
torment,incindezelo
condense,cindezela
condense,jiyisa
repress,cindezela
repress,godla
repress,-vimbela
insistence,ukugcizelela
insistence,imfundekelo
insistence,ukuphikelela
reinforcement,ukugcizelela
reinforcement,ukuqinisa
defeat,ahlula
defeat,nqoba
defeat,ukunqoba
defeat,ukwahlula
conquer,ahlula
conquer,nqoba
win,ahlula
win,phumelela
win,wina
win,nqoba
win,ukunqoba
win,ukwahlula
win,ukuwina
win,ukuphumelela
skip,eqa
skip,ngqabashiya
skip,jomba
master,ahlula
master,qoqoda
master,nqoba
master,inkosi
master,induna
master,ophethe
master,ubasi
escape,eqa
escape,sinda
escape,ukusinda
escape,phunyuka
escape,baleka
escape,ukweqa
escape,ukubaleka
escape,ukuphunyuka
jump,eqa
jump,gxuma
jump,jomba
omit,shiya
omit,eqa
omit,yeka
overrun,eqa
overrun,gijimela phambili
baffle,ahlula
baffle,ngaqondakali
baffle,xaka
rise,phakama
rise,nyuka
rise,sukuma
rise,vuka
rise,khuphuka
depart,shiya
depart,hamba
depart,emuka
depart,suka
vacate,shiya
vacate,phuma
default,phutha
default,iphutha
default,ngonkuntula
fail,phutha
fail,ahluleka
remain,sala
remain,hlala
survive,sala
survive,sinda
leave,shiya
leave,yeka
abandon,shiya
abandon,dela
find,fica
find,thola
find,qabuka
find,fumana
find,cosha
find,funyana
find,elamela
find,fumanisa
rejoin,fica
rejoin,hambisana
past,dlula
past,phambili
past,inkathi edlule
past,isikhathi esedlule
past,emuva
past,-dlulile
can,nga-
can,-ikani
can,-ithini
can,-noku
can,ngakwazi
can,-vumela
as,nga-
as,nganga-
as,njenga-
within,phakathi
within,ku
within,ngaphakathi
center,phakathi
center,indeni
center,indawo yangaphakathi impela
through,phakathi kwa-
on,phezulu
on,phezu kwa-
interior,indawo yangaphakathi
intermediate,-angaphakathi
intermediate,-semkhathini
middle,-aphakathi
middle,-angaphakathi
middle,indawo yaphakathi
middle,iphakathi nendawo
total,-nke
total,-hlangene
entire,-nke
entire,-phelele
entire,-nkana
whole,-nke
whole,-pheleleyo
whole,-phelele
whole,-philile
all,-nke
all,-nkana
profitable,-sizayo
profitable,-nenzuzo
profitable,-zuzisayo
discreet,-thembekile
discreet,-qaphile
discreet,-namaqhinga
plain,-sobala
plain,-cacile
plain,-hlelekile
plain,-gqamile
respectable,-qotho
respectable,hle
respectable,nesithunzi
respectable,-khudlwana
respectable,negama
vital,-semqoka
vital,-balulekile kakhulu
lawful,-semthethweni
lawful,-njengomthetho
eligible,-fanelekile
eligible,-nokukhethwa
eligible,-thandekayo
nice,-hle
nice,-bukekayo
nice,-mnandi
pretty,-hle
pretty,-bukeka kahle
pretty,-bukekayo
entertainment,ukujabulisa
entertainment,umdlalo
entertainment,ukulibazisa
wholesome,-hle
wholesome,-philisayo
amusement,ukujabulisa
amusement,isilibaziso
amusement,ukulibazisa
gorgeous,-hle
gorgeous,-nobukhosi
gorgeous,-bucwazicwazi
pleasant,-hle
pleasant,-jabulisayo
pleasant,-mtoti
pleasant,-mnandi
sound,-qatha
sound,-phelele
sound,-philile
sound,-zwayo
hard,-qatha
hard,-qinile
hard,-lukhuni
hard,nzima
hard,-gwanyile
spotless,-mhlophe
spotless,-ngenabala
definite,-khanyayo
definite,-nqumayo
definite,-thile
definite,-qinisekayo
transparent,-khanyayo
transparent,-bonisayo
light,-mhlophe
light,-lula
light,-khanya
light,ukukhanya
shiny,-khanyayo
shiny,-cwazimulayo
magnificent,-hle kakhulu
magnificent,-nobukhosi
magnificent,-nobucwazicwazi
splendid,-hle kakhulu
best,-hle kakhulu
best,-dlulayo konke
excellent,-hle kakhulu
excellent,-nqabile
fantastic,-hle kakhulu
fantastic,-ngajwayelekile
precise,-yikho ngqo
precise,-enzeka kahle
aim,nemba
aim,jonga
aim,hlosa
aim,khomba
aim,inhloso
aim,injongo
aim,impokophelo
take,phatha
take,bamba
take,amukela
take,thatha
take,idla
take,gwinya
take,thola
take,hlalela
supervise,phatha
supervise,hlola
supervise,bheka
govern,phatha
govern,busa
control,phatha
control,lawula
control,ukuphatha
control,amandla okuphatha
manipulate,phatha
manipulate,sebenzisa ngezandla
manipulate,khohlisa
administer,phatha
administer,singatha
employ,phatha
employ,nika umsebenzi
employ,qhashala umsebenzi
touch,phatha
touch,thintana
touch,thinta
touch,ukuphatha
touch,ukuthinta
touch,ukuthintwa
conductor,umholi
conductor,umkhaphi
conductor,umculisi
conductor,umphathi
tow,hola
tow,donsa
drag,hola
drag,hudula
drag,donsa
leader,umholi
leader,oyinhloko
lead,hola
lead,hamba phambili
lead,ukuhola
lead,umthofi
lead,umsizi
lead,ukudonsa
earn,hola
earn,zuza
earn,thola
earn,sebenzela
haul,hola
haul,donsa
haul,hosha
ruler,umholi
ruler,inkosi
ruler,okokudwebela
ruler,nomphathi
captain,umholi
captain,inkosi yomkhumbi
captain,induna yamasosha
inform,bonisa
inform,azisa
inform,tshela
sell,thengisa
sell,dayisa
guard,bonisa
guard,vikela
guard,londoloza
guard,gada
guard,linda
guard,okokuvikela
guard,okokwalusa
guard,umlindi
guard,umgadi
guard,umalusi
guard,umvikeli
disprove,bonisa
disprove,ukuthi akunjalo
short,-fushane
short,-fuphi
short,-bhashile
brief,-fushane
easy,-lula
easy,-ncwaba
thin,-lula
thin,-ondile
thin,-ncane
thin,-zacile
seize,bamba
seize,qhwaga
seize,dlozomela
clutch,bamba
clutch,thi ngqi!
retain,bamba
retain,gcina
retain,godla
grip,bamba
grip,ukuqonda
grip,khankula
grip,xhakathisa
grip,gamathela
grip,goda
grip,umnsalela
grip,isibambo
grip,umcakathiso
grip,ukuxhakathisa
grip,isango
reveal,bonakalisa
reveal,veza
reveal,ambula
reveal,hlakukisa
remark,phawula
remark,beka umbono
observe,bona
observe,phawula
observe,qapha
disclose,bonakalisa
disclose,veza
brand,phawula
brand,beka umaka
brand,ukuphawula
brand,ukubeka umaka ngokushisa esilwaneni
brand,umkhiqizo
distinguish,phawula
distinguish,ahlukanisa
mark,umaka
mark,phawula
mark,beka
mark,isiboniso
mark,imali yasejalimane
mark,bhadeka
produce,bonakalisa
produce,veza
produce,khipha
produce,khiqiza
expose,veza
expose,mbulula
expose,dalula
represent,mela
represent,khulumela
calm,-cwebile
calm,-zolile
calm,-xolile
calm,-thulile
calm,ukuzola
calm,ukuthula
peaceful,-cwebile
peaceful,-thulile
repeal,chitha
repeal,susa
repeal,sula
repeal,ukuchitha
repeal,ususa
repeal,ukusula
remove,susa
remove,thutha
erase,susa
erase,sula
erase,cisha
erase,hlikiha
dilute,hlambulula
dilute,manzisa
dilute,thela amanzi
rinse,hlambulula
rinse,gxubhuza
rinse,hashaza
rinse,xukuza
rinse,yakaza
confess,hlanza
confess,vuma
immaculate,-cwebile
immaculate,ngenasisihla
pure,-cwebile
pure,-nalutho
pure,-msulwa
clean,hlanza
clean,-msulwa
clean,-ncwaba
clean,-hlanzekile
start,susa
start,suka
start,qala
start,qalisa
start,ukuqala
start,isisila
start,ukusuka
vomit,hlanza
vomit,phalaza
vomit,gabha
weaken,hlambulula
weaken,phela amandla
weaken,thamba
fine,-cwebile
fine,busa
fine,colekile
fine,thambileyo
fine,coliweyo
fine,tamasa
fine,-sile
fine,-balele
fine,-cwengile
fine,ukuhlawula
fine,hlawulisa
fine,khokhisa
eliminate,susa
eliminate,khipha
visible,-bonakala
visible,qavile
visible,sobala
visible,qangqalazile
fundamental,-qavile
fundamental,-ngenakusala nzulu
fundamental,-swelekileyo
fundamental,-phansi esiqwini
prominent,-gqamile
prominent,-qavile
prominent,-dumileyo
prominent,-aziwayo
region,indawo
region,ingxenye yelizwe
region,isifunda
topic,isihloko
topic,indaba esematheni
concept,umcabango
concept,umqondo
peak,isihloko
peak,isiqongo sentaba
identify,khomba
identify,shaya uqobo
subject,isihloko
subject,beka
subject,faka
subject,isifundo
subject,khonzisa
ideal,umqondo
theater,indawo
theater,ithiyeta
theater,inkundla
sense,ukuzwa
sense,umqondo
sense,ingqondo
tip,isihloko
tip,uthiphu
tip,umbhanselo
designate,khomba
designate,khetha
designate,qoka
clue,umqondo
clue,isici esibonisa umkhondo
mind,umqondo
mind,ingqondo
place,indawo
place,misa
place,beka
place,faka
place,isikhundla
place,hlalisa
zone,indawo
zone,indima
nominate,khomba
nominate,khetha
nominate,beka
top,isihloko
top,ingaphezulu
top,ukhakhayi
top,isiqongo
room,indawo
room,indlu
room,igumbi
room,ikamelo
reach,elula
reach,fika
reach,galeleka
reach,fikelela
reach,nwebeka
stretch,elula
stretch,nweba
condition,isimiselo
condition,into efunekayo
condition,umbandela
enjoy,busa
enjoy,dla
enjoy,thokozela
enjoy,jabulela
goal,umgomo
goal,igoli
goal,umpokophelo
goal,isifezo
fate,isimiselo
fate,okuqondene na-
fate,ukunqunyelwa
fate,ukhanda
fate,ukudalelwa
principle,umgomo
principle,isimiso
target,umgomo
target,okuqondiwe
target,okuphokophelelwe
policy,umgomo
dominate,busa
dominate,-ba -phezulu
dominate,'-ba -khulu
insinuate,bhekisa
insinuate,kikiliza
insinuate,sikisela
plan,lungisa
plan,icebo
plan,isu
plan,ceba
plan,hlela
plan,ipulani
mend,lungisa
mend,chibiyela
mend,khanda
adjust,lungisa
adjust,fanelisa
adjust,hlela
prepare,lungisa
prepare,hlela
prepare,lungiselela
repair,lungisa
repair,vuselela
repair,ukulungisa
repair,ukuvuselela
relate,isho
relate,beka
relate,landa
saying,ukusho
saying,isisho
supervision,ukuhlola
supervision,ukuphatha
supervision,ukubheka
conduct,hola
conduct,ukuphatha
conduct,umkhuba
conduct,hambisa
conduct,phelekezela
conduct,culisa
conduct,bhida
conduct,isiga
conduct,inkambo
term,ukusho
term,umkhawulo
term,ithemu
term,ukuphela
term,izwi
term,isikhathi sesikole
term,isikhathi sokuba sesikhundleni
testify,qinisa
testify,fakaza
testify,isho
say,isho
say,khuluma
management,ukuphatha
management,ubuphathi
administration,ukuphatha
administration,ukusingatha
cure,elapha
cure,sindisa
cure,ukuphilisa
cure,ukusindisa
radical,-ngempela
radical,-ubungcono bempela
thereafter,emva kwalokho
afterwards,emva kwalokho
afterwards,kamuva
second,-landelayo
second,-sibili
second,-lekayo
second,okwesibili
subsequent,-landelayo
yard,igceke
yard,ibala
yard,ijalidi
vent,isikhala
vent,imbobo
chance,isikhala
chance,into okwethuka ivela
chance,ithuba
vacancy,isikhala
vacancy,isikhundla
distance,ibanga
distance,ukba seduze
distance,ubukude
degree,ibanga
degree,izinga
opportunity,isikhala
opportunity,ithuba
premises,igceke
premises,isakhiwo
grade,ibanga
grade,khuphuka
grade,izinga
grade,ikilasi
grade,uhlu lobukhulu
grade,ehlela
grade,thambekela
square,igceke
square,isikwele
courtyard,igceke
courtyard,ibala
gap,isikhala
gap,isikhenke
gap,insungubezi
gap,isibhobo
gap,umgamu
familiar,-jwayelekile
common,-jwayelekile
customary,-jwayelekile
customary,-ngokuvamile
great,-khulu
senior,-khulu
senior,-phambili
senior,-dala
superior,-khulu
superior,-phambili
superior,-ngcono
significant,-khulu
significant,-bonakalayo
significant,-balulekile
big,-khulu
severe,-khulu
severe,-qinile
severe,-namandla
severe,-lukhuni
severe,-nzima
main,-khulu
main,-namandla
main,-ndikimba
main,-yingqikithi
important,-khulu
important,-balulekile
important,-nzima
enormous,-khulu
enormous,-ningi kakhulu
enormous,-khulukazi
bulky,-khulu
intensive,-khulu
super,-khulu
super,-hamba phambili
principal,-khulu
principal,-yinhloko
principal,-namandla
principal,uthis'omkhulu
principal,umphathisikole
ample,-khulu
ample,-banzi
broad,-banzi
broad,-ndlalekile
wide,-banzi
long,-banzi
long,-langazelela
long,-de
long,-nendawo ende
long,-labatheka
roomy,-banzi
roomy,-minzayo
roomy,-vulekile
roomy,-nendawo enkulu
liberal,-banzi
liberal,-phanayo
love,thanda
love,uthando
love,ukuthanda
love,fisa
love,cecezelela
appreciate,azisa
appreciate,bonga
appreciate,ncoma
wish,thanda
wish,ukuthanda
wish,fisa
wish,isifiso
wish,ukuhalela
wish,halela
notify,azisa
notify,bikela
value,thanda
value,azisa
value,ukubaluleka
value,ubugugu
value,isigqi
value,ubunqala
value,linganisa ngokwemali
value,enza igugu
contemplate,cabanga
contemplate,buka
admire,thanda
admire,ncoma
acquaint,azisa
acquaint,tshela
acquaint,bika
carelessness,ukunganaki
carelessness,budedengu
carelessness,ngokunganakekeli
insult,eyisa
insult,thuka
insult,ukweyisa
insult,isethuko
another,-nye
another,-mbe
single,-yedwa
single,-nye
single,-nye zwi
single,-dwa
individual,-yedwa
individual,-nye
fresh,-nye
fresh,-ncwaba
fresh,-sha
fresh,-luhlaza
some,-nye
some,-yingcosana
his,yena
him,yena
unpleasant,-ngathandeki
unpleasant,-thunazayo
unpleasant,-ngemnandi
inadvertently,ngokungaqondile
inadvertently,ngephutha
amuse,libazisa
amuse,dlalisa
amuse,hlekisa
divert,libazisa
divert,phambukisa
divert,hlekisa
distract,libazisa
distract,thikameza
distract,phazamisa
distract,sulubeza
entertain,libazisa
entertain,jabulisa
delay,libazisa
retention,ukubamba
retention,ukugcina
retention,ukubanjwa
custody,ukubopha
custody,ukugcina
equality,ukulingana
match,ukulingana
match,linganisa
match,umdlalo
match,umentshisi
match,ukumelana
match,ukuqhathanisa
match,umbango
match,qhathanisa
match,qhudelanisa
enclose,valela
enclose,buyela
bar,valela
