English,Other
tmp,tmpに
twiki,twikiの
of the twiki,twikiのの
of twiki,twikiのの
ultram,ultramは
ultram is,ultramはです
of unix,unixの
unix,unixの
utils,utilsの
of the utils,utilsのの
of utils,utilsのの
vbulletin,vbulletinによって
ve,veの
the voip,voipの
voip,voipの
of voip,voipを
wav,wavファイル
wav file,wavファイル
webshots,webshotsの
of the webshots,webshotsのの
of webshots,webshotsのの
xbox,xboxの
of xml,xmlの
xml,xmlの
y,yは
y is,yは
zdnet,zdnetの
of the zdnet,zdnetのの
of zdnet,zdnetのの
zope,zopeの
ah,ああ
oh,ああ
such,あいう
ambiguity,あいまいさ
vagueness,あいまいさ
ambiguous,あいまいな
equivocal,あいまいな
indefinite,あいまいな
murky,あいまいな
vague,あいまいな
obscurely,あいまいに
equivocal,あいまいにした
gasp,あえき
gasping,あえき
fuel,あおるもの
overt,あからさま
straight,あからさま
broadly,あからさまに
frankly,あからさまに
flounder,あがく
struggle,あがく
nervous,あがって
redemption,あがない
bless,あがめる
revere,あがめる
hopeless,あきらめた
scandalize,あきれさせる
scandalous,あきれた
scum,あく
easygoing,あくせくしない
toil,あくせく働く
catchy,あくどい
excessive,あくどい
gaudy,あくどい
showy,あくどい
forthright,あけすけな
picturesque,あけすけな
bluff,あけすけの
niggle,あけせくする
gouge,あける
adoration,あこがれ
longingly,あこがれて
adore,あこがれる
hungry,あこがれる
frivolousness,あさはかさ
shallowness,あさはかさ
frivolous,あさはかな
sordid,あさましい
squalid,あさましい
meanness,あさましさ
forage,あさる
derision,あざけり
gibe,あざけり
jibe,あざけり
mockery,あざけり
scoff,あざけり
gibe,あざける
jibe,あざける
mock,あざける
rail,あざける
taunt,あざける
twit,あざける
arrange,あしらう
deal with,あしらう
handle,あしらう
handles,あしらう
treat,あしらう
treated,あしらう
tomorrow,あす
fret,あせり
haste,あせり
cunt,あそこ
over there,あそこ
pussy,あそこ
that place,あそこ
there,あそこ
yonder,あそこの
around,あたりで
about,あたりに
around,あたりに
here and there,あちこち
around,あちこちと
about,あちこちに
around,あちこちに
over there,あちら
there,あちら
yonder,あちら
here and there,あちらこちらに
away,あちらで
away,あちらへ
easily,あっさり
lightly,あっさり
quickly,あっさり
readily,あっさり
light,あっさりした
open-hearted,あっさりした
simple,あっさりした
procure,あっせんする
seldom,あったにしない
over there,あっち
laudable,あっぱれな
importunate,あつかましい
aimlessly,あてもなく
recoil,あとずさり
recoil,あとずさりする
artless,あどけない
babyish,あどけない
chaste,あどけない
cherubic,あどけない
childlike,あどけない
dupable,あどけない
dupeable,あどけない
guileless,あどけない
guiltless,あどけない
harmless,あどけない
inculpable,あどけない
innocent,あどけない
naive,あどけない
questionless,あどけない
simple,あどけない
untutored,あどけない
virgin,あどけない
ye,あなたがた
yours,あなたのもの
your attention,あなたの注意
that,あの
the,あの
blessed,あのいまいましい
doodad,あのもの
he,あの人
she,あの人
that person,あの人
he,あの方
she,あの方
that gentleman,あの方
hovel,あばら屋
duck,あひる
brim,あふれそうになる
awash,あふれて
flush,あふれる
scintillate,あふれる
swim,あふれる
roast,あぶる
scorch,あぶる
contrary,あべこべ
inverse,あべこべ
converse,あべこべの
opposite,あべこべの
blockhead,あほう
air-head,あほんだら
fool,あほんだら
oaf,あほんだら
swift,あまつばめ
drab,あもしろみのない
spurious,あやしい
ambiguous,あやふや
uncertain,あやふや
vague,あやふや
raccoon,あらいぐま
racoon,あらいぐま
stormy,あらしの
dressy,あらたまった
frankly,あらわに
boon,ありがたいもの
likely,ありそうな
presumable,ありそうな
implausible,ありそうにない
improbable,ありそうにない
unlikely,ありそうにない
dovetail,ありつぎ
dovetail,ありつぎにする
artless,ありのままの
literal,ありのままの
unaffected,ありのままの
banal,ありふれた
common,ありふれた
commonplace,ありふれた
commonplace,ありふれた事
a,ある
an,ある
locate,ある
located,ある
some,あるもの
something,あるもの
somebody,ある人
doodad,あれ
genitals,あれ
menses,あれ
that,あれ
from the time when,あれから
from thenceforth,あれから
since,あれから
sinsyne,あれから
syne,あれから
thenceforth,あれから
from the time when,あれきり
from thenceforth,あれきり
since,あれきり
sinsyne,あれきり
syne,あれきり
this and that,あれこれ
speculate,あれこれ考えをめぐらす
from the time when,あれっきり
from thenceforth,あれっきり
only that,あれっきり
since,あれっきり
sinsyne,あれっきり
syne,あれっきり
from the time when,あれ以来
from thenceforth,あれ以来
since,あれ以来
sinsyne,あれ以来
syne,あれ以来
thenceforth,あれ以来
another,あれ式
insignificant,あれ式
irrelevant,あれ式
minor,あれ式
trivial,あれ式
unimportant,あれ式
abrupt,あわただしい
flying,あわただしい
flurry,あわてさせる
upset,あわてさせる
hurried,あわてた
hurry,あわてて
hurry,あわてて急ぐ
fluster,あわてふためくこと
barely,あわや
nearly,あわや
so,あんな
sort of,あんな
such,あんな
no,いいえ
no.,いいえ。
slack,いいかげんな
sloppy,いいかげんな
sucker,いいかも
all right,いいだろうよ
all right,いいよ
indecent,いかがわしい
murky,いかがわしい
sleazy,いかがわしい
spurious,いかがわしい
suggestive,いかがわしい
suspicious,いかがわしい
quack,いかさまの
cool,いかす
sharp,いかす
smart,いかす
stylish,いかす
in any case,いかなる場合でも
whatever the case may be,いかなる場合でも
indeed,いかにも
really,いかにも
however,いかほど
severe,いかめしい
severity,いかめしさ
anchor,いかり
burr,いが
full of life,いきいき
vivid,いきいき
chic,いきな
dapper,いきな
stylish,いきな
came,いく
come,いく
comes,いく
orgasm,いく
several,いくつかの
various,いくつかの
several,いくつかのもの
many,いくつもの
any,いくらか
any,いくらかの
some,いくらかの
bitch,いけいけ
dont,いけない
sacrifice,いけにえ
kink,いこじ
now,いざ
quarrel,いざこざ
trouble,いざこざ
reserved,いじいじ
servile,いじいじ
unable to be honest,いじいじ
interfere,いじくる
meddle,いじくる
tinker,いじくる
haze,いじめる
victimize,いじめる
innocent,いじらしい
lovable,いじらしい
pathetic,いじらしい
pitiful,いじらしい
sweet,いじらしい
willingly,いそいそと
caper,いたずら
escapade,いたずら
lark,いたずら
haze,いたずらしてからかう
roguish,いたずらっぽい
naughty,いたずらな
doodle,いたずら書き
whats,いただきました！
bite,いためる
most,いちばん
best,いちばんうまい
best,いちばんうまく
most,いちばんたくさんの
dally,いちゃつく
flirt,いちゃつく
rather,いっそ
sooner,いっそ
compound,いっそうひどくする
compounds,いっそうひどくする
embitter,いっそうひどくする
better,いっそうよい
worse,いっそう悪い
full,いっぱい
alive,いっぱいで
awash,いっぱいで
fill,いっぱいにする
filled,いっぱいにする
suffuse,いっぱいにする
congested,いっぱいの
ever,いつか
anytime,いつでも
eternally,いつまでも
niggle,いつまでもひっかかる
normally,いつまは
forever,いつも
habitually,いつも
persistently,いつもでも
accustomed,いつもの
customary,いつもの
as usual,いつものとおりに
habitually,いつものとおりに
farewell,いとまごい
goodbye,いとまごい
bumpkin,いなかっべ
rural,いなかの
rustic,いなかの
dashing,いなせ
gallant,いなせ
smart,いなせ
tease,いびる
damn,いまいましい
darn,いまいましい
hateful,いまいましい
abound,いまわしい
unwillingly,いやいやながら
unwilling,いやいやながらの
irresistibly,いやおうなしに
irresistible,いやおうのない
mind,いやがす
minds,いやがす
afraid,いやがって
loath,いやがって
loth,いやがって
annoy,いやがらせる
annoyance,いやがらせること
begrudge,いやがる
reluctant,いやがる
appease,いやす
quench,いやす
no,いやそれどころか
hate,いやである
abhorrent,いやでたまらない
abominable,いやな
awful,いやな
frightful,いやな
ghastly,いやな
ghoulish,いやな
hateful,いやな
hideous,いやな
nasty,いやな
objectionable,いやな
offensive,いやな
opprobrious,いやな
repulsive,いやな
unsavory,いやな
unsavoury,いやな
villainous,いやな
stench,いやなにうい
pest,いやなもの
abominably,いやに
awfully,いやに
terribly,いやに
sicken,いやになる
damn,いやらしい
impatience,いらいら
irritability,いらいら
annoy,いらいらさせる
irk,いらいらさせる
rasp,いらいらさせる
annoyed,いらいらした
edgy,いらいらした
nervous,いらいらした
nervy,いらいらした
nervously,いらいらして
nettle,いらくさ
annoyance,いらだたしさ
abrasive,いらだたせる
gall,いらだたせる
jangle,いらだたせる
nettle,いらだたせる
vex,いらだたせる
irritation,いらだたせること
aggravation,いらだち
birse,いらだち
blow-up,いらだち
fireworks,いらだち
fret,いらだち
fuff,いらだち
irritation,いらだち
paddy,いらだち
spunk,いらだち
teen,いらだち
teens,いらだち
tiff,いらだち
uptight,いらだった
came,いらっしゃる
come,いらっしゃる
comes,いらっしゃる
least,いらばん少ない
least,いらばん少なく
different kinds,いろいろ
everything,いろいろ
variety,いろいろ
various,いろいろ
miscellaneous,いろいろな
various,いろんな
gratuitous,いわれろない
suave,いんぎん
respectful,いんぎんな
urbane,いんぎんな
bogus,いんちきの
careless,うかつな
vague,うかみどころのない
merry,うきうきした
bunny,うさちゃん
hesitant,うじうじ
irresolute,うじうじ
grub,うじ虫
dumb,うすのろの
prick,うずき
falsity,うそ
fib,うそ
nuts,うそつけ
fallacious,うその
false,うその
falsified,うその
lying,うそをついている
lying,うそをつくこと
fearfully,うぞうぞ
gingerly,うぞうぞ
drowse,うたたね
idle,うだうだ
unemployed,うだうだ
carelessly,うっかり
heedlessly,うっかり
inadvertently,うっかり
negligently,うっかり
thoughtlessly,うっかり
accidentally,うっかりして
blunder,うっかりしゃべる
inadvertent,うっかりやった
ludicrous,うっけいな
attract,うっとりさせる
bewitch,うっとりさせる
bewitching,うっとりさせる
charm,うっとりさせる
charms,うっとりさせる
enchant,うっとりさせる
enrapture,うっとりさせる
enthral,うっとりさせる
enthrall,うっとりさせる
fascinate,うっとりさせる
ravish,うっとりさせる
alluring,うっとりさせるような
congestion,うっ滞
pent-up feelings,うっ滞
blank,うつろな
hollow,うつろの
doze off,うとうとする
drop in a doze,うとうとする
drowse,うとうとする
fall in a doze,うとうとする
nod,うとうとする
nod off,うとうとする
jerk,うどの大木
nod,うなずき
droop,うなだれる
purr,うなる
proud,うぬほれた
proudly,うぬほれて
arrogance,うぬぼれ
conceit,うぬぼれ
haughtiness,うぬぼれ
pride,うぬぼれ
self-conceit,うぬぼれ
self-esteem,うぬぼれ
self-importance,うぬぼれ
superciliousness,うぬぼれ
vanity,うぬぼれ
immodest,うぬぼれた
pretentious,うぬぼれた
swollen,うぬぼれた
conceited,うぬぼれの
be conceited,うぬぼれる
be haughty,うぬぼれる
be proud,うぬぼれる
flatter oneself,うぬぼれる
sinuous,うねうね
twisting,うねうね
winding,うねうね
zigzag,うねうね
billow,うねり
heaving sea,うねり
roller,うねり
surge,うねり
swell,うねり
undulation,うねり
wave motion,うねり
winding,うねり
meander,うねる
swell,うねる
undulate,うねる
wind,うねる
winds,うねる
ingenuous,うぶ
innocent,うぶ
naive,うぶ
simple-hearted,うぶ
sinless,うぶ
virginal,うぶ
admirable,うまい
beautiful,うまい
choice,うまい
commendable,うまい
crack,うまい
fine,うまい
finest,うまい
first-rate,うまい
good,うまい
nice,うまい
splendid,うまい
tiptop,うまい
wonderful,うまい
wheedle,うまいことばでだます
ably,うまく
nicely,うまく
okay,うまく
okey,うまく
successfully,うまく
prevail,うまくいく
hopefully,うまくいけば
successful,うまくいった
succeed,うまくゆく
cleverness,うまさ
felicity,うまさ
pat,うますぎる
advantage,うまみ
advantages,うまみ
benefit,うまみ
flavor,うまみ
flavour,うまみ
gain,うまみ
profit,うまみ
taste,うまみ
disappointing,うまらない
frivolous,うまらない
petty,うまらない
persnickety,うまらないことにくよくよする
vanity,うまらなさ
deferential,うやうやしい
grueling,うらい
gruelling,うらい
shame,うらいこと
enviable,うらやましがらせる
be envious,うらやむ
be jealous,うらやむ
begrudge,うらやむ
envy,うらやむ
beautiful,うららか
lovely,うららか
serenity,うららかさ
balmy,うららかな
serene,うららかな
moist,うるおいのある
annoying,うるさい
boisterous,うるさい
bothersome,うるさい
choosey,うるさい
choosy,うるさい
clamorous,うるさい
exacting,うるさい
exigent,うるさい
fastidious,うるさい
fussy,うるさい
importunate,うるさい
loud,うるさい
noisy,うるさい
picky,うるさい
selective,うるさい
squeamish,うるさい
troublesome,うるさい
vociferous,うるさい
nuisance,うるさいもの
bother,うるさがらせる
nag,うるさくせがむ
urgent,うるさくせがむ
joyful,うれしい
treat,うれしいこと
delight,うれしからせる
delightful,うれしがっている
be glad,うれしがる
be happy,うれしがる
be pleased,うれしがる
rejoice,うれしがる
blessedness,うれしさ
bliss,うれしさ
delight,うれしさ
enjoyment,うれしさ
felicity,うれしさ
gladness,うれしさ
joy,うれしさ
merriment,うれしさ
bewilderment,うろたえ
confound,うろたえさせる
be flustered,うろたえる
be upset,うろたえる
loose one's presence of mind,うろたえる
lose one's head,うろたえる
panicky,うろたえる
fluster,うろたえること
hang around,うろつく
ramble,うろつく
roam,うろつく
rove,うろつく
stray,うろつく
wander,うろつく
hearsay,うわさ
appearance,うわべ
surface,うわべ
surfaces,うわべ
hollow,うわべだけの
facile,うわべの
seemingly,うわべは
yeah,うん
bullshit,うんこ
shit,うんこ
boring,うんざり
dull,うんざり
monotonous,うんざり
tedious,うんざり
tiresome,うんざり
wearisome,うんざり
bore,うんざりさせる
bored,うんざりさせる
disgust,うんざりさせる
irk,うんざりさせる
sicken,うんざりさせる
sick,うんざりして
bullshit,うんち
shit,うんち
ray,えい
skate,えい
stingray,えい
yes,ええ
uh,ええと
um,ええと
certainly,ええどうぞ
hollow,えぐる
dirty,えげつない
immodest,えげつない
indecent,えげつない
indecorous,えげつない
nasty,えげつない
obscene,えげつない
salacious,えげつない
scabrous,えげつない
vulgar,えげつない
favor,えこひいきする
favour,えこひいきする
sop,えさ
eh,えっ
choice,えりすぐった
alight,えんこする
light on,えんこする
lump,えんこする
settle down,えんこする
sit down,えんこする
sit up,えんこする
slump,えんこする
squat,えんこする
strand,えんこする
er,えー
delectable,おいしい
delicious,おいしい
juicy,おいしい
nice,おいしい
tasty,おいしい
delicacy,おいしいもの
deliciously,おいしく
am,おいでになる
are,おいでになる
be,おいでになる
been,おいでになる
being,おいでになる
is,おいでになる
was,おいでになる
were,おいでになる
spruce,おうしゅうとうひ
swollen,おおげさな
publicly,おおぴらに
approximately,おおよそ
roughly,おおよそ
easier,おおらかな
easy,おおらかな
mamma,おかあちゃん
momma,おかあちゃん
because of,おかげで
owing to,おかげで
thanks to,おかげで
laugh,おかしいこと
funny,おかしなふるまいの
humor,おかしみ
humour,おかしみ
bob,おかっぽ
perfunctory,おぎなりの
cowardly,おくびょうな
craven,おくびょうな
coward,おくびょう者
luxury,おごり
treat,おごり
politeness,おざなり
politely,おざなりに
peeing,おしっこ
pee,おしっこをする
coy,おしとやかぶった
cackle,おしゃべり
chatter,おしゃべり
rap,おしゃべり
tattle,おしゃべり
tattletale,おしゃべり
chatty,おしゃべりな
talkative,おしゃべりな
tattle,おしゃべりをする
tremor,おじけ
mister,おじさん
pop,おじさん
meddlesome,おせっかいな
officious,おせっかいな
perchance,おそらく
fearfully,おそるおそる
disgusting,おぞましい
repulsive,おぞましい
equable,おだやかな
penis,おちんちん
meantime,おっかけ
meanwhile,おっかけ
dreadful,おっかない
frightening,おっかない
huge,おっかない
scary,おっかない
drop,おっこちる
dropped,おっこちる
drops,おっこちる
flunk,おっこちる
uncle,おっさん
easygoing,おっとりした
oops,おっと！
boob,おっぱい
boobs,おっぱい
breasts,おっぱい
suck,おっぱい
tits,おっぱい
boil,おでき
eruption,おでき
rash,おでき
meek,おとなしい
mild,おとなしい
docility,おとなしさ
meekness,おとなしさ
hesitantly,おどおど
nervy,おどおどした
sheepish,おどおどした
timorous,おどおどした
comic,おどりた
comical,おどりた
shudder,おののき
trepidation,おののき
grandma,おばあちゃん
granny,おばあちゃん
halibut,おひょう
scare,おびえ
scare,おびえさす
spook,おびえさせる
terrify,おびえさせる
terrorize,おびえさせる
fearful,おびえた
scared,おびえた
profuse,おびただしい
flattery,おべんちゃら
doubtful,おぼつかない
uncertain,おぼつかない
bonus,おまけ
discount,おまけ
discounts,おまけ
extra,おまけ
besides,おまけに
make matters worse,おまけに
cop,おまわりさん
screw,おまんこ
sexual intercourse,おまんこ
vagina,おまんこ
sexual intercourse,おめこ
vagina,おめこ
amusing,おもしろい
enjoyable,おもしろい
funny,おもしろい
juicy,おもしろい
spicy,おもしろい
tasty,おもしろい
amuse,おもしろがらせる
entertain,おもしろがらせる
relish,おもしろみ
insipid,おもしろみのない
trifle,おもちゃにする
bob,おもり
clog,おもり
plumb,おもり
about,およそ
around,およそ
corral,おり
flustered,おろおろ
in a dither,おろおろ
nervous,おろおろ
shaken up,おろおろ
not to mention,おろか
trifling,おろか
neglect,おろそかにする
compliment,お世辞
flattery,お世辞
closing,お仕舞い
attendant,お付き
escort,お付き
escorts,お付き
refill,お代わり
errand,お使い
attendant,お供
companion,お供
older brother,お兄さん
older brother,お兄ちゃん
ahead,お先に
before,お先に
previously,お先に
brow,お凸
forehead,お凸
you,お前
you,お前さん
apparition,お化け
goblin,お化け
monster,お化け
monsters,お化け
shrine visit,お参り
visit to a graveyard,お参り
worship,お参り
call,お召し
calls,お召し
clothing,お召し
dressing,お召し
summons,お召し
clothing,お召し物
blabbermouth,お喋り
chat,お喋り
chatterbox,お喋り
chattering,お喋り
chitchat,お喋り
gossip,お喋り
idle talk,お喋り
talk,お喋り
souvenir,お土産
son,お坊っちゃん
sons,お坊っちゃん
authorization,お墨付き
certificate,お墨付き
certificates,お墨付き
mood,お天気
temper,お天気
recommendable,お奨め
recommendation,お奨め
recommendations,お奨め
older sister,お姉さん
bride,お嫁さん
daughter,お嬢さん
daughters,お嬢さん
child,お子様
you,お宅
your home,お宅
your house,お宅
your husband,お宅
amulet,お守り
charm,お守り
charms,お守り
guest,お客さん
guests,お客さん
visitor,お客さん
guest,お客様
guests,お客様
shinto shrine,お宮
shrine visit,お宮参り
policeman,お巡りさん
economical,お徳
charity,お情なさけ
compassion,お情なさけ
all over,お手上げ
bring to knees,お手上げ
given in,お手上げ
given up hope,お手上げ
maid,お手伝いさん
bathroom,お手洗い
bathrooms,お手洗い
lavatory,お手洗い
restroom,お手洗い
toilet,お手洗い
pickle,お新香
bill,お札
note,お札
entertainment,お構い
hospitality,お構い
mam,お母さん
mamma,お母さん
mammy,お母さん
mom,お母さん
momma,お母さん
moms,お母さん
mother,お母さん
mothers,お母さん
mother,お母様
mothers,お母様
pitiful,お気の毒
pity,お気の毒
suspension,お流れ
be abandoned,お流れになる
fail,お流れになる
failed,お流れになる
fails,お流れになる
bath,お湯
hot water,お湯
peeing,お漏らし
dad,お父さん
daddy,お父さん
father,お父さん
fathers,お父さん
grandfather,お爺さん
senior citizen,お爺さん
birth,お産
lantern festival,お盆
notice,お知らせ
notices,お知らせ
notification,お知らせ
notifications,お知らせ
grandfather,お祖父さん
stomach,お腹
green tea,お茶
tea,お茶
candy,お菓子
confection,お菓子
sweet,お菓子
assistance,お蔭
backing,お蔭
assistance,お蔭様
backing,お蔭様
mother,お袋
mothers,お袋
arrive,お見えになる
arrived,お見えになる
arrives,お見えになる
enquiries,お見舞
enquiry,お見舞
inquiries,お見舞
inquiry,お見舞
visit who is ill,お見舞
busy,お話し中
bow,お辞儀
change,お返し
changes,お返し
return gift,お返し
revenge,お返し
cash,お金
money,お金
adjournment,お開き
please,お願い致します
take a bath,お風呂に入る
manger,かいばおけ
trough,かいばおけ
involve,かかわらせる
involves,かかわらせる
involving,かかわらせる
crouch,かがむ
lean,かがむ
darn,かがる
leaning,かがんでいる
rake,かきならす
agitate,かき乱す
mix,かき交ぜる
stir,かき交ぜる
snuff,かぎたばこ
scent,かぎつける
claw,かぎつめ
talon,かぎづめ
scratch,かくこと
harbor,かくまう
harbour,かくまう
screen,かくまう
screens,かくまう
shield,かくまう
sheltered,かくまわれた
snuff,かぐ
jay,かけす
bit,かけら
brash,かけら
crumb,かけら
smut,かけら
dial,かける
sling,かける
start doing,かける
turn on,かける
bulk,かさ
bulky,かさぱった
absolutely,かしこまりました
assuredly,かしこまりました
certainly,かしこまりました
of course,かしこまりました
positively,かしこまりました
surely,かしこまりました
numbness,かじかみ
bite,かじる
imperceptible,かすかな
blink,かすかなきらめき
fizzle,かすかにしゅーという
brace,かすがい
staple,かすがい
hazy,かすみのかかった
blur,かすむ
film,かすむ
films,かすむ
glaze,かすむ
hazy,かすんだ
bond,かせ
skein,かせ
gob,かたまり
aside,かたわらに
knocking,かちかち
obstinate,かちかち
solid,かちかち
stiff,かちかち
tick,かちかち
tick-tack,かちかち
tick-tock,かちかち
click,かちっという音
clicking,かちっという音
clicks,かちっという音
click,かちっという音がする
clicks,かちっという音がする
conflicting,かち合う
seethe,かっかとなる
flash,かっこいい
affect a stylish air,かっこつける
put on airs,かっこつける
cheer,かっさいする
nab,かっさらう
exactly,かっちり
tight,かっちり
tightly,かっちり
pilferer,かっぱらい
shoplifter,かっぱらい
shoplifting,かっぱらい
sneakthief,かっぱらい
stealing,かっぱらい
portly,かっぷくのよい
barely,かつかつ
lead on,かつぐ
spoof,かつぐ
trick,かつぐ
hoax,かつぐこと
spoof,かつぐこと
toupee,かつら
wig,かつら
whether,かどうか
wonder,かどうか知りたいと思う
wondering,かどうか知りたいと思う
comparatively,かなり
rather,かなり
significantly,かなり
appreciable,かなりの
comparative,かなりの
considerable,かなりの
fair,かなりの
handsome,かなりの
perceptible,かなりの
substantial,かなりの
something,かなりのもの
sizable,かなりの大きさの
screen,かばう
screens,かばう
foggy,かぶている
veil,かぶり物
claw,かまえる
careless,かまわない
wife,かみさん
wives,かみさん
nip,かむ
bite,かむこと
crock,かめ
may,かもしれない
perhaps,かもしれない
possibly,かもしれない
cob,かもめ
may,かも知れない
might,かも知れない
itch,かゆい
itch,かゆみ
at,から
because,から
by,から
from,から
off,から
out of,から
since,から
bluff,からいばり
bluff,からいばりをする
banter,からかい
persiflage,からかい
teasing,からかい
mock,からかう
razz,からかう
rib,からかう
twit,からかう
dodge,からくり
mechanism,からくり
mechanisms,からくり
trick,からくり
off,からそれて
because,からと言って
nevertheless,からと言って
not necessarily,からと言って
blank,からの
vacant,からの
bereave,から奪う
deprive,から奪う
crisp,かりかりする
crispy,かりかりする
hoarse,かれた
barely,かろうじて
just,かろうじて
cuddly,かわいい
sweet,かわいい
sorry,かわいそうで
sorry!,かわいそうで
pitiful,かわいそうな
prettiness,かわいらしさ
pike,かわかます
bile,かんしゃく
bolt,かんめき
feeble,か弱い
frail,か弱い
squawk,があがあ鳴く
let,があるようにせよ
lets,があるようにせよ
letting,があるようにせよ
concept,がいねん
conception,がいねん
concepts,がいねん
idea,がいねん
notion,がいねん
dry feeling,がさがさ
rough feeling,がさがさ
rustling,がさがさ
bearish,がさつな
boorish,がさつな
clatter,がたがた
rattle,がたがた
rattle,がたがたさせる
loose,がたがたした
creaky,がたがたの
decrepit,がたがたの
dilapidated,がたがたの
rickety,がたのきた
bang,がたんという
chattering,がちがち
frozen solid,がちがち
clatter,がちゃがちゃ
crash,がちゃん
slam,がちゃん
clash,がちん
chipping,がちんがちん
tick-tack,がちんがちん
tick-tock,がちんがちん
be dejected,がっかり
feel disappointed,がっかり
feel emotionally drained,がっかり
feel let down,がっかり
lose heart,がっかり
disappoint,がっかりさせる
disappointing,がっかりさせる
discourage,がっかりさせる
dishearten,がっかりさせる
disappointed,がっかりした
heartbroken,がっくり
firmly,がっしり
solidly,がっしり
massive,がっしりした
tough,がっしりした
athletic,がっしりとした
calculating,がっちり
shrewd,がっちり
solidly built,がっちり
thickset,がっちりした
tightly,がっちりした
tightwad,がっちり屋
firmly,がっぷり
ravenous,がつがつした
frog,がま
griping,がみがみ
nagging,がみがみ
crowd of talking people,がやがや
hubbub,がやがや
hum,がやがや
buzz,がやがやいう
clatter,がやがやしゃべる
garbage,がらくた
jumble,がらくた
litter,がらくた
odds and ends,がらくた
rummage,がらくった
be deserted,がらんとする
be empty,がらんとする
emptiness,がらんどう
hollowness,がらんどう
void,がらんどう
drudge,がり勉
grind,がり勉
honk,がんの鳴き声
perseverance,がんばり
creak,きいきい
squeak,きいきい
creaky,きいきいいう
daring,きかん気
unyielding,きかん気
hunger,ききん
neatly,きぎれいに
affected,きざな
pretentious,きざな
rasp,きしみ
creaky,きしる
grate,きしる
squeaky,きしる
mark,きず
bond,きずな
flawless,きずのない
coming,きたるべき
meticulous,きちょうめんな
punctilious,きちょうめんな
scrupulous,きちょうめんな
nicely,きちょうめんに
accurately,きちんと
cleanly,きちんと
neatly,きちんと
nicely,きちんと
precisely,きちんと
punctually,きちんと
regularly,きちんと
decent,きちんとした
natty,きちんとした
respectable,きちんとした
spruce,きちんとした
trim,きちんとした
irregular,きちんとしていない
neat,きちんどした
cue,きっかけ
exactly,きっかり
flat,きっかり
precisely,きっかり
precisely,きっちり
sharp,きっちり
tightly,きっちり
surely,きっと
undoubtedly,きっと
clearly,きっぱり
distinctly,きっぱり
plainly,きっぱり
absolutely,きっぱりと
positively,きっぱりと
close,きつい
closer,きつい
closest,きつい
demanding,きつい
intense,きつい
