English,Other
abc,abėcėlė
alphabet,abėcėlė
ac,ac
aca,aca
acc,acc
acdbentity,acdbentity
acer,acer
achromatic,achromatinis
acm,acm
acetic,acto
acetous,acto
ada,ada
adams,adams
adaptation,adaptacija
adapter,adapteris
adapters,adapteris
adaptor,adapteris
adapt,adaptuoti
adapted,adaptuoti
adapt oneself,adaptuotis
specialize,adaptuotis
specialized,adaptuotis
specializing,adaptuotis
injection,adata
needle,adata
prick,adata
needle,adatinis kristalas
adequacy,adekvatumas
adequate,adekvatus
adelaide,adelaidė
addendum,adendas
adhesion,adhezija
adidas,adidas
darning,adinys
purl,adinys
adipex,adipex
adjutant,adjutantas
aide,adjutantas
aide-de-camp,adjutantas
admin,admin
administration,administracija
authorities,administracija
management,administracija
administrative,administracinis
executive,administracinis
town,administracinis centras
towns,administracinis centras
ward,administracinis rajonas
administrator,administratorius
administrators,administratorius
clerk,administratorius
hostess,administratorė
admiralty,admiralitetas
navy,admiralitetas
navy department,admiralitetas
barge,admirolo kateris
adam,adomas
adam's apple,adomo obuolys
adonis,adonis
address,adresas
directions,adresas
addressee,adresatas
consignee,adresatas
target,adresatas
targets,adresatas
address,adresuoti
addressed,adresuoti
addressing,adresuoti
direct,adresuoti
superscribe,adresuoti
directories,adresų knyga
directory,adresų knyga
adrian,adrian
adsl,adsl
advocate,advokatas
attorney,advokatas
attorneys,advokatas
barrister,advokatas
counsel,advokatas
counsellor,advokatas
counselor,advokatas
lawyer,advokatas
lawyers,advokatas
pleader,advokatas
solicitor,advokatas
chamber,advokato kontora
chambers,advokato kontora
advocacy,advokatūra
bar,advokatūra
bars,advokatūra
adware,adware
darn,adymas
darning,adymas
darner,adymo grybas
darn,adyti
darner,adytojas
mender,adytojas
ae,ae
aerial,aero-
plane,aerodinaminis profilis
planes,aerodinaminis profilis
aerodrome,aerodromas
airfield,aerodromas
ground,aerodromas
barrage balloon,aerostatas
dirigible,aerostatas
gas-bag,aerostatas
nacelle,aerostato krepšys
airport,aerouostas
af,af
airs,afektacija
affect,afektas
affects,afektas
fit of passion,afektas
affected,afektuotas
fraud,afera
swindle,afera
gambler,aferistas
swindler,aferistas
afghanistan,afganistanas
affix,afiksas
bill,afiša
placard,afiša
playbill,afiša
poster,afiša
posters,afiša
aphorism,aforizmas
dictum,aforizmas
gnome,aforizmas
maxim,aforizmas
africa,afrika
african,afrikietis
african,afrikietiškas
afro-,afrikietiškas
african,afrikiečių
african,afrikos
affront,afrontas
ag,ag
hp,ag
agent,agentas
assignee,agentas
doer,agentas
envoy,agentas
factor,agentas
representative,agentas
solicitor,agentas
agencies,agentūra
agency,agentūra
agents,agentūra
activism,agitacija
agitation,agitacija
canvassing,agitacija
propaganda,agitacija
agitator,agitatorius
canvasser,agitatorius
electioneerer,agitatorius
propagandist,agitatorius
activism,agitavimas
agitation,agitavimas
agitate,agituoti
campaign,agituoti
campaigns,agituoti
canvass,agituoti
agglomerate,aglomeratas
sinter,aglomeratas
agglomerate,aglomeratinis
agnostic,agnostikas
know-nothing,agnostikas
agony,agonija
death pangs,agonija
death throes,agonija
agrarian,agraras
landed proprietor,agraras
landowner,agraras
agrarian,agrarinis
praedial,agrarinis
predial,agrarinis
aggregate,agregatas
aggregation,agregatas
assembly,agregatas
set,agregatas
sets,agregatas
system,agregatas
systems,agregatas
unit,agregatas
units,agregatas
aggression,agresija
aggressor,agresorius
aggression,agresyvumas
rampancy,agresyvumas
aggressive,agresyvus
offensive,agresyvus
scrappy,agresyvus
truculent,agresyvus
agriculture,agrikultūra
agricultural,agrikultūrinis
agriculturalist,agronomas
agriculturist,agronomas
agronomist,agronomas
agriculture,agronomija
agronomics,agronomija
agronomy,agronomija
agricultural,agronominis
agronomic,agronominis
agronomical,agronominis
marrow,agurotis
squash,agurotis
ah,ah
s,ai
dear me!,ai!
oh dear!,ai!
heap,aibė
legion,aibė
lot,aibė
ocean,aibė
orgy,aibė
peck,aibė
raft,aibė
set,aibė
sets,aibė
oodles,aibės
echo,aidas
reverberation,aidas
echoing,aidesys
resounding,aidesys
reverberation,aidesys
hollow,aidintis
resonant,aidintis
sonorous,aidintis
hollow,aidus
resonant,aidus
sonorous,aidus
echoing,aidėjimas
resounding,aidėjimas
reverberation,aidėjimas
echo,aidėti
resound,aidėti
reverberate,aidėti
sound,aidėti
moan,aiksėti
sigh,aiksėti
gasp,aiktelėjimas
gasp,aiktelėti
moan,aikčioti
sigh,aikčioti
court,aikštelė
courts,aikštelė
pitch,aikštelė
platform,aikštelė
platforms,aikštelė
site,aikštelė
sites,aikštelė
yard,aikštelė
yards,aikštelė
capricious,aikštingas
fastidious,aikštingas
peevish,aikštingas
restive,aikštingas
wayward,aikštingas
whimsical,aikštingas
whimsicality,aikštingumas
caprice,aikštis
whim,aikštis
evident,aikštus
open,aikštus
seen,aikštus
be capricious,aikštytis
be naughty,aikštytis
concourse,aikštė
field,aikštė
fields,aikštė
parade,aikštė
park,aikštė
parks,aikštė
piazza,aikštė
pitch,aikštė
place,aikštė
places,aikštė
square,aikštė
box,aikštės dalis
boxes,aikštės dalis
be seen,aikštėti
stick out,aikštėti
lamentation,aimana
moan,aimana
moaning,aimana
wail,aimana
grieve,aimanuoti
moan,aimanuoti
mourn,aimanuoti
wail,aimanuoti
antecedents,ainiai
posterity,ainiai
descendant,ainis
offspring,ainis
scion,ainis
irish,airiai
eire,airija
erin,airija
ireland,airija
irish,airijos
punt,airijos svaras
irish,airiškas
erse,airių
irish,airių
irish,airių kalba
icing,aisingas
ardency,aistra
ardor,aistra
ardour,aistra
desire,aistra
eros,aistra
fervency,aistra
fervor,aistra
fervour,aistra
flame,aistra
heat,aistra
infatuation,aistra
lust,aistra
passion,aistra
vehemence,aistra
hot,aistringai
passionately,aistringai
mad,aistringai mylintis
long,aistringai norėti
ardent,aistringas
fervent,aistringas
hot,aistringas
impassioned,aistringas
passionate,aistringas
sultry,aistringas
torrid,aistringas
vehement,aistringas
violent,aistringas
warm,aistringas
zealous,aistringas
passion,aistringas geidulys
longing,aistringas noras
passion,aistringas potraukis
passion,aistringumas
excite,aistrinti
inflame,aistrinti
devotee,aistruolis
fan,aistruolis
fans,aistruolis
chili,aitrieji pipirai
acerbity,aitrumas
acridity,aitrumas
bitterness,aitrumas
crabbedness,aitrumas
poignancy,aitrumas
pungency,aitrumas
rancidity,aitrumas
rankness,aitrumas
tartness,aitrumas
acerbic,aitrus
acid,aitrus
acrid,aitrus
austere,aitrus
bitter,aitrus
crabbed,aitrus
harsh,aitrus
nutty,aitrus
poignant,aitrus
pungent,aitrus
rancid,aitrus
rank,aitrus
scalding,aitrus
strong,aitrus
stronger,aitrus
tart,aitrus
brownie,aitvaras
kite,aitvaras
moan,aičioti
sigh,aičioti
apparently,aiškiai
audibly,aiškiai
clear,aiškiai
clearly,aiškiai
decidedly,aiškiai
definitely,aiškiai
distinctly,aiškiai
emphatically,aiškiai
evidently,aiškiai
explicitly,aiškiai
expressly,aiškiai
in set terms,aiškiai
obviously,aiškiai
plain,aiškiai
plainly,aiškiai
positively,aiškiai
professedly,aiškiai
sheer,aiškiai
straight,aiškiai
pronounced,aiškiai išreikštas
writ large,aiškiai išreikštas
speak out,aiškiai kalbėti
visual,aiškiai matomas
manifest,aiškiai parodyti
telegraph,aiškiai parodyti
put across,aiškiai perteikti
articulate,aiškiai reikšti
articulate,aiškiai reiškiantis mintis
perspicuous,aiškiai reiškiantis mintis
articulate,aiškiai tariamas
articulate,aiškiai tarti
visionary,aiškiai įsivaizduojantis
clairvoyant,aiškiaregis
psychic,aiškiaregis
clairvoyant,aiškiaregys
seer,aiškiaregys
visionary,aiškiaregys
clairvoyance,aiškiaregystė
second sight,aiškiaregystė
declaratory,aiškinamasis
elucidative,aiškinamasis
elucidatory,aiškinamasis
explanatory,aiškinamasis
explicative,aiškinamasis
explicatory,aiškinamasis
exponent,aiškinamasis
expositive,aiškinamasis
expository,aiškinamasis
interpretative,aiškinamasis
annotation,aiškinimas
ascription,aiškinimas
comment,aiškinimas
comments,aiškinimas
construction,aiškinimas
elucidation,aiškinimas
explanation,aiškinimas
gloss,aiškinimas
interpretation,aiškinimas
light,aiškinimas
reading,aiškinimas
readings,aiškinimas
translation,aiškinimas
translations,aiškinimas
exemplification,aiškinimas pavyzdžiais
account for,aiškinti
allege,aiškinti
alleged,aiškinti
annotate,aiškinti
annotated,aiškinti
ascribe,aiškinti
attribute,aiškinti
attributes,aiškinti
comment,aiškinti
commented,aiškinti
comments,aiškinti
construe,aiškinti
elucidate,aiškinti
explain,aiškinti
explained,aiškinti
explaining,aiškinti
explains,aiškinti
gloss,aiškinti
illustrate,aiškinti
interpret,aiškinti
interpreted,aiškinti
read,aiškinti
reads,aiškinti
have out,aiškintis
commentator,aiškintojas
exponent,aiškintojas
expositor,aiškintojas
expounder,aiškintojas
interpreter,aiškintojas
certainly,aišku
it goes without saying,aišku
clarity,aiškumas
clearness,aiškumas
definition,aiškumas
definitions,aiškumas
distinctness,aiškumas
openness,aiškumas
perspicuity,aiškumas
transparency,aiškumas
apparent,aiškus
articulate,aiškus
broad,aiškus
broader,aiškus
clean-cut,aiškus
clear,aiškus
clear-cut,aiškus
coherent,aiškus
crisp,aiškus
decided,aiškus
definite,aiškus
direct,aiškus
discriminate,aiškus
distinct,aiškus
elegant,aiškus
evident,aiškus
explicit,aiškus
intelligible,aiškus
legible,aiškus
lucent,aiškus
lucid,aiškus
manifest,aiškus
naked,aiškus
neat,aiškus
obvious,aiškus
open,aiškus
overt,aiškus
palpable,aiškus
patent,aiškus
pellucid,aiškus
perspicuous,aiškus
plain,aiškus
positive,aiškus
precise,aiškus
pure,aiškus
rank,aiškus
readable,aiškus
sharp,aiškus
sheer,aiškus
silvery,aiškus
specific,aiškus
straight,aiškus
straightaway,aiškus
strong,aiškus
stronger,aiškus
transparent,aiškus
unequivocal,aiškus
unmistakable,aiškus
visible,aiškus
vivid,aiškus
writ large,aiškus
fragment,aižena
splinter,aižena
split,aižena
hull,aižyti
pod,aižyti
scale,aižyti
shell,aižyti
shuck,aižyti
string,aižyti
strings,aižyti
chap,aižėti
crack,aižėti
aj,aj
cb,aj
iowa,ajova
ak,ak
oh dear me!,ak!
acacia,akacija
academy,akademija
academic,akademinis
academical,akademinis
collegiate,akademinis
congregation,akademinis susirinkimas
academe,akademinė aplinka
academic,akademiškas
academical,akademiškas
acceleration,akceleracija
accelerator,akceleratorius
accent,akcentas
focus,akcentas
focuses,akcentas
stress,akcentas
accent,akcentuoti
emphasize,akcentuoti
highlight,akcentuoti
punctuate,akcentuoti
stress,akcentuoti
underline,akcentuoti
acceptance,akceptas
accept,akceptuoti
accepted,akceptuoti
accepting,akceptuoti
accepts,akceptuoti
protect,akceptuoti
protected,akceptuoti
protecting,akceptuoti
job,akcidencija
jobs,akcidencija
action,akcija
actions,akcija
move,akcija
moves,akcija
share,akcija
stock,akcija
stocks,akcija
shares,akcijos
stock,akcijos
stocks,akcijos
portfolio,akcijų paketas
shareholder,akcijų turėtojas
shareholders,akcijų turėtojas
shareholder,akcininkas
shareholders,akcininkas
stockholder,akcininkas
stock,akcinis
corporation,akcinė bendrovė
corporations,akcinė bendrovė
excise,akcizas
excise,akcizo mokestis
disgrace,akibrokštas
rating,akibrokštas
shame,akibrokštas
slap in the face,akibrokštas
eye socket,akiduobė
eyehole,akiduobė
orbit,akiduobė
pupil,akies lėlytė
pupils,akies lėlytė
eyeball,akies obuolys
orb,akies obuolys
blink,akimirka
flash,akimirka
instant,akimirka
minute,akimirka
moment,akimirka
moments,akimirka
second,akimirka
tick,akimirka
twinkle,akimirka
twinkling,akimirka
wink,akimirka
instantaneous,akimirksnio
momentary,akimirksnio
blink,akimirksnis
flash,akimirksnis
instant,akimirksnis
jiff,akimirksnis
jiffy,akimirksnis
moment,akimirksnis
moments,akimirksnis
trice,akimirksnis
wink,akimirksnis
in a trice,akimirksniu
in no time,akimirksniu
in the blink of an eye,akimirksniu
in the twinkling of an eye,akimirksniu
in twos,akimirksniu
momently,akimirksniu
momentary,akimirką trunkantis
blink,akimojis
blink of an eye,akimojis
flash,akimojis
instant,akimojis
jiff,akimojis
jiffy,akimojis
moment,akimojis
moments,akimojis
trice,akimojis
wink,akimojis
in a trice,akimoju
in no time,akimoju
in the blink of an eye,akimoju
in the twinkling of an eye,akimoju
in twos,akimoju
momently,akimoju
glare,akinamai spindėti
blinding,akinantis
dazzling,akinantis
garish,akinantis
glaring,akinantis
meteoric,akinantis
dazzle,akinantis blizgesys
eyeglasses,akiniai
glasses,akiniai
sights,akiniai
spectacles,akiniai
shades,akiniai nuo saulės
blinding,akinimas
caulking,akinimas
chasing,akinimas
dazzling,akinimas
encouragement,akinimas
temple,akinių lankelis
frame,akinių rėmeliai
frames,akinių rėmeliai
rim,akinių rėmeliai
ring,akinių rėmeliai
rings,akinių rėmeliai
eyeglass,akinių stiklas
blind,akinti
caulk,akinti
chase,akinti
dazzle,akinti
encourage,akinti
encouraged,akinti
encourages,akinti
reprove,akinti
scold,akinti
urge on,akinti
field of vision,akiplotis
range of vision,akiplotis
at a guess,akipločiu
at random,akipločiu
on the off-chance,akipločiu
roughly,akipločiu
hussy,akiplėša
insolent beggar,akiplėša
jackanapes,akiplėša
snip,akiplėša
snot,akiplėša
squirt,akiplėša
assured,akiplėšiškas
cheeky,akiplėšiškas
fresh,akiplėšiškas
impertinent,akiplėšiškas
impudent,akiplėšiškas
insolent,akiplėšiškas
saucy,akiplėšiškas
assuredness,akiplėšiškumas
cheek,akiplėšiškumas
chutzpah,akiplėšiškumas
gall,akiplėšiškumas
impertinence,akiplėšiškumas
impudence,akiplėšiškumas
insolence,akiplėšiškumas
nerve,akiplėšiškumas
sauce,akiplėšiškumas
eyeshot,akiratis
horizon,akiratis
ken,akiratis
outlook,akiratis
purview,akiratis
range of vision,akiratis
reach,akiratis
scope,akiratis
sweep,akiratis
view,akiratis
views,akiratis
ace,akis
cell,akis
cells,akis
eye,akis
eyes,akis
link,akis
mesh,akis
orb,akis
pip,akis
pontoon,akis
stitch,akis
wall-eye,akis
reproach,akis badyti
blind,akis užsipylęs
face to face,akis į akį
square,akis į akį
to eyeball,akis į akį
confrontation,akistata
bud,akiuoti
presence,akivaizda
charade,akivaizdi apgaulė
evidence,akivaizdumas
manifestness,akivaizdumas
obviousness,akivaizdumas
apparent,akivaizdus
demonstrative,akivaizdus
evident,akivaizdus
manifest,akivaizdus
nude,akivaizdus
obvious,akivaizdus
ocular,akivaizdus
overt,akivaizdus
palpable,akivaizdus
patent,akivaizdus
plain,akivaizdus
self-evident,akivaizdus
stark,akivaizdus
unmistakable,akivaizdus
unqualified,akivaizdus
visible,akivaizdus
visual,akivaizdus
manifestation,akivaizdus pavyzdys
abundantly,akivaizdžiai
apparently,akivaizdžiai
obviously,akivaizdžiai
quag,akivaras
quagmire,akivaras
whirlpool,akivaras
ocular,akių
optic,akių
hocus-pocus,akių dūmimas
infatuation,akla meilė
close,aklagatvis
closes,aklagatvis
cul-de-sac,aklagatvis
impasse,aklagatvis
at random,aklai
blindfold,aklai
blindly,aklai
blunder,aklai eiti
impasse,aklakelis
blind,aklas
cul-de-sac,aklas maišas
myrmidon,aklas vykdytojas
blind alley,aklavietė
cul-de-sac,aklavietė
deadlock,aklavietė
impasse,aklavietė
no-go,aklavietė
stalemate,aklavietė
blind,aklieji
acclimatization,aklimatizacija
naturalization,aklimatizacija
seasoning,aklimatizavimas
acclimatize,aklimatizuoti
naturalize,aklimatizuoti
season,aklimatizuoti
seasons,aklimatizuoti
acclimatize,aklimatizuotis
naturalize,aklimatizuotis
season,aklimatizuotis
seasons,aklimatizuotis
hermetically,aklinai
tight,aklinai
tightly,aklinai
shut up,aklinai uždaryti
blank,aklinas
blind,aklinas
hermetic,aklinas
tight,aklinas
blind person,aklys
breeze fly,aklys
gadfly,aklys
horsefly,aklys
rocky,akmeningas
stony,akmeningas
rocky,akmeninis
stony,akmeninis
gravel,akmenligė
scantling,akmens matmenys
quarry,akmens skaldykla
hewer,akmentašys
mason,akmentašys
pebble,akmenukas
rocky,akmenuotas
stony,akmenuotas
gravel,akmenys
rubble,akmenys
stones,akmenys
calculus,akmuo
jewel,akmuo
rock,akmuo
stone,akmuo
acne,aknė
accolade,akoladė
accommodation,akomodacija
accommodations,akomodacija
accompaniment,akompanavimas
accompaniment,akompanimentas
backing,akompanimentas
accompanied,akompanuoti
accompany,akompanuoti
accompanying,akompanuoti
accord,akordas
chord,akordas
acre,akras
accretion,akrecija
accreditation,akreditavimas
credentials,akreditavimo raštai
accredited,akredituotas
accredit,akredituoti
credit,akredityvas
credits,akredityvas
letter of credit,akredityvas
acrylic,akrilas
acrylic,akrilo dažai
acrobat,akrobatas
tumbler,akrobatas
stunt,akrobatinis skrydis
accelerator,akseleratorius
axis,aksis
velvet,aksomas
of cord,aksominis
velvet,aksominis
velvety,aksominis
velvet,aksomiškas
velvet,aksomo
goad,akstinas
impetus,akstinas
impulse,akstinas
incentive,akstinas
incentives,akstinas
inducement,akstinas
motive,akstinas
prick,akstinas
pulse,akstinas
spur,akstinas
stimulant,akstinas
stimulus,akstinas
thorn,akstinas
urge,akstinas
galvanize,akstinti
stimulate,akstinti
urge,akstinti
prick,akstis
spit,akstis
thorn,akstis
acts,aktai
act,aktas
commencement,aktas
instrument,aktas
instruments,aktas
become blind,akti
grow blind,akti
heal,akti
overgrow,akti
stage,aktoriaus profesija
stages,aktoriaus profesija
actor,aktorius
actors,aktorius
player,aktorius
players,aktorius
dramatic,aktoriškas
casting,aktorių parinkimas
equity,aktorių profesinė sąjunga
actress,aktorė
relevance,aktualumas
relevancy,aktualumas
topicality,aktualumas
urgency,aktualumas
hot,aktualus
live,aktualus
relevant,aktualus
topical,aktualus
urgent,aktualus
assets,aktyvai
promoter,aktyvatorius
activation,aktyvavimo
actively,aktyviai
activate,aktyvinti
activated,aktyvinti
activists,aktyvistai
militant,aktyvistas
activities,aktyvumas
activity,aktyvumas
active,aktyvus
energetic,aktyvus
living,aktyvus
stirring,aktyvus
virile,aktyvus
accumulation,akumuliacija
grid,akumuliatoriaus plokštelė
cordless,akumuliatorinis
accumulator,akumuliatorius
batteries,akumuliatorius
battery,akumuliatorius
accumulation,akumuliavimas
storage,akumuliavimas
accumulate,akumuliuoti
awn,akuotas
barb,akuotas
beard,akuotas
fish-bone,akuotas
acoustic,akustinis
aural,akustinis
phonic,akustinis
eye,akutė
eyehole,akutė
eyes,akutė
mesh,akutė
peephole,akutė
pore,akutė
accoucheur,akušeris
obstetrician,akušeris
accoucheuse,akušerė
midwife,akušerė
obstetrician,akušerė
water,akvarelė
watercolor,akvarelė
watercolour,akvarelė
aquarium,akvariumas
narrowly,akylai
vigilantly,akylai
watchfully,akylai
sharp-sighted,akylas
vigilant,akylas
watchful,akylas
vigilance,akylumas
lights,akys
cellular,akytas
porous,akytas
spongy,akytas
harrow,akėti
disc,akėti lėkštinėmis akėčiomis
disk,akėti lėkštinėmis akėčiomis
disks,akėti lėkštinėmis akėčiomis
harrow,akėčios
loud,akį rėžiantis
staring,akį rėžiantis
snazzy,akį veriantis
acute,akūtinis
al,al
ala,ala
alabama,alabama
allah,alahas
alan,alan
jar,alaus bokalas
tankard,alaus bokalas
beery,alaus kvapo
tin,alavas
stannic,alavinis
tin,alavinis
stannic,alavo
trifle,alavo lydinys
tin,alavuoti
tin-plate,alavuoti
tinker,alavuoti
tinker,alavuotojas
whitesmith,alavuotojas
tin-plate,alavuotoji skarda
albania,albanija
albany,albany
albert,albert
alberta,alberta
album,albumas
albums,albumas
sketch-book,albumas
albumen,albuminas
thumbnail,albumą
albuquerque,albuquerque
adept,alchemikas
poleaxe,alebarda
alabaster,alebastras
shadow,alegoriškai vaizduoti
shadows,alegoriškai vaizduoti
figuration,alegoriškas vaizdavimas
alexandria,aleksandrija
allergy,alergija
alex,alex
alexander,alexander
alpha,alfa
abc,alfabetas
alphabet,alfabetas
alphabetic,alfabetinis
alphabetical,alfabetinis
alfred,alfredas
pay,alga
pays,alga
salaries,alga
salary,alga
screw,alga
stipend,alga
wages,alga
algebra,algebra
algorithms,algoritmai
algorithm,algoritmas
ali,ali
each,aliai
every,aliai
everyone,aliai
alarm,aliarmas
alaska,aliaska
alibi,alibi
alice,alice
oil color,aliejiniai dažai
oils,aliejiniai dažai
oily,aliejinis
rape,aliejinis griežtis
oils,aliejinė tapyba
oily,aliejuotas
unctuous,aliejuotas
oil,aliejus
unction,aliejus
alimony,alimentai
maintenance,alimentai
enervating,alinantis
exhausting,alinantis
emaciate,alinti
exhaust,alinti
frazzle,alinti
impoverish,alinti
waste,alinti
alehouse,alinė
beerhouse,alinė
pub,alinė
pubs,alinė
tap,alinė
tap-room,alinė
hello,alio!
hello!,alio!
hallooing,aliojimas
hooting,aliojimas
hoot,alioti
aluminium,aliuminis
aluminum,aliuminis
allusion,aliuzija
hint,aliuzija
hints,aliuzija
alliance,aljansas
empty,alkanas
hungry,alkanas
starveling,alkanas
ravenous,alkanas kaip vilkas
be hungry,alkanauti
famish,alkanauti
starve,alkanauti
starving,alkinimas
famish,alkinti
starve,alkinti
hunger,alkis
alcoholic,alkoholikas
dipsomaniac,alkoholikas
inebriate,alkoholikas
alcohol,alkoholiniai gėrimai
alcoholic,alkoholinis
spirituous,alkoholinis
cooper,alkoholinis gėrimas
grog,alkoholinis gėrimas
liquor,alkoholinis gėrimas
lush,alkoholinis gėrimas
rum,alkoholinis gėrimas
spirits,alkoholinis gėrimas
stimulant,alkoholinis gėrimas
wet,alkoholinis gėrimas
essence,alkoholinis tirpalas
twist,alkoholinių gėrimų mišinys
alcohol,alkoholis
spirits,alkoholis
recess,alkova
hunger,alkti
starve,alkti
want to eat,alkti
crank,alkūninis svertas
elbow-rest,alkūnramstis
bend,alkūnė
elbow,alkūnė
knee,alkūnė
leg,alkūnė
legs,alkūnė
staple,alkūnė
toggle,alkūnė
allan,allan
allen,allen
almanac,almanachas
miscellany,almanachas
exude,almėti
flow,almėti
flows,almėti
ooze,almėti
run,almėti
runs,almėti
trickle,almėti
faint,alpimas
fainting-fit,alpimas
swelter,alpimas
swoon,alpimas
syncope,alpimas
alpinist,alpinistas
climber,alpinistas
mountaineer,alpinistas
alpine,alpių
faint,alpstantis
be thrilled,alpti
faint,alpti
swelter,alpti
swoon,alpti
faint,alpuliuoti
swoon,alpuliuoti
faint,alpulys
fainting-fit,alpulys
swoon,alpulys
syncope,alpulys
sultry,alpus
sweltering,alpus
breathing,alsavimas
respiration,alsavimas
exhausting,alsinamas
hard,alsinamas
harder,alsinamas
tiresome,alsinamas
wearisome,alsinamas
fatigue,alsinti
