English,Other
truculent,agresivní
aggressor,agresor
agony,agónie
death throes,agónie
ahoy!,ahoj!
cheerio!,ahoj!
hello,ahoj!
hello!,ahoj!
hi!,ahoj!
see you!,ahoj!
hah!,aj!
degree,akademická hodnost
degrees,akademická hodnost
academic,akademický
academical,akademický
scholarly,akademický
academics,akademický úbor
academy,akademie
action,akce
actions,akce
campaign,akce
campaigns,akce
drives,akce
venture,akce
ventures,akce
accent,akcent
accept,akceptovat
accepting,akceptovat
accepts,akceptovat
honor,akceptovat
honour,akceptovat
operational,akceschopný
share,akcie
shares,akcie
shareholder,akcionář
shareholders,akcionář
stockholder,akcionář
joint stock,akciový kapitál
stock,akciový kapitál
stocks,akciový kapitál
acclaim,aklamovat
acne,akné
accommodation,akomodace
accommodate,akomodovat
chord,akord
time-work,akord
acre,akr
acres,akr
accreditation,akreditace
accredited,akreditovaný
acrobat,akrobat
distortionist,akrobat
tumbler,akrobat
acrylic,akryl
velvet,aksamit
act,akt
nude,akt
deeds,akta
files,akta
caucus,aktiv
collective,aktiv
assets,aktiva
activation,aktivace
activist,aktivista
activists,aktivista
activities,aktivita
activity,aktivita
active,aktivní
bustling,aktivní
regular,aktivní
actively,aktivně
activate,aktivovat
activated,aktivovat
asset,aktivum
briefcase,aktovka
portfolio,aktovka
satchel,aktovka
actualize,aktualizovat
update,aktualizovat
updated,aktualizovat
updates,aktualizovat
updating,aktualizovat
actual,aktuální
current,aktuální
live,aktuální
ongoing,aktuální
recent,aktuální
relevant,aktuální
topical,aktuální
up-to-date,aktuální
acts,akty
accumulation,akumulace
accumulate,akumulovat
acoustic,akustický
sonic,akustický
acute,akutní
immediate,akutní
imminent,akutní
urgent,akutní
sorely,akutně
aquarium,akvárium
alarm,alarmovat
alert,alarmovat
alerts,alarmovat
albania,albánie
but,ale
however,ale
only,ale
though,ale
alley,alej
allergy,alergie
alexandria,alexandrie
algorithm,algoritmus
algorithms,algoritmus
alliance,aliance
alaska,aljaška
alcohol,alkohol
booze,alkohol
intoxicant,alkohol
liquor,alkohol
alcoholic,alkoholický
intoxicating,alkoholický
spirituous,alkoholický
tipple,alkoholický nápoj
alcoholic,alkoholik
drinker,alkoholik
drunk,alkoholik
alkali,alkálie
almanac,almanach
yearbook,almanach
alms,almužna
pittance,almužna
alternative,alternativa
alternatives,alternativa
option,alternativa
options,alternativa
alternative,alternativní
alternatively,alternativně
alto,altistka
bower,altánek
algeria,alžírsko
amalgamation,amalgamace
amalgamate,amalgamovat
amateur,amatér
dabbler,amatér
amateurish,amatérský
dilettante,amatérský
embassy,ambasáda
ambitious,ambiciózní
big,ambiciózní
biggest,ambiciózní
dispensary,ambulatórium
bowling,americké kuželky
american,americký
america,amerika
americas,amerika
americans,američané
amphitheatre,amfiteátr
amorphous,amorfní
amoral,amorální
amplitude,amplituda
loud-speaker,amplión
speaker,amplión
speakers,amplión
amputation,amputace
removal,amputace
amputate,amputovat
remove,amputovat
removing,amputovat
take off,amputovat
amsterdam,amsterodam
anachronism,anachronismus
illiterate,analfabet
analogous,analogický
analogy,analogie
analytical,analytické
analyst,analytik
analysts,analytik
analyse,analyzovat
analyze,analyzovat
analyzed,analyzovat
analyses,analýza
analysis,analýza
anarchy,anarchie
anatomy,anatomie
angel,anděl
angels,anděl
seraph,anděl
cherubic,andělsky krásný
angelic,andělský
cherubic,andělský
divine,andělský
seraphic,andělský
or,aneb
or,anebo
anecdote,anekdota
joke,anekdota
jokes,anekdota
annex,anektovat
contract,angažmá
contracts,angažmá
commitment,angažovanost
commitments,angažovanost
involvement,angažovanost
committed,angažovaný
be booked up,angažovat
book,angažovat
booking,angažovat
books,angažovat
engage,angažovat
retain,angažovat
retained,angažovat
english,anglický
england,anglie
english,angličtina
neither,ani
or,ani
neither,ani jeden ze dvou
never,ani ne
not a bit,ani trochu
not a few,ani trochu
not a little,ani trochu
animation,animace
animate,animovat
animosity,animozita
animal,animální
questionnaire,anketa
survey,anketa
surveys,anketa
aye,ano
granted,ano
yea,ano
yeah,ano
yep,ano
yes,ano
abnormality,anomálie
anomaly,anomálie
anomalous,anomální
anonymous,anonymní
nameless,anonymní
companies,ansámbl
company,ansámbl
ensemble,ansámbl
antagonism,antagonismus
antagonist,antagonista
antagonistic,antagonistický
antediluvian,antediluviální
anticipation,anticipace
anticipate,anticipovat
anticipated,anticipovat
ancient,antický
antique,antický
classic,antický
classical,antický
birth,antikoncepce
contraception,antikoncepce
secondhand,antikvární
antinomy,antinomie
antipathy,antipatie
dislike,antipatie
dullard,antitalent
antithetic,antitetický
antithetical,antitetický
antithesis,antitéza
anthology,antologie
collection,antologie
miscellany,antologie
anthropology,antropologie
aerial,anténa
antenna,anténa
annulment,anulace
annul,anulovat
cancel,anulovat
invalidate,anulovat
nullify,anulovat
override,anulovat
rescind,anulovat
reverse,anulovat
revoke,anulovat
scrub,anulovat
annulled,anulování
defeasance,anulování
nullification,anulování
anal,anální
annals,anály
apparatus,aparát
apathetic,apatický
apathetical,apatický
glassy,apatický
lethargic,apatický
listless,apatický
torpid,apatický
apathy,apatie
impassivity,apatie
indifference,apatie
listlessness,apatie
torpidity,apatie
torpor,apatie
appeal,apelovat
appeals,apelovat
appendix,apendix
aperitif,aperitiv
appetizer,aperitiv
applaud,aplaudovat
applause,aplaus
clapping,aplaus
application,aplikace
applications,aplikace
apps,aplikace
use,aplikace
uses,aplikace
applied,aplikovaný
use,aplikovat
uses,aplikovat
using,aplikovat
applies,aplikovat na
apply,aplikovat na
applying,aplikovat na
amenable,aplikovatelný
apocalypse,apokalypsa
apocalyptic,apokalyptický
retrieve,aportovat
retrieved,aportovat
apposition,apozice
dress,apretovat
dresses,apretovat
glaze,apretovat
glaze,apretura
precarious,apriorní
certificated,aprobovaný
qualified,aprobovaný
arabian,arabský
arabic,arabský
arabic,arabština
setup,aranžmá
arrange,aranžovat
arranged,aranžovat
dress,aranžovat
dresses,aranžovat
arrangement,aranžování
arrangements,aranžování
dresser,aranžér
window dresser,aranžér
arbitrator,arbitr
arbitrage,arbitráž
arbitration,arbitráž
conciliation,arbitráž
tabernacle,archa úmluvy
the ark of the covenant,archa úmluvy
archaic,archaický
architect,architekt
architects,architekt
architectural,architektonický
architecture,architektura
archive,archiv
archives,archiv
morgue,archiv
records,archiv
archived,archivovány
archivist,archivář
keeper,archivář
recorder,archivář
recorders,archivář
archbishop,arcibiskup
primate,arcibiskup
grounds,areál
campus,areál vysoké školy
argue,argumentovat
argued,argumentovat
aristocracy,aristokracie
nobility,aristokracie
upper class,aristokracie
aristocrat,aristokrat
aristocratic,aristokratický
upper class,aristokratický
arithmetic,aritmetický
arithmetical,aritmetický
computational,aritmetický
arithmetic,aritmetika
arctic,arktický
frigid,arktický
subarctic,arktický
arcade,arkáda
bay,arkýř
bow window,arkýř
army,armádní
armenia,arménie
arrogance,arogance
arrogant,arogantní
bigheaded,arogantní
frosted,arogantní
overbearing,arogantní
self-confident,arogantní
smug,arogantní
snotty,arogantní
supercilious,arogantní
uppish,arogantní
aromatic,aromatický
odorous,aromatický
spicy,aromatický
articulation,artikulace
enunciation,artikulace
speech,artikulace
speeches,artikulace
articulate,artikulovat
enunciate,artikulovat
arthritis,artritida
arabia,arábie
clean up,asanovat
assertive,asertivní
self-assertive,asertivní
asphalt,asfalt
tar,asfalt
tarry,asfaltovaný
asphalt,asfaltovat
tarmac,asfaltovat
about,asi
probably,asi
some,asi
asia,asie
asian,asijský
asiatic,asijský
assimilation,asimilace
assimilate,asimilovat
assistance,asistence
assistant,asistent
mate,asistent
assistant,asistentka
assist,asistovat
assisted,asistovat
assists,asistovat
ascetic,asketa
mortifier,asketa
ascetic,asketický
austere,asketický
association,asociace
associations,asociace
fellowship,asociace
guild,asociace
associate,asociovat
associates,asociovat
aspect,aspekt
aspects,aspekt
facet,aspekt
aspic,aspik
aspiration,aspirace
asthma,astma
asthmatic,astmatický
wheezy,astmatický
asthmatic,astmatik
astrology,astrologie
astronomic,astronomický
astronomical,astronomický
exorbitant,astronomický
astronomy,astronomie
asymmetric,asymetrický
etc,atd
et cetera,atd.
etc.,atd.
atheist,ateista
penthouse,ateliérový byt
assassination,atentát
attempt,atentát
attempts,atentát
assassin,atentátník
athens,athény
atlantic,atlantický
athlete,atlet
athletes,atlet
athletic,atletický
athletics,atletika
ambience,atmosféra
atmosphere,atmosféra
feel,atmosféra
feels,atmosféra
atmospheric,atmosférický
atomic,atomový
nuclear,atomový
attraction,atrakce
attractions,atrakce
draw,atrakce
draws,atrakce
attractive,atraktivní
goodly,atraktivní
dummy,atrapa
attribute,atribut
attributes,atribut
auction,aukce
auctions,aukce
australian,australský
australia,austrálie
authentic,autentický
genuine,autentický
haulage contractor,autodopravce
car repair shop,autodílna
garage,autodílna
char-a-banc,autokar
coach,autokar
coaches,autokar
campsite,autokempink
automatic,automatický
automatical,automatický
automatically,automatický
unmanned,automatický
automation,automatizace
automate,automatizovat
automated,automatizovat
automobile,automobil
automobiles,automobil
buggy,automobil
cars,automobil
car accident,autonehoda
smash,autonehoda
author,autor
authors,autor
writer,autor
writers,autor
bestsellers,autor bestsellerů
authority,autorita
supremacy,autorita
authoritative,autoritativní
definitive,autoritativní
imperative,autoritativní
imperious,autoritativní
magisterial,autoritativní
authoritarian,autoritář
disciplinarian,autoritář
authoritarian,autoritářský
heavy-handed,autoritářský
peremptory,autoritářský
authorized,autorizovaný
authorise,autorizovat
authorize,autorizovat
copyrights,autorské právo
car repair shop,autoservis
service station,autoservis
avant-garde,avantgarda
vanguard,avantgarda
aversion,averze
dislike,averze
loathing,averze
repulsion,averze
aviation,aviatika
advice,avízo
but,avšak
however,avšak
nevertheless,avšak
axiomatic,axiomatický
axiomatical,axiomatický
asbestos,azbest
asylum,azyl
haven,azyl
sanctuary,azyl
albeit,ačkoli
although,ačkoli
as,ačkoli
though,ačkoli
while,ačkoli
cheers,ať slouží!
cheers!,ať slouží!
only,až do
pending,až do
till,až do
until,až do
up to,až do
up to,až k
but,až na
except for,až na
agio,ažio
crone,babizna
hag,babizna
harridan,babizna
grandma,babička
grandmamma,babička
grandmother,babička
grannie,babička
granny,babička
screw,bachař
maw,bachor
paunch,bachor
bacillus,bacil
bug,bacil
germ,bacil
buxom,baculatý
chubby-cheeked,baculatý
full,baculatý
flesh out,baculatět
explorer,badatel
investigator,badatel
investigators,badatel
researcher,badatel
researchers,badatel
scientist,badatel
scientists,badatel
students,badatel
chug,bafat
puff,bafat
whiff,bafat
whiff,bafnutí
bagatelle,bagatela
belittle,bagatelizovat
disparage,bagatelizovat
downgrade,bagatelizovat
downplay,bagatelizovat
flout,bagatelizovat
play down,bagatelizovat
baghdad,bagdád
dig,bagrovat
dredge,bagrovat
excavation,bagrování
baggage,bagáž
bahamas,bahamské ostrovy
quag,bahnisko
quagmire,bahnisko
lamb,bahnit
morass,bahno
mud,bahno
ooze,bahno
quag,bahno
quagmire,bahno
sludge,bahno
wash,bahno
bahrain,bahrajn
bear,baissista
bears,baissista
fable,bajka
bachelor,bakalář
bacteria,bakterie
bacterium,bakterie
germ,bakterie
bacterial,bakteriální
humbug,balamucení
spiel,balamucení
juggle,balamutit
balance,balancovat
poise,balancovat
ballast,balast
baldachin,baldachýn
canopy,baldachýn
wrapped,balený
ballet,balet
chat up,balit
roll,balit
rolled,balit
casing,balivo
packer,balič
wrapper,balič
balcony,balkón
terrace,balkón
block,balvan
blocks,balvan
boulder,balvan
rocks,balvan
block,balík
blocks,balík
bumpkin,balík
bundle,balík
hick,balík
pack,balík
package,balík
packages,balík
packs,balík
bale,balíkovat
pack,balíček
package,balíček
packages,balíček
packet,balíček
packets,balíček
packs,balíček
parcel,balíček
ball,balón
balloon,balón
balloon,balónek
tassel,bambulka
herd,banda
racket,banda
vermin,banda
bangladesh,bangladéš
flask,banka
jar,banka
banquet,banket
feast,banket
atm,bankomat
automated teller machine,bankomat
cash dispenser,bankomat
bank-note,bankovka
bill,bankovka
greenback,bankovka
note,bankovka
paper,bankovka
paper money,bankovka
banking,bankovnictví
banking,bankovní
broker,bankovní agent
brokers,bankovní agent
bankruptcy,bankrot
banks,banky
banality,banálnost
banal,banální
corny,banální
hackneyed,banální
trite,banální
banana,banán
hovel,barabizna
barbarian,barbar
caveman,barbar
heathen,barbar
savagery,barbar
tartarian,barbar
barbarian,barbarský
barbaric,barbarský
barbarous,barbarský
heathen,barbarský
savage,barbarský
uncivilized,barbarský
drum,barel
drums,barel
colored,barevný
coloured,barevný
tint,barevně tónovat
barrier,bariéra
barriers,bariéra
ballyhoo,barnumská reklama
hype,barnumská reklama
barometer,barometr
glass,barometr
barter,barterový obchod
color,barva
colour,barva
dye,barva
hue,barva
paint,barva
suit,barva
suits,barva
coloring,barva obličeje
colouring,barva obličeje
complexion,barva obličeje
coloration,barvení
colouration,barvení
dying,barvení
tone,barvený odstín
tones,barvený odstín
coloring,barvicí prostředek
colouring,barvicí prostředek
color,barvit
colour,barvit
dye,barvit
color,barvitost
colour,barvitost
colorful,barvitý
colourful,barvitý
graphic,barvitý
graphical,barvitý
coloring,barvivo
colouring,barvivo
dye,barvivo
color box,barvy
colors,barvy
colours,barvy
barrack,barák
bass,bas
bass,basa
case,basa
cases,basa
clink,basa
contrabass,basa
crate,basa
double bass,basa
nick,basa
ball game,baseballový zápas
baseline,baselina
bass,basista
bass,basový
batteries,baterie
battery,baterie
troop,baterie
backpack,batoh
knapsack,batoh
rucksack,batoh
toddler,batole
toddle,batolení
diddle,batolit se
paddle,batolit se
toddle,batolit se
amuse,bavit
entertain,bavit
chat,bavit se
disport,bavit se
talk,bavit se
talked,bavit se
talks,bavit se
cotton,bavlna
cotton,bavlnka
cotton,bavlněný
cottony,bavlněný
drip,bačkora
wet,bačkora
bastion,bašta
bulwark,bašta
grub,bašta
dig,baštit
pheasant,bažant
rookie,bažant
bog,bažina
fen,bažina
marsh,bažina
morass,bažina
moss,bažina
quag,bažina
quagmire,bažina
slough,bažina
swamp,bažina
desire,bažit
be covetous of,bažit po čem
covet,bažit po čem
have a craving for,bažit po čem
hunger after,bažit po čem
awake,bdící
wakeful,bdící
watch,bdít
watched,bdít
watches,bdít
watching,bdít
precaution,bdělost
vigilance,bdělost
wakefulness,bdělost
watchfulness,bdělost
alert,bdělý
unsleeping,bdělý
vigilant,bdělý
watchful,bdělý
wide awake,bdělý
vigil,bdění
bin,bedna
boxes,bedna
case,bedna
cases,bedna
chest,bedna
container,bedna
containers,bedna
crate,bedna
goggle-box,bedna
cooper,bednář
shutter,bednění
behavioral,behaviorální
behavioural,behaviorální
hang-out,bejvák
pads,bejvák
fiction,beletrie
fictional,beletristický
belgium,belgie
hobble,belhat-se
benefit,benefice
benefits,benefice
benign,benigní
benzine,benzín
fuel,benzín
gas,benzín
gasoline,benzín
juice,benzín
petrol,benzín
service station,benzínová pumpa se servisem
garage,benzínová stanice
petrol station,benzínová stanice
venice,benátky
venice,benátsky
rammer,beran
tup,beran
pile-driver,beranidlo
rammish,beranovitý
crook,berla
crutch,berla
crook,berle
crutch,berle
crutch,berlička
bermuda islands,bermudské ostrovy
bermudas,bermudské ostrovy
bermuda,bermudy
bermuda islands,bermudy
bermudas,bermudy
lamb,beránek
beastliness,bestialita
bestiality,bestialita
buggery,bestialita
animal,bestie
animals,bestie
beast,bestie
brute,bestie
bestial,bestiální
alcove,besídka
arbor,besídka
arbour,besídka
bower,besídka
pavilion,besídka
pergola,besídka
creche,betlém
crib,betlém
concrete,beton
concrete,betonovat
devoid of,bez
elder,bez
free from,bez
sans,bez
without,bez
savorless,bez chuti
savourless,bez chuti
tasteless,bez chuti
unsavory,bez chuti
unsavoury,bez chuti
coldly,bez citu
dead,bez citu
insentient,bez citu
soulless,bez citu
by herself,bez cizí pomoci
unaided,bez cizí pomoci
unassisted,bez cizí pomoci
homeless,bez domova
houseless,bez domova
unaccompanied,bez doprovodu
unattended,bez doprovodu
unattended,bez dozoru
fancy-free,bez fantazie
uninspired,bez fantazie
doggo,bez hnutí
motionless,bez hnutí
pitiless,bez jádra
nonstop,bez mezipřistání
nerveless,bez nervů
effortless,bez námahy
with ease,bez námahy
without effort,bez námahy
unattended,bez obsluhy
unprotected,bez ochrany
unshielded,bez ochrany
with all speed,bez odkladu
without delay,bez odkladu
regardless of,bez ohledu nač
offhand,bez okolků
without hesitation,bez otálení
tireless,bez pneumatik
unlined,bez podšívky
by himself,bez pomoci
single-handed,bez pomoci
stainless,bez poskvrny
unmanned,bez posádky
safely,bez problémů
jobless,bez práce
out-of-work,bez práce
open-minded,bez předsudků
unprejudiced,bez předsudků
without prejudice,bez předsudků
ad lib,bez přípravy
offhand,bez přípravy
sleeveless,bez rukávů
unsigned,bez signatury
sleepless,bez spánku
unrelieved,bez ulehčení
unbridled,bez uzdy
immaculate,bez vady
unlined,bez vrásek
like a shot,bez váhání
unhesitatingly,bez váhání
without hesitation,bez váhání
nonstop,bez zastávky
unimpeded,bez zábran
uninhibited,bez zábran
unfounded,bez zásoby
unharmed,bez úrazu
untouched,bez úrazu
cordless,bez šňůry
ecto-,bez-
un,bez-
un-,bez-
achromatic,bezbarvý
colorless,bezbarvý
colourless,bezbarvý
wan,bezbarvý
free from pain,bezbolestný
painless,bezbolestný
godless,bezbožný
impious,bezbožný
ungodly,bezbožný
unholy,bezbožný
wicked,bezbožný
defenceless,bezbranný
defenseless,bezbranný
helpless,bezbranný
naked,bezbranný
vulnerable,bezbranný
endless,bezbřehý
open-ended,bezbřehý
shoreless,bezbřehý
frippery,bezcenný
gimcrack,bezcenný
nugatory,bezcenný
trashy,bezcenný
trifling,bezcenný
valueless,bezcenný
worthless,bezcenný
spineless,bezcharakterní
unprincipled,bezcharakterní
perfection,bezchybnost
cruelty,bezcitnost
hardness,bezcitnost
pitilessness,bezcitnost
cold-hearted,bezcitný
cruel,bezcitný
hard-hearted,bezcitný
heartless,bezcitný
insusceptible,bezcitný
pitiless,bezcitný
remorseless,bezcitný
ruthless,bezcitný
stony,bezcitný
stonyhearted,bezcitný
unfeeling,bezcitný
unkind,bezcitný
displaced person,bezdomovec
dosser,bezdomovec
homeless person,bezdomovec
stray,bezdomovec
wireless,bezdrátový
nervousness,bezduchost
dull,bezduchý
empty,bezduchý
nerveless,bezduchý
spiritless,bezduchý
unknowingly,bezděky
inadvertence,bezděčnost
inadvertency,bezděčnost
inadvertent,bezděčný
subconscious,bezděčný
unwitting,bezděčný
baseless,bezdůvodný
causeless,bezdůvodný
gratuitous,bezdůvodný
groundless,bezdůvodný
unfounded,bezdůvodný
ungrounded,bezdůvodný
unreasonable,bezdůvodný
nameless,beze jména
unhurried,beze spěchu
despicable,bezectný
dishonorable,bezectný
dishonourable,bezectný
bottomless,bezedný
fathomless,bezedný
unfathomable,bezedný
nameless,bezejmenný
artless,bezelstný
dewy-eyed,bezelstný
guileless,bezelstný
ingenuous,bezelstný
innocent,bezelstný
naive,bezelstný
simple-minded,bezelstný
unworldly,bezelstný
dreamless,bezesný
sleepless,bezesný
wakeful,bezesný
voiceless,bezhlasý
hasty,bezhlavý
headless,bezhlavý
thoughtless,bezhlavý
hastily,bezhlavě
recklessly,bezhlavě
noiseless,bezhlučný
bloodless,bezkrevný
abysmal,bezmezný
unbounded,bezmezný
forceless,bezmocný
helpless,bezmocný
nerveless,bezmocný
powerless,bezmocný
mindlessness,bezmyšlenkovitost
thoughtlessness,bezmyšlenkovitost
thoughtless,bezmyšlenkovitý
unthinking,bezmyšlenkovitý
desperate,beznadějný
hopeless,beznadějný
lost,beznadějný
out of hope,beznadějný
nerveless,beznervní
invertebrate,bezobratlý
spineless,bezobratlý
immediate,bezodkladný
urgent,bezodkladný
forthwith,bezodkladně
without delay,bezodkladně
disregard,bezohlednost
lack of consideration,bezohlednost
recklessness,bezohlednost
thoughtlessness,bezohlednost
callous,bezohledný
cutthroat,bezohledný
heartless,bezohledný
inconsiderate,bezohledný
reckless,bezohledný
ruthless,bezohledný
thoughtless,bezohledný
unceremonious,bezohledný
unscrupulous,bezohledný
safety,bezpečnost
permissible,bezpečnostní
precautionary,bezpečnostní
safety,bezpečnostní
security,bezpečnostní
security,bezpečnostní opatření
proof,bezpečný
safe,bezpečný
safer,bezpečný
secure,bezpečný
sound,bezpečný
sure,bezpečný
unfailing,bezpečný
unknowing,bezpečný
safely,bezpečně
safety,bezpečí
security,bezpečí
buckshee,bezplatný
complimentary,bezplatný
free,bezplatný
free of charge,bezplatný
at no costs,bezplatně
for free,bezplatně
free of charge,bezplatně
doubtless,bezpochyby
no doubt,bezpochyby
probably,bezpochyby
surely,bezpochyby
undoubtedly,bezpochyby
implicit,bezpodmínečný
unconditional,bezpodmínečný
unconditioned,bezpodmínečný
unqualified,bezpodmínečný
unquestioning,bezpodmínečný
baseless,bezpodstatný
neuter,bezpohlavní
sexless,bezpohlavní
neuter,bezpohlavní jedinec
unprecedented,bezprecedentní
smooth,bezproblémový
directness,bezprostřednost
immediacy,bezprostřednost
imminence,bezprostřednost
close,bezprostřední
closer,bezprostřední
closest,bezprostřední
direct,bezprostřední
immediate,bezprostřední
imminent,bezprostřední
injustice,bezpráví
lawlessness,bezpráví
wrong,bezpráví
spineless,bezpáteřný
groundless,bezpředmětný
unexampled,bezpříkladný
unparalleled,bezpříkladný
unprecedented,bezpříkladný
without equal,bezpříkladný
quandary,bezradnost
helpless,bezradný
safe,bezrizikový
safer,bezrizikový
abandon,bezstarostnost
light mood,bezstarostnost
recklessness,bezstarostnost
security,bezstarostnost
carefree,bezstarostný
careless,bezstarostný
cavalier,bezstarostný
easier,bezstarostný
easy,bezstarostný
easygoing,bezstarostný
free from care,bezstarostný
gay,bezstarostný
happy-go-lucky,bezstarostný
jaunty,bezstarostný
laid-back,bezstarostný
light-headed,bezstarostný
light-hearted,bezstarostný
reckless,bezstarostný
slaphappy,bezstarostný
unconcerned,bezstarostný
anyhow,beztak
featureless,beztvarý
formless,beztvarý
shapeless,beztvarý
indulgence,bezuzdnost
reinless,bezuzdný
unbridled,bezuzdný
unrestrained,bezuzdný
wild,bezuzdný
faultless,bezvadný
flawless,bezvadný
immaculate,bezvadný
impeccable,bezvadný
irreproachable,bezvadný
perfect,bezvadný
unexceptionable,bezvadný
perfectly,bezvadně
desperate,bezvýchodný
intractable,bezvýchodný
all-out,bezvýhradný
unconditional,bezvýhradný
unqualified,bezvýhradný
unreserved,bezvýhradný
whole-hearted,bezvýhradný
unreservedly,bezvýhradně
vacancies,bezvýraznost
vacancy,bezvýraznost
blank,bezvýrazný
characterless,bezvýrazný
deadpan,bezvýrazný
flabby,bezvýrazný
glassy,bezvýrazný
inexpressive,bezvýrazný
insipid,bezvýrazný
non-committal,bezvýrazný
tame,bezvýrazný
vapid,bezvýrazný
blankly,bezvýrazně
inconclusive,bezvýsledný
unsuccessful,bezvýsledný
wasted,bezvýsledný
inappreciable,bezvýznamný
inconsequential,bezvýznamný
inconsiderable,bezvýznamný
insignificant,bezvýznamný
meaningless,bezvýznamný
minor,bezvýznamný
negligible,bezvýznamný
niggling,bezvýznamný
null,bezvýznamný
pointless,bezvýznamný
poor,bezvýznamný
small-time,bezvýznamný
trifling,bezvýznamný
atheist,bezvěrec
airless,bezvětrný
calm,bezvětrný
calm,bezvětří
unprincipled,bezzásadový
impeccability,bezúhonnost
integrity,bezúhonnost
fair,bezúhonný
immaculate,bezúhonný
impeccable,bezúhonný
irreproachable,bezúhonný
spotless,bezúhonný
stainless,bezúhonný
unblamable,bezúhonný
unblemished,bezúhonný
unexceptionable,bezúhonný
unimpeachable,bezúhonný
untainted,bezúhonný
upstanding,bezúhonný
desolation,bezútěšnost
bleak,bezútěšný
cheerless,bezútěšný
comfortless,bezútěšný
desolate,bezútěšný
dreary,bezútěšný
gaunt,bezútěšný
gloomy,bezútěšný
grim,bezútěšný
miserable,bezútěšný
tub,bečka
blank,bianko
biblical,biblický
scriptural,biblický
bibliographic,bibliografický
bibliographical,bibliografický
bibliography,bibliografie
bike,bicykl
bikes,bicykl
percussion,bicí nástroje
percussion instruments,bicí nástroje
perch,bidýlko
the gods,bidýlko
grind,biflovat
cram,biflovat se
beefsteak,biftek
bikini,bikiny
balance,bilance
review,bilance
reviews,bilance
usher,biletář
billion,bilion
trillion,bilion
ding-dong,bim bam
mess,binec
biodiversity,biodiverzity
cinema,biograf
memoirs,biografie
biologic,biologický
biological,biologický
biology,biologie
biotechnology,biotechnologie
bishop,biskup
pontiff,biskup
ordinary,biskup ordinář
see,biskupská stolice
