English,Other
government,上
government,統治
government,政
government,与党
government,政府
government,政治
government,行政府
government,制
government,施政
government,院政
government,経世
government,御上
commission,職権
commission,取次
commission,手数料
commission,コミッション
commission,嘱託
commission,歩合
commission,任命
commission,口銭
commission,取り次ぎ
commission,上前
commission,委任状
commission,周旋料
right,権
right,善
right,同然
right,権利
right,正義
right,ライト
right,右
right,筋合
right,保守党
right,正しい
right,正当
right,正解
right,相応しい
right,妥当
right,真
right,筋合い
right,穏当
right,侃
right,右の
right,正しく
right,丁度
right,直ぐ
right,好い加減に
right,右に
genius,手腕
genius,商売人
genius,鬼才
genius,力倆
genius,天才
genius,異才
genius,素質
genius,俊秀
genius,俊才
genius,俊英
genius,俊傑
genius,俊逸
genius,入神
genius,俊士
genius,入伸
genius,創作力
professional,商売人
professional,プロ
professional,本職
professional,プロフェッショナル
professional,玄人
professional,専門的
professional,本職の
exit,出所
exit,出処
exit,エグジット
exit,出口
birthplace,出所
birthplace,出処
birthplace,生地
birthplace,起源
birthplace,起原
birthplace,本家
birthplace,根源
birthplace,古里
birthplace,出生地
birthplace,生まれた場所
birthplace,出身地
birthplace,本家本元
expert,商売人
expert,鬼才
expert,習熟
expert,上手
expert,本職
expert,名人
expert,有識者
expert,専門
expert,玄人
expert,達人
expert,名手
expert,大家
expert,妙手
expert,好手
expert,本手
expert,上手い
expert,器用
expert,旨い
expert,手まめ
expert,手頃
expert,巧い
expert,手忠実
expert,使い頃
ground,拠所
ground,動機
ground,接地
ground,地面
ground,地
ground,グランド
ground,地盤
ground,陸上
ground,基底
ground,大地
ground,地べた
ground,構内
ground,アースする
audacity,押し
audacity,僭越
audacity,僭上
audacity,厚顔
audacity,猪口才
audacity,傍若無人
wizard,鬼才
wizard,ウイザード
wizard,仙
wizard,仙人
wizard,魔法使い
push,押し
push,威圧
push,押し付ける
push,プッシュ
push,強圧
push,押す
push,圧す
push,小突く
push,押しまくる
push,圧し合う
shogunate government,公儀
elder statesman,元老
elder statesman,元勲
leader,重鎮
leader,盟主
leader,リーダー
leader,元首
leader,総帥
leader,首領
leader,主人
leader,総理
leader,棟梁
leader,先達
leader,首班
leader,所長
leader,主謀
leader,旗頭
leader,頭目
leader,前駆
leader,巨頭
leader,師表
leader,驍将
leader,中心人物
leader,頭株
leader,推進者
leader,指導者
leader,主領
leader,主謀者
rule,権威
rule,支配
rule,定め
rule,法則
rule,統治
rule,規則
rule,ルール
rule,準
rule,政
rule,立前
rule,規約
rule,罫線
rule,主義
rule,尺
rule,治世
rule,儀
rule,典
rule,準縄
rule,南面
rule,司る
rule,支配する
rule,統治する
rule,決する
rule,罫線を引く
mainstay,重鎮
mainstay,中堅
mainstay,基地
mainstay,大黒柱
mainstay,中枢
mainstay,基幹
mainstay,柱石
conformance,準拠
conformance,即応
whiz,商売人
pressure,押し
pressure,圧力
pressure,威圧
pressure,重圧
pressure,圧搾
pressure,圧縮
pressure,強圧
pressure,圧迫
pressure,切迫
pressure,締め付け
pressure,弾圧
pressure,締付
standard,準拠
standard,程度
standard,準
standard,規格
standard,水準
standard,基準
standard,標準
standard,基本
standard,規準
standard,本位
standard,準縄
standard,規範
standard,原器
standard,準則
standard,節度
standard,典範
standard,軌範
standard,標準の
standard,基本的な
standard,本格的な
standard,画一的な
merchant,商売人
merchant,売り手
merchant,町人
merchant,業者
merchant,商人
merchant,商家
merchant,売手
merchant,市人
origin,出所
origin,出処
origin,原因
origin,源
origin,由来
origin,元
origin,起源
origin,原点
origin,起原
origin,オリジン
origin,根源
origin,発生
origin,根本
origin,素性
origin,原始
origin,因
origin,本源
origin,淵源
origin,出どころ
origin,故事
origin,謂れ
origin,本元
origin,導出
origin,元始
origin,劈頭
origin,切掛け
origin,起端
star,巨擘
star,星
star,千両役者
star,スター
star,明星
star,人気役者
star,一枚看板
star,主演者
great talent,鬼才
great talent,偉才
prodigy,鬼才
prodigy,天才
prodigy,異才
prodigy,俊秀
prodigy,俊才
prodigy,非凡
prodigy,神童
prodigy,秀才
prodigy,驚異
prodigy,儁秀
point of departure,出所
point of departure,出処
point of departure,出発点
source,出典
source,出所
source,出処
source,原因
source,源
source,ソース
source,源泉
source,由来
source,起源
source,起原
source,根源
source,根本
source,本源
source,出どころ
source,導出
source,劈頭
source,種
source,水源地
source,事故原因
sway,権威
sway,スウェー
sway,揺れること
sway,揺れる
sway,揺らぐ
sway,揺り動かす
sway,よろめく
sway,煽る
release from prison,出所
release from prison,出処
pro,商売人
pro,賛成者
public affairs,公儀
public affairs,公辺
public affairs,公方
source of electricity,電源
fury,猛威
fury,激情
fury,鬱憤
fury,怒気
fury,激怒
fury,憤激
fury,腹立ち
fury,加害
fury,立腹
fury,余憤
fury,欝憤
plumage,羽振り
plumage,羽毛
motive power,動力
motive power,原動力
dynamic force,動力
menace,猛威
menace,脅威
menace,危難
menace,威嚇
menace,危殆
menace,剽
menace,脅す
face,面目
face,表
face,表面
face,顔面
face,顔
face,面
face,対向
face,面子
face,面影
face,上張り
face,眉目
face,逢着
face,建て前
face,向く
face,臨む
face,向かう
face,立ち向かう
face,向かい合わせる
face,向う
face,堪える
face,冒す
face,当面する
weight,重味
weight,重り
weight,荷重
weight,分銅
weight,重量
weight,ウエート
weight,負荷
weight,目方
weight,押え
weight,斤量
weight,重さ
refinement,風流
refinement,礼節
refinement,優雅
refinement,優美
refinement,潔癖
refinement,風雅
refinement,改善
refinement,幽雅
refinement,渋味
goods,品
goods,グッズ
goods,商品
goods,物資
goods,物品
goods,品物
goods,財物
goods,代物
beauty,風流
beauty,ビューティー
beauty,美
beauty,美貌
beauty,麗人
beauty,端麗
beauty,佳人
beauty,別嬪
beauty,美姫
beauty,佳麗
beauty,傾城
beauty,傾国
beauty,蠱惑
beauty,美しさ
sanctity,尊厳
taste,風流
taste,味覚
taste,風情
taste,嗜好
taste,味
taste,賞味
taste,潔癖
taste,好み
taste,趣味
taste,口当たり
taste,旨味
taste,うまみ
taste,好き嫌い
taste,意
taste,含味
taste,好尚
taste,口味
taste,味わう
taste,テースト
taste,嘗める
taste,噛み分ける
taste,味がする
taste,口を付ける
taste,口をつける
taste,口にする
rank,位
rank,品格
rank,品位
rank,順位
rank,陳腐
rank,階級
rank,序列
rank,並び
rank,横隊
rank,尉
rank,ひどい
rank,はびこった
rank,位置付ける
rank,位する
prestige,品格
prestige,品位
prestige,体面
prestige,面目
prestige,威名
prestige,名誉
reputation,体面
reputation,面目
reputation,英名
reputation,評判
reputation,名
reputation,声望
reputation,受け
reputation,暖簾
reputation,誉れ
reputation,外聞
reputation,盛名
reputation,輿望
reputation,人聞き
reputation,才名
reputation,余所聞き
reputation,人付
emphasis,力
emphasis,重味
emphasis,重点
emphasis,力点
emphasis,力説
emphasis,主張
emphasis,中心
emphasis,強意
value,値打ち
value,価値
value,価
value,金高
value,直
value,価格
value,値
value,バリュー
value,珍重
value,尊ぶ
value,貴ぶ
value,評価する
value,愛玩する
place,位
place,箇所
place,場
place,場所
place,所
place,位置
place,余地
place,位置付ける
place,個所
place,置き場
place,座
place,棟
place,位地
place,置く
place,付ける
place,乗せる
place,据える
place,就ける
credit,面目
credit,名誉
credit,クレジット
credit,信用
credit,債権
credit,掛け
credit,信憑
credit,延べ
worth,値打ち
worth,価値
worth,価
worth,俊英
worth,俊逸
worth,俊
worth,取り柄
worth,甲斐
worth,儁
worth,傑
worth,の価値のある
honour,品格
honour,品位
honour,体面
honour,面目
honour,慕う
honour,義理
honour,名誉
honour,敬意
honour,栄誉
honour,尊敬
honour,光栄
honour,善道
honour,面子
honour,誉れ
honour,尊ぶ
honour,貴ぶ
honour,授与
honour,正直
honour,栄典
honour,賞品
honour,賞金
honour,賞与
honour,律儀
honour,敬う
honour,重んじる
honour,重んずる
honour,尊敬する
solemnity,厳粛
solemnity,荘厳
seriousness,厳粛
seriousness,本腰
seriousness,荘厳
seriousness,真剣
seriousness,本気
seriousness,真面目
seriousness,まじめなこと
seriousness,重大性
dignified manner,威儀
status,位
status,品格
status,品位
status,分
status,地位
status,格
honor,品格
honor,品位
honor,体面
honor,面目
honor,慕う
honor,義理
honor,名誉
honor,敬意
honor,栄誉
honor,尊敬
honor,光栄
honor,善道
honor,面子
honor,誉れ
honor,尊ぶ
honor,貴ぶ
honor,授与
honor,正直
honor,栄典
honor,賞品
honor,賞金
honor,賞与
honor,律儀
honor,敬う
honor,重んじる
honor,重んずる
honor,尊敬する
elegance,風流
elegance,風情
elegance,典雅
elegance,優雅
elegance,優美
elegance,端麗
elegance,風雅
elegance,雅趣
elegance,雅致
elegance,清粋
majesty,尊厳
majesty,威風
majesty,威儀
majesty,栄華
sacredness,神聖
sacredness,不可侵
appearances,体面
appearances,上面
appearances,上っ面
grace,風流
grace,恩恵
grace,シャルム
grace,典雅
grace,優雅
grace,優美
grace,端麗
grace,風雅
grace,恩寵
grace,雅致
grace,飾る
grace,飾り付ける
austerity,厳粛
austerity,荘厳
austerity,苦労
austerity,厳格
austerity,硬軟
austerity,苦しみ
austerity,敦煌
throne,位
throne,王位
throne,帝位
throne,王座
counter for meal courses,品
price,値打ち
price,価
price,直
price,価格
price,値
price,時価
price,代金
price,値段
price,代価
price,估
importance,品格
importance,品位
importance,重味
importance,力点
importance,重視
importance,中心
importance,枢要
importance,肝要
importance,大事
importance,重要性
importance,重大性
article,品
article,記事
article,アーティクル
article,条項
article,文章
article,品物
article,代物
article,一品
article,冠詞
article,物件
article,約款
article,個条
article,一色
article,ディスパッチ
holiness,神聖
holiness,善道
rating,位
rating,視聴率
rating,考課
rating,格付け
standing,位
standing,常設
standing,立往生
standing,常任
rigor,厳粛
rigor,悪寒
rigor,過酷
rigor,苛酷
rigor,厳酷
rigor,硬直
rigor,厳格
rigor,厳重
rigor,緊密
thing,品
thing,物
thing,事物
thing,事柄
thing,事
thing,品物
thing,代物
thing,一品
thing,物件
thing,一事
thing,一物
gravity,厳粛
gravity,荘厳
gravity,引力
gravity,重要性
gravity,重力
merit,威
merit,価値
merit,実力
merit,有功
merit,特長
merit,功績
merit,俊英
merit,俊逸
merit,儁
merit,傑
merit,値する
merit,美点
merit,とりえ
merit,事績
merit,一得
stature,威
stature,背
stature,身長
stature,体躯
stature,背丈
stature,丈
stature,上背
virtue,威
virtue,貞操
virtue,効能
virtue,美徳
virtue,徳
virtue,善
virtue,効き目
virtue,効目
virtue,正直
virtue,律儀
virtue,美点
virtue,貞節
virtue,仁
virtue,純潔
virtue,貞淑
virtue,善徳
virtue,善良
virtue,善心
virtue,純真
virtue,潔白
virtue,篤行
virtue,純度
pride,威
pride,うぬぼれ
pride,得意
pride,自慢
pride,傲慢
pride,誇り
pride,至宝
pride,鼻高
pride,意気地
pride,傲岸
pride,倨傲
pride,見識
pride,識見
pride,唯我独尊
pride,倨
pride,侈
dominance,威
dominance,優性
dominance,至上
ascendance,威
ascendance,興起
ascendance,制圧
ascendance,優位
ascendance,至上
