English,Other
fuse,detonator
detroit,detroit
deutsch,deutsch
deutsche,deutsche
deutschland,deutschland
dev,dev
devel,devel
nine,devet
deviant,deviantno
virgin,devica
devon,devon
boy,deček
boys,deček
rain,dež
countries,dežela
country,dežela
land,dežela
lands,dežela
df,df
dg,dg
dh,dh
di,di
diagnostics,diagnostika
diagnostic,diagnostiko
diagnosis,diagnoza
diagram,diagram
graph,diagram
graphs,diagram
dialogue,dialog
diamond,diamant
diamonds,diamant
diana,diana
diane,diane
dick,dick
dicke,dicke
dicks,dicks
diego,diego
diesel,diesel
diet,dieta
dietary,dietna
diff,diff
diffs,diffs
digital,digital
breath,dih
breathe,dihati
breathing,dihati
dildo,dildo
dildos,dildos
dim,dim
smoke,dim
dimension,dimenzija
dimensions,dimenzija
dimensional,dimenzionalni
dynamics,dinamika
dynamic,dinamično
diploma,diploma
graduation,diplomiranje
dir,dir
direct,direkten
directive,direktiva
director,direktor
directors,direktor
manager,direktor
managers,direktor
director,direktorica
directors,direktorica
manager,direktorica
managers,direktorica
race,dirka
races,dirka
race,dirkati
races,dirkati
racing,dirkati
dis,dis
disc,disc
discipline,disciplina
disciplines,disciplina
disciplinary,disciplinske
disclaimer,disclaimer
disclaimers,disclaimers
disco,disco
disk,disk
disks,disk
discs,diski
discounted,diskontirani
discrete,diskretna
disney,disney
disposition,dispozicija
dist,dist
distributor,distributer
distributors,distributerji
div,div
dividend,dividend
divine,divine
savage,divji
wild,divji
wilderness,divjina
divx,divx
diy,diy
flavoring,dišava
fragrance,dišava
fragrances,dišava
scent,dišava
dj,dj
dk,dk
dl,dl
hair,dlaka
palm,dlan
handhelds,dlančniki
pdas,dlančniki
dm,dm
nec,dn
dna,dna
agenda,dnevni red
diary,dnevnik
journal,dnevnik
journals,dnevnik
daily,dnevno
bottom,dno
dns,dns
by,do
till,do
until,do
period,doba
periods,doba
supplier,dobavitelj
suppliers,dobavitelj
cater,dobaviti
catering,dobaviti
supplies,dobaviti
supply,dobaviti
supplied,dobavlja
fine,dober
finest,dober
good,dober
literal,dobeseden
literally,dobesedno
gain,dobitek
gains,dobitek
gain,dobiti
gained,dobiti
gains,dobiti
get,dobiti
gets,dobiti
getting,dobiti
got,dobiti
obtain,dobiti
obtained,dobiti
obtaining,dobiti
earnings,dobiček
profit,dobiček
profits,dobiček
benefit,dobro
benefits,dobro
well,dobro
welfare,dobro počutje
well-being,dobro počutje
beneficial,dobrodejen
charitable,dobrodelna
charity,dobrodelnost
welcome,dobrodošlica
doc,doc
entirely,docela
docs,docs
dod,dod
accessory,dodatek
additive,dodatek
appendix,dodatek
supplement,dodatek
supplements,dodatek
additional,dodaten
extra,dodaten
add,dodati
added,dodati
adding,dodati
adds,dodati
extras,dodatki
supplemental,dodatni
surcharge,dodatni davek
additionally,dodatno
allocation,dodelitev
allocate,dodeliti
allocated,dodeliti
grant,dodeliti
grants,dodeliti
assigned,dodeljena
granted,dodeljena
dodge,dodge
undergraduate,dodiplomski
doe,doe
event,dogodek
events,dogodek
occur,dogoditi se
occurred,dogoditi se
occurring,dogoditi se
occurs,dogoditi se
agreement,dogovor
agreements,dogovor
pact,dogovor
treaty,dogovor
agree,dogovoriti se
agrees,dogovoriti se
agreed,dogovorjen
income,dohodek
babies,dojenček
baby,dojenček
infant,dojenček
infants,dojenček
dock,dok
fairly,dokaj
rather,dokaj
proof,dokaz
proven,dokazano
prove,dokazati
proved,dokazati
voucher,dokazilo
evidence,dokazno gradivo
pending,dokler
while,dokler
complete,dokončati
completed,dokončati
completing,dokončati
terminate,dokončati
phd,doktorat
doctrine,doktrina
document,dokument
documents,dokument
documentation,dokumentacija
documentary,dokumentarec
documented,dokumentirani
down,dol
bucks,dolarjev
dollars,dolarjev
debt,dolg
long,dolg
longer,dolg
longest,dolg
stockings,dolga nogavica
boring,dolgočasen
valley,dolina
dollar,dollar
specifies,"določa,"
determination,določba
provision,določba
definite,določen
determined,določen
precise,določen
specific,določen
definitely,določeno
specified,določeno
specify,določite
determine,določiti
determines,določiti
determining,določiti
length,dolžina
duties,dolžnost
duty,dolžnost
dom,dom
home,dom
homes,dom
domestic,domač
homework,domača naloga
homepage,domača stran
native,domačin
native,domačinka
dome,dome
domains,domen
domain,domena
range,domet
ranges,domet
dominican,dominican
fantasy,domišljija
imagination,domišljija
allegation,domneva
assumption,domneva
assumptions,domneva
guess,domneva
presumption,domneva
assume,domnevati
assumed,domnevati
assumes,domnevati
assuming,domnevati
presume,domnevati
alleged,domnevna
aborigine,domorodec
native,domorodec
aborigine,domorodka
native,domorodka
hostels,domovi
countries,domovina
country,domovina
homeland,domovina
don,don
donation,donacija
donations,donacija
donald,donald
donor,donator
donors,donatorji
done,done
donna,donna
yield,donos
yields,donos
dont,dont
doom,doom
postcard,dopisnica
postcards,dopisnica
complement,dopolnilo
supplement,dopolnilo
supplements,dopolnilo
integration,dopolnitev
integrate,dopolniti
integrated,dopolniti
integrating,dopolniti
holiday,dopust
holidays,dopust
dos,dos
outreach,doseg
achieve,doseči
achieved,doseči
achieving,doseči
obtain,doseči
obtained,doseči
obtaining,doseči
reach,doseči
reached,doseči
reaches,doseči
reaching,doseči
achievement,dosežek
achievements,dosežek
score,dosežek
scores,dosežek
scored,doseženih
consistent,dosleden
consistently,dosledno
consistency,doslednost
delivery,dostava
van,dostavni avtomobil
seemly,dostojen
access,dostop
admission,dostop
admissions,dostop
admittance,dostop
gateway,dostop
accessing,dostop do
accessible,dostopen
approachable,dostopen
responsive,dostopen
accessibility,dostopnost
dot,dot
grant,dotacija
grants,dotacija
touch,dotakniti
touched,dotakniti
touch,dotikanje
doug,doug
douglas,douglas
dover,dover
allow,dovoliti
allowed,dovoliti
allowing,dovoliti
allows,dovoliti
permit,dovoliti
permits,dovoliti
permitted,dovoliti
enough,dovolj
sufficiently,dovolj
allowance,dovoljenje
permission,dovoljenje
permissions,dovoljenje
accomplishment,dovršitev
completion,dovršitev
responsive,dovzeten
dow,dow
downloadable,downloadable
dosage,doziranje
ripe,dozorel
experiencing,doživlja
dp,dp
dpi,dpi
dr,dr
dr.,dr.
expensive,drag
dear,dragi
gem,dragi kamen
costly,dragocen
precious,dragocen
jewel,dragulj
drama,drama
dramatic,dramatično
dramatically,dramatično
auction,dražba
auctions,dražba
drainage,drenaža
train,dresirati
trained,dresirati
trains,dresirati
canoe,drevak
nursery,drevesnica
tree,drevo
trees,drevo
tiny,drobcen
chip,drobec
chips,drobec
fragment,drobec
change,drobiž
changes,drobiž
bar,drog
bars,drog
post,drog
posts,drog
drug,droga
drugs,droga
skate,drsalka
skate,drsati
skating,drsati
slide,drseti
slides,drseti
another,drug
differently,drugače
otherwise,drugače
other,drugi
others,drugi
second,drugi
elsewhere,drugje
alias,drugo ime
association,društvo
associations,društvo
associate,družabnica
associates,družabnica
partner,družabnica
partners,družabnica
associate,družabnik
associates,družabnik
partner,družabnik
partners,družabnik
companies,družba
company,družba
partnership,družba
partnerships,družba
societies,družba
society,družba
social,družben
families,družina
family,družina
rush,drvenje
rush,drveti
bold,drzen
attitude,drža
attitudes,drža
pose,drža
posture,drža
holder,držaj
holders,držaj
shaft,držaj kopja
held,držati
hold,držati
holding,držati
holds,držati
balance,držati v ravnotežju
balanced,držati v ravnotežju
countries,država
country,država
state,država
states,države
citizenship,državljanstvo
ds,ds
dsc,dsc
dsl,dsl
dt,dt
dts,dts
du,du
dual,dual
dubai,dubai
dublin,dublin
dozen,ducat
dude,dude
ghost,duh
spiritual,duhoven
minister,duhovnik
ministers,duhovnik
priest,duhovnik
clergy,duhovnost
spirituality,duhovnost
dui,dui
duke,duke
nozzle,dulec
dump,dump
duncan,duncan
duo,duo
duplicate,duplikat
durham,durham
dutch,dutch
soul,duša
souls,duša
mental,duševen
nitrogen,dušik
dv,dv
two,dva
twenty,dvajset
twice,dvakrat
twelve,dvanajst
dvd,dvd
dvds,dvd-ji
boost,dvig
elevator,dvigalo
hoist,dvigalo
lift,dvigalo
rear,dvigati
boost,dvigniti
lift,dvigniti
raise,dvigniti
raised,dvigniti
raises,dvigniti
raising,dvigniti
couple,dvoje
couples,dvoje
pair,dvojica
pairs,dvojica
twin,dvojček
doubt,dvom
suspense,dvom
doubt,dvomiti
queries,dvomiti
query,dvomiti
hall,dvorana
manor,dvorec
mansion,dvorec
courtyard,dvorišče
yard,dvorišče
yards,dvorišče
dx,dx
dylan,dylan
jeep,džip
jungle,džungla
e,e
ea,ea
earl,earl
eau,eau
ebay,ebay
ebony,ebony
ebook,ebook
ebooks,ebooks
ec,ec
eco,eco
ecological,ecological
ed,ed
eddie,eddie
eden,eden
edgar,edgar
only,edin
edinburgh,edinburgh
alone,edini
only,edino
unique,edinstven
edmonton,edmonton
