English,Other
bless,abençoar
aberdeen,aberdeen
aberrant,aberrante
aberrance,aberração
aberration,aberração
freak,aberração
warp,aberração
break,aberta
breaks,aberta
glade,aberta
opening,aberta
openings,aberta
redan,aberta na gola
barely,abertamente
openly,abertamente
outright,abertamente
over the counter,abertamente
professedly,abertamente
unreservedly,abertamente
frank,aberto
gaping,aberto
ingenuous,aberto
inlet,aberto
naked,aberto
open,aberto
open-hearted,aberto
outspread,aberto
outstretched,aberto
patent,aberto
pervious,aberto
plainspoken,aberto
staring,aberto
unclosed,aberto
unobstructed,aberto
accessible,aberto a
access,abertura
aperture,abertura
bay,abertura
breach,abertura
cage,abertura
candor,abertura
candour,abertura
chink,abertura
crevice,abertura
gap,abertura
gaps,abertura
hack,abertura
highroad crossing,abertura
hole,abertura
holes,abertura
loophole,abertura
opening,abertura
openings,abertura
openness,abertura
overture,abertura
passage,abertura
rent,abertura
rift,abertura
slit,abertura
slot,abertura
slots,abertura
splay,abertura
stoma,abertura
vent,abertura
window,abertura
yawn,abertura
mouth,abertura de caverna
orifice,abertura de cavidade
gape,abertura larga
stupid,abestalhado
lapwing,abibe
crazy,abiolado
astonished,abismado
abysmal,abismal
abyssal,abismal
fathomless,abismal
abysm,abismo
abyss,abismo
chasm,abismo
deep,abismo
depths,abismo
gulf,abismo
pit,abismo
precipice,abismo
yawn,abismo
abyssal,abissal
abyssinia,abissínia
abject,abjeto
contemptible,abjeto
reptile,abjeto
servile,abjeto
slavish,abjeto
vile,abjeto
baseness,abjeção
seize,abjudicar
abjure,abjurar
forswear,abjurar
recant,abjurar
abjuration,abjuração
apostasy,abjuração
recantation,abjuração
ablation,ablação
excision,ablação
wash,abluir
ablution,ablução
wash,ablução
washing,ablução
abnegate,abnegar
renounce,abnegar
abnegation,abnegação
austerity,abnegação
self-denial,abnegação
arched,abobadado
vaulted,abobadado
arch,abobadar
cope,abobadar
stupid,abobalhado
bite,abocanhar
mouth,abocanhar
snap,abocanhar
billet,aboletar
put up,aboletar-se
abolishment,abolimento
abolish,abolir
abrogate,abolir
annul,abolir
do away,abolir
nullify,abolir
rescind,abolir
rid,abolir
stop,abolir
stopped,abolir
stops,abolir
abolishing,abolição
abolishment,abolição
abolition,abolição
abrogation,abolição
annulment,abolição
rescission,abolição
suppression,abolição
solution,abolição de união
solutions,abolição de união
abhor,abominar
abominate,abominar
detest,abominar
hate,abominar
loathe,abominar
abomination,abominação
abominable,abominável
accursed,abominável
accurst,abominável
atrocious,abominável
foul,abominável
hateful,abominável
heinous,abominável
infamous,abominável
nefarious,abominável
odious,abominável
guarantee,abonador
guarantees,abonador
guarantor,abonador
sponsor,abonador
sponsors,abonador
voucher,abonador
warrantor,abonador
accredit,abonar
guarantee,abonar
guarantees,abonar
allowance,abono
accost,abordar
approach,abordar
approaches,abordar
board,abordar
boards,abordar
broach,abordar
grapple,abordar
annoy,aborrecer
badger,aborrecer
blister,aborrecer
bore,aborrecer
bother,aborrecer
bug,aborrecer
bugs,aborrecer
burst with anger,aborrecer
disgust,aborrecer
displease,aborrecer
distaste,aborrecer
fash,aborrecer
feeze,aborrecer
hate,aborrecer
hump,aborrecer
importune,aborrecer
irk,aborrecer
leech,aborrecer
loathe,aborrecer
molest,aborrecer
nettle,aborrecer
offend,aborrecer
pester,aborrecer
pique,aborrecer
plague,aborrecer
put about,aborrecer
spite,aborrecer
tire,aborrecer
tires,aborrecer
torment,aborrecer
trouble,aborrecer
tyre,aborrecer
vex,aborrecer
annoyed,aborrecido
beastly,aborrecido
boring,aborrecido
bothersome,aborrecido
damnable,aborrecido
disgusted,aborrecido
drab,aborrecido
dreary,aborrecido
dull,aborrecido
dullish,aborrecido
grouchy,aborrecido
horrid,aborrecido
irksome,aborrecido
jaded,aborrecido
meddler,aborrecido
morose,aborrecido
mumpish,aborrecido
outworn,aborrecido
pernickety,aborrecido
pesky,aborrecido
prose,aborrecido
provoking,aborrecido
soporific,aborrecido
sulky,aborrecido
tedious,aborrecido
tired,aborrecido
tiresome,aborrecido
tiring,aborrecido
troublesome,aborrecido
unpleasant,aborrecido
vexed,aborrecido
vexing,aborrecido
wearisome,aborrecido
worn-out,aborrecido
worried,aborrecido
worrisome,aborrecido
annoyance,aborrecimento
bore,aborrecimento
boredom,aborrecimento
bother,aborrecimento
botheration,aborrecimento
caliber,aborrecimento
calibre,aborrecimento
ennui,aborrecimento
inconvenience,aborrecimento
nuisance,aborrecimento
phew,aborrecimento
resentment,aborrecimento
satiety,aborrecimento
tedium,aborrecimento
trouble,aborrecimento
unpleasantness,aborrecimento
vexation,aborrecimento
weariness,aborrecimento
aborted,abortado
abortive,abortado
abortion,abortamento
abort,abortar
miscarry,abortar
slip,abortar
abortive,abortivo
abortion,aborto
freak,aborto
monster,aborto
monsters,aborto
misbirth,aborto espontâneo
miscarriage,aborto espontâneo
aboriginal,aborígene
aboriginal,aborígene
aborigine,aborígene
autochthon,aborígene
native,aborígene
canton,abotelar
cufflinks,abotoaduras
button,abotoar
abracadabra,abracadabra
abrade,abradar
deceleration,abrandamento
mitigation,abrandamento
mollification,abrandamento
relaxation,abrandamento
softening,abrandamento
subsidence,abrandamento
appease,abrandar
attemper,abrandar
calm down,abrandar
deaden,abrandar
decelerate,abrandar
dilute,abrandar
diminish,abrandar
ease,abrandar
extenuate,abrandar
fall,abrandar
flatten,abrandar
mellow,abrandar
mitigate,abrandar
moderate,abrandar
modified,abrandar
modify,abrandar
mutate,abrandar
pass off,abrandar
quiet,abrandar
reduce,abrandar
reduces,abrandar
reducing,abrandar
relax,abrandar
relent,abrandar
relieve,abrandar
season,abrandar
seasons,abrandar
slacken,abrandar
slake,abrandar
soften,abrandar
soothe,abrandar
unbend,abrandar
unbrace,abrandar
voice,abrandar
voices,abrandar
embracing,abrangente
in-depth,abrangente
omnibus,abrangente
compass,abranger
comprehend,abranger
comprise,abranger
embrace,abranger
include,abranger
includes,abranger
reach,abranger
reached,abranger
reaches,abranger
reaching,abranger
overlook,abranger com o olhar
burning,abrasador
parching,abrasador
scorching,abrasador
sweaty,abrasador
torrid,abrasador
tropic,abrasador
tropical,abrasador
be on fire,abrasar
burn,abrasar
burns,abrasar
erode,abrasar
abrasion,abrasão
attrition,abrasão
abraham,abraão
bosom,abraçar
clasp,abraçar
cling,abraçar
cuddle,abraçar
embosom,abraçar
embrace,abraçar
enclasp,abraçar
enfold,abraçar
enlace,abraçar
fold,abraçar
hug,abraçar
inarm,abraçar
inlace,abraçar
neck,abraçar
nestle,abraçar
squeeze,abraçar
wind,abraçar
winds,abraçar
adopt,abraçar princípios
accolade,abraço
clasp,abraço
cuddle,abraço
embrace,abraço
hug,abraço
squeeze,abraço
can opener,abre-latas
tin opener,abre-latas
abbreviate,abreviar
abridge,abreviar
shorten,abreviar
abbreviation,abreviatura
abbreviation,abreviação
abridgement,abreviação
abridgment,abreviação
condensation,abreviação
shortening,abreviação
apricot,abricó
opener,abridor
tin opener,abridor
can opener,abridor de lata
covered,abrigado
sheltered,abrigado
ensconce,abrigar
harbor,abrigar
harbour,abrigar
haver,abrigar
house,abrigar
lodge,abrigar
nestle,abrigar
protect,abrigar
protecting,abrigar
refuge,abrigar
roof,abrigar
screen,abrigar
screens,abrigar
shelter,abrigar
refuge,abrigar-se
take cover,abrigar-se
anchor,abrigo
cover,abrigo
covers,abrigo
covert,abrigo
coverture,abrigo
harborage,abrigo
harbourage,abrigo
haven,abrigo
home,abrigo
homes,abrigo
hostel,abrigo
hostels,abrigo
housing,abrigo
nest,abrigo
refuge,abrigo
retreat,abrigo
roof,abrigo
sconce,abrigo
screen,abrigo
screens,abrigo
shelter,abrigo
cabin,abrigo provisório
apr,abril
april,abril
enhance,abrilhantar
enhanced,abrilhantar
enhancing,abrilhantar
barge,abrir
cut,abrir
cut up,abrir
cuts,abrir
dehisce,abrir
deploy,abrir
ditch,abrir
drift,abrir
frank,abrir
free,abrir
let by,abrir
open,abrir
open up,abrir
opened,abrir
opens,abrir
peck,abrir
rip,abrir
rive,abrir
spread,abrir
spreading,abrir
unbar,abrir
unclasp,abrir
unclench,abrir
unclose,abrir
undraw,abrir
unfasten,abrir
unfold,abrir
unlock,abrir
unseal,abrir
unstrap,abrir
gawk,abrir a boca de espanto
unlock,abrir a fechadura de
bankrupt,abrir bancarrota
breach,abrir brecha
scrape,abrir buraco raspando
bridge,abrir caminho
bridges,abrir caminho
channel,abrir caminho
channels,abrir caminho
cleave,abrir caminho
make room,abrir caminho
make way,abrir caminho
channel,abrir canais
channels,abrir canais
gully,abrir canais
buttonhole,abrir casas
unlock,abrir com chave
splay,abrir em esguelha
snick,abrir entalhes em
chamfer,abrir estrias
bankrupt,abrir falência
mammock,abrir falência
smash,abrir falência
mine,abrir minas
recess,abrir nicho em parede
splay,abrir obliquamente
look out for,abrir os olhos a
undeceive,abrir os olhos a
watch out,abrir os olhos a
indent,abrir parágrafo
quarry,abrir pedreira em
slit,abrir ranhura em
groove,abrir ranhuras
tap,abrir torneira
undermine,abrir túnel sob
hollow,abrir um buraco
confide,abrir-se
disclose,abrir-se
disembosom,abrir-se
draw off,abrir-se
open up,abrir-se
unfold,abrir-se
seam,abrir-se em sulcos
yawn,abrir-se muito
thorn,abrolho
abruptly,abruptamente
bluntly,abruptamente
short,abruptamente
shortly,abruptamente
abrupt,abrupto
angular,abrupto
bluff,abrupto
gruff,abrupto
precipitate,abrupto
steep,abrupto
sudden,abrupto
coarse,abrutalhado
heavy,abrutalhado
daffodil,abrótea
daffodilly,abrótea
whiting,abrótea
abs,abs
abscess,abscesso
tumor,abscesso
tumour,abscesso
abscission,abscisão
absentee,absenteísta
absenteeism,absentismo
absentee,absentista
non-resident,absentista
apse,abside
shrine,abside
absolutely,absolutamente
absolutely not,absolutamente
at all,absolutamente
not at all,absolutamente
quite,absolutamente
simply,absolutamente
absolutism,absolutismo
absolute,absoluto
dyed-in-the-wool,absoluto
implicit,absoluto
outright,absoluto
sheer,absoluto
total,absoluto
unconditional,absoluto
unmitigated,absoluto
utter,absoluto
absolve,absolver
acquit,absolver
exculpate,absolver
forgive,absolver
acquitted,absolvido
free,absolvido
absolution,absolvição
acquittal,absolvição
discharge,absolvição
pardon,absolvição
absent-minded,absorto
absorbed,absorto
abstracted,absorto
deep,absorto
deeper,absorto
ecstatic,absorto
lost,absorto
oblivious,absorto
pensive,absorto em pensamentos
absorbent,absorvedor
absorber,absorvedor
absorbing,absorvedor
absorbent,absorvente
absorbent,absorvente
absorbing,absorvente
adsorbent,absorvente
adsorbing,absorvente
bibulous,absorvente
engrossing,absorvente
overmastering,absorvente
spongy,absorvente
absorb,absorver
adsorb,absorver
assimilate,absorver
drink,absorver
drinks,absorver
engorge,absorver
engross,absorver
imbibe,absorver
impregnate,absorver
occlude,absorver
occupy,absorver
soak,absorver
soak up,absorver
swallow,absorver
absorbed,absorvido
adsorbed,absorvido
intent,absorvido por
absorbing,absorção
absorption,absorção
adsorption,absorção
aspiration,absorção
inception,absorção
input,absorção
inputs,absorção
abstention,abstenção
forbearance,abstenção
fast,abster-se
abstain,abster-se de
forbear,abster-se de
forgo,abster-se de
refrain,abster-se de
refrain from,abster-se de
scorn,abster-se de
abstergent,abstergente
abstergent,abstersivo
abstersion,abstersão
abstentious,abstinente
abstinent,abstinente
abstention,abstinência
abstinence,abstinência
fast,abstinência
fasting,abstinência
abstract,abstrair
abstracts,abstrair
prescind,abstrair
absent,abstrato
absent-minded,abstrato
abstract,abstrato
abstract,abstrato
abstracts,abstrato
chill,abstrato
distrait,abstrato
abstract,abstração
abstractedness,abstração
abstraction,abstração
abstractness,abstração
abstracts,abstração
distraction,abstração
muse,abstração
star-gazing,abstração
wool-gathering,abstração
oblivious,abstraído
abstruse,abstruso
recondite,abstruso
abstainer,abstêmio
abstemious,abstêmio
abstentious,abstêmio
blueribbonist,abstêmio
teetotal,abstêmio
teetotaler,abstêmio
temperate,abstêmio
absurdity,absurdidade
absurd,absurdo
absurdity,absurdo
bloodcurdling,absurdo
foolish,absurdo
ill-placed,absurdo
impertinent,absurdo
incongruous,absurdo
inept,absurdo
irrational,absurdo
ludicrous,absurdo
monstrous,absurdo
nonsense,absurdo
nonsensical,absurdo
preposterous,absurdo
ragtime,absurdo
ridiculous,absurdo
unreason,absurdo
abu,abu
apathy,abulia
abundant,abundante
affluent,abundante
ample,abundante
bounteous,abundante
chock-full,abundante
copious,abundante
flush,abundante
frequent,abundante
full,abundante
generous,abundante
large,abundante
largest,abundante
liberal,abundante
lumping,abundante
numerous,abundante
opulent,abundante
philoprogenitive,abundante
plenteous,abundante
plentiful,abundante
plenty,abundante
profuse,abundante
prolific,abundante
rich,abundante
teeming,abundante
thick-set,abundante
unsparing,abundante
wanton,abundante
gamy,abundante em caça
rabbity,abundante em coelhos
woody,abundante em florestas
galore,abundantemente
profusely,abundantemente
abound,abundar
exuberate,abundar
swarm,abundar
teem,abundar
abundance,abundância
affluence,abundância
ampleness,abundância
amplitude,abundância
fleshpots,abundância
flush,abundância
fullness,abundância
fulness,abundância
galore,abundância
glut,abundância
lashings,abundância
load,abundância
loads,abundância
oodles,abundância
opulence,abundância
plenty,abundância
prosperity,abundância
quantities,abundância
quantity,abundância
thickness,abundância
bourgeois,aburguesado
abuse,abusar
encroach,abusar
run down,abusar
mystify,abusar da credulidade de
belabor,abusar de
belabour,abusar de
misuse,abusar de
abuse,abuso
ill-use,abuso
inroad,abuso
misuse,abuso
overindulgence,abuso
trespass,abuso
violence,abuso
griffon,abutre
vulture,abutre
arched roof,abóbada
cope,abóbada
dome,abóbada
vault,abóbada
canopy,abóbada celeste
sky,abóbada celeste
welkin,abóbada celeste
cucurbit,abóbora
gourd,abóbora
pumpkin,abóbora
squash,abóbora
pumpkin,abóbora-menina
ac,ac
accomplished,acabado
crowned,acabado
done,acabado
finished,acabado
out,acabado
past,acabado
thoroughgoing,acabado
thoroughpaced,acabado
complement,acabamento
completion,acabamento
consummation,acabamento
finish,acabamento
finishing,acabamento
workmanship,acabamento
buzz,acabar
carry through,acabar
cease,acabar
conclude,acabar
concluded,acabar
consummate,acabar
end,acabar
ended,acabar
ends,acabar
expire,acabar
expires,acabar
finish,acabar
phase out,acabar
round,acabar
rounds,acabar
squelch,acabar
terminate,acabar
do in,acabar com
put an end to,acabar com
sever,acabar com
come off,acabar-se
peter out,acabar-se
depressed,acabrunhado
embarrassed,acabrunhado
woebegone,acabrunhado
oppressive,acabrunhante
distress,acabrunhar
embarrass,acabrunhar
overburden,acabrunhar
academy,academia
academic,acadêmico
academic,acadêmico
academical,acadêmico
academician,acadêmico
academics,acadêmico
scholastic,acadêmico
cherish,acalentar
lull,acalentar
allay,acalmar
appease,acalmar
assuage,acalmar
becalm,acalmar
calm down,acalmar
cool,acalmar
ease,acalmar
hush,acalmar
lay,acalmar
lull,acalmar
mollify,acalmar
pacify,acalmar
placate,acalmar
quiet,acalmar
relieve,acalmar
resettle,acalmar
salve,acalmar
settle,acalmar
simmer down,acalmar
slow down,acalmar
smooth,acalmar
soothe,acalmar
still,acalmar
tranquilize,acalmar
tranquillize,acalmar
calm down,acalmar-se
chill out,acalmar-se
quiet down,acalmar-se
simmer down,acalmar-se
mollification,acalmia
heated,acalorado
red-hot,acalorado
heat,acalorar
inflame,acalorar
abed,acamado
bedridden,acamado
laid up,acamado
bed,acamar
beds,acamar
pal,acamaradar
camp,acampamento
camping,acampamento
camping site,acampamento
camps,acampamento
decampment,acampamento
encampment,acampamento
laager,acampamento
camp,acampar
camps,acampar
encamp,acampar
maroon,acampar
pitch,acampar
ribbed,acanelado
flute,acanelar
groove,acanelar
backward,acanhado
demure,acanhado
diffluent,acanhado
gauche,acanhado
hidebound,acanhado
narrow,acanhado
poky,acanhado
poor-spirited,acanhado
scary,acanhado
scrimpy,acanhado
shamefaced,acanhado
sheep-faced,acanhado
sheepish,acanhado
shy,acanhado
skimpy,acanhado
timid,acanhado
diffidence,acanhamento
shyness,acanhamento
canton,acantonar
hat,acapelar
confront,acarear
confrontation,acareação
soothing,acariciador
blandish,acariciar
canoodle,acariciar
caress,acariciar
cherish,acariciar
dandle,acariciar
embosom,acariciar
fawn,acariciar
fondle,acariciar
hug,acariciar
neck,acariciar
nestle,acariciar
nurse,acariciar
nurses,acariciar
paddle,acariciar
pet,acariciar
pets,acariciar
caress,acarinhar
coddle,acarinhar
indulge,acarinhar
neck,acarinhar
pamper,acarinhar
pet,acarinhar
pets,acarinhar
bring about,acarretar
cart,acarretar
result in,acarretar
mating,acasalamento
mate,acasalar
pair,acasalar
pair,acasalar-se
accident,acaso
accidents,acaso
case,acaso
cases,acaso
chance,acaso
chances,acaso
fortuity,acaso
hap,acaso
haphazard,acaso
hazard,acaso
hazards,acaso
lottery,acaso
luck,acaso
random,acaso
venture,acaso
ventures,acaso
fluke,acaso feliz
chestnut,acastanhado
chesty,acastanhado
observance,acatamento
obey,acatar
aware,acautelado
on the alert,acautelado
warn,acautelar
warned,acautelar
heed,acautelar-se com
acc,acc
acdbentity,acdbentity
submit,aceder
submitted,aceder
submitting,aceder
accept,aceitar
accepting,aceitar
accepts,aceitar
adhere,aceitar
admit,aceitar
adopt,aceitar
assume,aceitar
assumes,aceitar
had,aceitar
have,aceitar
having,aceitar
hug,aceitar
receive,aceitar
receives,aceitar
receiving,aceitar
subscribe,aceitar
take on,aceitar
undertake,aceitar
undertaken,aceitar
acceptance,aceitação
acceptation,aceitação
admission,aceitação
admissions,aceitação
acceptance,aceite
accepted,aceito
acceptable,aceitável
admissible,aceitável
decent,aceitável
eligible,aceitável
passable,aceitável
plausible,aceitável
possible,aceitável
accelerated,acelerado
hasty,acelerado
quick,acelerado
accelerate,acelerar
expedite,acelerar
haste,acelerar
hasten,acelerar
hurry,acelerar
precipitate,acelerar
quicken,acelerar
smarten,acelerar
speed,acelerar
speed up,acelerar
speeds,acelerar
urge,acelerar
acceleration,aceleração
haste,aceleração
momentum,aceleração
pickup,aceleração
racing,aceleração
speed-up,aceleração
speeding,aceleração demasiada
beckon,acenar
motion,acenar
shake,acenar
