اتفاق,treaty
احتيال,fraud
ارمينية,Armenian
ازرق,blue
ازميوم,osmium
اسبانيا,Spain
استثناء,exception
استراتيجي,strategic
استقلال,independence
استموات,apoptosis
اسلام,Islam
اسم,noun
اسم,substantive
اشت,buy
اشت,purchase
اصبع,finger
اعصار,storm
اعصار,tempest
اغتصب,usurp
اكتساب,acquisition
الأرجنتين,Argentina
الأرجنتين,Argentine Republic
الأردن,Jordan
الأردن,Hashemite Kingdom of Jordan
الأيرلندية,Irish
الأيرلندية,Irish
الأيرلندية,Irish Gaelic
الأيرلندية,Irish
الإلياذة,Iliad
الإمارات,United Arab Emirates
الاتحاد الأوروبي,EU
الاتحاد الأوروبي,European Union
الاســـهال,diarrhea
البندقية,Venice
البوسنة و الهرسك,Bosnia and Herzegovina
البوسنة و الهرسك,Republic of Bosnia and Herzegovina
التبرّع,donation
التزود بالمياه,water supply
التشاب,analogy
التهاب,infection
التهاب الدماغ,encephalitis
التَّبنِّي,adoption
الثورة الفرنسية,French Revolution
الجبل الأسود,Montenegro
الجمشت,amethyst
الحكم بالإعدام,death penalty
الحكم بالإعدام,capital punishment
الحكم بالإعدام,death sentence
الحمل,pregnancy
الخرطوم,Khartoum
خرطوم,Khartoum
الخضار,vegetable
الخيميائي,alchemist
الراعي,shepherd
الرمان,pomegranate
الزهرة,Venus
الزهرى,syphilis
السعودي,Saudi Arabia
السعودي,Kingdom of Saudi Arabia
السنجاب,chipmunk
السنجاب الأمريكي,chipmunk
السواحلية,Swahili
السودان,Sudan
السويد,Sweden
السيطرة,takeover
السيلان,gonorrhea
السين,Seine
الشيوعي,communism
الصربية,Serbian
الصربية,Serbian
الصين,People's Republic of China
الصين,China
الطبول,drum kit
العراق,Iraq
العراق,Republic of Iraq
العربية,Arabic
العربية,Standard Arabic
العنب,huckleberry
العنب,blueberry
الغابون,Gabon
الغابون,Gabonese Republic
الفلبين,Philippines
الفوضوي,anarchism
القاهرة,Cairo
القتل العرقي,genocide
القراءة العكسية أو الطردية,palindrome
الكويت,Kuwait
الكويت,State of Kuwait
المالطية,Maltese
المانيا,Germany
المانيا,Federal Republic of Germany
المجر,Hungary
المجر,Republic of Hungary
المرة,bile
المستعمل,user
المغرب,Morocco
المغرب,Kingdom of Morocco
المفكرة,diary
المملكة المتحدة,United Kingdom
المملكة المتحدة,United Kingdom of Great Britain and Northern Ireland
المملكة المتحدة,UK
مملكة بريطانيا العظمى وشمال إيرلندا المتحدة،,United Kingdom
مملكة بريطانيا العظمى وشمال إيرلندا المتحدة،,United Kingdom of Great Britain and Northern Ireland
مملكة بريطانيا العظمى وشمال إيرلندا المتحدة،,UK
النادل,waiter
الهند,India
الهند,Republic of India
الوالون,Walloon
الوالون,Walloon
الولايات المتحدة الأمريكية,United States
الولايات المتحدة الأمريكية,United States of America
الولايات المتحدة الأمريكية,America
الولايات المتحدة الأمريكية,US
الولايات المتحدة الأمريكية,U.S.
الولايات المتحدة الأمريكية,U.S.A.
الولايات المتحدة الأمريكية,U.S. of A.
الولايات المتحدة الأمريكية,States
اليابان,Japan
اليابان,State of Japan
اليمنية,Yemen
اليمنية,Republic of Yemen
اليونان,Greece
اليونان,Hellenic Republic
الْجَزَائِر,Algeria
الْجَزَائِر,People's Democratic Republic of Algeria
امرأة,female
امرأة,woman
ان بيار وميكلون,Saint-Pierre and Miquelon
انتحار,suicide
انجليزي,English
انحلال,dissolution
انفجار,explosion
ايرلندا,Ireland
ايرلندا,Republic of Ireland
ايطاليا,Italian Republic
ايطاليا,Italy
اينشتنيوم,einsteinium
اِختصار,abbreviation
اِنتخاب,ballot
اِنقلاب أبيض,putsch
اِنقلاب أبيض,coup d'état
بابون,baboon
باثولوجيا,pathology
بارومتر,barometer
باريوم,barium
باع,sell
باكستان,Pakistan
باكستان,Islamic Republic of Pakistan
بالاديوم,palladium
بتسوانا,Botswana
بتسوانا,Republic of Botswana
بحار النجدة,lifeguard
بحر أدرياتيكي,Adriatic Sea
بحر إيجة,Aegean Sea
بحر الكاريبي,Caribbean Sea
بحرين,Bahrain
بدين,fat
بدين,obese
براسوديميوم,praseodymium
براشوت,parachute
برتغال,Portugal
برتغالية,Portuguese
برتغالية,Portuguese
برتقالة,orange
برج إيفل,Eiffel Tower
برغوث,flea
برغي,screw
بروتكتنيوم,protactinium
بروستاتا,prostate
بروكلي,broccoli
بروم,bromine
بروميثيوم,promethium
بروني,Brunei
بروني,Negara Brunei Darussalam
بريتونية,Breton
بريتونية,Breton
بزموث,bismuth
بطاطا,potato
بطاطا,patato
بطانة,coating
بطة,duck
بطيء,slow
بظر,button
بظر,clit
بظر,clitoris
بغض,abhor
بغض,loathe
بغض,detest
بغل,mule
بلاتين,platinum
بلجراد,Belgrade
بلغاري,Bulgarian
بلغاري,Bulgarian
بلغاريا,Bulgaria
بلغاريا,Republic of Bulgaria
بلوتونيوم,plutonium
بلوتونيوم,plutonium
بلوتونيوم,plutonium
بلوتونيوم,plutonium
بلوتونيوم,plutonium
بلوتونيوم,plutonium
بلوتونيوم,plutonium
بلوتونيوم,plutonium
بلوتونيوم,plutonium
بليز,Belize
بندورة,tomato
بنطلونات,trousers
بنغلاديش,Bangladesh
بنغلاديش,People's Republic of Bangladesh
بنكرياس,pancreas
بنما,Panama
بوتاسيوم,potassium
بوتان,Bhutan
بوتان,Kingdom of Bhutan
بورتو ريكو,Puerto Rico
بورنيو,Borneo
بورنيو,Kalimantan
بورون,boron
بوروندي,Burundi
بوروندي,Republic of Burundi
بوريوم,bohrium
بوق,trumpet
بولندا,Poland
بولندي,Polish
بولندي,Polish
بولونيوم,polonium
بوليفي,Bolivia
بوليفي,Republic of Bolivia
بوليمر,polymer
بونساي,bonsai
بيت لحم,Bethlehem
بيرمينغهام,Birmingham
بيرو,Peru
بيرو,Republic of Peru
بيروقراطية,bureaucracy
بيريليوم,beryllium
بيريليوم,glucinium
بيطري,veterinarian
بيطري,veterinary
بيطري,veterinarian
بيلاروسي,Belarusan
بيلاروسي,Belarusan
بيلاروسي,Belarusian
بيلاروسي,Belorussian
بيلاروسي,Byelorussian
بيلوروسية,Belarusan
بيلوروسية,Belarusan
بيلوروسية,Belarusian
بيلوروسية,Belorussian
بيلوروسية,Byelorussian
بين,between
بَابٌ,door
أبْوَاب,door
بَصَ,onion
بَقَرَة,cow
بَيْتٌ,home
بَيْتٌ,home
بَيْتٌ,house
بِطْرِيق,penguin
بِنت,girl
بْرِيل,April
تآصل,allotropy
تاجر,merchant
تايلاندي,Thai
تايلاندي,Thai
تايلند,Thailand
تايوان,Taiwan
تبغ,tobacco
تتاري,Tatar
تتاري,Tatar
تحريك حراري,thermodynamics
تخطيط,planning
تخفيض,discount
تدريب,training
تربيوم,terbium
ترجم,translate
ترجم,interpret
ترجمة,translation
تركيا,Turkey
تروفي,trophy
تستوستيرون,testosterone
تسريع,acceleration
تشاد,Chad
تشاد,Republic of Chad
تشيك,Czech Republic
تشيك,Czechia
تشيكية,Czech
تشيكية,Czech
تضحية,sacrifice
تطعي,vaccination
تطويب,beatification
تغالوغ,Tagalog
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاؤل,optimism
تفاهة,platitude
تفاهة,cliche
تفاهة,cliché
تقدير,estimate
تقوي,calendar
تكنيتيوم,technetium
تل,colina
تل,hill
تل,loma
هضبة,colina
هضبة,hill
هضبة,loma
تلفاز,television
تلفزيون,television
تلقيح,fertilisation
تلقيح,fecundation
تنتالم,tantalum
تنجستن,tungsten
تنزانيا,Tanzania
تهوية,ventilation
توأم,twin
توت,voltage
تورنغن,Thuringia
تورونتو,Toronto
توسل,petition
توغو,Togo
تونجا,Tonga
تيتانيوم,titanium
تيلوريوم,tellurium
تيمور الشرقية,East Timor
تيمور الشرقية,Democratic Republic of Timor-Leste
تينيسي,Tennessee
تَشابُّهي,analogous
تَصْرِيح,declaration
تَصْرِيح,statement
تَلَوُّث,pollution
تَمْيِي,discrimination
تُرْكِيَّة,Turkish
تُرْكِيَّة,Turkish
تْسُونَامِي,seismic sea wave
تْسُونَامِي,tsunami
ثاليوم,thallium
ثاني أكسيد الكربون,carbon dioxide
ثلاثة,three
ثمين,valuable
ثنائي,bilateral
ثوب,dress
لباس,dress
ثور,bull
ثوريوم,thorium
جار,neighbour
جار,vecino
جاكرتا,Jakarta
جاكرتا,Djakarta
جاكرتا,DKI Jakarta
جاليوم,gallium
جامعة,university
جامعة,university
جامعة,academy
جامعة,university
جامعة,university
جامعة,academy
جاميكا,Jamaica
جبل طارق,Gibraltar
جبل فوجي,Mount Fuji
جدار,wall
جدول,table
طاولة,table
جدولينيوم,gadolinium
جراحة,surgery
جرادة,locust
جرانيت,granite
جرح,wound
جرمانيوم,germanium
جرينادا,Grenada
جرينلاندية,Kalaallisut
جزر برمودا,Bermuda
جزر جوادلوب,Guadeloupe
جزر فارو,Faroe Islands
جزر فوكلاند,Falkland Islands
جزيرة جيرزي,Jersey
جزيرة جيرزي,Bailiwick of Jersey
جزيرة عيد الميلاد,Christmas Island
جزيرة مان,Isle of Man
جزيرة مان,Isle of Mann
جزيرة مان,Mann
جغرافيا,geography
جلاَّد,executioner
جمجمة,skull
جمع,add
جمل,camel
جمهورية الدومنيكان,Dominican Republic
جمهورية الكونغو,Republic of the Congo
جمهورية الكونغو,Congo-Brazzaville
جمهورية الكونغو الديمقراطية,Democratic Republic of the Congo
جمهورية الكونغو الديمقراطية,Congo-Kinshasa
جنائني,gardener
جنازة,funeral
جنس,species
جنوب افريقيا,South Africa
جهاز هضمي,gastrointestinal tract
جهاز هضمي,alimentary canal
جهد,effort
جهد,exertion
جوارب,sock
جورجي,Georgian
جورجي,Georgian
جورجيا,Georgia
جوز هن,kokosnoot
جوز هن,coconut
جوع,hunger
جوع,hunger
جوع,hunger
جوع,hunger
جوع,hunger
جوع,hunger
جوع,hunger
جوع,hunger
جوع,hunger
جوقة,orchestra
جويانا الفرنسية,French Guiana
جيبوت,Djibouti
جيبوت,Republic of Djibouti
جيدو,judo
جيومرفولجيا,geomorphology
جَرَّاح,surgeon
جَمْع,addition
حاجب,eyebrow
حاجز,obstacle
حاجز,obstruction
حاخام,rabbi
حاكم,governor
حجر,lime
حداد,blacksmith
حدود,boundary
حديد,iron
حركي,activist
حري,silk
حري,harem
حرّي,freedom
حرّي,liberty
حزاز,lichen
حساب,account
حصان,horse
حطاب,lumberjack
حف,grandson
حقد,hate
حقد,hatred
حقنة,syringe
حلاّق,hairdresser
حلاّق,barber
حمار,donkey
حمار,ass
حمام سباحة,swimming pool
حمض,acid
حموضة,acidity
حواري,apostle
حوت,whale
حوت سليمان,salmon
حَرْف,letter
حِفَاض,nappy
حِمَار الزَّرَد,zebra
خارصين,zinc
خبّاز,baker
خث,peat
خرشوف,artichoke
خروف,sheep
خس,lettuce
خشب,wood
خطّ الي,calligraphy
خل,vinegar
خلايا الطاقة,fuel cell
خمول,apathy
خميرية,Khmer
خميرية,Central Khmer
خنزير غينيا,guinea pig
خيط,sew
خيمياء,alchemy
خيّاط,tailor
خُبْز,bread
عَيْش,bread
خُفّ,slipper
دارمشتادتيوم,darmstadtium
داغستان,Dagestan
داكار,Dakar
دالي,vineyard
دانمارك,Denmark
دانمارك,Kingdom of Denmark
دانماركي,Danish
داين,debit
دب,bear
دب قطبي,polar bear
دبلوماسي,diplomat
دبنيوم,dubnium
دبّور,wasp
دجاجة,chicken
دخل,enter
دراجة,bicycle
دراجة,bike
دراجة,cycle
دراسات سكانية,demography
درب التبانة,Milky Way
درب التبانة,Galaxy
دفع عربون,advance
دفن في الأرض,landfill
دقيقة,minute
دنجي,dengue fever
دهلي,tunnel
دين,debt
دُلْفِين,dolphin
دِيسمْبِر,December
دِيك رُومي,turkey
ذرة,atom
ذرية,posterity
ذكرى سنوي,anniversary
ذهب,gold
ذهب,go
ذِئْبٌ,wolf
رئيس,head
راتب,salary
رادون,radon
راديوم,radium
راغب,ambitious
ربو,asthma
ربيع,spring
رجلٌ,leg
ساقٌ,leg
رذرفورديوم,rutherfordium
رشوة,corruption
رصاص,lead
رعد,thunder
رفاهية,prosperity
رقص,dance
رمضان,Ramadan
رنيوم,rhenium
رهاب,phobia
رهبة الخلاء,agoraphobia
رهبة الخلاء,agoraphobia
رهبة الخلاء,agoraphobia
رهبة الخلاء,agoraphobia
رواي,story
رواية,novel
روبيديوم,rubidium
روتينيوم,ruthenium
روديوم,rhodium
روسيا,Russia
روسيا,Russian Federation
روما,Rome
روماني,Romanian
روماني,Romanaian
رومانيا,Romania
روينتجينيوم,roentgenium
رُزّ,rice
زئبق,mercury
زائل,ephemeral
زامبيا,Zambia
زامبيا,Republic of Zambia
زايلفون,xylophone
زراعة,agriculture
زراعة,agriculture
زراعة,agriculture
زراعة,agriculture
زراعة,agriculture
زراعة,cultivation
زراعة,tillage
فلاحة,cultivation
فلاحة,tillage
زرافة,giraffe
زركونيوم,zirconium
زرنيخ,arsenic
زنجبار,Zanzibar
زهر النرد,dice
زهر النرد,die
زهر النرد,die
زهر النرد,die
زورق شراعي,sailing ship
زول,Zulu
زينون,xenon
سؤال,question
ساحل العاج,Ivory Coast
ساحل العاج,Cote d'Ivoire
ساحل العاج,Republic of Cote d'Ivoire
ساعة,hour
ساكسفون,saxophone
ساكسونيا السفلى,Lower Saxony
ساكن,consonant
ساموا,Samoa
سامي,Assamese
سامي,Assamese
سانت بطرسبرغ,Leningrad
سانت بطرسبرغ,Petrograd
سانت بطرسبرغ,Saint Petersburg
سانت بطرسبرغ,St. Petersburg
سبات,lethargy
سبات,sluggishness
سبات,languor
سبانخ,spinach
سبيكة,alloy
سبْتمْبر,September
سترونتيوم,strontium
سحابة,cloud
سرق,bag
سرق,pocket
سرق,steal
سرير,bed
سريلانكا,Sri Lanka
سفي,ambassador
سقف,covering
سقف,roofing
غطاء,covering
غطاء,roofing
سكانديوم,scandium
سلام,peace
سلحفاة,tortoise
سلسلة ماركوف,Markov chain
سلسلة ماركوف,Markoff chain
سلوفاكي,Slovak
سلوفاكي,Slovak
سلوفاكيا,Slovakia
سلوفيني,Slovene
سلوفيني,Slovenian
سلوفيني,Slovenian
سليكون,silicon
سمنة,obesity
سنة,year
سنة,solar year
سنة شخصية,year
سنة شخصية,solar year
سندان,anvil
سندي,Sindhi
سندي,Sindhi
سنغال,Senegal
سهل,easy
سهل,piece of cake
سهل,like shooting fish in a barrel
سهم,arrow
سهولة,facility
سوبرماركت,supermarket
سوري,Syria
سوري,Syrian Arab Republic
سورينام,Suriname
سويدي,Swedish
سويسرا,Switzerland
سيارة إسعاف,ambulance
سيبورجيوم,seaborgium
سيجار,cigar
سيريوم,cerium
سيزيوم,caesium
سيف,sword
سيلينيوم,selenium
سيمفونية,symphony
شاطئ,coast
شامبانيا,champagne
شاي,tea
شباك,window
شبكة طرق,road network
شبه جزيرة,peninsula
شراكة,firm
شراكة,corporation
شراكة,enterprise
شراكة,company
شراكة,venture
شركة,firm
شركة,corporation
شركة,enterprise
شركة,company
شركة,venture
مؤسسة,firm
مؤسسة,corporation
مؤسسة,enterprise
مؤسسة,company
مؤسسة,venture
مشروع,firm
مشروع,corporation
مشروع,enterprise
مشروع,company
مشروع,venture
شطرنج,chess
شعير,barley
شـــاهد,witness
شكرا,cheers
شكرا,thank you
شكرا,thanks
شكرا,thank you
شمبانزي,chimpanzee
شمعة,candle
شيشان,Chechen
شيشان,Chechen
شيلي,Chile
شيلي,Republic of Chile
شَجَرٌ,tree
شَخص,person
شَفقة,pity
شَفقة,compassion
شَهْرٌ,month
شِفّة,lip
صابُون,soap
صبار,cactus
صحافة,journalism
صحراء,desert
صحراء كبرى,sahara
صحفي,journalist
صخرة,rock
صربيا والجبل الأسو,Serbia and Montenegro
صرع,epilepsy
صفصاف,willow
صقلية,Sicilian
صقلية,Sicilian
صنوبر,pino
صنوبر,pine
صوديوم,sodium
صومالية,Somali
صومالية,somali
صيد,hunting
صيدلي,chemist
صيدلي,pharmacist
صيدليَّة,chemist's
صيدليَّة,chemist's shop
صيدليَّة,pharmacy
صَفحة,page
صِفْر,zero
صِفْر,null
ضبع,hyena
ضريح,mausoleum
طاجيكستان,Tajikistan
طارئ,emergency
طب أسنان,dentistry
طبوغرافية,topography
طبيب الأسنان,dentist
طبيب الأطفال,paediatrician
طبيب نفساني,psychiatrist
طحال,spleen
طريقة,method
طماع,avaricious
طهران,Tehran
طوبولوجيا,topology
طَلاَق,divorce
طِفْل,child
وَلَد,child
ظرّ,flint
ظرّ,flintstone
عاصمة,capital
عالم,world
عالم,scientist
عالم الآثار,archeologist
عالم الآثار,archaeologist
عجان,perineum
عدد أولي,prime number
عدد أولي,prime
عدس,lentil
عدواني,aggressive
عربة أطفال أو عجزة,wheelchair
عزوبة,celibacy
عسل,honey
عشب,pasture
عضية,organelle
عطارد,Mercury
عطش,thirst
علم,teach
علم النباتات,botany
علم النباتات,phytology
علم النباتات,botany
علم حساب المثلّثات,trigonometry
علوم طبيعية,natural science
عمان,Oman
عمان,Sultanate of Oman
عمل,business
عنصر فلزي,ytterbium
عنصر فلزي، معدن من الأراضي النّادرة,thulium
عنكبوت,spider
عيد الفصح,Easter
عيد الميلاد السعي,Merry Christmas
عَمَّار,mason
عَمَّار,bricklayer
عَمَّار,stonemason
عَمِلَ,do
عَيْن,eye
عِبْرٍيّة,Hebrew
عِلْم الوراثة,genealogy
غامبيا,Gambia
غامبيا,Gambia
غامبيا,Gambia
غامبيا,Gambia
غامبيا,The Gambia
غامبيا,Republic of The Gambia
غامض,mysterious
غانا,Ghana
غانا,Republic of Ghana
غدة,gland
غدة نخامية,pituitary gland
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,luncheon
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,luncheon
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,luncheon
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,luncheon
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,lunch
غذاء,luncheon
غريب,strange
غريب,odd
غسول,lavender
غسول,lavander
غنغرينا,gangrene
غوام,Guam
غوام,Guam
غوام,Guam
غوجاراتية,Gujarati
غوجاراتية,Gujarati
غوريلاّ,gorilla
غَدًا,tomorrow
فئة,category
فاتيكان,Vatican City
فاتيكان,The Holy See
فاتيكان,State of the Vatican City
فاناديوم,vanadium
فانوس,lantern
فحص,observation
فخّار,terracotta
فخّار,terracotta
فخّار,terracotta
فخّار,terra cotta
فراشة,butterfly
فرميوم,fermium
فرن,oven
فرن,furnace
فرنسي,French
فرنسي,French
فرنسي,francium
فرانسيوم,francium
فسفور,phosphorus
فصل,chapter
فضة,silver
فعل,verb
فلاندرز,Flanders
فلاندرز,Flemish region
منطقة فلمنكية,Flanders
منطقة فلمنكية,Flemish region
فلسفة,philosophy
فلك,astronomy
فلكي,astronomer
فلوت,flute
فلور,fluorine
فليفولند,Flevoland
فنان,artist
فنان,creative person
فنزويلا,Venezuela
فنلندا,Finland
فنلندا,Republic of Finland
فهد,cheetah
فهد,chetah
فوضوية,anarchy
فولابيك,Volapük
فولغا,Volga
فيتنامي,Vietnamese
فيتنامي,Vietnamese
فيجي,Fiji
فيجي,Republic of the Fiji Islands
فيزيولوجيا,physiology
فيل,elephant
فيلولوجيا,philology
فينلندي,Finnish
فَارْسِي,Persian
فَارْسِي,Western Farsi
فَارْسِي,Farsi
فَاصُولِيَا,bean
فَاصُولِيَا,edible bean
فَرَنسَا,France
فِبْرَايِر,February
قارب,boat
قاطرة,locomotive
قاعدة البيانات,database
قاموس,dictionary
قبرص,Cyprus
قبرص,Republic of Cyprus
قبول,acceptance
قبول,credence
قدرة الرياح,wind power
قذف,ejaculation
قرار، حكم، عزم,decision
قرة باغ,Nagorno-Karabakh
قرغيزستان,Kyrgyzstan
قرغيزستان,Kyrgyz Republic
قرنبيط,cauliflower
قصدير,tin
قط,cat
قطار,train
قطاع غزة,Gaza Strip
قطر,Qatar
قلعة,castle
قلم,pencil
قمح,wheat
قندس,beaver
قهوة,coffee
قواس,archer
قواس,archer
قوس قزح,rainbow
قوصوه,Kosovo
قيثارة,guitar
قُنْفُذ,hedgehog
قِراب الذك,condom
قِراب الذك,prophylactic
قِراب الذك,rubber
قِراب الذك,safe
قِراب الذك,safety
كاحل,ankle
كاحل,talocrural joint
كادميوم,cadmium
كاراتيه,karate
كاراج,garage
كازاخستان,Kazakhstan
كازاخستان,Republic of Kazakhstan
كافايين,caffeine
كالسيوم,calcium
كاليدونيا الجديدة,New Caledonia
كاليفورنيوم,californium
كاميرون,Cameroon
كاميرون,Republic of Cameroon
كبريت,sulphur
كتلة,mass
كحل,antimony
كربون,carbon
كرة القدم,football
كرة الماء,water polo
كرة طائرة,volleyball
كرز,cherry
كرسي,chair
كرفس,celery
كرواتيا,Croatia
كرواتيا,Republic of Croatia
كرواتية,Croatian
كرواتية,Croation
كروم,chromium
كريبتون,krypton
كس,fracture
كل عام وأنتم بخي,Happy New Year
كلارينيت,clarinet
كلب,dog
كلمة,word
كلور,chlorine
كلي,kidney
كمبوديا,Cambodia
كمبوديا,Kingdom of Cambodia
كندا,Canada
كوب,Cuba
كوب,Republic of Cuba
كوبلت,cobalt
كوري,Korean
كوري,Korean
كوريوم,curium
كوكائين,cocaine
كوكب,planet
كولومبيا,Colombia
كولومبيا,Republic of Colombia
كولونيا,Cologne
كيريباس,Kiribati
كيريباس,Republic of Kiribati
كيف,arrange
كيف,adapt
كيف,adjust
كيف,conform
كيف,accommodate
كيف,suit
كيلوغرام,kilogram
كيمياء,chemistry
كينيا,Kenya
كينيا,Republic of Kenya
لا,no
لاتف,Latvian
لاتف,Latvian
لاتفيا,Latvia
لاتفيا,Republic of Latvia
لاتيني,Latin
لاتيني,Latin
لاغوس,Lagos
لاهاي,The Hague
لبن,milk
لبنان,Lebanon
لبنان,Lebanese Republic
لتوانيا,Lithuania
لتوانيا,Republic of Lithuania
لسانيات اجتماعي,sociolinguistics
لسانيات اجتماعي,sociology of language
لشبونه,Lisbon
لغة بنغالية,Bengali
لغة بنغالية,Bengali
لغة تيلوغو,Telugu
لغة تيلوغو,Telugu
لغة رسمية,official language
لغة لوكسمبورغية,Luxembourgish
لغة لوكسمبورغية,Luxemburgish
لغة لوكسمبورغية,Luxembourgian
لغة هندية قديمة,Sanskrit
لغة هندية قديمة,Sanskrit
لفظة جديدة,neologism
لقطلونية,Catalan
لقطلونية,Catalan
لقلق,stork
لنثانوم,lanthanum
لوتيتيوم,lutetium
لوحة مفاتيح,keyboard
لورنسيوم,lawrencium
ليبرالية,liberalism
ليبيا,Libya
ليبيا,Great Socialist People's Libyan Arab Jamahiriya
ليبيريا,Liberia
ليبيريا,Republic of Liberia
ليثيوم,lithium
ليسوتو,Lesotho
ليسوتو,Kingdom of Lesotho
لُغَةٌ,language
لُغَةٌ,tongue
ماء,water
مارتينيك,Martinique
ماساتشوستس,Massachusetts
ماكروسكوبي,macroscopic
مالطا,Malta
مالطا,Republic of Malta
مالك,owner
ماليزيا,Malaysia
مايتنريوم,meitnerium
مترجم,interpreter
متشدد,difficult
متعهد,entrepreneur
متلازمة داون,Down syndrome
متلازمة داون,Down’s syndrome
متّهَم,defendant
متّهَم,accused
مثلث,triangle
مجري,Hungarian
مجلة,journal
مجلة,mag
مجلة,magazine
مجلة,periodical
محار,oyster
محامٍ,lawyer
محلول,liquid
مدغشق,Madagascar
مدغشق,Republic of Madagascar
مدونة,blog
مدونة,weblog
مدونة,web log
مرارة,gallbladder
مراكم,accumulator
مرض السَّرقة,kleptomania
مركب كيميائي,compound
مركب كيميائي,chemical compound
مركب,compound
مركب,chemical compound
مريول,apron
مزاد,auction
مسبحة,rosary
مستعمرة,colony
مسجد,mosque
