English,Other
abbreviate,"богиносгох, товчлох, хураангуйлах"
abbreviation,"богиносгох, багасгах, хураангуйлах, хураангуйлал, товчлол, үг хураах ёс, үг агшаах ёс"
abc,"цагаан толгой, эхлэл, үндэс,англи цагаан толгойн эхлэл,үндэс суурь"
abcbook,"цагаан толгой, үсэглэл,цагаан толгой үсэглэл"
abdicate,"татгалзах, эрхээ өгөх, эрхээсээ татгалзах, цааргалах, цөхрөх"
abdomen,"гэдэс, хэвлийн хөндий, хэвлий, гэдэс дотор,хорхой шавьжны бөгс"
abdominal,"хэвлийн хөндийн, гэдэсний"
abdominous,"тарган, харвинтай, гүзээтэй,тарган гүзээтэй"
abduct,"хулгайлах, хүчээр авч явах, эхнэр хүүхэд хулгайлах, хууран мэхлэж авч явах,хүн хулгайлах,хүчээр буюу хуурч авч явах"
abduction,"хүний хулгай, хүн хулгайлах"
abductor,"хулгайлагч, хүчээр аваачигч,хулгайч,хүчээр авагч хулгайлагч"
abecedarian,"үсгийн дэс дарааллаар байрлуулсан,үсгийн дэс дараалалаар байрлуулсан,ойлгомжтой,наад захын,энгийн,цагаан толгойн"
abed,"орондоо, хэвтэртээ,орондоо хэвтэртээ"
abend,гэмтлийн төгсгөл
abenity,"эелдэг зан, баяр хөөр, ая тух"
abenteric,хромсомын аберрация
aberration,"төөрч будлих, зөв замаас хазайх, төөрөгдөл, хазайлт, ухаан санааны балардал, гажиг,гажилт,ухаан санааны балардал гажиг"
abesedarian,"үсгийн дэс дугаараар байрлуулсан, ойлгомжтой, наад захын, энгийн,үсгийн д.д-р байрлуулсан"
abet,"өдөөх, хатгах, дэмжлэг, уруу татах, муугаар нөлөөлөх, турхирах, дэвэргэж гааруулах,хэрэгтнийг өөгшүүлэх,тухирах"
abetment,"өдөөн хатгах, хатгалга"
abettor,өдөөн хатгагч
abeyance,хууль эрхийг түр хүчингүй болгох
abeyancy,"тодорхой бус байдал, түр зуур зогсоох, эзэнгүйдэл, өөрчлөх"
abhor,"жигшээх, , жигших зэвүүцэх, үзэн ядах,,,,,,,,"
abhorrence,"жигших, зэвүүрхэх, жигшил, жигшил зэвүүцэл, жигшүүртэй юм, зэвүү хүргэсэн юм,үзэн ядах"
abhorrent,"жигшүүртэй, үзэн ядмаар, үл нийцэх,жигшүүртэй үзэн ядмаар"
abidance,"дагах, мөрдөх, баримтлал,дагах мөрдөх"
abide,"сахих, тэсэх, хүлээх, эвлэрэх, амьдрах, тэвчих,дагах,мөрдөх,үнэнч байх"
abide by,"сахих, баримтлах, мөрдөх"
abiding,"төгсгөлгүй, хязгааргүй, байнгын, тогтмол"
ability,"авьяас чадвар, чадвар, авьяас, эрх мэдэл, төлбөрийн чадвар"
abiogenesis,органик биш ертөнцөөс амьд амьтан үүсэх
abiogenetic,биологийн бус генетикийн
abiogeny,органик биш ертөнцөөс амьд амьтан үүсэх
abiologic,биологийн бус
abiophysiology,амьд организм дахь органик бус процессийг судлах
abiotic,"амьдралгүй, амьд бус"
abject,"хөөрхийлөлтэй, өрөвдмөөр, доромжлогдсон, адлагдсан, шоовдор, өөдгүй муухай,тарчигхан,ядуу зүдүү"
abjection,"доромжлол, басамжлал"
abjure,"няцах, татгалзах, болих"
ablation,"авч хаях, тайрах, нуралт эвдрэл,авч хаях тайрах"
ablative,"гарахын тийн ялгал /творительный/,гарахын тийн ялгалтворительны"
ablaze,"галд, гэрэлтсэн, хөөрсөн хийрхсэн, гялалзсан,гал авалцсан,түймэрт өртсөн"
abld,ухаалаг
able,"авьяаслаг, авьяас билэгтэй, чадварлаг, дадамгай,чадалтай,мэдлэгтэй"
able bodied,"эрүүл чийрэг, чадалтай"
able-bodied,"чийрэг, эрүүл"
ablebodied,"эрүүл, чийрэг, саруул,эрүүл чийрэг,чадалтай"
ably,"ухаалаг, сурмаг, шалмаг, дадмаг,чадамгай,чадварлаг"
abnegate,"татгалзах, өөрөөсөө харамлах, үгүйсгэх,татгалзах өрөөсөө харамлах"
abnormal,"хэвийн бус, гажууд, гажигтай, согогтой,этгээд"
abnormal termination,ослын төгсгөл
abnormality,"гажуудал, хэвийн бус байдал, согог, гажиг,гажиг гажуудал"
aboard,"онгоцон дээр, хөлөг дээр, дагуу, тууш,хөлөг дээр/дагуу/тууш"
abode,"байр сууц, оршин суугаа газар, байр, сууц"
aboli,"устгах, арилгах"
abolish,"устгах, хасах, татан буулгах, хүчингүй болгох"
abolition,"өөрчлөлт, татан буулгалт, устгалт"
abominable,"гутмаар, жигшмээр, ой гутам, зэвүүн, булай,ой гутам булай"
abominate,"жигших, зэвүүцэх, ой гутах,жигшин зэвүүцэх,дургүйцэх,үзэн ядах,жигших зэвүүцэх"
abomination,"жигшил зэвүүцэл, жигшмээр юм"
aboriginal,"язгуурын, уугуул нутгийн, уугуул нутгийн хүн, уугуул, уг нутгийн амьтан ургамал, унаган,уг нутгийн амьтан/ургамал"
abort,"таслах, зогсоох"
abortive,"дутуу төрөх, амжилтгүй, үр дүн муутай, өсөлт бойжилт дутуу,үр дүнгүй,бүтэлгүй,үр дүн муутай өсөлт"
abound,"элбэг дэлбэг байх, олноор орших, элбэг байх, бялхах"
"abound in, with","элбэг, баялаг, дүүрэн байх"
about,"орчим, тухай, ойролцоо, холгүй, хавиар, ойрхон,энд тэнд,эргэн тойрон"
above,"дээгүүр, өндөр, дээш, дээр, дээр дурьдсан, гаруй илүү, дээрх"
aboveboard,"чин үнэнчээр, шулуун шударгаар, ний нуугүйгээр"
abovementioned,дээр дурдсан
abrade,"хуулах, хуу татах, өнгөлөх, зүлгэх,үрэн,хуулах хуу татах"
abrasion,"шалбархай, зулгархай, элээгдсэн, элэгдэл, хоргодол, шарх, чулуулгийн элэгдэл, өнгөлгөө,үрэгдэх,элэгдэх,чулуулгийн элэгдэл/өнгөлгөө,элэгдэл хорогдол"
abrasive,"зүлгүүр цаас, өнгөлөх материал, гуранз, зүлгүүр,зүлгэх,зүлгүүр гуранз"
abreast,"зэрэгцэж, нэг шугаманд, нэг эгнээнд, нэг түвшинд,мөр зэрэгцэн,зуузай холбон,зэрэгцээ нэг шугаманд"
abridge,"богиносгох товчлох, хасах, багасгах, хязгаарлах, хураах, товчлох"
abridgement,"товчлох, хураангуйлах, товчлол, хураагуйлал, хязгаарлал"
abroad,"хилийн цаана, гадаадад, хилийн чанад, гэрээс гадагш, энд тэндгүй, хааяагүй, гадуур,хааяагүй гадуур"
abrogate,хүчингүй болгох
abrogation,"халах, солих, устгал,халах солих"
abrupt,"ширүүн, чанга, хурц, гэнэт, огцом,"
abscess,"идээлсэн газар, бугшсан хавдар, идээ бээр, буглаа"
abscond,"нуугдах хоргдох, далд орох, нуугдах, зугтаах,нуугдах зугтах"
absence,"үгүй байх, эзгүй байх, байхгүй байх, алга байх, эзэнгүй байх"
absent,"байхгүй, эзгүй, будлиу хайнга"
absent minded,"алмай, хайнга, сийрэг, сийрүү, сарниун"
absentee,"байхгүй байгаа, эзгүй байгаа,ажил таслагч(э.з)"
absenteeism,"сонгуульд орохгүй булзах, хуралдаанд байхгүй байх, ажилд үл гарах, сэлгүүцэх,сонгуульд оролцохоос булзах"
absentism,ажил таслах
absently,"алмайран, хайнга, алмай, будлиу,хайнга алмай"
absentminded,"мартамхай, будлиу, орон гаран"
absolute,"үнэмлэхүй, дийлэнх, үнэхээр, туйл, бүрэн, бүрэн төгс, туйлын, цэвэр хольцгүй, хязгааргүй бүрэн эрхт,туйлын бүрэн,туйлын үнэмлэхүй"
absolute address,"абсолют адрес, машины адрес, физик адрес"
absolute addressing,"абсолют адреслал, хаяглалт"
absolute assembler,абсолют ассемблер
absolute code,"машины код, машины хэл дээр бичсэн програ"
absolute coding,машины кодонд программчлах
absolute command,абсолют комманд /компьютерийн график/
absolute coordinates,абсолют координатууд
absolute error,абсолют алдаа
absolute expression,абсолют илэрхийлэл /ассемблер дээр/
absolute loader,абсолют ачаалагч
absolute pathname,бүрэн нийлмэл нэр
absolute price,туйлын үнэ /үнэмлэхүй/(э.з)
absolute program,программ
absolute term,абсолют терм /нэр томъёо/
absolute value,"абсолют хэмжээ, утга"
absolute vector,абсолют вектор
absolutely,"зөвхөн, огт, бүр, бүрмөсөн, яг, үнэхээр, маргаангүй, тун, ерөөс, биеэ дааж, өөрөө, тусгаар,яг үнэхээр,тун огт,ерөөс биеэ дааж"
absolution,"шийтгэлээс хэлтрүүлэх, цагаатгах, уучлал хүлцэл, нүглийг өршөөх,уучлал/хүлцэл/нүглийг өршөөх,зөвтгөх цагаатгах"
absolutism,хязгааргүй эрхт хаант ёс
absolve,"цагаатгах, чөлөөлөх, уучлах, зөвтгөх"
absolve from,"ял зэм, үүрэг хариуцлагаас чөлөөлөх, уучлах"
absorb,"шингээх, сорох, шимэх, татах, уусгах"
absorbable,"амархан шингэдэг, уусдаг"
absorbedly,тун анхааралтай
absorbent,"шингэх, шингээгч, уусгагч бодис"
absorber,"уусгагч, шингээгч"
absorption,"шингээх, залгих"
absorption costing,зардал бүрэн шингээлт(э.з)
absrtaction,"хийсвэрлэл, хоосон чанар, мартамхай, будлиу байдал,мартамхай/будлиу байдал"
absrtention,"цээрлэх, түдгэлзэх"
abstain,"цээрлэх, түдгэлзэх, биеэ барих, тэвчих, цэцэрхэх"
abstain from,"түдгэлзэх, цээрлэх"
abstainer,архи амсдаггүй хүн
abstemious,"хоол унд,сархадыг үл хэтрүүлэх"
abstention,түдгэлзэл
abstinence,"цээрлэлт,цээрлэх"
abstracedly,"хийсвэр, хайнга"
abstract,"хийсвэр, реферат, хийсвэрлэл, хийсвэр ойлголт, товч агуулга"
abstract data type,мэдээллийн хийсвэр төрөл
abstract from,"гаргаж авах, ялгаж авах"
abstracted,"бодлогоширсон, хайнга анхааралгүй"
abstraction,"хийсвэрлэл,хийсвэр санаа,хосон чанар"
abstruse,"ойлгомжгүй, ойлгоход бэрх, бүрхэг, бүдэг бадаг, гүн гүнзгий,ухагдахгүй"
absurd,"ёсгүй, ёс бус, учир утгагүй, шал дэмий, хөгийн инээдэмтэй,тэнэг"
absurd absurdity,"утгагүй, эв хавгүй, тэнэг явдал"
absurdity,"учир утгагүй зүйл, тэнэг явдал,мунхаглал,тэнэглэл,эв хавгүй"
abundance,"баялаг, элбэг дэлбэг байдал, олон их тоо томшгүй, тархац,тоо томшгүй тархац"
abundant,"элбэг дэлбэг,элбэг дэлбэг байдал,баян,бялхсан,арвин дэлгэр"
abundent,"элбэг дэлбэг байдал, баян, бялхсан, арвин дэлгэр"
abuse,"хортой ашиглах, хараах, зүхэх, хэрүүл хэл ам, буруу хортойгоор хэрэглэх,хэтрүүлэх,хортойгоор/ буруугаар ашиглах,хараал"
abusive,"хэрүүлийн доромжлолын үгс, хараал, хараалын үгс,зүхсэн"
abut,"хамарлах,хил нийлэх"
abutment,"зааг, хил хязгаар, шон, багана, тулгуур,хил хязгаар шон"
abysm,"гүн ангал, хөлгүй эргүүлэг"
abysmal,"маш муу, ёроолгүй гүн, хөлгүй,хэтэрхий,дэндүү,гүн хөлгүй"
abyss,"гүн ганга, халил, ёроолгүй ангал, гүн хавцал,халил гүн ганга"
abyssal,"гүн, гүн усны"
acacia,хуайс мод
academic,"онол эрдмийн, ном эрдмийн, эрдэмтэн багш, цэвэр онолын баримт, мх сурууглйин академийн, онолын хийсвэр,хичээлийн,сургуулийн"
academically,"онолоор, номоор,онолоор номоор"
academician,академич эрдэмтэн
academy,"академи, хүрээлэн, дээд сургууль, тусгай сургууль"
accede,"зөвшөөрөх, хэлэлцэн тогтох, орох, элсэх, нэгдэх,зөвшөөрөх орох элсэх"
accede to,"зөвшөөрөх, өндөр албан тушаалд очих"
accelerate,"хурдавчлах түргэтгэх, хурдасгах, хурд нэмэх, түргэсэх"
accelerated depreciation,түргэвчилсэн элэгдүүлэлт(э.з)
acceleration,хурдасгал
acceleration time,гүйх хугацаа
accelerator,"хурдасгагч, хурдасгуур,хурдасгагч хурдасгуур"
accent,"өргөлт, өргөлтний тэмдэг, ялгах тэмдэг, аялгуу аялга, онцлох онцлон үзэх, цохон тэмдэглэх, хэлэх дуудах,аялага өргөлт,аялга онцлох"
accept,"хүлээн авах, элсүүлэх, уулзах, мэдээлэл оруулах, зөвшөөрөл, хүлээн зөвшөөрөх, найр тавих,акцепт(э.з),акцептлах(э.з)"
accept goods at warehouse,агуулахад бараа хүлээн авах(э.з)
acceptability,"зөвшөөрч баталж болохуйц, байж болохуйц"
acceptable,"тааламжтай, зөвшөөрмөөр"
acceptable price,боломжийн үнэ(э.з)
acceptance,"хүлээн авалт, зөвшөөрөх, хүлээн авах, сайшаал"
acceptance certificate,хүлээн авсан баримт(э.з)
acceptance report,хүлээн авсан акт(э.з)
acceptance sampling,хүлээн авалтын үед сонголтын хяналт
acceptance testing,хүлээн авалтын үеийн шалгалт
accepted,нийтээр зөвшөөрсөн
acceptor,хүлээн авагчийн төв
access,"орох боломж, оруулах, хандалт, хандлага, орох хүрэх нэвтрэх боломж, ойртох дөхөх нэвтрэх, хялбар дөхөм, ойр дөт,орй дөт"
access address,заагч
access control,хандалтын шалгалт
access cycle,ойд хандах цикл
access matrix,хандах эрхийн матриц
access method,хандах арга
access path,хандах зам
access restriction,хандалтын хязгаар
access right,хандах эрх
access time,хандах хугацаа
accessary,"хамсаатан, оролцогч, туслагч, дагалт нэмэлт,туслагч дагалт"
accessible,"хүрч болмоор, хялбар, хялбар дөхөм"
accession,"оролт, элсэлт, нэмэлт, нөхөлт, өсөлт, ажилд орох, зөвшөөрөл, өвчин хууч хөдлөх багтраа,ажилд орох зөвшөөрөл,нэмэлт нөхөлт"
accessories,машины жижиг хэрэгслүүд
accessory,"оролцогч, хэрэгсэл, туслах нэмэлт төхөөрөмж, хамсаатан,туслах/нэмэлт төхөөрөмж,туслах/ нэмэлт төхөөрөг"
accidence,"хэлбэр бүтцийн зүй, үгзүй"
accident,"гэнэн хэрэг, санамсаргүй явдал, тохиол, тохиолдол, аваар, осол, золгүй явдал, дашрамын саад тотгор,санамсаргүй явдал тохиол,тохиолдол аваар"
accident accidental,"азгүй тохиолдол, тохиолдлын,тохиолдолазгүй"
accidental,"тохиолдлын, санамсаргүй, дашрамын хажуугийн, туслах, хоёрдогч нэмэгдэл,хажуугийн туслах"
accidentally,"санамсаргүйгээр, санамсаргүй, тохиолдлоор"
acclaim,"шуугиантай баяр хүргэх, тунхаглах, баяр хүргэх, нижигнэсэн алга ташилт, алга нижигнүүлэн таших"
acclaimation,сайшаах
acclimatization,"шинэ газарт нутагших, цаг улиралд дасах, идээшил, нутагшил,шинэ газар нутгших"
acclimatize,"шинэ улиралд идээшлүүлэх, нутагшуулах"
acclivity,налуу өгсүүр өөд газар
acclivous,өгсүүр
accommodate,"юманд тохируулах, зохицох, багтаах"
accommodate with,"туслах, олгох"
accommodation,"байр, байшин, харааны зохицол,байшин.харааны зохицол,байшин .харааны зохицол,.байр"
accomodate,"зохицох, идээших, байр оромж олгох, туслах, үйлчлэх, хангах, байрлуулах багтаах"
accomodation,"байр сууц, буудлын өрөө, хоргодож хоноглох газар, зохицуулалт, тохь тух"
accompaniment,"дагалдах, бараа болох, даган хөгжимдөх"
accompany,"хавсрах, дагалдах, даглдах, бараа болох, дагаж хөгжимдөх"
accomplice,"хамсаа, хоршоо"
accomplise,хань хамсаатан
accomplish,"бүтээх, хийх биелүүлэх, төгөлдөржүүлэх, боловсронгуй болгох"
accomplished,"дууссан, болсон, бүтсэн, өндөр боловсролтой, чадварлаг, гарамгай, гаргууд"
accomplishment,"амжилт, хийж дуусах, бүтээх, ололт амжилт, эрхэм чанар, сайн тал, боловсрол, тохижилт,тохижилт хийж дуусах"
accord,"зохицох, таарах, нийлэмж, зөвшил нэгдэл, тохироо, нийцэл, зохицол, зохицох үг хэлээ ололцох"
accordance,"нийц, нийцэл, зохицол"
accordant,"нийцсэн, тохирсон, зохицсон"
according,"түүний тушаалаар, чадлынхаа хэрээр"
according to,"ёсоор, аар бол"
accordingly,"тийнхүү, түүнчлэн, иймээс, ийм учраас, тиймд, тиймийн тулд,түүнчлэн иймээс"
accordion,"аккордеон, баян хуур, найрал баян хуур хөгжим"
accost,"эргэх, хандах, , зууралдах шалах, залхтал ярих, дагах оргох,,,,,,,,,,,,"
accouchement,"төрөх, нярайлах"
accoucheur,эх баригч
account,"тоо, дүн, баримт, данс, данс тооцоо, тайлан, илтгэл, үнэлгээ, дүгнэлт, ашиг өгөөж, ач холбогдол,илтгэл үнэлгээ,данс(э.з)"
account for,"учирлах, шалтгаалах, хангах нийлүүлэх, хэрэглэх зарцуулах, ялах, цохих, устгах"
account pay able,кредитор данс /өглөг/(э.з)
accountability,"хариуцлага, тайлагнах"
accountancy,"санхүү, нягтлан бодох алба, тооцоо, тоо бүртгэл хөтлөлт,санхүү нягтлан бодох алба"
accountant,"нягтлан бодох, ня-бо, нягтлан бодогч, тооцоо тоо бүртгэл хөтлөгч,тооцоо тоо бүртгэлхөтлөгч,нягтлан бодогч(э.з)"
accountant-general,"ерөнхий нягтлан бодогч,ерөнхий ня-бо"
accountantgeneral,"ерөнхий нягтлан бодогч, ерөнхий ня-бо,ерөнхийня-бо"
accounting,"системийн ресурсийн тоолуур, бүртгэл тооцоо,бүртгэл(э.з),нягтлан бодох бүртгэл(э.з)"
accounting currency,тооцооны валют(э.з)
accounting file,тоолуурын файл
accounting income,тайлангаарх ашиг(э.з)
accounting law,нягтлан бодох бүртгэлийн хууль(э.з)
accounting period,тайлант үе(э.з)
accounting price,тооцооны үнэ(э.з)
accounting processing,бүртгэлийн мэдээ сэлт боловсруулалт(э.з)
accounting report,нягтлан бодох бүртгэлийн тайлан(э.з)
accounting system,бүртгэлийн тогтолцоо(э.з)
accounts,тайлан
accounts receivable,дебитор данс(э.з)
accredit,"төлөөлөгч болгох, элчнээр томилох, бүрэн эрх олгох, итгэмжлэх, -аар томилох,итгэмжлэх -аар томилох"
accredited,"бүрэн эрхт, итгэмжит"
accretion,"өсөх, өсөлт"
accrual accounting,тооцон хамаатууллын арга(э.з)
accrue,"хуримтлах, цугларах, нэмэгдэх, өсөх ноогдох,нэмэгдэх өсөх ноогдох"
accrued liabilities,хуримтлагдсан өглөг(э.з)
accumulate,"хуримтлах, цуглуулах, цугларах, хуримтлуулах, хураах, нэмэгдүүлэх, бөөгнөрөх цуглах, цэнэглэх"
accumulated depreciation,хуримтлагдсан элэгдэл(э.з)
accumulation,"хуримтлал, цугларалт"
accumulative,хуримтлагдсан
accumulator,"аккумулятор, цуглуулагч, зайн хураагуур, цэнэглэгч, санах байгууламж, жавшигч шамшигдуулагч,цуглуулагч жавшигч"
accumulator register,хуримтлагдсан регистер
accuracy,"нарийн нягт, нямбай, нягт нямбай байдал, цаг нарийн барихуй, нямбай чамбай, нарийн, яг,нягт нямбай(э.з),хөдлөшгүй үнэн(э.з),яв цав(э.з)"
accurate,"яг /точный/,нарийн,нягт,нямбай,зөв,яг точный"
accursed,"золигийн, жигшүүртэй, хараалт, заналт, зэвүүн жигшүүрт"
accusation,"зэмлэл, ял, яллагч, ял зэмлэл, цээрлэл"
accusative,заахын тийн ялгал
accuse,"зэмлэх, буруушаах, яллах, илчлэх"
accused,"хэрэгтэн, гэмтэн буруутан"
accuser,"яллагч, гомдол мэдүүлэгч, хохирогч"
accustom,"сургах, , дасгах, газарших идээших, хэвших дасах,,,,,,,,,,,,"
accustomed,"дассан, сурсан, гаршсан, ердийн хэвийн,дассан сурсан"
ace,"тамга түүз, оноо, гарамгай шилдэг, хөзрийн тамга, өчүүхэн бага хэмжээний юм, 1-р зэргийн нисгэгч,I зэргийн нисгэгч,i зэргийн нисгэгч,оноо хөзрийн тамга"
acerbity,"нялуун амт, ширүүн огцом /зан авир/"
acetamidodeoxyglucose,ацетамидодеоксиглюкоз
acetate,"цууны хүчлийн давс, ацетатын"
acetic,цууны
acetify,"исэлдэх, эргэлдэх, хувирах"
acetilfication,ацетификация уксусное
acetion,ацетоин
acetoacetyl,ацетоацетил
acetoacrtate,ацетоацетать
acetobacter,ацетобактер
acetone,butanol ацеонбутилд үржих бактери
acetyl,ацетил
acetyl aminodeoxy glucosidase,ацетилглюкозамин
acetylation,ацетилжсан
acetylcholine,ацетилхолин
acetylcholinesterase,ацетилхолинэстераза
acetylene,ацетилен
acetylglucosamin,ацетамидодеоксиглюкоз
ache,"өвдөх, өвчин, хөндүүр, зовлон, зовиурлах, шаналах, хүсэх мөрөөдөх"
achievable,"хүрч болох, гүйцэтгэж биелүүлж болох"
achieve,"олох, хүрэх гүйцэтгэх, биелүүлэх олох"
achieve achievement,"хүрэх, амжилт"
achievement,"хүрэх, амжилт, ололт, биелэлт"
achroumatic,өнгөгүй
acid,"эсгэлэн, хүчил"
acid base,хүчил шүлтийн тэнцвэр
acid bast,хүчилд тэсвэртэй бактерууд
acid treated,боловсруулсан хүчлээр
acidify,исэлдэх
acidopntic,ацидофилийн бактерууд
acidotus,хурц үзүүртэй
acids,актин
acidulation,хүчилсэг болгох
acidulous,исгэлэндүү
acinaciform,сэлэм хэлбэрийн
aciniform,"усан үзэм хэлбэрийн, олон үрт"
ack,хүлээн авалтыг батлах тэмдэгт
acknoledge,"хүлээн зөвшөөрөх, хүлээн авснаа батлах, талархах, шагнах"
acknowledge,"хүлээх зөвшөөрөх, батлах,хүлээн авснаа батлах,талархах,шагнах"
acknowledgement,"хүлээн авалтын баталгаа, хүлээн зөвшөөрөх, баталгаа нотолгоо, талархал шагнал, оргил дээд цэг,батламж(э.з),батламжлал(э.з)"
acknowledgement of order,захиалгын батламжлал(э.з)
acme,"эрхэм дээд, оргил дээд цэг"
acne,батга
acock,"хазгай, хэлтгий,хазгай хэлтгий"
acolous,төгсгөл байхгүй
aconitase,аконитаза
acorn,царсны боргоцой
acoustic,"акустик, дуулдахын ухаан, дуу чимээний, дуу авианы, сонсохын, дуулдцын,cонсохын"
acoustic coupler,акустик модемийн баазад холбоотой төхөөр
acoustic modem,акустик модем
acoustics,"сонсгол зүй, дуулдахын ухаан, авианы судлал, дуулдац,авиа судлал"
acquaint,"танилцуулах, мэдэгдэх"
acquaint with,"танилцах, танилцуулах"
acquaintance,"мэддэг, таньдаг, танил, танилцахуй, танил тал, танил хүн"
acquest,олж эзэмшихүй
acquiesce,"дуугүй зөвшөөрөх, найр тавьж өгөх, үг дуугүй зөвшөөрөх"
acquiescence,"найр тавимтгай, үгэнд оромтгой, хүлцэнгүй байдал"
acquiescent,"үгэнд оромтгой, хүлцэнгүй"
acquire,"олж авах, тай болох, эзэмших, итгэл олох, дадал дүй эзэмших"
acquirement,"олж авах, -тай болох, ололт"
acquisition,"худалдан авах, хуримтлал, нөөц, олж эзэмшихүй"
acquisition cost,"олж авсан өртөг(э.з), олж бэлдсэн өртөг(э.з)"
acquistion,худалдан авах
acquit,"цагаатгах, зөвтгөх, хадгалж чадах, үүрэг амлалт биелүүлэх, чөлөөлөх, чөлөөлөгдөх, дарах төлөх"
acquittance,төлбөрийн баталгаа
acre,"акр /4047 метр квадрат/,акр (4047 метр квадрат),акр 447 метр квадрат"
acrid,"эхүүн үнэр, хурц /амт/, ширүүн /зан чанар/, хурц гашуун, эхүүн, хортой ёжтой"
acridin,хурцдуур
acridity,"гашуун эхүүн, ёжлол"
acrimonious,"ёжтой, хорсолтой, дайрах, ёжтой егөөтэй"
acrobat,"акробат, акробатчин, хүч тамирын дасгал хйигч,уран биеийн тамирч"
acrobatic,"акробатын, уран нугарахуйн"
acrobatics,"акробатик, хүч тамирын дасгал"
acrophyte,өндөр уулын ургамал
acrosome,зах бие
across,"хөндлөн /через/, хөндлөн, тууш, нэвт,(через) хөндлөн"
across the way,эсрэг нөгөө тал
act,"үйлдэл, явдал, үйлдэх, хийх, ажил, хэрэг, тогтоол, заавар, баримт бичиг, жүжгийн үзэгдэл,бүлэг(жүжиг),маяг,тогтоол ажил,үйлдэx,бүлэгжүжиг"
act as,"орлох, үүрэг гүйцэтгэх"
act for,төлөөлөх
act out,биелүүлэх
act up,"доголдох, хэвийн биш болох"
act up to,"ёсоор болох, дагуу хийх"
actin,"актин, булчингийн уураг"
