English,Other
noggrannhet,"accuracy,precision,exactitude,particularity,circumstantiality,"
ackurat,"accurate,"
anklagelse,"accusation,charge,allegation,indictment,imputation,incrimination,impeachment,inculpation,"
beskyllning,"accusation,charge,imputation,inculpation,"
ackusativ,"accusative,accusative,"
anklagande,"accusatory,incriminating,accusatorial,incriminatory,denunciative,denunciatory,"
anklaga för,"accuse of,"
anklaga,"accuse,charge,impeach,incriminate,tax,inculpate,indict,arraign,try,tag,"
beskylla,"accuse,charge,inculpate,tax,"
den anklagade,"accused,"
utpekad,"accused,"
vänja,"accustom,habituate,inure,harden,condition,dispose,season,"
ess,"ace,"
äss,"ace,"
överdängare,"ace,out-and-outer,oner,daemon,demon,"
acerca,"acerca,"
acetate,"acetat,"
acetat,"acetate,"
ättiksyra,"acetic,"
acetylene,"acetylen,"
oxyacetylene,"acetylen,"
acetylen,"acetylene,oxyacetylene,"
achab,"achab,"
achaiska,"achaean,"
achaeans,"achaeansen,"
achaians,"achaeansen,"
achaeansen,"achaians,achaeans,"
achaean,"achaiska,"
achates,"achates,"
värka,"ache,pain,hurt,"
ernå,"achieve,attain,"
uppnå,"achieve,attain,reach,compass,"
åstadkomma,"achieve,bring about,cause,make,create,work,"
uppnås,"achieved,"
bedrift,"achievement,feat,exploit,deed,"
vinningar,"achievements,"
akilles,"achilles,"
achitophel,"achitophel,"
achten,"achten,"
lsd,"acid,"
syra,"acid,dock,sorrel,"
sur,"acid,sour,wet,sharp,crabbed,moody,surly,morose,cranky,crotchety,ratty,grouchy,shirty,cross,"
acidity,"aciditet,syrlighet,"
aciditet,"acidity,"
syrlighet,"acidity,"
syror,"acids,"
acclamation,"acklamation,bifallsrop,"
acclamations,"acklamation,bifallsrop,"
acclimate,"acklimatisera,"
acclimatize,"acklimatisera,"
uttrycka sin erkänsla för,"acknowledge,"
vidkännas,"acknowledge,"
tillstå,"acknowledge,confess,own,let on,"
erkännande,"acknowledgment,acknowledgement,acceptance,admission,avowal,"
accompaniment,"ackompanjemang,bihang,beledsagning,"
accompaniments,"ackompanjemang,bihang,beledsagning,"
chord,"ackord,korda,sträng,"
chords,"ackord,korda,sträng,"
piecework man,"ackordsarbetare,"
jobber,"ackordsarbetare,tillfällighetsarbetare,mellanhand,grossist,börsmäklare,jobbare,svartabörshaj,"
open a credit for,"ackreditera,"
accredit,"ackreditera,godkänna,tillskriva,"
accredited,"ackrediterad,allmänt antagen,"
accreditation,"ackreditering,"
accumulation,"ackumulation,anhopning,hopande,kapitalisering,"
accumulations,"ackumulation,anhopning,hopande,kapitalisering,"
accumulator,"ackumulator,batteri,"
accumulated,"ackumulera,samla på sig,hopa sig,"
accumulates,"ackumulera,samla på sig,hopa sig,"
accumulating,"ackumulera,samla på sig,hopa sig,"
accumulate,"ackumulera,samla på sig,hopa sig,hopa,"
accrued,"ackumulerad,"
accusative,"ackusativ,ackusativ,"
acne,"acne,"
acne,"acne,finne,"
aco,"aco,"
ekollon,"acorn,"
akustisk,"acoustic,acoustical,phonic,unplugged,"
avs,"acp,"
bekanta,"acquaint,get to know,"
bekantskap,"acquaintance,acquaintanceship,knowledge,"
bekantskapskrets,"acquaintances,"
förvärva,"acquire,obtain,earn,gain,"
förvärvade,"acquired,"
förvärvat,"acquired,"
regelverk,"acquis,"
förvärvande,"acquisition,acquirement,procurement,"
ackvisition,"acquisition,canvassing,"
förvärv,"acquisition,gain,"
anskaffning,"acquisition,supply,procurement,purchase,"
förvärvslysten,"acquisitive,"
frikännande,"acquittal,absolution,exoneration,"
acres,"acreage,"
frän,"acrid,rank,strong,caustic,arrogant,coarse,"
akrobat,"acrobat,equilibrist,"
akrobatisk,"acrobatic,"
akropol,"acropolis,"
i kors,"across,"
på bredden,"across,"
tvärs,"across,abeam,abeam of,"
på andra sidan,"across,across,"
till andra sidan,"across,across,"
tvärs över,"across,aslant,over,athwart,"
akryl,"acrylic,"
akryl-,"acrylic,"
strula,"act up,"
akt,"act,attention,document,ceremony,paper,nude,"
gärning,"act,deed,work,"
agera,"act,play,"
handla,"act,shop,trade,buy,deal,conduct,traffic,be about,treat of,"
acteurs,"acteurs,"
handlande,"acting,dealer,trafficker,name,"
ställföreträdande,"acting,deputy,vicarious,"
aktion,"action,"
stridsåtgärd,"action,"
handling,"action,document,act,deed,story,paper,"
åtalbar,"actionable,indictable,chargeable,"
aktiviteter,"actions,"
aktiverad,"activated,"
aktivering,"activation,stimulation,"
aktivt,"active,"
aktiv,"active,live,brisk,active,"
verksam,"active,operative,forceful,live,"
verkande,"active,working,"
aktivist,"activist,"
aktiviteter,"activities,"
aktivitet,"activity,"
verksamhet,"activity,operation,function,occupation,working,play,"
agera på,"acton,"
sujett,"actor,"
aktör,"actor,performer,"
skådespelare,"actor,play-actor,"
actos,"actos,"
aktris,"actress,"
skådespelerska,"actress,"
faktisk,"actual,real,factual,de facto,virtual,literal,"
faktiska förhållanden,"actualities,"
skildra levande,"actualize,"
realiter,"actually,in fact,in reality,"
faktiskt,"actually,in fact,indeed,really,in point of fact,factually,honestly,virtually,"
aktuarie,"actuary,registrar,"
sätta i rörelse,"actuate,start,"
hyresgästen,"actuel,"
actuelle,"actuelle,"
skarpsinne,"acumen,acuity,penetration,perspicacity,sagacity,insight,discrimination,"
akut,"acute,acutely,"
spetsig,"acute,pointed,sharp,peaked,peaky,spiky,"
a.d,"ad,að,"
tänkespråk,"adage,proverb,"
adams,"adam's,adams',adams's,"
orubblig,"adamant,unshakable,unwavering,immovable,unyielding,unshaken,unflinching,inflexible,unswerving,inexorable,impassive,uncompromising,unfaltering,firm,hard-core,imperturbable,tenacious,impregnable,unblinking,pertinacious,undeviating,"
adam's,"adams,"
adams',"adams,"
adams's,"adams,"
adamson,"adamson,"
adaptera,"adapt,"
anpassa,"adapt,adjust,suit,accommodate,fit,fit on,gear,attune,name,orientate,conform,key,specialize,condition,phase,"
anpassningsförmåga,"adaptability,"
anpassbar,"adaptable,"
filmatisering,"adaptation for the screen,photoplay,"
adaptation,"adaptation,"
anpassning,"adaptation,adjustment,accommodation,orientation,conformation,conformity,readjustment,harmonization,"
anpassat,"adapted,"
adapter,"adapter,adaptor,"
bearbetare,"adapter,adaptor,"
adapter,"adapter,bearbetare,"
adaptor,"adapter,bearbetare,"
adaptrar,"adapters,"
adaptive,"adaptiv,"
adaptiv,"adaptive,"
adapters,"adaptrar,"
tillöka,"add to,"
bygga på,"add to,enlarge,"
bidraga till,"add to,promote,help,"
sammanräkna,"add up,"
lägga ihop,"add up,fold up,pack,tot,total,put together,"
skarva till,"add,"
späda på,"add,"
addera,"add,add up,cast,sum,total,tot,"
foga,"add,join,attach,suit,conform,fit,ordain,join on,give in,"
tillägga,"add,tack on,annex,affix,"
lägg till en,"adda,"
ökad,"added,"
add,"addera,tillägga,tillsätta,skarva till,summera,foga,späda på,"
hemfallen,"addicted,"
tillvand,"addicted,"
begivenhet,"addiction,"
böjelse,"addiction,liking,inclination,leaning,bent,tendency,propensity,fancy,"
addington,"addington,"
addisons,"addison's,"
addison's,"addisons,"
adderition,"addition,"
adding,"addition,"
tillsättande,"addition,"
tillökning,"addition,"
addition,"addition,adding,"
addering,"addition,cast,"
tillägg,"addition,supplement,amendment,insertion,insert,addendum,annex,annexe,annexation,increment,tag,run-in,"
kompletterande,"additional,"
tilläggs-,"additional,supplementary,"
tillsats,"additive,attachment,admixture,adulterant,dash,alloy,adjunct,"
tillsatser,"additives,"
få att ruttna,"addle,"
bli förvirrad,"addle,flurry,fluster,"
ruttna,"addle,rot,corrupt,putrefy,decay,decompose,fester,"
anförande tal,"address,"
gatuadress,"address,"
hålla tal till,"address,"
adressera,"address,direct,"
adress,"address,direction,care of,"
tilltala,"address,speak to,accost,appeal to,"
adresserad,"addressed,"
adresser,"addresses,adresser,"
tillägger,"adds,"
andraga,"adduce,state,advance,put forward,mention,allege,"
adequately,"adekvat,"
noble birth,"adel,"
nobility,"adel,ädelhet,nobless,"
adelas,"adela's,"
adelaides,"adelaide's,"
adelaide's,"adelaides,"
adelantado,"adelantado,"
adelante,"adelante,"
adela's,"adelas,"
adelheid,"adelheid,"
nobles,"adeln,"
the purple,"adeln,"
adelphi,"adelphi,"
coronet,"adelskrona,diadem,"
coronets,"adelskrona,diadem,"
nobleman,"adelsman,"
nobleman's,"adelsman,"
noblemen,"adelsman,"
adeo,"adeo,"
tillräcklighet,"adequacy,"
adekvat,"adequate,equivalent,adequately,"
betryggande,"adequate,reassuring,"
adern,"adern,"
sitta fast vid,"adhere to,"
vara trogen,"adhere to,cleave to,"
vidhäfta,"adhere,"
vidhäftade,"adhered,"
fastsittande,"adherence,adhesion,fixed,attached,adherent,fast,"
vidhängande,"adherence,adhesive,"
vidhäftar,"adheres,"
vidhäftning,"adhering,"
adhesion,"adhesion,"
vidhäftningsförmåga,"adhesion,"
adhesion,"adhesion,fastsittande,fasthållande,vidhäftningsförmåga,"
haft,"adhesive,"
häft-,"adhesive,"
vidhäftande,"adhesive,"
klister,"adhesive,glue,paste,name,clyster,"
adieux,"adieux,"
fettvävnad,"adipose tissue,fat,"
intilliggande,"adjacent,"
angränsande,"adjacent,adjoining,contiguous,next,"
