English,Other
accent circumflex,خج كوزخولى
accent grave,خج ښخى
accentual,دخج له پلوه خجيز
accentuate,زور اچول ( په ) : خج وركول ( لغتونه ): په خجيز ډول تلفظ كول: په ساز ( موسيقې ): كې دخج رعايت كول
accept,منښت
accept with reservation,په قيداوشرط منل
acceptability,مننه، هر كلى، قبلونه ( تج ) منل شوى حواله.
acceptable,دمنلو وړ، غوره
acceptable use policy,منل شوې کار کړنلار
acceptably,په غوره توګه: په منلې توګه.
acceptation,رواجي معنى، ښه هركلى، تو دهركلى.
accepter,منونكى: هر كلى كوونكى.
acceptive,هر كلى ته چمتو
access,رسى
access code,رسی کوډ
access control list,رسي مهار لړ
access key,رسي كيلي
access permission,رسي پرېښه
access permissions,رسې پرېښلې
access point,د رسي ټکی
access provider,رسي برابروونی
access right,رسي رښته
access violation,رسي سرغړاوی
accessibility,رسوړتيا
accession,دلاس رسېدو ( پېښه،عمل )، چوكۍ،افتخارته رسېدنه:زياتېدونكى ( حق ) دشتو زيا تيدنه
accession to a treaty,په يوۀ تړون كې شاملېدل يا له يوه تړون سره يوځاى كېدل
accession to power,واك ته رسېدل،قدرت ترلاسه كول
accessorial,كومكي: په جرم كې مرسته.
accessorily,دمرستې له مخې.
accessory,زيات ( پاتې شوى ) فرعي مرستيال: ( حق ) دجرم مرستيال، شريك: غير ضروري.
accidence,پېښه: پېښه ( غي ر مترقبه ): چانس: بده پيښه: غير حتمي صفت: ضمني شي: د ( يوه شي ناهموار والي. ناڅاپي پېښه.
accidental,تصادفي، غير مترقب، ناڅاپي.
accidentalism,دتصادف حالت يا خاصيت: هغه سيستم چې په تشخيص كې عرض ته اهميت وركوي نه علت ته: ( فل ) هغه نظر يه چې دايم حادثې بې علته پېښېږي .
accidentally,په ناڅاپه ډول: تصادفي: بې ارادې.
acclaim,چكچكى كول ( دتاوده هركلى دپاره ): څرګندول ( دنارو سره ) تو دهركلي كول.
acclamation,دشاباسي نارې ( نعرې ).
acclamatory,له تحسين او اّفرين څخه ډك.
acclimate,روږدى كول ( دنوي چاپيريال سره ).
acclimatisation,روږدېدنه ( دنوي چاپېريال سره )
acclimatise,عادي كول ( دنوي اقليم سره ): روږدى كول: روږدى كېدل: دنوي چاپېر يال ( محيط ) سره اشنا كول، كېدل.
acclimatization,روږدېدنه ( دنوي چاپېريال سره )
acclimatize,عادي كول ( دنوي اقليم سره ): روږدى كول: روږدى كېدل: دنوي چاپېر يال ( محيط ) سره اشنا كول، كېدل.
acclivitous,مخ پورته ( لار).
acclivity,مخ په لوړه ( ډډه ): مخ پورته
acclivous,مخ پورته ( لار).
accommodable,توافق ته چمتو: زړه سواندى: ژرتيروتونكى.
accommodate,ښېګڼه كول. جوړېدل. ځاى ور كول، توافق وركول، ځايول: سمون وركول: جوړول ( چمتو كول ): ورته والى را وستل: برابرول ( خونه، استوګنځى دساعت تيرى شيان ) پورپيدا كول: ښيګنه كول.
accommodation,سمون: روږ دونه ( سترګې دفاصلې دبدلون سره ) دخولې غلطېدنه ( ديوې معنى په ځاى بله معنى افاده شي ) ښېګڼه: پرېكړه: روغه: برابرونه ( دځاى ي دساعت تيرۍ داسباب ): مرسته، دپيسو پور.
accommodation train,داسې اورګاډۍ چې دلارې په ټولو يا زياتو تمځايو كې دريږي
accompanied by,ورسره مل،د...په ملګرتيا
accompanist,غبرګوونكى ( دساز ).
accompany,ملګرتيا كول ( په لاره، عمل كې ): ګډون كول: بدرګه كول: غبرګول ( په موسيقې كې دساز دغاړې ).
accomplice,ملګري ( دجرم ).
accomplish,بشپړ كول: سرته رسول: پرځاى كول: چمتوكول: پوره كول ( دكلچر اوكمال ).
accomplish a mission,ماموريت سرته رسول
accomplished,بشپړ، پرځاى شوى، سرته رسېدلى: پياوړى ( دكمال له پلوه ).
accomplishment,بشپړتيا: سرته رسونه: ( هنر، كمال كله كله په سر سري او تجملي بڼه )
accord,موافق كېدل: جوړه كول، سمون كول: اړه لرل، سره جوړ راتلل، سره جوړېدل، بښل: موافقه، جوړه، ملګرتيا، ( مو ) هغه نو ټونه چې دسازاله ورباندې سورشي: مننه.
accordance,جوړه، موافقه، ټينګار ( تائيد).
accordant,جوړ، موافق، ملګرى.
accordantly,په موافق ډول ( له سره ).
according,سره سم، مطابق، سره جوړ.
according as,په مطابق نو.
according to,سره سم ( له ) مطابق ( له ­ سره ) سره سم ( له وينا، ګروه ­ عقيده ).
according to rule,له مقرراتو سره سم
according to the testimony of,د...له شاهدۍ سره سم،د...شاهدۍ له مخې
accordingly,له دې امله،په مناسب ډول.
accordion,اكار ډيون ( دساز يوه اّّله ).
accordionis,كار ډيون وهونكى.
accost,ورنژدې كېدل: ويل ( چاته ): چاته ترنورو دمخه خبره كول.
account,شمېرل، حساب ساتل: دليل ­ ويل او سپينول ( د) حساب وركول: جواب وركول ( د) منسوبيدل (داسې كارونه چې وياړيا مسئوليت ولري) شمېرنه: انګيرنه: دپيسو يانورو مسئولينو شمېرنه: جواب وركونه: ارزښت: اټكل: ګڼنه: مفصل راپور، وينا، كيسې، كيسه
account book,دشمېر كتاب، دحساب دفتر
account general,شميراّمر، سر محاسب.
account with,مسئول ګڼل ( تج ) دشمېر ساتنه ( سره )
accountable,مسئوول.
accountably,دمسئوليت په توګه.
accountancy,دشمېر، محاسبې دفتر: عمل.
accountant,دشمېر ماهر: محاسب.
accounting,شمېر: محاسبه.
accredit,اعتماد كول: اعتبار وركول: اعتماد نامه وركول: داعتماد نامې سره استول: درسمي مقرراتو دبشپړ كولو تصديقول: مربوطول: نسبت وركول.
accredited,داعتماد نامې خاوند.
accumulate,غونډول، ټولول، امبارول: غونډېدل، په لږ وخت كې لويې درجې ته رسېدل.
accumulation,غونډېدنه، امبارونه، امبار: كوټه.
accumulative,غونډېدونكى لوئيدونكى ( دتدريجي پرمختګ په اثر ).
accumulator,غونډوونكى: ټولوونكى، امباروونكى ( شى يا سړى ): دانرژي دساتلو ( ذخيرې ) اّله يوه برقي بټرى چې دمعكوس جريان په تيرولو بيا چارجيږى.
accuracy,درستوالى: دقت
accurate,درست: دقيق
accurately,په درستۍ سره: په دقيقه توګه: په صحيح ډول.
accurateness,درستوالى، دقت، صحت.
accurse,ښېراكول، لعنت ويل، رټل.
accursed,رټلى، ښېرا وهلى: لعنتي.
accusation,تورلګونه: تومت كونه: ملامتيا.
accusative,ملامتي ( ګر) مفعولي.
accusatory,په تور لړلى، تومتي.
accuse,تورلګول، ملا متول، تومت كول.
accused,تورن:ملامت شوى.
accuser,تومت كوونكى: مدعي.
accustom,روږدول: اموخته كول: عادت وركول.
accustomed,عادي، روږدى،اّموخته.
accustomedness,روږدوالى: اّموخته: عادت.
ace,ټكي: خال، توس ( دلولو په قطعو كې ) : هغه نو مره چې په يوه وار وګټل شي ( دټينس په لوبو كې ): يو ممتاز هوا باز: هغه چې په لوبو يا نورو عملياتو كې يې بې سارى اوبې جوړې برياليتوب لاس ته راوړى وي.
ace in the hole(informal),ګټونكې پاڼه
acerb,ټاك: تر يو اوتر يخ.
acerbate,پارول، تر يخول.
acerbity,تريووالى، تر يخوالى.
acerous,بې ښكره اوبې انټنه.
acescent,ريو: وراني ( شودې ).
acet,سركه په تر كيبي حالت كې.
acetal,هغه مايع چې دالكولو داكسيديشن په واسطه جوړېږي: ددې ډلې مركباتو هره نوعه.
acetaldehyde,يوه مايع چې مخصوص وږم لري.
acetamide,داسيټك تيزاب يوامايد.
acetate,دسركې تيزاب مالګه
acetate silk,يو راز مصنوعي وريښم چې داسيټك له سيلو لوز څخه جوړېږي
acetify,تريوكول: په سركه بدلول: سركه كېدل، ترشېدل.
ache,درد: خوږېدل.
achieve,سرته رسول، خلاصول، پرمخ بوول رسېدل، لاس ته راوستل ( په تېره په زميار ):ګڼل.
achieve one’s objectives,خپلو هدفونوته رسېدل
achievement,سرته رسولنه: لاس نه راوسته: برياليتوب ته رسېدنه: ګټه اخسيتنه: لوى برياليتوب.
achille’s heel,كمزورى ټكى،كمزورې نقطه ،كمزورى اړخ
acid,تېره: ټاك ( ترش ): (كيم) تيزابي: (جيو) ( چې په زياته پيمانه سيليكا ولري ) يو ډول ټاك او ترش مواد: تيزاب: (كيم) دموادو يو صنف چې زياتره يې ترش وي او داسې هايډروجن لري چې كه يو فلز دهغه ځاى ونيسي مالګه ترې جوړېږي.
acid salt,هغه مالګه چې دهايدورجن يوه برخه يې خپل ځاى يوه فلزته پريږ دي
acid test,دتېزابوپه واسطه په يوه ماده كې دسرو زرو از مايښت
acidification,هغه چه كار بانيك تيزاب ولري ( لكه معدني اوبه ).
acidify,ترشول: په تيزاب بدلول.
acidimeter,دتيزابو دټينګوالي دمعلومو لو اّله.
acidimetry,دتېزاب دټېنګوالي او نري والي ښكاره كول.
acidity,تيزابيت: ترشوالى: دتيزاب دټينګوالي يا نري والي حد.
acidosis,په وينه كې ( تر عادي حالت ) داسيد زياتوالي ( طب ).
acidulate,لږ شاني تيزابي كول.
acidulous,لږ ترش: ترش وزمه
acierage,يوه فلزته داوسپنې اوبه وركول.
acierate,په پولادو بدلول، پولاد كول.
acitic acid,دسركې تيزاب (CH 3 COOH)
acknowledge,معلومات لرل. تصديقول ( ديوه شي رښتيا والى، اصيل والى، درستوالى ) اعتراف كول: يادونه، ياد ګېرنه ( دچادښېګڼې ): ديوه شي درسېدو ډاډ وركونه.
acknowledgement,پيژندنه: اعتراف اقرار: مننه ( دښېګڼې ): درسېدو ډاډ.
acl,ACL
aclinic,بې تمايل: بې مقناطيسي ميلانه.
acme,لوړه څوكه، كمال، اوج:
acne,ستو، دځواني دانې چې پرمخ او پزه راخيژيز
acock,كوږ، په يو خوا.
acorn,دڅېړۍ ميوه، پرګى
acosmism,دابدي نړۍ دموجوديت څخه انكار
acosmist,ابديت نه منونكى
acoustical,سمعي، صوتي: داورېدوحس يادږغ نظر يې ته منسوب.
acoustics,اواز پوهنه، هغه علم چې داواز په برخه كې څېړنې كوي.
acpi,ACPI
acquaint,اشنا كول خبرول ورلېږل.
acquaintance,پيژندګلوى ( چې لا­ ددوستۍ مرحلې ته نه وې رسېدلى ): اشنايي:
acquaintanceship,پېژند ګلوى
acquainted,بلد: اشنا.
acquest,لاس ته راوستنه: لاس ته راوستل شوى.
acquiesce,غاړه اېښودل: په خوښه منل: راضي كېدل: خوښه.
acquiescence,په چوپه خوله مننه: غاړه اېښودنه.
acquiescent,غاړه ايښوونكى، راضي.
acquiescently,تسليم په چوپه خوله، په رضا، په خوښه.
acquirable,دګټلو، لاس ته راوستلو،كسبو لووړ.
acquire,ګټل، لاس ته راوستل، كسبول.
acquired character,كسبي خاصيت يا كركټر
acquired taste,كسبي ذوق، زده كړې ذوق
acquirement,خلاصون، خلاصى ، برائت.
acquisition,لاس ته راوستنه: زده كړه
acquisitive,دلاس ته راوستلو،كسبو لوتمايل.
acquisitiveness,كسبوونكى: لاس ته راوستونكى ګټونكى
acquit,ازادول: خوشې كول، خلاصول: اداكول ( پور )، وتل ( له عهدې څخه ) خلاصول ( له پورڅخه ).
acquittance,خلاصي ( له پور، تور، مسئوليت څخه ) رسېد ( دخلاصي برائت ).
acre,ايکر­لويديځ جريب ( سكاتلندى جريب ­ 4840 مربع يارډه ( دجمع په حالت كې ) مځكې: جايداد: مزرعې، كروندې
acreage,جريبانه
acrid,تند، ټوك ( خوندياوږم ) تندخو( داسې چې ژبه وسو ځوي ).
acridity,تندوالى.
acrimonious,تريخ: زيږ،ستغ.
acrimoniously,په ترخه، ستغه، زيږه ( لهجه ) په ترخه ډول، له پېغوره ډك.
acrimony,تريخوالى، تندوالى ( داحساس، ژبې، خوى ).
acro,څوكه، سر ( په تر كيبي حالت كې ).
acrobat,دارباز، هغه چې په جمناسټك كې په پړوټالونه خورى
acrobatic,چلباز.
acrobatics,دداربازۍ شغل يا ښوونكى ( نمايشونه ).
acrobatism,ددار بازۍ فن
acronym,لنډون
acropolis,دلرغوني يو نان چوڼۍ ( په تيره بيا دانن ).
acrospire,لومړنۍ پاڼه چې دزړې ياتخم دكښينولو ياشيندلو څخه وروسته سرووهي، راووزى
across,سراسر
act,اغېزه كول، زوراچول، عمل كول، رول لوبول ( لكه دستيج په سر ) اجرا كول، پارټ، رول لوبول، اغيزه عمل، كار، كړه: ( تياتر ) پرده: قانون، قانوني لايحه، يوه، يوه لنډه دعا، عبارت: دلوبې پروګرام يوه بېله برخه، په پوهنتونو كې دمناقشې مجلس چې پكښې يو سړى دډګري دپاره
act as counsel,وكالت كول
act counter to a person’s proposal,د چا د وړانديز|خلاف كار كول
act for somebody,دبل چا دنده په غاړه اخيستل، دبل چاکفالت کول
act in unison,غږمله اقدام كول ،په ګډه اقدام كول
act of god,خدايې پيښه.
act of grace,بخښنه.
act of war,جنګي اقدام،هغه اقدام يا عمل چې جګړه وګڼل شي
act on,اثر كول، مطابق عمل كول.
act up to,معيارته رسېدل،بشپړول
