English,Other
address table,adrese tabula
addresses,adreses
addressee,adresāts
mailing list,adresātu sarakstu
address book,adrešu grāmata
address list,adrešu saraksts
adriatic,adrijas
adult female,adult sieviete
advection,advekcija
advent sunday,adventes svētdiena
adventist,adventistu
adventive,adventīvas
advocate,advokāts
attorney,advokāts
barrister,advokāts
lawyer,advokāts
solicitor,advokāts
bar council,advokātu padome
knit,adīt
knit up,adīt augšu
knit together,adīt kopā
knit wear,adīt tērpu
knitted,adīts
knitting,adīšana
knitting needle,adīšanas adatas
aerial ladder,aerial kāpnes
aerobics,aerobika
aerobic,aerobā
aerodynamics,aerodinamika
aerodynamic force,aerodinamiskais spēks
airfoil,aerodinamisko
aerodynamic,aerodinamiskā
aerodynamic lift,aerodinamiskā lift
air field,aerodroms
aerospace,aerokosmisko
aerospace medicine,aerokosmisko zāles
aeromechanical,aeromehāniskus
aeronautics,aeronautika
aeronautical engineer,aeronautikas inženieris
aeronautical,aeronavigācijas
aeronautical engineering,aeronavigācijas inženierija
aerosol,aerosols
spray,aerosols
the spray,aerosols
aerosol can,aerosols var
affectivity,afektu
afghanistan,afganistāna
the afghanistan,afganistāna
afghan woman,afganistānas sieviete
afghan,afgāņu
afghani,afgāņu
afghan hound,afgāņu kurts
affinity,afinitāte
placard,afiša
the africa,africa
afrikaans language,afrikaans valoda
african,afrikānis
braiding,afrikāņu bizītes
afro-asian,afro-āzijas
aphelion,afēlijs
agar,agars
agar-agar,agars
agglomerate,aglomerāts
the agglomerate,aglomerāts
agglomerated,aglomerēta
agnosticism,agnosticisms
agnostic,agnostiķis
agonising,agonizing
the aggregation,agregācija
aggregate,agregāts
aggression,agresija
the aggression,agresija
aggressiveness,agresivitāte
aggressor,agresors
the aggressor,agresors
aggressively,agresīvi
aggressive,agresīvs
invasive,agresīvs
truculent,agresīvs
early,agri
early archeology,agri arheoloģija
an early bird,agri putns
early closing,agri slēgšana
early admission,agri uzņemšana
agronomy,agronomija
agronomic,agronomijas
earlier,agrāk
formerly,agrāk
sometime,agrāk
sooner-or-later,agrāk vai vēlāk
earlier heroine,agrāk varone
agrarian,agrārs
early history,agrīnā vēsture
early warning,agrīnās brīdināšanas
achilles heel,ahileja papēdis
agate,ahāts
agate line,ahāts line
the ai,ai
call for,aicina
inviting,aicinošs
exhortation,aicinājums
vocation,aicinājums
exhortation therapy,aicinājums terapija
call upon,aicināt
aymara,aimaru
scene,aina
landscape,ainava
friesian,ainavas ar
landscape architect,ainavu arhitekte
landscape gardener,ainavu dārznieks
air-bed,air-gulta
oars,airi
oars-woman,airi sieviete
rowboat,airu
rowing boat,airu laiva
rowing-boat,airu laiva
rowing machine,airu mašīna
puller,airētājs
rowing,airēšana
regatta,airēšanas sacīkstes
boating,airēšanas sports
iceberg,aisbergs
sheep,aita
sheep dip,aitas dip
mutton-headed,aitas galvām
mutton,aitas gaļa
sheep-cot,aitas gultiņa
sheep-dip,aitas ieslēdz
sheep-run,aitas palaist
sheep-fold,aitas reizes
sheep-shank,aitas shank
fleece,aitas vilna
sheep-skin,aitas ādu
sheep-cote,aitas-cote
sheep pen,aitu pildspalva
sheep-dog,aitu suns
shepherd dog,aitu suns
sheep dog,aitusuns
sheepskin,aitāda
ewe-lamb,"aitām, jēra"
be behind,aiz
behind,aiz
beyond,aiz
beyond recall,aiz atsaukšanu
beyond price,aiz cenas
beyond dualism,aiz duālismu
beyond belief,aiz pārliecības
behind bars,aiz restēm
behind hand,aiz rokas
gorge,aiza
overgrown,aizaudzis
overgrow,aizaugt
frighten off,aizbaidīt
frighten away,aizbaidītu
intercedes,aizbildina
excused,aizbildinājās
excused duty,aizbildinājās nodoklis
excuse oneself,aizbildināties
plead,aizbildināties
plead-with,aizbildināties-ar
plead-guilty,aizbildināties-vainīgs
curator,aizbildnis
custodian,aizbildnis
custodian general,aizbildnis vispārējā
guardianship,aizbildnība
trusteeship,aizbildnība
tutelage,aizbildnība
patronizing,aizbildnībai
auspices,aizbildnībā
ward,aizbilstamais
departure,aizbraukšana
escapes,aizbēg
fled,aizbēga
escape,aizbēgt
escape hole,aizbēgt caurumu
escape clause,aizbēgt klauzula
escape literature,aizbēgt literatūru
escape mechanism,aizbēgt mehānisms
escape play,aizbēgt play
escape way,aizbēgt veids
escape valve,aizbēgt vārsts
infilling,aizbēršanai
push away,aizbīdīt
constipation,aizcietējums
bang,aizcirsties
wounding,aizciršanas rīki
snap,aizdare
clasp-knife,aizdare-nazis
ignition,aizdedze
the ignition,aizdedzes
spark plug,aizdedzes svece
spark-plug,aizdedzes svece
sparking plug,aizdedzes svece
catch fire,aizdegties
ignite,aizdegties
lent,aizdeva
loan,aizdevums
the loan,aizdevums
loan shark,aizdevums haizivs
loan participation,aizdevums līdzdalība
soft loan,aizdevums soft
lender,aizdevējs
lends,aizdod
mistrust,aizdomas
suspected,aizdomas
suspicion,aizdomas
suspecting,aizdomām
suspects,aizdomās
suspiciously,aizdomīgi
suspect,aizdomīgs
suspicious,aizdomīgs
lend,aizdot
lending out,aizdot no
rush off,aizdrāzties
dyspnea,aizdusa
suffocation,aizdusa
retiring,aizejošs
blown,aizelsies
turn away,aizgriezies
pathetic,aizgrābjošs
went to bed,aizgāja gulēt
departed,aizgājis
gone to bed,aizgājuši gulēt
borrowed word,aizgūts vārds
loan word,aizgūts vārds
breaking away,aiziet
retire,aiziet
walk away,aiziet projām
retirement,aiziešana pensijā
overseas,aizjūras
window blind,aizkari
curtain,aizkars
curtain board,aizkars board
curtain-call,aizkars dežūras
curtain call,aizkars zvanu
curtain in,aizkaru
curtain raiser,aizkaru atspere
curtain-raiser,aizkaru atspere
curtain set,aizkaru komplekts
curtain lecture,aizkaru lekcija
curtain tune,aizkaru melodija
curtain music,aizkaru mūzika
curtain border,aizkaru robežu
curtain speech,aizkaru runas
curtain wall,aizkaru sienas
curtain rail,aizkaru sliedes
curtain fire,aizkaru ugunsgrēks
delayed conditioning,aizkavējusies kondicionēšana
floodwater,aizkavēt plūdus
delayed manifestation,aizkavēta izpausme
delayed tender,aizkavēta piedāvājums
delayed proposal,aizkavēta priekšlikums
delayed article,aizkavēta raksts
delayed reaction,aizkavēta reakcija
delayed tactics,aizkavēta taktika
delayed news,aizkavēta ziņas
delay,aizkavēšana
delaying,aizkavēšana
delays,aizkavēšanās
stunting,aizkavēšanās augšanā
secret ballot,aizklāta balsošana
movingly,aizkustinoši
touchingly,aizkustinoši
touching,aizkustinošs
pancreatic,aizkuņģa dziedzera
pancreas,aizkuņģa dziedzeris
flew,aizlidoja
fly away,aizlidot
fly off,aizlidot
fly-away,aizlidot
prohibits,aizliedz
forbade,aizliedza
banning,aizliedzot
forbid,aizliegt
prohibit,aizliegt
proscribe,aizliegt
forbidden fruit is the sweetest,aizliegta augļi ir sweetest
forbidden zone,aizliegta zona
proscribed,aizliegtais
forbidden fruit,aizliegto augli
forbidden,aizliegts
prohibited,aizliegts
outlawed,aizliegtā
ban,aizliegums
interdiction,aizliegums
prohibition,aizliegums
prohibiting,aizliegšana
patch up,aizlāpīt
seal up,aizlīmēt
intercede,aizlūgt
pleading,aizlūgšana
falls asleep,aizmieg
fell asleep,aizmiga
fall asleep,aizmigt
forget,aizmirst
forgets,aizmirst
overlooked,aizmirst
unlearn,aizmirst
forget-oneself,aizmirst-sevi
never mind,aizmirsti
forgetting,aizmirstot
forgotten,aizmirsts
in limbo,aizmirstība
limbo,aizmirstība
forgot,aizmirsu
oblivion,aizmiršana
rear,aizmugure
rear end,aizmugure
rear light,aizmugures gaismas
rear lamp,aizmugures lukturis
dorsally,aizmuguri vērstām
in default,aizmuguriski
rear guard,aizmugurējais aizsargs
back seat,aizmugurējais sēdeklis
forgetfulness,aizmāršība
the forgetfulness,aizmāršība
forgetful,aizmāršīgs
forgetful induction,aizmāršīgs indukcijas
nail down,aiznaglot
bear off,aiznest
carry-away,aiznest
fills,aizpilda
completing,aizpildot
fill,aizpildīt
fill in,aizpildīt
fill out,aizpildīt
fill-in,aizpildīt
outflow,aizplūšana
button up,aizpogāt
blow away,aizpūst
fascinates,aizrauj
enamored,aizraujas
enamoured of,aizraujas
enthralling,aizraujoša
exciting,aizraujoša
exciting experience,aizraujoša pieredze
fascinating,aizraujoši
thrilling,aizraujošs
exciting cause,aizraujošs cēlonis
swayed,aizraut
vehemence,aizrautība
keen,aizrautīgs
vehement,aizrautīgs
sportsmanship,aizraušanās ar sportu
intercession,aizrunāšana
reprimands,aizrādījumiem
reprove,aizrādīt
infatuated,aizrāvies
choke,aizrīties
choke back,aizrīties atpakaļ
choke-damp,aizrīties-mitru
choke-bore,aizrīties-nesa
frost up,aizsalt
freeze over,aizsalšanas
protection,aizsardzība
defensively,aizsardzībai
defensive,aizsardzības
defence agency,aizsardzības aģentūra
defence budget,aizsardzības budžets
defence fund,aizsardzības fonds
defensive isolation,aizsardzības izolācija
defence matters,aizsardzības jautājumiem
defence warfare,aizsardzības kara
defensive hostilities,aizsardzības karadarbības
defensive war,aizsardzības karš
defence committee,aizsardzības komiteja
defence line,aizsardzības līnija
defensive magic,aizsardzības maģija
defence mechanism,aizsardzības mehānisms
defensive fortification,aizsardzības nocietinājumu
defence production,aizsardzības nozares ražošana
defence requirements,aizsardzības prasības
defence research,aizsardzības pētniecību
defence system,aizsardzības sistēma
defense system,aizsardzības sistēma
defensive structure,aizsardzības struktūra
goggles,aizsargbrilles
preservative,aizsarglīdzeklis
protector,aizsargs
guard certificate,aizsargs apliecība
guard circuit,aizsargs circuit
guard doing,aizsargs darot
guard rail,aizsargs dzelzceļu
guard file,aizsargs fails
guard book,aizsargs grāmata
guard chamber,aizsargs kamera
guard sheet,aizsargs lapa
guard leaf,aizsargs leaf
guard house,aizsargs māja
guard plate,aizsargs plate
guard against,aizsargs pret
guard wire,aizsargs stieple
guard van,aizsargs van
protects,aizsargā
conservation area,aizsargājamā teritorija
protecting,aizsargājot
protected building,aizsargāta ēka
protected,aizsargātas
landlocked,aizsargāts
safeguarded,aizsargātām
the beyond,aizsaule
the hereafter,aizsaulē
cover up,aizsegt
board up,aizsist
nail up,aizsist
slam,aizsist
flush away,aizskalotu
encroaches,aizskar
harassed,aizskar
harasses,aizskar
invades,aizskar
offend,aizskart
offend against,aizskart
tamper,aizskart
tamper with,aizskart ar
wronged,aizskartas
pained,aizskarts
encroachment,aizskārums
the encroachment,aizskārums
sweep away,aizslaucīt
hoarsely,aizsmakušā balsī
drop off,aizsnausties
narrow minded,aizspriedumainām
prejudiced,aizspriedumi
bias,aizspriedums
prejudice,aizspriedums
interception,aizsprostojums
block up,aizsprostot
head off,aizsprostot
obstructed,aizsprostot
barrage,aizsprosts
barrage fire,aizsprosts uguns
pre-empt,aizsteigties
forestall,aizsteigties priekšā
interchangeable,aizstājami
interchangeable bond,aizstājami obligāciju
replacing,aizstājot
substitutional,aizstājošo
substituting,aizstājošā
substitutes,aizstājēji
follow-on,aizstājējiem
substitute,aizstājējs
surrogate,aizstājējs
substitute teacher,aizstājējs skolotājs
alternate angle,aizstājēju leņķis
replace,aizstāt
replaced,aizstāt
supersede,aizstāt
supplant,aizstāt
make shift,aizstāties
commuted leave,aizstāts atvaļinājums
commuted bonus,aizstāts bonuss
commuted value,aizstāts vērtība
defends,aizstāv
defender,aizstāvis
defending,aizstāvot
defended,aizstāvēja
defend,aizstāvēt
patronise,aizstāvēt
patronize,aizstāvēt
to patronize,aizstāvēt
assert a claim,aizstāvēt prasību
assert oneself,aizstāvēt sevi
advocacy,aizstāvēšana
defence,aizstāvēšana
defense,aizstāvēšana
defence contribution,aizstāvēšana ieguldījums
defence specification,aizstāvēšana specifikācija
replacement,aizstāšana
substitution,aizstāšana
throw away,aizsviest
blaze,aizsvilties
blaze away,aizsvilties prom
mist up,aizsvīšanu
clog dance,aizsērējumu deja
clog almanac,aizsērējumu kalendārs
silting,aizsērēšanu
send away,aizsūtīt
seal off,aiztaisītu off
hector,aiztikt
detains,aiztur
detaining,aizturot
sparing-partner,aizturošiem partneris
apprehend,aizturēt
detain,aizturēt
hold up,aizturēt
hold-up,aizturēt
holdup,aizturēt
withhold,aizturēt
detainee,aizturēta persona
apprehended,aizturētas
seized with emotion,aizturētas ar emocijām
detained,aizturēti
apprehension,aizturēšana
detention,aizturēšana
the apprehension,aizturēšana
detention home,aizturēšana mājas
detention centre,aizturēšanas centrs
detention-centre,aizturēšanas centrs
hold-water,aizturēšanas ūdens
apprehending,aizturēšanā
insulting,aizvainojošs
invidious,aizvainojošs
insulting language,aizvainojošs valoda
resentment,aizvainojums
resentful,aizvainots
the day before yesterday,aizvakar
shutter,aizvars
the shutter,aizvars
water gate,aizvars
quits,aizveras
shut up,aizveries
shut-up,aizveries
replaces,aizvieto
replaceable,aizvietojams
substitutive,aizvietojošu
substituted,aizvietotas
drag away,aizvilkt
lee,aizvēja puse
leeward,aizvēja pusē
close,aizvērt
shut,aizvērt
close around,aizvērt apkārt
close round,aizvērt kārta
close over,aizvērt vairāk
closing number,aizvēršana numurs
prehistory,aizvēsture
prehistoric,aizvēsturisks
prehistoric culture,aizvēsturisks kultūra
sealed,aizzīmogotā
bulleted,aizzīmēm
overshadowing,aizēno
shadowed,aizēnojusi
eclipse,aizēnot
overshadow,aizēnot
catch on,aizķerties
caught up,aizķerties
catch at,aizķerties aiz
grappling-iron,aizķeršanas dzelzs
hitch,aizķeršanās
occupies,aizņem
takes,aizņem
borrows,aizņemas
occupying,aizņemot
borrowed capital,aizņemtais kapitāls
borrow,aizņemties
busy,aizņemts
occupied,aizņemts
busy body,aizņemts ķermenis
borrowing,aizņēmums
borrowing country,aizņēmums valsts
borrowed,aizņēmās
borrower,aizņēmējs
latch,aizšaujamais
ah,ak
oh,ak
oh dear,ak dargais
good god,ak dievs
gosh,ak dievs
oh god,ak dievs
alas,ak vai
good heavens!,"ak, dievs!"
academy,akadēmija
sabbatical,akadēmiskais
sabbatical leave,akadēmiskais atvaļinājums
sabbatical year,akadēmiskais gads
academia,akadēmiskajām aprindām
academically,akadēmiski
academic gown,akadēmisko kleita
academic,akadēmisks
academic administrator,akadēmiskā administrators
academic relation,akadēmiskā attiecības
academic freedom,akadēmiskā brīvība
academic costume,akadēmiskā kostīms
academic robe,akadēmiskā mantija
academic department,akadēmiskā nodaļa
scholarly person,akadēmiskā persona
academic requirement,akadēmiskā prasība
academic session,akadēmiskā sesija
academic term,akadēmiskā termiņš
academician,akadēmiķis
accent,akcents
the accent,akcents
accentuate,akcentēt
accepts,akceptē
accepting,akceptējot
accept,akceptēt
share,akcija
equities,akcijas
shares,akcijas
joint stock,akciju
shareholding,akciju
stock raiser,akciju atspere
stock car,akciju auto
share index,akciju indekss
stock cube,akciju kubs
stock farmer,akciju lauksaimnieks
stock-pot,akciju pot
joint stock company,akciju sabiedrība
public limited company,akciju sabiedrība
stock farm,akciju saimniecība
stock in trade,akciju tirdzniecībā
stock market,akciju tirgus
stock-market,akciju tirgus
share-holder,akciju turētājs
stock-holder,akciju turētājs
share-index,akcijām indekss
shareholder,akcionārs
stockholder,akcionārs
the stockholder,akcionārs
excise,akcīzes
excise duty,akcīzes nodoklis
blind date,aklais randiņš
blindly,akli
blind glasses,akli brilles
acclimation,aklimatizācija
acclimatization,aklimatizācija
blind,akls
blinded,akls
blindfold,akls
blind analysis,akls analīze
blind impression,akls iespaids
blind tooling,akls instrumenti
blind interview,akls intervija
blind drunk,akls piedzēries
blind fold,akls reizes
blind worm,akls tārps
blind enterprise,akls uzņēmums
blind wall,akls wall
blind stamping,akls štancēšana
blindness,aklums
blind corner,aklā stūris
blind-man's buff,aklās cilvēka pulēt
stone,akmens
stony,akmens
the rock,akmens
stonemasonry,akmens apstrādes
stone pit,akmens bedre
stone axe,akmens cirvis
stone-work,akmens darbi
stone broke,akmens izputējis
stone-ware,akmens izstrādājumi
stone-crop,akmens kultūraugu
stone deaf,akmens kurls
stone age,akmens laikmets
stone-age,akmens laikmets
stone wash,akmens mazgāšana
stone dead,akmens miris
stone mason,akmens mūrnieks
stone gray,akmens pelēks
stone slab,akmens plāksne
stone facing,akmens saskaras
stone shoot,akmens shoot
stone-wall,akmens sienas
stone roller,akmens veltnis
stone ground,akmens zemes
stone saw,akmens zāģis
stone-chat,akmens čats
road-metal,akmens šķembas
stony broke,akmeņaina lauza
stony-broke,akmeņaina-izputējis
pebbly,akmeņains
rocky,akmeņains
rock-garden,akmeņdārzs
coal-fields,akmeņogles-lauki
coalfield,akmeņogļu baseins
coal tar,akmeņogļu darvas
coal-tar,akmeņogļu darvas
coal-oil,akmeņogļu eļļa
coal-gas,akmeņogļu gāzes
colliery,akmeņogļu raktuve
coal-tit,akmeņogļu zīle
rock salt,akmeņsāls
cairn,akmeņu kaudze
rockfall,akmeņu nogruvums
liver,aknas
liver sausage,aknu desa
liver salts,aknu sāļi
accolade,akolāde
chord,akords
barb,akots
accreditation,akreditācija
accrediting,akreditācijas
credentials ceremony,akreditācijas ceremonija
credentials,akreditācijas dati
credentials committee,akreditācijas komisija
accredit,akreditēt
accredited,akreditēts
credential,akreditēšanās raksts
letter of credit,akreditīvs
the letter of credit,akreditīvs
acrylic resin,akrila sveķi
acrylonitrile,akrilnitrila
acrylic,akrils
acrylic fiber,akrils šķiedra
acrylic fibre,akrils šķiedra
tumbling,akrobātika
acrobat,akrobāts
acronym,akronīms
acropolis,akropole
acrostic,akrostihs
acre,akrs
acres,akrus
accretion,akrēcija
the accelerator,akseleratora
accelerometer,akselerometru
accessory equipment,aksesuārs iekārtas
axially,aksiāli
acts,akti
actor,aktieris
puppeteer,aktieris
actinide,aktinīdu
activity,aktivitāte
activation,aktivizācija
activating,aktivizējot
activating agent,aktivizējot aģents
activate,aktivizēt
energize,aktivizēt
reactivate,aktivizēt
activated,aktivizēta
reactivated,aktivizēts
the activation,aktivizēšana
activation energy,aktivācijas enerģija
activated charcoal,aktivēto ogli
activated carbon,aktivētā ogle
activator,aktivētājs
actress,aktrise
the actress,aktrise
act,akts
deed,akts
enactment,akts
the act,akts
deed poll,akts aptauja
act of volition,akts gribas
act for,akts par
act of protest,akts protestu
act upon,akts pēc
deed assignment,akts uzdevums
act in place of,akts vietā
deed-poll,akts-aptauja
the actuality,aktualitāte
topicality,aktualitāte
actualities,aktualitātes
current affairs,aktualitātes
topical,aktuāls
actuarial,aktuāra
actuarial table,aktuāra tabula
actuarially,aktuāri
actin,aktīna
actinium,aktīnijs
actinic,aktīniskās
actinic dermatitis,aktīniskās dermatīts
actinic ray,aktīniskās ray
actinic radiation,aktīniskās starojums
proactive,aktīva
active agent,aktīvais aģents
active service,aktīvais karadienests
active transport,aktīvais transports
actively,aktīvi
assets,aktīvi
activism,aktīvisms
activist,aktīvists
the activist,aktīvists
active,aktīvs
active voice,aktīvs
asset,aktīvs
the asset,aktīvs
active birth,aktīvs dzimšanas
active light,aktīvs gaismas
active application,aktīvs pieteikums
active citizen,aktīvs pilsonis
active trust,aktīvs uzticība
active duty,aktīvā dienestā
active immunity,aktīvā imunitāte
active site,aktīvās vietas
acculturation,akulturācijas
battery farming,akumulators lauksaimniecība
battery farm,akumulators saimniecība
storage battery,akumulatorus
acupuncture,akupunktūra
acoustics,akustika
acoustic modem,akustiskais modems
acoustic spectrum,akustiskais spektrs
acoustically,akustiski
acoustic gramophone,akustisko gramofons
acoustic device,akustisko ierīci
acoustic storage,akustisko uzglabāšana
acoustic,akustisks
acoustical,akustiskā
acoustic buoy,akustiskā boja
acoustic nerve,akustiskā nervu
acoustic phenomenon,akustiskā parādība
acoustic impedance,akustiskā pretestība
acoustic reactance,akustiskā pretestība
acoustic resistance,akustiskā pretestība
acoustic projection,akustiskā projekcija
acoustic power,akustiskās jaudas
aquaculture,akvakultūra
scuba,akvalangs
water-colour,akvarelis
watercolor,akvarelis
aquaria,akvāriji
aquarium,akvārijs
acacia,akācija
acute glaucoma,akūta glaukoma
acute leukaemia,akūta leikēmija
acute leukemia,akūta leikēmija
acute angled,akūta leņķveida
acute triangle,akūta trijstūris
acutely,akūti
acute,akūts
acute accent,akūts
al-time,al-laiks
cave,ala
cave art,ala art
cave life,ala dzīve
cave-dwelling,ala dzīvokļa
cave painting,ala glezna
cave habitation,ala mājoklis
cave shrine,ala svētnīca
cave-in,ala-in
albert einstein,alberts einšteins
album,albums
scrapbook,albums
the album,albums
albumen,albumīns
albumin,albumīns
albania,albānija
the albania,albānijas
albinism,albīnisms
brewer,aldaris
aldehyde,aldehīda
the aldehyde,aldehīda
aldehyde alcohol,aldehīda alkohols
allegory,alegorija
the allegory,alegorija
allegorize,alegoriski tēlot
allegorical,alegorisks
alley,aleja
alleyway,aleja
parkway,aleja
the alley,aleja
alexandria,aleksandrija
alexandrian,aleksandrijas
alexandrine,aleksandrijas-
allergen,alergēns
allergy,alerģija
the allergy,alerģija
allergic,alerģisks
alpha,alfa
alpha particle,alfa daļiņa
alpha particles,alfa daļiņas
alpha rays,alfa stari
alphabetic,alfabēta
alphabetical,alfabēta
the alphabet,alfabēta
alphabetic character,alfabēta burtu
alphabetically,alfabēta kārtībā
alphabetic writing,alfabēta rakstīšana
alphabet,alfabēts
salary,alga
the salary,alga
wages,alga
wage schedule,alga grafiks
wage concession,alga koncesija
wage packet,alga pakešu
wage claim,alga prasījums
wage hike,alga pārgājiens
wage setter,alga seters
payroll,algas
pay day,algas diena
salary increase,algas pieaugums
the algebra,algebra
algebraic value,algebrisko vērtība
algebraic,algebrisks
algorithm,algoritms
the algorithm,algoritms
waged,algoti
mercenary,algotnis
pensionary,algotnis
gainfully,algots
salaried,algots
salaried employee,algots darbinieks
gainful employment,algots darbs
gainful worker,algots strādnieks
wage earner,algots strādnieks
gainful occupation,algotā darbā
wage floor,algu grīda
wage earning,algu nopelnot
wage scale,algu skala
hackney,algādzis
hired hand,algādzis
alliance,alianse
the alliance,alianse
aliphatic,alifātiskie
alimony,alimenti
craving,alkas
avidity,alkatība
greediness,alkatība
salacious,alkatīgs
alkyl,alkil
drink-to,"alkohola, lai"
alcoholic beverage,alkoholisks dzēriens
alcoholism,alkoholisms
the alcoholism,alkoholisms
alcoholics,alkoholiķi
alcoholic,alkoholiķis
alcoholic dementia,alkoholiķis demence
alcohol,alkohols
alcohol dependent,alkohols atkarīgs
crave,alkt
crave for,alkt
alkane,alkāns
all-party,all-partija
alleghany plum,alleghany plūme
ally ways,ally veidi
alps,alpi
alpine,alpu
alternative,alternatīva
