English,Other
blank,"{adj} أبيض, أجوف, خالي من التعبير, تام, غير منجز, غفل, شعر مرسل"
white,"{adj} أبيض, طاهر, أشيب, غير مؤذ, برئ, متشح بالبياض"
autocratic,"{adj} أتوقراطي, استبدادي"
awe inspiring,{adj} أثار التقوى
piteous,"{adj} أثار الشفقة, جدير بالشفقة, بائس, تافه"
antiquarian,{adj} أثري
archaeological,{adj} أثري
archeological,{adj} أثري
vestigial,"{adj} أثري, لاوظيفي"
overweight,"{adj} أثقل مما ينبغي, بدين"
ethnographic,{adj} أثنولوجي
beggarly wage,{adj} أجر حقير
mangy,"{adj} أجرب, رث, بال, جربي"
empty,"{adj} أجرد, جائع, فارغ"
hoarse,"{adj} أجش, أجش الصوت, غليظ, فظ"
raucous,"{adj} أجش, خشن, صاخب, ضاج"
husky,"{adj} أجش, صوت أجش, صوت فيه بحة, قوي, ضخم"
gruff,"{adj} أجش, فظ, جلف, خشن"
foreign,"{adj} أجنبي, غريب, دخيل, خارجي"
oversea,"{adj} أجنبي, من الخارج"
aborted,{adj} أجهض
monocular,{adj} أحادي
unisexual,{adj} أحادي الجنس
unicellular,{adj} أحادي الخلية
monobasic,{adj} أحادي القاعدة
monosyllabic,"{adj} أحادي, مقطع آحادي"
hunchbacked,{adj} أحدب ( الظهر )
gibbose,"{adj} أحدب, أحدب الظهر"
humpbacked,"{adj} أحدب, ذو سنام, محدودب"
stooping,"{adj} أحدب, منحني, مائل"
junior,"{adj} أحدث سنا, الأصغر, وظيفة ثانوية"
numerate,{adj} أحصى
redhead,"{adj} أحمر الشعر, أحمر الرأس"
puce,"{adj} أحمر داكن, بني أرجواني"
rubicund,"{adj} أحمر داكن, ضارب للحمرة"
sanguinary,{adj} أحمر كالدم
red,"{adj} أحمر, شيوعي, محمر, قرمزي"
fatheaded,{adj} أحمق
goon,{adj} أحمق
haywire,{adj} أحمق
wacky,{adj} أحمق
whacky,{adj} أحمق
zany,{adj} أحمق
very fool,{adj} أحمق جدا
wood headed,"{adj} أحمق, أبله"
fatuous,"{adj} أحمق, سخيف, أبله"
inept,"{adj} أحمق, سخيف, غير مناسب, غير كفؤ, غير ملائم"
weak minded,"{adj} أحمق, ضعيف العقل, مغفل"
indiscreet,"{adj} أحمق, طائش, غير حكيم"
unwise,"{adj} أحمق, طائش, غير حكيم"
foolish,"{adj} أحمق, مضحك, تافه, سخيف, مغفل"
witless,"{adj} أحمق, معتوه"
squinting,{adj} أحول العينين
cross eyed,"{adj} أحول العينين, أحول"
cock eyed,"{adj} أحول, مائل"
newspaper,{adj} أخباري
sisterly,{adj} أختي خاص بالأخت
mute,"{adj} أخرس, أبكم, صامت, خفوت"
lubberly,{adj} أخرق
impolitic,"{adj} أخرق, أحمق, غير حكيم"
maladroit,"{adj} أخرق, تعوزه البراعة"
lumbering,"{adj} أخرق, ثقيل"
ungainly,"{adj} أخرق, صعب المراس, بشع, غليظ, تعوزه البراعة"
awkward,"{adj} أخرق, صعب المراس, غير ملائم, خطر"
bungling,"{adj} أخرق, غير بارع"
gauche,"{adj} أخرق, غير لبق"
inexpedient,"{adj} أخرق, لا يستحق, غير مناسب"
glaucous,"{adj} أخضر شاحب, رمادي مزرق"
verdant,"{adj} أخضر, قليل الإختبار, وارف"
moral,"{adj} أخلاقي, أدبي, معنوي, افتراضي, روحي"
ethic,"{adj} أخلاقي, متعلق بالاخلاق"
ethical,"{adj} أخلاقي, متعلق بالاخلاق"
plantar,{adj} أخمصي
matrilineal,"{adj} أخوالي متعلق بقرابة الأم, ذو علاقة مع أقارب الأم"
fratricidal,{adj} أخوي
brotherly,"{adj} أخوي, ودي"
fraternal,"{adj} أخوي, ودي"
latest,"{adj} أخير, آخر"
terminal,"{adj} أخير, انتهائي, أعلى, فصلي, قائم في أحد طرفي, طرفي"
latter,"{adj} أخير, ثان"
hindmost,"{adj} أخير, خلفي"
rearmost,"{adj} أخير, في المؤخرة"
last ditch,{adj} أخيرا
correct,"{adj} أدب, لائق, مضبوط, صحيح, سديد, مستقيم"
literary,"{adj} أدبي, واسع الإطلاع"
toothless,"{adj} أدرد غير ذي أسنان, غير فاعل, ضعيف"
benighted,"{adj} أدركه الليل, داهمه الليل, جاهل"
bottom,"{adj} أدنى, أسفل"
minimum,"{adj} أدنى, أصغر"
lower,"{adj} أدنى, أوطأ, ضعيف, واهن"
down,"{adj} أدنى, هبوط, كئيب, ركود"
auricular,"{adj} أذني, سمعي"
inguinal,{adj} أربيي ذو علا قة بالأربية
orthodox,"{adj} أرثوذكسي, متعصب, راشد, قويم, مألوف, تقليدي"
fragrant,"{adj} أرج, عطر, ذو عبير, عبق, فواح"
amethystine,{adj} أرجواني
lilac,{adj} أرجواني
magenta,{adj} أرجواني
claret,{adj} أرجواني داكن
purple,"{adj} أرجواني, أحمر ارجواني, قرمزي"
mulberry,{adj} أرجوني داكن
archimedean,{adj} أرخميد سيى
worst,{adj} أردأ
jordanian,{adj} أردني
slaty,{adj} أردوازي
aristocratic,{adj} أرستوقراطي
archival,{adj} أرشيفي
meteorological,{adj} أرصادي
earthen,"{adj} أرضي, خزفي"
terrestrial,"{adj} أرضي, دنيوي, كوني, بري, ساكن الأرض"
harebrained,"{adj} أرعن, خفيف العقل, طائش"
thoughtless,"{adj} أرعن, مستهتر, طائش, عديم التفكير, غير مراع لحقوق الآخرين"
wakeful,"{adj} أرق, يقظ, عاجز عن النوم"
pinto,{adj} أرقط
pied,"{adj} أرقط, مختلف الألوان, مبرقش, مبقع"
azure,"{adj} أزرق سماوي, لازوردي"
blue,"{adj} أزرق, كئيب, بذيء, ضارب إلى الزرقة, مورث كآبة, مرتد ثوب"
uncreated,"{adj} أزلي, غير مخلوق, لم يخلق بعد"
overriding,"{adj} أساسي, أولي, جوهري, أصلي"
staple,"{adj} أساسي, رئيسي"
leading,"{adj} أساسي, رئيسي, أمامي, الافتتاحية, مهم, قيادي, أفضل"
principal,"{adj} أساسي, رئيسي, الشئ الأساسي"
formal,"{adj} أساسي, شكلي, ذات طابع رسمي, رسمي, اصطلاحي, عرفي, منهجي, متمسك بالشكليات"
basal,"{adj} أساسي, قاعدي, ناشئ من قاعدة الساق"
alkaline,"{adj} أساسي, قلوي"
paramount,"{adj} أساسي, مهم, أعظم, أعلى, عاهل"
spanish,{adj} أسباني
hebdomadal,{adj} أسبوعي
weekly,{adj} أسبوعي
professorial,{adj} أستاذي
australian,{adj} أسترالي
raven,"{adj} أسحم, أسود"
leonine,{adj} أسدى
founded in,{adj} أسس في
cylinder,{adj} أسطواني
cylindric,{adj} أسطواني
cylindrical,{adj} أسطواني
mythic,{adj} أسطوري
legendary,"{adj} أسطوري, خرافي"
mythical,"{adj} أسطوري, خرافي, خيالي, وهمي"
undermost,{adj} أسفل
pontifical,"{adj} أسقفي, بابوي, فخم"
episcopal,"{adj} أسقفي, خاص بالكنيسة الأسقفية"
scotch,{adj} أسكتلندي
crop eared,"{adj} أسلم مقطوع الأذنين, مقصوص الشعر قصا قصيرا"
stylistic,{adj} أسلوبي
patronymic,{adj} أسم الأب أو الأسرة
tawny,{adj} أسمر مصفر
tan,"{adj} أسمر, أحمر, مدبوغ, لون امغر"
brown,"{adj} أسمر, أسمر اللون, مسفوع"
supreme,"{adj} أسمى, أعلى, أبرز, عالي, رفيع, سامي, فائق, أشد خطورة, أهم, أكثر امتيازا"
worse,"{adj} أسوأ, أردأ"
black and white,{adj} أسود أبيض
jetty,{adj} أسود فاحم
black and blue,"{adj} أسود مزرق, كدمة, مكدوم"
bifid,"{adj} أشرم, مشقوق إلى قسمين"
tousled,{adj} أشعث
shaggy,"{adj} أشعث, أهلب, فظ"
disheveled,"{adj} أشعث, غير مرتب"
dishevelled,"{adj} أشعث, غير مرتب"
unkempt,"{adj} أشعث, غير مهذب"
blowzy,"{adj} أشعث, متورد الخدين, منفوش"
ragged,"{adj} أشعث, ممزق, رث الثياب, غير مترابط, غير منظم, وعر"
pilose,"{adj} أشعر, مكسو بالشعر"
blond,{adj} أشقر
hoar,{adj} أشيب
hoary,"{adj} أشيب, ذو أوراق زغبة, عتيق, قديم"
grizzly,"{adj} أشيب, رمادي"
gray,"{adj} أشيب, رمادي, كئيب"
grey,"{adj} أشيب, رمادي, كئيب"
undersized,{adj} أصغر من الحجم العادي
lesser,"{adj} أصغر, أدنى, أهون"
yellow,{adj} أصفر
xanthous,"{adj} أصفر, منغولي"
bald,"{adj} أصلع, أجرد, بسيط غير مزخرف, جاف غير مشوق, صريح مكشوف, ذو بياض فى الرأس"
hairless,"{adj} أصلع, امرد"
off center,{adj} أصلي
fundamental,"{adj} أصلي, أساسي, أولي, جوهري, رئيسي"
original,"{adj} أصلي, أصيل, مبتكر, مبدع, بديع"
authentic,"{adj} أصلي, حقيقي, موثوق به, جدير بالتصديق"
pukka,"{adj} أصلي, راقي"
genetical,"{adj} أصلي, وراثي, جنيني, تاريخي"
deafening,{adj} أصم
deaf as a doorpost,{adj} أصم كسارية باب
surd,"{adj} أصم, صامت, لا عقلاني"
deaf,"{adj} أصم, متصام, أطرش"
proper,"{adj} أصولي, لائق, مناسب, ملائم, وقور, خاص, شريف, أخلاقي, أصيل, أصلي, حقيقي, صحيح, مضبوط, قويم, موفق"
trueborn,{adj} أصيل
purebred,"{adj} أصيل, صريح النسب"
afternoon,{adj} أصيلي
ambidexter,{adj} أضبط
run down,"{adj} أضعف, انهار, طلع, كف عن العمل, أصاب بارهاق, خفف نشاط شئ, طارد, نزل مسرعا, اصطدم, داس, توقف, أرهق"
baby,{adj} أطفالي
satin,"{adj} أطلساني, ملمع"
atlantic,{adj} أطلنطي
overlong,{adj} أطول مما ينبغي
scrawny,"{adj} أعجف, هزيل, ضعيف"
halt,{adj} أعرج
halting,{adj} أعرج
limping,{adj} أعرج
crippled,"{adj} أعرج, مقعد"
celibate,"{adj} أعزب, لا يمارس الجنس"
unattached,"{adj} أعزب, مستقل, منفصل, غير مرتبط ب"
unarmed,{adj} أعزل
weaponless,{adj} أعزل
armless,"{adj} أعزل, بلا سلاح"
greatest,{adj} أعظم
super,"{adj} أعظم, أعلى, رهيب, رائع, مفرط, مغالي فيه, نابغة, عبقري, ممتاز"
utmost,"{adj} أعظم, أكبر, أقصى, آخر"
falcate,"{adj} أعقف, معقوف كالمنجل"
upmost,{adj} أعلى
topmost,"{adj} أعلى, أسمى"
maximum,"{adj} أعلى, أقصى"
abyssal,"{adj} أعماقى متعلق بأعماق المحيط, لا يسبر غوره"
unwitnessed,"{adj} أعمى, عبيط"
sightless,"{adj} أعمى, غير منظور"
reconstructed,"{adj} أعيد بناؤه, رمم, جدد من قبل"
african,{adj} أفريقي
pan african,{adj} أفريقي
be indiscreet,{adj} أفشى السر
better,"{adj} أفضل, أحسن, أكبر, الشئ الأفضل"
best,"{adj} أفضل, نثر, عمل كل ما في وسعة, أحسن"
pug nosed,{adj} أفطس
snub,{adj} أفطس
colubrine,{adj} أفعواني
anguine,"{adj} أفعواني, كالأفعى"
afghan,{adj} أفغاني
impoverished,"{adj} أفقر, مسلوب الخصب"
horizontal,"{adj} أفقي, مؤلف من أعضاء واحدة"
level,"{adj} أفقي, مسطح, متساوى الجهد, أمين, رزين"
closer,{adj} أقرب
nearer,{adj} أقرب
horned,{adj} أقرن
geodetic,{adj} أقصر خط بين نقتطين
uttermost,"{adj} أقصى, أعظم, أعلى"
ultimate,"{adj} أقصى, نهائي, أخير, أساسي, أبعد, مطلق, أولي"
less,"{adj} أقل, أدنى, أصغر"
erosive,{adj} أكال
thousandfold,{adj} أكبر ألف مرة
elder,"{adj} أكبر سنا, راشد, أسن, رئيس"
chief,"{adj} أكبر, أول, أعلى, رئيسي"
maximal,"{adj} أكبر, شمولي, أعلى, أكمل"
more,"{adj} أكثر, مرة أخرى, إضافي"
achromatic,"{adj} أكروماتي كاسر للضوء من غير أن يحلله, متعامى عن, مصاب بعمى الألوان"
reverend,"{adj} أكليركي, موقر, مبجل"
opaque,"{adj} أكمد ( اللون ), غير نافذ, غير شفاف, عويص, غامض, غبي"
doubtless,"{adj} أكيد, واثق, لا ريب فيه"
alto,{adj} ألتووى منسوب إلى الألتو
obligate,{adj} ألزم
millennial,{adj} ألفي
millenary,"{adj} ألفي, متعلق بالعصر الألفي"
germanic,{adj} ألماني
german,"{adj} ألماني, الماني"
housebroken,"{adj} أليف, مروض"
front,"{adj} أمامي, تكتل سياسي, مجابه"
frontal,"{adj} أمامي, مباشر, جبهي"
advance,"{adj} أمامي, مدفوع مقدما, مقدما سلفا, عجل"
glabrous,{adj} أمرد
imperative,"{adj} أمري, إلزامي, دال على أمر, ملح, أساسي"
american,"{adj} أمريكي, هندي أحمر من أميركة الجنوبية"
smooth shaven,"{adj} أملس الذقن, ناعم الحلاقة"
slick,"{adj} أملس, زلق, لامع, ماكر, ماهر, سهل"
motherly,"{adj} أمومي, رؤوم, حنون, عطوف"
maternal,"{adj} أمومية, موروث من الأم, قريب الأم"
illiterate,"{adj} أمي لا يقرأ ولا يكتب, جاهل, أمي"
unlettered,"{adj} أمي, جاهل, غير مثقف, غير مرسوم بأحرف"
princely,"{adj} أميري, سخي"
asocial,{adj} أناني
self centred,{adj} أناني
egocentric,"{adj} أناني, أنوي"
greedy,"{adj} أناني, جشع, طماع, شره, طامع, متكالب, شديد التوق إلي"
hoggish,"{adj} أناني, شره"
egoistic,"{adj} أناني, مؤمن بالأنوية"
tubular,{adj} أنبوبي
female,"{adj} أنثوي, نسائي, داخلي, غائر"
pluperfect,{adj} أنجز
anglican,{adj} أنجليكاني
rhinal,{adj} أنفي
nasal,"{adj} أنفي, حاد"
affable,"{adj} أنيس, دمث, عذب المعاشرة, لطيف"
companionable,"{adj} أنيس, ظريف"
bijou,{adj} أنيق
chic,{adj} أنيق
dinky,{adj} أنيق
petite,{adj} أنيق
swagger,{adj} أنيق
posh,"{adj} أنيق, ثري"
mincing,"{adj} أنيق, رقيق, متدلل"
personable,"{adj} أنيق, فاتن"
natty,"{adj} أنيق, متذوق, ذكي, مكار"
jaunty,"{adj} أنيق, مرح, طروب, يقظ, نشيط"
swell,"{adj} أنيق, ممتاز, بارز إجتماعيا, رائع, متأنق"
ladylike,"{adj} أنيق, مهذب"
spruce,"{adj} أنيق, مهندم, نظيف, نقي"
aniline,{adj} أنيليني
setaceous,{adj} أهلب شائك
hirsute,"{adj} أهلب, قاس الشعر"
cyclonic,{adj} أهوج
unmanageable,{adj} أهوج
operatic,{adj} أوبرى ذو علاقة بالأوبرا
opaline,{adj} أوبلاني شبيه به
automatic,"{adj} أوتوماتيكي, آلي الحركة, ذاتي الحركة, آلة أوتوماتيكية, تلقائي"
automatical,"{adj} أوتوماتيكي, آلي الحركة, ذاتي الحركة, آلة أوتوماتيكية, تلقائي"
noontide,{adj} أوج
orphic,{adj} أورفيوسى ذو علاقة بأرفيوس
orchestral,"{adj} أوركستري, شبيه بالأوركسترا"
european,"{adj} أوروبي, أوروبية"
anserine,{adj} أوزى
mesial,{adj} أوسط
mid,{adj} أوسط
midmost,"{adj} أوسط, الأقرب للمركز"
arrested,{adj} أوقف
pelagian,{adj} أوقيانوسي
pelagic,{adj} أوقيانوسي
ukrainian,{adj} أوكراني أحد أبناء أوكرانيا
foremost,"{adj} أول, رئيسي"
olympian,{adj} أولمبي
olympic,"{adj} أولمبي, أوليمبيا الإغريق القديم"
incipient,"{adj} أولي, ابتدائي"
first,"{adj} أولي, الأول, أولى, أول"
primal,"{adj} أولي, بدائي, أساسي, رئيسي"
prime,"{adj} أولي, رئيسي, جوهري, أصم, أصلي, ممتاز"
oligarchic,{adj} أوليغاركي
what,{adj} أي
which,{adj} أي
nondescript,"{adj} أي كان, لا يوصف, عسير الوصف"
ideographic,{adj} أيديوغرامي
ideological,"{adj} أيديولوجي, فكري, تصوري, عقائدي"
icelandic,{adj} أيسلندي
metabolic,{adj} أيضي متعلق بالأيض
cervine,{adj} أيلي متعلق بالأيائل
starboard,{adj} أيمن
ionic,"{adj} أيوني, دالفي"
aciniform,{adj} إبري الشكل
fibular,"{adj} إبزيمي, مشبكي الهيئة"
axillary,"{adj} إبطي, واقع عند إبط النبات"
satanic,"{adj} إبليسي, شيطاني, عفريتي"
indigenous,"{adj} إبن البلد, أهلي, بلدي, فطري, طبيعي"
taking measures,{adj} إتخاذ الاجراءات
duodecimal,{adj} إثنا عشرى
sociable,"{adj} إجتماعي النزعة, محب للإختلاط بالناس, أنيس, مؤنس, حسن المخالطة"
procedural,{adj} إجرائي
synoptic,{adj} إجمالي
aggregate,"{adj} إجمالي, على وجه الإجمال, كلي"
procrustean,"{adj} إحداث التجانس بالعنف, بروكرستيزي منسوب لبروكرستيز اللص"
incendiary,"{adj} إحراق, متسم بالإحراق عمدا, مهيج, حارق"
statistical,{adj} إحصائي
managerial,"{adj} إداري, تعلق بالإدارة, كادر إداري"
executive,"{adj} إداري, تنفيذي, إجرائي"
administrative,"{adj} إداري, حاكم, حكومي, تنفيذي"
perceptual,{adj} إدراكي حسي خاص بالادراك
broadcast,{adj} إذاعي
spartan,{adj} إسبارطي
electrostatic,{adj} إستاتيكي
strategic,{adj} إستراتيجي
strategical,{adj} إستراتيجي
stereoscopic,"{adj} إستريوسكوبي, مجسامي"
stereoscopical,"{adj} إستريوسكوبي, مجسامي"
stereophonic,"{adj} إستريوفوني, مجسم"
die hard,{adj} إستسلم بعد نضال
retrospective,"{adj} إستعادي للأحداث, متطلع الى الوراء"
israeli,{adj} إسرائيلي
spongy,"{adj} إسفنجي, مسامي, ممتص, مشبع بالمال"
wedged,{adj} إسفيني الشكل
alexandrian,{adj} إسكندري
scandinavian,{adj} إسكندينافي
substantival,{adj} إسمى عامل عمل الإسم
radioactive,"{adj} إشعاعي الفعالية, إشعاعي النشاط"
reformative,{adj} إصلاحي
reformist,{adj} إصلاحي
penitentiary,"{adj} إصلاحي, تكفيري"
bonus,{adj} إضافي
overtime,{adj} إضافي
supplemental,{adj} إضافي
accessorial,{adj} إضافي ثانوي
farther,"{adj} إضافي, أبعد"
additional,"{adj} إضافي, جمعي"
further,"{adj} إضافي, حتى إختار أخر"
extra,"{adj} إضافي, خاضع لرسم إضافى, مستخدم إضافى, ممتاز"
adversative,{adj} إضرابي
rave,{adj} إطرائي
informational,{adj} إعلامي
informative,"{adj} إعلامي, مثقف, إخباري"
declarative,"{adj} إعلاني, تصريحي, بياني"
grecian,{adj} إغريقي
hellenic,{adj} إغريقي
closet,{adj} إغلاق
secretory,{adj} إفرازي
provincial,"{adj} إقليمي, الإقليمي, ريفي, قروي, بسيط, ساذج, ضيق أفق التفكير"
regional,"{adj} إقليمي, جهوي, منطقي, محلي"
territorial,"{adj} إقليمي, محلي, ذو علاقة بالملكية الخاصة"
exothermal,{adj} إكسوثرمى متسم باطلاق الحرارة
exothermic,{adj} إكسوثرمى متسم باطلاق الحرارة
coronary,"{adj} إكليلي, قلبي"
atheistic,"{adj} إلحادي, إنكاري"
compulsory,"{adj} إلزامي, إجباري, قهري, إكراهي, قسري"
involuntary,"{adj} إلزامي, كرهي, لا طوعي, لا إرادي, تلقائي"
electronic,"{adj} إلكتروني, كهيربي"
godlike,{adj} إلهي
imperial,"{adj} إمبراطوري, ملكي, ملوكي, فخم, استبدادي, بالغ الضخامة"
slinky,"{adj} إمرأة فاتنة, مشية فيها إثارة, مشية مثيرة"
orthographic,{adj} إملائي
rogatory,{adj} إنابة قضائية
tailor made,"{adj} إنتاج خياطة يدوي, مخيط عند خياط, أنيق, تفصيل"
presidential,"{adj} إنتخابات الرئاسية, رئاسي"
long standing,{adj} إنتظار طويل
day fly,{adj} إنتهاء اليوم بسرعة
antitoxic,{adj} إنتيتكسيني
scriptural,{adj} إنجيلي
evangelic,"{adj} إنجيلي, بروتستانتي"
evangelical,"{adj} إنجيلي, بروتستانتي"
humanitarian,"{adj} إنساني, خيرمحب للخير والإنسانية, محسن"
humane,"{adj} إنساني, شغوف, عطوف"
english,{adj} إنكليزي
elliptical,"{adj} إهليجي, بيضاوي الشكل"
remissive,{adj} إهمال
iberian,{adj} إيبيري
unselfish,"{adj} إيثاري, غير أناني, محب لغيره"
affirmative,"{adj} إيجابي, غير سلبي, الجهة المؤيدة"
concise,"{adj} إيجازي, موجز, مختصر"
aegean,{adj} إيجى منسوب إلى البحر إيجه
iranian,{adj} إيراني
irish,{adj} إيرلندي
aerodynamic,{adj} إيرودينامي
expository,"{adj} إيضاحي, تفسيري"
italian,{adj} إيطالي
rhythmic,"{adj} إيقاعي, متناغم, موقع"
primary,"{adj} ابتدائي, أولي, أساسي, رئيسي, سطحي"
elementary,"{adj} ابتدائي, بسيط, أولي, أحادي, عناصري"
initial,"{adj} ابتدائي, في البداية, أول"
heretical,{adj} ابتداعي
extortionate,"{adj} ابتزازي, باهظ, ميال للابتزاز"
invocatory,"{adj} ابتهالي, تضرعي"
directional,{adj} اتجاهي
haphazard,"{adj} اتفاقي, مصادفة"
accusatory,{adj} اتهامي
denunciatory,{adj} اتهامي
social,"{adj} اجتماعي, أنيس, تناسلي"
gregarious,"{adj} اجتماعي, أنيس, قطيعي, سربي, نزاع إلى العشرة الأجتماعية"
decent,"{adj} احتشم, محتشم, لائق, لطيف, كريم"
festive,"{adj} احتفالي, بهيج, مرح, مهرجاني"
fricative,{adj} احتكاكي
spirant,{adj} احتكاكي
frictional,"{adj} احتكاكي, مولد بالاحتكاك, مسير بالاحتكاك"
spare,"{adj} احتياطي, إضافي, هزيل, مقتصد, بخيل, فائض"
anticlinal,{adj} احديدابي
stenographic,{adj} اختزالي
zymotic,{adj} اختماري
volitional,{adj} اختياري
elective,"{adj} اختياري, انتخابي"
optional,"{adj} اختياري, غير إلزامي, غير إجبارى"
facultative,"{adj} اختياري, ملكي"
backward,"{adj} ارتجاعي, خلفي, متأخر عن أوانه, خجول, عكسي الإتجاه"
regressive,"{adj} ارتدادي, انكفائي, متقهقر, متردي, ناكص, منكفئ"
pejorative,"{adj} ازدرائي, منتقص من القدر"
derogatory,"{adj} ازدرائي, منتقص, حط من قدره"
appellant,{adj} استئنافي
appellate,{adj} استئنافي
tyrannous,"{adj} استبدادي, ظالم"
tyrannical,"{adj} استبدادي, غاشم, متعسف, مستبد"
reflex,"{adj} استبطاني, لا ارادي, ارتكاسي"
especial,{adj} استثنائي
freaked,{adj} استثنائي
extraordinary,"{adj} استثنائي, شاذ, رائع"
phenomenal,"{adj} استثنائي, مدرك بالحواس, ضخم, غير إعتيادي, ظاهراتي, شاذة, عجيب, مدهش, نادر"
obsessive,"{adj} استحواذي, حصري, ملح"
prolate,"{adj} استرخاء, هبوط الأعضاء"
propitiatory,"{adj} استرضائي, تشفعي, استعطافي"
conciliatory,"{adj} استرضائي, مصلحجي"
dropsical,{adj} استسقائي
advisory,"{adj} استشاري, تقرير"
consultative,"{adj} استشاري, مراجع"
digressive,{adj} استطرادي
discursive,"{adj} استطرادي, منطقي"
figurative,"{adj} استعاري, مجازي, رمزي, رمزي فقط"
preparative,"{adj} استعدادي, إعدادي, على إستعداد"
imperialistic,{adj} استعماري
colonial,"{adj} استعماري, ساكن مستعمرة"
screechy,{adj} استغاثة
interrogative,{adj} استفهامي
inductive,"{adj} استقرائي, حثي"
autonomous,"{adj} استقلالي, متمتع بالحكم الذاتي, مستقل بذاته, مستقل, الإستقلال بالحكم الذاتي"
deductive,"{adj} استنتاجي, اقتطاعي, استدلالي"
capital,{adj} استهلالي
inceptive,{adj} استهلالي
equatorial,{adj} استوائي
higher,{adj} اسمى من
titular,"{adj} اسمي, حامل لقب, متعلق بلقب"
nominal,"{adj} اسمي, رمزي, صوري شكلي, شكلي, بالإ سم فقط, ضئيل"
socialist,{adj} اشتراكي
socialistic,{adj} اشتراكي
communal,"{adj} اشتراكي, شيوعي, شعبي, مميز لحياة إجتماعية بسيطة, ذو علاقة بعامة الشعب, كوميوني طائفة, طائفي"
idiomatic,{adj} اصطلاحي
artificial,"{adj} اصطناعي, مفتعل, زائف, متكلف, متصنع, مصطنع"
arbitrary,"{adj} اعتباطي, متحاكم, كيفي, استبدادي"
equinoctial,{adj} اعتدالي
apologetic,"{adj} اعتذاري, دفاعي, تبريري"
apologetical,"{adj} اعتذاري, دفاعي, تبريري"
credent,{adj} اعتمادي
habitual,"{adj} اعتيادي, ثابت, فطري, مألوف, مدمن, معتاد, ناشئ عن العادة"
ordinary,"{adj} اعتيادي, عادي, مألوف, مثل الأخرين, وسط, متوسط, أيا كان, مهما كان"
inaugural,{adj} افتتاحي
initiatory,{adj} افتتاحي
defamatory,"{adj} افترائي, قذفي"
slanderous,"{adj} افترائي, قذفي"
procumbent,"{adj} افتراشي, منبطح"
hypothetical,"{adj} افتراضي, قائم على الإفتراض"
economic,"{adj} اقتصادي, قابل للإستثمار الرابح"
acquisitive,"{adj} اكتسابي, مولع بالإكتساب"
completed in,{adj} اكتمل في
senior,"{adj} الأ كبر, أكبر سنا, كبير في السن, كبير"
greater,"{adj} الأ كبر, أكبر, أعظم"
farthest,"{adj} الأبعد, أبعد ما يكون, أقصى"
furthest,"{adj} الأبعد, الأشد أبعد"
furthermost,"{adj} الأبعد, الأشد بعدا"
farthermost,"{adj} الأبعد, الأقصى"
craggy,{adj} الأجراف المتحدرة
scabby,"{adj} الأجرب, أجرب, حقير, وضيع"
clumsy,"{adj} الأخرق, أخرق, غير بارع, غير مصقول, غير رشيق, غير ملائم, غير متقن"
belletristic,{adj} الأدب بوصفه فنا جميلا
lowermost,{adj} الأدنى
arabesque,{adj} الأرابيسك
armenian,"{adj} الأرميني, لغة الأرمن"
