English,Other
or wherever,"або там, де"
or somebody,або хтось
or whatever,або що
or anything,або що-небудь
or something,або щось
or otherwise,або іншим чином
delivery desk,абонемент
season ticket,абонемент
subscriber,абонент
aboriginal,абориген
abortion,аборт
the abortion,аборт
abortion pill,аборт таблетки
abortive,абортивний
abrasive,абразивний
abrasive material,абразивний матеріал
abram,абрам
apricot,абрикос
absenteeism,абсентеїзм
absolutism,абсолютизм
absolutist,абсолютист
absolute,абсолютна
absolute majority,абсолютна більшість
absolute viscosity,абсолютна в'язкість
absolute value,абсолютна величина
absolute temperature,абсолютна температура
absolute frequency,абсолютна частота
absolute scale,абсолютна шкала
absolute ceiling,абсолютне стелю
absolute loader,абсолютний завантажувач
absolute zero,абсолютний нуль
absolute threshold,абсолютний поріг
absolute space,абсолютний простір
absolute pitch,абсолютний слух
perfect pitch,абсолютний слух
unmitigated scoundrel,абсолютним негідником
absolutely,абсолютно
downright,абсолютно
stark,абсолютно
stone-deaf,абсолютно глухий
brand-new,абсолютно новий
stone-blind,абсолютно сліпий
absolute-zero,абсолютного нуля
absorbent,абсорбент
absorbent material,абсорбуючий матеріал
abstract entity,абстрактна сутність
abstract thought,абстрактне мислення
abstract art,абстрактне мистецтво
abstract noun,абстрактне іменник
abstract,абстрактний
abstract expressionism,абстрактний експресіонізм
abstract artist,абстрактний художник
abstractly,абстрактно
abstraction,абстракція
the abstraction,абстракція
absurd,абсурд
absurdly,абсурдно
the absurd,абсурдно
the absurdity,абсурдність
abscess,абсцес
abu,абу
abu dhabi,абу дабі
abuja,абуджа
abyssinia,абіссінія
school leaver,абітурієнт
awan,аван
avant-garde,авангард
garde,авангард
vanguard,авангардний
avant garde,авангарду
imprest,аванс
advances,аванси
imprest system,авансова система
imprest money,авансових гроші
advance studies,авансові дослідження
upfront,авансом
adventurism,авантюризм
goldstone,авантюрин
adventurer,авантюрист
the adventurer,авантюрист
adventurous,авантюрний
emergency door,аварійна двері
jury-mast,аварійна щогла
emergency,аварійний
emergency exit,аварійний вихід
troubleshooter,аварійний монтер
emergency duty,аварійного борг
emergency cadre,аварійного кадровий
emergency certificate,аварійного сертифіката
accident,аварія
casualty,аварія
crash,аварія
the accident,аварія
accident prone,аварія схильні
crash land,аварії землі
avatar,аватара
abba,авва
augur,авгур
augustin,августин
ave maria,аве марія
ebenezer,авен
obverse,аверс
absalom,авессалом
howbeit,авессалом
abner,авнер
avocado,авокадо
abraham,авраам
abraham lincoln,авраам лінкольн
abrahamic,авраамів
aurora,аврора
australasian,австралазії
aussie,австралійський
australian,австралійський
australian woman,австралійський жінка
australian rules,австралійський правила
native australian,австралійських
australia,австралія
the australia,австралія
dual monarchy,австро-угорська монархія
austronesian,австронезийская
austrian,австрійський
austria,австрія
closed economy,автаркія
auto car,авто автомобіль
auto suggestion,авто пропозиція
bus,автобус
the bus,автобус
bus lane,автобус провулок
bus shelter,автобусна зупинка
bus stop,автобусна зупинка
bus-stop,автобусна зупинка
autobiographical,автобіографічний
autobiography,автобіографія
car transporter,автовоз
bus terminal,автовокзал
coach station,автовокзал
answering,автовідповідач
answering machine,автовідповідач
own goal,автогол
race driver,автогонщик
autographed manuscript,автографом рукопис
filling station,автозаправна станція
filling-station,автозаправна станція
gas station,автозаправна станція
gasoline station,автозаправна станція
autoclave,автоклав
motorcade,автоколона
automaton,автомат
slot-machine,автомат
tommy gun,автомат
tommy-gun,автомат
automation,автоматизація
the automation,автоматизація
office automation,автоматизація діловодства
automatism,автоматизм
automated,автоматизований
aided,автоматизованого
aided school,автоматизованого школи
automate,автоматизувати
automatic,автоматична
automatic transmission,автоматична коробка передач
automatic washer,автоматична пральна машина
auto,автоматичний
circuit breaker,автоматичний вимикач
circuit-breaker,автоматичний вимикач
automatically,автоматично
motor mechanic,автомеханік
motorcar,автомобілебудування
automobile,автомобіль
car,автомобіль
motor car,автомобіль
the automobile,автомобіль
the car,автомобіль
vehicle,автомобіль
car-load,автомобіль навантаження
automobile horn,автомобіль роги
car horn,автомобіль роги
car sickness,автомобіль хвороби
car procession,автомобіль хід
car-man,автомобіль-людина
car-port,автомобіль-порт
car-sick,автомобіль-хворих
car-sickness,автомобіль-хвороби
automobile association,автомобільна асоціація
automotive,автомобільний
vehicular,автомобільний
vehicular traffic,автомобільний рух
motoring,автомобільний спорт
car phone,автомобільний телефон
motorist,автомобіліст
self loading,автонавантажувач
freestanding,автономна
autonomous,автономний
self contained,автономний
self-contained,автономний
stand-alone,автономний
autonomously,автономно
autonomy,автономія
the autonomy,автономія
self portrait,автопортрет
self-portrait,автопортрет
articulated lorry,автопоїзд
automatic pilot,автопілот
autopilot,автопілот
robot pilot,автопілот
author,автор
originator,автор
the author,автор
magazine writer,автор журналу
proposer,автор пропозиції
tin-pan alley,автори і видавці легкої музики
authorisation,авторизація
authorization,авторизація
the authorization,авторизація
authoritarianism,авторитаризм
authoritarian,авторитарний
authoritative,авторитетний
magisterial,авторитетний
authorship,авторство
editorial column,авторська колонка
copyright,авторське право
fountain pen,авторучка
fountain-pen,авторучка
sponsoring,авторів
black smith,автослюсар
hitchhiker,автостопом
hitchhiking,автостопом
expressway,автострада
freeway,автострада
superhighway,автострада
trucking company,автотранспортна компанія
autotroph,автотрофного
driving school,автошкола
holdings,авуари
air base,авіабаза
airbase,авіабаза
ticket office,авіакаса
air-carrier,авіакомпанія
airline,авіакомпанія
airline business,авіакомпанія бізнес
air letter,авіалиста
airway,авіалінія
aircraft carrier,авіаносець
air traveller,авіапасажир
air freight,авіаперевезення
air service,авіаперевезення
airfreight,авіаперевезення
airmail letter,авіапоштою лист
aviator,авіатор
aviation medicine,авіаційна медицина
aeronautical engineering,авіаційна техніка
aeronautical,авіаційний
aeronautical engineer,авіаційний інженер
aviation,авіація
the aviation,авіація
avionics,авіоніки
shunammite,авішаг
aga,ага
agha,ага
agar,агар
agar-agar,агар-агар
agarwal,агарвал
agate,агат
agate line,агат лінія
agent,агент
the agent,агент
manufacturer's agent,агент виробника
agent action,агент дії
election agent,агент з проведення виборів
selling agent,агент з продажу
land agent,агент з продажу земельних ділянок
estate agent,агент з продажу нерухомості
house agent,агент по операціях з нерухомістю
agent noun,агент іменник
agency,агентство
news agency,агентство
the agency,агентство
press agency,агентство друку
employment agency,агентство з працевлаштування
agglomerate,агломерат
the agglomerate,агломерат
agglomerated,агломерований
agnes,агнеса
agnostic,агностик
agnosticism,агностицизм
hey,агов
ho,агов
agony,агонія
death throes,агонія
the agony,агонія
agony aunt,агонія тітка
agra,агра
agrarian,аграрний
aggregation,агрегація
the aggregation,агрегації
aggressive,агресивний
corrosive,агресивний
invasive,агресивний
aggressively,агресивно
aggressiveness,агресивність
aggressor,агресор
the aggressor,агресор
aggression,агресія
the aggression,агресія
agro,агро
agribusiness,агробізнес
agriculturalist,агроном
agronomic,агрономічний
agronomy,агрономія
gooseberry,агрус
agitative,агітаційний
agitation,агітація
campaigning,агітація
canvassing,агітація
the agitation,агітація
agitation propaganda,агітація пропаганда
agitate,агітувати
agitates,агітує
hell,ад
inferno,ад
hell hole,ад діра
adjunct,ад'юнкт
associate professor,ад'юнкт-професор
adjutant,ад'ютант
aide-de-camp,ад'ютант
ada,ада
adam,адам
adamic,адама
adamantine,адамантін
adaptation,адаптація
adapting,адаптація
adaption,адаптація
the adaptation,адаптація
adaptable,адаптації
adapter,адаптер
adaptive,адаптивний
adapted,адаптований
adapt,адаптуватися
adapts,адаптується
advection,адвекція
adventist,адвентистський
adventive,адвентіціальние
advocate,адвокат
attorney,адвокат
barrister,адвокат
counsel,адвокат
lawyer,адвокат
solicitor,адвокат
the lawyer,адвокат
devil's advocate,адвокат диявола
trial attorney,адвокат з правом виступу в судах
crown lawyer,адвокат корони
trial lawyer,"адвокат, який виступає в суді першої інстанції"
adhesion,адгезія
the adhesion,адгезія
addu,адду
addis ababa,аддіс-абеба
adequate,адекватний
adequately,адекватно
adequate to,адекватні
adequacy,адекватність
adelaide,аделаїда
aden,аден
adenosine,аденозин
adenine,аденін
coz,адже
office block,адміністративна будівля
administrative unit,адміністративна одиниця
administrative law,адміністративне право
administrative hearing,адміністративне слухання
managerial control,адміністративне управління
administrative,адміністративний
administrative district,адміністративний округ
administrative body,адміністративний орган
administrative division,адміністративний поділ
administratively,адміністративно
administrator,адміністратор
the administrator,адміністратор
administration,адміністрація
moderating,адміністрація
the administration,адміністрація
field administration,адміністрація поля
administration of oath,адміністрація присяги
administrating,адміністрування
admiral,адмірал
the admiral,адмірал
admiral nelson,адмірал нельсон
fleet admiral,адмірал флоту
admiralty board,адміралтейства-колегія
admiralty,адміралтейство
the admiralty,адміралтейство
adolph,адольф
adolf hitler,адольф гітлер
adonai,адонай
adrenaline,адреналін
epinephrine,адреналін
address,адреса
the address,адреса
accommodation address,адреса до запитання
e-mail,адреса електронної пошти
forwarding address,адреса пересилки
address table,адреса таблиці
addressee,адресат
addressing,адресація
addresses,адреси
address book,адресна книга
addressed,адресований
adrian,адріан
adriatic,адріатичний
adullam,адулламі
adiabatic,адіабатичний
adiabatic process,адіабатичний процес
aeration,аерація
vadose,аерації
aerobic,аеробний
airbus,аеробус
aerobics,аеробіка
air stop,аеровокзал
air terminal,аеровокзал
aerodynamics,аеродинаміка
aerodynamic lift,аеродинамічна підйомна сила
aerodynamic force,аеродинамічна сила
wind tunnel,аеродинамічна труба
wind-tunnel,аеродинамічна труба
aerodynamic,аеродинамічний
aerofoil,аеродинамічний
airfoil,аеродинамічний
aerodrome,аеродром
airfield,аеродром
air field,аеродромні
aerosol,аерозоль
aerosol can,аерозольний балон
aerospace engineering,аерокосмічна техніка
aeromechanical,аеромеханічного
airport,аеропорт
the airport,аеропорт
up to,аж до
upto,аж до
open-work,ажурний
agio,ажіотаж
excitedly,азартно
gaming,азартні ігри
asbestos,азбест
asbestosis,азбестоз
the asbestos,азбесту
manual alphabet,азбука глухонімих
azerbaijani,азербайджанський
azide,азид
azimuth,азимут
azimuthal,азимутальний
nitrogenous,азотистий
nitrous,азотистий
nitric,азотний
nitric acid,азотнокислий
nitrogen,азоту
the nitrogen,азоту
petrol station,азс
asiatic buffalo,азіатська бізона
asian,азіатський
asiatic,азіатський
asia,азія
ay,ай
the ai,ай
idaho,айдахо
aymara,аймара
ainu,айну
iowa,айова
ira,айра
iceberg,айсберг
aka,ака
academician,академік
academic requirement,академічна вимога
academic gown,академічна мантія
academic session,академічна сесія
academic relation,академічна ставлення
academical,академічний
academic administrator,академічний адміністратор
academic department,академічний відділ
academic costume,академічний костюм
academic robe,академічний одяг
academic term,академічний термін
academically,академічно
academia,академія
academy,академія
the academy,академія
acadian,акадіана
acarology,акарологія
acacia,акація
akasa,акаша
aqua-fortis,аква-fortis
aqua-vitae,аква-біографія
aquaculture,аквакультура
water color,акварель
water colour,акварель
water-colour,акварель
watercolor,акварель
aquarium,акваріум
aquaria,акваріуми
aquitaine,аквітанія
akka,акка
acclamation,аккламацією
accolade,акколада
accretion,аккреция
acculturation,аккультурации
acclimation,акліматизація
acclimatization,акліматизація
acne,акне
chord,акорд
acre,акр
accreditation,акредитація
accrediting,акредитації
documentary credit,акредитив
lc,акредитив
letter of credit,акредитив
the letter of credit,акредитив
accredited,акредитований
accredit,акредитувати
acrylic,акрил
acrylic fiber,акрил
acrylic fibre,акрил
acrylic resin,акрилова смола
acrylic acid,акрилової кислоти
acrylonitrile,акрилонитрил
acrobat,акробат
tumbling,акробатика
acronym,акронім
acropolis,акрополь
acrostic,акростих
acres,акрів
the acre,акрів
god's acre,акрів бога
acre inch,акрів дюйма
acre foot,акрів футів
accelerometer,акселерометр
axel,аксель
accessory,аксесуар
accessories,аксесуари
the accessory,аксесуари
accessory fruit,аксесуари фрукти
axiomatically,аксіоматично
act,акт
ballot act,акт голосування
act for,акт на
act upon,акт на
act in place of,акт на місці
inspection certificate,акт огляду
act of protest,акт протесту
acts,акти
asset,актив
activator,активатор
activation,активація
the activation,активація
activating,активації
assets,активи
active trust,активна довірча власність
active agent,активна речовина
active application,активне застосування
active,активний
proactive,активний
active citizen,активний громадянин
active birth,активний народження
active site,активний сайт
active light,активний світло
active transport,активний транспорт
active immunity,активний імунітет
actively,активно
proactively,активно
activism,активність
the activity,активність
market activity,активність на ринку
activated,активоване
activated carbon,активоване вугілля
activated charcoal,активоване вугілля
activate,активувати
activating agent,активує агент
the asset,активів
invigoration,активізація
reinvigoration,активізація
stepping,активізації
intensify,активізувати
reinvigorate,активізувати
step up,активізувати
gainst,активізуємо
activist,активіст
the activist,активіст
actin,актин
actinide,актинидов
actinium,актиній
actinic,актинічного
speech-day,актовий день
acton,актон
actor,актор
character actor,актор на характерних ролях
matinee idol,"актор, який має великий успіх у жінок"
actress,актриса
the actress,актриса
topical,актуальний
the actuality,актуальність
the urgency,актуальність
topicality,актуальність
actuarial,актуарний
actuarially,актуарной
actuarial table,актуарні таблиці
shark,акула
shark-skin,акула-шкіра
press-gang,акули пера
battery,акумулятор
battery farming,акумулятор господарство
storage-battery,акумуляторна
storage battery,акумуляторна батарея
neat,акуратний
tidy,акуратний
trig,акуратний
neat-weight,акуратний вага
tidy away,акуратний від
tidy-up,акуратний-до
neatly,акуратно
carefulness,акуратність
acoustics,акустика
acoustic,акустична
acoustic buoy,акустична буй
acoustic storage,акустична зберігання
acoustic reactance,акустична опір
acoustic power,акустична потужність
acoustic projection,акустична проекція
acoustic phenomenon,акустична явище
acoustical,акустичний
acoustic gramophone,акустичний грамофон
acoustic modem,акустичний модем
acoustic resistance,акустичний опір
acoustic device,акустичний пристрій
acoustic spectrum,акустичний спектр
acoustic impedance,акустичний імпеданс
acoustically,акустично
acute accent,акут
obstetrician,акушер
obstetricians,акушери
midwife,акушерка
midwifery,акушерство
obstetrics,акушерство
obstetric,акушерський
accent,акцент
emphasis,акцент
the accent,акцент
the emphasis,акцент
accentuate,акцентувати
acceptant,акцептант
acceptor,акцептант
trade acceptance,акцептований торговий вексель
acceptor rna,акцептор рнк
honoring,акцептування
general acceptance,акцептування векселя
excise duty,акциз
excise,акцизний
blood stock,акцій в крові
stock-holder,акцій держатель
stock raiser,акцій рейзер
stock farmer,акцій фермер
stake-boat,акцій човен
shareholder,акціонер
stockholder,акціонер
the stockholder,акціонер
corporated,акціонерна
joint stock company,акціонерне товариство
public limited company,акціонерне товариство
closed corporation,акціонерне товариство закритого типу
joint stock,акціонерний
share-holder,акціонером
equities,акції
shares,акції
stock,акції
voting stock,акції з правом голосу
protestor,акції протесту
scarlet-runner,ал-бігун
alabama,алабама
alawi,алаві
alan,алан
aland,аландські
alastair,аластер
albania,албанія
the albania,албанія
algebra,алгебра
the algebra,алгебра
algebraic,алгебраїчна
algebraically,алгебраїчно
algorithm,алгоритм
the algorithm,алгоритм
but,але
but then,але з іншого боку
alea,алеа
allegorical,алегоричний
allegorically,алегорично
allegory,алегорія
the allegory,алегорія
alex,алекс
alexis,алексіс
alain,ален
aleppo,алеппо
allergen,алерген
allergic,алергічний
allergy,алергія
the allergy,алергія
alley,алея
parkway,алея
the alley,алея
walkway,алея
algeria,алжир
algiers,алжир
the algeria,алжир
algerian,алжирський
aliphatic,алифатический
alkane,алкан
alkene,алкен
alkyne,алкин
alcohol,алкоголь
the alcohol,алкоголь
alcoholic,алкогольний
strong drink,алкогольний напій
alcoholic beverage,алкогольних напоїв
alcohol dependent,алкогольною залежністю
alcoholic dementia,алкогольні деменції
alcoholism,алкоголізм
the alcoholism,алкоголізм
alcoholics,алкоголіки
alkyl,алкіл
allan,аллан
allah,аллах
allele,аллель
allen,аллен
allotrope,аллотроп
alliterative,аллітерірует
diamond,алмаз
diamond dust,алмазна пил
aloe,алое
aloysius,алоизий
alois,алоїс
alphabet,алфавіт
the alphabet,алфавіт
alphabetic,алфавітний
alphabetical,алфавітний
alphabetic writing,алфавітний лист
classified catalogue,алфавітно-систематичний каталог
alchemist,алхімік
alchemy,алхімія
the alchemy,алхімія
al,аль
al-time,аль-час
alba,альба
albatross,альбатрос
albedo,альбедо
albert,альберт
albert einstein,альберт ейнштейн
alberta,альберта
alberto,альберто
album,альбом
scrapbook,альбом
the album,альбом
albrecht,альбрехт
albumin,альбумін
the albumen,альбумін
albinism,альбінізм
the albinism,альбінізм
aldehyde,альдегід
the aldehyde,альдегід
aldehyde alcohol,альдегід спирт
aldol,альдольна
alcantara,алькантара
alma,альма
alma mater,альма-матер
almanac,альманах
alps,альпи
rock-plant,альпійське рослина
rock garden,альпінарій
climbing,альпінізм
mountaineer,альпініст
alto,альт
counter-tenor,альт
arbor,альтанка
arbour,альтанка
bower,альтанка
summer house,альтанка
summer-house,альтанка
bower-bird,альтанка-птиця
altair,альтаїр
alter ego,альтер его
alternative,альтернатива
alternative energy,альтернативна енергетика
alternative medicine,альтернативна медицина
alternatively,альтернативно
altimetry,альтиметр
the altimetry,альтиметр
altruism,альтруїзм
altruistic,альтруїстичний
alf,альф
alfa,альфа
alpha,альфа
alpha rays,альфа-промені
alpha particle,альфа-частинки
alpha particles,альфа-частинки
alphonse,альфонс
alfonso,альфонсо
alfred,альфред
alhena,альхена
alzheimer,альцгеймер
alliance,альянс
the alliance,альянс
alluvial,алювіальний
aluminide,алюмінідів
aluminium,алюміній
aluminum,алюміній
the aluminum,алюміній
the alumina,алюмінію
ala,аля
ak,аляска
alaska,аляска
ali baba,алі-баба
gator,алігатор
alix,алікс
hallelujah,алілуя
alimony,аліменти
alice,аліса
alicia,алісія
alif,аліф
ama,ама
amazon,амазонка
riding-habit,амазонка
amazonian,амазонський
amalgam,амальгама
the amalgam,амальгами
amanda,аманда
amar,амар
amara,амара
community theater,аматорський театр
amba,амба
amban,амбані
ambergris,амбра
ambulatory,амбулаторний
outpatient,амбулаторних
out-patient,амбулаторно
ambivalent,амбівалентний
ambivalence,амбівалентність
the ambition,амбіції
amenorrhea,аменорея
america,америка
americana,американа
american revolution,американська революція
american licorice,американська солодки
american liquorice,американська солодки
american,американський
american english,американський англійський
american antelope,американський антилопи
moose,американський лось
american robin,американський робін
american cockroach,американський тарган
american football,американський футбол
roller-coaster,американські гірки
americanism,американізм
amethyst,аметист
amylase,амилаза
amma,амма
amman,амман
amnesia,амнезія
the amnesia,амнезія
amnion,амнион
amniotic,амниотический
amniotic fluid,амніотичної рідини
amnesty,амністія
the amnesty,амністія
amole,амол
ammonium,амоній
ammonite,амоніт
ammonites,амоніти
amoral,аморальний
immoral,аморальний
non-moral,аморальний
immorally,аморально
immoral obligation,аморально зобов'язання
immoral work,аморально робота
immoral propensity,аморально схильність
immoral traffic,аморально трафіку
immorality,аморальність
amorite,аморрей
shock absorber,амортизатор
shock-absorber,амортизатор
shock-troops,амортизатори війська
shock-tactics,амортизатори тактика
depreciation reserve,амортизаційний резерв
amortization,амортизація
depreciation,амортизація
the amortization,амортизація
depreciation fund,амортизація фонд
amortized,амортизований
amortized loan,амортизованою кредиту
depreciated,амортизуються
amorphous,аморфний
amos,амосса
ampere,ампер
amplitude,амплітуда
the amplitude,амплітуда
amputation,ампутація
the amputation,ампутація
amputated,ампутований
amritsar,амрітсар
amsterdam,амстердам
amulet,амулет
joss,амулет
the amulet,амулет
cupid,амур
corp,амф
amphoteric,амфотерний
amphibian,амфібія
amphitheatre,амфітеатр
ammonia,аміак
the ammonia,аміаку
ammoniacal,аміачний
amide,амід
amil,аміл
ameen,амін
amin,амін
amino,аміно
amino acid,амінокислота
amen,амінь
en,ан
anabaptist,анабаптистами
suspended animation,анабіозу
anaerobic,анаеробний
anaconda,анаконда
analogue,аналог
analogue computer,аналог комп'ютера
analog,аналоговий
concurrent resolution,аналогічна резолюція
analogous,аналогічний
similar,аналогічний
analogy,аналогія
the analogy,аналогія
analogies,аналогії
anal,анальний
anal sex,анальний секс
anal intercourse,анальний статевий акт
anally,анально
analysis,аналіз
assay,аналіз
the analysis,аналіз
facet analysis,аналіз аспект
co variance analysis,аналіз відхилень з
data analysis,аналіз даних
cycle analysis,аналіз життєвого циклу
content analysis,аналіз змісту
blood count,аналіз крові
blood test,аналіз крові
dimensional analysis,аналіз розмірності
systems analysis,аналіз системи
trend analysis,аналіз тенденцій
analyzer,аналізатор
the analyser,аналізатор
analyzers,аналізатори
analyzing,аналізу
analyze,аналізувати
analyses,аналізує
analyzes,аналізує
analyst,аналітик
the analyst,аналітик
analytics,аналітика
analytic,аналітичний
analytical,аналітичний
analytically,аналітично
anamnestic,анамнестический
pine apple,ананас
pine-apple,ананас
pineapple,ананас
pineapple plant,ананас завод
ananda,ананда
ananias,ананія
anarchism,анархізм
anarchist,анархіст
anarchic,анархічний
anarchistic,анархічний
anarchic(al),анархічний (аль)
anarchy,анархія
the anarchy,анархія
anatole,анатоль
anatoly,анатолій
anatomist,анатом
anatomical,анатомічний
anatomy,анатомія
the anatomy,анатомія
anaphase,анафаза
anathema,анафема
anachronism,анахронізм
the anachronism,анахронізмом
anachronistic,анахронічний
hangar,ангар
the hangar,ангар
angel,ангел
the angel,ангел
angel cake,ангел торт
an angel when pleased,"ангел, коли задоволений"
guardian angel,ангел-охоронець
angela,ангела
angelic,ангельський
anglesite,англезит
anglo,англо
anglo catholicism,англо католицизм
anglo catholic,англо-католицька
anglo saxon,англо-саксонська
anglo-indian,англо-індійський
anglo-catholic,англокатоліческій
anglo-saxon,англосаксонський
anglophile,англофіл
english,англійська
white ensign,англійська військово-морський прапор
english gothic,англійська готичний
rounders,англійська лапта
english-man,англійська людина
southdown,англійська порода безрогих короткошерстих овець
epsom-salt,англійська сіль
safety-pin,англійська шпилька
english-woman,англійська-жінка
english breakfast,англійський сніданок
epsom salts,англійської солі
anglican,англіканський
england,англія
the england,англія
englishman,англієць
angola,ангола
angolan,анголський
angora,ангора
angora-goat,ангора козел
angora-rabbit,ангора кролік-
angora-wool,ангора-шерсть
angostura,ангостура
angus,ангус
anhydride,ангідрид
anguilla,ангілья
andaman,андаманское
ande,анде
the underwriter,андеррайтер
underwriter,андеррайтер
underwriting,андеррайтинг
anderson,андерсон
angelico,анджелико
angelo,анджело
angelina,анджеліна
andes,анди
ando,андо
the ando,андо
andorra,андорра
andre,андре
andrea,андреа
andreas,андреас
andromeda,андромеда
andronicus,андронік
androecium,андроцей
andean,андский
andhra,андхра-
anecdotal,анекдотичний
annexing,анексія
the annexation,анексія
anemometer,анемометр
wind gage,анемометр
wind gauge,анемометр
anemic,анемічний
anaemia,анемія
anemia,анемія
the anaemia,анемія
anesthetist,анестезіолог
anesthesia,анестезія
the anaesthesia,анестезія
anesthetic,анестетик
ankara,анкара
anchors,анкери
questionnaire,анкета
guidance questionnaire,анкета керівництво
expectancy questionnaire,анкета тривалість
enclave,анклав
the enclave,анклав
anna,анна
annette,аннет
annihilationism,аннігіляціонізм
anogenital,аногенітального
anode,анод
the anode,анод
abnormal condition,аномальне умова
abnormally,аномально
deviance,аномальність
anomaly,аномалія
the anomaly,аномалія
developmental anomalies,аномалії розвитку
anonymous,анонімний
alcoholics anonymous,анонімних алкоголіків
anonymously,анонімно
anonymity,анонімність
anorexia,анорексія
annotation,анотація
ensemble,ансамбль
ansar,ансар
anselm,ансельм
antagonism,антагонізм
the antagonism,антагонізм
antagonist,антагоніст
the antagonist,антагоніст
antagonistic,антагоністичний
entente,антанта
antarctica,антарктида
antarctic,антарктика
the antarctic,антарктика
antarctic zone,антарктичний пояс
antwerp,антверпен
ante room,анте кімната
aerial,антена
antenna,антена
the antenna,антена
aerial ladder,антена сходи
aerial torpedo,антена торпеда
antennae,антени
antecedent,антецедент
anti,анти
anti anemic,анти анемією
anti tank,анти бак
anti vitamins,анти вітаміни
anti aircraft,анти літаків
anti personnel,анти персоналу
anti cancer,анти рак
anti semitic,анти семітських
anti type,анти тип
anti trade,анти торгівля
anti nuclear,анти ядерна
anti individualism,анти індивідуалізм
anti intellectual,анти інтелектуальної
anti-,анти-
anti-trade-winds,анти-пасати
anti-tetanus,анти-правця
anti-trade,анти-торгівля
un-american,антиамериканський
anti american,антиамериканські
antiasthmatic,антиастматичні
antibacterial,антибактеріальний
anti-infective,антибактеріальний засіб
antibiotic,антибіотик
the antibiotic,антибіотик
antiwar,антивоєнний
antivirus,антивірус
antigen,антиген
anti-hero,антигерой
antisocial,антигромадський
antihistaminic,антигістамінний
antihistamine,антигістамінний препарат
antidemocratic,антидемократичний
anticapitalist,антикапиталистической
anticapitalism,антикапіталізм
anticommunist,антикомуністична
antirust,антикорозійна
recessionary,антикризова
antelope,антилопа
antillean,антильский
antilles,антильські острови
antitrust,антимонопольний
antimilitarist,антимілітаристом
antioxidant,антиоксидант
antipathetic,антипатичний
antipathy,антипатія
the antipathy,антипатія
antipode,антипод
nonstick,антипригарной
anti-semitism,антисемітизм
anti semitism,антисемітизму
anti-semitic,антисемітський
antisemitic,антисемітський
antiseptic,антисептик
