English,Other
outright,'aʊtraɪt adj. całkowity; niekwestionowany 'aʊtraɪt adv. szczerze; otwarcie; całkowicie; na miejscu; od razu
outside,'aʊtsaɪd n. zewnętrzna strona; zewnątrz; zewnętrzny pas/tor 'aʊtsaɪd adj. zewnętrzny; znikomy; 'aʊtsaɪd adv. na zewnątrz; na dworze/dwór 'aʊtsaɪd prep. na zewnątrz; przed; poza; pod
outskirts,'aʊtskɜrts /-skɜːts n. peryferie
outermost,'aʊtə(r)məʊst adj. najdalszy (od centrum)
hour,'aʊə(r) n. godzina
our,'aʊə(r) pron. nasz
ours,'aʊə(r)z pron. nasz
atheist,'aشheةst || 'eɪθɪɪst n. ateist(k)a
backwards,'backطards || b'ækwədz adv. w tył; do tyłu; odwrotnie; tam i z powrotem; w przeszłość
bakery,'bakإrع || 'beɪtɪkərɪ n. piekarnia; cukiernia
bankruptcy,'bankزuptأy || 'bæŋkrəptsɪ n. bankructwo; wystąpiła o bankructwo; doprowadziła ich do bankructwa
baptist,'bapشist || 'bæptɪst n. baptyst(k)a; baptystów; baptystyczny 'bapشist || 'bæptɪst adj. baptystów; baptystyczny
barman,'barحan || 'bɑːmən n. barman
baroness,'barدnإss || 'bærənɪs n. baronowa; baron
basically,'basةأalجy || 'beɪsɪkəlɪ adv. w zasadzie
bastardize,'basشardةze || 'bɑːstədaɪz v. skundlić
bathroom,'bathزoom || 'beɪðrʊm n. łazienka; toaleta; ubikacja; toaleta
battered,'batشered || 'bætəd adj. zniszczony; zniekształcony
babysit,'baآyسit || beɪbsɪt v. opiekować się dzieckiem
bearded,'beardإd || bɪədɪd adj. brodaty
beautifully,'beauشiئulجy || 'bjuːtəflɪ adv. pięknie
beautify,'beauشiئy || 'bjuːtɪfaɪ v. upiększać
bedroom,'bedزoom || 'bedrʊm n. sypialnia
bidder,"'bidؤer || 'bɪdə n. licytujący; osoba składająca ofertę; osobie, która złożyła największą ofertę"
bidding,"'bidؤing || 'bɪdɪŋ n. licytacja; licytowanie się; licytacja; polecenie; aukcja, licytacja, przetarg; sprzedawać na licytacji, sprzedawać na aukcji"
bigamy,"'bigءحy || 'bɪgəmɪ n. bigamia; jednożeństwo, monogamia; poligamia"
biased,'biءsed || baɪəst adj. stronniczy
blabber,'blabآer || 'blæbə v. paplać
blackberry,'blackآerزy || 'blækbərɪ n. jeżyna
blameless,'blameجess || -lɪs adj. niewinny
blatant,'blaشant || 'bleɪtnt adj. jawny; uderzający
bleeper,'bleepإr || 'bliːpə n. brzęczyk; pager
blessing,'blessةng || 'blesɪŋ n. szczęście; dobrodziejstwo; błogosławieństwo; błogosławieństwo; niespodziewaną korzyścią
blinker,"'blinkإr || 'blɪŋkə(r) n. klapki; kierunkowskaz; wskaźnik, indykator, sygnalizator"
blissful,'blissئul || 'blɪsfəl adj. błogi
bloated,'bloatإd || 'bləʊtɪd adj. opuchnięty
blotchy,'blotchع || 'bləʊtʃɪ adj. poplamiony
blueberry,'blueآerزy || 'bluːbərɪ n. borówka amerykańska; borówka czarna
blusher,'blushإr || 'blʌʃə n. róż
boastful,'boastئul || boʊstfʊl adj. chełpliwy
bodily,'bodةجy || 'bɒdɪlɪ adj. fizyczny; cielesny 'bodةجy || 'bɒdɪlɪ adv. trzymając kogoś; wyniosła je
bondage,'bondءge || 'bɒndɪdʒ n. niewola
boozer,'boozإr || 'buːzə n. pub; pija-k/czka
borrower,'borزowإr || 'bɒrəʊə n. pożyczający; dłużnik
borrowing,'borزowةng || 'bɒrəʊɪŋ n. pożyczka; pożyczanie
botany,'botءخy || 'bɒtənɪ n. botanika
bottomless,'botشomجess || 'bɒtəmlɪs adj. bezdenny; niezgłębiony
bouncer,'bouncإr || 'baʊnsə n. bramkarz
bouncing,'bouncةng || 'baʊnsɪŋ adj. zdrowy i energiczny
bountiful,'bounشiئul || 'baʊntɪfʊl adj. obfity; szczodry
bravery,'bravإrع || 'breɪvərɪ n. odwaga
brawny,'brawnع || 'brɔːnɪ adj. muskularny
breakage,'breakءge || 'breɪkɪdʒ n. stłuczka; rozbicie
breastbone,'breastآone || 'brestbəʊn n. mostek
breather,'breathإr || briːðə n. przerwa; chwila wytchnienia
breathing,'breathةng || briːðɪŋ n. oddech; oddychanie
breeder,'breedإr || briːdə n. hodowca
breeding,'breedةng || briːdɪŋ n. hodowla; hodowla reprodukcyjna; dobre wychowanie
brighten,'brightإn || braɪtn v. rozjaśniać (się)
brilliant,'brilجiant || brɪljənt adj. błyskotliwy; genialny; błyszczący; olśniewający; znakomity; świetny
brinkmanship,'brinkحanسhip || brɪŋkmənʃɪp n. gra na przetrzymanie
broadcaster,'broadأastإr || brɔːdkaːstə n. komentator/ka radiow-y/a lub telewizyjn-y/a
broody,'broodع || bruːdɪ adj. z rozbudzonym instynktem macierzyńskim; kwocząca
broomstick,'broomسtick || 'bruːmstɪk / 'brʊmstɪk n. kij od miotły
brotherhood,'brothإrبood || 'brʌðəhʊd n. braterstwo; bractwo
browbeat,'browآeat || 'braʊbiːt v. wymuszać; zastraszać
brutalize,'bruشalةze || 'bruːtəlaɪz v. brutalizować; traktować brutalnie
budgetary,'budgإtءrع || 'bʌdʒɪtrɪ adj. budżetowy
builder,'buildإr || 'bɪldə n. budowniczy
bulbous,'bulbدus || 'bʌlbəs adj. bulwiasty; kartofelkowaty
bulging,'bulgةng || 'bʌldʒɪŋ adj. wypukły; wybrzuszony; wyłupiaste oczy
burdensome,'burؤenسome || 'bɜːdnsəm adj. uciążliwy
bursary,'burسaزy || 'bɜːsərɪ n. stypendium
businessman,"'busiخessحan || 'bɪznɪsmən n. biznesmen; kobieta interesu; człowiek, który ma dobrą głowę do interesów"
busker,'buskإr || 'bʌskə(r) n. grajek uliczny
bustling,'busشling || 'bʌslɪŋ adj. pełen zgiełku
butchery,'butchإrع || 'bʊtʃərɪ n. rzeź
bureaucrat,'buزeauأrat || 'bjʊ(ə)rəʊkræt / n. biurokra(k)a
calculating,'calأuجatةng || 'kælkjʊleɪtɪŋ/-kjəleɪtɪŋ adj. wyrachowany
calculator,'calأuجaشor || 'kælkjʊleɪtə/-kjəleɪtər n. kalkulator
cameraman,'camإrءحan || 'kæmrəmən n. kamerzyst(k)a
cancerous,'canأerدus || 'kænsərəs adj. nowotworowy; rakowy
cannibalism,'canخiآalةsm || 'kænɪbəlɪzəm n. kanibalizm
capitalist,'capةشalةst || 'kæpɪtlɪst n. kapitalist(k)a; kapitalistyczny
capitalize,'capةشalةze || 'kæpɪtlaɪz v. wykorzystywać coś
captivating,'capشiضatةng || 'kæptɪveɪtɪəŋ adj. czarujący
capture,'capشure || 'kæpɪtɪtʃə n. pojmanie; zdobycie 'capشure || 'kæpɪtɪtʃə v. brać do niewoli; pojmać; zdobywać; (dobrze) oddawać; zafascynowało dzieci
catching,'catchةng || 'kætʃɪŋ adj. zaraźliwy
cautionary,'cauشionءry || 'kɔːʃnerɪ /-ənrɪ adj. ostrzegawczy
caterer,'caشerإr || 'keɪtərə(r) n. osoba obsługująca przyjęcia okolicznościowe; firma kateringowa
ceaseless,'ceaseجess || 'sɪːslɪs adj. nieustanny; nieprzerwany
celebrated,'celإآratإd || 'selɪbreɪtɪd adj. sławny
celibate,'celةآate || 'selɪbət adj. żyjący w celibacie
censorship,'cenسorسhip || 'sensərʃɪp /-səʃ- n. cenzura
centipede,'cenشiذede || 'sentɪpiːd n. parecznik
centralize,'cenشralةze || 'sentrəlaɪz v. centralizować
certainly,'cerشainجy || 'sɜːtnlɪ adv. na pewno; zdecydowanie; oczywiście
certainty,'cerشainشy || 'sɜːtntɪ n. pewność; rzecz pewna
chairmanship,'chairحanسhip || 'tʃermənʃɪp /tʃeəm n. przewodnictwo; prezesura
challenger,'chalجenger || 'tʃælɪndʒə n. rywal/ka; pretendent/ka
challenging,'chalجengةng || 'tʃælɪndʒɪŋ adj. stanowiący wyzwanie; wymagający
championship,'chamذiدnسhip || 'tʃæmpɪənʃɪp n. mistrzostwo; mistrzostwo
changeable,'changeءآle || 'tʃeɪndʒəbl adj. zmienny
charmer,"'charmإr || 'tʃɑrmər /'tʃɑːmə n. osoba, która potrafi oczarować innych"
charming,'charmةng || 'tʃɑrmɪŋ/'tʃɑːm- adj. uroczy
cheapen,'cheapإn || 'tʃɪːpən v. poniżać; obniżać cenę/wartość; deprecjonować
cheeky,'cheekع || 'tʃɪːkɪ adj. bezczelny
chemistry,'chemةsشry || 'kemɪstrɪ n. chemia; skład chemiczny
chequered,'cheqصered || 'tʃekəd adj. burzliwy; w szachownicę
childish,'childةsh || 'tʃaɪldɪʃ adj. dziecinny
childless,'childجess || 'tʃaɪldlɪs adj. bezdzietny
chirpy,'chirpع || 'tʃɜrpɪr /'tʃɜːpɪ adj. wesoły
chivalry,'chivءlزy || 'ʃɪvlrɪ n. rycerskość; galanteria
chlorine,'chloزine || 'klɔːriːn n. chlor
chlorinate,'chloزinءte || 'klɔːrɪneɪt v. chlorować
chlorophyll,'chloزoذhyll || 'klɔrəfɪl /'klɒr- n. chlorofil
choosy,'choosع || 'tʃuːzɪ adj. grymaśny; wybredny
christening,'chrisشenةng || 'krɪsnɪŋ n. chrzciny; chrzest
chunky,'chunkع || 'tʃʌŋkɪ adj. gruby; ciężki; przysadzisty; krępy; z kawałkami
churlish,'churlةsh || 'tʃɜrlɪʃ /'tʃɜːl adj. grubiański
citizenship,'citةغenسhip || 'sɪtɪznʃɪp n. obywatelstwo
claimant,'claimءnt || 'kleɪmənt n. osoba zgłaszająca roszczenia
classical,'clasسiأal || 'klæsɪkl adj. klasyczny; klasyczny; poważny
cleanser,'cleansإr || 'klenzə n. płyn do zmywania twarzy
cleaver,'cleavإr || 'klɪːvə(r) n. tasak kuchenny
clergyman,'clerاyحan || 'klɜrdʒɪmən /'klɜːd- n. duchowny
clerical,'clerةأal || 'klerɪkl adj. biurowy; duchowny; klerykalny
climber,'climbإr || 'klaɪmə n. alpinist(k)a
clinging,'cling·ing || 'klɪŋɪŋ n. niesamodzielny; bluszczowaty; trzymający się rodziców
clinical,'clinةأal || 'klɪnɪkl adj. kliniczny; chłodny; beznamiętny
clipboard,'clipآoard || 'klɪpbɔːd n. rodzaj twardej podkładki ze spinaczem u góry do trzymania kartek
clothing,'clothةng || 'kloʊðɪŋ n. odzież
cloudless,'cloudجess || 'klaʊdlɪs adj. bezchmurny
cloudy,'cloudع || 'klaʊdɪ adj. zachmurzony; pochmurny; mętny
coastal,'coastءl || 'koʊstl adj. przybrzeżny
cobbler,'cobآler || 'kɑblər /'kɒblə n. szewc
colourful,'colourئul || 'kʌləfʊl adj. barwny; kolorowy; barwny; bujną przeszłość
colouring,'colدurةng || 'kʌlərɪŋ n. barwnik; farbka; karnacja; kolor
colourless,'colدurجess || 'kʌlə(r)lɪs adj. bezbarwny; bezbarwny; nudny
colonize,'colدخize || 'kɑlənaɪz /'kɒl- v. kolonizować
columnist,'colصmخist || 'kɑləmnɪst /'kɒl- n. felietonist(k)a
combatant,'comآatءnt || 'kəmbætnt /'kɒmbətənt n. osoba walcząca/wojująca
comical,'comةأal || 'kɑmɪkəl /'kɒm- adj. śmieszny; komiczny
comically,'comةأalجy || 'kɑmɪkəlɪ] /'kɒm- adv. śmiesznie; komicznie
commentary,'comحenشarع || 'kɑməntərɪ /'kɒməntrɪ n. sprawozdanie; komentarz; komentarz; przykład; komentarz
commentate,'comحenشate || 'kɑmənteɪt /'kɒ- v. komentować
commentator,'comحenشaشor || 'kɑmənteɪtər /'kɒmənteɪtə n. komentator/ka; komentator/ka; sprawozdawca
communist,'comحuخist || 'kɑmjənɪst /'kɒmjʊnɪst n. komunist(k)a 'comحuخist || 'kɑmjənɪst /'kɒmjʊnɪst adj. komunistyczny
competent,'comذeشent || 'kɑmpətənt /'kɒmpət(ə)nt adj. kompetentny; dostateczny
complicated,'comذliأatإd || 'kɑmplɪkeɪtɪd /'kɒmplɪkeɪtɪd adj. skomplikowany
comradeship,'comزadeسhip || 'kɑmrædʃɪp /'kɒmrɪdʃɪp n. braterstwo; koleżeństwo
concentrated,'conأenشratإd || 'kɑnsntreɪtɪd /'kɒn- adj. skoncentrowany; skoncentrowany; stężony
conical,'conةأal || 'kɑnɪkl /'kɒn- adj. stożkowy; stożkowaty
conqueror,'conرuerدr || 'kɑŋkərər /'kɒŋkərə n. zdobyw-ca/czyni
consciously,'conسciousجy || 'kɑnʃəslɪ/'kɒn- adv. świadomie
consciousness,'conسciousخess || 'kɑnʃəsnɪs /'kɒn- n. przytomność; świadomość
consonant,'conسoخant || 'kɑnsənənt /'kɒn- n. spółgłoska
constant,'conسtant || 'kɑnstənt /'kɒn- adj. ciągły; nieustanny; uporczywy; stały; niezmienny; ciągle nam przeszkadzano
consular,'conسuجar || 'kɑnslər /'kɒnsjʊlə adj. konsularny
consulate,'conسuجate || 'kɑnslət /'kɒnsjʊlət n. konsulat
continent,'conشiخent || 'kɑntnənt /'kɒntɪnənt n. kontynent; Europa
conversely,'conضerseجy || 'kɑnvɜrslɪ /'kɒnvɜːslɪ adv. przeciwnie; odwrotnie
convoluted,'conضoجutإd || 'kɑnvəluːtɪd /'kɒn- adj. zagmatwany
coolant,'coolءnt || 'kuːlənt n. chłodziwo
copulate,'copصجate || 'kɑpjəleɪt /'kɒpjʊleɪt v. spółkować
corrugated,'corزuاatإd || 'kɑrəgeɪtɪd /'kɒ- adj. fałdowany; karbowany
counsellor,'counسelجor || 'kaʊnslə n. (do)radca
counterfeit,'counشerئeit || 'kaʊntə(r)fɪt adj. podrobiony; fałszywy
countryman,'counشryحan || 'kʌntrɪmən n. roda-k/czka
covered,'covإred || 'kʌvəd adj. pokryty; przykryty; pod dachem; zadaszony
covering,'covإrةng || 'kʌvərɪŋ n. pokrywa
cowardice,'cowءrdةce || 'kaʊədɪs n. tchórzostwo
cowardly,'cowءrdجy || 'kaʊədlɪ adj. tchórzliwy
cogent,'coاent || 'koʊdʒənt adj. dobrze przemyślany i wyrażony
comatose,'coحaشose || 'koʊmətəʊs adj. w stanie śpiączki; śpiący jak zabity; zalany w trupa
craftsmanship,'craftsحanسhip || 'kæf(t)smənʃɪp /'krɑːf(t)- n. rzemiosło
cranial,'craخiءl || 'kreɪnɪəl adj. czaszkowy
cranium,'craخiصm || 'kreɪnɪəm n. czaszka
creaky,'creakع || 'krɪːkɪ adj. skrzypiący; zgrzytający; chwiejny
creditable,'credةtءآle || 'kredəbl adj. chlubny; chwalebny
creeper,'creepإr || 'krɪːpə n. pnącze
creepy,'creepع || 'krɪːpɪ adj. niesamowity; budzący niepokój
cricketer,'crickإtإr || 'krɪkɪtə n. gracz w krykieta
crinkly,'crinثly || 'krɪŋklɪ adj. marszczony; pofałdowany
critical,'critةأal || 'krɪtɪkl adj. krytyczny; krytyczny; decydujący; krytyczny; krytyczny
criticism,'critةأism || 'krɪtɪsɪzəm n. krytyka; krytyka; jest ostro krytykowany; głównym zarzutem
criticize,'critةأize || 'krɪtɪsaɪz v. krytykować
crockery,'crockإrع || 'krɑkrɪ /'krɒk- n. porcelana
cropper,'cropذer || 'krɑpər /'krɒpə n. przewracać się; upadać; kończyć się fiaskiem/zawodem itp.
crowded,'crowdإd || 'krəʊdɪd adj. zatłoczony; przeludniony; było pełne
crumble,'crumآle || 'krʌmbl v. kruszyć (się); rozpadać się
crushing,'crushةng || 'krʌʃɪŋ adj. druzgocący; miażdżący
crusty,'crustع || 'krʌstɪ adj. chrupiący; zrzędny; gderliwy
crucify,'cruأiئy || 'kruːsɪfaɪ v. ukrzyżować
crudity,'cruؤiشy || 'kruːdɪtɪ n. prymitywność; grubiańskość
cruelty,'cruإlشy || 'kruːəltɪ n. okrucieństwo (wobec kogoś); okrucieństwo
cryptic,'crypشic || 'krɪptɪk adj. tajemniczy; zagadkowy
crystallize,'crysشalجize || 'krɪstəlaɪz v. krystalizować się; krystalizować się
cultivated,'culشiضatإd || 'kʌltɪveɪtɪd adj. kulturalny; uprawny; uprawny
cultured,'culشured || 'kʌltɪveɪtʃəd adj. światły; wyszukany; wyrafinowany
curler,'curlإr || 'kɜrlər /'kɜːlə n. lokówka; papilot
customary,'cusشomءrع || 'kʌstəmrɪ adj. zwyczajowy; przyjęty
customer,'cusشomإr || 'kʌstmə n. klient/ka; facet; gość; stały
customize,'cusشomةze || 'kʌstmaɪz v. dostosowywać do indywidualnych potrzeb użytownika/klienta itp.
cutlery,'cutجerع || 'kʌtlərɪ n. sztućce
cynical,'cynةأal || 'sɪnɪkl adj. cyniczny
cyanide,'cyءخide || 'saɪənaɪd n. cyjanek
cyclic,'cyأlicנ|| 'sɪklɪk(l) /-saɪk adj. cykliczny
cyclist,'cyأlist || 'sɪklɪst /-saɪk n. rowerzyst(k)a; kolarz
damaging,'damءgةng || 'dæmɪdʒɪŋ adj. szkodliwy
dangerous,'danاerدus || deɪndʒrəs adj. niebezpieczny; groźny
dappled,'dapذled || 'dæpld adj. cętkowany; nakrapiany
darkly,'darkجy || 'dɑrklɪ /'dɑːk- adv. złowrogo; ponuro; w ciemnym kolorze; ciemno
darkness,'darkخess || 'dɑrknɪs /'dɑːk- n. ciemność; mrok
darkroom,'darkزoom || 'dɑrkrʊm /'dɑːk- n. ciemnia fotograficzna
dashing,'dashةng || 'dʃɪŋ adj. szykowny i pewny siebie; fantazyjny; wytworny
dazzling,'dazغling || 'dæzlɪŋ adj. oślepiający; olśniewający
dire,'daɪə adj. poważny; straszny; być w tarapatach; skrajna
deafen,'deafإn || 'defn v. ogłuszać; zagłuszać
deafening,'deafإnةng || 'defnɪŋ adj. ogłuszający
deafness,'deafخess || 'defnɪs n. głuchota
dealing,'dealةng || 'dɪːlɪŋ n. interesy; handel; miała z nią do czynienia wcześniej
dearly,'dearجy || 'dɪrlɪ /dɪərlɪ adv. bardzo; strasznie; drogo; słono
debtor,'debtدr || 'detə(r) n. dłużnik
decadent,'decءؤent || 'dekədənt adj. schyłkowy; dekadencki
dedicated,'dedةأatإd || 'dedɪkeɪtɪd adj. zaangażowany (w coś); poświęcający się (czemuś)
definitely,'defةخiteجy || 'defɪnɪtlɪ adv. na pewno; zdecydowanie
delegate,'delإاate || 'delɪgət n. delegat/ka 'delإاate || 'delɪgət v. delegować; zlecać
delicate,'delةcate || 'delɪkət adj. delikatny; delikatny; wątły; wymagający delikatności/precyzji; delikatny; pastelowy
demonstrator,'demدnسtraشor || 'demənstreɪtə(r) n. demonstrant/ka
density,'denسiشy || 'densətɪ n. gęstość; ciężar właściwy; duże zagęszczenie
destined,"'desشined || 'destɪnd adj. przeznaczony; jadący dokądś; pisany jest jej sukces; było mu pisane, że"
destiny,'desشiخy || 'destɪnɪ n. przeznaczenie; los; przeznaczenie; los
detailed,'detailed || dɪ'teɪl /'dɪːteɪl adj. szczegółowy
detonator,'detدخaشor || detneɪtə/'detəneɪt- n. detonator
devastating,'devءsشatةng || devəsteɪtɪŋ adj. niszczycielski; niszczący; dotkliwy; wstrząsający; nadzwyczajnie; niesłychanie; olśniewający występ; miażdżący atak
dexterous,'dexشerدus || 'dekstərəs adj. zręczny
difficulty,'difئiأulشy || 'dɪfɪkʌltɪ /kltɪ n. trudność; kłopot; trudność; kogoś w tarapatach
diffident,'difئiؤent || 'dɪfɪdnt adj. nieśmiały; niepewny siebie
digital,'digةtءl || 'dɪdʒɪtl adj. cyfrowy; elektroniczny
diligent,'dilةاent || 'dɪlɪdʒənt adj. pilny; pracowity; pilnie; pracowicie
diner,'dinإr || 'daɪnə(r) n. gość (restauracyjny); mała tania restauracja
dissident,'disسiؤent || 'dɪsɪdənt n. dysydent/ka
dissonant,'disسoخant || 'dɪsənənt adj. dysonansowy; rozbieżny
distant,'disشant || 'dɪstənt adj. odległy; daleki; daleki; chłodny; z rezerwą; zamyślony; zapatrzony; patrzyła nieobecnym wzrokiem
dietary,'diإtarع || 'daɪətərɪ adj. dietetyczny
doctorate,'docشorءte || 'dɑktərɪt /'dɒk n. doktorat
dodgy,'dodgع || 'dɑdʒɪ /dɒd- adj. ryzykowny; podejrzany
dominate,'domiخate || 'dɑmɪneɪt /'dɒm v. dominować; dominować; górować; dominacja
dominant,'domةخant || 'dɑmɪnənt /'dɒm adj. dominujący; góruje nad miastem
doorman,'doorحan || 'dɔːmən n. odźwierny
dormant,'dorحant || 'dɔːmənt adj. uśpiony; będący w zawieszeniu; drzemiący
doubtful,'doubtئul || 'daʊtfʊl adj. niepewny; wątpliwy
doubtless,'doubtجess || 'daʊtlɪs adj. niewątpliwie
downwards,'downطards || 'daʊnwədz adv. na/w dół
dreadful,'dreadئul || 'dredɪdfʊl adj. okropny
dreamer,'dreamإr || 'drɪːmə n. marzyciel/ka
droppings,'dropذings || 'druːpɪŋz n. odchody
drowsy,'drowسy || 'draʊzɪ adj. senny
drudgery,'drudgإrع || 'drʌdʒərɪ n. harówka
drunken,'drunkإn || 'drʌŋkən adj. nietrzeźwy; pijany; pijacki
dullness,'dullخess || 'dʌlnɪs n. nuda; szarość; otępienie
dustbin,'dustآin || 'dʌstbɪn n. (duży) pojemnik na śmieci
dustman,'dustحan || 'dʌstmən n. śmieciarz
dustpan,'dustذan || 'dʌstpæn n. szufelka
dutiful,'duشiئul || 'duːtɪfʊl /'djuːt- adj. posłuszny; obowiązkowy; posłusznie; obowiązkowo
dweller,'dwellإr || 'dwelə(r) n. mieszkan-iec/ka
dwelling,'dwellةng || 'dwelɪŋ n. mieszkanie; dom
dogsbody,'dɒgz- n. popychadło
dour,'dʊə adj. oschły; surowy
