English,Other
apricot,abrikosas
abscess,abscesas
absolute pitch,absoliuti aikštelė
absolute majority,absoliuti dauguma
absolute space,absoliuti erdvė
absolute viscosity,absoliuti klampumo
absolute loader,absoliuti krautuvas
absolute ceiling,absoliuti riba
absolute threshold,absoliuti riba
absolute scale,absoliuti skalė
absolutism,absoliutizmas
absolutist,absoliutizmo
absolute,absoliutus
unmitigated,absoliutus
absolute alcohol,absoliutus alkoholio
unmitigated scoundrel,absoliutus niekšas
absolute zero,absoliutus nulis
absolute-zero,absoliutus nulis
absolute frequency,absoliutų dažnį
absolute temperature,absoliučioji temperatūra
absolute value,absoliučioji vertė
alumni,absolventai
graduates,absolventai
graduate,absolventas
absorption,absorbcija
absorption band,absorbcijos juostos
absorption indicator,absorbcijos rodiklis
absorption unit,absorbcijos įrenginys
absorbent,absorbentas
absorbed,absorbuojamas
absorbing,absorbuojantis
absorb,absorbuoti
abstinence,abstinencija
the abstinence,abstinencija
drug withdrawal,abstinencijos sindromas
abstraction,abstrakcija
the abstraction,abstrakcija
abstract artist,abstrakti menininkas
abstracted theme,abstrakti tema
abstract,abstraktus
abstract noun,abstraktus daiktavardis
abstract expressionism,abstraktus ekspresionizmas
abstract art,abstraktus menas
abstract thought,abstraktus mintis
abstract entity,abstraktus subjektas
abstractly,abstrakčiai
materials abstract,abstrakčios medžiagos
mesmerized,abstulbusi
absurd,absurdas
absurdity,absurdas
the absurd,absurdas
the absurdity,absurdas
absurdly,absurdiškai
ludicrously,absurdiškai
nonsensical,absurdiškas
preposterous,absurdiškas
both,abu
abu dhabi,abu dabis
abuja,abudža
alphabetically,abėcėline tvarka
alphabetic,abėcėlinis
alphabetic character,abėcėlinis pobūdis
alphabetic writing,abėcėlinis rašymas
alphabetical,abėcėliškas
alphabet,abėcėlė
the alphabet,abėcėlė
ascending,abėcėlės tvarka
absalom,abšalomas
acetaldehyde,acetaldehido
acetamide,acetamidas
acetate,acetatas
acetate disk,acetatas diskas
acetate rayon,acetatas viskozė
the acetate,acetato
acetyl,acetil
acetyl chloride,acetil chloridas
acetyl radical,acetil radikalus
acetylene,acetilenas
the acetylene,acetileno
acetylation,acetilinimas
acetyl group,acetilo grupė
achaemenid,achemenidų
achilles heel,achilo kulnas
vinegar,actas
aztec,actekų kalba
acetic,acto
acetic acid,acto rūgštis
adapter,adapteris
adapt oneself,adaptuotis
needle,adata
safety-pin,adata
needle work,adata darbas
needle cord,adata laidas
needle woman,adata moteris
needle match,adata rungtynės
needle man,adata vyras
needle game,adata žaidimas
needles,adatos
the needle,adatos
needle shaped,adatos formos
adequate to,adekvatus
adelaide,adelaidė
adenine,adenino
adenosine,adenozino
adiabatic,adiabatinis
adiabatic process,adiabatinis procesas
addis ababa,adis abeba
adjutant,adjutantas
aide,adjutantas
aide-de-camp,adjutantas
adjutant general,adjutantas apskritai
administration,administracija
the administration,administracija
administration of oath,administracija priesaikos
administrative official,administracijos pareigūnas
administrative,administracinis
office block,administracinis pastatas
administrative division,administracinis suskirstymas
administrative district,administracinis vienetas
administrative unit,administracinis vienetas
administratively,administraciniu
administrative body,administracinė institucija
administrative law,administracinė teisė
administrative hearing,administracinės bylos nagrinėjimas
administrator,administratorius
the administrator,administratorius
administrating,administravimas
administrated,administruojami
administrate,administruoti
the admiral,admiral
admiralty,admiralitetas
the admiralty,admiraliteto
admiralty board,admiraliteto lenta
admiralty law,admiraliteto teisė
admiral,admirolas
admiral nelson,admirolas nelsonas
rear admiral,admirolu
admonishment,admonicja
the admonition,admonition
adobe house,adobe namas
adolf hitler,adolfas hitleris
adam,adomas
adamic,adomo
adam's apple,adomo obuolys
adrenaline,adrenalino
addresses,adresai
address,adresas
the address,adresas
address table,adresas lentelė
address list,adresas sąrašas
addressee,adresatas
address book,adresų knyga
adriatic,adrijos
adullam,adulame
advection,advekcija
adventist,adventistų
advent sunday,advento sekmadienis
advocate,advokatas
attorney,advokatas
barrister,advokatas
solicitor,advokatas
the lawyer,advokatas
bar council,advokatų taryba
darning,adymas
darning wool,adymas vilna
darn,adyti
aerial ladder,aerial kopėčios
aerial torpedo,aerial torpedų
aerobics,aerobika
aerobic,aerobinis
aerodynamics,aerodinamika
aerodynamic,aerodinaminis
aerodynamic force,aerodinaminis jėga
aerodynamic lift,aerodinaminis keltuvas
aerodrome,aerodromas
airfield,aerodromas
aerospace engineering,aerokosminė pramonė
aeromechanical,aeromechaninėms
aeronautics,aeronautika
aerosol,aerozolio
aerosol can,aerozolis gali
swindle,afera
wild card,afera
afghani,afganis
afghanistan,afganistanas
the afghanistan,afganistanas
afghan,afganistano
afghan woman,afganistano moteris
afghan hound,afganų kurtas
africa,afrika
the africa,afrika
afrikaans,afrikansas
afrikaans language,afrikanų kalba
african,afrikos
afro-asian,afrikos-azijos
african american,afro-amerikitiškas
aphelion,afēlijs
agag,agagą
agar,agaras
agar-agar,agaras
agate,agatas
agate line,agatas linija
agent,agentas
the agent,agentas
agent noun,agentas daiktavardis
agent action,agentas veiksmai
agency,agentūra
the agency,agentūra
canvassing,agitacija
agitator,agitatorius
activism,agitavimas
agitates,agituoja
canvassed,agituojami
agitate,agituoti
canvass,agituoti
agglomerate,aglomeratas
the agglomerate,aglomeratas
agglomerated,aglomeruotų
agnosticism,agnosticizmas
agnostic,agnostikas
agony,agonija
death throes,agonija
the agony,agonija
agony column,agonija kolonėlės
agony aunt,agonija teta
agrarian,agrarinis
gooseberry,agrastas
the aggregation,agregacija
aggression,agresija
the aggression,agresija
commit aggression,agresiją
aggressor,agresorius
the aggressor,agresorius
trigger-happy,agresyvi
aggressively,agresyviai
aggressiveness,agresyvumas
belligerence,agresyvumo
aggressive,agresyvus
truculent,agresyvus
agronomy,agronomija
agronomic,agronominis
agribusiness,agroverslo
poppy,aguona
poppy seed,aguonos
poppy day,aguonos diena
poppy-day,aguonų diena
cucumber cod,agurkai menkių
cucumber,agurkas
the ai,ai
s treat,ai gydyti
s bend,ai lenkimo
oodles,aibės
echo,aidas
echo chamber,aidas kamera
echo principle,aidas principas
resounding,aidėjimas
reverberate,aidėti
cradling,aijāšana
gasp,aiktelėti
wayward,aikštingas
piazza,aikštė
square with,aikštė su
moaning,aimana
aymara,aimarų
antecedents,ainiai
scion,ainis
ainu,ainų
ireland,airija
the irish,airijos
irish bull,airijos bulius
irish potato,airijos bulvių
irish punt,airijos punktas
irish pound,airijos svarų
irish stew,airijos troškinys
moonlighter,airijos žemės lygos
irish coffee,airiška kava
irish,airių
irish setter,airių seteris
infatuation,aistra
passion,aistra
the passion,aistra
passion flower,aistra gėlė
passion-flower,aistra gėlė
passion leads to poverty,aistra veda į skurdą
passion play,aistra žaisti
passion-fruit,aistra-vaisių
hot-blooded,aistringai
passionately,aistringai
fervent,aistringas
passionate,aistringas
vehement,aistringas
poignancy,aitrumas
rancidity,aitrumas
brownie,aitvaras
kite,aitvaras
brownie guide,aitvaras gidas
brownie point,aitvaras taškas
rush off,aizdrāzties
clear majority,aiški dauguma
clearly,aiškiai
definitely,aiškiai
distinctly,aiškiai
explicitly,aiškiai
expressly,aiškiai
plainly,aiškiai
explicit renewal,aiškiai atnaujinimas
explicit culture,aiškiai kultūra
explicit rent,aiškiai nuoma
put across,aiškiai perteikti
seer,aiškiaregys
second sight,aiškiaregystė
clearer,aiškiau
interpreted,aiškinama
explanatory memorandum,aiškinamajame memorandume
explanatory,aiškinamasis
expository,aiškinamasis
interpretative,aiškinamasis
explanatory element,aiškinamasis elementas
explanatory grammar,aiškinamasis gramatikos
explanatory hypothesis,aiškinamasis hipotezė
explanatory idea,aiškinamasis idėja
explanatory adequacy,aiškinamasis pakankamumo
explanatory tale,aiškinamasis pasakos
explanatory process,aiškinamasis procesas
explanatory note,aiškinamasis raštas
expository syllogism,aiškinamasis silogizmas
explanatory text,aiškinamasis tekstas
interpreting,aiškinant
the quarrel,aiškinimaisi
interpretation,aiškinimas
the interpretation,aiškinimas
construe,aiškinti
clear cole,aišku cole
clear day,aišku kaip dieną
clear receipt,aišku kvitas
clear sighted,aišku silpnaregiams
as clear as day,"aišku, kaip dieną"
clear vacancy,"aišku, laisvų darbo vietų"
apparent death,"aišku, mirtis"
clear signature,"aišku, parašas"
clear headed,"aišku, vadovavo"
clarity,aiškumas
clear,aiškus
clear-cut,aiškus
explicit,aiškus
overt,aiškus
explicit definition,aiškus apibrėžimas
clear signal,aiškus signalas
express agreement,aiškus susitarimas
explicit belief,aiškus tikėjimas
explicit powers,aiškūs įgaliojimai
shuck,aižyti
ayatollah,ajatola
iowa,ajova
acacia,akacija
academy,akademija
the academy,akademija
academician,akademikas
academic requirement,akademiniai reikalavimai
cathedra,akademinio
academic,akademinis
academical,akademinis
collegiate,akademinis
academic degree,akademinis laipsnis
academic department,akademinis padalinys
academic relation,akademinis santykis
academic term,akademinis terminas
academic administrator,akademinė administratoriumi
academe,akademinė aplinka
academic costume,akademinė kostiumas
academic freedom,akademinė laisvė
academic robe,akademinė skraiste
academic gown,akademinė suknelė
academic session,akademinės sesijos
academically,akademiškai
the accelerator,akceleratoriaus
accent,akcentas
the accent,akcentas
acceptor rna,akceptorinės rnr
acceptor,akceptorius
shares,akcijos
markdown,akcijos kainos
shareholding,akcijų
stock car,akcijų automobilis
stock still,akcijų dar
stake up,akcijų iki
share index,akcijų indeksas
stake out,akcijų iš
stock cube,akcijų kubas
stock raiser,akcijų pjesė
stock in trade,akcijų prekybos
stock market,akcijų rinka
stock-market,akcijų rinka
stock-holder,akcijų turėtojas
stake-boat,akcijų valtis
stock farmer,akcijų ūkininkas
stock farm,akcijų ūkis
share-holder,akcininkas
shareholder,akcininkas
stockholder,akcininkas
the stockholder,akcininkas
joint stock,akcinė
joint stock company,akcinė bendrovė
limited company,akcinė bendrovė
public company,akcinė bendrovė
public limited company,akcinė bendrovė
excise duty,akcizai
excise,akcizas
eye socket,akiduobė
eyeball,akies obuolys
moment,akimirka
of moment,akimirka
the moment,akimirka
twinkling,akimirka
jiffy,akimirksnis
trice,akimirksnis
instantaneously,akimirksniu
eyed,akimis
dazzling,akinantis
eyeglasses,akiniai
eyewear,akiniai
glasses,akiniai
goggles,akiniai
spectacles,akiniai
chasing,akinimas
assured,akiplėšiškas
insolence,akiplėšiškumas
ken,akiratis
purview,akiratis
eye,akis
eye opener,akis peilis
confrontation,akistata
self evident,akivaizdi
manifest culture,akivaizdi kultūra
apparent,akivaizdus
evident,akivaizdus
obvious,akivaizdus
self-evident,akivaizdus
object lesson,akivaizdus įrodymas
axiomatically,akivaizdžiai
blatantly,akivaizdžiai
demonstrably,akivaizdžiai
manifestly,akivaizdžiai
obviously,akivaizdžiai
patently,akivaizdžiai
flagrant pensions,akivaizdžiomis pensijos
ocular,akių
ophthalmic,akių
the eye,akių
the ocular,akių
eyewash,akių apgaudinėjimas
eye tooth,akių dantis
eye catching,akių gaudyti
eye specialist,akių gydytojas
eye up,akių iki
eye-ball,akių kamuolys
eyeliner,akių kontūro
eye-shot,akių kulka
collyrium,akių lašus
eye liner,akių linijinės
eye-liner,akių linijinės
eye level,akių lygyje
eye blink,akių mirksėjimo
ophthalmic optician,akių optikas
eye-servant,akių tarnas
mesh topology,akių topologijos
eye bath,akių vonelės
eye-shade,akių šešėliai
eye shadow,akių šešėlis
eye-shadow,akių šešėlis
eye sight,akių žvilgsnio
eye-glance,akių žvilgsnis
blindly,aklai
slavishly,aklai
swear by,aklai tikėti
blind spot,aklaisiais
the acclamation,aklamacija
blind,aklas
the blind,aklas
blind analysis,aklas analizė
blind interview,aklas interviu
blind corner,aklas kampelis
blind fold,aklas kartus
blind worm,aklas kirminas
blind literature,aklas literatūra
blind date,aklas pasimatymas
blind wall,aklas sienos
blind enterprise,aklas įmonė
blind tooling,aklas įrankiai
blind impression,aklas įspūdis
blind stamping,aklas štampavimo
blind alley,aklavietė
deadlock,aklavietė
impasse,aklavietė
stalemate,aklavietė
dead-end,aklavietės
gridlock,aklavietės
dead-end street,aklavietės gatvė
blind glasses,akli akiniai
acclimatization,aklimatizacija
blindness,aklumas
finger alphabet,aklųjų abėcėlė
cobbled,akmenimis
pebbled,akmenimis
stoned,akmenimis
cobble-stone,akmenimis grįstas
stony-hearted,akmenine pakrante nerūpestingą
stony broke,akmenine pakrante sumušė
stony,akmeninis
stone-wall,akmeninė siena
stonewall,akmeninė siena
stone age,akmens amžius
stone-age,akmens amžius
coal fired,akmens anglimi kūrenamų
hard coal,akmens anglis
coal gas,akmens anglių
coalfield,akmens anglių baseinas
coal tar,akmens anglių deguto
coal-tar,akmens anglių deguto
stone-work,akmens darbai
rock salt,akmens druska
rock-salt,akmens druska
stone pit,akmens duobę
stone-ware,akmens gaminiai
stone axe,akmens kirvis
stone deaf,akmens kurčias
stone-deaf,akmens kurčias
stone dead,akmens miręs
stone-dead,akmens miręs
stone-crop,akmens pasėlių
stone gray,akmens pilka
stone saw,akmens pjūklas
stone wash,akmens plauti
stone slab,akmens plokštė
stone-chat,akmens pokalbiai
stone pine,akmens pušies
stone roller,akmens ritinio
stone broke,akmens sumušė
stone facing,akmens susiduria
stone-cold,akmens šalčio
stone shoot,akmens šaudyti
stone ground,akmens žemės
pebble,akmenukas
pebble-dash,akmenukas-brūkšnys
pebbly,akmenukų
stone,akmuo
the rock,akmuo
stone cold,akmuo šaltas
acne,aknė
accompaniment,akompanimentas
the accompaniment,akompanimentas
achor,akor
acreage,akrai
acre,akras
the acre,akras
acre inch,akras colių
acre foot,akras pėdų
accreditation,akreditavimas
accrediting,akreditavimo
accredited,akredituotas
accredit,akredituoti
letter of credit,akredityvas
the letter of credit,akredityvas
acrylic,akrilas
acrylonitrile,akrilnitrilo
acrylic resin,akrilo dervos
acrylic fiber,akrilo pluošto
acrylic fibre,akrilo pluošto
acrylic acid,akrilo rūgštis
acrobat,akrobatas
tumbling,akrobatikos
acronym,akronimas
acropolis,akropolis
acrostic,akrostihs
acres,akrų
the accessory,aksesuaras
accessory nerve,aksesuaras nervų
accessory fruit,aksesuaras vaisiai
accessory equipment,aksesuaras įranga
velvet,aksomas
velvet glove,aksomo pirštinės
urges,akstinai
acts,aktai
cited,aktai
act,aktas
act for,aktas
the act,aktas
act of volition,aktas noru
act of protest,aktas protesto
deed-poll,aktas-apklausa
overgrow,akti
actinic,aktininė
actinic dermatitis,aktininė dermatitas
actinic radiation,aktininė spinduliuotė
actinic ray,aktininė spindulių
actinium,aktinis
actin,aktino
actinide,aktinoidų
actor,aktorius
actress,aktorė
the actress,aktorė
pertinently,aktualiau
actualities,aktualijos
current affairs,aktualijos
the actuality,aktualijos
relevance,aktualumas
topicality,aktualumas
relevant,aktualus
topical,aktualus
actuarial,aktuarinis
actuarially,aktuarinis
actuarial table,aktuarinis lentelė
activation energy,aktyvacijos energija
assets,aktyvai
activator,aktyvatorius
activation,aktyvavimo
the activation,aktyvavimo
actively,aktyviai
proactively,aktyviai
activate,aktyvinti
activating,aktyvinti
activating agent,aktyvinti agentas
activist,aktyvistas
the activist,aktyvistas
activated,aktyvuota
activated charcoal,aktyvuota anglis
activated carbon,aktyvuotos anglies
active,aktyvus
active agent,aktyvus agentas
active birth,aktyvus gimimo
active immunity,aktyvus imunitetas
active duty,aktyvus pareiga
active trust,aktyvus pasitikėjimas
active citizen,aktyvus pilietis
active site,aktyvus svetainė
active application,aktyvus taikymas
active transport,aktyvus transportas
active light,aktyvus šviesos
acculturation,akultūracija
cordless,akumuliatorinis
storage battery,akumuliatorius
storage-battery,akumuliatorius
acupuncture,akupunktūra
acoustics,akustika
acoustical,akustinis
acoustic gramophone,akustinis gramofonas
acoustic modem,akustinis modemas
acoustic buoy,akustinis plūduras
acoustic reactance,akustinis reaktyvioji varža
acoustic phenomenon,akustinis reiškinys
acoustic storage,akustinis saugojimas
acoustic spectrum,akustinis spektras
acoustic device,akustinė priemonė
acoustic impedance,akustinė varža
acoustic resistance,akustinė varža
acoustic power,akustinės galios
acoustically,akustiškai
obstetricians,akušeriai
midwifery,akušerija
obstetrics,akušerija
obstetric,akušerijos
obstetrician,akušeris
midwife,akušerė
aquaculture,akvakultūros
watercolor,akvarelė
aquaria,akvariumai
aquarium,akvariumas
eyes,akys
meshes,akys
sight unseen,akyse nematytas
sight reading,akyse skaitymo
sight read,akyse skaityti
porous,akytas
harrow,akėčios
al-time,al-laikas
brewery,alaus darykla
beer house,alaus namuose
aloe,alavijas
pewter,alaviniai indai
tin foil,alavo folija
tin-tack,alavo-tack
tinker,alavuoti
albania,albanija
the albania,albanija
albatross,albatrosas
albedo,albedas
albert einstein,albertas einšteinas
albinism,albinosas
the albinism,albinosas
the album,albumai
album,albumas
albumin,albuminas
alchemy,alchemija
the alchemy,alchemija
alchemist,alchemikas
aldehyde,aldehido
the aldehyde,aldehido
aldehyde alcohol,aldehido alkoholio
aldol,aldoline
ale-house,ale namai
alec,alecas
allegory,alegorija
the allegory,alegorija
allegorical,alegorinis
allegorically,alegoriškai
alexander,aleksandras
alexandria,aleksandrija
alexandrian,aleksandrijos
alexandrine,aleksandrijos
allele,alelis
hallelujah,aleliuja
allergen,alergenas
allergy,alergija
food allergy,alergija maistui
the allergy,alergijos
allergic,alergiškas
alpha,alfa
alpha particle,alfa dalelė
alpha particles,alfa dalelės
alpha plus,alfa plius
alpha rays,alfa spinduliai
alfred,alfredas
pay roll,algalapių
algebraic,algebrinė
algebraic value,algebrinė vertė
algebra,algebros
the algebra,algebros
algorithm,algoritmas
the algorithm,algoritmas
alaska,aliaska
oil skin,aliejaus odos
oil color,aliejiniai dažai
oil colour,aliejiniai dažai
oil paint,aliejiniai dažai
oily,aliejinis
oilseeds,aliejinių augalų
oil-colours,aliejinių dažų
the oil,aliejus
acyclic,alifatinės
aliphatic,alifatinės
alimony,alimentai
enervating,alinantis
exhausting,alinantis
frazzle,alinti
alehouse,alinė
hoot,alioti
hoot off,alioti išjungtas
hoot down,alioti žemyn
aluminide,aliuminidinis
the aluminum,aliuminio
the alumina,aliuminio oksido
aluminium,aliuminis
aluminum,aliuminis
allusion,aliuzija
alliance,aljansas
the alliance,aljansas
alkane,alkan
hungry,alkanas
the hungry,alkanas
alkene,alkenų
alkyl,alkilo
alkyne,alkinas
hunger,alkis
hunger for,alkis
hunger march,alkis kovo
hunger after,alkis po
alcoholics,alkoholikai
in liquor,alkoholiniai gėrimai
alcoholic,alkoholinis
alcoholic beverage,alkoholinis gėrimas
liquor,alkoholinis gėrimas
alcoholic dementia,alkoholio demencija
alcoholic strength,"alkoholio koncentracija,"
alcohol,alkoholis
the alcohol,"alkoholis,"
alcoholism,alkoholizmas
the alcoholism,alkoholizmas
cranked,alkūninis
crankshaft,alkūninis velenas
elbow,alkūnė
elbow in,alkūnė
elbow-room,alkūnė kambario
elbow room,alkūnė kambarys
elbow-grease,alkūnė-tepalas
bends,alkūnės
elbow out,alkūnės iš
elbow through,alkūnės per
elbow aside,alkūnės žemę
alleghany plum,alleghany slyvų
ally ways,ally būdai
almanac,almanachas
allotrope,alotropia
fainting,alpimas
rock-garden,alpinariumas
rock garden,alpinariumu
mountaineer,alpinistas
fainted,alpo
swoon,alpulys
sweltering,alpus
alps,alpės
breather,alsuoklio
breather hole,alsuoklio skylę
alto,altas
alternative,alternatyva
alternative energy,alternatyvi energija
alternative medicine,alternatyvi medicina
alternatively,alternatyviai
athleticism,altetiškumas
altar,altorius
high altar,altorius
the altar,altorius
altar boy,altorius berniukas
altar-piece,altorius dalių
altruistic,altruistinis
altruism,altruizmas
brewer,aludaris
ale,alus
beer,alus
brew,alus
alveoli,alveolių
oil,alyva
olive,alyvmedis
olive-tree,alyvmedis
the olive tree,alyvmedis
olive branch,alyvmedžio šakelė
olive oil,alyvuogių aliejus
olive-branch,alyvuogių filialas
oiled,alyvuotas
salad oil,alyvų aliejus
alzheimer,alzheimerio liga
alley,alėja
avenue,alėja
the alley,alėja
algeria,alžyras
algiers,alžyras
the algeria,alžyras
algerian,alžyro
amalgam,amalgama
the amalgam,amalgama
amman,amanas
blight,amaras
blight area,amaras plotas
craft,amatas
handicraft,amatas
artificer,amatininkas
artisan,amatininkas
craftsman,amatininkas
the artisan,amatininkas
amateurishly,amatorsko
craftwork,amatų
handloom,amatų
craft guild,amatų gildijos
industrial school,amatų mokykla
trade school,amatų mokykla
craft union,amatų sąjunga
amazon,amazonė
riding-habit,amazonė
amazonian,amazonės
absurdities test,ambaje testas
embassy,ambasada
the embassy,ambasada
ambassador,ambasadorius
the ambassador,ambasadorius
ambassadorial,ambasadorių
ambition,ambicija
the ambition,ambicijos
grandly,ambicinga
grandiose expansiveness,ambicinga expansiveness
ambitiously,ambicingai
ambitious,ambicingas
ambergris,ambra
dispensary,ambulatorija
out-patient,ambulatorinis ligonis
outpatient,ambulatorinių
ambulatory,ambulatorinė
ambulant,ambulatorinės
amenorrhea,amenorėja
america,amerika
americanism,amerikanizmas
american football,amerikietiškas futbolas
whooping,amerikinė
american,amerikos
american antelope,amerikos antilopė
american indian,amerikos indėnų
american revolution,amerikos revoliucijos
american robin,amerikos robin
american liquorice,amerikos saldišaknės
american licorice,amerikos saldymedžio
american cockroach,amerikos tarakonas
amethyst,ametistas
amphibian,amfibija
amphibious,amfibinis
amphitheatre,amfiteatras
amphoteric,amfoteryczny
amide,amido
amylase,amilazės
ameen,amino
amino acid,amino rūgštis
amnesty,amnestija
the amnesty,amnestija
amnesia,amnezija
the amnesia,amnezija
amnion,amnionas
amniotic,amniono
amniotic fluid,amniono
ammonia,amoniakas
ammoniacal,amoniakinio
the ammonia,amoniako
ammonium,amonio
ammonites,amonitai
ammonite,amonitas
immorally,amoralesni
immorality,amoralumas
amoral,amoralus
dissolute,amoralus
immoral,amoralus
immoral work,amoralus darbas
immoral traffic,amoralus eismo
immoral propensity,amoralus polinkis
immoral obligation,amoralus įsipareigojimas
amorphous,amorfinis
amorite,amoritus
amortization,amortizacija
depreciation,amortizacija
the amortization,amortizacija
shock absorber,amortizatorius
shock-absorber,amortizatorius
amortized,amortizuojamas
amortized loan,amortizuota paskola
ampere,amperas
amplification,amplifikacija
amplitude,amplitudė
the amplitude,amplitudė
amputation,amputacija
the amputation,amputacija
amputee,amputowany
amputated,amputuota
amritsar,amritsaras
amsterdam,amsterdamas
amulet,amuletas
the amulet,amuletas
ammunition,amunicija
ordnance stores,amunicijos parduotuvės
ages,amžiaus
the aged,amžiaus
age bracket,amžiaus grupė
age group,amžiaus grupė
eternal triangle,amžina trikampis
eternal variety,amžina įvairovė
eternally,amžinai
evermore,amžinai
for ever,amžinai
forever,amžinai
forevermore,amžinai
forever more,amžinai daugiau
evergreen,amžinai žaliuojantis augalas
eternal,amžinas
everlasting,amžinas
undying,amžinas
eternal object,amžinas daiktas
eternal sleep,amžinas miegas
eternal law,amžinas įstatymas
perpetual motion,amžinasis judėjimas
co-eternal,amžini
contemporaries,amžininkai
coeval,amžininkas
eternal city,amžinojo miesto
permafrost,amžinojo įšalo
an eternity,amžinybė
eternity,amžinybė
perpetuity,amžinybė
the eternity,amžinybė
eternal rest,amžiną
age,amžius
century,amžius
the age,amžius
age worn,amžius dėvėti
age long,amžius ilgai
anabaptist,anabaptistas
anachronistic,anachroninis
anachronism,anachronizmas
the anachronism,anachronizmas
anaerobic,anaerobinis
anaphase,anafaza
cashew,anakardžių
cashew nut,anakardžių riešutų
cashew-nut,anakardžių riešutų
anaconda,anakonda
anal intercourse,analiniai santykiai
anal,analinis
anal sex,analinis seksas
analyst,analitikas
the analyst,analitikas
analytic,analitinis
analytical,analitinis
analytically,analitiškai
analyzers,analizatoriai
analyzer,analizatorius
parser,analizatorius
the analyser,analizatorius
analyzing,analizavimas
assaying,analizavimas
analyses,analizuoja
analyzes,analizuoja
examines,analizuoja
analyzed,analizuojama
analyze,analizuoti
analysis,analizė
analytics,analizė
the analysis,analizė
analog,analogas
analogue,analogas
analogy,analogija
the analogy,analogija
analogies,analogijos
analogue computer,analoginis kompiuteris
analogous,analogiškas
anamnestic,anamnestyczny
pineapple,ananasas
pineapple plant,ananasų augalų
ananias,ananijas
anarchy,anarchija
the anarchy,anarchija
anarchist,anarchistas
anarchistic,anarchistinis
anarchism,anarchizmas
anarchic,anarchiškas
anarchic(al),anarchiškas (al)
anathema,anatema
anatole,anatolijaus
anatoly,anatolijus
anatomist,anatomas
anatomy,anatomija
the anatomy,anatomija
anatomical,anatominis
ancien-regime,ancien-režimas
andes,andai
andaman,andamanų
the ando,ando
andorra,andora
android,androidas
andronicus,andronikas
andean,andų
joking relationship,anekdotai santykiai
joke,anekdotas
annexation,aneksija
the annexation,aneksija
anaemia,anemija
anemia,anemija
the anaemia,anemija
anemometer,anemometrs
anesthetic,anestetikas
anesthesia,anestezija
the anaesthesia,anestezija
anesthetist,anestezuotojas
outlet,anga
hangar,angaras
the hangar,angaras
angel,angelas
the angel,angelas
guardian angel,angelas sargas
angel cake,angelas tortas
an angel when pleased,"angelas, kai malonu"
angelic,angeliškas
cherub,angelėlis
angioplasty,angioplastika
britisher,anglas
englishman,anglas
collier,angliakasys
carbonic,angliarūgštės
hydrocarbon,angliavandenilis
carbohydrate,angliavandenių
carbohydrates,angliavandenių
coal-oil,anglies alyva
coal or charcoal,anglies ar anglies
carbon-assimilation,anglies asimiliacija
carbon dioxide,anglies dioksidas
carbon-dioxide,anglies dioksidas
