English,Other
marriage guidance,abielu juhised
marriage broker,abielu maakler
marriage lines,abielu read
marital residence,abielu residents
commit adultery,abielu rikkuma
adulterous,abielu rikkuv
marry into,abielu teel
marriage ceremony,abielu tseremoonia
marriage brokerage,abielu vahendamine
marital,abielu-
matrimonial,abielu-
marriages,abielud
marriageable age,abieluealisteks vanuses
pre-marital,abielueelne
premarital,abielueelse
wedded,abieluline
conjugal rights,abielulise õigusi
married couple,abielupaar
adulterer,abielurikkuja
adulteress,abielurikkuja
adultery,abielurikkumine
marital infidelity,abielurikkumise
married,abielus
married people,abielus inimesed
married print,abielus print
wedding ring,abielusõrmus
wedding-ring,abielusõrmus
celibate,abielutu
marriage certificate,abielutunnistus
matrimonial court,abieluvara kohus
matrimonial cohabitation,abieluvara kooselu
matrimonial alliance,abieluvara liit
matrimonial cause,abieluvara põhjuseks
extramarital,abieluväline
back-up,abifiltrite
guide lines,abijooni
spouse,abikaasa
the spouse,abikaasa
helping hand,abikäsi
the eligibility,abikõlblikkuse
eligibility list,abikõlblikkuse nimekirja
eligibility standard,abikõlblikkuse standard
eligible voter,abikõlblikud valija
charge with,abil laadida
by blow,abil löök
helper,abimees
pegman,abimees
helper verb,abimees verb
remedy,abinõu
resort,abinõu
special constable,abipolitseinik
bursary,abiraha
assisted,abistab
assist,abistama
succor,abistama
succour,abistama
unaided,abistamata
assisting,abistamine
benefit society,abistamisselts
provident society,abistamisskeemiga ühiskond
operable,abita
auxiliaries,abiteenistujad
clueless,abitu
helpless,abitu
helplessly,abitult
helplessness,abitus
aids,abivahendid
assistive,abivahendid
visual aid,abivahenditega
helpfulness,abivalmidus
helpfully,abivalmilt
enquiring,abivalmis
inquiring,abivalmis
obliging,abivalmis
inquiring reporter,abivalmis reporter
auxiliary verb,abiverb
ravenous,ablas
voracious,ablas
season ticket,abonement
post office box,abonementpostkast
abortion,abort
the abortion,abort
abortion pill,abort pillid
abrasive material,abrasiivmaterjalist
abrasive,abrasiivne
absolutist,absolutitslik
absolute alcohol,absoluutalkoholiga
absolute,absoluutne
absolute majority,absoluutne enamus
absolute loader,absoluutne laadur
absolute zero,absoluutne null
absolute-zero,absoluutne null
absolute space,absoluutne ruumi
absolute viscosity,absoluutne viskoossus
decree absolute,absoluutse
absolute frequency,absoluutse esinemissageduse
absolute scale,absoluutse skaala
absolutely,absoluutselt
absolute ceiling,absoluutset piirmäära
absolute temperature,absoluutset temperatuur
absolute pitch,absoluutset väljakult
absolute value,absoluutväärtust
absorbing capacity,absorbeerimismahtuvu
absorbing,absorbeerivad
absorbent material,absorbendiga
absorbtion,absorptsioonikolon-
the absorbtion,absorptsioonikolon-
absorption unit,absorptsiooniseadmesse
abstract,abstraktne
abstract expressionism,abstraktne ekspressionism
abstract art,abstraktne kunst
abstract artist,abstraktne kunstnik
abstract noun,abstraktne nimisõna
abstract entity,abstraktne üksus
abstractly,abstraktselt
abstraction,abstraktsioon
absurdity,absurd
the absurdity,absurd
absurd,absurdne
nonsensical,absurdne
unreasoning,absurdne
the absurd,absurdseid
absurdities test,absurdsuse test
abbot,abt
the abbot,abt
abut on,abut
succeeder,achiever
achilles heel,achilleuse kannaks
ad noun,ad nimisõna
ad nominal,ad nominaalne
ad sum,ad summa
addis ababa,addis abeba
adequacy,adekvaatsus
aden,adeni
adenine,adeniini
adenosine,adenosiini
plough,ader
plow,ader
plough into,ader arvesse
plough through,ader läbi
plough man,ader mees
plough share,ader osakaal
adiabatic,adiabaatiline
adiabatic process,adiabaatiline protsessi
adjective,adjektiiv
adjutant,adjutandi
administrator,administraator
receptionist,administraator
the administrator,administraator
administratively,administratiivselt
the admiral,admiral
admiralty,admiraliteedi
the admiralty,admiraliteedi
admiralty board,admiraliteedi juhatuse
admiralty mile,admiraliteedi miil
admiralty law,admiraliteedi õiguse
plough-beam,adra-tala
adrenaline,adrenaliini
epinephrine,adrenaliini
unaddressed,adressaadita
addressee,adressaat
addressing machine,adresseerimismasin
seaweed,adru
adullam,adullamis
advection,advektsioon
adventist,adventistide
advent sunday,adventtisunnuntai
advocate,advokaat
attorney,advokaat
lawyer,advokaat
solicitor,advokaat
the lawyer,advokaat
solicitor general,advokaat üldiselt
bar association,advokatuuri
bar council,advokatuuri nõukogu
garden,aed
garden centre,aed keskus
garden cart,aed korvi
garden village,aed küla
garden-party,aed-pidu
garden city,aedlinn
garden suburb,aedlinnas
carnation,aednelk
gardener,aednik
lettuce,aedsalat
french bean,aeduba
kidney bean,aeduba
string bean,aeduba
greens,aedvili
green vegetable,aedvilja
time,aeg
time honored,aeg au
time honoured,aeg au
time flies,aeg lendab
time out,aeg maha
time-out,aeg maha
time of day,aeg päevast
time of probation,aeg tingimisi
time wrap,aeg wrap
occasional table,aeg-ajalt tabelis
occasional job,aeg-ajalt tööd
time-and-motion,aeg-ja-motion
time-served,aeg-kätte
time-switch,aeg-lüliti
time-server,aeg-server
time-signal,aeg-signaali
time-work,aeg-töö
time fuse,aega kaitsme
time worn,aega kulunud
time-worn,aega kulunud
time off,aega maha võtma
time-off,aega maha võtma
idle away,aega raiskama
kill time,aega surnuks lööma
time serving,aega teenides
time piece,aega tükk
hang around,aega veetma
hang-around,aega veetma
while away,aega veetma
fiddly,aeganõudev
time consuming,aeganõudev
time-consuming,aeganõudev
time-saving,aegasäästev
slow,aeglane
slow and steady wins the race,aeglane ja stabiilne võidab võistluse
slow match,aeglane mängu
slow train,aeglane rong
slow worm,aeglane uss
slow-coach,aeglane-treener
slow-up,aeglane-up
slow-worm,aeglane-uss
slowly,aeglaselt
hang fire,aeglaselt edasi
slowness,aeglus
slow down,aeglusta
slow-down,aeglusta
slowdown,aeglusta
slows,aeglustab
retard,aeglustama
deceleration,aeglustamise
retarding,aeglustavat
decelerate,aeglustuma
slow up,aeglustuma
slowed,aeglustus
slowing,aeglustuva
slow motion,aegluubis
slow-motion,aegluubis
space-time,aegruumi
unexpired,aegumata
expiration,aegumine
expiry,aegumine
expiration notice,aegumisteatis
expiration date,aegumistähtaeg
expired,aegunud
out of date,aegunud
out-of-date,aegunud
outdated,aegunud
outmoded,aegunud
airbus,aerobuss
aerodynamics,aerodünaamika
aerodynamic,aerodünaamiline
aerodynamic force,aerodünaamilise jõu
aerofoil,aerodünaamilisema
aerodynamic lift,aerodünaamilist tõstejõudu
aeromechanical,aerodünaamiliste
aerobics,aeroobika
aerobic,aeroobne
aerosol,aerosool
aerosol can,aerosoolpurkides
oars,aerud
paddle-wheel,aerud
oars-woman,aerude-naine
oars-women,aerude-naised
sneeze,aevastama
sneezing,aevastamine
affective,afektiivne
fortune-hunter,aferist
the affiliate,affiliate
afghan,afgaani
afghani,afgaani
afghanistan,afganistan
afghan woman,afganistani naine
the afghanistan,afganistanis
afghan hound,afghan hagijas
affinity,afiinsus
the affinity,afiinsusega
afrikaans language,afrikaans keel
afro-asian,afro-aasia
however,aga
agag,agagi
keenly,agaralt
zealously,agaralt
keenness,agarus
agate line,agate liin
the agent,agent
agent noun,agent nimisõna
agent action,agent tegevus
agency,agentuur
the agency,agentuur
the agility,agility
agitator,agitaator
agitation,agitatsioon
canvassing,agitatsioon
the agitation,agitatsioon
agitation propaganda,agitatsioon propaganda
canvass,agiteerima
agglomerated,aglomeeritud
agnostic,agnostik
agnosticism,agnostitsism
aggregate,agregaat
body politic,agregaat
aggressive,agressiivne
aggressively,agressiivselt
aggressiveness,agressiivsus
aggression,agressioon
the aggression,agressiooni
aggressor,agressor
the aggressor,agressor
agronomy,agronoomia
agronomic,agronoomiline
agribusiness,agrotööstuskompleks
outskirts,agul
suburbia,agulid
anguish,ahastus
despondency,ahastus
the anguish,ahastus
distress communication,ahastus kommunikatsiooni
straight-laced,ahdasmielinen
strait-laced,ahdasmielinen
molester,ahdistelija
heckle,ahdistella
shackles,ahelad
chain bridge,ahelaga sillale
chained,aheldatud
concatenation,ahelik
cordon off,ahelikuga piirama
chain store,ahelkauplus
chain letter,ahelkirja
chain reaction,ahelreaktsioon
chain-reaction,ahelreaktsioonide
chain rule,ahelreegel
chain smoker,ahelsuitsetaja
constriction,ahenemine
narrowing,ahenemine
the constriction,ahenemine
constricted,ahenenud
constricted celt,ahenenud celt
beaver away,ahertaa
plug away,ahertaa
achaemenid,ahhemeniidide
furnace,ahi
kiln,ahi
oven,ahi
harasses,ahistab
harrow,ahistama
harassment,ahistamine
harrowing,ahistav
straitjacket,ahistavaks
tribulation,ahistus
oven ware,ahju nõud
oven ready,ahju valmis
wolverine,ahm
drink in,ahmima
gobble,ahmima
wolf down,ahmima
avaricious,ahne
avid,ahne
grasping,ahne
greedy,ahne
ravening,ahnitsemine
gluttony,ahnus
greed,ahnus
greediness,ahnus
gluttony kills more than the sword,ahnus tappa rohkem kui mõõk
poop,ahter
stern,ahter
aft,ahtris
barrenness,ahtrus
ape,ahv
monkey,ahv
monkey god,ahv jumal
monkey around,ahv ümber
allure,ahvatlema
entice,ahvatlema
rope in,ahvatlema
soliciting,ahvatlemise
enticed,ahvatletakse
alluring,ahvatlev
attractive,ahvatlev
inviting,ahvatlev
tantalizing,ahvatlev
tempting,ahvatlev
lure,ahvatlus
perch,ahven
aland,ahvenamaa
doting,ahviarmastus
copycat,ahvid
the ai,ai
fence price,aia hinnaga
horticultural tribe,aia- hõim
fence-with,aia-koos
market gardening,aiamaal
gardening,aiandus
horticulture,aiandus
horticultural,aiandus-
garden party,aiapidu
market garden,aias
garden-stuff,"aias, stuff"
rail off,aidalla
aided,aidanud
contributed,aidanud
helped,aidanud
aided school,aidanud kool
assist at,aidata juures
aide-de-camp,"aide, de camp"
time exposure,aikavalotus
guessing,aim
clue-in,aimugi sisse
clue-up,aimugi up
surmise,aimus
ever widening,aina laiendada
substance,aine
syllabi,ainekavad
dry run,ainekogus
credit system,ainepunktisüsteemi
metabolism,ainevahetus
metabolisms,ainevahetuse
singular,ainsus
singular form,ainsuses
exclusively,ainult
merely,ainult
only,ainult
solely,ainult
only if,ainult kui
only edition,ainult väljaanne
arrogate,ainupädevust
arrogate to,ainupädevust
exclusive jurisdiction,ainupädevust
sole,ainus
only child,ainus laps
exclusive power,ainuõigus
exclusive right,ainuõigus
exclusivity,ainuõigust
cuckold,aisankannattaja
granary,ait
storehouse,ait
trove,ait
barn door,ait ukse
barn yard,ait õue
help out,aita
assists,aitab
can help,aitab
contributes,aitab kaasa
help-oneself,aitab-ise
help,aitama
helping,aitamine
box seat,aitiopaikka
thank you,aitäh
thank-offering,aitäh pakkumine
thank you!,aitäh!
time frame,aja jooksul
time span,aja jooksul
live down,aja jooksul unustusse matma
time signal,aja märk
period piece,aja pilt
time sheet,ajaandmik
time scale,ajagraafikut
time slot,ajaintervalli
time capsule,ajakapsli
schedule,ajakava
the timetable,ajakava
time table,ajakava
timeframe,ajakava
schedule time,ajakava aeg
journal,ajakiri
magazine,ajakiri
magazine writer,ajakirja kirjanik
magazine contribution,ajakirja panus
magazine rifle,ajakirja püssi
magazine gun,ajakirja relv
magazine section,ajakirja sektsioon
magazine editing,ajakirja toimetamine
journalism,ajakirjandus
daily press,ajakirjanduses
press on,ajakirjanduses
journalistic,ajakirjanduslik
journalist,ajakirjanik
up to date,ajakohane
up-to-date,ajakohane
update,ajakohastama
updating,ajakohastamine
updated,ajakohastatud
newspaper clipping,ajalehe väljalõige
newsprint,ajalehe-
newspaper article,ajaleheartikli
newspapers,ajalehed
newspaper shop,ajalehes kauplus
press-cutting,ajaleheväljalõige
newspaper,ajaleht
temporal,ajalik
time lapse,ajaline
time lag,ajaline mahajäävus
temporal role,ajalist osa
historiographic,ajalookirjutuse
historian,ajaloolane
the historian,ajaloolane
historians,ajaloolased
the historians,ajaloolaste
historic,ajalooline
historical,ajalooline
historical era,ajalooline ajastu
historical anachronism,ajalooline anakronism
historic development,ajalooline areng
historical development,ajalooline areng
historic assimilation,ajalooline assimilatsiooni
historical assimilation,ajalooline assimilatsiooni
historic bibliography,ajalooline bibliograafia
historic geography,ajalooline geograafia
historical geography,ajalooline geograafia
historical grammar,ajalooline grammatikat
historic entity,ajalooline isik
historic linguistics,ajalooline keeleteadus
historical linguistics,ajalooline keeleteadus
historic criticism,ajalooline kriitika
historic culture,ajalooline kultuur
historic term,ajalooline mõiste
historical concept,ajalooline mõiste
historical term,ajalooline nimetus
historic frontier,ajalooline piiril
historical frontier,ajalooline piiril
historic tense,ajalooline pingeline
historic waters,ajalooline vetes
historical waters,ajalooline vetes
historic association,ajalooline ühendus
historical entity,ajalooline üksus
historical anthropologist,ajaloolise antropoloog
historical ballad,ajaloolise ballaadi
historical bibliography,ajaloolise bibliograafia
historic determinism,ajaloolise determinism
historical determinism,ajaloolise determinism
historic grammar,ajaloolise grammatika
historic concept,ajaloolise kontseptsiooni
historical criticism,ajaloolise kriitika
historical tense,ajaloolise pingeline
historic present,ajaloolise praeguse
historic country,ajaloolise riigi
historic sociology,ajaloolise sotsioloogia
historic era,ajaloolised ajastu
historic anachronism,ajaloolised anakronism
historic anthropologist,ajaloolised antropoloog
historic ballad,ajaloolised ballaad
historical culture,ajaloolised kultuuri
historical country,ajaloolised riik
historical sociology,ajaloolised sotsioloogiat
historically,ajalooliselt
historicity,ajaloolisus
history sheet,ajaloost lehel
history,ajalugu
the history,ajalugu
history card,ajalugu kaardile
make history,ajalugu tegema
history taking,ajalugu võtmist
drive,ajam
gearing,ajam
cast,ajama
put forth,ajama
time machine,ajamasin
time delay,ajanihe
standard time,ajanorm
timepiece,ajanäitaja
deferment period,ajaperiood
time limit,ajapiirang
time-limit,ajapiirang
grace period,ajapikendust
annals,ajaraamat
chronicle,ajaraamat
timing,ajastamine
timed,ajastatud
era,ajastu
the era,ajastu
modern age,ajastule
staggered,ajatatud
national service,ajateenistus
conscientious objector,ajateenistusest
resister,ajateenistusest
ayatollah,ajatolla
ill-advised,ajattelematonta
timeless,ajatu
back pay,ajatöötasu
time-lag,ajavahega
pastime,ajaviide
time zone,ajavöönd
time-zone,ajavöönd
jet lag,ajavööndivahetuse väsimus
inducement,ajend
prompting,ajendades
impel,ajendama
propulsive,ajendav
brain,aju
brains,aju
brain-child,aju ja lapse
brain damaged,aju kahjustatud
brain surgeon,aju kirurg
brain washing,aju pesemine
brain potentials,aju potentsiaali
brain dead,aju surnud
brain storm,aju tormi
brain's trust,aju usalduse
brain pan,aju üle
brain drain,ajude äravool
brainless,ajudeta
bout,ajujaht
brain lesions,ajukahjustusi
cerebellum,ajuke
meningitis,ajukelmepõletik
cortex,ajukoor
cerebral cortex,ajukoorde
brain wave,ajulainete
brainwash,ajuloputus
brain pathology,ajupatoloogia
cerebral hemisphere,ajupoolkera
brain fever,ajupõletik
pituitary,ajuripatsi
pituitary body,ajuripatsi keha
pituitary-gland,ajuripatsi-alatalitlus
brainstorm,ajurünnak
brainstorming,ajurünnak
brain death,ajusurma
ad interim,ajutine
provisional,ajutine
temporary,ajutine
temporary worker,ajutise töötaja
temporally,ajutiselt
temporarily,ajutiselt
brains trust,ajutrust
think-tank,ajutrusti
brain stem,ajutüve
acacia,akaatsia
academy,akadeemia
the academy,akadeemia
academician,akadeemik
academic,akadeemiline
academical,akadeemiline
scholarly,akadeemiline
academic administrator,akadeemiline administraatorit
scholarly person,akadeemiline isik
academic robe,akadeemiline rüü
academic freedom,akadeemiline vabadus
academic gown,akadeemilise kleit
academic costume,akadeemilise kostüüm
academic degree,akadeemilise kraadi
academic requirement,akadeemilise nõue
academic term,akadeemilise perspektiivis
academic relation,akadeemilise suhtes
academically,akadeemiliselt
window,aken
window washing,akende pesu
windowless,akendeta
acclimation,aklimatiseerimisega
window seat,akna asukoht
window oyster,akna auster
window screen,akna ekraani
window shop,akna kauplus
window lock,akna lukk
window-frame,akna raami
window grate,akna rest
window winder,akna vedru
window envelope,akna ümbrik
window-box,akna-box
window-seat,akna-kohaline
window-shopping,akna-shopping
windows,aknad
window glass,aknaklaas
window ledge,aknalaud
window pane,aknale
sash,aknaraam
window frame,aknaraam
sash fastener,aknaraam kinniti
sash lock,aknaraam lukk
sash cord,aknaraam pael
acne,akne
chord,akord
accreditation,akrediteerimise
accrediting,akrediteerivat
letter of credit,akreditiiv
the letter of credit,akreditiiv
documentary credit,akreditiivi
acrobat,akrobaat
acronym,akronüüm
acrylic,akrüül
acrylic acid,akrüülhappest
acrylic fiber,akrüülkiude
acrylic fibre,akrüülkiude
acrylonitrile,akrüülonitriili
acrylic resin,akrüülvaigust
accessory,aksessuaar
the accessory,aksessuaar
accessory nerve,aksessuaar närvi
accessory fruit,aksessuaar puu
axial,aksiaalne
nudes,aktid
actinic dermatitis,aktiindermatiit
actin,aktiini
actinic ray,aktiiniline ray
actinium,aktiinium
actinic radiation,aktiinkiirguse
actinic,aktiinne
active,aktiivne
buoyant,aktiivne
active citizen,aktiivne kodanik
active birth,aktiivne sündi
active transport,aktiivne transport
active trust,aktiivne usalduse
active light,aktiivne valgus
active immunity,aktiivse immuunsuse
active application,aktiivse rakenduse
actively,aktiivselt
active voice,aktiivset
activity,aktiivsus
activated carbon,aktiivsütt
activated charcoal,aktiivsütt
active site,aktiivtsentri
actinide,aktinoidide
activating agent,aktivaator
activator,aktivaator
energizing,aktivatsioon
activation energy,aktivatsioonienergia
reactivate,aktiveerida
activating,aktiveerides
activate,aktiveerima
activation,aktiveerimine
the activation,aktiveerimise
reactivated,aktiveeritakse
activated,aktiveeritud
activism,aktivismi
activist,aktivist
the activist,aktivist
unionist,aktivistile
the accent,aktsendiga
accent,aktsent
acceptance,aktsepteerimine
the acceptance,aktsepteerimise
non acceptance,aktsepteerimisest
accepted,aktsepteeritud
acceptor rna,aktseptor rna
equities,aktsiad
shares,aktsiad
share index,aktsiaindeksi
joint stock,aktsiakapital
capital stock,aktsiakapitali
joint stock company,aktsiaselts
limited company,aktsiaselts
public limited company,aktsiaselts
share-index,aktsiate indeks
equity trading,aktsiatehingute
stock market,aktsiaturg
stock-market,aktsiaturg
excise,aktsiis
excise duty,aktsiisi
excisable,aktsiisialune
shareholder,aktsionär
stockholder,aktsionär
share-holder,aktsionäri
the stockholder,aktsionäri-
topical,aktuaalne
topicality,aktuaalsus
actuarial,aktuaarne
battery,aku
storage battery,aku
accumulating,akumuleerivad
acoustics,akustika
acoustic,akustiline
acoustic power,akustiline
acoustic gramophone,akustiline gramophone
acoustic storage,akustiline ladustamine
acoustic modem,akustiline modem
acoustic phenomenon,akustiline nähtus
acoustic nerve,akustiline närvi
acoustic buoy,akustiline poi
acoustic projection,akustiline projektsioon
sonobuoy,akustiline raadiopoi
acoustic reactance,akustiline reaktiivtakistuse
acoustic device,akustiline seade
acoustic impedance,akustiline takistus
acoustic resistance,akustiline vastupanu
acoustical,akustilised
acoustically,akustiliselt
acute accent,akuudi
obstetrician,akušöör
aquarium,akvaarium
aquaria,akvaariumid
scuba,akvalang
watercolor,akvarell
area,ala
the area,ala
area variable,ala muutuja
retarded,alaarenenud
minor,alaealine
underage,alaealine
juveniles,alaealised
under age,alaealised
minor children,alaealised lapsed
statutory rape,alaealisega suguühtesse
under-age,alaealiselt
minor in,alaealist
juvenile delinquent,alaealiste hälbiva
juvenile court,alaealiste kohus
juvenile delinquency,alaealiste kuritegevuse
inelasticity,alaelastsus
depreciate,alahindama
misjudge,alahindama
underestimate,alahindama
underrating,alahindama
underestimating,alahindamata
underestimation,alahindamine
understatement,alahindamine
undervaluation,alahindamine
underestimates,alahindamiste
underestimated,alahinnata
understated,alahinnatud
underemployment,alahõive
substation,alajaam
short weight,alakaal
underweight,alakaaluline
below par,alakursiga
destination board,alal juhatuse
rectifier,alaldi
central reservation,alale
standing,alaline
domicile,alaline elukoht
habitual offender,alaline kurjategija
habitual robber,alaline röövel
permanent secretary,alaline sekretär
habitual action,alaline tegevus
habitual indebtedness,alaline võlgnevus
standing room,alalise ruumi
standing-orders,alalise tellimusi
standing-room,alalise toas
in residence,alaliselt kohalviibiv
direct current,alalisvool
direct-current,alalisvoolupoolse
uninterruptedly,alalõpmata
second-rate,alamajärguline
subset,alamhulk
subclass,alamklass
underclass,alamklassi
lower house,alamkoja
lower chamber,alamkojas
subassembly,alamkoost
subspecies,alamliik
nadir,alampiir
subfamily,alamsugukonnast
subsyndicate,alamsündikaatide
decrement,aland
downgrade,alandada
force down,alandada
slashing,alandades
demean,alandama
demote,alandama
humiliate,alandama
slash,alandama
lowering,alandamine
downgrading,alandamise
abased,alandatakse
degrading,alandav
demeaning,alandav
derogatory,alandav
humiliating,alandav
humble,alandlik
lowly,alandlik
servile,alandlik
submissive,alandlik
lowly society,alandlik ühiskond
humble-bee,alandlik-bee
humbleness,alandlikkus
humility,alandlikkus
lowliness,alandlikkus
meekness,alandlikkus
the humility,alandlikkust
humbly,alandlikult
meekly,alandlikult
demotion,alandus
indignity,alandusi
the indignity,alandusi
humiliated,alandust
run low,alanema
slashed,alanenud
subnormal,alanormaalne
begun,alanud
lower part,alaosa
lower regions,alaosast
sub-heading,alapealkiri
subheading,alapealkiri
subtitle,alapealkiri
subchapter,alapeatükk
the alarm,alarm
alarmist,alarmeeriv
anvil,alasi
the anvil,alasi
beat out,alasile
naked,alasti
nakedly,alasti
nude,alasti
stark naked,alasti
naked truth,alasti tõde
naked-ness,alasti-ne
nakedness,alastiolek
nudity,alastiolek
gland disease,alatalitlus haigus
perpetually,alatasa
underpaid,alatasustatud
subconscious,alateadlik
unconscious mind,alateadliku
unconsciously,alateadlikult
subconscious mind,alateadvus
the subconscious,alateadvuse
as from,alates
as of,alates
since,alates
starting block,alates block
date card,alates kaart
all times,alati
always,alati
invariably,alati
perpetual,alatine
for ever,alatiseks
for good,alatiseks
in perpetuity,alatiseks
malnourished,alatoidetud
undernourished,alatoidetud
malnutrition,alatoitlus
undernourishment,alatoitumine
blackguard,alatu
ignoble,alatu
lewd,alatu
low-down,alatu
scurvy,alatu
sordid,alatu
vile,alatu
sordidly,alatult
baseness,alatus
bottom margin,alaveeris
deprecate,alavääristama
run down,alavääristama
inferiority complex,alaväärsuskompleks
the inferiority,alaväärsustunnet
alb,alba
albania,albaania
the albania,albaania
the albinism,albinism
the album,album
albumin,albumiin
the albumen,albumiin
aldehyde,aldehüüd
the aldehyde,aldehüüdi
aldehyde alcohol,aldehüüdi alkohol
prone,aldis
aldol,aldool
ale-house,ale maja
alexandrian,aleksandria
borough,alev
the hamlet,alevik
alpha,alfa
alpha plus,alfa pluss
alphabetic writing,alfabeetilised kirjalikult
alpha rays,alfakiired
alpha particle,alfaosake
alpha particles,alfaosakeste
begins,algab
starts,algab
beginner,algaja
neophyte,algaja
novice,algaja
novices,algajad
newbies,algajaid
beginners,algajatele
prime number,algarv
initiates,algatab
instituting,algatada
initiating structure,algatades struktuur
initiator,algataja
originator,algataja
initiate,algatama
initiating,algatamine
initiation,algatamine
origination,algatamine
initiation fee,algatamise tasu
initiated,algatatud
instituted,algatatud
the initiated,algatatud
initiative,algatus
the initiative,algatuse
beginning,algav
incipient,algav
incipient group,algav grupp
incipient cultivation,algav kasvatamise
incipient revolt,algav mässu
the algebra,algebra
algebraic,algebraline
algebraic value,algebraline väärtus
pristine,algeline
rudimentary,algeline
rudiments,algelist
passage at,algetapil
elementary education,algharidus
primary education,alghariduse
starting price,alghinnaga
elementary school,algkool
grade school,algkool
grammar school,algkool
elementary course,algkursus
protozoa,algloomad
preset,algne
algorithm,algoritm
the algorithm,algoritm
opening balance,algsaldo
originally,algselt
in embryo,algseos
embryonic stage,algstaadiumis
upfront,algul
commencement,algus
onset,algus
start,algus
start for,algus
starting,algus
starting-price,algus hinnaga
starting gate,algus värava
at the beginning,alguses
early days,alguses
early archeology,alguses arheoloogia
early closing,alguses sulgemine
early admission,alguses vastuvõtu
all along,algusest peale
outset,algusest peale
initial point,alguspunkti
rough copy,algvisand
initialise,algväärtustama
aliphatic,alifaatsete
alimony,alimendid
subdue,alistama
subjugate,alistama
indomitable,alistamatu
irrepressible,alistamatu
unsubmissive,alistamatu
subduing,alistav
surrender to,alistu
capitulate,alistuma
capitulation,alistumine
resigned,alistunud
subdued,alistunud
subservience,alistuvus
alkane,alkaantiolaat
alkalinization,alkaliseerimist
alchemy,alkeemia
the alchemy,alkeemia
alchemist,alkeemik
alkene,alkeen
alcohol,alkohol
spirits,alkohol
the alcohol,alkohol
alcoholic strength,alkoholisisalduse
alcoholism,alkoholism
the alcoholism,alkoholism
alcohol dependent,alkoholisõltlased
nonalcoholic,alkoholivaba
soft drink,alkoholivaba jook
soft-drink,alkoholivaba jook
non alcoholic,alkoholivabad
alcoholic,alkohoolik
alcoholics,alkohoolikute
alcoholic beverage,alkohoolne jook
alcoholic dementia,alkohoolsete dementsus
alliterative,alkusoinnullinen
alkyl,alküül-
alkyne,alküün
underneath,all
under offer,all pakutakse
under par,all par
under secretary,all sekretär
under-canvas,all-lõuendil
under-secretary,all-sekretär
below,alla
down,alla
downstairs,alla
under,alla
give in,alla andma
give up,alla andma
giving up,alla andma
step down,alla astuma
step-down,alla astuma
down river,alla jõe
down to earth,alla maa
engulf,alla neelama
ingest,alla neelama
underlay,alla panema
bring down,alla tooma
shoot down,alla tulistama
down bow,alla vibu
downward comparison,alla võrrelda
down-ward,alla-ward
defeatist,allaandja
subservient,allaheitlik
discount,allahindlus
discount store,allahindlus
the discount,allahindlus
discount bills,allahindlus arved
bargain counter,allahindlus counter
bargain basement,allahindlus kelder
discount account,allahindlus konto
discount ledger,allahindlus pearaamatu
bargain money,allahindlus raha
discount market,allahindlus turult
