English,Other
(British) a taxi that you have to order by telephone and that cannot be stopped in the street.,xe taxi nhỏ
(Holy) Communion,lễ kỷ niệm bữa ăn tối của chúa
"(I, he etc) was in the habit of (doing something); (I, he etc) was (usually) in a particular position, state etc",thường làm trong quá khứ
(a Chinese tree bearing) a small round fruit with white juicy pulp.,quả vải
(a banknote worth) £5 or $5,đồng năm bảng Anh
(a block of) baked clay used for building,gạch
"(a book containing) a written list, record etc",danh sách
"(a book containing) an ordered list of names, goods, books etc",danh mục liệt kê
"(a book etc giving) directions, eg about the use of a machine etc",chỉ dẫn
(a booklet or paper giving the details of) the planned events in an entertainment etc,chương trình
(a building containing) a smooth floor for roller-skating.,sân gỗ trượt batanh
"(a building or room containing) a collection of books, tapes, videos etc",thư viện
(a building or room equipped for) a Finnish form of steam bath,sự tắm hơi
"(a building with) a large public room, used for concerts, meetings etc",hội trường
(a bus etc) having only one deck or level,xe buýt chỉ có một tầng
(a cake made from) a crisp cooked mixture of sugar and white of eggs.,bánh trứng đường
"(a call from an audience for) a repetition of a performance, or (for) a further performance",nữa đi
(a cap or hood like) a monk’s hood.,mũ trùm đầu
(a card with) a list of dishes that may be ordered at a meal,thực đơn
"(a case of) the existence of differences in size, value etc between two or more objects etc",sự không công bằng
(a cause for) worry,sự lo âu
(a cause of) anxiety,mối lo lắng
(a cause of) grief or misery,điều đau buồn
(a ceremony of) giving (the robes etc of) high rank or office to someone,lễ phong chức
(a certificate) giving permission for something to be done,giấy phép
(a cigarette with) a filter.,đầu lọc
(a collection of) myths,khoa thần thoại học
(a company that owns) a regular air transport service,hãng hàng không
"(a condition of) loss, hardship etc",sự nghèo khổ
"(a container holding) a sum of money kept for a particular purpose, to which members of a group jointly contribute",vốn được góp
(a copy made by) a type of camera for producing copies of documents etc.,máy phô tô
(a country etc that has) government by a monarch,chế độ quân chủ
(a country having) a form of government in which the people freely elect representatives to govern them,dân chủ
"(a country with) a form of government in which there is no king or queen, the power of government, law-making etc being given to one or more elected representatives (eg a president, members of a parliament etc)",nước cộng hòa
(a demand for) a payment of compensation etc,sự đòi hỏi một số tiền bồi thường
"(a dish of) a sweet pudding made of sponge-cake, fruit, cream etc",bánh xốp kem
(a dish of) mixed raw vegetables,rau trộn dầu giấm
"(a dish of) rice cooked with onions, cheese etc",cơm Italia
(a dish of) stewed meat etc,món hầm
(a dish or course of) sweet food near or at the end of a meal; (a) pudding or dessert,món bánh ngọt tráng miệng
(a display of) fireworks.,pháo hoa
(a document setting out) an agreement with an insurance company.,hợp đồng bảo hiểm
"(a drawing etc of) the area or surface made visible by cutting through something, eg an apple.",thiết diện
(a drink made from) the ground beans of a shrub grown in eg Brazil,cà phê
(a feeling of) fear or doubt,mối nghi ngại
(a feeling of) great sadness,nỗi đau buồn
(a feeling of) hostility,cuộc xâm lược
(a feeling of) hostility,thái độ gây gổ
(a feeling of) pain or misery,sự đau khổ
(a fit of) violent anger,cơn thịnh nộ
(a flowing out of) waste matter from a factory etc,sự tuôn ra
(a form of) physical or mental disability,tàn tật
"(a game played by two teams of 11 players wearing helmets and protective clothing who kick, throw, or carry an oval ball; footballAmerican .",bóng bầu dục Mỹ
"(a garment especially a sweater with) a high, close-fitting part around the neck",cổ lọ
"(a garment, especially a sweater, with) a high round neck","cổ cao, cổ lọ"
(a glassful etc of) alcoholic liquor,rượu
(a group of people who form) a settlement in one country etc which is under the rule of another country,thuộc địa
"(a jelly made from) seaweed, used in medicine, cooking etc.",thạch trắng
(a kind of hairstyle with the) hair tied in a bunch at the back of the head,tóc cột kiểu đuôi ngựa
(a lamp for projecting) a circle of light that is thrown on to a small area,đèn pha
(a large lump or mass of) the solid parts of the surface of the Earth,đá
(a large piece of) land covered with trees.,rừng
"(a legal paper having written on it) a formal statement about what is to be done with one’s belongings, body etc after one’s death",di chúc
(a level of) mental power,trí lực
(a list illustrating) the order of events in time,bảng niên đại
(a list of) taxes to be paid on imported or exported goods,thuế xuất nhập khẩu
(a man with) a singing voice of the highest normal pitch for an adult male.,giọng nam cao
(a mark used to show) the stress on a syllable,dấu trọng âm
(a mechanism eg one of the gears of a car etc which makes something move in) a backwards direction or a direction opposite to normal,sự chạy lùi
(a medical condition resulting from) eating too little or getting too little nourishing food,sự suy dinh dưỡng
(a medicine) which clears waste matter out of the body.,thuốc xổ
(a medicine) which is used to kill the bacteria that cause disease,thuốc kháng sinh
(a medicine) which makes it easier to pass waste matter from the bowels.,thuốc nhuận tràng
"(a medicine, drug etc) having a soothing or calming effect",thuốc giảm đau
"(a member of a) race of people who live in North America, Greenland, and Alaska.",người Eskimo
(a member of) a unit of troops specially trained for tasks requiring special courage and skill,lính biệt kích
(a member) of any of the Christian churches that separated from the Roman Catholic church at or after the Reformation.,người theo đạo Tin lành
(a member) of the Christian church which recognizes the Pope as its head.,người theo đạo thiên chúa
(a member) of the Church of England,thuộc giáo phái Anh
"(a metal, wooden etc door-like object which closes) the opening in a wall, fence etc through which people gate pass",cổng
(a pain caused by) an act of pricking,sự chọc
(a part of) a building and the area of ground belonging to it,cơ ngơi
(a particular flavour of) a drink containing the juice of crushed fruit,nước uống bằng hoa quả ép
(a particular set of) traditional or fixed actions etc used in a religious etc ceremony,nghi thức
"(a particular variety of) metal blocks with letters, numbers etc used in printing",loại
(a patch of) shade on the ground etc caused by an object blocking the light,bóng râm
(a period of riding at) the fastest pace of a horse,nước đại
(a period of) absence of sound or of speech,sự im lặng
(a period of) absence of wind and large waves,sự êm ả
(a period of) hard work,sự làm việc vất vả
(a period of) lack of rain,hạn hán
(a period of) work during the night,ca đêm
(a person belonging to) a nation that takes no part in a war or quarrel,trung lập
(a person etc) not living on or coming from the planet Earth.,ngoài hành tinh
(a person having) a singing voice between soprano and alto.,giọng nữ trung
(a person or animal) that is forty years old.,người hoặc động vật bốn mươi tuổi
(a person paid to give) assistance with housework etc.,giúp việc nhà
(a person who is) useless or lazy,vô tích sự
(a person who is) younger in years or lower in rank or authority,thấp hơn
"(a person) disagreeing, especially with a ruling group or form of government",người bất đồng quan điểm
(a person) emigrating or having emigrated,người di cư
"(a person) in the heaviest of the various classes into which competitors in certain sports (eg boxing, wrestling) are divided according to their weight",hạng nặng
(a person) living outside his own country.,kiều dân
(a person) more interested in what happens around him than his own ideas and feelings,(người) hướng ngoại
(a person) of the religion known as Islam.,tín đồ Hồi giáo
(a person) opposed to change and progress or favouring a return to things as they were,phản động
"(a person) who has come into a foreign country to live there permanently, not as a tourist or visitor",nhập cư
"(a person, animal etc) of the sex having testes or an organ or organs performing a similar function; not (of) the sex which carries the young until birth etc",trống
"(a person, animal etc) of the sex having testes or an organ or organs performing a similar function; not (of) the sex which carries the young until birth etc",đàn ông
"(a person, animal etc) of the sex having testes or an organ or organs performing a similar function; not (of) the sex which carries the young until birth etc",đực
"(a person, animal etc) of the sex that gives birth to children, produces eggs etc",con vật giống cái
"(a person, animal etc) of the sex that gives birth to children, produces eggs etc",đàn bà
"(a person, especially a man, who is) sexually attracted to people of the same sex.",người đồng tính luyến ái
"(a person, thing etc which causes or could cause) danger or possible loss or injury",sự rủi ro
(a person’s) income or amount of money available for spending,túi tiền
(a piece of canvas for) a painting,bức toan
(a piece of clothing etc) no longer needed,vật bỏ đi
(a piece of music for) a South American dance.,điệu nhảy rumba
(a piece of music for) a type of lively dance,điệu nhảy jig
"(a piece of music for) a type of quick, lively dance.",điệu nhảy pôn-ka
(a piece of music for) a type of slow ballroom dance performed by couples,điệu van xơ
(a piece of music for) three players,nhóm nhạc gồm ba thành viên
(a piece of music to accompany) an old type of graceful dance.,điệu nhảy mơnuet
(a piece of music written for) a mass for the souls of the dead.,nhạc lễ cầu siêu
(a piece of wood or stone under) a doorway forming the entrance to a house etc,thềm cửa
(a piece of) a chalk-like substance used for writing (especially on blackboards),phấn viết
(a piece of) a kind of sticky sweet made of sugar and butter,kẹo bơ cứng
(a piece of) a narrow strip or band of cloth used for tying etc,"dây, dải băng"
"(a piece of) a type of easily split rock of a dull blue-grey/-gray colour/color, used for roofing etc","đá phiến, đá acđoa"
(a piece of) bad luck,sự bất hạnh
(a piece of) bad luck,điều không may
"(a piece of) cloth for binding up a wound, or a broken bone",băng gạc
"(a piece of) cloth into which a picture or design has been sewn or woven, hung on a wall for decoration or used to cover eg the seats of chairs",thảm thêu
"(a piece of) evidence, information etc that shows definitely that something is true",chứng cớ
"(a piece of) long narrow cord made of threads twisted together, or tape, for tying, fastening etc","dây, sợi xe"
(a piece of) money made of copper or a substitute,đồng xu
"(a piece of) public land for everyone to use, with few or no buildings",đất công
(a piece of) the hard outside coating of bread,vỏ bánh
(a piece of) thin insulated wire for carrying electricity,dây mềm
(a piece of) thin rope or thick string,dây thừng nhỏ
(a piece of) thin soft paper used for wiping the nose etc,giấy lau
(a piece of) this type of stone used for cleaning and smoothing the skin etc.,đá bọt
"(a piece of) thread, cord, rope etc",dây
(a piece of) woven material from which clothes and many other items are made,vải
(a piece of) writing etc that makes someone look foolish,sự châm biếm
(a place for keeping) a collection of wild animals.,bầy thú của gánh xiếc
"(a place for keeping) old documents, historical records etc",lưu trữ
"(a place for) the illegal buying and selling, at high prices, of goods that are scarce, rationed etc",chợ đen
"(a place in the body where there is) development of heat with pain, redness and swelling",sự đốt cháy
"(a place of) noise, confusion or uproar",cảnh hỗn loạn
(a place providing) educational classes held in the evenings for people who are at work during the day.,lớp học ban đêm
"(a place to which a person can go for) a period of rest, religious meditation etc",nơi ẩn dật
(a place where there is) a demand for certain things,thị trường
(a place where) a wire etc carrying electric current (may be attached),chỗ tiếp xúc
"(a place which gives) shelter or protection from danger, trouble etc",nơi ẩn náu
(a place with) a course over which horse races are run,trường đua
"(a place with) a course over which races are run by cars, dogs, athletes etc.",đường đua
(a plan made by) conspiring,âm mưu
(a plan showing) a person’s ancestors and relations.,sơ đồ gia hệ
"(a plant from which is obtained) a coarse fibre used to make rope, bags, sails etc and the drug cannabis (hashish or marijuana).",cây gai dầu
(a plant) having flowers with stamens which can fertilize female flowers.,nhị hoa
(a plant) that produces seeds.,cây giống cái
(a plant) which lasts for more than two years,lâu năm
(a police officer of) the rank next above constable or patrolman.,hạ sĩ cảnh sát
"(a powder made from) the crushed seeds of the cacao tree, used in making chocolate",cacao
(a quantity of) something that has fallen,số lượng của cái gì đang hoặc đã rơi
(a record-player etc producing) high quality and great accuracy in the reproduction of sound.,thiết bị có độ trung thực cao
(a recording of) the music from a film,"giải, đường ghi âm"
"(a room containing) a receptacle for the body’s waste matter, usually with a supply of water for washing this away; a lavatory",nhà vệ sinh
(a room containing) a receptacle for waste matter from the body.,phòng vệ sinh
"(a room, especially a cellar, with) an arched roof or ceiling","vòm, mái vòm"
(a rope made of) strands of metal wound together for supporting a bridge etc,dây cáp
(a sauce made from) the juices from meat that is cooking.,nước thịt
(a section of) minced meat seasoned and pushed into a tube of animal gut or a similar material,xúch xích
"(a set of) clothes worn by eg soldiers, children at a particular school etc",đồng phục
"(a set of) surrounding conditions, especially those influencing development or growth",môi trường
(a set of) wires for carrying electric current or signals,dây cáp
(a share in the ownership of) a business firm etc,quyền lợi
(a sheet of) a kind of strong waterproof material,vải dầu
"(a shop selling) foods prepared ready for the table, especially cooked meats and usually unusual and foreign foods",cửa hàng bán những thức ăn ngon
(a short sentence or phrase which expresses) a principle of behaviour/behavior etc,phương châm
(a short statement of) one’s (especially religious) beliefs,tín ngưỡng
(a show of) daring,sự làm ra vẻ can đảm
(a sign of) great respect shown to a person,sự tôn kính
(a singer having) a male voice of the lowest pitch,giọng nam trầm
(a singer having) a singing voice of the highest pitch for a woman.,giọng nữ cao
(a singer having) a singing voice of the lowest pitch for a woman.,giọng nữ trầm
(a singer with) a deep male voice between bass and tenor,giọng nam trung
(a sound like) the call of a hen,tiếng gà cục cục
(a sound like) the cry of a goose or the sound of a motor-car horn.,tiếng còi
(a sound like) the cry of a goose or the sound of a motor-car horn.,tiếng kêu của ngỗng trời
(a speech or piece of writing containing) high praise.,(bài tán dương
(a state of) fear,sự kinh sợ
(a statement of one’s) dissatisfaction,sự than phiền
"(a statement on a letter etc giving) the day of the month, the month and year",ngày tháng
(a stick of) colouring/coloring for the lips.,son môi
"(a string of beads representing) a group of prayers, used by Roman Catholics.",chuỗi tràng hạt
(a substance) produced artificially by a chemical process,thuộc phương pháp tổng hợp
"(a sum of) money paid by a government etc to an industry etc that needs help, or to farmers etc to keep the price of their products low",tiền trợ cấp
(a supply of) food,sự cung cấp lương thực
(a thin strip of) celluloid made sensitive to light on which photographs are taken,phim
(a time of) new or increased interest in something,sự gây lại niềm tin
"(a title given to) a master in one of the arts, especially a musical composer or conductor.",nhà soạn nhạc đại tài
(a tune etc with) a strong rhythm,nhịp điệu nhịp nhàng
"(a type of plant that has) leaves that are dried and used for smoking in pipes, cigarettes, cigars etc, or as snuff",thuốc lá
(a type of) cloth or material,loại vải được dệt
(a unit of liquid measure) one fourth of a gallon (1.136 litres in the UK and 0.946 liters in the US).,"lít Anh bằng 1,136 lít)"
(a usually square piece of) grass and earth,cỏ
"(a vegetable with) an edible, orange, pointed root",củ cà rốt
(a verb in) the future tense.,thời tương lai
(a way of earning) one’s living,kế sinh nhai
(a way of) constructing or putting together,sự xây dựng
(a way of) life,cách sống
(a wine from) the grape-harvest of a certain (particularly good) year,mùa hái nho
(a wire that provides) an electrical connection with the earth.,dây tiếp đất
(a word) that asks a question,nghi vấn
(a work of art) made of bronze,đồ bằng đồng thiếc
"(a) business, occupation, or job",nghề nghiệp
(a) cake flavoured/flavored with treacle and ginger.,bánh mật hoặc bánh quy có vị gừng
"(a) cake or pudding containing raisins, currants etc.",bánh ngọt nho khô
"(a) celebration, especially in the Roman Catholic church, of Christ’s last meal (Last Supper) with his disciples",lễ Mét
"(a) change from one place, state, subject etc to another",sự quá độ
"(a) choice of, or (a) liking for, one thing rather than another",sự thích hơn
(a) close inspection,sự khảo sát
(a) comment or action that insults,lời lăng mạ
(a) communist,cộng sản
"(a) confused, noisy uproar",sự chấn động
(a) confusion or mistake,sự hiểu sai
(a) covering,lớp phủ
(a) covering on the inside,lớp lót
(a) cultivated growth of bacteria etc.,sự cấy vi khuẩn
"(a) death on the cross, especially that of Christ.",sự đóng đinh trên hình chữ thập
(a) defeat of an enemy or rival,chiến thắng
(a) desert or wild area of a country etc.,vùng hoang vu
"(a) detailed examination of something (a sentence, a chemical compound etc) especially by breaking it up into the parts of which it is made up",sự phân tích
(a) disagreement,sự xung đột
(a) drama about unfortunate events with a sad outcome,bi kịch
"(a) favour/favor or right available, or granted, to only one person, or to a small number of people",đặc quyền
(a) feeling of great worry or anxiety caused by the knowledge of danger,sự sợ hãi
(a) flopping movement.,cử động rơi phịch hoặc tiếng rơi thịch
(a) flow of electricity,"dòng, luồng"
(a) force measured in volts,điện áp
(a) formal questioning (eg of a witness).,sự thẩm vấn
(a) friendly and informal talk,chuyện gẫu
(a) gain or benefit,sự thuận lợi
(a) great lack or shortage especially of food,nạn đói kém
(a) lack or shortage,sự khan hiếm
(a) loud uproar,tiếng gào thét ầm ĩ
"(a) marked change of form, appearance, character etc",sự biến hình
(a) material that is likely to explode,chất nổ
(a) measure of the quantity of matter in an object,khối lượng
(a) measurement of depth of water etc.,sự dò chiều sâu
(a) medicine that gives strength or energy,thuốc bổ
(a) painful stiffening of the muscles,chuột rút
(a) particular arrangement or order,vật được tạo nên nhất là bằng cách riêng biệt hoặc đặc thù
"(a) pleasant activity which one enjoys doing in one’s spare time (eg a sport, hobby)",hoạt động giải trí
(a) pleasant quality or attraction,sự duyên dáng
(a) pretence or disguise,trò giả dối
(a) prison,tù
(a) purpose or advantage,mục đích
(a) reality,sự thực
(a) refusal to obey one’s senior officers in the navy or other armed services,cuộc binh biến
(a) repetition of an experiment or process,sự lặp lại
(a) rest in a state of natural unconsciousness,"giấc, sự ngủ"
(a) risk,cơ may
(a) separation of thought; disagreement,sự bất đồng
(a) settlement of differences in which each side gives up something it has previously demanded,sự thỏa hiệp
(a) shape; outward appearance,hình dáng
(a) shortage or absence of what is needed,sự thiếu hụt
"(a) showing of thoughts or feelings by words, actions etc",sự diễn đạt
(a) similarity or resemblance,sự giống nhau
(a) skin-colour/-color varying with race,màu da
(a) spoken or written remark,lời bình
(a) state of being connected or related,mối quan hệ
(a) strain or stress,áp lực
(a) strong belief,sự tin chắc
(a) strong desire,sự mong mỏi
(a) strong dislike or hatred,hận thù
"(a) strong rope or chain for hauling or tying anything, especially a ship",dây neo
"(a) sudden great fear, especially that spreads through a crowd etc",hoảng loạn
(a) sweet smell,hương thơm
"(a) talk between two or more people, especially in a play or novel",đối thoại
(a) tax on goods,thuế
"(a) thick cord, made by twisting together lengths of hemp, nylon etc",dây chão
(a) thick pudding or ball of cooked dough,bánh hấp
(a) treatment by massaging,sự xoa bóp
"(a) very great pain, suffering, worry etc",nỗi đau
"(a) very light cake or pudding made from flour, eggs and sugar etc.",bánh xốp
(a) very strong desire,sự thèm khát
(a) war between citizens of the same state,nội chiến
(a) wrong or bad use,lạm dụng
(able to be) passed on in this way,thuộc di truyền
"(able to produce ideas which are) new, fresh or not thought of before",độc đáo
(accepted as) normal or usual; The Post Office likes the public to use a standard size of envelope.,thông thường
(according to Marxism) belonging to the class of people who are educated and who own property.,giới tư sản
(according to Marxism) the class of people who are educated and who own property.,giới tư sản
"(according to some religions) the place or state of punishment of the wicked after death with much pain, misery etc.",địa ngục
(act of) escaping; state of having escaped,sự trốn thoát
(acting) together (with),cùng với
(all) the rage,rất hợp mốt
(almost) impossible to read; not legible,khó đọc
(also ATV) a small vehicle that looks like a small tractor and can travel fast on rough ground.,xe địa hình
"(also British pickaxe, American pickax – plural pickaxes) a tool with a heavy metal head pointed at one or both ends, used for breaking hard surfaces eg walls, roads, rocks etc.",cuốc chim
"(also CCTV) a system of cameras that allows you to see what is happening within a limited area, such as a building or street, in order to protect it from crime",hệ thống camera giám sát
(also CD) a disc on which sound or information is recorded.,đĩa com pắc
(also CEO) the president of a large company,chủ tịch một tập đoàn
(also Cancerian) someone who was born between 22 June and 23 July,Cự Giải
(also DA) a lawyer in the US who works for a state or county government and is responsible for bringing criminals to a court of law for trial,Ủy viên công tố quận
(also DTP) computing the production of a magazine etc using a small computer and a printer.,chế bản văn phòng
"(also Deutsche Mark, Deutschmarkˈdoitʃmaːk) the standard unit of German currency before the euro.",đồng Mác (Đức)
(also E) one of the four main points of the compass,hướng đông trên la bàn
(also French horn) the type of coiled brass horn that is played in orchestras etc.,kèn co
(also GM) (of a plant or animal) having its genetic structure changed for a particular purpose such as making crops more resistant to disease,biến đổi gen
(also N) one of the four main points of the compass,hướng bắc trên la bàn
(also OAP) British someone who is retired and receives an old age pension.,người được hưởng trợ cấp tuổi già
(also PA) British someone whose job is to help a manager by writing letters and making arrangements.,trợ lý riêng
(also PC) (of language or behaviour/behavior) that does not offend particular groups of people,khôn ngoan
"(also PC) a small computer that can be used independently by an individual user for word-processing, games, e-mail, storage of information. etc.",máy tính cá nhân
(also PE) physical training (gymnastics) and sport taught as a subject at school.,môn thể dục
"(also Thanksgiving Day) in the United States, a special day (the fourth Thursday in November) for giving thanks to God.",ngày lễ Tạ Ơn Chúa
(also Walkmanregistered trademark ) a small (radio and) cassette player with headphones that enables the person wearing it to listen to music while walking etc.,máy nghe nhạc cá nhân
(also Web site) a site on the Internet that gives information about a particular subject or person,"chỗ, vị trí"
(also Whit Sunday) a Christian festival celebrated on the seventh Sunday after Easter.,tuần lễ Hiện xuống
(also Whitsuntide) the days close to Whit Sunday.,những ngày gần tuần lễ Hiện xuống
(also adjective) (a person who is) older in years or higher in rank or authority,"người lớn tuổi hơn, người chức cao hơn"
(also adjective) (also navy blue) (of) a dark blue colour/color,xanh nước biển
"(also adjective) (also plaster of Paris) (of) a similar quick-drying substance used for supporting broken limbs, making models etc",bó bột thạch cao
(also adjective) (in) the form of a word which expresses only one,dạng số ít
"(also adjective) (of electric light, machines etc) working",đang bật
(also adjective) (of) a bluish-purple colour/color.,màu tím
(also adjective) (of) a kind of very hard stone,đá rất cứng
(also adjective) (of) a pink colour/color,màu hồng
"(also adjective) (of) a strong elastic substance made from the juice of certain plants (especially the rubber tree), or an artificial substitute for this",cao su
"(also adjective) (of) a substance put on walls, ceilings etc which dries to form a hard smooth surface",vữa
(also adjective) (of) a yellowish-white colour/color,màu kem
(also adjective) (of) its colour/color,màu vàng nhạt
(also adjective) (of) its colour/color,đỏ sẫm
"(also adjective) (of) its colour/color, a light yellowish brown",có màu nâu vàng nhạt
(also adjective) (of) its dark brown colour/color.,màu gỗ gụ
"(also adjective) (of) metal drawn out into a long strand, as thick as string or as thin as thread",dây kim loại
"(also adjective) (of) the back of a coin, medal etc",mặt trái của đồng tiền
(also adjective) (of) the beginning stage of anything,phôi thai
(also adjective) (of) the colour/color of the flowers,màu của hoa oải hương
"(also adjective) (of) the cut stalks of corn etc, having many uses, eg as bedding for cattle etc, making mats and other goods etc",rơm
(also adjective) (of) the material of which rocks are composed,đá
(also adjective) (of) the material of which the trunk and branches of trees are composed,gỗ
(also adjective) (of) the orange-pink colour/color of the fruit,hồng đào
(also adjective) (of) the wood of the tree,gỗ cây óc chó
"(also adjective) (something) of unusual size, form or appearance",quái vật
"(also adjective) (the) last of a hundred (people, things etc) or (the person, thing etc) in an equivalent position.",thứ một trăm
"(also adjective) (the) last of eight (people, things etc); (the) next after the seventh",thứ tám
"(also adjective) (the) last of eighteen (people, things etc); (the) next after the seventeenth",thứ mười tám
"(also adjective) (the) last of eighty (people, things etc); (the) next after the seventy-ninth.",thứ tám mươi
"(also adjective) (the) last of eleven (people, things etc); (the) next after the tenth.",thứ mười một
"(also adjective) (the) last of fifteen (people, things etc); (the) next after the fourteenth.",thứ mười lăm
"(also adjective) (the) last of fifty (people, things etc); (the) next after the forty-ninth.",thứ năm mươi
"(also adjective) (the) last of seven (people, things etc); (the) next after the sixth.",thứ bảy
"(also adjective) (the) last of seventeen (people, things etc); (the) next after the sixteenth.",thứ mười bảy
"(also adjective) (the) last of seventy (people, things etc); (the) next after the sixty-ninth.",thứ bảy mươi
"(also adjective) (the) last of six (people, things etc); (the) next after the fifth.",thứ sáu
"(also adjective) (the) last of sixteen (people, things etc); (the) next after the fifteenth.",thứ mười sáu
"(also adjective) (the) last of sixty (people, things etc); (the) next after the fifty-ninth.",thứ sáu mươi
"(also adjective) (the) last of twelve (people, things etc); (the) next after the eleventh.",thứ tự số 12
"(also adjective) (the) last of twenty (people, things etc); (the) next after the nineteenth.",số thứ tự 20
(also adjective) (the) opposite,ngược lại
"(also adjective) chemistry (symbol Fe) (of) an element that is the most common metal, is very hard, and is widely used for making tools etc",sắt
"(also adjective) in or into a vehicle, train etc","trên, trong tàu xe"
(also adjective) of films able to be seen,có thể xem được
"(also adjective) the last of a thousand (people, things etc) or (the person, thing etc) in an equivalent position.",thứ một nghìn
(also adjective) the last of five (people etc); the next after the fourth.,thứ năm
"(also adjective) the last of forty (people, things etc); the next after the thirty-ninth.",thứ bốn mươi
"(also adjective) the last of four (people, things etc); the next after the third.",thứ tư
(also adjective) the last of fourteen (people things etc); the next after the thirteenth.,thứ mười bốn
"(also adjective) the last of nine (people, things etc); the next after the eighth.",thứ chín
"(also adjective) the last of nineteen (people, things etc); the next after the eighteenth.",số mười chín
"(also adjective) the last of ninety (people, things etc); the next after the eighty-ninth.",số 90
"(also adjective) the last of ten (people, things etc); the next after the ninth.",thứ 10
"(also adjective) the last of thirteen (people, things etc); the next after the twelfth.",số thứ 3
"(also adjective) the last of thirty (people, things etc); the next after the twenty-ninth.",số thứ 30
"(also adjective) the last of three (people, things etc); the next after the second",số thứ ba
"(also adverb) buying and selling goods on a large scale, usually from a manufacturer and to a retailer",bán sỉ
(also adverb) standing straight up; erect or vertical,thẳng đứng
"(also adverb) used in exclamations of surprise, anger etc",sử dụng trong câu cảm thán bày tỏ sự ngạc nhiên
"(also adӕd, advertˈadvəːt) a film, newspaper announcement, poster etc making something known, especially in order to persuade people to buy it",bài quảng cáo
(also almond tree) a kind of tree related to the peach.,cây hạnh nhân
(also amp) a piece of equipment for increasing the strength or power-level of electric currents especially so as to increase loudness,bộ khuyếch đại
"(also anorexia nervosa-neː(r)ˈvousə) medical an abnormal fear of being fat that makes people, especially girls and young women, starve themselves",chứng biếng ăn
(also answerphone) a machine that take messages for you when you cannot answer the phone,máy trả lời điện thoại
(also apron-stage) the part of the stage in a theatre which is in front of the curtain.,thềm sân khấu
(also avocado pear) a kind of pear-shaped tropical fruit.,quả bơ
(also bail) to clear (water out of a boat with buckets etc),đóng thành kiện
(also balsa tree) a tropical American tree.,cây gỗ bấc
"(also bay tree) the laurel tree, the leaves of which are used for seasoning and in victory wreaths.",cây nguyệt quế
(also be left stranded) to be left helpless without eg money or friends,kẹt lại
