English,Other
accountants,एकाउंटेंट
accounted,हिसाब
accounting,लेखा
accounts,खाता
accredit,मान्यता
accreditation,मान्यता
accredited,आधिकारिक
accrediting,मान्यता प्राप्त
accretion,एस
accrual,अक्रूअल
accrue,आर्जित
accrued,अर्जित
accrues,देय
accruing,थपिनु
acculturation,लोड
accumulate,जम्मा
accumulated,संचित
accumulates,थुपार्नु
accumulating,जम्मा
accumulation,जम्मा
accumulations,संचय
accumulative,संचयी
accumulator,संचायक
accur,चिट्ठे
accuracies,परिशुद्घता
accuracy,शुद्धता
accurancy,यथार्थता
accurate,सही
accurately,सही
accursed,श्रापित
accurst,पापिष्ठ
accusation,अभियोग
accusations,आरोपहरू
accusative,कर्ता कारक
accusatives,कर्ता कारक
accusatory,अभियोगात्मक
accuse,आरोप
accused,आरोप
accuser,दोष लगाउने
accusers,आरोप लगाउनेहरू
accuses,दोष लागाउनु
accusing,आरोपित
accustomed,आदी
ace,एक्का
acer,एसर
aces,किनेकी
acetaldehyde,एसीटैल्डिहाइड
acetate,एसीटेट
acetic,एसिटिक
acetone,एसिटोन
acetylene,एसिटिलीन
acharya,आचार्य
ache,दुख्यो
ached,बस्छ
aches,दुखाइ
achievable,प्राप्त
achieve,प्राप्त
achieved,हासिल
achievement,उपलब्धि
achievements,उपलब्धिहरू
achiever,सफल
achievers,उच्चकोटिको
achieves,प्राप्त छ
achieving,प्राप्त
aching,भइ
achy,दुखाइ
acid,एसिड
acidic,अम्लीय
acidification,अम्लीकरण
acidity,अम्लता
acids,एसिड
acker,ऐकर
acknowledge,स्वीकार
acknowledged,स्वीकार
acknowledgement,स्वीकृति
acknowledgements,स्वीकृति
acknowledges,स्वीकार्छन्
acknowledging,मान्नु
acknowledgment,स्वीकृति
acknowledgments,स्वीकृति
acne,मुखासे
acnes,डण्डीफोर
aconite,साझा नगर्नुहोस्
acorn,कटुस
acorns,कटुस
acousmatic,अकुस्म्याटिक
acoustic,ध्वनिक
acoustical,ध्वनिक
acoustics,श्रवणशास्त्र
acquaint,चिनाउने
acquaintance,जानकारी
acquaintances,परिचितहरू
acquainted,परिचित
acquainting,जानकारी दिनु
acquaints,जानकारी दिनु
acquantance,चिनापर्ची
acquiesce,सहमति जनाइरहेका
acquiesced,बहस गर्न छोडे
acquiescence,अणु
acquiesces,मान्छिन्
acquire,प्राप्त
acquired,प्राप्त
acquiree,खुर्सिदले
acquirement,प्राप्ति
acquires,मा प्राप्त
acquiring,प्राप्त
acquisition,अधिग्रहण
acquisitions,अधिग्रहण
acquit,दोषमुक्त गर्नु
acquits,निर्दोष घोषित गर्नु
acquittal,विमुक्ति
acquittals,दोषबाट छुटकारा
acquitted,निर्दोष घोषित गर्नु
acquitting,निर्दोष घोषित गर्नु
acre,एकड
acreage,ऐकर
acres,एकड
acrid,तीखा
acrimonious,उग्र
acrimoniously,तीक्ष्णतापूर्वक
acrobat,एक्रोबैट
acrobatics,जिम्न्यास्टिक
acrobats,डोरी आदिमा भुणएिर कसरत देखाउने महिला
acronym,गरयो
acronyms,एक्रोनिम्स
acropolis,एक्रोपलिश
across,मार्फत
acrostic,चित्रकाव्य
acrylic,एक्रिलिक
act,कार्य
actant,कार्यी
acted,काम
acting,अभिनय
actinium,एक्टिनियम
actinomycosis,किरण रोग
actinopterygii,ऐकटीनोप्टीरेजी
action,कार्य
actionable,कार्वाहि
actions,कार्यहरू
activate,सक्रिय
activated,सक्रिय
activates,क्रियाशीलता
activating,सक्रिय
activation,सक्रियता
activator,प्रवर्तक
active,सक्रिय
actively,सक्रिय
activeness,सक्रियता
activism,सक्रियता
activist,कार्यकर्ता
activists,कार्यकर्ता
activities,गतिविधिहरु
activity,गतिविधि
actor,अभिनेता
actors,अभिनेता
actress,अभिनेत्री
actresses,अभिनेत्री
acts,प्रेरित
actual,वास्तविक
actualisation,एक्तुअलिजेशन
actuality,वास्तविकता
actualization,एक्तुअलिजेशन
actually,वास्तवमा
actuals,वास्तविक
actuarial,बीमांकिक
actuating,मनोभावद्वारा
actuator,एक्टुएटर
actuators,एक्टुएटरहरुको
acuerdo,करार
acuity,तीक्ष्णता
acumen,क्षमताजस्ता
acupoint,एक्यूपइंट
acupressure,एक्यूप्रेशर
acupuncture,एकयुपंचर
acupunctures,एकयुपंचर
acupuncturist,अकुपंक्चरिस्ट
acupuncturists,एक्यूपंक्चर
acute,तीव्र
acutely,तीव्रता
acutest,तीव्र
acyclic,अचक्रीय
acystia,अव्योषिता
ad,विज्ञापन
ada,एडा
adage,कहावत
adam,आदम
adamant,दृढ
adams,एडम्स
adapt,अनुकूल
adaptability,अनुकूलता
adaptable,लचकदार
adaptation,मिलाइएको
adaptations,अनुकूलता
adapted,छाँटकाँट
adapter,एडप्टर
adapters,एडेप्टर
adapting,अनुकूल
adaptive,अनुकूली
adaptor,एडप्टर
adaptors,एडेप्टर
adapts,अनुकुल बनाउनु
adar,अडार
adc,एडीसी
add,थप
added,थप
addend,योज्य
addenda,परिशिष्टहरुलाई
addendum,परिशिष्ट
adder,योजक
addict,दुर्व्यसनी
addicted,आदी
addiction,लत
addictions,दुर्व्यसनहरूमाथि
addictive,लत
addicts,नशेडी
adding,थप
addis,अदीस
addition,साथै
additional,थप
additionality,अतिरिक्तता
additionally,यस बाहेक
additions,थपिएको
additive,थपिएको
additives,थपिएको
addled,व्याकुल
addr,ठे
address,ठेगाना
addressable,ठेगाना
addressed,संबोधित
addressee,प्रापकमिलानकर्ता
addresses,ठेगाना
addressing,सम्बोधन
adds,भन्छन्
adduce,पेश गर्नु
adduction,प्रस्तुतीकरण
adelaide,एडिलेड
adeligate,प्रतिनिधि
aden,एडेन
adenine,एडेनाइन
adenohypophysis,पीयूषिकाग्रंथि
adenoma,ग्रंथ्यर्बुद
adenose,गिल्टी जैसा
adenosine,एडीनोसाइन
adept,सिपालु
adequacy,पर्याप्तता
adequate,पर्याप्त
adequately,पर्याप्त
adhere,पालन
adhered,पालन
adherence,अनुपालन
adherent,पक्षपाती
adherents,अनुयायीहरूले
adheres,पालना
adhering,पालन
adhesion,आसंजन
adhesive,टास्ने
adhesively,चिपचिपाते
adhesives,टाँसन
adiantum,बालछड
adiaphorism,धार्मिक उदारता या सहिष्णुता
adieu,विदाई
aditya,आदित्य
adj,वि
adjacency,संलग्नता
adjacent,आसन्न
adjectival,विशेषणात्मक
adjective,विशेषण
adjectives,विशेषण
adjoin,जुटाना
adjoining,आसपासका
adjoins,कोइराला
adjourn,स्थगित गर्नु
adjourned,स्थगित गर्नु
adjourning,स्थगित गर्नु
adjournment,स्थगन
adjourns,स्थगित गर्नु
adjuct,अधियोजी
adjudges,ठान्नुहुन्छ
adjudication,अधिनिर्णय
adjunct,सहायक
adjunction,प्रकृतिभाव
adjust,समायोजन
adjustable,समायोज्य
adjusted,समायोजित
adjuster,समायोजक
adjusting,समायोजन
adjustment,समायोजन
adjustments,समायोजन
adjusts,समायोजन
adjutant,भुँडीफोर-चरो
adjuvant,सहायक
adm,एडीएम
admin,व्यवस्थापक
administer,प्रशासन गर्नु
administered,प्रशासित
administering,प्रशासन
administers,व्यवस्थापन
administrate,प्रशासनिक
administration,प्रशासन
administrations,प्रशासनहरू
administrative,प्रशासनिक
administrator,प्रशासक
administrators,प्रशासकहरूले
admins,प्रशासन
admirable,उत्कृष्ट
admirably,प्रशंसनीय
admiral,नौसेनापति
admirals,एडमिरल्स
admiralty,नौवाहनविभाग
admiration,प्रशंसा
admirations,प्रशंसा
admire,पराउँछु
admired,प्रशंसा
admirer,प्रशंसक
admirers,प्रसंशक
admires,आदर गर्नु
admiring,प्रशंसा
admissibility,ग्राहृयता
admissible,स्वीकार गर्न सकिने
admission,भर्ना
admissions,विरामी
admit,स्वीकार
admits,स्वीकार्छन्
admittance,प्रवेश
admittances,प्रवेश
admitted,स्वीकारे
admittedly,हुन त
admitting,भित्र पस्न दिनु
admix,मिलाउनु
admixture,मिसामिस
admixtures,मिसावटी गरिएको
admonish,सल्लाह दिन्छन्
admonished,यस्तो सल्लाह दिए
admonishes,यस्तो सल्लाह दिन्छन्
admonishing,हप्काउँदै
admonition,सल्लाह
admonitions,सल्लाह
adnominal,अधिनामिक
ado,हलचल
adobe,एडोब
adolescence,किशोरावस्था
adolescences,किशोरवस्था
adolescent,किशोर
adolescents,किशोरों
adolf,एडल्फ
adopt,अपनाउने
adoptability,ग्रहणीयता
adopted,अपनाए
adopter,एडोप्टर
adopting,गोद
adoption,ग्रहण
adoptions,अंगीकरण
adoptive,धर्मपिता
adopts,अंगीकरण गर्न
adorable,प्यारो
adorably,श्रद्धापूर्वक
adoration,भक्तिको
adore,पुजा गर्नु
adored,लाग्यो
adorer,पुजारी
adores,पुजा गर्नु
adoring,पुजा गर्नु
adorn,सजाउनु
adorned,सजी
adorning,सिगार्नु
adornment,सिंगार
adornments,स्टाफ
adorns,शोभा बढाउँछ
adrenal,अधिवृक्क
adrenaline,एड्रेनालाईन
adrenergic,एड्रीनर्जिक
adrian,एड्रियन
adrift,बाटो बिराएको
ads,विज्ञापन
adsorb,सोखना
adsorbent,अधिषोशी
adsorption,सोखना
adulatory,चाटुक्ति
adult,वयस्क
adultation,मिलावट
adulterate,मिलावट
adulterated,मिलावटी
adulterating,बङ्ग्याउँछौं
adulteration,अपमिश्रण
adulterer,व्यभिचारीले
adulterers,व्यभिचारी
adulteress,व्यभिचारिणी
adulteresses,व्यभिचारी
adulteries,अरुसित विवाहित व्यक्तिको करणी
adulterous,व्यभिचारी
adultery,व्यभिचार
adulthood,वयस्क जीवनको
adults,वयस्क
adumration,पूर्वाभास
adv,क्रियावि
advalorem,मुल्यानुसार
advance,अग्रिम
advanced,उन्नत
advancement,प्रगति
advancements,प्रगति
advances,अग्रिम
advancing,अग्रिम
advantage,फाइदा
advantaged,हुनेगरी
advantageous,लाभप्रद
advantages,फाइदा
advarse,प्रतीप
advection,अभिवहन
advent,आगमन
adventist,एडभेन्टिस्ट
adventists,एडभेन्टिस्टहरूले
adventure,साहसिक
adventurer,साहस कर्म गर्ने व्यक्ति
adventurers,साहस कर्म गर्ने व्यक्ति
adventures,साहसिक
adventuresome,रोमाञ्चक यात्रा गर्ने सोख
adventurism,दुस्साहसवादका
adventurous,साहसिक
adverb,क्रियाविशेषण
adverbial,क्रियायोगी
adverbs,विशेषण
adversarial,विरोधात्मक
adversaries,शत्रुहरूले
adversary,शत्रु
adversative,विरोधसूचक
adversatively,विरोध प्रकट गरदै
adverse,प्रतिकूल
adversely,प्रतिकूल
adversities,जनले
adversity,विपत्ति
advert,विज्ञापन
advertise,विज्ञापन
advertised,विज्ञापन
advertisement,विज्ञापन
advertisements,विज्ञापन
advertiser,विज्ञापनदाता
advertisers,विज्ञापनदाताहरु
advertises,विज्ञापन गर्नु
advertising,विज्ञापन
advertizing,विज्ञापन को
adverts,विज्ञप्ति
advice,सल्लाह
advices,सल्लाह
advisability,उचित छ
advisable,उचित
advise,सल्लाह
advised,सल्लाह
adviser,सल्लाह दिने व्यक्ति
advisers,सल्लाहकारहरू
advises,सल्लाह
advising,सल्लाह
advisor,सल्लाहकारमा
advisories,परामर्शका
advisors,सलाहकारहरु
advisory,सल्लाहकार
advocacy,वकालत
advocate,अधिवक्ता
advocated,पक्षमा बोल्नु
advocates,समर्थकले
advocating,वकालत
adze,बसिला
aegean,ईजियन
aegis,तत्वावधान
aeolian,हावा द्वारा लाया गया
aeon,कल्प
aeons,युगौंसम्म
aerated,वायु युक्त
aeration,वातन
aerator,फावडा
aerial,हवाई
aeries,एयरलाइनहरु
aero,हवाई
aerobatics,एरोब्याटिक्स
aerobia,वायुजीवी
aerobic,एरोबिक
aerobics,एरोविक्स
aerodynamics,वायुगतिकीय
aerogenous,वायुजनक
aerogramme,हवाइ-पत्र
aeronautical,वैमानिक
aeronautics,एरोनटिक्स
aeroplane,हवाइजहाज
aeroplanes,हवाईजहाज
aerosol,एयरोसोल
aerosols,एयरोसौल्ज
aerospace,एयरोस्पेस
aes,एईएस
aesthete,पारखी
aesthetic,सौंदर्य
aesthetically,सौंदर्यबोध
aesthetics,सौंदर्य
af,वायुसेना
afar,अफर
afeard,भयभीत
afebrile,ज्वरो
affability,पैशल्य
affable,मिलाउँदै
affair,सम्बन्ध
affaire,प्रेम
affairs,मामिलामा
affect,असर
affected,प्रभावित
affecting,प्रभावित
affection,स्नेह
affectionate,मायालु
affectionately,माया
affectionateness,स्नेहशीलता
affections,स्नेह
affective,प्रभावकारी
affects,असर गर्छ
afferent,अभिवाही
affiance,पत्यार
affiant,शपथपत्रिक
affidavit,शपथ पत्र
affidavits,शपथ पत्र
affiliale,मिलाउनु
affiliate,संबद्ध
affiliated,संबद्ध
affiliates,सम्बद्ध
affiliating,संबद्धन
affiliation,सम्बन्धन
affiliations,संबद्धताह
affine,सजातीय
affinities,समानताहरु
affinity,आत्मीयता
affirm,अभिवचन
affirmation,बुँदा
affirmations,पुष्टि
affirmative,सकारात्मक
affirmatively,सुस्पष्ट
affirmed,ठोकेर भन्नु
affirming,ठोकेर भन्नु
affirms,कुरोलाई पुष्टि
affix,लगाउनु
affixation,मिलाना
affixed,टास्नु
affixes,टास्नु
affixing,टास्नु
afflict,सताउनु
afflicted,दुःख
afflicting,दुःख
affliction,कष्ट
afflictions,कष्ट
afflictive,पीडक
afflicts,कष्ट दिनु
affluence,धनदौलत
affluent,समृद्ध
afford,खर्च
affordability,सामर्थ्य
affordable,किफायती
afforded,किन्न सक्नु
affording,किन्न सक्नु
affords,किन्न सक्नु
afforestation,वनीकरण
afforested,एफोरेसटेड
affrighted,खुबै डराएका
affront,अपमान
afghan,अफगान
afghani,अफ्गानी
afghanis,अफगानिस्तान
afghanistan,अफगानिस्तान
afghans,अफगान
afire,आगो
aflame,आगोले भस्म भयो
afloat,पानीमा र्तैरिदै गरेको
afoot,रचिंदैछ
aforementioned,माथि उल्लिखित
aforesaid,पूर्वोक्त
aforetime,उहिलेका
afp,एएफपी
afraid,डर
africa,अफ्रीका
african,अफ्रिकी
africans,अफ्रीकनहरु
afrikaans,अफ्रिकी
aft,पिछाडी
after,पछि
afterlife,गएपछि हर
aftermarket,बायोटेक
aftermath,असरहरू
afternoon,दिउँसो
afternoons,दिउँसो-दिउँसो
aftershave,आफ्टरशेव
aftershocks,परकम्पन
afterthought,बाद
afterward,त्यसपछि
afterwards,पछि
afterwords,भरे
afterwork,काम पछि
ag,एजी
again,फेरि
against,विरुद्ध
agame,एउटा खेल
agape,भ्रातृ प्रेम
agarwal,अग्रवाल
agassiz,अगासिज
agatha,अगाथा
agathodaimon,धनजीते
age,उमेर
aged,वृद्ध
ageing,वृद्ध
ageless,अविनाशी
agencies,एजेन्सीहरू
agency,एजेन्सी
agenda,एजेन्डा
agendas,सभामा छलफल गरिने विषय
agenless,अकर्तृक
agent,एजेन्ट
agentive,सकर्तृक
agents,एजेन्ट
ages,उमेर
agglomerates,एग्लोमीरेट्स
agglomeration,ढेर
agglutinated,संश्लिष्ट
agglutinating,घनिष्टता
agglutinative,योगात्मक
aggrandizement,बढती
aggravate,बढन
aggravated,अभ्क बिर्गार्नु
aggravates,अभ्क बिर्गार्नु
aggravating,गम्भीर बनाउनु
aggravation,वृद्घि
aggravations,वृद्घि
aggreement,लेखापढी
aggregate,समग्र
aggregated,एकत्रित
aggregates,समुच्चय
aggregation,एकत्रीकरण
aggregations,एकत्रिकरणहरू
aggregator,समष्टिकर्ता
aggregators,सङ्ग्रहकर्ता
aggression,आक्रमण
aggressions,आक्रामकता
aggressive,आक्रामक
aggressively,आक्रामक
aggressiveness,आक्रामकता
aggressor,पहिला आक्रमण गर्ने देश वा व्यक्ति
aggressors,पहिला आक्रमण गर्ने देश वा व्यक्ति
aggrieve,पीडा पुर्‍याउनु
aggrieved,अपकृत
aghast,हैरान
agile,चुस्त
agility,चपलता
aging,वृद्ध
agio,पावर एन्ड
agitate,हल्लाउनु
agitated,उत्तेजित गर्नु
agitates,उत्तेजित गर्नु
agitating,उत्तेजित गर्नु
agitation,आन्दोलन
agitational,आन्दोलन को रास्ता
agitations,दैनिकी
agitator,आंदोलनकारी
agitators,आंदोलनकारियों
aglow,जोसले भरिएको
agnostic,अज्ञेयवाद
agnosticism,इङ्किङ्
agnostics,अज्ञेयवादका
ago,पहिले
agog,मुस्तेद
agonies,घोर व्यथा
agonising,पीडादायी
agonizes,वेदनाहरूलाई
agonizing,पीडादायी
agony,पिडा
agora,अब
agouti,पीला
agra,आगरा
agranulocyte,अकणीश्वेतकोशिका
agrarian,कृषि
agree,सहमत
agreeable,राजी
agreeableness,लोसार
agreeably,उदार
agreed,सहमत
agreeing,सहमत
agreement,सम्झौता
agreements,सम्झौताहरूमा
agrees,सहमत
agrestic,ग्राम्य
agribusiness,कृषि व्यवसाय
agricultural,कृषि
agriculture,कृषि
agricultures,कृषि
agriculturist,माटिकोटे
agriculturists,किसानहरु
agrippa,अग्रिपाले
agritourism,कृषि पर्यटन
agronomic,कृषिशास्रीय
agronomics,कृषिविज्ञान
agronomist,कृषिविज्ञानी
agrotourism,वैकल्पिक पर्यटन
ags,ऐजन
ah,आह
aha,अहा
ahab,आहाबले
ahead,अगाडि
ahem,अहम
ahimsa,अहिंसा
ahistorical,अनैतिहासिक
ahluwalia,अहलुवालिया
ahmed,अहमद
ahs,ग्ल्यामर
aia,एआईए
aid,सहायता
aide,सहयोगी
aided,सहायता प्राप्त
aides,नर्सों सहयोगिहरु
aiding,मदत
aids,एड्स
aiken,एइकेन
aikido,आइकिदो
ail,बीमार
ailing,बिरामी परेका
ailment,रोगको
ailments,रोगहरु
ails,कष्ट
aim,उद्देश्य
aimed,उद्देश्य
aiming,खेलकुद
aimless,उद्देश्यहीन
aims,लक्ष्य लिएको छ
ain,ऐन
air,हावा
airborne,ड्रम
airbrushing,एयर ब्रस
airbus,एयरबस
aircraft,विमान
aircrafts,एअर
aired,प्रसारित
airfare,विमान किराया
airfares,हवाई किराए
airfield,एयरफील्ड
airfields,एयरफील्ड
airflow,हावा प्रवाह
airing,प्रसारण
airless,वायुहीन
airletter,हवाइ-पत्र
airline,विमान सेवा
airliner,विमानसेवाको
airliners,विमानहरु
airlines,एयरलाइन्स
airmail,हवाईडाक
airmails,हवाईडाक
airplane,हवाइजहाज
airplanes,हवाईजहाज
airport,विमानस्थल
airports,विमानस्थलको
airs,हावा
airstream,श्‍वासप्रवाह
airstrikes,आक्रमणों
airstrip,हवाइ मैदान
airtel,एयरटेल
airtime,एयरटाइम
airway,एयरवेज
airways,एयरवेज
airworthiness,उडान योग्यता
airy,वायुमय
ais,एआईएस
aisle,डिब्बामा
aisles,गिर्जाघरमा आसनहरुको बचेको पथ
ait,आर
ajar,अधखुला
ajee,बैयाँ
ak,एके
aka,उर्फ
akal,अकल
akan,एकान
akin,समान
aking,मेरी
akita,अकिता
akron,एक्रोन
al,अल
alabama,अलबामा
alabaster,सिलखडी
alacrity,खुसीसाथ
aladdin,अलादीन
alamo,अलामो
alamos,एलामोस
alan,एलन
aland,अलान्ड
alanine,एलानाइन
alar,डैना
alarge,ठुलो
alarm,अलार्म
alarmed,सजग
alarming,बढ्दो
alarmingly,अत्यन्तै
alarmist,भय उत्पन्न
alarms,अलार्म
alas,हाय
alaska,अलास्का
alaskan,अलास्का
alastair,एलेस्टर
alates,से
alba,अल्बा
alban,अल्बन
albania,अल्बानिया
albanian,अल्बेनियन्
albany,अल्बानी
albatross,आल्बाट्रस
albeit,यद्यपि
albert,अल्बर्ट
alberta,अल्बर्टा
alberto,अल्बर्टो
albinism,ऐल्बिनिजम
albion,अल्बियन
albrecht,अल्ब्रेक्ट
album,एल्बम
albumen,श्वेतक
albums,एल्बम
alchemist,कीमियागर
alchemy,कीमिया
alcohol,रक्सी
alcoholic,मादक
alcoholics,मादक
alcoholism,रक्सीमा धेरै लत बसेको अबस्था
