English,Other
academically,academic
academicians,academicieni
academics,academicieni
academy,academie
academies,academii
cashew,acaju
lull,acalmie
acanthus,acantă
forestall,acapara
acquisitive,acaparator
forestalling,acaparator
grabber,acaparator
engulfing,acaparării
signalman,acar
outhouses,acareturi
mites,acarieni
hjem,acasă
home,acasă
accelerate,accelera
expedite,accelera
quicken,accelera
acceleration,accelerare
speeding,accelerare
accelerating,accelerarea
expediting,accelerarea
accelerated,accelerat
quickening,accelerat
sped,accelerat
speeded,accelerat
throttle,acceleratie
accelerators,acceleratoare
expedited,accelerată
quickened,accelerată
accelerations,accelerații
accelerates,accelerează
expedites,accelerează
accelerometers,accelerometre
accelerometer,accelerometru
emphasis,accent
accents,accente
emphases,accente
accentuate,accentua
accenting,accentuare
accentuation,accentuare
accented,accentuat
accentuated,accentuat
emphasised,accentuat
emphasized,accentuat
stressed,accentuat
underlined,accentuat
accentuates,accentuează
accentuating,accentuând
accept,accepta
acquiesce,accepta
acceptable,acceptabil
acceptably,acceptabil
livable,acceptabil
passable,acceptabil
bankable,acceptabil la bancă
acceptability,acceptabilitate
acceptance,acceptare
acceptation,acceptare
accepting,acceptare
accepter,acceptor
acceptors,acceptori
accepts,acceptă
acceptances,acceptările
access,acces
accession,acces
exhalation,acces de furie
huff,acces de furie
tantrum,acces de furie
brainstorm,acces de nebunie
accessing,accesarea
accessed,accesat
accesses,accesează
accessible,accesibil
affordable,accesibil
reachable,accesibil
accessibility,accesibilitate
affordability,accesibilitate
accessories,accesorii
paraphernalia,accesorii
appurtenances,accesoriile
accessory,accesoriu
misadventure,accident
accidentally,accidental
adventitious,accidental
fortuitously,accidental
inadvertent,accidentală
injures,accidentari
billowy,accidentat
bumpy,accidentat
rugged,accidentat
accidents,accidente
crashes,accidente
strokes,accidente vasculare cerebrale
excise,accize
needled,ace
needles,ace
it,aceasta
thereon,aceasta
huius,această lună
crumpets,aceeasi masa
thesame,aceeași
headless,acefal
acerbic,acerb
stiffer,acerba
this,acest
these,acestea
those,acestea
latters,acestor două state
thereof,acestora
hereof,acestui document
acetate,acetat
acetates,acetați
acetylene,acetilenă
acetone,acetonă
acquit,achita
acquittal,achitare
acquittance,achitare
remittal,achitare
acquitting,achitarea
acquited,achitat
acquitted,achitat
receipted,achitate
acquits,achită
acquittals,achitări
acquisitions,achizitii
procures,achizitioneaza
acquirer,achizitor
acquisition,achiziție
procurements,achiziții
purchases,achiziții
purchased,achiziționate
acquires,achiziționează
acyclic,aciclic
acidic,acid
aspirin,acid acetilsalicilic
acidifying,acidifiant
acidification,acidifiere
acidity,aciditate
acidify,acidula
acidified,acidulat
fizzy,acidulate
cuthbert,aciuat
acids,acizi
polyunsaturates,acizi grași polinesaturați
saturates,acizi grași saturați
acclaim,aclama
acclamation,aclamare
acclaimed,aclamat
acclamations,aclamații
acclimatisation,aclimatizare
acclimatising,aclimatizarea
acclimatise,aclimatizat
acclimatised,aclimatizat
acne,acnee
accolade,acoladă
acolyte,acolit
acolytes,acoliții
cronies,acoliții
henchmen,acoliții
there,acolo
therein,acolo
theres,acolo
thither,acolo
yonder,acolo
accustoming,acomodarea
accompaniment,acompaniament
accompaniments,acompaniamente
accompanist,acompaniator
coverup,acopera
cover,acoperi
defray,acoperi
coverage,acoperire
hedging,acoperire
overlay,acoperire
undercoating,acoperire de
coatings,acoperiri
coverings,acoperiri
roofing,acoperisuri
roofings,acoperisuri
roofs,acoperisuri
blanketed,acoperit
coated,acoperit
covered,acoperit
hedged,acoperit
obscured,acoperit
ivied,acoperit cu iederă
veiled,acoperit cu voal
awash,acoperit de apă
sooty,acoperit de funingine
lichened,acoperit de licheni
overcast,acoperit de nori
housetop,acoperiș
roof,acoperiș
roofed,acoperiș
rooftop,acoperiș
housetops,acoperișuri
rooftops,acoperișurile
covereth,acoperă
wimple,acoperământ purtat de călugărițe
accord,acord
agreement,acord
grant,acorda
enfranchise,acorda drepturi municipale
representer,acorda reprezentarea
tunable,acordabile
tunings,acordaje
award,acordare
granting,acordarea
accorded,acordat
bestowed,acordat
granted,acordate
accordions,acordeoane
accordion,acordeon
accordionist,acordeonist
tuner,acordor
accords,acorduri
agreements,acorduri
chords,acorduri
accost,acosta
moor,acosta
verges,acostamente
accosting,acostare
mooring,acostare
accosted,acostat
acquis,acquis-ul
accredit,acredita
accreditation,acreditare
accrediting,acreditare
accredited,acreditat
accredits,acrediteaza
acres,acri
acrylic,acril
acrylics,acrilice
tartness,acrime
soured,acrit
sourness,acritură
aerobatic,acrobatice
acrobats,acrobați
acrobatics,acrobație
aerobatics,acrobație
achromatic,acromatic
acronym,acronim
acronyms,acronime
acropolis,acropolă
acrostic,acrostih
acrostics,acrostihuri
acidly,acru
acre,acru
acrid,acru
sour,acru
sourly,acru
disclaimer,act de renunțare
acts,acte
addenda,acte aditionale
enactments,acte normative
actinides,actinide
prosecutable,actionat in instanta
active,activ
actively,activ
asset,activ
activate,activa
activation,activare
activating,activarea
activated,activat
enabled,activat
activators,activatori
actives,active
activates,activează
activity,activitate
activities,activități
activists,activiști
activations,activări
stroller,actor ambulant
actors,actori
histrionic,actoricesc
acting,actorie
histrionics,actorie
actresses,actrite
actress,actriță
actuality,actualitate
topicality,actualitate
timeliness,actualitatea
actualities,actualități
newsreel,actualități
newsreels,actualități
actualise,actualiza
refreshable,actualizabilă
actualisation,actualizare
update,actualizare
upgrade,actualizare
discounting,actualizarea
updating,actualizarea
updated,actualizat
actualised,actualizată
updates,actualizări
actuary,actuar
actuaries,actuari
watercolours,acuarele
watercolour,acuarelă
acuity,acuitate
acuteness,acuitate
stingers,acul
now,acum
accumulate,acumula
amass,acumula
garner,acumula
accumulation,acumulare
accumulating,acumularea
amassed,acumulat
garnered,acumulat
accrued,acumulate
accumulated,acumulate
accumulative,acumulativ
accumulator,acumulator
accumulators,acumulatori
accrues,acumulează
accumulates,acumulează
amassing,acumulând
accretions,acumulări
accumulations,acumulări
acupuncture,acupunctura
acupuncturists,acupuncturisti
acoustic,acustic
acoustically,acustic
acoustical,acustica
acoustics,acustică
acute,acut
acutely,acut
accuse,acuza
reprehend,acuza
indictment,acuzare
accused,acuzat
arraigned,acuzat
blamed,acuzat
charged,acuzat
accusative,acuzativ
accusatory,acuzator
accuser,acuzator
accusingly,acuzator
accusers,acuzatorii
accusation,acuzație
accusations,acuzații
allegations,acuzații
accusing,acuzându-
accuses,acuză
indicting,acuză
aquamarine,acvamarin
aquaria,acvarii
aquariums,acvarii
aquarium,acvariu
aquatic,acvatic
aquatics,acvatic
aquifer,acvifer
aquifers,acvifere
aquiline,acvilin
actuate,acționa
acton,acționa în
shareholder,acționar
stockholder,acționar
actuating,acționare
actuation,acționare
actuator,acționare
shareholders,acționari
stockholders,acționari
acted,acționat
actuated,acționat
actuates,acționează
actings,acționări
action,acțiune
share,acțiune
actions,acțiuni
equities,acțiuni
shares,acțiuni
injunctions,acțiunile în încetare
adhoc,ad hoc
adamantine,adamantin
pervasiveness,adancimea
dimples,adancituri
shallows,adancituri
harbored,adapostit
harboured,adapostit
adapt,adapta
adaptable,adaptabil
adaptability,adaptabilitate
adaptation,adaptare
adapting,adaptarea
adapted,adaptate
attuned,adaptate
tailored,adaptate
adaptively,adaptiv
adaptivity,adaptivitate
adapters,adaptoare
adaptors,adaptoare
adapter,adaptor
adaptations,adaptări
adda,adauga o
adds,adaugă
appends,adaugă
suitability,adecvare
adequacy,adecvarea
appropriateness,adecvarea
adequate,adecvat
adequately,adecvat
appropriate,adecvat
proper,adecvat
inveigle,ademeni
enticement,ademenire
enticements,ademenirile
allured,ademenit
inveigled,ademenit
lured,ademenit
alluring,ademenitor
invitingly,ademenitor
tempter,ademenitor
adenine,adenină
adenomas,adenoamelor
adenoma,adenom
devotee,adept
follower,adept
adepts,adepți
followers,adepți
followings,adepți
votaries,adepți
accede,adera
adhere,adera
adhering,aderare
joining,aderarea
acceded,aderat
adhered,aderat
adherent,aderent
bondings,aderența obturațiilor
adherents,aderenți
adherence,aderență
adhesion,aderență
adheres,aderă
accessions,aderări
oft,adesea
sooth,adevăr
truth,adevăr
genuinely,adevărat
truer,adevărat
truths,adevăruri
verities,adevăruri
adhesions,adeziuni
adhesive,adeziv
adhesives,adezivi
adiabatically,adiabatic
adjacent,adiacent
adjacently,adiacent
adjoining,adiacent
contiguously,adiacent
adjacency,adiacență
videlicet,adică
sneakers,adidași
whiff,adiere
waft,adiere de vânt
dimensionless,adimensional
adieu,adio
farewell,adio
farewells,adio
valediction,adio
adipose,adipos
additive,aditiv
additively,aditiv
additives,aditivi
adjective,adjectiv
adjectively,adjectival
adjectives,adjective
adjudge,adjudeca
adjudicate,adjudeca
adjudication,adjudecare
adjudged,adjudecate
adjudications,adjudecări
adjuncts,adjunctii
noncommissioned,adjutant
administer,administra
administrate,administra
manage,administra
mismanage,administra greșit
administering,administrare
administration,administrare
stewardship,administrare
maladministration,administrare defectuoasă
receivership,administrare judiciară
administrating,administrarea
mishandled,administrat gresit
administrated,administrate
administrative,administrativ
administratively,administrativ
concierge,administrator
superintendent,administrator
trustee,administrator
administrators,administratori
stewards,administratori
trustees,administratori
administered,administrată
administrations,administrații
administers,administreaza
admire,admira
admirable,admirabil
admirably,admirabil
admiring,admirand
admired,admirat
admiringly,admirativ
admirer,admirator
beau,admirator
votary,admirator
admirers,admiratori
admiration,admirație
admires,admiră
accepted,admis
upheld,admis
admitted,admise
countenanced,admise
admissible,admisibil
allowable,admisibil
admissibility,admisibilitate
inlet,admisie
intake,admisie
admit,admite
admits,admite
admission,admitere
admissions,admitere
admittance,admitere
enlisting,admitere
admitting,admițând
admonish,admonesta
admonition,admonestare
admonished,admonestat
annotate,adnota
annotation,adnotare
annotating,adnotarea
annotated,adnotat
annotates,adnotează
annotations,adnotări
teenager,adolescent
teenaged,adolescenta
teens,adolescenţi
adolescents,adolescenți
teenagers,adolescenți
adolescence,adolescență
teenage,adolescență
adopt,adopta
espouse,adopta
adopting,adoptarea
enacted,adoptat
adopted,adoptată
adoptions,adoptiile
adoptive,adoptiv
adopts,adoptă
enacts,adoptă
adoption,adopție
adorable,adorabil
adoration,adorare
adored,adorat
adorer,adorator
adoring,adorator
worshiper,adorator
worshiping,adorator
worshipper,adorator
worshipping,adorator
adorers,adoratorii
asleep,adormit
enervated,adormit
slumbering,adormit
unawakened,adormită
adores,adoră
dotes,adoră
adrenaline,adrenalina
adrenalin,adrenalină
addressable,adresabil
addressability,adresabilitate
addressing,adresare
addressed,adresat
addresses,adrese
address,adresă
adrianople,adrianopol
adsorb,adsorbi
adsorbed,adsorbit
adsorption,adsorbție
remember,adu-ti aminte
adduce,aduce
bring,aduce
bringeth,aduce
brings,aduce
fetch,aduce
notified,aduce la cunoștință
undeceive,aduce la realitate
bringing,aducere
fetches,aducere
bringin,aduceți
bringest,aduci
makest,aduci
bringer,aducător
adulation,adulare
adulatory,adulator
scenting,adulmecând
sniffs,adulmecă
adulterer,adulter
adulterous,adulter
adultery,adulter
fornicating,adulter
fornication,adulter
adulteresses,adultere
adulteries,adulterele
adulteress,adulteră
grownups,adulti
adults,adulți
congregate,aduna
gather,aduna
muster,aduna
coven,adunare
gathering,adunare
unga,adunarea generală a onu
collected,adunat
congregated,adunat
mustered,adunat
marshalled,adunate
massed,adunați
amasses,adună
collates,adună
congregating,adună
gathereth,adună
gathers,adună
gatherings,adunări
brought,adus
fetched,adus
adverbs,adverbe
adverse,advers
adversary,adversar
disputant,adversar
opponent,adversar
adversaries,adversarii
opponents,adversarii
adversity,adversitate
adversities,adversități
deep,adânc
deepens,adâncește
fathom,adânci
deepness,adâncime
depth,adâncime
profundity,adâncime
depths,adâncimi
deepening,adâncire
steepening,adâncirea
deepened,adâncit
dent,adâncitură
deeps,adâncurile
watering,adăpare
watered,adăpate
lodgment,adăpost
shelter,adăpost
roosting,adăpostire
sheltering,adăpostire
harboring,adăpostirea
harbouring,adăpostirea
becalmed,adăpostit
sheltered,adăpostit
dugouts,adăposturi
roosts,adăposturi
shelters,adăposturi
add,adăuga
append,adăuga
adding,adăugare
appending,adăugarea
added,adăugat
air,aer
hotair,aer cald
airconditioning,aer conditionat
airconditioned,aer condiționat
airconditioner,aer condiționat
aerating,aerare
aeration,aerare
aerated,aerat
aired,aerat
aerial,aerian
aerate,aerisi
airing,aerisire
bleeder,aerisire
breather,aerisire
vent,aerisire
venting,aerisire
airy,aerisit
aerobe,aerob
aerobic,aerob
aerobically,aerob
aerobes,aerobi
aerobics,aerobic
aerodynamic,aerodinamic
aerodynamically,aerodinamic
aerofoil,aerodinamic
aerobraking,aerodinamice
aerodynamics,aerodinamică
aerodrome,aerodrom
airfield,aerodrom
aerodromes,aerodromuri
airfields,aerodromuri
airbrush,aerograf
balloonist,aeronaut
aeronautical,aeronautică
aeronautics,aeronautică
airport,aeroport
airports,aeroporturi
aerosol,aerosoli
aerosols,aerosoli
affable,afabil
affably,afabil
affair,afacere
bargain,afacere
deal,afacere
affairs,afaceri
business,afaceri
out,afară
aphasia,afazie
impairing,afecta
affectation,afectare
foppery,afectare
affected,afectat
affectedly,afectat
battered,afectat
primly,afectat
impacted,afectate
affects,afecteaza
afflicts,afecteaza
fulminations,afectează fulminațiile
detracting,afectează în
affections,afectiuni
ailments,afectiuni
affective,afectiv
emotionality,afectivitate
affectionate,afectuos
affectionately,afectuos
affectations,afectări
affection,afecțiune
aphelion,afeliu
bawdy,afemeiat
effeminate,afemeiat
womaniser,afemeiat
womanising,afemeiat
afferent,aferent
afghan,afgan
afghani,afgan
afghans,afgani
davy,afidavit
aphid,afide
aphids,afide
affiliate,afiliat
affiliated,afiliat
affiliates,afiliați
affiliation,afiliere
affiliating,afilierea
affiliations,afilieri
affine,afin
cranberries,afine
affinity,afinitate
affinities,afinități
huckleberry,afină
affirm,afirma
assert,afirma
affirmation,afirmare
affirmative,afirmativ
affirmatively,afirmativ
allegation,afirmație
assertion,afirmație
contention,afirmație
statement,afirmație
understatement,afirmație modestă
affirmations,afirmații
assertions,afirmații
affirming,afirmând
asserting,afirmând
stating,afirmând
affirms,afirmă
asserts,afirmă
displayed,afisate
affixes,afixe
displayable,afișabil
display,afișare
displaying,afișarea
shown,afișate
displays,afișează
impressions,afișări
clued,aflați mai multe informații
outcrop,afloriment
outcrops,aflorimente
affluent,afluent
tributary,afluent
affluents,afluenți
tributaries,afluenții
affluence,afluență
afflux,aflux
influx,aflux
mooted,află în discuție crearea
aphorism,aforism
aphorisms,aforisme
aphoristic,aforistic
africans,africani
africanus,africanul
aphrodisiac,afrodisiac
aphrodisiacs,afrodisiace
affront,afront
affronts,afronturi
aftershave,after-shave
fumigate,afuma
smoked,afumat
scents,afumătoare
immerses,afunda
delved,afundat
darn,afurisit
mellowing,afânarea
carelessly,agale
sauntered,agale
agaragar,agar-agar
agate,agat
cling,agata
rammed,agatat
snagged,agatat
agaves,agave
agave,agavă
clings,agață
agendas,agende
agenda,agendă
broker,agent
entrainer,agent de antrenare
advertiser,agent de publicitate
salesperson,agent de vanzari
canvasser,agent electoral
salespeople,agentii de vanzari
signalmen,agentul de semnalizare
agents,agenți
agency,agenție
agencies,agenții
advertisers,agenții de publicitate
mettlesome,ager
alacrity,agerime
thwack,aghesmui
agile,agil
nimble,agil
agility,agilitate
agitate,agita
scurrying,agita
shakeup,agita
agitating,agitare
stirring,agitare
agitated,agitat
choppy,agitat
fussy,agitat
hectic,agitat
restless,agitat
stirred,agitat
agitators,agitatoare
stirrers,agitatoare
shaker,agitator
stirrer,agitator
bobbed,agitau
agitation,agitație
commotion,agitație
stir,agitație
trepidation,agitație
agitations,agitații
brandishing,agitând
cluttering,aglomera
overcrowd,aglomera
agglomeration,aglomerare
agglomerating,aglomerarea
caking,aglomerarea
crowding,aglomerarea
cluttered,aglomerat
crowded,aglomerat
thronged,aglomerat
agglomerated,aglomerate
concourse,aglomerație
agglomerations,aglomerări
conurbations,aglomerări urbane
agglutinative,aglutinant
agnostics,agnosticii
agonies,agonia
agony,agonie
agonised,agonizant
agonising,agonizant
agonisingly,agonizant
agonized,agonizant
agonizing,agonizant
agonises,agonizeaza
agonists,agoniști
agoraphobia,agorafobie
agoraphobic,agorafobie
hairpins,agrafe de par
agrarian,agrar
aggravate,agrava
worsen,agrava
aggravating,agravant
aggravation,agravare
worsening,agravarea
aggravations,agravari
aggravated,agravat
compounded,agravată
aggravates,agravează
worsens,agravează
agreable,agreabil
agreeable,agreabil
agreeably,agreabil
enjoyable,agreabil
aggregation,agregare
clumping,agregare
aggregating,agregarea
aggregate,agregat
aggregated,agregate
aggregates,agregate
aggregations,agregate
recreation,agrement
recreational,agrement
recreations,agremente
assaulted,agresat
bullied,agresati
aggression,agresiune
aggressions,agresiunilor
aggressive,agresiv
aggressively,agresiv
rampant,agresiv
aggressiveness,agresivitate
fightin,agresivitate
hawkish,agresivă
aggressor,agresor
aggressors,agresori
abusers,agresorii
agricultural,agricol
agriculturally,agricol
harvesters,agricole
agriculturalist,agricultor
agriculturist,agricultor
farmer,agricultor
agriculturalists,agricultori
agriculturists,agricultori
agriculture,agricultură
farming,agricultură
gooseberries,agrișe
gooseberry,agrișă
agrochemical,agrochimice
agrochemicals,agrochimice
agronomist,agronom
agronomists,agronomi
agronomy,agronomie
importune,agăța
wrenching,agățare
snagging,agățarea
hanging,agățat
clinging,agățându-
hah,ah
tut,ah
achab,ahab
ahasuerus,ahașveroș
achaeans,ahei
achilles,ahile
achitophel,ahitofel
hoy,aho
didst,ai
hast,ai
churchmen,ai bisericii
hadst,ai fi
wast,ai fost
madest,ai făcut
lookout,ai grija
beware,ai grijă
camest,ai venit
inlaws,aiba rude
here,aici
herein,aici
hither,aici
iaea,aiea
iceberg,aisberg
fiddlesticks,aiurea
phooey,aiurea
muss,aiureală
hoodwink,aiuri
distraught,aiurit
drivelling,aiurit
arrive,ajunge
reaches,ajunge
peaking,ajungând
reaching,ajungând
gotten,ajuns
adjust,ajusta
adjustment,ajustare
finetune,ajustare precisă
adjusted,ajustat
adjustments,ajustări
subserve,ajuta la
succoured,ajutați
helpers,ajutoare
aid,ajutor
help,ajutor
helper,ajutor
helpfulness,ajutor
succor,ajutor
succour,ajutor
scullion,ajutor de bucătar
helpmeet,ajutor potrivit
helps,ajută
uncountable,ajută
holdeth,ajută împotriva
helpin,ajuți
fifth,al cincilea
sophomore,al doilea de studentie
twelfth,al doisprezecelea
deuced,al dracului
our,al nostru
ours,al nostru
eighteenth,al optsprezecelea
eighth,al optulea
eightieth,al optzecilea
fourteenth,al paisprezecea
fourth,al patrulea
transferral,al transferului
third,al treilea
nineteenth,al xix-lea
seventeenth,al xvii-lea
sixtieth,al șaizecilea
seventh,al șaptelea
sixth,al șaselea
alabaster,alabastru
spelled,alac
spelt,alac
retinue,alai
alembic,alambic
brass,alamă
brasses,alamă
alanine,alanină
alarming,alarmant
alarmingly,alarmant
alarmed,alarmat
disquieted,alarmat
alarms,alarme
alarmism,alarmismului
alarm,alarmă
alaskan,alaska
alum,alaun
white,alb
whiteness,alb
albanians,albanezii
albanian,albaneză
cornflowers,albastrele
blue,albastru
