English,Other
disharmony,adịghị
doesn,adịghị
frailty,adịghị
immodest,adịghị
impurities,adịghị
mundane,adịghị
unhealthful,adịghị
unfailing,adịghị ada ada
unwavering,adịghị ada ada
nonexistence,adịghị adị
nonexistent,adịghị adị
timeless,adịghị agafe agafe
unchanging,adịghị agbanwe agbanwe
infallible,adịghị agha agha
endless,adịghị agwụ agwụ
inexhaustible,adịghị agwụ agwụ
unwearied,adịghị agwụ agwụ
invisible,adịghị ahụ anya
invisibly,adịghị ahụ anya
unseen,adịghị ahụ anya
classless,adịghị akpa ókè
unpaid,adịghị akwụ ụgwọ
unrewarding,adịghị akwụghachi ụgwọ
intractable,adịghị akwụsị akwụsị
unceasing,adịghị akwụsị akwụsị
unrelenting,adịghị akwụsị akwụsị
chronic,adịghị ala ala
conscious,adịghị ama
incase,adịghị ama ama
displeases,adịghị amasị
dislikes,adịghị amasị ha
distasteful,adịghị amasị ndị
unfruitful,adịghị amị mkpụrụ
unproductive,adịghị amị mkpụrụ
fruitless,adịghị amị mkpụrụ bụ
disapprove,adịghị anabata
frowned,adịghị anabata
scruples,adịghị anabata
unresponsive,adịghị anabata
unacceptable,adịghị anakwere
immortal,adịghị anwụ anwụ
indelibly,adịghị apụ apụ
dishonoring,adịghị asọpụrụ
ungodly,adịghị asọpụrụ chineke
displease,adịghị atọ
offends,adịghị atọ
fearless,adịghị atụ ụjọ
distrustful,adịghị atụkwasị
brutish,adịghị eche echiche
unreasoning,adịghị eche echiche
unresponsiveness,adịghị ege ntị
unkindly,adịghị egosi obiọma
erratic,adịghị eguzo
disloyal,adịghị eguzosi ike nihe
inactive,adịghị ejekwa ozi
unreasonableness,adịghị eji ezi uche
unsatisfying,adịghị eju afọ
suffocated,adịghị ekwe
untruthful,adịghị ekwu eziokwu
voiceless,adịghị ekwu okwu
merciless,adịghị eme ebere
insensibility,adịghị emetụ
desensitized,adịghị emetụ nahụ
shortcomings,adịghị emezi emezi
unsatisfied,adịghị enwe afọ ojuju
undisciplined,adịghị enwe nsọpụrụ
awkwardness,adịghị eru ha
nonsmoker,adịghị ese siga
insignificance,adịghị ihe
frailties,adịghị ike
infirmary,adịghị ike
weak,adịghị ike
weakness,adịghị ike
weaknesses,adịghị ike
weaker,adịghị ike karị
ineffectiveness,adịghị irè
uncomplicated,adịghị mgbagwoju
insignificant,adịghị mkpa
irrelevant,adịghị mkpa
disappointments,adịghị mma
lash,adịghị mma
negative,adịghị mma
sidetracked,adịghị mma
unfavorable,adịghị mma
unfavourable,adịghị mma
unhealthy,adịghị mma
unwholesome,adịghị mma
disapprovingly,adịghị mma banyere
disparagingly,adịghị mma banyere
nonlinear,adịghị nahịrị
impotent,adịghị ndụ
inanimate,adịghị ndụ
lifeless,adịghị ndụ
unprepared,adịghị njikere
unwilling,adịghị njikere
harmless,adịghị njọ
razors,adịghị nkọ
disunited,adịghị notu
disunity,adịghị notu
unmerciful,adịghị obi ebere
unpretentious,adịghị okomoko
displeased,adịghị ya mma
null,adịghị ịre
impurity,adịghị ọcha
unclean,adịghị ọcha
uncleanness,adịghị ọcha
unfading,adịghịkwa emebi emebi
grip,adịgide
permanence,adịgide
rests,adịgide
lasting,adịgide adịgide
lastingly,adịgide adịgide
permanent,adịgide adịgide
survives,adịgide ndụ
rarely,adịkarịghị
losing,adịkwa
renewing,adịkwa ọhụrụ
dominated,adịkwaghị
infirm,adịkwaghị ike
wearied,adịkwaghị ike
amplified,adịkwu
endures,adịru
span,adịru
whereby,adịru oge
endurable,adịrị
extracting,adịrị
fared,adịrị
multiples,adịrị unu
ominously,adịwanye ajọ
blanch,adịwanyeghị mma
balancing,adịzi
interventions,adọ
phase,adọ
timely,adọ
cautions,adọ aka ná ntị
reprove,adọ aka ná ntị
reprover,adọ aka ná ntị
warn,adọ aka ná ntị
warns,adọ aka ná ntị
hybrids,adọ ụdị ụfọdụ
garages,adọba ụgbọala
parking,adọba ụgbọala
rapacious,adọgbu adọgbu
toil,adọgbu onwe ha nọrụ
toiling,adọgbu onwe unu nọrụ
buggy,adọkpụ
caravan,adọkpụ
carts,adọkpụ
sledge,adọkpụ
dragging,adọkpụpụta
drags,adọkpụrụkwa
alienate,adọpụ
distracts,adọpụ
absorbing,adọrọ
draws,adọrọ
likable,adọrọ
siphoning,adọrọ
charismatic,adọrọ adọrọ
cuter,adọrọ adọrọ
enticing,adọrọ adọrọ
glamorized,adọrọ adọrọ
glamorous,adọrọ adọrọ
seductive,adọrọ adọrọ
appealing,adọrọ mmasị
endearing,adọrọ mmasị
fascinating,adọrọ mmasị
attract,adọta
attracting,adọta
attracts,adọta
drawn,adọta
impress,adọta mmasị
torn,adọwa
sewed,adụ
soft,adụ
admonish,adụ ha ọdụ
admonishing,adụ ha ọdụ
stabbed,adụ ndị
admonishes,adụ nọdụ
advises,adụ ọdụ
bindery,adụkọta
flourishing,ae
invigorated,ae
recreational,ae ji atụrụ ndụ
diviners,afa
teller,afa
hugged,afat
overcoat,afe nke elu
overcoats,afe nke elu
traps,afia
rekindled,afiak okop
misses,afiak okpu nditọ
africa,afirika
abbreviation,afo
abdomen,afo
abdomens,afo
abdomina,afo
bellies,afo
stomach,afo
dismal,afo nala
complacencies,afo ojuju
indigestions,afo okwukwo
diarrheas,afo osisa
diarrhoeas,afo osisa
mustaches,afoonu
africans,africa
irving,africa igbo gospel music
anker,african
continent,afrika
beard,afu
beards,afuọnu
age,afọ
ages,afọ
ane,afọ
belly,afọ
cannabis,afọ
dates,afọ
parameters,afọ
satisfies,afọ
stomachs,afọ
year,afọ
years,afọ
churning,afọ agbarụwo
tripe,afọ anụ
pregnancy,afọ ime
teen,afọ iri na ụma
teenage,afọ iri na ụma
teenager,afọ iri na ụma
teenagers,afọ iri na ụma
teens,afọ iri na ụma
stomachache,afọ mgbu
constipation,afọ ntachi
freewill,afọ ofufo
voluntary,afọ ofufo
volunteers,afọ ofufo
contented,afọ ojuju
contentment,afọ ojuju
satisfaction,afọ ojuju
satisfactions,afọ ojuju
satisfied,afọ ojuju
inhuman,afọ ịta mmiri
diarrhea,afọ ọsịsa
diarrheic,afọ ọsịsa
diarrhoea,afọ ọsịsa
bubble,afụ
fluctuating,afụ
headgears,afụ nisi
bound,afụ opi
trumpeters,afụ opi
moustache,afụ ọnụ
mustache,afụ ọnụ
hurt,afụ ụfụ
winnow,afụcha
winnowers,afụcha
winnowed,afụcha ọka *
enveloping,afụchi
gourd,afụfa ọhịa
puffed,afụli
puffs,afụli
scummy,afụrụ
whistled,afụrụ mkpọrọhịhị
whistling,afụrụ mkpọrọhịhị
attendances,aga
dives,aga
faring,aga
flows,aga
go,aga
goes,aga
going,aga
heading,aga
headings,aga
move,aga
suffices,aga
togethers,aga
animation,aga aga
commute,aga aga
churchgoers,aga chọọchị
doomed,aga ibibi
sway,aga ihu
candidates,aga ime
latrines,aga mposi
astronaut,aga na mbara igwe
pervious,aga na nkeji
continues,aga nihu
continuous,aga nihu
ongoing,aga nihu
progresses,aga nihu
progressive,aga nihu
succeed,aga nke ọma
fluently,aga were were
fluent,aga were were nọnụ
impending,aga ịdakwasị
collides,agaa kụọ
recrossing,agabiga
entity,agabiga mbara igwe
excusing,agabigakwa mmehie
reminisce,agachi
elderly,agadi
seniors,agadi
cross,agafe
passing,agafe
rides,agafe
wend,agafe
passerby,agafe agafe
passersby,agafe agafe
pedestrian,agafe agafe
sidewalk,agafe nakụkụ ụzọ
allover,agafeela
moderate,agafeghị oke
outgrowing,agafekwa
uncharted,agafetụbeghị
browse,agagharị
mobility,agagharị
roam,agagharị
roaming,agagharị
tramping,agagharị
traversed,agagharị
patrolled,agagharịkwa
impassable,agaghi aga
illiterates,agaghi akwukwo
stagnant,agaghinihu
rankings,agaghị adị mụ mma
undying,agaghị anwụ anwụ
inextinguishable,agaghị anyụ anyụ
wetlands,agaghị ebili
indelible,agaghị echefu
memorable,agaghị echefu echefu
unforgettable,agaghị echefu echefu
unequivocally,agaghị egbu oge
impossible,agaghị ekwe omume
farfetched,agaghị eme eme
limitations,agaghị emeli
insurmountable,agaghị emerili
singe,agaghị ere
defective,agahie
erring,agahie agahie
misdirected,agahie ụzọ
frequented,agakarị
attends,agakwa
nevermore,agakwaghị
raptured,agakwuru kraist
blending,agakọ
interrelate,agakọ
cytosine,agakọta
synonymous,agakọta
thymine,agakọtakwa
gambler,agambulu
dissipated,agamevu
hooligans,agamevu
ayes,agara ndị kwere
closeup,agara nso
prospering,agara ya nke ọma
disorderly,agazi
mishaps,agazighị agazi
prosperous,agaziri
traverse,agazu
asiatic,agba
bear,agba
celebrates,agba
cheeks,agba
chin,agba
chins,agba
color,agba
colors,agba
colour,agba
colours,agba
committal,agba
encircle,agba
featured,agba
invite,agba
kicking,agba
paint,agba
ply,agba
riders,agba
rounds,agba
segments,agba
stinging,agba
stripping,agba
testament,agba
testaments,agba
urge,agba
urging,agba
divining,agba afa ọkụ
stings,agba agba
searing,agba agba nahụ
tumultuous,agba aghara
beige,agba aja aja
interrogator,agba ajụjụ ọnụ
attest,agba akaebe
testifies,agba akaebe
pachinko,agba chaa
gamble,agba chaa chaa
gamblers,agba chaa chaa
dance,agba egwú
revolving,agba gburugburu
interrogations,agba ha ajụjụ ọnụ
encouraged,agba ha ume
whispering,agba izu
interrogators,agba m ajụjụ gbara
colognes,agba nahụ
accustomed,agba nkịtị
encourage,agba ume
orbit,agba ya gburugburu
irrigating,agba ya mmiri
bode,agba àmà ihe
slandering,agba àmà ọjọọ
slingers,agba èbè
slinger,agba èbè na
cyclist,agba ígwè
cyclists,agba ígwè
cycled,agba ịnyịnya ígwè
seditious,agba ọchịchị mgba okpuru
darkened,agba ọchịchịrị
fleeing,agba ọsọ
runner,agba ọsọ
fugitive,agba ọsọ ndụ
coloring,agba?
colouring,agba?
runs,agbaba
dived,agbabara
bared,agbabawo
silence,agbachi nkịtị
prudish,agbachi nkịtị nihe
defence,agbachitere
defender,agbachitere
defenders,agbachitere
defense,agbachitere
descending,agbadata
averages,agbaetiti
undisputed,agbagha
forgiver,agbaghara
forgiving,agbaghara
missed,agbaghara
forgives,agbaghara mmehie
pardons,agbagharakwa
rotates,agbagharị
onrush,agbagharị nelu
ascend,agbago
perplex,agbagwoju
bewildering,agbagwoju anya
confusing,agbagwoju anya
perplexing,agbagwoju anya
distorts,agbagọ
pervert,agbagọ
perverting,agbagọ
twisting,agbagọkwa
abandoning,agbahapụ
forsakes,agbahapụ
fracturing,agbajikwara
bicycling,agbakarị ígwè
irritable,agbakasị
recovering,agbake
revived,agbakee
recuperated,agbakekwara
aflame,agbakwa
henchmen,agbakwa
stung,agbakwa
wagons,agbakwa ụgbọ
adding,agbakwunye
embedded,agbakwunyere
deserting,agbakwuru
computed,agbakọrọ
issued,agbala
attempting,agbali
try,agbalị
trying,agbalị
aspired,agbalị inwe
exerting,agbalịsi
strive,agbalịsi
strives,agbalịsi
striving,agbalịsi
boost,agbam ume
archeries,agbama uto
archery,agbama uto
bridal,agbamakwụkwọ
wedding,agbamakwụkwọ
weddings,agbamakwụkwọ
encouragement,agbamume
encouragements,agbamume
encourager,agbamume
exhortation,agbamume
exhortations,agbamume
heartened,agbamume
dodge,agbanarị
adaptive,agbanwe
alter,agbanwe
altering,agbanwe
negate,agbanwe
revolutionise,agbanwe
revolutionize,agbanwe
revolutionizes,agbanwe
shifting,agbanwe
changeable,agbanwe agbanwe
consistent,agbanwe agbanwe
undergone,agbanweela
unchanged,agbanweghi agbanwe
redefined,agbanwewokwa echiche
anyway,agbanyeghị
fireman,agbanyụ ọkụ
blackout,agbanyụcha ọkụ
deactivated,agbanyụọla
acupuncturists,agbapu
escapee,agbapụ
catapults,agbapụ àkụ mee
redeeming,agbapụta
seminal,agbapụta
sprinklers,agbapụta
bailed,agbapụtakarị
pouring,agbapụtara
reclaimed,agbapụtawo
epitome,agbara
furnishing,agbara
injected,agbara
mileage,agbara
repurchaser,agbara
undercover,agbara ndị ọchịchị àmà
gonna,agbarapụ
quarry,agbari okwute
interchange,agbarịta ibe
downcast,agbarụ agbarụ
diffuse,agbasa
spreading,agbasa
spreads,agbasa
unfurled,agbasa
circulates,agbasa ebe
propagandist,agbasa echiche
propagandists,agbasa echiche
spiraling,agbasa nọtụtụ
spiralling,agbasa nọtụtụ
broadcast,agbasa ozi nikuku
evangelize,agbasa ozi ọma
tend,agbasaghị
unrelated,agbasaghị
eloquently,agbasi
delicateness,agbasighị
adheres,agbaso
complying,agbaso
patterning,agbaso
lebanese,agbaso nife ofufe
prevailing,agbasokarị
legalistic,agbasoru iwu nisi
strictest,agbasosi
strictness,agbasosi
neighborhoods,agbata
prise,agbata nọsọ
prize,agbata nọsọ
neighboring,agbata obi
neighborliness,agbata obi
neighbors,agbata obi
neighbouring,agbata obi
neighbourliness,agbata obi
neighbours,agbata obi
elasticized,agbatị
stretched,agbatị
ties,agbatị
straighten,agbatịnụ
bereave,agbawa
rupture,agbawa
explosive,agbawa agbawa
peppered,agbawa agbawa jupụtara
devastating,agbawa obi
heartrending,agbawa obi
darkening,agbawanye ọchịchịrị
gloomier,agbawanye ọchịchịrị
consigned,agbawokwa
melting,agbaze
degrades,agbazee
melts,agbazenụ
correcting,agbazi
corrector,agbazi
correctional,agbazi ndị
readjusts,agbazi ndị
lending,agbazinye
borrowing,agbaziri
borrows,agbaziri
thug,agboro
caldron,agbọ
maiden,agbọghọ
damsels,agbọghọ mara
maidens,agbọghọ na
vigor,agbọghọbịa
vigour,agbọghọbịa
volcanoes,agbọpụta ọkụ
straitjacket,agbụ
monotonous,agbụ agbụ
austere,agbụ anyị agbụ
arresting,agbụ ma kpụrụ
saltwater,agbụ ígwè e kere
spitting,agbụpụ ọsọ
descents,agbụrụ
ethnic,agbụrụ
ethnicity,agbụrụ
interracial,agbụrụ
race,agbụrụ
racial,agbụrụ
tribal,agbụrụ
racially,agbụrụ ha
aggrandisement,aggrandizement
armies,agha
armor,agha
armour,agha
army,agha
attack,agha
battle,agha
battled,agha
battlefield,agha
battleground,agha
battles,agha
battleship,agha
battleships,agha
centurion,agha
combatants,agha
fight,agha
flimsy,agha
forces,agha
fought,agha
jaws,agha
legionnaires,agha
lek,agha
martialed,agha
militant,agha
militants,agha
militarised,agha
militarism,agha
militarized,agha
military,agha
missile,agha
postwar,agha
recruit,agha
soldier,agha
soldiers,agha
sowing,agha
troops,agha
troopship,agha
war,agha
warfare,agha
warfares,agha
wars,agha
weapon,agha
weaponry,agha
sowers,agha mkpụrụ
navy,agha mmiri
crusaders,agha ntụte
crusades,agha ntụte
guerrillas,agha okpuru
unfailingly,aghaghị
sows,aghakwa mkpụrụ
disarray,aghara
disorder,aghara
rascal,aghara
reckless,aghara
stir,aghara
uproar,aghara
promiscuity,aghara aghara
savagely,aghara aghara
unprincipled,aghara aghara
wanton,aghara aghara
desisted,agharawo
restless,aghariigha
parallels,aghota
incomprehension,aghotagh ihe
deceptiveness,aghugho
deceit,aghughọ
deceitful,aghughọ
guile,aghughọ nādighi ya naru
become,aghọ
becomes,aghọ
becoming,aghọ
revert,aghọ
cheat,aghọ aghụghọ
treacherous,aghọ aghụghọ
cheater,aghọ aghụghọ ule
reflexes,aghọ nkọ
supplant,aghọ nwanne ya aghụghọ
deceiving,aghọgbu
fooling,aghọgbu
malevolent,aghọgbu
overreach,aghọgbu
reaping,aghọrọ
appreciate,aghọta
comprehend,aghọta
discerns,aghọta
obscure,aghọta
perceive,aghọta
perceived,aghọta
perceiving,aghọta
realise,aghọta
realize,aghọta
recognise,aghọta
recognize,aghọta
understand,aghọta
understands,aghọta
chord,aghọta ihe atụ
undetermined,aghọtabeghị
lunatic,aghọtaghị isi
misinterpreting,aghọtahie
misread,aghọtahie
misunderstands,aghọtahie
fathom,aghọtazu
cleverly,aghụghọ
crafty,aghụghọ
cunning,aghụghọ
deceitfully,aghụghọ
deception,aghụghọ
deceptions,aghụghọ
deceptive,aghụghọ
designs,aghụghọ
devious,aghụghọ
dishonest,aghụghọ
fallacy,aghụghọ
intrigue,aghụghọ
manipulative,aghụghọ
subterfuge,aghụghọ
subtle,aghụghọ
treacherously,aghụghọ
treachery,aghụghọ
trickery,aghụghọ
tricks,aghụghọ
wiles,aghụghọ
usurper,aghụghọ nweta ọchịchị
hairs,agiri
agonise,agonize
agonised,agonized
imputed,agu
lionesses,agu
tiger,agu
lusts,agu ihe ojo
alligator,agu iyi
razor,aguba
denial,agugo
denials,agugo
numbered,agukọta
obscurer,aguliteghi
obscurest,aguliteghi
bursary,agum akwukwo
literatures,agumagu
cheetah,aguogbu
cheetahs,aguogbu
hungers,aguu
homesick,aguu ulo
bean,agwa
beans,agwa
behaviors,agwa
behaviours,agwa
character,agwa
communicates,agwa
inform,agwa
informing,agwa
informs,agwa
invites,agwa
mixers,agwa
pea,agwa
peas,agwa
pours,agwa
tell,agwa
telling,agwa
tells,agwa
verbally,agwa ha okwu na
addressing,agwa okwu
island,agwaetiti
unadulterated,agwagbughị agwagbu
combines,agwakọta
mixing,agwakọta
intermeddle,agwakọta onwe
assortment,agwaogwa
assortments,agwaogwa
isles,agweetiti
rattlesnake,agwo oyo
cure,agwọ
heal,agwọ
rattlesnakes,agwọ
serpent,agwọ
serpentlike,agwọ
serpents,agwọ
snake,agwọ
snakes,agwọ
healer,agwọ ọrịa
healers,agwọ ọrịa
healing,agwọ ọrịa
medicament,agwọ ọrịa
therapists,agwọ ọrịa
treatments,agwọ ọrịa
draining,agwụ
drudgery,agwụ
ebbing,agwụ
numbing,agwụ
laborious,agwụ ha ike
arduous,agwụ ike
boring,agwụ ike
exhausting,agwụ ike
taxing,agwụ ike
tiresome,agwụ ike
tiring,agwụ ike
ending,agwụcha
needle,agịga
needles,agịga
suture,agịga
denied,agọ
denies,agọnahụ
deny,agọnahụ
disown,agọnahụ
disowns,agọnahụ
comprehensiveness,agụ
read,agụ
reader,agụ
readings,agụ
reads,agụ
manuscript,agụ agụ
unread,agụ agụ
yearned,agụ agụụ
readers,agụ akwụkwọ
characters,agụ akụkọ
relish,agụ anyị agụụ
singer,agụ egwú
recitations,agụ ekpere
alligators,agụ iyi
crocodile,agụ iyi
crocodiles,agụ iyi
astrologers,agụ kpakpando
