English,Other
academical,کے زیر انتظام
academically,تعلیمی
academician,تبشتسدسی
academicians,ماہرین تعلیم
academicisms,ماہرین تعلیم
academics,ماہرین تعلیم
academies,اکادمیوں
academy,اکیڈمی
acadin,بھر
acanthus,بری
acapulco,آکاپولکو
acardia,آرکاڈیا
acardiac,متعلقات
acarophobia,بھیڑ سے ڈر لگنا
acatalectic,مفعل
acatalepsy,کامیاب
acataleptic,اداکار
acathexia,کیچیکسیا
acaudal,دم
acaulescent,ملتوی
acc,اے سی سی
accede,الحاق
acceded,مان لیا
accedence,حادثات
accedes,متحرک
acceding,شاپت
accel,سرعت
accelerant,تیزی لاتی
accelerate,رفتار کو تیز تر
accelerated,تیز
accelerates,تیز کرنا
accelerating,تیز کر
acceleration,ایکسلریشن
accelerations,سرعت
accelerative,انتظام
accelerator,مسرع
acceleratorfactor,ایکسلریشن عنصر
accelerators,سریع
accend,چڑھ
accendibility,رسائی پذیری
accension,ادگم
accent,تلفظ
accented,لہجے
accenting,اسی ٹائل سیلی سیلک
accentor,الزام عائد
accents,تلفظ
accentuable,جوابدہ
accentual,ایسر
accentually,بنیادی طور پر
accentuate,زور ڈالنا
accentuated,تعمیری اقدامات
accentuation,داخلہ
accept,قبول کریں
acceptability,منظوری
acceptable,قابل قبول
acceptableness,داخله
acceptance,قبولیت
acceptances,قبولیتوں
acceptancy,قبولیت
acceptation,قبول
accepted,منظور
acceptedly,منظور
accepter,قبول
accepting,قبول کرنے
acceptor,قبول
acceptors,سویقہرکرتاوں
accepts,قبول کرتا ہے
access,رسائی
accessaries,لوازمات
accessary,تخشنگی
accessed,تک رسائی حاصل کی
accesses,تک رسائی حاصل کرتا
accessibility,رسائی پذیری
accessible,قابل رسائی
accessibly,قابل رسائی
accessing,تک رسائی حاصل کرنے
accession,الحاق
accessive,زیادہ
accessor,کار کا
accessorial,آلات کے
accessories,لوازمات
accessoriness,لوازمات
accessorize,خطاب
accessorized,چپکنے والی
accessors,رسائی کنندگان
accessory,تخشنگی
accidence,حادثات
accident,حادثہ
accidental,حادثاتی
accidentally,اتفاقی طور پر
accidentalness,اتفاقی طور پر
accidently,اتفاقی
accidents,حادثات
accipiter,ایڈجوٹنٹ
accipitral,ابیوگاتمک
acclaim,الحمد
acclaimed,سراہی
acclamation,زبانی اعلان
acclimatation,بلوط کا پهل
acclimate,روشناس کرانے
acclimation,سڑا
acclimatise,ابیست
acclimatizable,مانوس
acclimatization,اصل
acclimatize,اڈاپٹر
acclimatized,مانوس
acclimature,روشناس کرانے
acclivity,یسٹلین
accolade,ایکولاڈ
accoladed,اعزازات
accolades,اعزازات
accombination,رہائش
accommodable,ستائش
accommodate,سمونے
accommodated,جگہ
accommodately,سمونے
accommodateness,ملنسار
accommodates,رہائش
accommodating,ملنسار
accommodatingly,ایکیومی لیٹرز
accommodation,رہائش
accommodational,رہائش
accommodations,رہنے کی جگہ
accompanied,ان کے ہمراہ
accompanies,ساتھ
accompaniment,لوازمه
accompaniments,لوازمه
accompanist,یڈیپٹر
accompany,کے ساتھ ہوں
accompanying,ساتھ
accomplice,ساتھی
accomplices,ساتھیوں
accompliceship,ملائمیت
accomplish,پورا
accomplished,حاصل کیا
accomplisher,گزرتا
accomplishes,مکمل کرنا
accomplishing,نزدیک
accomplishment,کامیابی
accomplishments,کامیابیوں
acconlimation,اضافی
accord,معاہدے
accordance,مطابق
accordantly,اس کے مطابق
accorded,دی
according,مطابق
accordingly,اس کے مطابق
accordingto,تسلیم
accordion,باجا
accordionist,حاصل
accordions,باجا
accords,معاہدے
accost,خطاب
accouchement,یکیوپریشر
accoucheuse,ملحقہ
account,اکاؤنٹ
accountability,احتساب
accountable,جوابدہ
accountably,احتساب
accountancy,حساب
accountant,اکاؤنٹنٹ
accountants,اکاؤنٹنٹ
accountantship,منتظم
accounted,حساب
accounting,اکاونٹنگ
accountings,نصیحت
accounts,اکاؤنٹس
accouterment,موبشی
accouterments,ہارڈ ویئر
accoutre,ایکروبیٹ
accoutrement,اشتھارات
accoutrements,کارروائی
accoutres,منظوریاں
accra,عکرہ
accredicted,نصیحت
accredit,منظوری
accreditation,ایکریڈیشن
accreditations,کی تعیناتی کی منظوری
accredited,منظوری
accrediting,منظوری
accredits,منظوری
accretion,اضافہ
accretions,اضافے
accriminate,الزامات لگانا
accroachment,تجاوزات
accrual,پرودنسون
accruals,موافقت
accrue,جمع
accrued,جمع ہونے پر
accrues,ہونے کے
accruing,جمع
acct,اکاؤنٹ پر
acculturate,آہنگ
acculturation,کامیابیوں
accumbency,اقتدار
accumbent,لازم
accumulate,جمع
accumulated,جمع
accumulates,جمع
accumulating,جمع
accumulation,جمع کو
accumulations,انبار
accumulative,سنچیی
accumulatively,شامل
accumulator,سنچایک
accumulators,ایکیومی لیٹرز
accuracies,درستی
accuracy,درستگی
accurate,درست
accurately,درست طریقے سے
accurse,ملعون
accursed,ملعون
accurst,ایڈجسٹ
accusation,الزام
accusations,الزامات
accusatival,چالو
accusative,استغاثه
accusatively,ماہر
accusatives,استغاثه
accusatory,ابیوگاتمک
accuse,الزام لگانے
accused,ملزم
accuser,الزام
accusers,مدعیوں
accuses,پر الزام لگایا ہے
accusing,الزام لگا
accusingly,کہاوت
accusive,استغاثه
accustom,عادی
accustomable,عادی
accustomarily,عرف
accustomed,عادی
ace,اککا
aceldama,اگر
acephalous,ناشگافتہ پھل
acer,ایسر
acerate,خراب
acerateleaf,فاڑنا پتی
acerb,انتظامیہ
acerbate,خراب
acerbic,انصاف نرنین
acerola,اسرولہ
acervate,عنفوان شباب
acervation,جمع
aces,اکا
acescence,مان
acescent,بری
acetabula,برتن
acetabulun,ایڈجسٹ
acetaldehyde,ایسیٹیلڈہائڈ
acetaminophen,اسیٹامائنوفین
acetarious,ایکٹیویشن
acetate,ایسیٹیٹ
acetfication,کام
acetfier,مکتوب الیہ
acetic,ایسیٹک
acetify,جرنل
acetous,لت
acetylcholine,اسی ٹائل کولین
acetylene,یسٹلین
acetylsalicylic,اسی ٹائل سیلی سیلک
achaean,ملائمی
achaemenid,اشمینائی
achakzai,اچکزئی
achar,اچار
acharya,آچاری
achates,عین مطابق
ache,درد
ached,درد
achene,ناشگافتہ پھل
aches,درد
achievable,حصول
achieve,حصول
achieved,حاصل کیا
achievement,کامیابی
achievements,کامیابیوں
achiever,کامیابی
achievers,کامیاب
achieves,حاصل
achieving,حصول
achillen,کارروائیوں
achilles,کوائف
achilous,جمع
aching,درد
achingly,تکلیف دہ
achlamydeous,انکولی
achromatic,شدید
achromatically,مشغولہ
achromaticity,ملتوی
achromatism,ایڈمرل
achromatize,حقیقت
achronic,دائمی
achter,پیچھے
achy,اعتراف
acid,ایسڈ
acidemia,املرکتتا
acidic,املیی
acidifiable,نہار
acidification,تیزابیت
acidifier,ایسیڈیوریا
acidity,املتا
acidosis,ضمیمہ
acids,ایسڈ
acidulate,ایسیٹک
acidulous,کے زیر انتظام
aciduria,ایسیڈیوریا
acinus,الزام
ackack,مخفف
acknow,بالغ
acknowledge,تسلیم کرتے ہیں
acknowledgeable,علم
acknowledged,کا اعتراف
acknowledgement,اعتراف
acknowledgements,منظوریاں
acknowledger,تسلیم کرتے ہیں
acknowledges,تسلیم کر لیا
acknowledging,تسلیم کرتے ہیں
acknowledgment,اعتراف
acknowledgments,منظوریاں
aclinic,تعریف
acme,اوج کمال
acne,مںہاسی
acned,مںہاسی
acnes,پهنسی
acock,اجازت
aconite,تعریف
aconitic,نصیحت
aconitive,اداکار
acool,کھڑی
acorea,اسکورز
acores,ازورز
acorn,بلوط
acorns,بلوط کا پهل
acotyledonous,تیکشنتا
acoustic,دونک
acoustical,دونک
acoustically,صوتی
acoustician,اپنانا
acoustics,صوتی
acquaint,واقف
acquaintance,واقف کار
acquaintances,جاننے والوں
acquaintant,واقف کار
acquainted,واقف
acquainting,روشناس کرنے
acquaints,واقفیت
acquiesce,مان
acquiesced,قبول
acquiescence,پھر خاموش
acquiescency,پھر خاموش
acquiescent,پھر خاموش
acquiescently,پھر خاموش
acquiescing,مترادف
acquirable,پتے
acquire,حاصل
acquired,حاصل کر لیا
acquirement,صیحح
acquirer,الزام عائد
acquires,حاصل
acquiring,حصول
acquisition,حصول
acquisitions,حصول
acquisitive,ارجنشیل
acquisitiveness,سایڈجک
acquit,بری
acquits,بری
acquittal,بریت
acquittals,افسران کی رہائی
acquittance,تنخواہ
acquittances,جاننے والوں
acquitted,بری کر دیا
acquitting,بری
acre,ایکڑ
acreage,رقبے
acres,ایکڑ
acrid,تیکھی
acridity,سرگرمیوں
acrimonious,اگر
acrimoniously,پتہ
acrimony,تلخی
acrobat,ایکروبیٹ
acrobatic,حقیقت
acrobatically,جج
acrobatics,کلاباجی
acrobatism,کلاباجی
acrobats,بازیگر
acrogen,حصول
acrogenous,جمع
acroliths,اعتراف
acronyc,مخفف
acronym,مخفف
acronyms,مخففات
acropetal,مںہاسی
acropolis,موافقت
acrosome,ایکروسوم
across,بھر
acrostic,سماعت ملتوی
acrostically,ایکیوپنکچر
acrylic,اکریلیک
act,ایکٹ
acta,جرنل
acted,کام کیا
actedillegaly,اطلع دینا
acting,اداکاری
actinism,مذکورہ بالا
actinochemistry,ایکشن- کیمسٹری
actinon,کارروائی
actins,اعمال
action,عمل
actionable,عمل
actiones,اقدامات
actions,اعمال
activate,چالو
activated,چالو
activates,متحرک ہے
activating,چالو کرنے کے
activation,ایکٹیویشن
activator,مفعل
active,فعال
actively,ھوشیاری
activeness,فعالیت
activism,ایکٹوازم
activisms,سرگرم کارکنوں
activist,سرگرم کارکن
activists,سرگرم کارکنوں
activities,سرگرمیوں
activity,سرگرمی
actless,بے کار
acton,ایکٹن
actor,اداکار
actors,اداکار
actress,اداکارہ
actresses,اداکاراؤں
acts,ایوان کے قوانین
actu,اصل
actual,اصل
actualisation,یابی
actualise,حقیقی
actualised,عملی
actualities,مندرجہ بالا
actuality,حقیقت
actualization,یابی
actualize,حقیقی
actualized,حقیقت
actually,اصل
actualness,اصل
actuals,ایکچوئلز
actuarial,بیمہ
actuary,موبشی
actuate,مشغولہ
actuates,جلتی
actuation,اشتعال
actuator,مشغولہ
acuation,اشتعال
acuity,تیکشنتا
aculeus,افغان
aculus,گنجایش نکالنا
acumen,کوشل
acumination,یروبک
acupressure,یکیوپریشر
acupuncturation,بستگی
acupuncture,ایکیوپنکچر
acupunctures,آکو پنکچر
acupuncturists,اکیوپنکچر
acute,شدید
acuteangled,شدید زاویہ
acutely,سجانا
acuteness,تیکشنتا
acutest,شدید
acyclic,اچکریی
ad,اشتھار
ada,اڈا
adacpt,پیار
adage,کہاوت
adagio,اداگاو
adalat,عدالت
adam,آدم
adamant,ضد
adamantine,میرے بارے میں
adamantly,سختی
adamite,مصیبت
adams,ایڈمز
adana,اڈانا
adance,آگے بڑھانے کے
adapt,اپنانے
adaptability,ملائمیت
adaptable,ملائمی
adaptation,موافقت
adaptations,موافقت
adaptative,انکولی
adapted,ڈھال لیا
adapter,اڈاپٹر
adapters,یڈیپٹر
adapting,ڑلنے
adaption,ملائمیہ
adaptions,اداپٹانس
adaptive,انکولی
adaptogenic,اداپٹگاناک
adaptogens,اداپٹگانس
adaptor,اڈاپٹر
adaptors,یڈیپٹر
adapts,اپنانا
adar,ادار
adavanced,جارحانہ
adc,اے ڈی سی
add,شامل
adda,اڈہ
added,شامل کیا
addem,اعلی درجے کی
addend,متاثر
addenda,ضمیمہ
addends,گنجایش نکالنا
addendum,ضمیمہ
adder,یوجک
adders,سانپ
addible,سنائی دیتی
addict,عادی
addicted,عادی
addicting,ادیکٹانگ
addiction,کی لت
addictions,لت
addictive,لت
addicts,عادی افراد
adding,انہوں نے مزید کہا
addis,ادیس
addison,ایڈسن
addition,علاوہ
additional,اضافی
additionally,اس کے علاوہ
additions,اضافے
additive,اضافی
additives,اضافی
addle,سڑا
addlebrain,سڑا - دماغ
addlebrained,سڑا - دماغ
addlehead,سڑا سر
address,ایڈریس
addressable,پتہ
addressed,خطاب
addressee,مکتوب الیہ
addressees,مخاطبین
addresser,تعلق
addresses,پتوں
addressing,سے خطاب
adds,کا اضافہ کر دیتی
addu,ادو
adduce,آمد
adduced,اخذ
adducent,پیارا
adducible,بہادر
adduct,میں جوش بڑھانے
adduction,بہادر
adelaide,ایڈیلیڈ
aden,عدن
adenabyanislamicarmy,عدن ابین - اسلامی فوج
adenauer,ایڈنائر
adenine,ایڈینین
adenocarcinoma,ادانوکارکانوم
adenographic,آبادیاتی
adenography,ینجیوگرافی
adenoid,ایرو اسپیس
adenological,اعصابی
adenoma,ادانوم
adenosine,اڈینوسین
adenosis,متاثر
adenota,ادانوم
adept,ماہر
adeption,موافقت
adequacy,پریاپتتا
adequate,کافی
adequately,مناسب
adequateness,منہ بولے
adesmy,اکیڈمی
adfected,متاثرہ
adfiliated,الحاق
adfiliation,الحاق
adha,الاضحی
adhamant,ضد
adhan,اذان
adhd,ایڈییچڈی
adhere,پر عمل پیرا
adhered,التزام
adherence,عمل
adherency,عمل
adherent,نواز
adherents,پیروکاروں
adheres,تعمیل کرنا
adhering,عین مطابق ہے
adhesion,آسنجن
adhesional,چپکنے والی
adhesive,چپکنے والی
adhesively,عمر بڑھنے کے
adhesiveness,چپچپاہٹ
adiabatically,ملاوٹ
adiaphorism,مشتہر
adiaphorist,الحاق
adib,ادیب
adience,سامعین
adieu,الوداع
adige,ایڈیج
adin,آدین
adinfinitum,خط
adipescent,کشور
adipose,اتیجنا
adiposity,افغان
adirondacks,ایڈیرونڈاک
adit,چاپلوسی
aditi,ادتی
aditus,تک رسائی
aditya,آدتیہ
adivasi,قبائلی
adjacency,سنلگتا
adjacent,ملحقہ
adjection,صفت
adjectival,تیرتا هوا
adjectivally,مشیر
adjective,صفت
adjectived,صفت
adjectives,صفت
adjoin,متصل
adjoinant,ملحقہ
adjoined,ملحقہ
adjoining,ملحقہ
adjoins,متصل
adjourn,ملتوی
adjourned,ملتوی
adjourning,ملتوی
adjournment,التوا
adjournments,ستگن
adjourns,ملتوی
adjudge,فیصلہ
adjudged,جنہیں دیا
adjudgement,ایڈویئر
adjudicate,منصفی
adjudicated,فیصلے
adjudication,انصاف نرنین
adjudicative,جارحانہ قدم
adjudicator,منصف
adjudicators,منصف
adjument,ایڈجسٹمنٹ
adjunct,آلات
adjunctive,مشورہ
adjunctively,امیر
adjuncts,متعلقات
adjuration,اشتہار
adjured,ملتوی
adjust,ایڈجسٹ
adjustability,ایڈجسٹ
adjustable,سایڈست
adjusted,ایڈجسٹ
adjuster,سایڈجک
adjusting,کو ایڈجسٹ
adjustment,ایڈجسٹمنٹ
adjustments,ایڈجسٹمنٹ
adjustor,سایڈجک
adjusts,لفٹ ایڈجسٹمنٹ
adjutancy,زود حسی
adjutant,ایڈجوٹنٹ
adlegation,وفد
adm,ایڈمرل
adman,محبت
admen,زناکاری
admi,آدمی
admin,منتظم
administer,انتظام
administered,زیر انتظام
administering,انتظام
administers,انتظام کرتا
administrable,اشتعال
administrate,انتظام
administrated,کے زیر انتظام
administrating,منظم
administration,انتظامیہ
administrations,انتظامیہ
administrative,انتظامی
administratively,انتظامی طور
administrator,منتظم سے
administrators,منتظمین
administratrix,مخالفتوں کا تذکرہ
admins,منتظمین
admirable,قابل ستائش
admiral,ایڈمرل
admirals,ایڈمرل
admiralship,آرادنا
admiration,محبوبیت
admirations,مداح
admire,کی تعریف
admired,شخصیات
admirer,مداح
admirers,پرستار
admires,پسند
admiring,نہار
admissability,سابقه
admissibility,قبولیت
admissible,قابل قبول
admission,داخلے
admissions,داخلے
admissive,اجازت
admit,تسلیم
admits,قبول کرتے ہیں
admittable,قابل قبول
admittance,داخلے
admittances,داخله
admitted,اعتراف کیا
admittedly,اقرار
admittible,قابل قبول
admitting,اعتراف
admix,مشیر
admixtion,مرکب
admixture,مرکب
admonish,نصیحت
admonished,نصیحت
admonisher,یزن
admonishes,نصیحت
admonishing,نصیحت
admonishment,نصیحت
admonition,نصیحت
admonitioner,نصیحت
admonitions,نصیحت
admonitive,نصیحت
admonitorial,عبرت
admonitory,عبرت
admortization,کساد بازاری
admove,مشورے
ado,بہت پیار کرتی تھی
adobe,ایڈوب
adobes,ادوباس
adolescence,نوجوانی
adolescences,عنفوان شباب
adolescency,نوجوانی
adolescent,کشور
adolescents,نوعمروں
adolf,ایڈولف
adolph,ایڈولف
adoniram,ایڈونیرام
adonis,ایڈونس
adopt,اپنانے
adoptable,بهڑکانا
adopted,اپنایا
adoptee,منہ بولے
adopter,اختیار
adopters,ایڈاپٹرز
adopting,اپنانے
adoption,گود لینے کے
adoptions,گود لینے
adoptive,دتک
adopts,اپنایا
adorable,دلکش
adorableness,مخالف
adorably,تصدیق
adoration,آرادنا
adore,پسند
adored,بہت پیار کرتی تھی
adorement,وزینت
adorer,پرستار
adores,پیار
adoring,پوجنا
adoringly,اپنانے
adorn,زینت
adornation,آرادنا
adorned,آراستہ
adorning,سجانا
adornment,وزینت
adornments,زیب وزینت
adorns,سجا ہوا
ados,کے لئے دستیاب
adosculation,بے ہدف
adowee,ہوائی پٹیوں
adowson,بیماری
adrammelech,ادرملک
adread,خوف
adreamed,خواب دیکھا
adrenal,ادورکک
adrenalin,جوش بڑھانے
adrenaline,میں جوش بڑھانے
adreno,ایڈرینو
adrian,ایڈرین
adrianople,ایڈریا
adrift,بے ہنگم
adrogate,منسوخ
adrogation,الرجال
adroit,قابل
adroitness,الجبری
ads,اشتہارات
adscititious,بہانے ڈھونڈنے
adscriptive,وضاحتی
adsorb,البا
adsorbentmaterial,جاذب مواد
adsorption,جذب
adstringent,کسیلی
adulate,ایئر لفٹ
adulated,چاپلوسی
adulating,چاپلوسی
adulation,چاپلوسی
adulator,ونگ
adulatory,چاپلوسی
adullam,عدلام
adullamite,فضائی عملے
adult,بالغ
adulterant,معاہدے
adulterants,ملاوٹ
adulterate,ملاوٹ
adulterated,بون میں
adulterates,بون میں
adulterating,ملاوٹ
adulteration,ملاوٹ
adulterator,الکازار
adulterer,زانی
adulterers,زانیوں
adulteress,زانیہ
adulteresses,زنا
adulteries,زناکاری
adulterine,قیام کے اخراجات
adulterous,زانیہ
adulterously,زانیہ
adultery,زنا
adulthood,ویسکتا
adultness,آلسی
adultress,زانیہ
adults,بالغوں
adumbral,آئیکیدو
adumbrate,متنبہ
adumbrated,نشریات
adumbrative,الامو
adust,ایڈجسٹ
