English,Other
generalise,alhæfa
generalize,alhæfa
generalisation,alhæfing
generalization,alhæfing
generalisations,alhæfingar
generalizations,alhæfingar
generalizing,alhæfingar
aliphatic,alifatískum
poultry,alifugla
cubit,alin
reared,alin
boyhood,alinn
fattened,alið
alio,alió
alkaloid,alkalóíð
alkaloids,alkalóíðar
alkanes,alkana
alcohols,alkóhól
alcoholics,alkóhólistar
alcoholic,alkóhólisti
alkyl,alkýl
alla­,alla
allegorical,allegóríski
any,allir
everybody,allir
everyone,allir
allspice,allrahanda
total,alls
whatsoever,alls
everywhere,alls staðar
fads,allsráðandi
all,allt
entire,allt
everything,allt
omnibus,allt
ranging,allt
alright,allt í lagi
okay,allt í lagi
always,alltaf
ever,alltaf
lernen,alltaf
ubiquitous,alltumlykjandi
excellently,allvel
almanac,almanak
generalised,almenn
generality,almenn
generalized,almenn
generic,almenn
landside,almenningssvæði
commonalty,almenningur
publics,almenningur
generalist,almennra
commonly,almennt
general,almennt
generally,almennt
popularly,almennt
universally,almennt
generalities,almennt efni
mainstream,almennum
holograms,almyndir
almighty,almáttugur
omnipotent,almáttugur
omnipotence,almætti
notorious,alræmd
totalitarianism,alræði
totalitarian,alræðisríkja
ecstasy,alsælu
ecstacy,alsælu ecstacy
algeria,alsír
algerian,alsír
fluent,altalandi
altar,altari
eucharist,altarissakramentið
altarpiece,altaristaflan
altarpieces,altaristöflur
acolytes,altarisþjóna
earnestness,alvara
serious,alvarleg
severe,alvarleg
gravely,alvarlega
seriously,alvarlega
severely,alvarlega
severities,alvarlegri
ous,alvarlegt
seriousness,alvarleiki
severity,alvarleiki
altogether,alveg
completely,alveg
entirely,alveg
quite,alveg
omniscience,alvisku
omniscient,alvitur
reallife,alvöru líf
omnivorous,alætur
aloes,alóe
parliament,alþingi
parliamentary,alþingis
representing,alþingismaður
congressmen,alþingismenn
internationalism,alþjóðarækni
internationally,alþjóðavettvangi
internationalisation,alþjóðavæðingu
international,alþjóðleg
internationalised,alþjóðlegri
global,alþjóðlegt
amalekites,amalekítar
amalgams,amalga
amaziah,amasía
ambergris,ambur
handmaid,ambátt
maidservant,ambátt
handmaiden,ambáttar
handmaids,ambáttir
maidservants,ambáttir
handmaidens,ambáttirnar
america,ameríka
amphetamine,amfetamín
amphetamines,amfetamín
amid,amidst
amitie,amitié
grandma,amma
grandmother,amma
ammonia,ammoníak
ammonites,ammónítar
ammonium,ammóníum
amorites,amorítar
ampere,amper
amperes,amper
amps,amper
amerique,amérique
amine,amín
amines,amín
amino,amínó
ene,ana
analyser,analyzer
pineapple,ananas
pineapples,ananas
ananias,ananías
anarchism,anarkismi
anarchist,anarkista
anarchists,anarkistar
anarchistic,anarkískri
breathe,anda
inhale,anda
exhale,anda frá
spiritualism,andalegheitum
breaths,andann
breathable,andar
breathes,andar
inhales,andar
spirits,andar
breath,andardráttur
ducklings,andarunga
duckling,andarunginn
animists,andatrúarmenn
breathed,andað
exhaled,andað
lobbies,anddyri
lobby,anddyri
antimatter,andefni
alders,andersson
antisocial,andfélagsleg
antonyms,andheiti
antihistamines,andhistamín
inverse,andhverfa
inverses,andhverfur
spirit,andi
tive,andi
insipid,andlaus
uninspiring,andlaus
soulless,andlaust
spiritless,andlaust
barns,andleg
mental,andlega
mentally,andlega
spiritual,andlega
spirituality,andlega
spiritually,andlega
affective,andlegrar
face,andlit
faces,andlit
facials,andlit
facial,andliti
portraits,andlitsmyndir
toner,andlitsvatn
decease,andlát
demise,andlát
oppose,andmæla
objectors,andmælenda
objections,andmæli
reproofs,andmæli
oppositions,andmælin
wheezy,andnauð
antioxidants,andoxunarefni
halitosis,andremma
inspirational,andríkur
andromache,andrómakka
atmospheres,andrúmsloft
atmospheric,andrúmslofti
atmospherically,andrúmslofti
atmosphere,andrúmsloftið
antisymmetric,andsamhverf
juxtaposed,andspænis
defies,andstaða
upstream,andstreymis
beastly,andstyggileg
obnoxious,andstyggilegur
abhorrence,andstyggð
abhorrent,andstyggð
detests,andstyggð
contrast,andstæða
contrasted,andstæða
repelling,andstæða
conflicting,andstæðar
opposing,andstæðar
adversarial,andstæðinga
opponents,andstæðingar
opposers,andstæðingar
anti,andstæðingur
opposer,andstæðingur
resister,andstæðingur
opponent,andstæðingurinn
oppositely,andstæðu
dualistic,andstæðuhugsun
contrasting,andstæður
contrasts,andstæður
opposites,andstæður
polarities,andstæður
stillborn,andvana
stillbirths,andvana fæðingum
sigh,andvarp
sighed,andvarpaði
proceeds,andvirði
groaning,andvörp
sighing,andvörp
contesting,andæfa
dissidence,andóf
dissident,andóf
dissenters,andófsmenn
dissidents,andófsmenn
antipathy,andúð
anaesthetists,anesthetists
offshoot,angi
anguish,angist
bothering,angra
angstroms,angström
funky,angurvær
angola,angóla
angolan,angóla
angora,angóra
aniline,anilín
anions,anjónir
anionic,anjónísk
dent,ann
mined,anna
another,annar
alienating,annarleg
alia,annars
else,annars
otherwise,annars
distracted,annars hugar
elsewhere,annars staðar
iba,annað
muu,annað
other,annað
second,annað
aliis,annað greiðsla
alterego,annað sjálf
either,annaðhvort
semesters,annir
deficiencies,annmarkar
shortcomings,annmarkar
annals,annálar
annal,annáll
chronicle,annáll
chronology,annáll
annees,années
anchovy,ansjósu
anchovies,ansjósum
antagonised,antagonized
antimony,antimon
anise,anís
aniseed,anísfræ
apes,apa
copycat,apaköttur
ape,api
apis,api
monkey,api
apollodorus,apollodorusi
apollos,apollós
orange,appelsína
oranges,appelsínur
appetiser,appetizer
appetising,appetizing
applique,appliqué
apricot,apríkósu
apricots,apríkósur
apr,apríl
april,apríl
avril,apríl
pharmacies,apótek
pharmacy,apótek
aqua­,aqua
crumbled,ar
fused,ar
ko,ar
tion,ar
ara,ara-
arabians,arabar
arabs,arabar
arabia,arabíu
araucanians,araucanian
arbour,arbor
ardour,ardor
areopagus,aresarhæð
bequest,arf
inheritances,arf
heterozygous,arfblendna
hereditary,arfgeng
heritability,arfgengi
genotype,arfgerð
genotypes,arfgerðum
homozygous,arfhreina
heritage,arfleifð
inheritance,arfleifð
legacy,arfleifð
fireplace,arinn
aristarchus,aristarkus
aristobulus,aristóbúls
aristophanes,aristófanes
aristotle,aristóteles
archangel,arkhangelsk
architect,arkitekt
architects,arkitektar
architecture,arkitektúr
architectures,arkitektúr
architecturally,arkitektúrinn
armadas,armadás
bracelet,armband
wristband,armband
wristwatch,armbandsúr
pushups,armbeygjur
bracelets,armbönd
armenia,armenía
armrest,armhvílunni
armoury,armory
arm,armur
armees,armées
arrivee,arrivée
arriere,arrière
arret,arrêt
arrete,arrêté
arsenic,arsen
artaxerxes,artahsasta
arias,aríur
remunerative,arðbæra
costeffective,arðbærar
profitable,arði
profitability,arðsemi
dividend,arður
dividends,arður
aromatic,arómatísk
eins,as
asa­,asa
asaph,asaf
azariah,asarja
asbestos,asbest
asbestosis,asbestveiki
asenath,asenat
acetal,asetali
acetate,asetat
acetone,aseton
acetates,asetöt
acetylene,asetýlens
ash,aska
ashes,aska
caldera,askja
asthmatics,asmasjúklinga
donkeys,asna
asses,asnar
donkey,asni
asparagus,aspas
aspirin,aspirín
aser,asser
assyrians,assýringa
assyria,assýría
thir,asta
asthma,astma
asthmatic,astma
asia,asía
asien,asía
asian,asískur
asians,asíubúar
illumine,at lýsa
scenario,atburðarás
event,atburður
alimentary,atc
behaving,atferlis
ethology,atferlisfræði
behaviourism,atferliskenningu
behaviourally,atferlislega
idleness,atferðarleysi
aptitudes,atgervi
note,ath
ceremonies,athafnir
gestures,athafnir
ridicule,athlægi
ridiculed,athlægi
derision,athlægis
check,athuga
checkout,athuga
cheque,athuga
observations,athuganir
comment,athugasemd
commentary,athugasemd
commenter,athugasemd
remark,athugasemd
commenting,athugasemdir
comments,athugasemdir
notes,athugasemdir
remarks,athugasemdir
perceptive,athugul
observation,athugun
scrutiny,athugun
observatories,athugunarstöðvar
explorations,athugunum
rechecked,athuguð aftur
refuge,athvarf
refuges,athvarf
attention,athygli
attentions,athygli
attentively,athygli
attentional,athyglisbrests
interestingly,athyglisvert
noteworthy,athyglisvert
notable,athyglisverð
act,athöfn
ceremony,athöfnin
ballot,atkvæðagreiðslu
voting,atkvæðagreiðslu
electioneering,atkvæðasmölun
syllable,atkvæði
syllables,atkvæði
vote,atkvæði
votes,atkvæði
transatlantic,atlantshafið
energetically,atorku
considerations,atriði
item,atriði
items,atriði
atropine,atrópín
incident,atvik
incidents,atvik
occurrences,atvik
accretion,atvika
circum,atvika
adverb,atviksorð
adverbs,atviksorð
circumstantial,atvikum
employment,atvinna
occupation,atvinna
occupational,atvinnu
industries,atvinnugreinar
sectors,atvinnugreinar
unemployed,atvinnulaus
joblessness,atvinnulausra
unemployment,atvinnuleysi
pro,atvinnumaður
employers,atvinnurekendur
entrepreneurs,atvinnurekendur
atom,atóm
atoms,atóm
eye,auga
eyeball,auga
ocular,auga
ophthalmic,auga
eyebrows,augabrúnir
overtly,augljósa
evidently,augljóslega
manifestly,augljóslega
obviously,augljóslega
patently,augljóslega
evident,augljóst
incipient,augljóst
manifest,augljóst
obvious,augljóst
advertise,auglýsa
advertiser,auglýsandi
advertisers,auglýsendur
advert,auglýsing
advertisement,auglýsing
commercial,auglýsing
commercially,auglýsing
advertisements,auglýsingar
advertising,auglýsingar
adverts,auglýsingar
annoncer,auglýsingar
commercials,auglýsingar
billboard,auglýsingaskilti
billboards,auglýsingaskilti
copywriter,auglýsingatextahöfundur
commercialism,auglýsingavæðing
ad,auglýsingin
advertises,auglýsir
advertised,auglýst
opting,augn
collocation,augnablik
instant,augnablik
momentarily,augnablik
moments,augnablik
brows,augnabrúnir
gaze,augnaráð
eyepiece,augngler
lashes,augnháranna
eyelashes,augnhárin
eyelash,augnhárum
eyelid,augnlok
eyelids,augnlok
ophthalmologists,augnlæknar
ophthalmology,augnlækningar
ophthalmologist,augnlæknis
eyeshadow,augnskuggi
eyes,augu
keenly,augun
besides,auk
augment,auka
boosting,auka
enhance,auka
enhanced,auka
enhancer,auka
enhances,auka
expand,auka
extra,auka
increase,auka
increasing,auka
widen,auka
byproducts,aukaafurðir
accessory,aukabúnaður
surcharge,aukagjald
drapes,aukahandklæði
enhancements,aukahluti
extras,aukahlutir
enhancement,aukahlutur
replay,aukaleikur
replays,aukaleikur
augmenting,aukandi
backfire,aukasprenging
decimal,aukastaf
sideshow,aukasýning
disorders,aukaverkanir
additive,aukefni
additives,aukefni
additionally,auki
fiercer,aukin
heightened,aukin
increased,aukin
salivary,aukin
aggravate,aukið
boosted,aukið
exacerbate,aukið
exacerbated,aukið
crease,aukning
enrichments,aukningar
wimp,aumingi
pitiful,aumkunarverður
weld,aumur
aupairs,aupair stelpunum
ounces,aura
impecunious,auralaus
scoop,ausa
easterly,austan
easternmost,austasti
bilges,austri
east,austur
eastern,austur
eastward,austur
eastwards,austur
bilge,austurdælu
orientals,austurlandabúar
orientalist,austurlandafræðingurinn
freeing,austurop
austria,austurríki
austrians,austurríkismenn
autorite,autorité
discoverable,auðfundnar
enrich,auðga
enriching,auðgandi
enriches,auðgar
enriched,auðgað
enrichment,auðgun
audibly,auðheyrilega
antitrust,auðhringavarnar
identification,auðkenni
identifications,auðkenni
identifier,auðkenni
ticker,auðkenni
highlighting,auðkenning
identifies,auðkennir
characterising,auðkennishlutinn
characterizing,auðkennishlutinn
typified,auðkennt
identifiers,auðkennum
opes,auðlindir
resources,auðlindir
supplicated,auðmjúklega
humble,auðmjúkur
humbled,auðmjúkur
humbles,auðmýkir
humiliating,auðmýkjandi
humbly,auðmýkt
humility,auðmýkt
lowliness,auðmýkt
abased,auðmýktur
desolate,auðn
desolation,auðn
wasteland,auðn
glaring,auðsær
shewing,auðsýni
lavished,auðsýnt
affluent,auðugur
blank,auður
wealth,auður
capitalistic,auðvaldssamfélögum
facilitate,auðvelda
facilitation,auðvelda
facilitates,auðveldar
easier,auðveldara
easiest,auðveldasta
eased,auðveldað
facilitated,auðveldað
easily,auðveldlega
easy,auðvelt
course,auðvitað
costliness,auðæfa
riches,auðæfi
avocado,avókadó
hatchets,axir
braces,axlabönd
shouldering,axli
shoulders,axlir
that,að
the,að
to,að
towards,að
ascertaining,að afla
acclimatise,að aðlagast
identifiable,að bera kennsl
modifying,að breyta
succumbing,að bíða lægri hlut
deadening,að deyða
togo,að fara
embarkation,að fara um borð
overflying,að fljúga yfir
extrapolating,að framreikna
prejudging,að fyrirfram
prises,að fyrirtæki sem
todo,að gera
belittling,að gera lítið úr
facilitating,að greiða fyrir
eavesdropping,að hlusta
quell,að kveða niður
toland,að lenda
forsaking,að láta
impersonating,að látast
jure,að lögum
hurting,að meiða
correspondingly,að sama skapi
reinstalling,að setja upp aftur
baptizing,að skíra
insofar,að svo miklu leyti
undertook,að sér
allegedly,að sögn
reportedly,að sögn
demonstrable,að sýna fram á
nues,að tekjur
tobe,að vera
countering,að vinna gegn
admittedly,að vísu
albeit,að vísu
realizing,að átta sig á
mulling,að íhuga
wholly,að öllu leyti
arguably,að öllum líkindum
alternatively,að öðrum kosti
procuring,að útvega
inasmuch,að því leyti
dissociating,aðaftengja
primary,aðal
superordinate,aðaldeild
schematics,aðaldráttum
starring,aðalhlutverki
mainly,aðallega
mostly,aðallega
predominantly,aðallega
principally,aðallega
headlamps,aðalljós
headlamp,aðalljósin
headlining,aðalnúmerið
protagonist,aðalpersóna
nobility,aðalsmanna
nobleman,aðalsmaður
noblemen,aðalsmenn
hallmark,aðalsmerki
hallmarks,aðalsmerkjum
athelstan,aðalsteinn
predominating,aðalvörur
desideratum,aðaláhersluefni
lowing,aðar
antecedents,aðdragandi
zoomed,aðdregna
attraction,aðdráttarafl
attractiveness,aðdráttarafl
attractor,aðdráttarmengis
attractors,aðdráttarpunkta
telephoto,aðdráttur
insinuation,aðdróttun
admirer,aðdáandi
fan,aðdáandi
fans,aðdáendur
admiration,aðdáun
admirably,aðdáunarlega vel
admirable,aðdáunarverður
admiring,aðdáunarverður
mere,aðeins
only,aðeins
enforceable,aðfararhæfur
asymptote,aðfella
asymptotes,aðfellur
method,aðferð
methodological,aðferðafræði
methodologies,aðferðafræði
methodology,aðferðafræði
methodologically,aðferðafræðilega
proces,aðferðin
approaches,aðferðir
mechanisms,aðferðir
methods,aðferðir
strategies,aðferðir
accessing,aðgang
access,aðgangur
accesses,aðgangur
admission,aðgangur
accessibility,aðgengi
accessible,aðgengileg
action,aðgerð
operative,aðgerð
postoperative,aðgerð
activism,aðgerða
idle,aðgerðalaus
passive,aðgerðalaus
inaction,aðgerðaleysi
omission,aðgerðarleysi
activists,aðgerðasinnar
actions,aðgerðir
features,aðgerðir
functions,aðgerðir
surgeries,aðgerðir
perioperative,aðgerðir vegna
disaggregate,aðgreina
segregate,aðgreina
separating,aðgreina
distinctness,aðgreinanleika
distinguishable,aðgreind
disjunct,aðgreinda
distinguished,aðgreindar
differentiates,aðgreindu
segregated,aðgreindum
discriminant,aðgreini
differentiating,aðgreining
differentiation,aðgreining
disambiguation,aðgreining
differentiations,aðgreiningar
separations,aðgreiningar
demarcations,aðgreiningu
adit,aðgöng
boxoffice,aðgöngumiðasala
ticketed,aðgöngumiði
restraint,aðhald
stance,aðhald
tightening,aðhald
party,aðila
entities,aðilar
makers,aðilar
parties,aðilar
accession,aðild
affiliations,aðild
membership,aðild
accessions,aðildar
entrant,aðili
adjunct,aðjúnkt
adjuncts,aðjúnktar
afield,aðkomnir
aligning,aðlaga
customise,aðlaga
customised,aðlaga
adaptive,aðlagandi
appealing,aðlaðandi
attractive,aðlaðandi
fetching,aðlaðandi
inviting,aðlaðandi
personable,aðlaðandi
winning,aðlaðandi
knighted,aðlaður
adjacent,aðliggjandi
afferent,aðlægum
adaptation,aðlögun
adaptations,aðlögun
adapting,aðlögun
adjustment,aðlögun
assimilation,aðlögun
reintegration,aðlögun
readjustment,aðlögunarferlið
adaptability,aðlögunarhæfni
adaptable,aðlögunarhæfni
adapted,aðlöguð
others,aðrir
separated,aðskilin
detached,aðskilinn
disassociate,aðskilja
disassociated,aðskilja
segregating,aðskilja
separable,aðskilja
severable,aðskiljanlegar
severing,aðskiljunarbúnað
dividing,aðskilnaðarlínan
separatist,aðskilnaðarsinna
separatists,aðskilnaðarsinnar
segregation,aðskilnaður
separation,aðskilnaður
contaminant,aðskotaefni
contaminants,aðskotaefni
contaminates,aðskotaefni
adsorption,aðsog
adsorbed,aðsogað
facilities,aðstaða
aid,aðstoð
assistance,aðstoð
aiding,aðstoða
assist,aðstoða
assisting,aðstoða
assisted,aðstoðar
assists,aðstoðar
copilot,aðstoðarflugmanninn
attendant,aðstoðarmanns
aided,aðstoðarmaður
appointee,aðstoðarmaður
assistant,aðstoðarmaður
aides,aðstoðarmenn
assistants,aðstoðarmenn
facilitators,aðstoðarmenn
effluence,aðstreymi
circumstance,aðstæður
circumstances,aðstæður
situations,aðstæður
attendance,aðsókn
turnout,aðsókn
forewarned,aðvaraði
substation,aðveitustöð
cautionary,aðvörunar
athanasius,aþanasíus
athens,aþena
athenians,aþeningar
athenian,aþenu
bachelors,ba
babylonia,babýlon
babylonians,babýloníumenn
backpedalled,backpedaled
backpedalling,backpedaling
bales,bagga
behind,bak
reversed,baka
reversibility,baka
baker,bakari
bakeries,bakarí
bakery,bakarí
baked,bakaðri
regurgitation,bakflæði
backyard,bakgarður
backdrop,bakgrunn
backgrounds,bakgrunn
background,bakgrunnur
backer,bakhjarl
sponsor,bakhjarl
backers,bakhjarla
overleaf,bakhlið
ceaselessly,baki brotnu
bake,bakið
bins,bakkar
sweetmeats,bakkelsi
tray,bakki
backspace,bakklykill
backlight,baklýsingu
backpack,bakpoka
backpacks,bakpoka
rucksacks,bakpokar
rucksack,bakpoki
recto,bakraufar
cathode,bakskaut
cathodes,bakskaut
backlash,bakslag
backlit,bakslag
relapse,bakslag
backrest,bakstoð
backwash,bakstreymisloftið
baking,bakstur
backstroke,baksund
backstage,baksviðs
rearview,baksýn
bacteriophage,bakterfuf
bacterial,baktería
bacterium,bakterían
bactericidal,bakteríudrepandi
germicidal,bakteríudrepandi
bacteria,bakteríur
backache,bakverk
balkans,balkanskaga
ballet,ballett
ballets,balletta
bamboo,bambus
bamboos,bambus
mortally,bana
bananas,bananar
banana,banani
alliance,bandalag
coalition,bandalag
alliances,bandalög
coalitions,bandalög
ally,bandamann
allies,bandamenn
confederates,bandamenn
usa,bandaríkin
yanked,bandaríkjamaður
americans,bandaríkjamenn
bandwidth,bandbreidd
bandwidths,bandbreiddir
fretted,bandi
tapeworm,bandorma
tapeworms,bandormum
dashes,bandstrik
hyphen,bandstrik
hyphens,bandstrik
hyphenated,bandstriki
teddy,bangsi
bane,bani
oth,bank
inspectorate,bankaeftirlits
banks,bankar
ence,bankasjálfstæðis
banking,bankastarfsemi
governorship,bankastjóra
governors,bankastjórar
banker,bankastjóri
bankers,bankastjóri
knocked,bankaði
bank,bankinn
ban,bann
banning,bann
prohibition,bann
disallow,banna
forbidding,banna
prohibit,banna
prohibiting,banna
forbids,bannar
prohibits,bannar
banned,bannað
forbidden,bannað
forbade,bannaði
interdiction,bannið
