English,Other
girasole,girasole酒店
girt,girt中
gleis,gleis旅游
glimmerings,glimmerings的
glossa,glossa以
snakey,gmail贪食蛇
gnus,gnus的
gobblers,gobblers的
golder,golder公司
googled,google搜索
grails,grails的
gremmy,gremmy酒店
griot,griot公司
grissini,grissini餐厅
grossart,grossart有限公司
grungiest,grungiest的
guarders,guarders守卫
gravimetrical,g重量
hafter,hafter是
haggadot,haggadot的
harpins,harpin蛋白
happed,hbo有助于减轻
helio,helio公司
herden,herden来
heritrix,heritrix的
hibernates,hibernate的
hidalga,hidalga酒店
hispanidad,hispanidad的
hoagies,hoagies的
homos,homo能级
hootananny,hootananny印
humfs,humfs的
hypostasization,hypostasization的
ichthys,ichthys项目
ideogramic,ideogramic的
igg,igg抗体
iller,iller河畔
illiad,illiad的
imaret,imaret酒店
imaris,imaris里
incles,incles的
infantas,infantas的
intervale,intervale的
isotron,isotron的
isos,iso文件
ixia,ixia公司
ixias,ixia的
jacamar,jacamar的
java,java的
jerboas,jerboas，会
jeu,jeu的
kabars,kabar系列
kaikas,kaikas酒店
kamas,kamas的
karakas,karakas的
keks,keks在线
kickstart,kickstart的
kickstarting,kickstart的
kobs,kobs的
koppies,koppies自然保护区
korora,korora的
kursaal,kursaal酒店
kylix,kylix的
kythe,ky结构
kaon,k介子
kaons,k介子
lambdas,lambda表达式
landaulet,landaulet的
landsknecht,landsknecht酒店
lanker,lanker的
lastage,lastage酒店
lavs,lav战车
leathering,leathering的
leghorns,leghorns而言
leke,leke的
liart,liart酒店
ligs,lig设备
linux,linux下
linuxes,linux版本
lisses,lisses的
lochan,lochan作了题为
loued,loued酒店
loughs,loughs湖
luminant,luminant公司
lumpens,lumpens这个
lustra,lustra的
lyms,lym计数
lother,l其它
madrono,madroño酒店
magnes,magnes已
magots,magots咖啡
maisonnettes,maisonnettes酒店
administers,manager管理
manciple,manciple实
mandora,mandora的
manges,manges的
mantas,mantas公司
maravedis,maravedis公司
marms,marms的
matzahs,matzahs摆
maxis,maxis公司
medalled,medaled
meetinghouse,meetinghouse数据
megastore,megastore音乐零售店
metrologic,metrologic公司
mezzaluna,mezzaluna餐厅
mease,me酶
mibs,mib的
michigans,michigans的
microtone,microtone公司
milter,milter的
minorcas,minorcas岛
miriti,miriti酒店
mokis,mokis酒店
mondes,mondes品牌
morisco,morisco酒店
mousquetaires,mousquetaires酒店
mudlark,mudlark酒吧
murrin,murrin的
availably,name有效
nans,nan的
nites,nites酒店
nix,nix中
nomades,nomades宾馆
nonis,nonis酒店
nooner,nooner旅游
novum,novum酒店
nullness,null的含量
nyes,n确定
oafs,oaf文件
objet,objet公司
oculus,oculus公司
offed,offed方案
oflag,oflag中
olid,olid酒店
ombre,ombre的
omnium,omnium公司
ongoings,ongoings和
onload,onload事件
oping,oping的
orisha,orisha的
ovolo,ovolo酒店
ovonics,ovonics的
oyer,oyer的
oystering,oystering的
bowlegs,o形腿
palagi,palagi的
palling,palling中
palmier,palmier酒店
panettone,panettone面包
parki,parki公园
parlay,parlay的
parmigiana,parmigiana的
parrying,parrying的
pavillons,pavillons酒店
pavillon,pavillon酒店
petabyte,pb级
petabytes,pb级
cyclers,pcr仪
peage,peage酒店
pensione,pensione酒店
predy,perdy
perforce,perforce公司
prest,perst
petre,petre的
philoxenia,philoxenia的
piazze,piazze酒店
pickiest,pickiest的
pinfall,pinfall在
pinged,ping通
pinkey,pinkey吸
pistoles,pistoles中
pointes,pointes的
polos,polo衫
ponged,pong式
poort,poort旅游
porism,porism两部份
postillion,postillion酒店
poularde,poularde酒店
poulard,poulard酒店
preaxial,preaxial多
prent,prent公司
prevenient,prevenient的
progs,progs的
proking,proking公司
exceptive,provided等
psion,psion公司
pudsey,pudsey中
pugmark,pugmark的
punchbowl,punchbowl的
puys,puys的
pythonic,python化
pyxie,pyxie，它
prated,p额定
queller,queller校长
quidam,quidam之
quiring,quiring的
qwerty,qwerty键盘
roadie,q魔宝
racings,racings的
rangiora,rangiora以
rangoli,rangoli餐厅
rappen,rappen酒店
rasses,rasses的
rasse,rasse旅游
ras,ras基因
rebaptism,rebaptism的
rebites,rebites旅游
recollets,recollets旅游
rectoral,rectoral酒店
redback,redback公司
rematches,rematches的
remede,remede水
resto,resto餐厅
restfully,rest风格
retorn,retorn酒店
reverso,reverso翻转
ricer,ricer的
riojas,riojas葡萄酒
riped,rip处理
rivage,rivage酒店
roomers,roomers酒店
ropewalk,ropewalk路上
rosiere,rosiere以
rosiers,rosiers旅游
ruches,ruches 13张照片
rundles,rundles提供
salses,salses旅游
saltires,saltiers
sals,sal的
sants,sants酒店
sapient,sapient公司
sartorian,sartoria的
sassies,sassy族
saurians,sauria人
savs,sav中
scalado,scalado的
schappes,schappes对于
schismatics,schismatics与罗马
schnorr,schnorr数字
scytale,scytale的
seconde,seconde系列
sedile,sedile酒店
seises,seises酒店
sensis,sensis的
seraphines,seraphines旅游
servlet,servlet的
servlets,servlet的
shadowbox,shadowbox旅游
shitload,shitload的
siciliana,siciliana的
sidhe,sidhe的
sigmas,sigma的
signa,signa的
sim,sim卡
skyways,skyways的
slurping,slurping是
sneath,sneath的
solecisms,solecisms的
sonne,sonne酒店
sowter,sowter说：
stanze,stanze酒店
sterlings,sterling公司
stockhorn,stockhorn酒店
strongarm,strongarm的
stuiver,stuiver对
stunkard,stunkard体形
subverter,subverter的
sumpit,sumpit发表
superagents,superagent的
superagent,superagent资料
suplex,suplex的
safter,s在
esses,s弯
sigmoidal,s形
sigmoidally,s形
sigmoids,s形
shere,s这里
talkbox,talkbox的
tarres,tarrés旅馆
tartane,tartane的
tastevin,tastevin的
tatler,tatler杂志
telecines,tc版
teched,teched大会
telneting,telnet到
telnetted,telnet的方式连线
tels,tel域
tenne,tenne酒店
tennies,tennies慈善
teredo,teredo的
terramare,terramare酒店
tessera,tessera公司
tevatron,tevatron实验
texturize,texturize的
theosophic,theosophic的
therme,therme酒店
tholos,tholos的
thrums,thrums酒店
thunked,thunked的
tictoc,tictoc的
tiffs,tiff格式
tikes,tikes公司
timps,timps的
tomcat,tomcat的
toses,toses（西班牙）
touchpaper,touchpaper的
tramontane,tramontane酒店
treck,treck技术
treille,treille地区
trig,trig的
triller,triller酒店
trinities,trinities的
triolet,triolet的
triskele,triskele住宿
chalder,trudie chalder等
tuktu,tuktu旅游
tump,tump为
turm,turm旅游
tutus,tutus旅馆
twitterers,twitter用户
troad,t道路
troads,t道路
ufologists,ufo专家
ultraslick,ultraslick超
umlauted,umlauted的
unforming,unforming展开
unlord,unlord，搬出装置
uplay,uplay公司
urbs,urb的
clevis,u形夹
clevises,u形夹
vallonia,vallonia酒店
valpolicella,valpolicella的
valuta,valuta公司
vandalisation,vandalization
vapourings,vapourings的
varlet,varlet的
vaulty,vaulty的
vedute,vedute酒店
vele,vele酒店
verd,verd酒店
versant,versant的
vertu,vertu的
vilayet,vilayet的
vindications,vindications的
viridian,viridian的
visto,visto公司
vitesse,vitesse公司
vivace,vivace公司
volary,volary的
voled,voled的
vors,vor标定
vostro,vostro成就
voyageur,voyageur经济
chevrons,v形
jags,v形凹口
waes,wae上
waldhorns,waldhorns酒店
warez,warez的
warmouth,warmouth保持
watchet,watchet的
watchguard,watchguard的
webwork,webwork的
whatsis,whatsis的
wheatlands,wheatlands lodge酒店
wheelman,wheelman致命车手
whins,whins旅游
withies,withies旅游
wonderworks,wonderworks主题乐园
fluorographic,x光成像
radiograph,x光片
radiographs,x光片
roentgenograph,x片
cephalometric,x线头影测量
cephalometry,x线头影测量
tomograms,x线断层
radiograms,x线片
roentgenograms,x线片
yabby,yabby已
yachtman,yachtman酒店
yammer,yammer的
yasmak,yasmak酒店
yippee,yippee的
zacks,zacks的
zapper,zapper的
zarape,zarape旅游
zines,zines的
zoppo,zoppo医师
pagle,·帕格
swail,·斯威尔
stonehand,·石
betacarotene,β-胡萝卜素
muon,μ介子
leavy,•利维
willyard,•威尔亚德
wheen,•惠荫
steil,•斯太尔
skinniest,•禧瑞
seels,•西尔斯
enlink,‧管理
oyes,□是□否
substract,。减去
hotching,。弯曲
reshooting,。重新拍摄
brattice,。隔板
goldenrods,。黄
compere,【主持人
preterists,【已过
smidge,【熊
pensel,ペンセル
mirable,ミラブル
extemporized,一下子增添
unwatched,一不留神
meticulosity,一丝不苟
punctiliously,一丝不苟
scrupulous,一丝不苟
an,一个
gribbles,一个gribbles
dickers,一中
amberoid,一串人造琥珀
leapfrogged,一举超越
prises,一九八六年四月十二
some,一些
inconsistences,一些不一致
nitty,一些本质
gibbered,一些毫无意义
enations,一些突起
monovalence,一价
univalence,一价
awhile,一会儿
unibody,一体式机身
doubled,一倍
monadic,一元
monobasic,一元
monocarboxylic,一元
monohydric,一元
unary,一元
monoamines,一元胺
monism,一元论
monist,一元论
monistic,一元论
monists,一元论者
monoacids,一元酸
biff,一击
bisected,一分为二
scoreless,一分未得
cent,一分钱
penny,一分钱
every,一切
everything,一切
potion,一剂
tandems,一前一
motionlessly,一动不动
univoltine,一化性
spoonful,一匙
spoonsful,一匙
ahorse,一匹马
wishfully,一厢情愿
stockingless,一双小
flatly,一口
morsel,一口
mouthful,一口
potation,一口
snifter,一口威士忌酒
chaw,一口烟
blinders,一叶障目
supped,一同进餐
poinsettia,一品红
poinsettias,一品红
dollops,一团
muss,一团糟
gunshot,一声枪响
flourishes,一夜暴富
boatload,一大堆
daylights,一大跳
monogamic,一夫一妻制
monogamist,一夫一妻制
monogamous,一夫一妻制
monogamy,一夫一妻制
polygamist,一夫多妻
polygamists,一夫多妻
polygamous,一夫多妻制
polygamy,一夫多妻制
polygynous,一夫多妻制
polygyny,一夫多妻制
expectedly,一如预期
monogynous,一妻
polyandrous,一妻多夫
polyandry,一妻多夫
necessarily,一定
surely,一定
verdicts,一审宣判
couple,一对
copita,一小杯
immaculately,一尘不染
spotless,一尘不染
spotlessly,一尘不染
inning,一局
chukkar,一局中
fangled,一届
yearling,一岁
yearlings,一岁鸽
parochially,一己
spank,一巴掌
godspeed,一帆风顺
biannual,一年两次
annuals,一年生植物
therophytes,一年生植物
decommitted,一并释放
outset,一开始
triplicate,一式三份
triplicates,一式三份
sextuplicate,一式六份
quadruplicate,一式四份
quadruplicates,一式四份
quadruplication,一式四份
intently,一心一意
undivided,一心一意
immutably,一成不变
fling,一扔
scythed,一扫而
passels,一批又一批
fistful,一把
armfuls,一抱
swarmed,一拥而上
handbreadth,一掌
extravagantly,一掷千金
gens,一族
dispossessed,一无所有
once,一旦
transientness,一时性
reimbursing,一昧
priggish,一本正经
sagely,一本正经地
aced,一杆进洞
glassful,一杯
outshines,一枝独秀
outshining,一枝独秀
solidago,一枝黄花
edged,一柄
alike,一样
equally,一样
thingies,一样的东西
disposable,一次性
disposables,一次性
onetime,一次性
throwaways,一次性用品
throwaway,一次性的
resynchronising,一次重新同步
monohydrogen,一氢
monoxide,一氧化碳
monochlorides,一氯化物
monohydrate,一水
monohydrated,一水
monohydrates,一水合物
faw,一汽
begad,一点儿不假
escalope,一片无骨肉
escalopes,一片无骨肉
chugs,一班班
issei,一生
lifetime,一生
lamely,一瘸一拐
limped,一瘸一拐
limping,一瘸一拐
centennials,一百周年纪念
centenary,一百年
been,一直
continuously,一直
glancing,一眼
dekko,一瞥
glance,一瞥
glimpse,一瞥
sciolism,一知半解
sciolistic,一知半解
smatters,一知半解
sophomoric,一知半解
monotheism,一神教
monotheisms,一神教
monotheistic,一神教
monotheist,一神论
monotheists,一神论
unitarian,一神论
unitarianism,一神论
unitarians,一神论
syncretized,一种融合
pricked,一竖
recontouring,一站式瘦脸
intimidatingly,一笔不
redresses,一笔勾销
einkorn,一粒小麦
unidimensional,一维
swarm,一群
skinful,一肚子
peremptorily,一股脑
unamused,一脸不快
coincident,一致
concerted,一致
unanimity,一致
unanimous,一致
unanimously,一致
conformably,一致地
conformingly,一致地
conformability,一致性
conformance,一致性
conformity,一致性
congruency,一致性
congruity,一致性
consistencies,一致性
consistency,一致性
approbated,一致认可
general,一般
generalised,一般性
generalized,一般性
ordinar,一般负责
muffed,一艘被失去
dime,一角银币
polysemy,一词多义
punny,一语双关
abysmally,一败涂地
consistent,一贯
persistent,一贯
persistently,一贯
together,一起
corotate,一起旋转
mucked,一起来
playdates,一起玩
adios,一路平安
predomination,一边倒
litany,一连串
portion,一部分
worthlessly,一钱不值;
glimmered,一闪一闪
unicameral,一院制
skyrockets,一飞冲天
gulped,一饮而尽
quaff,一饮而尽
quaffed,一饮而尽
blockbuster,一鸣惊人
blockbusting,一鸣惊人
buprenorphine,丁丙诺啡
butadiene,丁二烯
butadienes,丁二烯
dink,丁克
dinks,丁克家庭
tetracaine,丁卡
groins,丁坝
groyne,丁坝
butyl,丁基
butylated,丁基
butylation,丁基化
butyls,丁基橡胶
thong,丁字裤
thongs,丁字裤
cotinine,丁宁
dingbat,丁巴特
dingle,丁格尔
dinges,丁格斯
butene,丁烯
butenedioic,丁烯
butenes,丁烯
butylene,丁烯
butylenes,丁烯
butane,丁烷
butanes,丁烷
nitril,丁腈
nitrile,丁腈
butanone,丁酮
butanones,丁酮
daminozide,丁酰肼
butyrophenone,丁酰苯类
butyrophenones,丁酰苯类
butyrate,丁酸
butyric,丁酸
butyrates,丁酸盐
butanol,丁醇
butanols,丁醇
butyraldehyde,丁醛
butyraldehydes,丁醛
dinge,丁阿
clove,丁香
cloves,丁香
syringa,丁香
eugenol,丁香酚
tench,丁鱥
sevens,七人榄球赛
heptad,七价
heptavalent,七价
septuplicate,七倍
sevenfold,七倍
septuple,七元
sixers,七六人
sevenths,七分
seventy,七十
seventies,七十年代
buckeye,七叶树
buckeyes,七叶树
shippo,七宝
goonies,七宝奇谋
tangram,七巧板
tangrams,七巧板
lyre,七弦琴
divvying,七手八脚
heptachlor,七氯
heptoses,七碳糖
quatrain,七绝
heptasyllabic,七言
heptagon,七边形
heptagonal,七边形
heptagons,七边形
septenary,七进制
satinwoods,七里香
septets,七重奏
septet,七重峰
heptahedron,七面
heptathletes,七项全能
heptathlon,七项全能
lamprey,七鳃鳗
lampreys,七鳃鳗
eventuality,万一
bottomless,万丈
wanle,万乐
heartthrob,万人迷
trillions,万亿
trillionth,万亿
trillionths,万亿
teraflop,万亿次浮点运算
teraflops,万亿次浮点运算
surefire,万全
gigawatts,万千瓦
lakh,万卢比
lakhs,万卢比
eternally,万古
vancomycin,万古霉素
vancomycins,万古霉素
cardan,万向
gimbaled,万向
gimballed,万向
gimbals,万向支架
gimbal,万向节
gimballing,万向节
tons,万吨
wanning,万宁
marigold,万寿菊
tagetes,万寿菊
banzai,万岁
hooray,万岁
manse,万岁
vive,万岁
centiares,万平米
dieffenbachia,万年青
infallible,万无一失
gravitation,万有引力
wanze,万泽
animism,万物有灵
animist,万物有灵
animistic,万物有灵
animists,万物有灵论者
multipack,万用
multimeter,万用表
multimeters,万用表
moz,万盎司
pantheon,万神殿
pantheons,万神殿
soundlessness,万籁俱寂，
universal,万能
nostrum,万能药
kaleidoscope,万花筒
kaleidoscopes,万花筒
kaleidoscopic,万花筒
supercity,万象
cloudless,万里无云
husband,丈夫
husbands,丈夫
mete,丈量
chainman,丈量员
chainmen,丈量员
unities,三一律
panax,三七
twos,三三两两
immortalities,三不朽
trimester,三个月
triacetate,三乙
triacetates,三乙
triethyl,三乙基
triethylamine,三乙胺
sango,三乡
trio,三人
threesomes,三人一组
threesome,三人组
tervalent,三价
trivalence,三价
trivalency,三价
trivalent,三价
cribbed,三份文件的内容
trinitarian,三位一体
trinity,三位一体
triplicity,三位一体
triune,三位一体
tritheist,三位一体论
trisome,三体
trisomic,三体
trisomics,三体
trisomies,三体
trisomy,三体
trimaran,三体船
trimarans,三体船
threepence,三便士
threefold,三倍
trebled,三倍
trebling,三倍
tripled,三倍
tripling,三倍
loid,三倍体
triploid,三倍体
triploids,三倍体
triploidy,三倍体
ternary,三元
triadic,三元
tribasic,三元
tricarboxylic,三元
trihydric,三元
trinary,三元
triples,三元
terpolymer,三元共聚物
terpolymers,三元共聚物
trilemma,三元悖论
ternaries,三元系
triols,三元醇
sanko,三光
trifocals,三光
excellencies,三公
agricultures,三农
ternately,三出
thirds,三分之二
trimolecular,三分子
trichotomies,三分法
trichotomy,三分法
tripartition,三分法
threes,三分球
trey,三分球
thirty,三十
thirtyfold,三十倍
thirtyish,三十多岁
trihalomethane,三卤甲烷
trihalomethanes,三卤甲烷
triarch,三原型
triatomic,三原子
trichroism,三原色
trichromat,三原色
tricolors,三原色
tricolours,三原色
trifurcate,三叉
trifurcated,三叉
trifurcation,三叉
trigeminal,三叉
trident,三叉戟
tridents,三叉戟
sambas,三发
trisubstituted,三取代
triassic,三叠纪
trefoil,三叶
trilobate,三叶
trilobe,三叶
trilobal,三叶形
cloverleaf,三叶草
clovers,三叶草
honewort,三叶草
shamrocks,三叶草
trefoils,三叶草
trifolium,三叶草
trilobite,三叶虫
trilobites,三叶虫
simultaneities,三同时
shamisen,三味
triazole,三唑
triazoles,三唑
triazin,三嗪
triazine,三嗪
triazines,三嗪
hierarchs,三圣
trimerous,三基数
trichromatic,三基色
tricep,三头肌
trisyllabic,三字
trigraph,三字母
trigraphs,三字母词
sambo,三宝
tricuspid,三尖瓣
tricuspidal,三尖瓣
sambal,三巴
triennium,三年
triennials,三年展
triennia,三年期
triennial,三年期
trienniums,三年期
tierce,三度
samisen,三弦
trichord,三弦琴
tristate,三态
thirdhand,三手
sancai,三才
trifold,三折
strikeout,三振
strikeouts,三振
samadhi,三摩地
samadhis,三摩地
salmon,三文鱼
triclinic,三斜晶系
partite,三方
tripartism,三方
tripartite,三方
sandwich,三明治
sandwiches,三明治
dynatron,三极管
triode,三极管
triodes,三极管
trinucleotide,三核苷酸
trinucleotides,三核苷酸
felucca,三桅小帆船
barque,三桅帆船
tripalmitin,三棕榈酸甘油酯
sparganium,三棱
trigonous,三棱
thrice,三次
cubics,三次曲线
syllogism,三段论
syllogisms,三段论
syllogistic,三段论
threepenny,三毛钱
trifluoperazine,三氟拉嗪
trioxides,三氧化
sesquioxide,三氧化二
trioxide,三氧化二砷
antimonous,三氧化二锑
trichloroacetic,三氯
trichloroethane,三氯乙烷
trichloracetic,三氯乙酸
trichloride,三氯化
trichlorides,三氯化物
triclosan,三氯生
sucralose,三氯蔗糖
trihydrate,三水
trihydrated,三水合
trihydrates,三水合物
gibbsite,三水铝石
thankyou,三江源
trois,三河
triolein,三油酸甘油酯
tribromoethanol,三溴乙醇
bromoform,三溴甲烷
tribromomethane,三溴甲烷
triene,三烯
trienes,三烯
trifocal,三焦点
tricyclic,三环
tricyclics,三环
trilobes,三瓣形
codevelop,三生
sansei,三生
trimethadione,三甲
trimethylene,三甲
trimethylamine,三甲胺
trimethylamines,三甲胺
trigram,三画的字
tercentenary,三百年的
tricentenary,三百年的
trinocular,三目
triphase,三相
trinitrotoluene,三硝基甲苯
trotyl,三硝基甲苯
trinitrocresols,三硝基甲酚
trinitrobenzene,三硝基苯
trinitrophenol,三硝基苯酚
trinitrate,三硝酸酯
trisulfide,三硫
trisulfides,三硫化物
trisulphide,三硫化物
tristearin,三硬脂酸甘油酯
triiodomethane,三碘甲烷
trioses,三碳糖
triphosphate,三磷酸
triphosphates,三磷酸
tritheism,三神论
tritheistic,三神论
justiciary,三种刑事
trilingually,三种语言
sanely,三立
triac,三端双向可控硅
trisections,三等份
trisect,三等分
trisected,三等分
trisecting,三等分
trisection,三等分
trisaccharide,三糖
trisaccharides,三糖
tertials,三级飞羽
trilinear,三线
triplex,三缸
trihydroxy,三羟基
triplane,三翼飞机
triptych,三联
triptychs,三联画
trimeric,三聚
trimetric,三聚
paraldehyde,三聚乙醛
trimer,三聚体
trimers,三聚体
melamine,三聚氰胺
melamines,三聚氰胺
triploblastic,三胚层
triplets,三胞胎
tripods,三脚架
trivet,三脚火炉架
trichromatism,三色
trichrome,三色
tricolor,三色
tricolored,三色
tricolour,三色
tricoloured,三色
tristimulus,三色
pansy,三色堇
pansies,三色紫罗兰
trinodal,三节
triphenylamines,三苯基胺
triphenylamine,三苯胺
feudatories,三藩
triplexes,三螺旋
trifid,三裂星云
triangulate,三角
triangulated,三角
triangulating,三角
triangulation,三角
triangulations,三角
trigonal,三角
trigonometrical,三角
trigonometric,三角函数
trigonometry,三角函数
kerchieves,三角头巾
gennaker,三角帆
lateen,三角帆
spinnaker,三角帆
tricorn,三角帽
triangle,三角形
triangles,三角形
triangularity,三角形
triangularly,三角形
triangular,三角形的
burgee,三角旗
trivets,三角架
delta,三角洲
deltaic,三角洲
deltas,三角洲
triangulates,三角测量
deltoid,三角肌
deltoids,三角肌
triquetrum,三角骨
triceratops,三角龙
trilingual,三语
tripodal,三足
tridactyl,三趾
kittiwake,三趾鸥
kittiwakes,三趾鸥
sanderling,三趾鹬
tricar,三轮
tricars,三轮
sidecar,三轮摩托车
pedicab,三轮车
pedicabs,三轮车
tricycle,三轮车
tricycles,三轮车
trike,三轮车
trikes,三轮车
trishaw,三轮车
trishaws,三轮车
triaxial,三轴
triaxiality,三轴
trilateral,三边
trilaterally,三边
trialogue,三边对话
trilateration,三边测量
trifecta,三连击
tee,三通
tees,三通
trilogies,三部曲
trilogy,三部曲
triacid,三酸
triacids,三酸
triol,三醇
treble,三重
triple,三重
triplet,三重
triplicated,三重
triplication,三重
triply,三重
trios,三重奏
angelus,三钟经
trihedral,三面
trihedron,三面体
trihedrons,三面体
triphone,三音素
triphones,三音节
triathlete,三项全能运动员
trinomial,三项式
trinomials,三项式
eventing,三项赛
duathlon,三项铁人
triumvirate,三驾马车
troika,三驾马车
troikas,三驾马车
tridentate,三齿
spinifex,三齿稃
pree,上一页
hyponymy,上下位
bobbing,上下摆动
contextual,上下文
contextually,上下文
falters,上不去
expertness,上专业
uploaded,上传
uploading,上传
uploads,上传
bequeaths,上传给
epigynous,上位
epigyny,上位
epistasis,上位
epistatic,上位
epitasis,上位性
hypernym,上位词
hypernyms,上位词
uplock,上位锁
attestations,上作证
upvalue,上值
upvalues,上值
lustering,上光
varnisher,上光
varnishing,上光
ascension,上升
ascent,上升
rise,上升
rises,上升
ascends,上升时
updraft,上升气流
updrafts,上升气流
anabatic,上升的
ascendent,上升的
upthrown,上升盘
headrooms,上升空间
uptrend,上升趋势
uptrends,上升趋势
am,上午
forenoons,上午的
catchy,上口
singalong,上口
cohomological,上同调
cohomology,上同调
flews,上唇
uphill,上坡
uphills,上坡
upslope,上坡
epitheca,上壳
memorialised,上奏
superstratum,上层
superstructural,上层建筑
superstructure,上层建筑
superstructures,上层建筑
rustication,上山下乡
debarkation,上岸
listed,上市
listing,上市
premarketing,上市前
fooled,上当
swizz,上当
gypped,上当受骗
overhand,上手
uptick,上扬
upthrow,上投
escalations,上报
pullup,上拉
pullups,上拉
churchgoing,上教堂
hereinabove,上文
pliocene,上新世
topspin,上旋球
catchiest,上最吸引人
practicals,上机实践
unclip,上松开
unsnapping,上松开
superscript,上标
colonels,上校
topgallant,上桅
coper,上模切
upflow,上流
upflowing,上流
starching,上浆
shanghai,上海
haikai,上海凯
gillion,上海吉联
palki,上海派启
shanghais,上海的
sass,上海社会科学院
secco,上海赛科
downa,上海道丰
upwell,上涌
upwelled,上涌
upwelling,上涌
