English,Other
acres,akrů
act,akt
assets,aktiva
activating,aktivace
activation,aktivace
activations,aktivace
arming,aktivace
activism,aktivismus
activist,aktivista
activists,aktivisté
campaigners,aktivisté
activities,aktivity
active,aktivní
actives,aktivní
actively,aktivně
activate,aktivovat
reactivate,aktivovat
activated,aktivován
activates,aktivuje
asset,aktivum
activator,aktivátor
activators,aktivátory
briefcase,aktovka
satchel,aktovka
briefcases,aktovky
newsreel,aktuality
actualisation,aktualizace
updates,aktualizace
updating,aktualizace
actualised,aktualizovaná
actualise,aktualizovat
update,aktualizovat
updated,aktualizováno
topicality,aktuálnost
actual,aktuální
current,aktuální
topical,aktuální
topically,aktuálně
acts,akty
nudes,akty
accumulation,akumulace
accumulations,akumulace
accumulate,akumulovat
accumulator,akumulátor
accumulators,akumulátory
acupuncture,akupunktura
acupuncturist,akupunkturista
acupuncturists,akupunkturisté
acoustically,akusticky
sonically,akusticky
acoustical,akustické
acoustic,akustický
acoustics,akustika
acute,akutní
acutely,akutně
accusative,akuzativ
aqueduct,akvadukt
aqueducts,akvadukty
aqualung,akvalung
aquamarine,akvamarín
watercolour,akvarel
watercolours,akvarely
acquisitions,akvizice
canvassers,akvizitérů
aquaria,akvária
aquariums,akvária
aquarium,akvárium
acacia,akát
alabaster,alabastr
alanine,alanin
alarms,alarmy
albums,alba
albatross,albatros
albatrosses,albatrosi
albinism,albinismus
albanians,albánci
albania,albánie
albanian,albánský
albino,albín
alchemy,alchymie
alchemist,alchymista
alchemical,alchymistická
alchemists,alchymisté
aldehyde,aldehyd
aldehydes,aldehydy
but,ale
allegorically,alegoricky
allegorical,alegorický
allegories,alegorie
allegory,alegorie
alley,alej
allele,alela
allelic,alelický
hallelujah,aleluja
alleles,alely
alembic,alembik
allergen,alergen
allergens,alergeny
allergic,alergický
allergies,alergie
allergy,alergie
leastways,alespoň
alexandria,alexandrie
alexandrian,alexandrijský
alexandrians,alexandrinských
alexandrine,alexandrín
alphanumeric,alfanumerický
algebraically,algebraicky
algebraic,algebraický
algebraical,algebraický
algebraist,algebraik
algebras,algebry
algorithmically,algoritmicky
algorithmic,algoritmické
algorithm,algoritmus
algorithms,algoritmy
algun,algún
aliases,aliasy
alibis,alibi
aliphatic,alifatický
alligator,aligátor
alligators,aligátoři
aliquot,alikvotní
aliquots,alikvoty
alimony,alimenty
alliteration,aliterace
alliterations,aliterace
alliterative,aliterační
alaska,aljaška
auk,alka
alkaline,alkalický
alkaloids,alkaloidy
alkanes,alkany
alcohol,alkohol
liquor,alkohol
alcoholics,alkoholici
alcoholic,alkoholický
spirituous,alkoholický
tipple,alkoholický nápoj
alcoholism,alkoholismus
alcohols,alkoholy
guillemots,alkouni
razorbills,alky
alkali,alkálie
alkalies,alkálie
alla­,alla
allah,alláh
alms,almužna
pittance,almužna
aloes,aloe
allocates,alokuje
allocator,alokátor
allotropic,alotropický
alpaca,alpaka
alpacas,alpaky
rhododendron,alpská růže
alps,alpy
alto,alt
alterego,alter ego
alternations,alternace
alternative,alternativa
alternatively,alternativně
alternatives,alternativy
alternator,alternátor
alternators,alternátory
altruism,altruismus
altruist,altruista
altruistically,altruisticky
altruistic,altruistický
gazebo,altán
bower,altánek
arbours,altánky
alluvium,aluvium
alveoli,alveoly
alveolar,alveolární
elizabethan,alžbětinský
algiers,alžír
algeria,alžírsko
algerian,alžírský
amalgams,amalgamy
amalgam,amalgám
amateur,amatér
dabbler,amatér
amateurishly,amatérsky
amateurish,amatérský
amateurism,amatérství
amateurs,amatéři
amaziah,amaziáš
amazon,amazonka
amazons,amazonky
amazonian,amazonský
ambitions,ambice
unambitious,ambiciózní
ambitiously,ambiciózně
pretention,ambicí
ambivalent,ambivalentní
ambergris,ambra
ambrosia,ambrózie
ambrosial,ambróziový
ambulant,ambulantní
ambulatory,ambulantní
outpatient,ambulantní
outpatients,ambulantní pacienti
amenorrhoea,amenorea
america,amerika
americanism,amerikanismus
americans,američané
amethyst,ametyst
amethysts,ametysty
amphetamine,amfetamin
amphetamines,amfetaminy
amphitheater,amfiteátr
amphitheatre,amfiteátr
amphitheatres,amfiteátry
amphora,amfora
amide,amid
amine,amin
amines,aminy
amnesties,amnestie
amnesty,amnestie
amnesiac,amnezický
amnesia,amnézie
amuck,amok
ammonia,amoniak
ammonites,amoniti
ammonium,amonný
amorphous,amorfní
amortisation,amortizace
amortise,amortizovat
amoral,amorální
ampersands,ampersandy
amplifications,amplifikace
amplitude,amplituda
amplitudes,amplitudy
ampoules,ampule
phial,ampulka
vial,ampulka
ampules,ampulí
amputation,amputace
amputations,amputace
mastectomy,amputace prsu
amputee,amputaci
amputated,amputovaný
amputate,amputovat
amputating,amputovat
ampere,ampér
ammeter,ampérmetr
ammeters,ampérmetry
amperes,ampérů
amsterdam,amsterodam
phylactery,amulet
amulets,amulety
amoeba,améba
amoebic,amébové
amoebae,améby
yanks,amíci
anabolic,anabolické
anachronistic,anachronický
anachronism,anachronismus
anachronisms,anachronismy
anaerobic,anaerobní
anaerobically,anaerobně
anaphoric,anaforický
anagrams,anagramy
anaconda,anakonda
anacondas,anakondy
illiterate,analfabet
analgesics,analgetika
analgesic,analgetikum
anodyne,analgetikum
analgesia,analgezie
analogue,analog
analogously,analogicky
analogous,analogický
analogies,analogie
analogy,analogie
analogues,analogy
analysts,analytici
analytically,analyticky
analytical,analytické
analytic,analytický
analyst,analytik
analysed,analyzoval
analyzed,analyzoval
analyse,analyzovat
analyze,analyzovat
parse,analyzovat
parsed,analyzovat
analysable,analyzovatelné
analysing,analyzování
analyzing,analyzování
parses,analyzuje
analyser,analyzátor
analysers,analyzátory
parsers,analyzátory
analysis,analýza
analyses,analýzy
pineapple,ananas
cantaloupe,ananasový meloun
pineapples,ananasy
ananias,ananiáš
anarchic,anarchický
anarchical,anarchický
anarchy,anarchie
anarchism,anarchismus
anarchist,anarchista
anarchistic,anarchistický
anarchists,anarchisté
anatomist,anatom
anatomically,anatomicky
anatomic,anatomický
anatomical,anatomický
anatomies,anatomie
anatomy,anatomie
anatomists,anatomy
andalusia,andalusie
andalusian,andaluská
androids,androidi
budgerigar,andulka
budgie,andulka
parakeet,andulka
budgies,andulky
andes,andy
angel,anděl
seraph,anděl
seraphically,andělsky
angelic,andělský
cherubic,andělský
seraphic,andělský
angels,andělé
cherubs,andělíčky
anecdote,anekdota
anecdotes,anekdoty
anaemic,anemický
anemic,anemický
anergy,anergie
anaesthetics,anestetika
anaesthetic,anestetikum
anaesthetised,anestezi
anaesthetist,anesteziolog
anaesthetists,anesteziologů
anaesthesia,anestézie
anaesthetise,anestézovat
aneurysm,aneurysma
aneurysms,aneuryzmata
annexation,anexe
annexations,anexe
involvement,angažovanost
committed,angažovaný
anginal,anginózní
angioplasty,angioplastika
england,anglie
englands,anglii
anglican,anglikánský
englishman,angličan
tommies,angličani
englishwoman,angličanka
englishwomen,angličanky
englishmen,angličané
english,angličtina
gooseberries,angrešt
gooseberry,angrešt
angstroms,angstromů
angina,angína
tonsillitis,angína
neither,ani
nor,ani
aniline,anilín
animation,animace
animations,animace
animism,animismus
animistic,animistické
animists,animisté
animated,animovaný
animate,animovat
animator,animátor
animators,animátoři
anionic,aniontový
anions,anionty
anisotropy,anizotropie
anisotropic,anizotropní
without,aniž by
annees,années
ay,ano
aye,ano
yea,ano
yep,ano
yes,ano
anode,anoda
anodes,anody
abnormality,anomálie
anomalies,anomálie
anomaly,anomálie
anomalous,anomální
anonymity,anonymita
anonymous,anonymní
faceless,anonymní
anonymously,anonymně
anorexic,anorektických
anorexia,anorexie
inorganic,anorganické
annotations,anotace
annotates,anotaci
annotating,anotovat
antacid,antacida
antacids,antacida
antagonism,antagonismus
antagonisms,antagonismy
antagonises,antagonista
antagonistic,antagonistický
antagonists,antagonisté
antagonising,antagonizující
antarctic,antarktický
antarctica,antarktida
antecedents,antecedence
antedate,antedatovat
backdate,antedatovat
antibiotics,antibiotika
antibiotic,antibiotikum
antique,antický
anticyclone,anticyklóna
antidepressants,antidepresiva
depressants,antidepresiva
antidepressant,antidepresivum
antigenic,antigenní
antigens,antigeny
antihistamines,antihistaminika
antic,antik
anticoagulants,antikoagulancia
contraception,antikoncepce
contraceptives,antikoncepce
contraceptive,antikoncepční
antichrist,antikrist
antiquarians,antikváři
antelope,antilopa
antelopes,antilopy
antilles,antily
antimony,antimon
antitrust,antimonopolní
antinous,antinoos
antioxidants,antioxidanty
antipathetic,antipatický
antipathies,antipatie
antipathy,antipatie
interceptors,antirakety
antiseptic,antiseptický
antiseptics,antiseptiky
antistatic,antistatický
antisymmetry,antisymetrie
antiparticles,antičástice
anthologies,antologie
anthology,antologie
antonyms,antonyma
antonym,antonymum
anthracite,antracit
anthrax,antrax
anthropocentric,antropocentrický
anthropogenic,antropogenní
anthropogenically,antropogenními
anthropoid,antropoidní
anthropologist,antropolog
anthropological,antropologický
anthropology,antropologie
anthropologists,antropologové
anthropomorphism,antropomorfismus
anthropomorphic,antropomorfní
antral,antrální
antwerp,antverpy
aerial,anténa
antenna,anténa
aerials,antény
antennae,antény
antennas,antény
annualised,anualizováno
annuity,anuita
nullify,anulovat
nullification,anulování
anal,anální
sodomised,anální styk
annals,anály
anaemia,anémie
anemia,anémie
anise,anýz
aniseed,anýz
anchovies,ančovičky
aortas,aorty
aortic,aortální
appanage,apanáž
suites,apartmá
apartments,apartmány
gadgetry,aparáty
apparatchiks,aparátčíci
apparatchik,aparátčík
apathetic,apatický
listless,apatický
apathy,apatie
impassivity,apatie
listlessness,apatie
apaches,apači
appealed,apeloval
apennine,apeninský
apennines,apeniny
aperiodic,aperiodický
aperitif,aperitiv
aperitifs,aperitivy
apis,api
applauses,aplaudovali
app,aplikace
application,aplikace
applications,aplikace
applied,aplikovaný
applicator,aplikátor
applicators,aplikátory
apnea,apnoe
apnoea,apnoe
apocalypse,apokalypsa
apocalyptic,apokalyptický
apocryphal,apokryfní
apolitical,apolitický
apollos,apollo
apologia,apologie
apoplectic,apoplektický
apostates,apostati
apostrophe,apostrof
apostrophes,apostrofy
apposition,apozice
apostle,apoštol
apostles,apoštolové
apostolic,apoštolský
apostolical,apoštolský
apostolate,apoštolát
approbation,aprobace
approximations,aproximace
approximating,aproximační
approximated,aproximovat
apse,apsida
apses,apsidy
apulia,apulie
aqua­,aqua
arabesque,arabeska
arabesques,arabesky
arabians,arabové
arabs,arabové
arabian,arabský
arabic,arabština
aramaic,aramejština
arranging,aranžování
arranger,aranžér
groundnuts,arašídy
peanuts,arašídy
arbitrageur,arbitr
arbitrating,arbitra
arbitrage,arbitráž
arbitration,arbitráž
arbitrations,arbitráže
arbitrators,arbitři
ark,archa
archaic,archaický
archaism,archaismus
archaisms,archaismy
archangel,archanděl
archangels,archandělé
archaeologist,archeolog
archaeologically,archeologicky
archaeological,archeologický
archaeology,archeologie
archaeologists,archeologové
archetype,archetyp
archetypes,archetypy
archetypical,archetypální
architect,architekt
architects,architekti
architecturally,architektonicky
architectonic,architektonické
architectural,architektonický
architecture,architektura
architectures,architektury
architrave,architráv
archive,archiv
archives,archiv
archivo,archiv
archiving,archivace
archived,archivované
archivist,archivář
archivists,archiváři
archival,archívní
archbishop,arcibiskup
archbishops,arcibiskupové
archiepiscopal,arcibiskupský
archbishopric,arcibiskupství
archdiocese,arcidiecéze
archdeacon,arcijáhen
archdeaconry,arcijáhenství bechyňského
archdeacons,arcijáhni
archduke,arcivévoda
archduchess,arcivévodkyně
archdukes,arcivévodové
ardennes,ardeny
latching,aretací
areal,areál
grounds,areál
argentine,argentinský
argonauts,argonauti
argumentation,argumentace
argued,argumentoval
argue,argumentovat
arguing,argumentovat
argues,argumentuje
arguments,argumenty
aristarchus,aristarchos
aristocracies,aristokracie
aristocracy,aristokracie
aristocrats,aristokrati
aristocratic,aristokratický
aristotle,aristoteles
arithmetically,aritmeticky
arithmetical,aritmetický
arithmetic,aritmetika
arctic,arktický
subarctic,arktický
lemming,arktický hlodavec
arcade,arkáda
arcades,arkády
oriel,arkýř
armature,armatura
armatures,armatury
arminians,arminiáni
army,armáda
armies,armády
armees,armées
armenians,arméni
armenia,arménie
armenian,arménský
arrogance,arogance
hubris,arogance
superciliousness,arogance
arrogant,arogantní
overbearing,arogantní
snotty,arogantní
arrogantly,arogantně
aromatherapist,aromaterapeut
aromatherapy,aromaterapie
aromaticity,aromaticita
aromatic,aromatický
aromatics,aromáty
arret,arrêt
arrete,arrêté
artefacts,artefakty
arterial,arteriální
artificers,artificéři
articulation,artikulace
articulatory,artikulační
articulate,artikulovat
enunciate,artikulovat
articulates,artikuluje
artiste,artista
arthritis,artritida
arthritic,artritidou
artichoke,artyčok
artichokes,artyčoky
artesian,artéský
arrhythmia,arytmie
arsenal,arzenál
arsenals,arzenály
arsenic,arzén
arabia,arábie
arena,aréna
arent,aréna
hippodrome,aréna
arenas,arény
asa­,asa
assemblages,asambláží
redevelopment,asanace
redevelop,asanaci
assertiveness,asertivita
assertive,asertivní
assertively,asertivně
asphalt,asfalt
tarmac,asfaltovat
asphyxia,asfyxie
asians,asiaté
asia,asie
assignation,asignace
assignations,asignace
assignats,asignáty
asiatic,asijský
asian,asijských
assimilation,asimilace
assimilated,asimilovali
assimilate,asimilovat
assimilable,asimilovatelný
assimilating,asimiluje
assimilates,asimiláty
assistant,asistent
assistants,asistenti
assisted,asistované
ascetic,asketický
ascetics,asketové
asceticism,askeze
ascorbic,askorbová
associativity,asociativita
associative,asociativní
evocative,asociativní
associatively,asociativně
antisocial,asociální
asocial,asociální
assonance,asonance
asps,asp
aspect,aspekt
facet,aspekt
aspects,aspekty
aspic,aspik
aspiration,aspirace
aspirations,aspirace
aspirants,aspiranti
aspirins,aspirin
aspirate,aspirovat
aspirators,aspirátory
aspirates,aspirátů
assemblee,assemblée
assuree,assurée
asteroids,asteroidy
astigmatic,astigmatická
astigmatism,astigmatismus
asthma,astma
asthmatic,astmatik
asthmatics,astmatiků
aster,astra
astrophysicist,astrofyzik
astrophysics,astrofyzika
astrophysical,astrofyzikální
astrophysicists,astrofyziků
astrologer,astrolog
astrological,astrologický
astrology,astrologie
astrologers,astrologové
astronauts,astronauti
astronautical,astronautický
astronautics,astronautika
astronomer,astronom
astronomically,astronomicky
astronomic,astronomický
astronomical,astronomický
astronomy,astronomie
astronomers,astronomové
asters,astry
astrally,astrálně
asuras,asurové
aswan,asuán
asymmetrically,asymetricky
asymmetrical,asymetrické
asymmetric,asymetrický
asymmetries,asymetrie
asymmetry,asymetrie
asymptomatic,asymptomatická
asymptotically,asymptoticky
asymptotes,asymptoty
asynchronous,asynchronní
asynchronously,asynchronně
assyrian,asyrský
assyrians,asyřané
assyria,asýrie
atavism,atavismus
atavistic,atavistické
attache,atašé
etc,atd
atheist,ateista
atheistic,ateistický
atheists,ateisté
atheism,ateizmus
atelier,ateliér
ateliers,ateliéry
studios,ateliéry
atencion,atención
assassinations,atentáty
atherosclerosis,ateroskleróza
attests,atesty
athene,athény
athens,athény
athenians,athéňané
atlantic,atlantský
atlases,atlasy
jock,atlet
athletically,atleticky
athleticism,atletického
athletic,atletický
athletics,atletika
ambiance,atmosféra
atmosphere,atmosféra
atmospherically,atmosféricky
atmospherics,atmosférické poruchy
atmospheric,atmosférický
atmospheres,atmosféry
atoll,atol
atolls,atolů
atomically,atomicky
atomistic,atomistický
atomisation,atomizace
atomised,atomizované
atomic,atomový
triatomic,atomových
atoms,atomy
atonic,atonický
atonal,atonální
attractions,atrakce
unattractiveness,atraktivity
attractive,atraktivní
attractively,atraktivně
attractor,atraktor
attractors,atraktory
dummy,atrapa
attribute,atribut
attributive,atributivní
attributes,atributy
atrophies,atrofie
atrophy,atrofie
atrophied,atrofovaný
atropine,atropin
atypically,atypicky
ouch,au
audiovisual,audiovizuální
auditing,audit
auditors,auditoři
audits,audity
augite,augit
augustinian,augustiniánský
auction,aukce
auctions,aukce
aureole,aureola
auras,aury
ausfuhrung,ausführung
australians,australané
australasia,australasie
australian,australský
lory,australský papoušek
dingo,australský pes
cassowary,australský pták
australia,austrálie
autos,auta
authentic,autentický
authenticator,autentikátor
authenticators,autentizátory
autism,autismus
autistic,autistický
car,auto
autobiographically,autobiograficky
autobiographical,autobiografický
autobiographies,autobiografie
autobiography,autobiografie
abus,autobus
bus,autobus
buses,autobusy
autograph,autogram
autographing,autogramiáda
signings,autogramiády
autographs,autogramy
autoimmune,autoimunitní
retorting,autoklavizací
motorcade,autokolona
autocracies,autokracie
autocracy,autokracie
autocratically,autokraticky
autocratic,autokratický
autocrats,autokraty
automaton,automat
dispenser,automat
automatically,automaticky
automatic,automatický
automatics,automatika
automating,automatizace
automation,automatizace
automated,automatizovaný
automate,automatizovat
automata,automaty
automates,automaty
automats,automaty
automobile,automobil
motoring,automobilismus
vehicular,automobilová
automotive,automobilový průmysl
automobiles,automobily
motorcars,automobily
automorphisms,automorfismy
autonomy,autonomie
autonomic,autonomní
autonomous,autonomní
autonomously,autonomně
selfportrait,autoportrét
author,autor
authority,autorita
authoritative,autoritativní
magisterial,autoritativní
authoritatively,autoritativně
disciplinarian,autoritář
authoritarians,autoritáři
authoritarian,autoritářský
authoritarianism,autoritářství
autorite,autorité
authorized,autorizovaný
copyrights,autorská práva
auteur,autorský
authorial,autorský
authorship,autorství
hitchhiked,autostopem
autosuggestion,autosugesce
lineout,autovém seřazení
authors,autoři
drafters,autoři
matchbox,autíčko
avancee,avancée
avantgarde,avantgardní
adventurism,avanturismus
aversion,averze
aversions,averze
disliking,averze
loathing,averze
aversive,averzní
avionics,avionika
avocado,avokádo
avoue,avoué
axiomatically,axiomaticky
axioms,axiomy
axial,axiální
axons,axony
azalea,azalka
azaleas,azalky
azarias,azariáš
asbestos,azbest
asbestosis,azbestóza
azimuth,azimut
azimuthal,azimutální
azores,azory
aztec,azték
aztecs,aztékové
asylum,azyl
seekers,azyl
asylums,azylů
albeit,ačkoli
although,ačkoli
though,ačkoli
pending,až do
until,až do
except,až na
agio,ažio
harridan,babizna
gran,babička
grandma,babička
grandmamma,babička
grandmother,babička
grannie,babička
granny,babička
grandmas,babičky
grandmothers,babičky
grannies,babičky
babylonians,babyloňané
gossamer,babí léto
maw,bachor
paunch,bachor
rumen,bachoru
bacillus,bacil
bacilli,bacily
backpedalled,backpedaled
backpedalling,backpedaling
plumper,baculatější
puff,bafat
belittled,bagatelizoval
downplayed,bagatelizoval
downplay,bagatelizovat
flout,bagatelizovat
trivialise,bagatelizovat
baghdad,bagdád
bagels,bagely
baguette,bageta
baguettes,bagety
digger,bagr
dredger,bagr
excavator,bagr
dredging,bagrování
diggers,bagry
bahamas,bahamské ostrovy
paludal,bahenního
ewes,bahnice
oozy,bahnitý
sludgy,bahnitý
morass,bahno
mud,bahno
bahrain,bahrajn
bajazet,bajezíd
fable,bajka
fables,bajky
bayonet,bajonet
bytes,bajtů
bachelor,bakalář
baklavas,baklavy
bactericidal,baktericidní
germicidal,baktericidní
bacteria,bakterie
bacterium,bakterie
germs,bakterie
bacteriophage,bakteriofág
bacteriologist,bakteriolog
bacteriological,bakteriologický
bacteriology,bakteriologie
bacterial,bakteriální
bactria,baktrie
ballad,balada
ballade,balada
ballads,balady
balalaika,balalajka
teetered,balancoval
teetering,balancuje
ballast,balast
canopy,baldachýn
packaged,balené
baled,baleného
wrapped,balený
ballerina,balerína
ballerinas,baleríny
ballet,balet
danseuse,baletka
balletic,baletní
ballets,balety
balearic,baleárské
ballistic,balistický
ballistics,balistika
packer,balič
conies,balkonů
balkans,balkán
balkan,balkánský
balcony,balkón
balconies,balkóny
bails,balls
ballooning,balonem
balustrade,balustráda
balustraded,balustrádovou
balustrades,balustrády
boulder,balvan
boulders,balvany
embalm,balzamovat
embalming,balzamování
balm,balzám
balsam,balzám
salve,balzám
balms,balzámy
balsams,balzámy
balak,balák
balaam,balám
bundle,balík
bales,balíky
packers,balírny
pack,balíček
package,balíček
packages,balíčky
balloon,balón
balloons,balóny
bobble,bambule
bamboo,bambus
bamboos,bambusy
banalities,banality
bandit,bandita
banditry,banditismus
bandits,bandité
bandaging,bandáž
bangladesh,bangladéš
banquet,banket
banqueting,banketové
banknote,bankovka
banknotes,bankovky
bills,bankovky
banking,bankovnictví
bankable,bankovní úvěry
bankruptcy,bankrot
bankrupting,bankrotu
bankruptcies,bankroty
banks,banky
banker,bankéř
bankers,bankéři
banners,bannery
bantamweight,bantamová váha
banyan,banyán
banality,banálnost
banal,banální
corny,banální
banana,banán
bananas,banány
plantains,banány
baobabs,baobaby
baptists,baptisté
barabbas,barabáše
barracuda,barakuda
barbarian,barbar
caveman,barbar
savagery,barbar
barbarically,barbarsky
barbarously,barbarsky
barbaric,barbarský
barbarous,barbarský
barbarism,barbarství
barbarities,barbarství
barbarity,barbarství
barbarians,barbaři
barbiturate,barbiturát
barbiturates,barbituráty
beret,baret
berets,barety
coloured,barevné
colored,barevný
barricade,barikáda
barricades,barikády
barrier,bariéra
barriere,bariéra
barkeeper,barman
bartender,barman
barmen,barmani
barmaid,barmanka
barmaids,barmanky
burmese,barmská
baroque,barokní
barometer,barometr
barometric,barometrický
baronets,baronetů
barons,baroni
baroness,baronka
baronesses,baronky
baronial,baronský
barony,baronství
baronies,baronů
barsoom,barsoomu
color,barva
colour,barva
coloration,barvení
colouration,barvení
dyeing,barvení
dyeings,barvení
inking,barvení
staining,barvení
dyed,barvený
colorful,barvitý
colourful,barvitý
colourants,barviva
colourings,barviva
dyes,barviva
dyestuffs,barviva
colourant,barvivo
dye,barvivo
dyer,barvič
colors,barvy
colours,barvy
paints,barvy
dyers,barvíři
baritone,baryton
barium,baryum
bass,bas
baseballs,baseballové
basle,basilej
bassist,basista
basques,baskové
woofers,basové reproduktory
bustard,bastard
bastards,bastardi
bleeders,bastardy
bastions,bastiony
basses,basy
battalion,batalión
batterie,baterie
batteries,baterie
battery,baterie
flashlights,baterky
batik,batikování
backpack,batoh
knapsack,batoh
rucksack,batoh
backpacks,batohy
knapsacks,batohy
rucksacks,batohy
toddlers,batolata
toddler,batole
toddled,batolila
toddling,batolilo
toddle,batolit se
backpacker,batůžkář
backpackers,batůžkáři
bauxite,bauxit
amuse,bavit
entertain,bavit
disport,bavit se
entertainers,baviči
cotton,bavlna
cottons,bavlna
gingham,bavlněný oděv
bavaria,bavorsko
