English,Other
acknowledgement,tias
acknowledges,paub
acknowledging,totaub tias
acknowledgment,tias
acne,pob txuv
acnes,pob kab ntxaus
acorn,lub noob ntoos
acorns,lub noob ntoos
acquaint,kom sib paub
acquaintance,tus paub zoo
acquaintances,paub
acquainted,cuab kav
acquainting,kom sib paub
acquaints,kom sib paub
acquire,tau
acquired,nrhiav
acquires,tau
acquiring,kis
acquisition,nrhiav tau
acquit,tseg dawb
acquits,tseg dawb
acquittal,kev tseg dawb
acquittals,kev tseg dawb
acquitted,tseg dawb
acquitting,tseg dawb
acre,diam av
acrobat,tus kws txawj piav tes taw
acrobatics,kev txawj piav tes taw
acrobats,tus kws txawj piav tes taw
across,thoob plaws
act,ua
acted,ua
action,kev txiav txim
actions,ua
activate,qhib
activated,qhib kom ua huaj
activation,kom
active,ua zog
actively,nquag
activist,ua
activists,neeg sawv ntxeev teb chaws
activities,kev ua ub no
activity,kev ua si
actor,neeg ua yeeb yam
actors,nraug seev
actress,neeg ua yeeb yam
actresses,neeg ua yeeb yam
acts,yog tej yam
actual,tiag tiag
actualisation,actualization
actualise,actualize
actually,tiag
acupuncture,koob chob
acupunctures,koob chob
acute,mob
acutest,me quav naim
adamant,siab tawv
adapt,hloov
adaptable,hloov tau
adapted,yoog
adapter,khoom uas pauv tau ib yam
adapters,khoom uas pauv tau ib yam
adapting,nws yeej loj hlob
adaptive,coj
adaptor,adapter
adaptors,adapters
adapts,hloov
add,ntxiv
added,ntxiv
addict,tus quav
addiction,tiv
addictions,muaj yees
addictive,muaj yees
addicts,tus quav
adding,ntxiv
addition,tsis tas li ntawd
additional,ntxiv
additionally,ntxiv
additions,ntxiv
additive,yam ntxiv rau
additives,yam ntxiv rau
address,chaw nyob
addressed,nyob
addresses,chaw nyob
addressing,paub
adds,ntxiv
adequate,txaus
adequately,kom
adhesive,nplaum
adios,thaum tsis muaj koj
adjacent,nyob ib sab
adjourn,phav
adjourned,xaus
adjourning,phav
adjourns,phav
adjust,kho
adjustable,hloov tau
adjusted,kho
adjusting,kho
adjustment,hloov
adjustments,kev kho me ntsis
adjusts,hloov
administer,ua nom
administered,muab
administering,ua nom
administers,ua nom
administration,cov thawj coj
administrations,kev ua nom
administrator,thawj tswj
administrators,cov thawj coj
admirable,txaus qhuas
admiral,tus thawj coj rau tub rog ntawm hiav txwv
admirals,tus thawj coj rau tub rog ntawm hiav txwv
admiration,kev qhuas
admirations,kev qhuas
admire,qhuas
admired,qhuas
admires,qhuas
admiring,qhuas
admissible,pom zoo siv
admission,nkag
admit,lees
admits,lees
admittance,kev yuav
admittances,kev yuav
admitted,txais
admitting,pub
admonition,cov lus ntuas
adolescence,tiav hluas
adolescences,ua tub ntxhais hluas
adolescent,tus tub hluas
adolescents,hluas
adopt,txais
adopted,saws
adopting,txais yuav
adoption,saws me nyuam
adoptions,kev yuav me nyuam
adoptive,tu
adopts,txais yuav
adorable,ntxim hlub
adore,hlub
adored,hlub
adores,hlub
adoring,hlub
adorn,hnav
adorned,hnav
adorning,hnav
adorns,hnav
adrift,ua ywj ua fwm
ads,tawm
adsorption,nqus
adult,neeg laus
adulteries,deev luag poj luag txiv
adultery,deev luag poj luag txiv
adulthood,neeg laus
adults,cov neeg laus
advance,nce
advanced,nyob ua ntej
advancement,yuav nce tau qib
advancements,yam tau ua ntej
advances,nce qib
advancing,mus ua ntej
advantage,zoo dua
advantageous,qhov ntawd pab li
advantages,zoo
adventure,taug txuj kev nyuaj
adventurer,tus neeg yos ua si
adventurers,tus neeg yos ua si
adventures,yos ua si
adversary,yeeb ncuab
adverse,cov nyom
adversity,tej kev cov nyom
advertise,qhauj tawm
advertised,nthuav thawm
advertisement,daim phaib qhauj tawm
advertisements,daim phaib qhauj tawm
advertises,qhauj tawm
advertising,kev qhauj tawm
advice,tswv yim
advices,lus ntuas
advisable,zoo ua
advise,qhia
advised,qhia
adviser,tus tim xyoob
advisers,sab laj
advises,ntuas
advising,ntuas
advisories,faj
advisors,tuav tswvyim
advisory,tawm tswv yim
advocacy,txhawb
advocate,thoob tswv yim
advocated,tus sawv cev
advocates,tswv yim
advocating,tawm suab
aerial,sim saum nruab ntug
aerogel,airgel
aeroplane,dav hlau
aeroplanes,airplanes
aeros,eros
aesthete,esthete
aesthetic,zoo nkauj
aesthetician,esthetician
affair,kam
affairs,kam
affect,kev cuam tshuam
affected,cuam ​​tshuam
affecting,cuam ​​tshuam
affection,kev hlub
affectionate,kheev hlub
affectionately,muaj
affections,kev hlub
affects,cuam ​​tshuam
affidavit,lus pov thawj
affidavits,lus pov thawj
affiliate,ntxheeb ze
affiliated,zwm
affiliates,yog ib ceg
affiliation,muaj feem cuam
affinity,sib ze
affirm,pom zoo
affirmative,qhov tseeb
affirmed,qhia tseeb
affirming,pom zoo
affirms,tshoov
affix,lo rau
affixes,lo rau
afflict,tsim txom
afflicted,nws
afflicting,tsim txom
affliction,kev tsim txom
afflictions,kev txom nyem
afflicts,tsim txom
affluence,kev muaj nyiaj
affluent,muaj nyiaj
afford,taus
affordable,pheej yig
afforded,yuav tau
affording,yuav tau
affords,yuav tau
afloat,ntab
afraid,ntshai
after,tom qab
afternoon,yav tav su
afternoons,tav su
afterward,tom qab ntawd
afterwards,tom qab
again,dua
against,tawm tsam
agape,akapes
age,muaj hnub nyoog
aged,laus
ageing,laus
agencies,cov koom haum
agency,chaw ua hauj lwm
agenda,lub hom phiaj
agendas,lub hom phiaj
agent,tus neeg sawv cev
agents,cov neeg ua hauj
ages,hnub nyoog
aggrandisement,aggrandizement
aggravate,thab
aggravated,thab
aggravates,thab
aggravating,thab plaub
aggravation,kev thab plaub
aggravations,kev thab plaub
aggregate,sib sau ua ib pawg
aggression,tsim txom
aggressions,tsim txom
aggressive,nruj
aggressor,tus tsim txom
aggressors,tus tsim txom
aging,laus
agitate,thab
agitated,thab
agitates,thab
agitating,thab
agitation,ntxhov siab
ago,dhau los
agonies,kev mob
agonise,agonize
agonised,agonized
agonising,agonizing
agonisingly,agonizingly
agony,kev mob
agree,pom zoo
agreeable,siab zoo
agreed,pom zoo
agreeing,yeem
agreement,daim ntawv cog lus
agreements,ntawv cog lus
agrees,lees
agricultural,ua liaj ua teb
agriculture,ua liaj ua teb
agricultures,kev ua teb
agronomy,cog qoob loo
ahead,ua ntej
aid,pab
aide,tus pab
aides,pab
aids,pab
ailment,tus mob
ailments,tus mob
aim,tsom ntsoov
aims,tsom ntsoov
air,huab cua
aircraft,lub nyob hoom
airline,dav hlua
airlines,tsev lag luam uas thauj neeg hauv dav hlau
airmail,xa ntawv saum dav hlau
airmails,xa ntawv saum dav hlau
airplane,dav hlau
airport,tshav dav hlau
airports,tshav nyob hoom
airs,cua
airways,lawv cov hlab pas
aisle,txoj kev
aisles,txoj kev
alarm,tswb
alarmed,raug
alarming,xav tsis thoob
alarms,qhov ceeb toom
alba,phau ntawv
album,phau ntawv
albums,phau ntawv
alcohol,cawv
alcoholic,dej cawv
alcoholics,tus quav cawv
alcoholism,kev haus dej caw
alcoholisms,kev quav cawv
alcohols,dej cawv
alert,qhia
alerted,tshaj moo
alerter,qhia
alertest,qhia
alerting,tshaj moo
alerts,qhia
algorithms,txojkev yuav ua mus
alias,cai
aliases,lub npe cuav
alibi,kev dag
alibis,kev dag
alienate,ua kom tsis sib haum
alienated,ua kom tsis sib haum
alienates,ua kom tsis sib haum
alienating,ua kom tsis sib haum
alienation,kev tsis sib haum
alienations,kev tsis sib haum
aliens,neeg txawv teb chaws
alight,tsaws
alighted,tsaws
alighting,tsaws
alights,tsaws
align,ua kab
aligned,raws
aligning,kho kom ncaj
alignment,sib ncag
aligns,kho kom ncaj
alike,zoo ib yam
alimonies,nyiaj them thaum sib nrauj
alimony,nyiaj
alit,tsaws
alive,ciaj sia
all,tag nrho cov
allegation,lus liam
allegations,liam
alleged,liam
allegedly,liam
allegiance,tuav hauv
allegiances,tuav hauv
allergic,tsis haum
allergies,ua xua
allergy,koob tshuaj tiv thaiv
alleviating,txhawb nqa
alley,txoj kev
alleys,txoj kev
alliance,ib pab pawg
alliances,ib pab pawg
allied,sib koom
allies,pawg
alligator,tus kheb
alligators,tus kheb
allocate,faib
allocated,faib
allocates,faib
allocating,faib
allocation,qee
allocations,kev faib
allot,faib
allotment,feem faib
allotments,feem faib
allots,faib
allotted,faib
allotting,faib
allow,cia
allowance,kev pub
allowances,xyaw
allowed,pub
allowing,lub hom phiaj rau
allows,tso cai rau
alloy,hlau
alloys,hlau
allure,ntxias
allured,ntxias
allures,ntxias
alluring,ntxias
ally,txoj kev
alma,amas
almighty,hwjchim loj dua ntais
almond,txiv ntoo
almonds,txiv ntoo
almost,yuav luag
alone,ib leeg
along,raws
alongside,ib sab
aloud,nrov nrov
alphabet,cov tsiaj ntawv
alphabetical,raws cov tsiaj ntawv
alphabets,cov tsiaj ntawv
already,twb
alright,zoo
also,kuj
altar,thaj
altars,lub thaj
alter,hloov
alteration,yam hloov
alterations,nrhiav txog kev tshiab
altered,hloov
altering,hloov
alternate,lwm
alternated,sib pauv
alternating,sib pauv
alternative,lwm
alternatively,hloov
alternatives,lwm cov tswvyim
alters,hloov
although,txawm hais tias
altitude,qho siab
altitudes,qho siab
altogether,suav daws
aluminium,txhuas
aluminum,txhuas
alway,nraim
always,ib txwm
am,yog
amalgam,kev muab hlau ntsaws
amalgams,cov hlau ntsaws
amateur,pib xyaum
amateurs,tus xyaum
amaze,ua xav tsis thoob
amazed,qhaus
amazement,kev xav tsis thoob
amazements,kev xav tsis thoob
amazes,ua xav tsis thoob
amazing,xav tsis thoob
ambassador,tus sawv cev teb chaws
ambassadors,tus sawv cev teb chaws
amber,lub hlaws daj
ambers,lub hlaws daj
ambition,kev xav tau
ambitions,kev xav tau
ambitious,xav tau
ambulance,tsheb tos neeg mob
ambulances,lub tsheb thauj mob
ambush,nyas tua
ambushed,nyas tua
ambushes,nyas tua
ambushing,nyas tua
amen,amees
amend,txuas ntxiv
amended,tau muab hloov
amending,txuas ntxiv
amendment,kho
amendments,tsab ntawv txoj cai lij choj
amends,them nyiaj
amicable,sib haum
ammonia,tshuaj asmaunias
ammunition,mos txwv
ammunitions,muas txwv
amnesia,kev tsis nco qab
amnesias,kev tsis nco qab
amnesties,kev tsis raug txim
amnesty,kev tsis raug txim
among,nrog
amongst,nrad
amortisation,amortization
amortised,amortized
amount,npaum li cas
amounts,nyiaj
amphitheatre,amphitheater
ample,txaus
ampler,txaus
amplest,txaus
amplified,kom nrov dua
amplifier,nrov loj
amplifiers,yam uas ua kom nrov dua
amplifies,kom nrov dua
amplify,kom nrov dua
amplifying,kom nrov dua
amputate,txiav tes txiav taws
amputated,txiav tes txiav taws
amputates,txiav tes txiav taws
amputating,txiav tes txiav taws
amputation,kev txiav tes txiav taws
amputations,kev txiav tes txiav taws
amuse,kom luag
amused,kom luag
amusement,kev ua si
amusements,chaw lom zem
amuses,kom luag
amusing,zoo saib
an,ib
anaemia,anemia
anaemic,roj ntshav tsawg
anaerobic,co
anaesthesia,anesthesia
anaesthetic,tshuaj loog
anaesthetics,anesthetics
anaesthetised,anesthetized
anaesthetist,anesthetist
anaesthetists,anesthetists
anal,qhov quav
analyse,soj ntsuam
analysed,ntsum xyuas
analyser,analyzer
analysers,analyzers
analyses,ntsuam
analysing,ntsuam xyuas
analysis,tsom xam
analysts,tshuaj ntsuam
analyze,soj ntsuam
analyzed,ntsum xyuas
analyzes,ntsuam
analyzing,ntsuam xyuas
anarchies,tsis muaj tseem fwv
anarchy,tsis muaj tseem fwv
anatomies,tej qhov ntawm lub cev
anatomy,tej qhov ntawm lub cev
ance,puab
ancestor,txwv zeej txwv koob
ancestors,poj koob yawm txwv
ancestral,koob yawm txwv
ancestries,zaj liv xwm
ancestry,poj koob yawm txwv
anchor,tshaj xov
anchors,tus nqes lauj
anchovies,me nyuam ntses
anchovy,me nyuam ntses
ancient,qub
and,thiab
anemic,roj ntshav tsawg
anesthetic,tshuaj loog
anesthetics,tshuaj loog
angel,tubtxib saum ntuj
angels,tim tswv
anger,npau taws
angle,kaum
angles,ces kaum
angrier,chim siab
angriest,chim siab
angry,npau taws
angular,yuag
animal,tsiaj
animals,cov tsiaj
animate,tas lauv
animated,tas lauv
animates,tas lauv
animating,tas lauv
animation,kev ua tas lauv
animations,tas lauv
animosities,kev npau
animosity,kev npau
ankle,pob taws
ankles,lub pob taws
annalise,annalize
annex,kem tsev txuas rau
annihilate,puas tsuaj
annihilated,puas tsuaj
annihilates,puas tsuaj
annihilating,puas tsuaj
annihilation,kev puas tsuaj
annihilations,kev puas tsuaj
anniversaries,ntsib
anniversary,hnub tseem ceeb
announce,tshaajtawm
announced,tshaj tawm
announcement,tshaj tawm
announcements,tshajtawm
announcer,tus tshaj tawm
announcers,tus tshaj tawm
announces,tshaj tawm
announcing,tshaj tawm
annoy,thab
annoyance,yam thab
annoyances,yam thab
annoyed,thab
annoying,thab plhaub
annoys,thab
annual,txhua xyoo
annualised,annualized
annually,ib xyoos ib zaug
annul,lwv
annulled,lwv
annulling,lwv
annulment,yam ua muab lwv
annulments,yam ua muab lwv
annuls,lwv
anoint,pleev tshuaj rau
anointed,xaiv tseg
anointing,muab roj pleev
anonymous,tsis paub yog leej twg
anonymously,yam ntxwv
another,lwm
answer,lo lus teb
answerable,teb yooj yim
answered,teb
answering,teb
answers,cov lus teb
ant,ntsaum
antagonise,thaiv kev
antagonised,antagonized
antagonises,thaiv kev
antagonising,antagonizing
antagonism,kev thaiv kev
antagonisms,kev thaiv kev
antagonize,thaiv kev
antagonized,thaiv kev
antagonizes,thaiv kev
antagonizing,thaiv kev
antelope,mos lwj
antelopes,mos lwj
antenna,kav hlau txais xov
antennae,tus kab tus poj ntseg
antennas,tus kab tus poj ntseg
anterior,sab xub ntiag
anthem,zaj nkauj
anthems,zaj nkauj
anthill,pob av luaj
anthills,pob av luaj
antibiotic,tshuaj
antibiotics,tshuaj tua kab mob
antibodies,tshuaj
anticipate,xav tias yuav
anticipated,xav tau
anticipates,tos ntsoov
anticipating,xav
anticipation,kev tos ntsoov
anticipations,kev tos ntsoov
antidote,tshuaj
antidotes,tshuaj
antifreeze,dej ntsuab
antifreezes,dej ntsuab
antifungal,noj cov
antique,qub txeeg qub teg
antiquities,kev qub txeeg qub teg
antiquity,kev qub txeeg qub teg
antiseptic,tshuaj ntxuav
antiseptics,tshuaj ntxuav
antitype,tug txais tug qauv
antlers,tus khub
ants,ntsaum
anus,qhov quav
anuses,qhov quav
anvil,lub rooj ntau hlau
anvils,lub rooj ntau hlau
anxieties,kev nyuaj siab
anxiety,ntxhov siab vim
anxious,nyuaj siab
any,twg
anybody,leej twg
anyhow,txawm yog
anymore,ntxiv lawm
anyone,puas muaj leej twg
anything,dab tsi
anytime,sij hawm twg
anyway,nkawv
anyways,li cas los
anywhere,nyob qhov twg
apart,sib nrug
apartment,tsev kem
apartments,tsev kem
ape,tus liab
aperitif,dej cawv yus haus ua ntej noj mov
aperitifs,dej cawv yus haus ua ntej noj mov
aperture,lub qhov
apes,tus liab
apex,lub ncov roob
apexes,lub ncov roob
apnoea,apnea
apologetic,kheev thov txim
apologetics,tiag tiag
apologise,thov txim
apologised,apologized
apologises,apologizes
apologising,apologizing
apologize,thov txim
apologized,thov txim
apologizes,thov txim
apologizing,thov txim
apology,thov txim
apoptosis,kev puas ntsoog
apostasy,thim vajtswv
apostle,tubtxib
apostles,cov tubtxib
apostolic,ua thwj tim
appal,qias yus
appalled,qias yus
appalling,tsis nyiam
appals,qias yus
apparatus,khoom
apparatuses,khoom
apparent,khees
apparently,thaj
appeal,rov hais dua
appealed,thov
appealing,txaus siab
appeals,yws plaub
appear,tshwm
appearance,tsos
appearances,tshwm sim
appeared,nyob
appearing,tshwm
appears,tshwm
appease,ntxias
appeased,ntxias
appeases,ntxias
appeasing,ntxias
appendices,txhais tes taws
appendix,zaj kawg
appendixes,txhais tes taws
appetiser,appetizer
appetising,appetizing
appetite,qab los noj mov
appetites,qho tshaib
applaud,npuag tes
applauded,npuag tes
applauding,npuag tes
applauds,npuag tes
applause,suab npuag tes
applauses,suab npuag tes
apple,kua
apples,txiv avpaus
appliance,lub tshuab
appliances,rauv
applicability,ntaub ntawv
applicable,ntawv
applicant,neeg thov kev pab
applicants,uas thov rau npe
application,daim ntawv thov
applications,daim ntawv sau npe
applied,thov
applies,siv
apply,thov
applying,thov
appoint,tsa
appointed,taw
appointing,tsa
appointment,sij hawm teem tseg
appointments,teem caij mus ntsib
appoints,tsa
appraisal,nqi teem
appraisals,nqi teem
appraise,teem nqi
appraised,teem nqi
appraises,teem nqi
appraising,teem nqi
appreciate,txaus siab rau
appreciated,ris txiaj ntsim
appreciates,txaus
appreciation,txaus siab
appreciations,kev ris txiaj
apprehend,txhom neeg
apprehended,txhom neeg
apprehending,txhom neeg
apprehends,txhom neeg
apprehension,kev txhom neeg
apprehensions,kev txhom neeg
apprehensive,txhawj xeeb
apprentice,tus kawm
apprentices,tus kawm
apprenticeship,kev kawm
apprenticeships,kev kawm
approach,ze
approachable,cuag yooj yim
approached,mus cuag
approaches,le caag
approaching,cuag
appropriate,tsim nyog
appropriately,yam tsim nyog
appropriateness,tsimnyog
approval,pom zoo
approvals,kev pom zoo
approve,pom zoo
approved,pom zoo
approves,pom zoo
approving,pom zoo
approximate,kwv yees
approximately,kwv yees li ntawm
approximating,kwv yees
approximation,yuav luag yog
apricot,txiv duaj
apricots,txiv duaj
apron,sev
aprons,txoj sev
aptitude,kev txhawj
aptitudes,kev txhawj
aquaria,taub rau ntses
aquarium,thoob dej yug ntses
aquariums,taub rau ntses
aquatic,dej
aqueduct,tus ciav dej
aqueducts,tus ciav dej
arabisation,arabization
arbitrary,lam
arbitrate,sib hais
arbitrated,sib hais
arbitrates,sib hais
arbitrating,sib hais
arbitration,kev sib hais
arbitrations,kev sib hais
arbitrator,tus pab hais
arbitrators,tus pab hais
arbour,arbor
arc,lub nkoj
arch,tus thawj
archaeologist,tus kws xyuas khoom qub
archaeologists,tus kws xyuas khoom qub
archaeology,kev xyuas khoom qub
archaeopteryx,archeopteryx
archaic,qub
archangel,thawj tubtxib saum ntuj
archeology,kev xyuas khoom qub
archer,tus tua hneev
archeries,kev tua hneev
archery,kev tua hneev
arches,ib nrab voj voog
archipelago,ib pawg pov txwv
archipelagoes,ib pawg pov txwv
archipelagos,ib pawg pov txwv
architect,kws kos vaj tse
architects,kws ua vaj tse
architecture,kev ua tsev
architectures,kev ua tsev
archived,ceev
archives,lub keeb kwm
archway,qhov rooj uas muaj ib nrab voj voog rau saum
archways,qhov rooj uas muaj ib nrab voj voog rau saum
arcs,lub nkoj
ardour,ardor
are,yog
area,cheeb tsam
areae,qhov chaw
areas,cheeb tsam
arena,tsev saib kev ua si
arenas,tsev saib kev ua si
argue,cam
argued,sib cav
argues,cav
arguing,sib cav
argument,sib cav
argumentative,tawv ncauj
arguments,sib ceg
arid,qhuav
arise,thej
arisen,sawv
arises,haum
arising,sawv
arithmetic,kev ua leb
ark,nkoj
arm,caj npab
armament,riam phom
armchair,lub rooj zaum
armchairs,lub rooj zaum
armed,muaj phom
armful,ntau
armfuls,ntau
armies,cov tub rog
arming,yuam
armistice,ntawv khi lus
armistices,ntawv khi lus
armor,muaj tej cuab yeej
armories,lub txhab raus phom
armors,cev hlau tiv thaiv lub cev
armory,lub txhab raus phom
armour,muaj tej cuab yeej
armoured,armored
armouries,armories
armours,cev hlau tiv thaiv lub cev
armoury,lub txhab raus phom
armpit,tsos
armpits,lub qho tso
arms,caj npab
armsful,ntau
army,pab tub rog
aroma,tus ntxhiab
aromas,tus ntxhiab
arose,sawv
around,nyob ib ncig ntawm
arouse,txhib
aroused,txhib
arouses,txhib
arousing,txhib
arrange,npaj
arranged,teem
arrangement,kev kho
arrangements,npaj
arranges,kho
arranging,npaj
array,muab nthuav saib
arrays,muab nthuav saib
arrears,tus nqi tseem tshuav
arrest,ntes
arrested,puas tau raug ntes
arresting,txhom neeg
arrests,txhom neeg
arrival,tuaj
arrivals,los txog
arrive,tuaj txog
arrived,tuaj txog
arrives,tuaj txog
arriving,txog lawm
arrogance,kev siab hlob
arrogances,kev siab hlob
arrogant,siab hlob
arrow,xub
arrows,xib xub
arse,nawb
arsenal,tej riam phom
arsenals,tej riam phom
arses,asses
arson,riam phom
arsons,riam phom
art,kos duab
arterial,txoj kev tshiab
arteries,cov hlab ntsha
artery,hlab ntsha
arthritides,mob laug
arthritis,mob caj dab
article,tsab xov xwm
articles,khoom
articulate,hais kom meej
articulated,hais kom meej
articulates,hais kom meej
articulating,hais kom meej
artificial,cuav
artilleries,hoob pob
artillery,hoob pob
artisan,tus kws txawj txua
artist,tus kws kos duab
artistic,tswv yim zoo
artists,ua yeeb
arts,cov duab
as,raws li
ascend,nce mus
ascended,nce
ascending,nce mus
ascends,nce mus
ascension,qaum
ascertained,seb
ash,tshauv
ashamed,poob ntsej muag
ashore,nyob tim ntug dej
ashtray,phiaj rau luam yeeb
ashtrays,phiaj rau luam yeeb
aside,ib sab
ask,nug
asked,nug
asking,thov
asks,nug
asleep,pw tsaug zog
asparagus,zaub ntshuab ntev
asparaguses,zaub ntshuab ntev
aspect,nam
aspects,yam
asphalt,kev dub
asphalts,kev dub
asphyxiate,ua tsis tau pa
asphyxiated,ua tsis tau pa
asphyxiates,ua tsis tau pa
asphyxiating,ua tsis tau pa
asphyxiation,tuag ua tsis tau pa
asphyxiations,tuag ua tsis tau pa
aspirin,tshuaj mob taub hau
aspirins,tshuaj mob taub hau
ass,nawb
assailing,neeg txawb
assassin,tus kws tua nom
assassinate,tua nom
assassinates,tua nom
assassinating,tua nom
assassination,kev tua nom
assassinations,kev tua nom
assassins,tus kws tua nom
assault,quab yuam
assaulted,ntaus neeg
assaulting,ntaus neeg
assaults,ntaus neeg
assay,tshuaj ntsuam
assays,seev
assemble,sib sau ua ke
assembled,dho
assembles,sib sau
assemblies,rooj sib txoos
assembly,lub rooj sib txoos
assert,hais kom meej
asserted,khav
asserting,hais kom meej
assertion,kev hais
assertions,hais
assertive,hais
asserts,siv
assess,ntsuam xyuas
assessed,soj ntsuam
assesses,kuaj ntsuas
assessing,soj ntsuam
assessment,kev ntsuam xyuas
assessments,kev ntsuam xyuas
assessor,uas sojntsuam
assessors,cov neeg ntsuam xyuas
asset,cuab tam
assets,cov cuab tam
asshole,ntseg muag qhov quav
assign,teem
assigned,muab
assigning,teem
assignment,txoj hauj lwm
assignments,tej hauj lwm
assigns,uas
assist,pab
assistance,kev pab
assistances,kev pab
assistant,pab
assistants,pab
assisted,pab
assisting,pab
assistive,pab
assists,pab
associate,tus phooj ywg
associates,nrog ua haujlwm uake
association,kev sib paub
associations,koom
assorted,ntau hom
assortment,muaj ntau hom
assortments,muaj ntau hom
assume,xav
assumed,lam xav
assumes,lam xav
assuming,kwv yees
assumption,kev xav tias muaj
assumptions,kwv yees
assurance,muaj kev ruaj siab
assurances,kev paub zoo
assure,tseeb tseeb
assured,tso siab
assures,txhawb nqa
assuring,kom
asterisk,ntawv ua cim hnub qub
asterisks,ntawv ua cim hnub qub
asthma,hawb pob
asthmas,mob txoj hlab ntsws
astonishing,ua xav tsis thoob
astonishment,kev xav tsis thoob
astonishments,kev xav tsis thoob
astound,ua kom xav tsis thoob
astounded,ua kom xav tsis thoob
astounding,ua kom xav tsis thoob
astounds,ua kom xav tsis thoob
astray,ua yuam kev lawm
astrologies,kev kawm hnub qub
astrology,kev kawm hnub qub
astronaut,tus neeg ya mus saum hnub qub
astronauts,tus neeg ya mus saum hnub qub
astronomies,kev kawm hnub qub
astronomy,kev kawm hnub qub
asylum,lub tsev vwm
asylums,lub tsev vwm
at,nyob
ate,noj
atheism,tsis ntseeg ntuj
atheisms,tsis ntseeg ntuj
atheist,vajtswv
atheistic,neeg
atheists,loj kuj
athlete,kis las
athletes,ncaws pob
athletic,kev ntaus kis las
athletics,ua kis las
atlas,daim pheem thib
atlases,daim pheem thib
atmosphere,huab cua
atmospheres,huab cua
atom,ib qho me me ais
atomic,piv rau ib qho me me ais
atoms,ib qho me me ais
atone,theej
atoned,tau theej
atonement,tuag theej
atoning,txoj kev theej
