English,Other
adding,nambah
accepts,nampa
accompanied,diiringi
agent,agen
abbreviate,ngringkes
absorbed,digunakke
adverts,iklan
affecting,nggowo pengaruh
acid,asam
advisable,saranake
affections,aq
affluent,makmur
actor,aktor
accountable,tanggung jawab
agreement,persetujuan
airports,bandara
accordance,mituruti
accuracy,akurasi
acre,hektar
affirm,mesthekake kanthi temenan
accomplish,ngrampungake
acres,hektar
airport,bandara
accurately,kanthi
accusers,nggugat
adulteresses,laku jina
abayas,abaya
agreed,sarujuk
addicted,ketagihan
advantageous,mupangati
adaptation,adaptasi
abiding,méntyloki
abroad,luar negeri
accessible,diakses
afflictions,nandhang sangsara
admits,ngakoni
acceptor,ngangetaké
acclaimed,diakoni
about,babagan
afar,kadohan
actors,aktor
ads,iklan
agree,setuju
aby,dhananjaykumar
ache,lara
affixed,liyo
again,maneh
administer,ngleksanakake
adjective,tembung sipat
actresses,lakon
accident,laka
accountant,akuntan
acquire,ndarbeni
accepted,ketompo
acquainted,kenalan
aggressively,gumregah
adhesive,lengket
abolished,ical
activate,ngaktifake
afghans,afghanistan
adhere,bakal
adjustable,striking
ahimsa,ujar
advertisement,iklan
adversaries,mengsah-mengsah
adapted,dicocogake
absolution,sejodho
acceleration,percepatan
accorded,manut
affordable,terjangkau
adjectives,adjektif
academic,akademisi
achieves,tekan
accommodate,leladen
adulterous,setya
aided,ditulung
accessed,diakses
actin,diuber
adopting,ngadopsi
admire,ngujo
abandonment,nêm
acquaintances,kenalan
aerodynamic,aerodinamis
aldea,kampung langkah
alike,memper
admission,diakoni
accelerometer,sinung tembang macapat
adults,diwasa
additional,tambahan
advent,tekane
advertised,dipunbewarakken
acute,leukemia
adhered,dipuntaati
affection,tresno
adds,nambah
adopt,nganggo
accession,target asil
algae,ganggang
accommodation,akomodasi
academics,akademik
abandoned,nilar
accepting,nrima
achievements,prestasi
abdomen,weteng
afraid,wedi
abundant,kalubèran
acquisitions,pitukon
acculturated,ngalami akulturasi
agriculture,tetanèn
algebra,aljabar
adorable,nengsemake
agonised,agonized
adhesion,doyo serep
advisers,panasehat
activates,ngaktivasi
accessories,aksesoris
aboriginal,aborigin
academia,akademik
accords,becik
accusation,dakwan
abbreviation,singkatan
accursed,kena ing ipat-
acknowledgment,pengakon
affects,mengaruhi
aim,tuju
alchemist,alkemis
affiliated,afiliasi
agonisingly,agonizingly
alang,ambêngan
alarm,weker
agencies,terjemahan
actuator,sabab
adjustments,pangaturan
aliens,alien
alarms,weker
airlines,maskapai
admittance,hak mlebu
alchemy,martina polanská
aldosterone,aldosteron
alencon,alençon
actualisation,emak
adapt,ngganti
alienated,sumingkir
aldohexoses,zoologi
address,alamat
admiral,laksamana
adventure,ngulandara
aerosols,aerosol
alarming,nguwatirake
alerts,tandha
admirer,kasengsem
alcohol,alkohol
abominations,sakèhing
albums,album
aka,alias
akela,hoon main piya
ake,rantau
algorithms,kalkulus
adore,sungkem
alcoholism,mabuk
advances,luwih maju
alarmed,kaget
alert,tandha
aircrew,myqers
aldehyde,aldehida
alcoholic,alkohol
aldopentoses,aldopentosa
align,kempal
alienate,ndhewekake
applets,aplet
alloy,campuran
analytic,analisa
anemic,anemik
amoebae,radiolaria
almanacs,almanak
ambitious,ambisi
ambulance,ambulans
ambassadors,utusane
aluminum,aluminium
anatomically,anatomis
animism,animisme
angry,duka
annulment,carane mbatalake
anomalies,penyimpangan
antimonate,antimon
antigens,antigen
and,lan
ammonia,amonia
allocated,diparengake
altitude,dhuwuré
appetiser,appetizer
ancestry,leluhur
amelia,amalia
amid,di kupeng
analyzes,nganalisa
anthology,antologi
analysers,analyzers
alliance,aliansi
appellate,banind
aperture,maksimum
appendix,sesambungan
alphabets,aksara-aksara
annualised,annualized
anyways,sedhih
anaemia,anemia
alleviation,kemiskinan
annona,pados
antichrist,antikristus
allegations,panyokro bowo
allergies,alergi
anatomy,anatomi
applause,keplok
annalise,annalize
anting,anting anting
applications,aplikasi
anaesthetised,anesthetized
alphabetical,miturut carakan
anonymity,anonimitas
antioxidant,antioksidan
anaesthetists,anesthetists
anchor,jangkar
anthropologists,antropologi
any,sembarang
anaconda,alder
allergic,alergi
allowed,diijini
alluvial,mining
almanac,almanak
amazingly,pancen
analyzing,nganalisa
annex,paviliun
anxiety,kuatir
anger,nesu
aloha,ngurmat
alteration,rupane
ambient,sekitar
aneurysm,aneurizma
also,uga
apologises,apologizes
allods,new pet
apostate,olah raga
amusing,lucu
ancestors,leluhur
anno,wiwit taun
annual,taunan
antenna,antena
antipsychotics,antipsikoti
amnesia,lelara gampang ora kelingan
amount,jumlah
amandine,acep
ancestral,leluhure
anticancer,antikanker
antibiotics,antibiotik
appellant,wong seng nentang ukum
appear,katon
alright,sehat-sehat
amended,dibenakake
annihilate,ngremukake
apparent,katon
anabolic,anabolik
annoying,ngganggu
amaze,nggumunake
anything,apa
amputate,amputasi
alpenglow,saint
amateurs,pemain amatir
ambiguous,ambigu
appliance,perabot
annexed,dicaplok
amplitude,amplitudo
alleluia,pujia gusti allah
alive,urip
altogether,kabeh
angelica,angelicae
annotation,cathetan
annotated,duwe cathetan
anointed,njebadi
antagonism,olehe memungsuhan
apex,puncak
ally,kumpulan
antagonists,antagonis
anticipation,nunggu
apologise,apologize
alleged,miturut omongane uwong
apostrophes,apostrof
ancients,kumitir
among,antarane
ammonium,amonium
anaesthesia,permanent
all,kabeh
alliances,boloan
aloud,banter
alternately,gantian
analogous,analog
analysed,analisa
amend,mbenake
animations,animasi
almost,meh
apologetic,ambruk
announcing,ngumumake
apology,njaluk ngapura
allows,ngidini
amethyst,kecubung
annas,dirgantara
alkaline,alkali
ammonite,amon
anatomical,anatomi
ampules,ampule
amen,amin
androgen,buruk ing kolesterol getih
anise,anis
apo,panalangin by apo
application,aplikasi
angle,amba
allure,nengsemake
andro,sak
anoint,dadi
allative,singaporelle
amenities,fasilitas
angles,ngarepke
anthropology,antropologi
antidote,panangkal racun wisa
amicable,apik atine
animation,animasi
alms,sedhekahé
ambrosian,ambrosius
animals,kéwan
alterations,perubahan
anesthetics,anestesia
anterior,ngarepan
answered,dijawab
angelic,angelic angelic
ants,semut
apostles,rasul
amphibian,amfibia
allegiance,kasetyan
als,peringkat
ambiences,kesehatan
answers,jawaban
aphelion,titik aphelion
anyhow,kepriye
applicant,pelamar
answer,jawaban
altered,ngrubah
antagonize,nggawe rasa sengit
almond,kacang almond
alpha,alfa
alway,tansah
analgesic,analgesik
analytical,analitis
antagonist,musuh
animal,kewan
anyway,oalah
apologised,apologized
anaesthetic,anesthetic
andouille,andouillé
angel,malaikat
appalling,nggegerake
amphitheatre,persawahan
allow,ngidini
ancestor,leluhur
animate,ndadekake kaya-kaya duwe nyawa
appealing,nyenengake
antitype,ibarat
alls,sungsum
amazement,gumunake
anglicised,eckert
anonymous,anonim
anticipate,antisipasi
apparently,ketoke
apostolic,apostolik
anarchy,tanpa pranatan
anta,nyuwun pangapunten
altars,misbyah
aperitif,omben-omben ngandhung alkohol sing diombe sadurunge mangan
annoyance,gangguan
amin,kabèh
anglice,stub
answerers,penjawab
ammonites,amon
amphitheater,persawahan
analyze,njelasno
apes,kethek
antimicrobial,anti mikroba
aphorism,pengarang
amrita,katrina
an,lan
anomaly,anomali
alone,piyambak
amendments,amandemen
annihilation,cara ngremukake
alternatively,utawa
antagonised,antagonized
allocate,nyedhiakke
ama,zod
announces,mbewarakke
annoyed,pegel
antiacne,antiacne siti singset
appetite,napsu
amateur,amatir
ameer,seratipun
antibodies,antibodi
anhinga,anhingaimagen
appetizing,appetising
anagrams,negara bagéyan
alkalis,alkali
amplification,nambahi jumlahe
alter,ngowahi
amplifier,bupati
although,senadyan
analyzer,analiser
anthraquinone,sandolan
antibody,antibodi
antiques,antik
apologizing,runtut
appearances,penampilan
antiquity,barang antik
amu,tangia
annually,tahunan
antiproton,fisis
antique,antik
analysing,nganalisa
anxious,penasaran
amortised,amortized
analogue,analog
annealing,kang gawe kukuh
anytime,kapan wae
ample,akeh
anaemic,anemik
answering,panjawab
applicability,gunane
aphelia,aphelion
append,bauwarna
anaesthetics,anestesia
appearing,muncul
alternating,gantian
allegorized,aluamah
antiseptic,antiseptik
aper,pamblokiran
ansa,terus
ammon,amon
allograft,allograft manungsa nduwé
ancient,kuna
antennas,antena
amounts,jumlah
announcer,wong sing nggiyarake
ambiance,ambiancekép
anointing,wangi
amounted,gunggungipun
analyse,njelasno
anklet,gelang kaki
allegation,ndugaan
allot,ngedumake
apoptotic,apoptosis
amplifiers,amplifier
alley,lurung
altar,misbyah
angels,malaekat
announcement,woro-woro
amplify,ndadekake luwih seru
analgesics,analgesik
appeal,mréntahaké
amused,gumun
amazing,sange
amusement,hiburan
already,wis
alternate,sulih
almighty,moho kuwoso
anchors,jangkar
alkane,alkana
anesthesia,permanent
apartment,apartemen
allium,other_versions
allowances,tunjangan
antelopes,antelopesslika
applicants,pelamar
amrit,amrita
answerable,bisa dijawab
alleviate,ngenthengake
anker,gasperini
amongst,diantara
ant,semut
apologies,ngapuro
allowance,sangu
anhydride,anhidrida
analyser,analiser
analyzed,analisa
appearance,katon
anglicisations,jawa formal
appal,nggegerake
alkene,alkena
ance,informasi ning era globalisasi
antler,antlerkuva
animosity,dhendham
apartments,apartemen
andesite,andesit
anonymously,ora kenal
apollos,apolos
anticipated,diantisipasi
antiviral,antivirus
anchovy,teri
anguish,prihatin
androgenic,suwe
aneurysmal,bespannung
anhydrous,anhidrat
anymore,maneh
amidst,ngawulo
analyses,nganalisa
anywhere,ngendi wae
alongside,kajawi
amniotic,ingsoen si
allowing,saéngga
amorphous,amorf
alphabet,aksara
appeared,muncul
annals,sejarah
amortization,amortisman
anyone,sapa
angrily,matur nuwun
allocation,jatah
androgens,androgen
apothecary,apoteker
antagonise,nggawe rasa sengit
antiperspirant,deodorantslika
amputation,amputasi
apostrophe,tandha pethik
apathetic,kathi
appease,mendhakake
alternative,alternatif
amethysts,térong
apercu,pratinjau
apparatus,perkakas
alloys,wesi
appears,katon
ambiguity,mbingungake
amnesty,pengampunan kanggo wong tionghoa
amortisation,amortisman
ana,sê
antarctic,antartika
anvil,landhesan
appended,ditèmpèlaké
allegedly,dinuga
apostle,rasul
allergy,alergi
anthropologist,antropolog
antibiotic,antibiotik
appliances,perkakas
amuse,nglipur
allotment,bagean
ambassador,duta
ambition,ambisi
anniversary,mengeti
alphabetically,abjad
altering,ngganti
altitudes,dhuwur
amazed,kaget
amendment,amandemen
analysis,analisis
ammo,pluru
anaesthetist,anesthetist
angular,sudut
antlers,sungu
anns,persisam putra samarinda
apple,apel
animated,animasi
ankle,tungkak
another,liyane
antiderivative,anti derivatif
ape,munyuk
antagonising,antagonizing
anthill,omah semut
annexation,pancaplokan
antara,sakpiturute
alumni,lulusan
annoy,ngganggu
annul,murungake
antifreeze,bahan pokok kanggo ndadekake sawijine ora njendel
anthropological,antropologi
apologising,runtut
anal,silit
anybody,sopo wae
aortic,aorta
amulets,agami islam
anoxic,pesisir
anatomic,anatomik
antigenic,antigèn
antioxidants,antioksidan
apnoea,apnea
aliphatic,alifatik
amber,lampu kuning
anthems,lagu
apart,loro
ammunition,amunisi
amplified,digedhèkaké
along,bebarengan
ambassadorship,duta besar
always,tansah
amines,amina
analogy,analogi
announce,ngumumke
applicable,ditrapake
artwork,kriya
arson,ngobongi omah
artisan,seniman
arrogance,kumingsun
arrogant,kumingsun
arses,menaksir
articles,artikel
as,minangka
arrested,dipenjara
assault,nyerang
articulate,ngomongake
arriere,vifaa rating rating
arrah,kanchrapara
arrondissement,arondisemen
arrayed,ngagem
arrest,nyegah
arousal,reged
articulated,digawé
artifact,artefak
atop,ning ndhuwur
attached,ditempelake
artery,arteri
asterisk,tanda bintang
arse,bokong
aroused,taufik
artificial,gawean
arrears,tunggakan
arrival,rawuh
arrows,panah
arrive,teka
arthritis,atritis
attractive,atraktif
artist,artis
arrow,panah
artistic,seni
attacked,nyerang
arteries,arteri
arterial,arteri
arrangement,noto
arsy,bandar lampung
articulators,ngriku
aromatic,gondho
audiences,pamirsa
arts,seni
arranged,disusun
arrivals,nenekan
atheist,ateis
attentive,enten
arrange,ngatur
aunties,love
arose,jumeneng
athletes,atlet
athletically,atletik
atoned,ditebus
attitude,sikap
artiest,artis
attributes,atribut
art,ladrang
article,artikel
astonied,ajrih
around,saindhenging
artists,seniman
arsenic,arsenik
atmospheric,atmosfer
arrack,prahu
array,uploaded
artillery,tentara meriem
artisans,tukang
assumed,wiwit
arriving,tekan
arrogantly,ngrungokaké
arranging,noto
astronomical,astronomi
arrays,susunan
asbestos,asbes
ax,kapak
ayahuasca,kaca
astounded,bingung
attends,nekani
assembled,nglumpuk
assessment,kira-kira
assumption,pethek
autofocus,otomatis
attempted,nyoba
assays,pengujian kadar logam
aureate,bonde la nafaka
atmosphere,atmosfer
attributed,lantaran
attendants,para
attention,manungsa waé
assign,nemtokake
august,agustus
awkward,kikuk
associations,hubungan
attracted,kepincut
astound,ngageti
astrophysicist,astrofisikawan
asses,menaksir
automatic,otomatis
availability,kasedhiyan
arising,njedhul
approachable,bisa dicedhaki
aristotle,aristoteles
armchair,kursi sing ana lengane
axle,poros
articulation,endi
asterid,asterids
assigned,diutus
athlete,olahragawan
ascends,munggah
audience,para rawuh
attempt,njajal
assistance,sokongan
ash,awu
attract,narik kawigaten
ascents,jiarah
assists,bantuan
awaiting,ngenteni
appreciation,pakurmatan
approximate,kira-kira
areas,wilayah
armed,bersenjata
autotrophic,autotrof
baboon,babon
automate,ndadekake bisa otomatis
architectures,arsitektur
archway,régol
axon,pengukuh
authorisation,wewenang
autism,autis
ayurveda,diwas
attacks,serangan
attained,ngrambah
assortment,werno-werno
austere,kereng
auditors,auditor
atrial,bolongan
awoke,wungu
attempts,usaha
asynchronous,bedo
assessing,pambiji
aye,kasa
approved,disetujoni
avid,seneng banget
arithmetical,aritmetika
approaching,nyedhak
armored,wojo
arguably,biso dibantah
armistice,ngendhegan
await,nunggu
approximating,pangaji
automobiles,otomotif
arrests,penangkepan
authorize,kuoso
authorship,panulisan
ascension,minggahipun
asceticism,tapa
aula,kokoushuone
austerities,kalentu
aspiring,niat
asylum,suaka
assured,dipesteake
awn,nagkurangak
attitudes,donyane
assignee,dilebur
assurance,tanggungan
audible,swara
autobuses,piranti
assertion,tuntutan
assorted,macem-macem
astray,keblasuk
aroma,ambu
argued,ndhukung
armament,piranti kanggo perang
avoids,ngindari
away,adoh
arid,garing
appraisal,kaweruh
automatons,automaton
apprenticed,magang
avoidable,bisa luput
arenas,adu
armpit,kelek
appreciated,ngormati
arguments,bantahan
arrived,teka
authorises,authorizes
asleep,turu
asthma,panandhang asma
asphalt,aspal
attracts,nengsemake
assessments,taksiran
attainment,antuk
assassins,okan paraprakanggene
auditing,audit
attended,dirawuhi
authors,penulis
atrocity,swapnil
auguste,agustus
asker,penanya
autonomous,otonomi
apprentices,magang
autos,car
auxiliary,tambahan
approve,sarujuk
aptitude,tipak
aragonite,aragonit
arbour,arbor
archenteron,dikenani sanksi paukuman
authority,panguwasa
attic,loteng
assessed,dinilei
aue,jag
attracting,narik kawigaten
assay,pengujian kadar logam
athletics,athletik
assures,budak
astronomer,astronom
attempting,nyoba
attending,nekani
asthmatic,asma
auditions,audisi
asking,takon
astronomically,astronomis
attenuation,penipisan
association,asosiasi
assassination,mejahi
audits,audit
approaches,cedhak
appointee,pamilih
avoided,nyingkiri
appreciators,apresiator
arbitrators,forum
aver,wis ditata
autonomy,otonomi
appointments,janjian
aroids,sunan
avenue,dalan gedhe
ashore,ngambah dharatan
astronaut,astronot
augment,nggedhekake
associated,digandhengake
asphyxiate,sesak napas
autocracy,autokrasi
atoms,atom
assuming,ngasumsi
asterism,asterisme
attacking,nyerang
assigns,nugasi
attachment,lampiran
assaulted,nyerbu
axe,kapak
astrologers,marek
assembly,déwan
award,penghargaan
babyfood,ika amp
are,sing
averages,roto-roto
avian,manuk
archipelagos,sateruse
awake,siyaga
avoiding,nyingkiri
baals,baal
arrangements,aransemen
ascetic,pertapa
authorise,kuoso
astronomers,astronom
assume,nganggep
asterisms,asterisme
askers,takon
aspirations,usulan
aspire,wanita kang kesengsem
assumes,nompo
astronomy,astronomi
asset,aset
attend,rawuh
authentication,bukti asli
authored,pangarang
authoritative,kuoso
assistantship,asistenipun
attributable,gara-gara
attributions,atribusi
appropriately,jumbuh
bac,kaset
appointed,dados
approached,nyedhaki
archaeological,arkeologi
argument,pitakonan
archipelagoes,pulo
avengers,pembalas dendam
bacha,hik
arbiter,wasit
autograph,otografi
aquaria,australia
argentite,argentita
authorising,authorizing
authorization,wewenang
atap,sungai biuh
axiomatization,aksiomatisasi
ascertain,ramesthi
ashes,awu
asper,on asper
asphyxiation,sesak napas
attribute,ngubungake
auction,lelang
ashamed,isin
aster,larasati
audition,audisi
auditory,graduation
aubergines,brinjals
autobiography,otobiografi
armor,waja
archaeologist,arkeologis
archiving,ngeker raga
armoury,pabrik gegaman
armour,waja
arise,tangi
apt,cocok
awarded,dianugerahi
architect,arsitek
arc,gandhewa
archives,arsip
area,wilayah
aril,karding sungkit
backgrounds,latar
authenticity,keaslian
astonishing,ngeramaken
attentions,kawigatèné
assigning,tanggung jawab
assure,nanggung
auteur,pangarang
attorneys,pengacara
astrophysics,astrofisika
attack,nyerang
assist,nulung
assisted,dibantu
atmospheres,atmosfèré
astrology,astrologi
audiobook,buku-audio
attractions,wisata
axis,sumbu
attendance,saksi
attribution,atribusi
ask,takon
babus,babu
avine,aviné
appoint,milih
avoidance,panyegahan
archways,streetimagen
apply,aplikasi
ardour,ardor
awaited,ngenteni
apprehensive,kuwatir
artifacts,artefak
ascend,munggah
awhile,sedhelo
attach,masang
asked,takon
authentic,asli
authenticate,keasliane
aspects,aspèk
aspens,coloradoslika
assassin,tukang mateni
auntie,tante
assertive,tegas
ate,mangan
athletic,atletik
ascending,munggah
assuredly,wedi
attaching,masang
authorized,sah
awning,kere
assistant,asisten
aunt,lik
axles,as samping
at,ing
atheism,ateisme
aralia,carya
available,wis ana
arms,penyelundupan
arbitrator,juru pisah
ba,lang
architecture,arsitèktur
arctic,artik
appropriated,migunakaken
archduke,diperjaya déning
assets,aset
attain,nampa
assented,nyarujuki pandakwa
assess,netepke
atonement,pangruwaténg dosa
assumptions,pemanggih
axial,sumbu
asymmetric,asimetris
attorney,agung
attraction,atraksi
audited,wes di prikso
awesome,apik tenan
asks,nyuwun
assistants,asisten
authorisations,authorizations
authorities,panguwasa
ascent,pinuju
arcseconds,detik busur
backed,digawe
approximations,prakiran
baas,anyar alamat ip utawa
appropriate,cocok
archery,pemanahan
aquatic,is
awards,anugrah
arbitration,arbitrase
astrologer,peramal
author,panganggité
asteroids,asteroid
attested,kaserat
aspect,aspek
asps,aspic
assisting,ngancani
ascot,pantai cenang
awful,ala
audiobooks,buku-buku audio
attaches,nempel
assert,njaluk
augmented,ditambah
auto,otomatis
ashtray,asbak
associate,digandhengake
axes,sumbu
assemble,ngumpul
attractor,sangêt
appraise,ngregani
apprehended,matèni
arabisation,arabization
arcs,busur
armory,pabrik gegaman
appointment,janjian
average,rata-rata
averaging,roto
apprenticeship,magang
background,latar mburi
avenge,males dendham
aristocrats,aweh kesempatan
attachments,lampiran
ass,bokong
assassinate,mateni
attendant,rewang
astonished,nggumun
ascended,minggah
assemblies,kumpulan
asymmetry,asimetri
assemblage,lha ngganti
astonishment,gumun banget
asserts,negesaké
asymptotic,asimtotik
appraisals,ujian
apprehend,mahami
armoured,wojo
approximation,panyerakan
automated,otomatis
arises,mengkene
automatically,otomatis
avatars,avatar
assesses,nerusake
atomic,atom
attackers,panyerang
attest,mbukteake
attire,klambi khusus
authorised,sah
attendees,undhangan
assurances,jaminan
asserted,ngeyel
avail,duwe manfaat
ave,dalan
arking,arking dinas
arithmetic,aritmetika
approach,pendekatan
ark,prau
aquaculture,tlatah banyu liyané
applies,ditrapake
archaeologists,arkeolog
arbitrary,kasepakatan
apprehension,carane mahami
avirulent,avirulen
backdrop,sokongan
applying,nglamar
appropriations,engkel
armouries,armories
approves,tembé-mburiné
archaic,kuna
back,bali
archaeology,arkeologi
baby,bayi
appointing,milih
archangels,malaikat
archeology,arkeologi
archival,arsip
archbishop,uskup
arbitrage,adhiku
archive,arsip
arbitrate,ngadili
argentine,argentina
argues,udur
babe,bayek
backbone,penyangga
avenged,palsu
avians,avian
army,tentara
babysitting,dhilahm
aqueduct,trowongan banyu
architects,arsitek
aqueous,banyu
approximately,kira-kira
aware,weruh
bachelor,bujangan
appreciative,ngajeni
avise,cithakan dhiskusi cithakan
autoimmune,kebal
arabinose,arabinosa
autotroph,autotrof
autosomes,interaksi
architectural,arsitektur
argus,joker
avert,menging
