English,Other
aberrations,אַבערראַטיאָנס
abet,ונטערהעצן
abets,אַבעץ
abetted,אַבעטטעד
abetting,אַבעטטינג
abettors,אַבעטטאָרס
abeyance,אַבייאַנסע
abgesehen,אַבגעסעהען
abgrund,אַבגרונד
abhor,פייַנט האָבן
abhorred,אַבהאָררעד
abhorrence,אַבהאָררענסע
abhorrent,אַבהאָררענט
abhors,אַבהאָרס
abi,אַבי
abiathar,אבֿיתר
abide,בלייַבן
abided,אַביידיד
abides,בלייבט
abideth,אַבידעטה
abiding,אַביידינג
abidjan,אַבידדזשאַן
abierto,אַביערטאָ
abies,אַביעס
abigael,אַביגאַעל
abigail,אַביגאַיל
abijah,אַבידזשאַה
abilities,אַבילאַטיז
ability,פיייקייַט
abime,אַבימע
abimelech,אַבימעלעטש
abingdon,אַבינגדאָן
abject,אַבדזשעקט
abjectly,אַבדזשעקטלי
abjuration,אַבדזשוראַטיאָן
abjure,אַבדזשורע
abjured,אַבדזשורעד
ablate,אַבלאַטע
ablates,אַבלאַטעס
ablating,אַבלאַטינג
ablation,אַבלאַטיאָן
ablative,אַבלאַטיווע
ablaze,אַבלייז
able,קענען
ablebodied,אַבלעבאָדיעד
abler,אַבלער
ablest,אַבלעסט
abloom,אַבלאָאָם
ablution,אַבלוטיאָן
ablutions,אַבלוטיאָנס
ably,אַבלי
abnegation,אַבנעגאַטיאָן
abner,אַבנער
abnormal,אַבנאָרמאַל
abnormalities,אַבנאָרמאַלאַטיז
abnormality,אַבנאָרמאַלאַטי
abnormally,אַבנאָרמאַלי
aboard,אַבאָרד
abode,אַבאָדע
abodes,אַבאָדעס
abolish,אָפּשאַפן
abolished,אַבאַלישט
abolishes,אַבאָלישעס
abolishing,אַבאַלישינג
abolition,אַבאַלישאַן
abolitionist,אַבאָליטיאָניסט
abolitionists,אַבאָליטיאָניסץ
abomb,אַבאָמב
abominable,אַבאָמינאַבלע
abominably,אַבאָמינאַבלי
abominate,פילנ עקל
abominated,אַבאָמינאַטעד
abomination,אַבאַמאַניישאַן
abominations,אומווערדיקייטן
abondance,אַבאָנדאַנסע
abondante,אַבאָנדאַנטע
aboon,אַבאָאָן
aboord,אַבאָאָרד
aboot,אַבאָאָט
abord,אַבאָרד
aborder,אַבאָרדער
aboriginal,אַבאָריגינאַל
aborigines,אַבאָריגינעס
abort,אַבאָרט
aborted,אַבאָרטיד
aborting,אַבאָרטינג
abortion,אַבאָרשאַן
abortionist,אַבאָרטיאָניסט
abortionists,אַבאָרטיאָניסץ
abortions,אַבאָרשאַנז
abortive,אַבאָרטיווע
aborts,אַבאָרץ
abou,אַבו
aboue,אַבאָוע
aboukir,אַבאָוקיר
abound,מערן
abounded,אַבאָונדעד
abounding,אַבאַונדינג
abounds,אַבאַונדז
about,וועגן
aboute,אַבאָוטע
above,העכער
abraded,אַבראַדעד
abraham,אברהם
abrahams,אַבראַהאַמס
abram,אַבראַם
abrasion,אַברייזשאַן
abrasions,אַברייזשאַנז
abrasive,אַברייסיוו
abrasively,אַבראַסיוועלי
abrasiveness,אַבראַסיווענעסס
abrasives,אַברייסיווז
abreast,אַברעסט
abreise,אַברעיסע
abreve,אַברעווע
abri,אַברי
abridge,פאַרקירצן
abridged,אַברידזשד
abridgement,אַברידגעמענט
abridging,אַברידגינג
abridgment,אַברידגמענט
abrir,אַבריר
abroad,ינ דער פרעמד
abrogate,באָטל מאַכן
abrogated,אַבראָגאַטעד
abrogating,אַבראָגאַטינג
abrogation,אַבראָגאַטיאָן
abrogations,אַבראָגאַטיאָנס
abrupt,פּלוצעמדיק
abruptly,פּלוצלינג
abruptness,אַברופּטנעסס
absalom,אַבסאַלאָם
abscess,מאַקע
abscesses,אַבססעססעס
abschied,אַבסטשיעד
abscissa,אַבססיססאַ
abscissae,אַבססיססאַע
abscissas,אַבססיססאַס
abscond,ויסבאַהאַלטנ זיך
absconded,אַבסקאָנדעד
absconder,אַבסקאָנדער
absconding,אַבסקאָנדינג
absconds,אַבסקאָנדס
abseil,אַבסעיל
abseiled,אַבסעילעד
abseiler,אַבסעילער
abseiling,אַבסעילינג
abseils,אַבסעילס
absence,אַוועק
absences,אַבסאַנסיז
absent,ניטאָ
absented,אַבסענטעד
absentee,פאַרפעלער
absenteeism,אַבסענטעעיסם
absentees,אַבסענטעעס
absenting,אַבסענטינג
absently,אַבסענטלי
absentminded,אַבסענטמינדעד
absentmindedly,אַבסענטמינדעדלי
absentmindedness,אַבסענטמינדעדנעסס
absicht,אַבסיטשט
absichten,אַבסיטשטען
absinthe,אַבסינטהע
absolu,אַבסאָלו
absolue,אַבסאָלוע
absolument,אַבסאָלומענט
absolut,אַבסאָלוט
absolute,אַבסאָלוט
absolutely,לעגאַמרע
absoluten,אַבסאָלוטען
absoluteness,אַבסאָלוטענעסס
absolutes,אַבסאָלוטעס
absolution,אַבסאָלוטיאָן
absolutism,אַבסאָלוטיסם
absolutist,אַבסילוטיסט
absolutists,אַבסאָלוטיסץ
absolve,מויכל זייַן
absolved,אַבסאָלוועד
absolves,אַבסאָלוועס
absolving,אַבסאָלווינג
absorb,אַרייַנציען
absorbe,אַבסאָרבע
absorbed,אַבזאָרבד
absorbency,אַבסאָרבענסי
absorbent,אַבזאָרבאַנט
absorber,אַבזאָרבער
absorbers,אַבזאָרבערז
absorbing,אַבזאָרבינג
absorbingly,אַבסאָרבינגלי
absorbs,אַבזאָרבז
absorption,אַבזאָרפּשאַן
absorptions,אַבסאָרפּטיאָנס
absorptive,אַבסאָרפּטיווע
absorptivity,אַבסאָרפּטיוויטי
abstain,ייַנהאַלטנ זיך
abstained,אַבסטאַינעד
abstainer,אַבסטאַינער
abstainers,אַבסטאַינערס
abstaining,אַבסטאַינינג
abstains,אַבסטאַינס
abstemious,אַבסטעמיאָוס
abstemiously,אַבסטעמיאָוסלי
abstemiousness,אַבסטעמיאָוסנעסס
abstention,אָפאַלטונג
abstentions,אַבסטענטיאָנס
abstinence,אַבסטאַנאַנס
abstinent,אַבסטינענט
abstract,אַבסטראַקט
abstracted,פאַרטראָגן
abstractedly,אַבסטראַקטעדלי
abstracting,אַבסטראַקטינג
abstraction,אַבסטראַקציע
abstractions,אַבסטראַקטיאָנס
abstractly,אַבסטראַקטלי
abstracts,אַבסטראַקץ
abstrakte,אַבסטראַקטע
abstraktion,אַבסטראַקטיאָן
abstruse,אַבסטרוסע
abstrusely,אַבסטרוסעלי
absurd,ווילד
absurde,אַבסורדע
absurder,אַבסורדער
absurdest,אַבסורדעסט
absurdist,אַבסורדיסט
absurdities,אַבסערדאַטיז
absurdity,אַבסורדיטי
absurdly,אַבסערדלי
absurdum,אַבסורדום
abt,אַבט
abteilung,אַבטעילונג
abu,אבו
abul,אַבול
abulfeda,אַבולפעדאַ
abundance,זעט
abundances,אַבונדאַנסעס
abundancia,אַבונדאַנסיאַ
abundant,שעפעדיק
abundantly,סך
abus,אַבוס
abuse,זידלען
abused,אַביוזד
abuser,אַביוזער
abusers,אַביוזערז
abuses,אַביוסיז
abusing,אַביוזינג
abusive,אַביוסיוו
abusively,אַבוסיוועלי
abusiveness,אַבוסיווענעסס
abut,אַבאַט
abutment,אַבוטמענט
abutments,אַבוטמענץ
abutted,אַבוטטעד
abutting,אַבאַטינג
abuzz,אַבוזז
abwesenheit,אַבוועסענהעיט
aby,צו
abydos,אַבידאָס
abysmal,אַביסמאַל
abysmally,אַביסמאַללי
abyss,תהום
abyssal,אַביססאַל
abysses,אַביססעס
abyssinia,אַביססיניאַ
abyssinian,אַביססיניאַן
abyssinians,אַביססיניאַנס
ac,אַק
acacia,אַקאַסיאַ
acacias,אַקאַסיאַס
acad,אַקאַד
academe,אַקאַדעמע
academia,אַקאַדימיאַ
academic,אַקאַדעמיק
academical,אַקאַדעמיקאַל
academically,אַקאַדעמיקאַללי
academician,אַקאַדעמיסיאַן
academicians,אַקאַדעמיסיאַנס
academics,אַקאַדעמיקס
academie,אַקאַדעמיע
academies,אַקאַדעמיעס
academy,אַקאַדעמי
acadia,אַקאַדיאַ
acadian,אַקאַדיאַן
acadians,אַקאַדיאַנס
acanthus,אַקאַנטהוס
acaso,אַקאַסאָ
acc,אַקק
accable,אַקקאַבלע
accede,נאָכקומען
acceded,אַקסעדעד
acceding,אַקסעדינג
accelerate,פאַרגיכערן
accelerated,אַקסעלערייטיד
accelerates,אַקסעלערייץ
accelerating,אַקסעלערייטינג
acceleration,אַקסעלעריישאַן
accelerations,אַקסעלעראַטיאָנס
accelerator,אַקסעלעראַטאָר
accelerators,אַקסעלערייטערז
accelerometer,אַקסעלעראַמאַטער
accelerometers,אַקסעלעראָמעטערס
accent,אַקצענט
accented,אַקסענטיד
accenting,אַקסענטינג
accents,אַקסענץ
accentuate,שטעלן
accentuated,אַקסענטשאַווייטיד
accentuates,אַקסענטואַטעס
accentuating,אַקסענטואַטינג
accentuation,אַקסענטואַטיאָן
accept,אָננעמען
accepta,אַקסעפּטאַ
acceptability,אַקסעפּטאַביליטי
acceptable,פּאַסיק
acceptably,אַקסעפּטאַבלי
acceptance,אַקסעפּטאַנס
acceptances,אַקסעפּטאַנסעס
acceptation,אַקסעפּטאַטיאָן
accepte,אַקסעפּטע
accepted,אנגענומען
accepter,אַקסעפּטער
accepting,אַקסעפּטינג
acceptor,אַקסעפּטאָר
acceptors,אַקסעפּטאָרס
accepts,אַקסעפּץ
acces,אַקסעס
access,צוטריט
accessed,אַקסעסט
accesses,אַקסעססעס
accessibility,אַקסעסאַביליטי
accessible,צוטריטלעך
accessing,אַקסעסינג
accession,אַקסעשאַן
accessions,אַקסעססיאָנס
accessories,אַקסעססאָריעס
accessory,אַקסעסערי
accidence,אַקסידענסע
accident,צופאַל
accidental,אַקסאַדענטאַל
accidentally,אַקסאַדענאַלי
accidentprone,אַקסידענטפּראָנע
accidents,אַקסאַדאַנץ
acclaim,אַקליים
acclaimed,אַקליימד
acclaims,אַקקלאַימס
acclamation,אַקקלאַמאַטיאָן
acclamations,אַקקלאַמאַטיאָנס
acclimatisation,אַקקלימאַטיזאַטיאָן
acclimatise,אַקקלימאַטיסע
acclimatised,אַקקלימאַטיסעד
acclimatising,אַקקלימאַטיסינג
acclivity,אַקקליוויטי
accolade,אַקאַלייד
accolades,אַקאַליידז
accommodate,אַקאַמאַדייט
accommodated,אַקאַמאַדייטאַד
accommodates,אַקאַמאַדייץ
accommodating,אַקאַמאַדייטינג
accommodation,אַקקאָממאָדאַטיאָן
accommodations,אַקקאָממאָדאַטיאָנס
accompagnait,אַקקאָמפּאַגנאַיט
accompagne,אַקקאָמפּאַגנע
accompagnee,אַקקאָמפּאַגנעע
accompagner,אַקקאָמפּאַגנער
accompanied,באגלייט
accompanies,אַקאַמפּאַניז
accompaniment,אַקאַמפּנימאַנט
accompaniments,אַקקאָמפּאַנימענץ
accompanist,אַקקאָמפּאַניסט
accompany,באַגלייטן
accompanying,אַקאַמפּאַניינג
accompli,אַקקאָמפּלי
accomplice,אַקאַמפּלאַס
accomplices,אַקאַמפּלאַסאַז
accomplie,אַקקאָמפּליע
accomplir,אַקקאָמפּליר
accomplish,ויספירן
accomplished,ממלא
accomplishes,אַקאַמפּלישיז
accomplishing,אַקאַמפּלישינג
accomplishment,אַקאַמפּלישמאַנט
accomplishments,אַקאַמפּלישמאַנץ
accord,צוטיילן
accordance,לויט
accordant,אַקקאָרדאַנט
accorde,אַקקאָרדע
accorded,אַקקאָרדעד
accorder,אַקקאָרדער
accordin,אַקקאָרדין
according,לויט
accordingly,אַקאָרדינגלי
accordion,אַקאָרדיאַן
accordionist,אַקקאָרדיאָניסט
accordions,אַקקאָרדיאָנס
accords,אַקאָרדז
accost,אַקקאָסט
accosted,אַקקאָסטעד
accosting,אַקקאָסטינג
accosts,אַקקאָסץ
account,באַריכט
accountability,אַקאַונאַביליטי
accountable,אַקאַונטאַבאַל
accountancy,אַקקאָונטאַנסי
accountant,כעזשבנ-פירער
accountants,אַקאַונטאַנץ
accounted,אַקאַונאַד
accounting,אַקאַונטינג
accounts,אַקאַונץ
accourut,אַקקאָורוט
accoutred,אַקקאָוטרעד
accoutrements,אַקקאָוטרעמענץ
accredit,אַקקרעדיט
accreditation,אַקרעדאַטיישאַן
accredited,אַקרעדיטיד
accrediting,אַקקרעדיטינג
accredits,אַקקרעדיץ
accreted,אַקקרעטעד
accretion,אַקקרעטיאָן
accretions,אַקקרעטיאָנס
accrual,אַקרואַל
accruals,אַקקרואַלס
accrue,צווואַקסן
accrued,אַקרוד
accrues,אַקקרועס
accruing,אַקקרוינג
acct,אַקקט
accueilli,אַקקועיללי
accueillit,אַקקועילליט
accumulate,אָנקלייַבן
accumulated,אַקיומיאַלייטיד
accumulates,אַקיומיאַלייץ
accumulating,אַקיומיאַלייטינג
accumulation,אַקיומיאַליישאַן
accumulations,אַקיומיאַליישאַנז
accumulative,אַקקומולאַטיווע
accumulator,אַקיומיאַלייטער
accumulators,אַקקומולאַטאָרס
accuracies,אַקיעראַסיז
accuracy,אַקיעראַסי
accurate,פּינטלעך
accurately,אַקיעראַטלי
accursed,חרס
accurst,אַקקורסט
accusait,אַקקוסאַיט
accusal,אַקקוסאַל
accusals,אַקקוסאַלס
accusation,באַשולדיקונג
accusations,באשולדיקונגען
accusative,אַקקוסאַטיווע
accusatory,אַקקוסאַטאָרי
accuse,באַשולדיקן
accused,אָנגעקלאָגט
accuser,אַקקוסער
accusers,באשולדיקער
accuses,אַקיוזיז
accusing,אַקיוזינג
accusingly,אַקקוסינגלי
accustom,אַקאַסטאַם
accustomed,צוגעוווינט
accustoming,אַקקוסטאָמינג
ace,מויז
aceasta,אַסעאַסטאַ
aced,אַסעד
aceite,אַסעיטע
acentric,אַסענטריק
acerbic,אַסערביק
acerbity,אַסערביטי
acerca,אַסערקאַ
acers,אַסערס
aces,ייסיז
acest,דעם
acetal,אַסעטאַל
acetate,אַסאַטייט
acetates,אַסעטאַטעס
acetic,אַסעטיק
acetone,אַסאַטאָון
acetylene,אַסעטאַלין
ach,אַטש
achab,אַטשאַב
achaean,אַטשאַעאַן
achaeans,אַטשאַעאַנס
achaia,אכאיא
achaians,אַטשאַיאַנס
achates,אַטשאַטעס
ache,ווייטיק
ached,ייקט
acheron,אַטשעראָן
aches,ייקס
achete,אַטשעטע
acheter,אַטשעטער
acheva,אַטשעוואַ
achevait,אַטשעוואַיט
acheve,אַטשעווע
achever,אַטשעווער
achievable,אַטשיוואַבאַל
achieve,דערגרייכן
achieved,אַטשיווד
achievement,דערגרייה
achievements,דערגרייכונגען
achiever,אַטשיעווער
achievers,אַטשיעווערס
achieves,אַטשיווז
achieving,אַטשיווינג
achille,אַטשיללע
achilles,אַטשיללעס
aching,ייקינג
achingly,אַטשינגלי
achings,אַטשינגס
achitophel,אַטשיטאָפעל
achmet,אַטשמעט
achromatic,אַטשראָמאַטיק
acht,אַטשט
achten,אַטשטען
achter,הינטער
achting,אַטשטינג
achtung,אַטשטונג
achy,אַטשי
acid,זויער
acidic,אַסידיק
acidification,אַסידיפיקאַטיאָן
acidified,אַסידיפיעד
acidify,אַסידיפי
acidifying,אַסידיפיינג
acidity,אַסידאַטי
acidly,אַסידלי
acidophiles,אַסידאָפילעס
acidrain,אַסידראַין
acids,אַסאַדז
acknowledge,באַשטעטיקן
acknowledged,יקנאַלידזשד
acknowledgement,דערקענטעניש
acknowledgements,אַקקנאָוולעדגמענץ
acknowledges,יקנאַלידזשיז
acknowledging,אַקנאַלידזשינג
acknowledgment,דערקענטעניש
acknowledgments,אַקקנאָוולעדגמענץ
acme,אַקמי
acne,אַקנע
aco,אַקאָ
acolyte,אַקאָליטע
acolytes,אַקאָליטעס
aconite,אַקאָניטע
acorn,דעמבניסל
acorns,ייקאָרנז
acoustic,אַקוסטיש
acoustical,אַקאָוסטיקאַל
acoustically,אַקאָוסטיקאַללי
acoustics,אַקוסטיקס
acp,אַקפּ
acquaint,באַקענען
acquaintance,באַקאַנטער
acquaintances,אַקוויינטאַנסיז
acquaintanceship,אַקקוואַינטאַנסעשיפּ
acquainted,באַקאַנט
acquainting,אַקקוואַינטינג
acquaints,אַקקוואַינץ
acquiesce,אַקקוויעססע
acquiesced,אַקקוויעססעד
acquiescence,אַקקוויעססענסע
acquiescent,אַקקוויעססענט
acquiescing,אַקקוויעססינג
acquire,קריגן
acquired,קונה
acquirement,אַקקווירעמענט
acquirements,אַקקווירעמענץ
acquirer,אַקווייערער
acquirers,אַקקווירערס
acquires,אַקווייערז
acquiring,אַקוויירינג
acquis,אַקקוויס
acquise,אַקקוויסע
acquisition,אַקוואַזישאַן
acquisitions,אַקוואַזישאַנז
acquisitive,אַקקוויסיטיווע
acquisitiveness,אַקקוויסיטיווענעסס
acquit,פרייַזאָגן
acquited,אַקקוויטעד
acquites,אַקקוויטעס
acquits,אַקקוויץ
acquittal,אַקקוויטטאַל
acquittals,אַקקוויטטאַלס
acquittance,אַקקוויטטאַנסע
acquitted,אַקוויטאַד
acquitting,אַקקוויטטינג
acre,אַקער
acreage,ייקראַדזש
acres,ייקערז
acrid,אַקריד
acrimonious,אַקרימאָניאָוס
acrimoniously,אַקרימאָניאָוסלי
acrimony,אַקרימאָני
acrobat,אַקראָבאַט
acrobatic,אַקראַבאַטיק
acrobatics,אַקראַבאַטיקס
acrobats,אַקראַבאַץ
acronym,אַקראַנים
acronyms,אַקראַנימז
acropolis,אַקראָפּאָליס
across,אַריבער
acrost,אַקראָסט
acrostic,אַקראָסטיק
acrostics,אַקראָסטיקס
acrylic,אַקריליק
acrylics,אַקריליקס
act,אַקט
acta,אַקטאַ
acte,אַוטאָ
acted,אַקטאַד
actes,אַקטעס
acteurs,אַקטעורס
actif,אַקטיף
acting,אַקטינג
actings,אַקטינגס
actinides,אַקטינידעס
action,קאַמף
actionable,אַקשאַנאַבאַל
actions,אַקשאַנז
actium,אַקטיום
activate,אַקטאַווייט
activated,אַקטיווייטיד
activates,אַקטאַווייץ
activating,אַקטאַווייטינג
activation,אַקטאַוויישאַן
activations,אַקטיוואַטיאָנס
activator,אַקטאַווייטער
activators,אַקטיוואַטאָרס
active,אַקטיוו
actively,אַקטיוולי
actives,אַקטיוועס
activism,אַקטיוויזאַם
activist,אַקטיוויסט
activists,אַקטיוויס
activite,טעטיקייט
activities,אַקטיוויטעטן
activity,טעטיקייט
acto,אַקטאָ
actor,אַקטיאָר
actors,אַקטערז
actos,אַקטאָס
actress,אַקטריסע
actresses,אַקטראַסיז
acts,אקטן
actual,פאַקטיש
actualisation,אַקטואַליזאַטיאָן
actualise,אַקטואַליזע
actualised,אַקטואַליסעד
actualities,אַקטואַליטיעס
actuality,אַקטואַליטי
actually,טאקע
actuarial,אַקטואַריאַל
actuaries,אַקטואַריעס
actuary,אַקטואַרי
actuate,אַקטואַטע
actuated,אַקטואַטעד
actuates,אַקטואַטעס
actuating,אַקטואַטינג
actuation,אַקטואַטיאָן
actuator,אַקטשוייטער
actuators,אַקטיוייטערז
actuel,אַקטועל
actuelle,אַקטועללע
actuellement,אַקטועללעמענט
actus,אַקטוס
acuerdo,אַקוערדאָ
acuity,אַקיואַטי
acumen,אַקומען
acupuncture,אַקיופּאַנגקטשער
acupuncturist,אַקופּונקטוריסט
acupuncturists,אַקופּונקטוריסץ
acute,אַקוטע
acutely,אַקיוטלי
acuteness,אַקוטענעסס
acuter,אַקוטער
acutest,אַקוטעסט
acyclic,אַסיקליק
ad,אַד
að,אַד
ada,אַדאַ
adage,אַדידזש
adages,אַדאַגעס
adagio,אַדאַגיאָ
adair,אַדער
adamant,אַדאַמאַנט
adamantine,אַדאַמאַנטינע
adamantly,אַדאַמאַנטלי
adams,אַדאַמס
adamson,אַדאַמסאָן
adamss,אַדאַמסס
adapt,אַדאַפּט
adaptability,אַדאַפּטאַבילאַטי
adaptable,אַדאַפּטאַבאַל
adaptation,אַדאַפּטיישאַן
adaptations,אַדאַפּטיישאַנז
adapted,אַדאַפּטעד
adapter,אַדאַפּטער
adapters,אַדאַפּטערז
adapting,אַדאַפּטינג
adaptive,אַדאַפּטיוו
adaptively,אַדאַפּטיוועלי
adaptivity,אַדאַפּטיוויטי
adaptor,אַדאַפּטער
adaptors,אַדאַפּטערז
adapts,אַדאַפּץ
add,לייגן
addams,אַדדאַמס
added,צוגעגעבן
addenda,אַדדענדאַ
addendum,אַדדענדום
adder,אַדער
adders,אַדדערס
addict,נאַרקאָמאַן
addicted,אַדיקטיד
addiction,אַדיקשאַן
addictions,אַדיקשאַנז
addictive,אַדיקטיוו
addictiveness,אַדדיקטיווענעסס
addicts,אַדיקץ
addie,אַדדיע
adding,אַדינג
addisons,אַדדיסאָנס
addition,דערצו
additional,נאָך
additionally,אַדדיטיאָנאַללי
additions,אַדישאַנז
additive,אַדאַטיוו
additively,אַדדיטיוועלי
additives,אַדאַטיווז
addle,אַדדלע
addled,אַדדלעד
addles,אַדדלעס
addling,אַדדלינג
address,אַדרעס
addressability,אַדדרעססאַביליטי
addressable,אַדדרעססאַבלע
addressd,אַדדרעססד
addressed,גערעדט
addressee,אַדרעסי
addressees,אַדדרעססעעס
addresses,ווענדט
addressing,אַדרעסינג
adds,מוסיף
adduce,אַדדוסע
adduced,אַדדוסעד
adduces,אַדדוסעס
adducing,אַדדוסינג
adel,אַדעל
adela,אַדעלאַ
adelaide,אַדעלאַידע
adelaides,אַדעלאַידעס
adelantado,אַדעלאַנטאַדאָ
adelante,אַדעלאַנטע
adelas,אַדעלאַס
adele,אַדעל
adelheid,אַדעלהעיד
adeline,אַדעלינע
adelphi,אַדעלפי
adem,אַדעם
ademas,אַדעמאַס
aden,אַדען
adenine,אַדענינע
adenoid,אַדענאָיד
adenoids,אַדענאָידס
adenoma,אַדענאָמאַ
adenomas,אַדענאָמאַס
adeo,אַדעאָ
adept,אַדעפּט
adepts,אַדעפּץ
adequacy,אַדאַקוואַסי
adequate,טויגן
adequately,אַדאַקוואַטלי
adern,אַדערן
adhere,אַדכיר
adhered,אַדכירד
adherence,יבערגעגעבנקייַט
adherent,אָנהענגער
adherents,אנהענגערס
adherer,אַדהערער
adherers,אַדהערערס
adheres,אַדכירז
adhering,אַדכירינג
adhesion,אַדכיזשאַן
adhesions,אַדהעסיאָנס
adhesive,קלעפּיק
adhesiveness,אַדהעסיווענעסס
adhesives,אַדכיסיווז
adhoc,אַדהאָק
adhuc,אַדהוק
adiabatic,אַדיאַבאַטיק
adiabatically,אַדיאַבאַטיקאַללי
adieu,אַדיעו
adieus,אַדיעוס
adieux,אַדיעוקס
adipose,אַדאַפּאָוס
adirondack,אַדיראָנדאַקק
adirondacks,אַדיראָנדאַקקס
adister,אַדיסטער
adit,אַדיט
adj,אַדדזש
adjacency,אַדדזשאַסענסי
adjacent,שכייניש
adjacently,אַדדזשאַסענטלי
adjectival,אַדדזשעקטיוואַל
adjective,אַדיעקטיוו
adjectively,אַדדזשעקטיוועלי
adjectives,אַדזשיקטיווז
adjoin,אַדזשוין
adjoined,אַדדזשאָינעד
adjoining,אַדזשוינינג
adjoins,אַדזשוינז
adjourn,אָפּליגן
adjourned,אַדדזשאָורנעד
adjourning,אַדדזשאָורנינג
adjournment,אַדדזשאָורנמענט
adjourns,אַדדזשאָורנס
adjudge,אַדדזשודגע
adjudged,אַדדזשודגעד
adjudges,אַדדזשודגעס
adjudicate,אַדדזשודיקאַטע
adjudicated,אַדדזשודיקאַטעד
adjudicates,אַדדזשודיקאַטעס
adjudicating,אַדדזשודיקאַטינג
adjudication,אַדדזשודיקאַטיאָן
adjudications,אַדדזשודיקאַטיאָנס
adjudicator,אַדדזשודיקאַטאָר
adjudicators,אַדדזשודיקאַטאָרס
adjunct,אַדדזשונקט
adjuncts,אַדדזשונקץ
adjuration,אַדדזשוראַטיאָן
adjure,באשווער
adjured,אַדדזשורעד
adjust,צונויפפּאַסן
adjustable,אַדזשאַסטאַבאַל
adjusted,אַדזשאַסטיד
adjuster,אַדזשאַסטער
adjusting,אַדזשאַסטינג
adjustment,אַדזשאַסטמאַנט
adjustments,אַדזשאַסטמאַנץ
adjusts,אַדזשאַסץ
adjutant,אַדדזשוטאַנט
adler,אַדלער
adlib,אַדליב
adlibs,אַדליבס
adm,אַדם
adman,אַדמאַן
admen,אַדמען
admettre,אַדמעטטרע
admetus,אַדמעטוס
admin,אַדמין
administer,פירן
administered,אַדמינאַסטערד
administering,אַדמיניסטערינג
administers,אַדמיניסטערז
administrate,אַדמיניסטרייט
administrated,אַדמיניסטראַטעד
administrating,אַדמיניסטראַטינג
administration,אַדמיניסטראַציע
administrations,אַדמיניסטראַטיאָנס
administrative,אַדמיניסטראַטיווע
administratively,אַדמיניסטראַטיוועלי
administrator,אַדמיניסטראַטאָר
administrators,אַדמיניסטראַטאָרס
