English,Other
wormwood,absenta
absenting,absentant
absented,absentat
absenteeism,absentisme
truanting,absentisme
truancy,absentisme escolar
truants,absentistes
absentees,absents
apse,absis
apses,absis
absolves,absol
acquits,absol
absolve,absoldre
acquit,absoldre
acquited,absoldre
absolving,absolent
acquitting,absolent
absolved,absolt
acquitted,absolt
acquittals,absolucions
absolution,absolució
acquittal,absolució
absolute,absolut
absoluteness,absolut
absolu,absoluta
absolutely,absolutament
utterly,absolutament
absolutism,absolutisme
absolutist,absolutista
absolutists,absolutistes
absolutes,absoluts
absorbe,absorbeix
absorbs,absorbeix
absorptive,absorbent
engrossing,absorbent
absorbingly,absorbentemente
absorbers,absorbidors
absorbing,absorbint
absorb,absorbir
engross,absorbir
absorbed,absorbit
absorbency,absorbència
absorptions,absorcions
absorption,absorció
engrossed,absort
rapt,absort
absorptivity,absortivitat
abstemious,abstemi
teetotal,abstemi
teetotaller,abstemi
abstemiously,abstemiamente
abstainers,abstemis
teetotallers,abstemis
abstentions,abstencions
abstention,abstenció
abstaining,abstenint
refraining,abstenint
abstain,abstenir
forbear,abstenir
forbore,abstenir
refrain,abstenir
forgo,abstenir se de
abstainer,abstinent
abstained,abstingut
forborne,abstingut
refrained,abstingut
abstemiousness,abstinència
abstinence,abstinència
abstractions,abstraccions
abstracting,abstracció
abstraction,abstracció
reverie,abstracció
abstractedly,abstractament
abstractly,abstractament
abstract,abstracte
abstracted,abstret
abstruse,abstrús
absurdity,absurd
farcical,absurd
nonsensical,absurd
preposterous,absurd
absurdly,absurdament
preposterously,absurdament
absurdest,absurdes
absurdities,absurds
absence,absència
absences,absències
aboukir,abukir
abalone,abulón
abounds,abunda
abounding,abundant
bountiful,abundant
hearty,abundant
plenteous,abundant
plentiful,abundant
rife,abundant
abundantly,abundantment
plenteously,abundantment
plentifully,abundantment
abound,abundar
abounded,abundat
abundance,abundància
abundancia,abundància
abundances,abundàncies
gentrified,aburgesat
abuser,abusador
molester,abusador
abusers,abusadors
molesters,abusadors
abusing,abusar
abused,abusat
abusive,abusiu
abusively,abusivament
abusiveness,abusivitat
abuses,abusos
misuser,abusón
abime,abîme
abuse,abús
overindulgence,abús
ahab,acab
terminates,acaba
newfound,acabada de descobrir
finisher,acabador
ending,acabant
terminate,acabar
completed,acabat
ended,acabat
finish,acabat
finished,acabat
finishing,acabat
terminated,acabat
newlywed,acabat de casar
finishes,acabats
termine,acabi
acadians,acadios
academy,acadèmia
academe,acadèmic
academia,acadèmic
academic,acadèmic
academical,acadèmic
academician,acadèmic
academics,acadèmica
academically,acadèmicament
academicians,acadèmics
academies,acadèmies
heatedly,acaloradament
hotly,acaloradament
belled,acampanat
flared,acampanat
encamping,acampant
encamp,acampar
camped,acampat
encamped,acampat
ribbed,acanalat
acanthus,acant
cantonment,acantonament
cantonments,acantonaments
hoarder,acaparador
hoarders,acaparadors
grabbing,acaparament
hoarding,acaparament
monopolising,acaparament
monopolizing,acaparament
hogging,acaparant
collate,acarar
collating,acarar
caried,acarats
fondles,acaricia
caressed,acariciada
nuzzling,acariciant
caressing,acariciante
caressingly,acariciante
fondle,acariciar
nuzzled,acariciar
pet,acariciar
fondled,acariciat
petted,acariciat
stroked,acariciat
cooed,acaronar
abide,acatar
abided,acatat
achaia,acaya
ahaz,acaz
accelerates,accelera
expedites,accelera
hastens,accelera
quickens,accelera
accelerations,acceleracions
acceleration,acceleració
hastening,acceleració
accelerator,accelerador
throttle,accelerador
accelerators,acceleradors
throttles,acceleradors
accelerating,accelerant
accelerate,accelerar
expedite,accelerar
hasten,accelerar
quicken,accelerar
speedup,accelerar
accelerated,accelerat
revved,accelerat
sped,accelerat
speeded,accelerat
accelerometer,acceleròmetre
accelerometers,acceleròmetres
brogue,accent irlandès
accentuates,accentua
accentuation,accentuació
accenting,accentuant
accentuating,accentuant
accentuate,accentuar
accented,accentuat
accentuated,accentuat
respecter,accepció
accepts,accepta
acceptability,acceptabilitat
acceptably,acceptablement
acceptances,acceptacions
acceptance,acceptació
acceptation,acceptació
acceptor,acceptador
acceptors,acceptants
accept,acceptar
accepting,acceptar
accepted,acceptat
accepte,accepti
accessibility,accessibilitat
approachability,accessibilitat
approachable,accessible
accessory,accessori
attachment,accessori
fixture,accessori
accessories,accessoris
fixtures,accessoris
props,accessoris
accesses,accessos
hits,accessos
landform,accident geogràfic
accidentally,accidentalment
rugged,accidentat
crashes,accidents
landforms,accidents geogràfics
actuates,acciona
actuating,accionament
actuation,accionament
actuate,accionar
stockholding,accionaria
shareholding,accionarial
actuated,accionat
shareholder,accionista
stockholder,accionista
shareholders,accionistes
stockholders,accionistes
actions,accions
shares,accions
action,acció
thanksgiving,acció de gràcies
accompagne,accompagné
access,accés
lurchers,acechadores
steel,acer
roughshod,acerat
steeled,acerat
steely,acerat
acerbic,acerb
acerbity,acerbidad
steelworks,acereria
steels,acers
acetate,acetat
acetates,acetats
acetylene,acetilè
acetone,acetona
acidity,acidesa
heartburn,acidesa
sourness,acidesa
tartness,acidesa
acidification,acidificació
souring,acidificació
acidifying,acidificants
acidify,acidificar
acidified,acidificat
acclaims,aclamacions
acclamations,aclamacions
cheers,aclamacions
huzzas,aclamacions
acclaim,aclamació
acclamation,aclamació
acclaimed,aclamat
hailed,aclamat
overwhelms,aclapara
overpowering,aclaparador
overwhelming,aclaparador
crushing,aclaparadora
shattering,aclaparadora
crushingly,aclaparadorament
overpoweringly,aclaparadorament
overwhelmingly,aclaparadorament
overwhelm,aclaparar
overwhelmed,aclaparat
burdened,aclaparats
clarifies,aclareix
clearcut,aclarida
uncluttered,aclarida
enlightening,aclaridor
clarification,aclariment
clarifications,aclariments
brighten,aclarir
clarify,aclarir
clearup,aclarir
punted,aclarir
acclimatisation,aclimatació
acclimatising,aclimatació
acclimatise,aclimatar
acclimatised,aclimatat
blinkers,aclucalls
squinting,aclucant els ulls
squinted,aclucar els ulls
unhcr,acnur
assembles,acobla
attachable,acoblable
coupler,acoblador
engager,acoblador
couplers,acobladors
assembled,acoblament
docking,acoblament
assemblages,acoblaments
couplings,acoblaments
coupled,acoblat
mated,acoblat
lanyard,acollador
cosy,acollidor
cozy,acollidor
homely,acollidor
welcoming,acollidor
dismissal,acomiadament
firing,acomiadament
layoff,acomiadament
ouster,acomiadament
sacking,acomiadament
dismissals,acomiadaments
firings,acomiadaments
layoffs,acomiadaments
dismiss,acomiadar
axed,acomiadat
dismissed,acomiadat
sacked,acomiadat
easygoing,acomodadizo
usherette,acomodadora
accommodate,acomodar
accommodated,acomodat
accompanies,acompanya
accompaniment,acompanyament
accompaniments,acompanyaments
accompanist,acompanyant
accompany,acompanyar
accompanied,acompanyat
accomplishes,aconsegueix
achieves,aconsegueix
gets,aconsegueix
accomplish,aconseguir
accomplishing,aconseguir
achieve,aconseguir
achieving,aconseguir
getting,aconseguir
geta,aconseguir un
got,aconseguit
gotten,aconseguit
succeeded,aconseguit
advisable,aconsellable
misguide,aconsellar malament
advised,aconsellat
counseled,aconsellat
counselled,aconsellat
contentment,acontentament
contenting,acontentant
contente,acontenti
accord,acord
accordance,acord
acuerdo,acord
agreement,acord
befitting,acord
chord,acord
deal,acord
agreeing,acordant
agree,acordar
accordionist,acordionista
accordions,acordions
accordion,acordió
cordoned,acordonada
agreements,acords
chords,acords
contree,acorralada
corralled,acorralats
rapprochement,acostament
approached,acostat
sidled,acostat
accustom,acostumar
accustoming,acostumar
inure,acostumar
accustomed,acostumat
wonted,acostumat
neared,acostàvem
boundedness,acotació
cower,acovardir
daunt,acovardir
cowed,acovardit
cowering,acovardit
quailed,acovardit
acrid,acre
pungent,acre
accretions,acreciones
accretion,acreció
accredits,acredita
accreditation,acreditació
accredit,acreditar
credited,acreditat
reputable,acreditat
pungently,acrement
accreted,acretat
acrimony,acritud
pungency,acritud
acrobatics,acrobàcia
aerobatics,acrobàcia aèria
stunts,acrobàcies
acrobatic,acrobàtic
aerobatic,acrobàtic
achromatic,acromàtic
acrylic,acrílic
acrylics,acrílics
uncritically,acríticament
acrobat,acròbata
acrobats,acròbates
acronym,acrònim
acronyms,acrònims
acropolis,acròpolis
acrostic,acròstic
acrostics,acròstics
minutes,acta
act,acte
acto,acte
auto,acte
devoir,acte d'ajuda
actos,actes
attitude,actitud
defensiveness,actitud defensiva
attitudinal,actitudinal
attitudes,actituds
active,actiu
actives,actius
activates,activa
activations,activacions
activation,activació
activator,activador
activators,activadors
actively,activament
activating,activant
activate,activar
activated,activat
activism,activisme
activist,activista
activists,activistes
campaigners,activistes
activity,activitat
activities,activitats
pursuits,activitats
activite,activité
schauspieler,actors
actress,actriu
thespian,actriu
actresses,actrius
autos,actuacions
performances,actuacions
writs,actuacions
acting,actuació
actuator,actuador
actuators,actuadors
topical,actual
topicality,actualitat
refreshable,actualitzable
upgradable,actualitzable
upgradeable,actualitzable
updates,actualitzacions
upgrades,actualitzacions
actualisation,actualització
refresh,actualització
update,actualització
updating,actualització
upgrade,actualització
upgrading,actualització
updater,actualitzador
actualise,actualitzar
updated,actualitzat
upgraded,actualitzat
currently,actualment
actuary,actuari
actuaries,actuaris
acted,actuat
actinides,actínids
flocked,acudien
facetiousness,acudit
quip,acudit
jokes,acudits
accumulates,acumula
accumulations,acumulacions
buildups,acumulacions
accumulation,acumulació
amassing,acumulació
hoard,acumulació
accumulator,acumulador
accumulators,acumuladors
accumulating,acumulant
accrue,acumular
accumulate,acumular
amass,acumular
accrued,acumulat
accumulated,acumulat
hoarded,acumulat
accumulative,acumulatiu
cumulative,acumulatiu
cumulatively,acumulativament
acupuncture,acupuntura
acupuncturist,acupuntura
acupuncturists,acupunturistes
carefully,acuradament
careful,acurat
painstaking,acurat
accuses,acusa
indicts,acusa
accusations,acusacions
indictments,acusacions
accusal,acusació
accusation,acusació
arraignment,acusació
impeachment,acusació
indictment,acusació
accuser,acusador
accusers,acusadors
accusing,acusant
accuse,acusar
arraign,acusar
indicting,acusar
accused,acusat
defendant,acusat
impeached,acusat
indicted,acusat
accusative,acusatiu
accusatory,acusatori
accusingly,acusatoriamente
defendants,acusats
acacia,acàcia
acacias,acàcies
acentric,acèntric
diehard,acèrrim
acetic,acètic
acyclic,acíclic
acolyte,acòlit
acolytes,acòlits
aconite,acònit
acoustic,acústic
acoustical,acústic
acoustics,acústica
acoustically,acústicament
að,ad
adage,adagi
adagio,adagi
adages,adagis
adamantine,adamantino
adaptability,adaptabilitat
adaptivity,adaptabilitat
adaptations,adaptacions
adaptation,adaptació
adapting,adaptació
adapter,adaptador
adaptor,adaptador
adapters,adaptadors
adaptors,adaptadors
adapt,adaptar
adapted,adaptat
adaptive,adaptat
retrofitted,adaptat
tailored,adaptat
adaptively,adaptativa
addendum,addenda
addictions,addiccions
addiction,addicció
addictiveness,addicció
additional,addicional
further,addicional
addenda,addicions
additions,addicions
addition,addició
sugaring,addició de sacarosa
addict,addicte
addicted,addicte
addicts,addictes
addictive,addictiu
addisons,addison
additive,additiu
additives,additius
additively,additiva
adduces,addueix
adducing,adduint
adduce,adduir
adduced,adduïda
adenine,adenina
adenoid,adenoideo
adenoids,adenoides
adenomas,adenomes
adept,adepte
adepts,adeptes
adequacy,adequació
suitableness,adequació
adequately,adequadament
suitably,adequadament
adequate,adequat
suitable,adequat
suited,adequat
byebye,adeu
acceding,adherents
adhering,adherint
adhere,adherir
accede,adherir se a
acceded,adherit
adhered,adherit
gripping,adherència
adhesions,adherències
accessions,adhesions
adhesive,adhesiu
adhesives,adhesius
stickers,adhesius
adhesiveness,adhesivitat
accession,adhesió
adherence,adhesió
adhesion,adhesió
adherer,adhérer
adiabatic,adiabàtic
adiabatically,adiabàticament
moneyed,adinerat
adipose,adipós
adjacently,adjacent
adjective,adjectiu
adjectives,adjectius
adjudges,adjudica
adjudicates,adjudica
adjudications,adjudicacions
adjudication,adjudicació
adjudge,adjudicar
adjudged,adjudicat
awarded,adjudicat
repossession,adjudicat
adjunct,adjunt
attached,adjunt
enclosed,adjunt
hereto,adjunt
herewith,adjunt
attaching,adjuntant
attach,adjuntar
adjuncts,adjunts
adjuration,adjuración
admits,admet
admitting,admetent
brooked,admetia
admetus,admeto
admit,admetre
administers,administra
administrations,administracions
admin,administració
administering,administració
administrating,administració
administration,administració
stewardship,administració
receivership,administració judicial
administrator,administrador
postmaster,administrador de correus
postmistress,administradora de correus
administrators,administradors
managers,administradors
postmasters,administradors de correus
administer,administrar
administrate,administrar
mismanage,administrar malament
administered,administrat
administrated,administrat
mismanaged,administrat malament
administrative,administratiu
administratively,administrativament
managerially,administrativament
admires,admira
admirably,admirablement
admiration,admiració
wonderment,admiració
admired,admirada
admirer,admirador
admirers,admiradors
admire,admirar
admiring,admiratiu
admiringly,admirativament
admissibility,admissibilitat
allowable,admissible
admission,admissió
admittances,admitàncies
admonitions,admonicions
admonition,admonició
admonitory,admonitori
acknowledged,admès
admitted,admès
marinade,adob
hardened,adobat
tanning,adobat
weatherbeaten,adobat
tanner,adober
tannery,adoberia
indoctrinates,adoctrina
indoctrination,adoctrinament
indoctrinations,adoctrinament
indoctrinate,adoctrinar
indoctrinating,adoctrinar
indoctrinated,adoctrinats
teen,adolescent
teenaged,adolescent
teenager,adolescent
teenagers,adolescents
adolescence,adolescència
adolph,adolfo
achy,adolorit
pained,adolorit
realising,adonant
whithersoever,adondequiera
adoptions,adopcions
adoption,adopció
espousal,adopció
adopts,adopta
adopter,adoptant
adopt,adoptar
adopting,adoptar
espouse,adoptar
adopted,adoptat
adopte,adopti
adoptive,adoptiu
foster,adoptiu
cobbled,adoquinada
adores,adora
worships,adora
loveable,adorable
adorably,adorablement
adoration,adoració
adoringly,adoració
worshipful,adoració
worshiping,adoració
worshipping,adoració
adorer,adorador
worshiper,adorador
worshipper,adorador
adorers,adoradors
worshipers,adoradors
worshippers,adoradors
seeketh,adoradors busca
adoring,adorant
adore,adorar
dote,adorar
adored,adorat
worshiped,adorat
worshipped,adorat
doted,adorava
slumbering,adormida
asleep,adormit
slept,adormit
adornment,adorn
adorning,adornant
gracing,adornant
adorn,adornar
garnish,adornar
useth,adornarà
adorned,adornat
garnished,adornat
graced,adornat
ornately,adornat
adornments,adorns
embellishments,adorns
ornaments,adorns
trappings,adorns
trimmings,adorns
trims,adorns
acquires,adquireix
acquirer,adquirent
acquirers,adquirents
acquire,adquirir
acquired,adquirit
procured,adquirits
acquirements,adquisicions
acquisitions,adquisicions
procurement,adquisicions
procurements,adquisicions
takeovers,adquisicions
acquirement,adquisició
acquisition,adquisició
purchasing,adquisitiu
adrenalin,adrenalina
adrenaline,adrenalina
addressing,adreçament
hadrian,adriano
hadrians,adriano
adrianople,adrianópolis
adriatic,adriàtic
ascriptions,adscripcions
secondments,adscripcions
seconding,adscripció
secondment,adscripció
ascribed,adscrit
adsorb,adsorbir
adsorbed,adsorbit
adsorption,adsorció
elfish,aduendado
adulation,adulació
flattery,adulació
sycophancy,adulació
adulatory,adulador
fawning,adulador
flatterer,adulador
flatterers,aduladors
sycophants,aduladors
toadies,aduladors
fawned,adulat
grownup,adult
adulterates,adultera
adulterations,adulteracions
adulteration,adulteració
tainting,adulteració
adulterating,adulterant
adulterate,adulterar
adulterated,adulterat
doctored,adulterat
adultery,adulteri
adulteries,adulteris
grownups,adults
advancer,advanced
advent,adveniment
advents,adveniment
adventitious,adventici
adverb,adverbi
adverbs,adverbis
adverse,advers
untoward,advers
adversary,adversari
opponent,adversari
adversaries,adversaris
adversity,adversitat
adversities,adversitats
warns,adverteix
caveats,advertiments
warnings,advertiments
adverting,advertir
warn,advertir
cautioned,advertit
caveat,advertència
warning,advertència
advocating,advocant
attorney,advocat
avocat,advocat
barrister,advocat
lawyer,advocat
solicitor,advocat
attorneys,advocats
barristers,advocats
lawyers,advocats
solicitors,advocats
adieu,adéu
aurevoir,adéu
goodbye,adéu
adieus,adéus
adulterer,adúlter
adulterous,adúlter
adulteress,adúltera
adulteresses,adúlteres
adulterers,adúlters
esas,aee
aerial,aeri
aerify,aerificar
aerobe,aerobi
aerobic,aerobi
aerobes,aerobis
airbus,aerobús
streamline,aerodinamizar
aerodynamic,aerodinàmic
streamlined,aerodinàmic
aerodynamics,aerodinàmica
aerodynamically,aerodinàmicament
aerospace,aeroespacial
aerobraking,aerofrenado
hovercraft,aerolliscador
airline,aerolínia
airlines,aerolínies
aircraft,aeronau
aeronaut,aeronauta
balloonist,aeronauta
aeronautic,aeronàutic
aeronautical,aeronàutic
aeronautics,aeronàutica
airport,aeroport
airports,aeroports
sprays,aerosols
hotair,aerostàtic
airborne,aerotransportat
aerobics,aeròbic
aerobically,aeròbica
aerodrome,aeròdrom
airfield,aeròdrom
aerodromes,aeròdroms
airfields,aeròdroms
airbrush,aerògraf
affability,afabilitat
amiableness,afabilitat
geniality,afabilitat
suavity,afabilitat
affable,afable
natured,afable
suave,afable
affably,afablement
genially,afablement
shave,afaitar
shaving,afaitar
shaved,afaitat
shaven,afaitat
shaves,afaitats
blandishments,afalacs
cajolery,afalacs
flatters,afalaga
flattering,afalagador
flatter,afalagar
flattered,afalagat
eagerness,afany
cumbered,afanyada
toiled,afanyat
busily,afanyosament
favoring,afavorint
favouring,afavorint
favor,afavorir
favour,afavorir
subserve,afavorir
favored,afavorit
favoured,afavorit
advantaged,afavorits
enfeebled,afeblida
debilitate,afeblir
enfeeble,afeblir
weaken,afeblir
affects,afecta
affectations,afectacions
affectation,afectació
foppery,afectació en el vestir
affectedly,afectadament
affecting,afectant
affect,afectar
affected,afectat
upheaved,afectat elevant
affection,afecte
endearment,afecte
sweetie,afecte
affections,afectes
affective,afectiu
warmhearted,afectuosa
affectionately,afectuosament
endearingly,afectuosament
fondly,afectuosament
lovingly,afectuosament
endearments,afectuoses
affectionate,afectuós
cuddly,afectuós
adds,afegeix
adding,afegint
add,afegir
aphelion,afeli
effeminacy,afeminación
afferent,aferent
clinging,aferrant se
furl,aferrar
clutched,aferrat
festering,aferrissada
festered,aferrissat
afghans,afganesos
afghanistan,afganistan
afghan,afganès
afghani,afghanistan
fond,aficionat
hobbyist,aficionat
punster,aficionat als jocs de paraules
amateurs,aficionats
buffs,aficionats
hobbyists,aficionats
hobbies,aficions
likings,aficions
fondness,afició
keen,afilat
sharpened,afilat
sharpening,afilat
whetting,afilat
affiliations,afiliacions
memberships,afiliacions
affiliation,afiliació
membership,afiliació
affiliating,afiliar
affiliates,afiliats
tunings,afinacions
finetune,afinar
finetuned,afinar
retune,afinar de nou
affinity,afinitat
affinities,afinitats
affirms,afirma
asserts,afirma
affirmations,afirmacions
assertions,afirmacions
affirmation,afirmació
assertion,afirmació
affirming,afirmant
asserting,afirmant
affirm,afirmar
affirmed,afirmar
assert,afirmar
averred,afirmar
affirmative,afirmatiu
affirmatively,afirmativament
positively,afirmativament
affix,afix
affixes,afixos
afflictions,afliccions
tribulations,afliccions
affliction,aflicció
afflicts,afligeix
ails,afligeix
bedevils,afligeix
grieves,afligeix
afflicting,afligeixen
befalling,afligeixen
ailed,afligia
afflict,afligir
ail,afligir
grieve,afligir
afflicted,afligit
grieved,afligit
stricken,afligit
outcrop,aflorament
outcrops,afloraments
affluent,afluent
tributary,afluent
affluents,afluents
tributaries,afluents
loosening,afluixament
slackening,afluixament
loosen,afluixar
slacken,afluixar
unscrew,afluixar
loosened,afluixat
slackened,afluixat
inflow,afluència
influx,afluència
influxes,afluències
flume,aforador
flumes,aforadors
gaging,aforament
gauging,aforament
outskirts,afores
suburbs,afores
aphorism,aforisme
aphorisms,aforismes
fortunately,afortunadament
fortunate,afortunat
lucky,afortunat
aphoristic,aforístic
african,africà
aphrodisiac,afrodisíac
aphrodisiacs,afrodisíacs
aphrodite,afrodita
affront,afront
coping,afrontament
adjoin,afrontar amb
affronted,afrontat
fronted,afrontat
abutted,afrontava
fruitier,afruitat
fruitiest,afruitat
fruity,afruitat
aphasia,afàsia
affine,afí
kindred,afí
grasps,agafa
handhold,agafador
handholds,agafadors
clutching,agafant
grab,agafar
grasping,agafar
cogia,agafava
agamemnon,agamèmnon
hagar,agar
agaragar,agar agar
agathon,agató
agendas,agendes
kneel,agenollar
knelt,agenollar
kneeled,agenollat
kneeling,agenollat
entrainer,agent d'arrossegament
agen,agents
twinned,agermanada
twining,agermanament
twinning,agermanament
agesilaus,agesilau
agility,agilitat
nimbleness,agilitat
expediting,agilitzar
jobbing,agiotatge
agitates,agita
stirs,agita
agitations,agitacions
stirrings,agitacions
agitating,agitació
agitation,agitació
stirring,agitació
fidgets,agitació nerviosa
agitatedly,agitadament
agitator,agitador
stirrer,agitador
agitators,agitadors
shakers,agitadors
stirrers,agitadors
waving,agitant
agitate,agitar
fidget,agitar
agitated,agitat
flurried,agitat
shaken,agitat
agite,agiti
agitee,agitée
agglomerations,aglomeracions
agglomeration,aglomeració
agglomerating,aglomerar
agglomerated,aglomerat
chipboard,aglomerat
clumping,aglutinació
agglutinative,aglutinant
binder,aglutinant
binders,aglutinants
agnosticism,agnosticisme
unga,agnu
agnostic,agnòstic
agnostics,agnòstics
agony,agonia
throe,agonia
throes,agonia
agonist,agonista
agonists,agonistes
agonises,agonitza
agonising,agonitzant
agonizing,agonitzant
agonise,agonitzar
agonised,agonitzat
agonized,agonitzat
agoraphobia,agorafòbia
agoraphobic,agorafòbic
aug,agost
graceful,agraciat
pleases,agrada
pleaseth,agrada
agreeableness,agradabilitat
agreeable,agradable
congenial,agradable
enjoyable,agradable
likable,agradable
nice,agradable
personable,agradable
pleasant,agradable
pleasing,agradable
sightly,agradable a la vista
agreeably,agradablement
pleasantly,agradablement
pleasingly,agradablement
pleasurably,agradablement
liked,agradat
thanking,agraint
thank,agrair
thanked,agrair
acidly,agrament
sourly,agrament
agrarian,agrari
aacute,agrave
thankfully,agraïdament
beholden,agraït
grateful,agraït
thankful,agraït
sour,agre
bittersweet,agredolç
aggregations,agregacions
aggregating,agregació
aggregation,agregació
patchiness,agregació
aggregate,agregat
aggregated,agregat
attache,agregat
aggregates,agregats
attaches,agregats
citrus,agres
aggressions,agressions
aggressive,agressiu
pushy,agressiu
truculent,agressiu
