English,Other
accomplish,faatupu i
accomplished,rite
accomplishes,te rave nei
accomplishing,nga ritenga
accomplishment,fakahoko
accomplishments,mau ohipa
accord,tonu
accordance,runga
accorded,ritenga
according,rite
accordingly,fakatatau
accordion,kōriana
accords,whakaaetanga
accosted,haafatata
account,pūkete
accountability,te kawenga takohanga
accountable,haepapa
accountancy,kaute
accountant,kaikaute
accounted,kiia
accounting,kaute
accounts,pūkete
accoutrements,utauta
accredit,ea
accreditation,whakamanatanga
accredited,kaituku
accrediting,ohu
accretion,puuranga
accrual,tahua
accruals,tōpūtanga moni
accrue,puta
accrued,putu
accrues,e roaa ïa
accruing,e hua mai
accumulate,whakaemi
accumulated,putu
accumulates,piki
accumulating,te haaputuraa i
accumulation,whakaeminga
accumulations,initareti e
accumulative,whakaemiemi
accuracy,tika
accurate,tika
accurately,tika
accursed,kanga
accusation,kupu
accusations,whakapae
accuse,whakapangia
accused,whakawakia
accuser,kaiwhakapae
accusers,kaiwhakapae
accuses,kaikorero
accusing,ta ratou whakapa he
accusingly,tukuaki'i ia
accustom,tāpuekina
accustomed,waia
ace,hai
aced,riro anō
acetate,tāpia
acetic,ahetiki
acetone,hauwaiwaro
achab,ahapa
achaia,akaia
achaians,akaia
ache,mamae
ached,e anini
aches,oto o
achievable,whakatutuki
achieve,whakatutuki
achieved,tutuki
achievement,paetae
achievements,whakatutukitanga
achiever,ihupuku
achievers,taumata
achieves,taumata
achieving,whakatutuki
aching,māioio
achitophel,ahitopere
acid,waikawa
acidic,waikawa
acidified,whakawaikawa
acidity,kawatanga
acids,waikawa
acknowledge,whakaae
acknowledged,whakaae
acknowledgement,mihi
acknowledgements,whakaaetanga
acknowledges,e whakaae ana
acknowledging,whakaae
acknowledgment,mihi
acknowledgments,whakaaetanga
acme,e tumutumu
acne,hakihaki
acorn,kano
acoustic,mataaho
acoustics,menemene
acquaint,whakamōhio
acquaintance,mohio
acquaintances,i mohio
acquainted,maheni
acquainting,pehea
acquiesce,rata
acquiesced,whakaae
acquiescence,raupatu te
acquire,whiwhi
acquired,whiwhi
acquires,kohi
acquiring,whiwhi
acquisition,hopu
acquisitions,hao
acquit,e whakakahore ki
acquits,whakatika;
acquittal,wetenga
acquittance,wetekanga
acquitted,whiua
acquitting,"te hara,"
acre,eka
acreage,eka
acres,eka
acrid,kini
acrimony,mauähara i
acrobatic,faataahurihuri
acrobatics,takaporepore
across,puta noa
acrostics,akolositiki
acrylic,kiriaku
act,mahi
acta,rangitaki
acted,mahi
actes,meatanga
acting,mahi
action,mahi
actions,mahi
activate,whakahohe
activated,whakahohe
activates,whakahohetia
activating,whakahohe
activation,whakahohenga
activations,whakahohenga
active,hohe
actively,mātātoa
activism,ngā
activist,ngā
activities,mahi
activity,mahi
actor,kaiwhakaari
actors,kaiwhakaari
actress,attrice
actresses,toni
acts,mahi
actual,tūturu
actualisation,wawata
actualise,actualize
actuality,mo'oni
actually,mau
actuarial,tätai
actuary,tauwhiro
actuated,wiwi
actuating,faahouhia
acumen,koinga
acupuncture,mahi werowero ngira
acute,whakapeka
acutely,tino matatau
adage,e lea
adam,te tangata
adamant,taimana
adapt,urutau
adaptability,urutau
adaptable,te urutau
adaptation,urutaunga
adaptations,urutaunga
adapted,urutau
adapter,whāurutau
adapters,whāurutau
adapting,huri
adaptive,urutau
adaptively,urutautia
adaptor,whāurutau
adaptors,whāurutau
adapts,faa'aano
add,tāpiri
added,tāpiri
adder,neke
adders,neke
addict,kahunga
addicted,warawara
addiction,ma'unimā
addictions,faatītīraa
addictive,faatîtîraa
adding,tāpiri
addition,tua
additional,atu
additionally,ato'a
additions,tāpiritanga
additive,tāpiri
additives,tāpiritanga
address,wāhitau
addressed,whakatutuki
addressee,kaiwhiwhi
addressees,kaiwhiwhi
addresses,wāhitau
addressing,whakatutuki
adds,tāpiri
adduced,i whakina ki
ademas,además
adept,pūkenga
adequacy,hāngaitanga
adequate,rawaka
adequately,āta
adhere,piri
adhered,piri
adherence,pipiki
adherent,piri
adherents,piri
adheres,piri
adhering,piri
adhesive,piripiri
adhoc,hanganoa
adhuc,quae
adieu,poroporoaki
adj,tūāhua tautoko
adjacent,pātata
adjectival,hoaveape
adjective,kupu āhua
adjectives,tūāhua
adjoin,tutuki
adjoined,tata tonu
adjoining,tapiri
adjoins,a hono
adjourn,te kēhi
adjourned,nukuhia
adjournment,whakanukuhia
adjudge,whakawa
adjudged,whakataua
adjudicate,whakawā
adjudicated,whakawakia
adjudicating,ngoi
adjudication,whakawā
adjudicator,kaiwhakawā
adjunct,tānga
adjuncts,"ngā tāhū,"
adjuration,whakaoati
adjure,naku
adjured,whakaoati
adjust,te whakarite
adjustable,te whakarite
adjusted,faatanoraa
adjusting,te whakatikatika
adjustment,whakarerekētanga
adjustments,whakarerekētanga
adjusts,e faaau te
adjutant,taituarā
adm,ko rutene
administer,whakahaere
administered,whakahaerea
administering,whakahaere
administers,whakahaerea
administrate,whakarite
administrating,kaiwhakahaere
administration,whakahaere
administrations,nga minitatanga
administrative,whakahaere
administrator,kaiwhakahaere
administrators,kaiwhakahaere
admirable,faahiahia
admirably,te karaipi
admiration,faahiahia
admire,faahiahia
admired,tangane'ia
admirer,whakamīharo
admirers,faahinaaro
admiring,i miharo hoki
admiringly,rongopai
admissible,whakaae
admission,whakauru
admissions,uru
admit,whakaae
admits,fa'i
admittance,e kuhu mai
admitted,uru
admitting,fakahaa'i
admixture,hawhekaihe
admonish,whakatupatoria
admonished,whakatupato
admonishes,te a'o
admonishing,me te whakatupato i
admonition,a'oraa
admonitions,faaararaa
ado,ngangau
adobe,tara'ihia i
adolescence,taiohitanga
adolescent,taiohi
adolescents,taiohi
adonis,tamutu
adopt,ohi
adopted,whāngai
adopting,ohi
adoption,whakatamarikitanga
adoptions,taurima
adoptive,whāngai
adopts,tiwihana
adorable,ofeina
adoration,haamoriraa
adore,koropiko
adored,koropiko
adorers,kaikarakia
adoring,koropiko
adorn,whakapaipai
adorned,whakapaipai
adorning,kauaka
adornment,ngā taonga whakarākai
adornments,whakarakaitia
adorns,e kopare
adrianople,mua
adriatic,aria
adrift,tere noa
adroit,taunga a
adulation,a lāua
adult,pakeke
adulteration,tuhinga
adulterer,puremu
adulterers,puremu
adulteress,puremu
adulteresses,moepuku
adulteries,moepuku
adulterous,puremu
adultery,e puremu ana
adulthood,pakeketanga
adults,pakeke
advance,kōkiri
advanced,matatau
advancement,haereraa i mua
advancements,faanuuraa
advances,nama
advancing,atu
advantage,painga
advantaged,painga
advantageous,pai
advantageously,pai io
advantages,painga
advent,taeraa
adventure,mōrearea
adventured,taruke
adventurer,māia
adventurers,kiri māia
adventures,mōrearea
adventuring,huaota
adventurous,rikarika
adventurously,arahina
adverb,tūkē
adversarial,enemi
adversaries,hoariri
adversary,hoariri
adverse,kino
adversely,pēhia
adversities,ati
adversity,ati
advert,pānui
advertise,pānui
advertised,pānuitia
advertisement,pānuitanga
advertisements,pānuitanga
advertiser,pānuitanga
advertisers,pānui
advertises,pānui
advertising,pānuitanga
adverts,pānuitanga
advice,tohutohu
advisability,paitanga
advisable,tika
advise,tohutohu
advised,tohutohu
adviser,kaitohutohu
advisers,kaitohutohu
advises,tohutohu
advising,tohutohu
advisor,kaitohutohu
advisory,tohutohu
advocacy,tautoko
advocate,kaitaunaki
advocated,taunaki
advocates,kaitautoko
advocating,taunaki i
adze,toki
aen,aina
æneas,inia
aeons,kiliona
aerial,irirangi
aerobic,hā ora
aerobics,haukori
aerodrome,rererangi
aerodynamics,motupaika
aeroplane,manureva
aeroplanes,manureva
aeschylus,aa'i
aesthete,esthete
aesthetic,rerehua
aesthetically,rerehua
aesthetics,rerehua
afar,tawhiti
affable,matareka
affair,take
affairs,take
affect,pā
affected,pāngia
affecting,e pa ana
affection,aroha
affectionate,aroha
affectionately,here
affections,"hihiritanga,"
affective,kare
affects,pānga
affidavit,oati
affiliate,hononga
affiliated,pānga
affiliates,pakihi
affiliating,fetu'utaki
affiliation,hononga
affiliations,hononga
affinities,hononga
affinity,pakuwha
affirm,whakaū
affirmation,ta
affirmations,whakamana ia
affirmative,papû
affirmatively,papuraa
affirmed,tohe
affirming,whakakoia
affirms,e whakakoia ana
affix,ka tuhia
affixed,tireni
affixes,ka apitia
affixing,eo
afflict,karawhiu
afflicted,whakawhiua
afflicting,kino ia
affliction,mate
afflictions,ati
afflicts,e roohia '
affluence,tu'umālié
affluent,houkura
afford,aufau
affordability,whaiutu
affordable,utu
afforded,whiwhi
affording,te horo'a
affords,ahua
affray,pakanga
affright,wehingia
affrighted,koera
affronted,kohi
afield,ki kō
afire,ahi
aflame,ano he mura ahi
afloat,manu
afoot,a waewae
afore,mua
aforementioned,i faahitihia
aforesaid,kua kiia ake
aforethought,i mua
aforetime,i mua
afraid,wehi
afresh,houtia hoki
africa,āwherika
african,awherika
africans,āwherika
after,i muri i
afterbirth,ewe
aftereffects,iku'anga
afterlife,ākeāke
aftermath,muri
afternoon,ahiahi
afternoons,ho'atā
aftershave,hahuraa
aftershocks,ueuetanga
afterward,muri iho
afterwards,muri iho
agag,a akaka
again,ano
against,ki
agar,piarimu
agate,akete
age,matahiti
aged,koroheke
ageing,toulekeleká
agencies,ngā pokapū
agency,ti'amâraa
agenda,kaupapa
agendas,rārangi
agent,kaihoko
agents,āpiha
ages,tau
aggrandisement,te faarahi ia
aggrandize,kumi
aggrandizement,te faarahi ia
aggravate,whakahōhā
aggravated,rupe
aggravating,whakahōhā
aggravation,whakahōhā
aggregate,whakahiato
aggregated,whakahiato
aggregates,māpele
aggregation,whakahiato
aggression,fakaaoao
aggressions,hoa riri
aggressive,pukuriri
aggressively,fefeka
aggressiveness,fakaaoao
aggressor,"te kaipahua,"
aggressors,fīta'á
aggrieved,noho mate
aghast,miharo
agile,nanakia
agility,raka
aging,toulekeleká
agir,ağır
agitate,whakakorikori
agitated,te heihei o
agitating,whakararuraru
agitation,rōpū
agitations,korikori
agitators,whakararu
aglow,apolo
agnostics,ta'etui '
ago,i mua
agone,panga
agonies,e aura
agonise,oto
agonised,moeahia
agonising,faingata'a
agonisingly,agonizingly
agonized,moeahia
agonizing,faingata'a
agony,mamae nui
agoraphobia,mae
agree,whakaae
agreeable,ahuareka
agreeably,pai ano
agreed,whakaae
agreeing,whakaae
agreement,whakaaetanga
agreements,whakaaetanga
agrees,whakaae
agribusiness,ahuwhenua
agricultural,ahuwhenua
agriculturalist,kaiahuwhenua
agriculture,ahuwhenua
agrippa,akaripa
aground,eke
ague,te toronga nui
aguilar,'akuilá
aha,ha
ahab,ahapa
ahasuerus,ahahueruha
ahaz,ahata
ahead,i mua
ai,hai
aid,āwhina
aide,te ohonga o
aided,whakakaha
aides,kaiāwhina
aiding,tauturu
aids,taonga
aie,m'as
ailed,ahatia
aileth,aha
ailing,turoro
ailment,raruraru
ailments,ma'i
ails,nou
aim,whāinga
aimed,hāngai ana
aimes,aimés
aiming,te whāinga
aimless,opuaraa
aimlessly,oma
aims,whāinga
ain,aina
aine,inane
air,rangi
airbrush,iae
aircraft,rererangi
aircrew,vakapuna
aired,whakapāho
airfield,rererangi
airforce,tauārangi
airing,aureretanga
airless,whae
airline,rererangi
airlines,air
airmail,karere
airman,pairati
airmen,pohe
airplane,manureva
airplay,tapanga
airport,rererangi
airports,rererangi
airs,tags
airship,mua
airspace,te pïra e
airwaves,irirangi
airy,hauangi
aisle,tēpilé
aisles,tamărû
akim,akimi
akin,tatau
alabaster,"kohatu,"
alarm,whakaoho
alarmed,ohorere
alarming,ohorere
alarms,püoho
alarum,uruhia
alas,aue
alb,shqip
albatross,toroa
albatrosses,toroa
albeit,ahakoa
albinism,kirikōtea
albino,rere
album,pukaemi
albumen,huamanu
albums,pukapuka
alcohol,waipiro
alcoholic,waipiro
alcoholism,waipiro
alcohols,waiwaihā
alcove,ruma
alcoves,ruma
aldehyde,hāparo-tahi
alderman,"kaikaunihera,"
aleck,torutoru
alert,mataara
alerted,mataara
alerting,mataara
alertness,tokanga
alerts,matohi
alexandrian,"arehanaria,"
alexandrians,arehanaria
alfalfa,te alfalfa
alga,pāpataura
algae,pükohu
algal,pükohuwai
algebra,taurangi
algebraic,taurangi
algorithm,hātepe papatono
algorithms,hātepe
alias,ingoakē
aliases,ingoakē
alibi,wāhi kē
alibis,whakatika hoki
alien,ke
alienate,ketia
alienated,ngakaukore
alienates,faaatea ia
alienating,mokete ranei
alienation,tuku
aliens,tautangata
alight,te kānara
alighted,marere
alighting,tau ana
align,hāngai
aligned,tiaro
aligning,te whakahāngai i
alignment,tīaroaro
alignments,whakaühia
aligns,tiarotia
aliis,ētahi
alike,rite tahi
aliment,tente
aliphatic,tīmeka
alius,tetahi atu
alive,ora
alkali,pāpāhua
alkaline,kawakore
alkalis,kawakore
alkaloid,pāhare
alkaloids,pāhare
alkanes,waiwaro tahi
all,katoa
alla­,alla
allay,iriti ai
allayed,tāea te
allaying,mo'ua
allegation,whakapae
allegations,whakapae
allege,kai-
alleged,kiia
allegedly,whakapae
alleges,ana te kai-
allegiance,piri
allegiances,haumi
alleging,korero
allegorical,aua
allegorically,aua
allegories,whakarite
allegory,whakarite
allele,irarā
alleles,irarā
allerent,allèrent
allergic,pāwera
allergies,mate pāwera
allergy,mate pāwera
alleviate,hiki
alleviated,fakafiemālie'i'a
alleviates,e faaiti
alleviating,tamarыraa i
alley,kūiti
alleys,huarahi
alliance,haumi
alliances,haumi
allies,hoa
alligator,kalokataile
alligators,ihupoto
allocate,tohatoha
allocated,tohaina
allocates,whakatakoto
allocating,i ngā
allocation,tohatoha
allocations,tohatoha
allot,wehe
allotment,wahi
allotments,rota
allots,tuwhanga
allotted,wahi
allotting,wehewehea
allow,tukua
allowable,tīkina
allowance,tahua
allowances,utu
allowed,whakaaetia
allowing,tuku
allows,taea
alloy,koranu
alloyed,patu
allude,erua
alluded,tu'atiraa
alludes,āpiti
alluding,ka pängia e
allure,pātari
allured,e poaina ana
allurements,amahamaharaa te
alluring,wahine ataahua i
allusion,te take i kiia
allusions,nä
alluvial,onehunga
ally,hoa
alma,alama
almanac,maramataka
almas,na alama
almighty,māfimafi
almond,aramona
almonds,aramona
almost,tata
alms,mahi atawhai
aloe,aroe
aloes,aroe
aloft,tahirihirihia i
alone,anake
along,haere
alongside,te taha
aloof,matara noa
aloud,te reo
alpaca,āpaka
alpha,ārepa
alphabet,tātai
alphabetic,pūrārangi
alphabetical,pūrārangi
alphabetically,pūrārangi
alphanumeric,pū
alpheus,arapiu
alps,māeroero
already,kua
alright,pai
alskade,älskade
also,hoki
altar,aata
altars,aata
alter,whakarereketia
alteration,whakarerekētanga
alterations,whakarereke
altercation,fekīhiaki
altercations,pirihimana
altered,puta ke
altering,ro'ohia
alternate,kē
alternated,kīnakinaki
alternately,tētahi
alternates,ētahi
alternating,tauutuutu
alternation,whakarerekētanga
alternative,rerekē
alternatively,i ētahi wā
alternatives,whirinoa
alters,ketia
although,ahakoa
altitude,teitei
altogether,rawa
altruistic,faka'ekonōmika
alum,arama
aluminium,konumohe
aluminum,konumohe
alvan,ko arawana
alveolar,paengao
alway,tonu
always,tonu
am,ahau
amain,pekenga
amalek,a amareke
amalekites,amareki
amalgamate,whakakotahitia
amalgamated,whakakotahitia
amalgamation,whakakotahitanga
amanuensis,tēraka
amas,wähi
amasa,amaha
amass,"te tönuitanga,"
amassed,i amenea mai
amasses,e kohia ana
amassing,e faarahi
amateur,runaruna
amaze,te haruraa i
amazed,miharo
amazement,miharo
amaziah,amatia
amazing,mīharo
amazingly,maere
ambassador,karere
ambassadors,karere
amber,amipere
ambergris,tūtae
ambidextrous,tewhea te
ambience,vahi
ambiguity,rangirua
ambiguous,rangirua
ambition,hao
ambitions,hiahia
ambitious,hao
ambitiously,loto vēkeveke
ambivalent,neki
amble,āmara
ambulance,waka tūroro
ambuscade,pehipehi
ambuscades,"te konihi,"
ambush,pehipehi
ambushed,kauaeroa
ambushers,pehipehi
ambushes,pehipehi
ambushing,pehipehi
ameer,tuhinga
amelie,amélie
ameliorate,te faaore
ameliorated,rapaauhia
amelioration,hāpai
amen,amene
amenable,ngawhere
amend,te whakatikatika
amended,whakatikaina
amending,whakatikatika
amendment,whakatikatika
amendments,whakatikatika
amends,faatiti'aifaro
amenities,taonga
amenity,aahurutanga
america,amerika
american,amerika
americans,ameliká
americas,amerika
americium,konumerika
amethyst,ametihita
amiable,ataahua
amicable,te tūtakitanga
amicably,paitia
amid,roto
amidst,i waenganui
amine,amen
amiss,kino
amity,te aroha
ammeter,iahiko
ammeters,iahiko
ammon,a amona
ammonia,haukini
ammonites,amoni he
ammonium,haukinia
ammunition,kariri
amnesia,mate wareware
amnesty,murunga
amniotic,waimatū
amoeba,pūora
amok,amoko
amon,amono
among,i roto i
amongst,roto
amorality,filí
amorites,amori
amorous,akakoroanga
amortisation,uara
amortised,inetia ana
amount,nui
amounted,faufaahia
amounting,moni
amounts,moni
ampere,wae iahiko
ampersand,amapehana
amphibian,nukuwai
amphitheater,mamu
amphitheatre,mamu
ample,rahi
amplifications,faarahihia
amplified,"rahi roa'tu, i"
amplifier,tīwerawera
amplifies,ee faarahi ho'ii
amplify,ia faananea
amplifying,faananea-
amplitude,tīwera
amply,totongi lelei
amputate,pororere
amputated,avae
amputation,tapuhia
amram,ko amarama
amulets,hongihongi
amuse,whakangahau
amused,epaina ai
amusement,faaoaoaraa
amusements,faaoaoaraa
amuses,a pāpā i
amusing,whakangahau
an,he
anachronisms,rerekē
anaemia,anemia
anaemic,anemic
anaerobic,hāorakore
anaesthesia,rehunga
anaesthetic,rongoā
anaesthetics,anesthetics
anaesthetised,pohe
anaesthetist,kairehu
anaesthetists,kairehu
anagram,pūrite
anal,whero
analgesics,fo`i
analogies,talanoa
analogous,e ngákaunuitia
analogue,ringarua
analogy,faaauraa
analyse,tātari
analysed,tātarihia
analyser,analyzer
analysers,analyzers
analyses,tātari
analysing,tātari
analysis,tātari
analyst,kaitātari
analysts,kaitätari
analytical,tātari
analytically,arohaehae
analyze,tātari
analyzed,tātarihia
analyzing,tātari
ananias,anania
anaphoric,pūwhakaata
anarchists,mua
anarchy,ihe
anat,anata
anathema,anatema maranata
anatomical,kikokiko
ance,tuhinga
ancestor,tupuna
ancestors,tupuna
ancestral,tipuna
ancestress,tipuna
ancestry,tupuna
anchises,anatihi
ancho,whānui
anchor,punga
anchored,tape'araa
anchoring,fakamau
anchors,punga
ancient,i tahito ra
anciently,i tahito ra
ancients,kaumatua
ancillary,tangoa
andirons,tepu ko
andorra,ānatōra
andre,andré
andrew,anaru
android,phi
andronicus,anaroniku
anecdotal,paki
anecdotes,kōrero
anemone,humenga
anew,faahou
angel,anahera
angelic,melahi
angelica,kūmarahou
angelique,angélique
angels,anahera
angelus,tae rawa
anger,riri
angered,i whakapataritari
angering,faaririraa
angle,koki
angled,koki
anglepoise,mori a
anglers,kaihī
angles,koki
anglican,mihinare
angrier,riri
angrily,riri
angry,riri
anguish,mamae
anguished,mamae
anim,animi
animal,kararehe
animals,kararehe
animate,whakaoho
animated,pakiwaituhi
animates,akaora
animation,hākoritanga
animations,hākoritanga
animators,pakiwaituhi
animosities,wawai
animosity,riri
anions,ngota
anise,anihi
ankle,pona
ankles,pona
anklet,kōmore
anklets,tatangi
annals,meatanga
annas,anaha
annealing,kōpeke
annex,whareāpiti
annexation,mharahara
annexed,kua apitiria
annexing,hononga
annihilate,huna
annihilated,huna
annihilates,faka'auhamālie
annihilating,karawhiu
annihilation,te mate
anniversaries,whakanui
anniversary,huritau
annotate,tuhia ai
annotated,e whakamārama ana
annotating,whakakaupapa
annotation,tuhipoka
annotations,tuhipoka
announce,kauwhau
announced,kauwhautia
announcement,fanongonongo
announcements,mau faaararaa
announcer,auvaha i
announcers,kaipāho
announces,ta
announcing,kauwhau
annoy,matalili
annoyance,whanowhanoā
annoyed,hoha
annoyer,tafifi
annoying,hōhā
annoys,porearea
annu,ännu
annual,ā-tau
annualised,annualized
annually,tau
annuities,āmua
annuity,hōmai
annul,whakataka
annulled,whakataka
annulling,whakakahoretia
annulment,whakakāhoretanga
annuls,turaki
annum,te tau
annunciation,faaiteraa
ano,更新:
anode,pitoake
anoint,whakawahi
anointed,whakawahi
anointing,whakawahi
anoints,e faatahinu te
anomalies,kōhikohiko
anomaly,pākatokato ana
anon,hohoro
anonyme,roro
anonymity,fakapuli
anonymous,ingoamuna
anonymously,ingoamuna
anorexia,hārukiruki
another,tetahi
answer,whakahoki
answerable,ano
answere,kupu whakahoki
answered,whakahoki
answerer,i whakahoki
answereth,ka whakahoki
answering,whakahoki
answers,whakautu
ant,popokorua
antacid,patuwaikawa
antacids,waikawa
antagonise,antagonizeinterferon
antagonised,antagonized
antagonising,antagonizing
antagonism,mauāhara
antagonist,kiritautohe
antagonistic,nihoniho
antagonists,te raveraa ra
antelope,anaterope
antelopes,anaterope
antenatal,mua i te whānautanga
antenna,pūihi
antennae,pūhihi
anterior,"mārōrō,"
anthem,waiata
anthems,himene
anther,ketehae
anthers,pito
anthologies,tāia e
anthracite,kerekere
anthropogenic,horonga
anthropological,tikanga tangata
anthropologist,tohunga tikanga tangata
anthropologists,tohunga tikanga
anthropology,mātauranga tikanga
antibiotic,rongoā paturopi
antibiotics,paturopi
antichrist,anatikaraiti
anticipate,te tūmanako
anticipated,i hohoro
anticipates,e tūmanako ana
anticipating,faaineine
anticipation,te anaanatae
anticipations,ohiparaa
anticlockwise,huri kōaro
antics,rēreretanga
anticyclone,pēhanga nui
antidepressant,raau
antidepressants,pōuritanga
antidote,raau
antifreeze,ārai makariri
antigua,anitīkuā
antilles,anatīa
antimony,kakano
antioch,anatioka
antipas,anatipa
antipathy,te ngäkau
antique,pasikala
antiquities,motu'a
antiquity,tawhito
antiseptic,rongoā
antislavery,faatîtîraa
antisocial,ta'efiefeohi
antithesis,huritua
antithetical,ätete
antiviral,huaketo
antler,pihi
antlers,pihona
antonym,kupu tauaro
antonyms,kupu tauaro
ants,popokorua
anus,nono
anvil,paepae
anxieties,-mo'uá
anxiety,manukanuka
anxious,manukanuka
anxiously,vēkeveke
any,tetahi
anybody,tangata
anyhow,ahakoa
anymore,a muri ake
anyone,tetahi
anyplace,hea
anything,tetahi
anyway,ahakoa
anywhere,hea
anywise,tupato
aorta,haoraora
aortic,te pūtahi o
apace,whati
apart,wehe
apartment,fare
apartments,whaitua
apartness,te tapu
apathetic,ia tau'a
apathy,tau'a
ape,makimaki
apelles,a apere
aperture,piata
apes,makimaki
apex,tihi
aphid,weo
aphorism,kōrero
aphorisms,"nga pepeha,"
apiarist,kairaupī
apiary,pīhaonga
apiece,"o tetahi,"
apis,tahia
apnoea,apnea
apocalypse,poautinitini
apocalyptic,paipera
apocryphal,faka'apokalifa
apogee,päoka
apollonia,i aporonia
apollos,aporo
apollyon,aporiona
apologetically,te taiâ
apologies,tatarahapa
apologise,tatarahapa
apologised,whakapāha
apologises,whakapāha
apologising,e pee mai
apologists,tatarahapa
apologize,tatarahapa
apologized,whakapāha
apologizing,e pee mai
apology,whakapāha
apoplexy,pā whakarere
apostasy,taivaraa
apostate,taiva
apostates,taiva
apostle,aposetolo
apostles,apotoro
apostolic,aposetolo
apostrophe,pakini
apothecaries,kaiwhakaranu
apothecary,kaiwhakaranu
appal,whakaihi
appalled,miharo ana
appalling,fakalilifu
apparatus,taputapu
apparel,kakahu
apparelled,kakahuria
apparent,kitea
apparently,āhua
apparition,kēhua
appeal,tono
