English,Other
actives,hatsanyagok
activism,aktivizmus
activist,aktivista
activists,aktivistak
activities,tevikenysigek
activity,aktivitas
acto,akto
acton,hatnak
actor,szmnisz
actors,szmniszek
actress,szmniszno
actresses,szmnisznok
acts,cselekminyek
actual,tinyleges
actualisation,aktualizalasa
actualise,megvalssmt
actualised,aktualizalva
actualities,tinyleges helyzet
actuality,aktualitas
actually,tulajdonkippen
actuarial,biztosmtasmatematikai
actuaries,statisztikusok
actuary,statisztikus
actuate,mukvdisbe hoz
actuated,mukvdtetve
actuates,mukvdteti
actuating,mukvdteto
actuation,mukvdtetis
actuator,mukvdteto
actuators,aktorok
actuel,frissmtise
acuity,ilessig
acumen,ileslatas
acupuncture,akupunktzra
acupuncturist,akupunktor
acupuncturists,termiszetgysgyasz
acute,akut
acutely,akut
acuteness,hevessig
acyclic,aciklikus
ad,hirdetis
ap,ad
adage,pildabeszid
adamant,hajthatatlan
adamantine,adamantiumbsl
adamantly,hajthatatlanul
adapt,alkalmazkodni
adaptability,alkalmazkodskipessig
adaptable,alkalmazhats
adaptation,alkalmazkodas
adaptations,kiigazmtasok
adapted,igazmtani
adapters,adapterek
adapting,alkalmazkodas
adaptive,adaptmv
adaptively,adaptmv
adaptivity,adaptivitas
adaptor,adapter
adaptors,adapterek
adapts,alkalmazkodik
added,hozzaadott
addenda,f|ggelikek
addendum,kiegiszmtis
adder,vipera
adders,vsszeadok
addict,rabja
addicted,rabja
addiction,f|ggosig
addictions,szenvedilybetegsigek
addictive,addiktmv
addictiveness,f|ggosiget
addicts,f|ggok
adding,hozzative
addition,ezenkmv|l
additional,tovabbi
additionally,emellett
additions,kiegiszmtisek
additive,adalikanyag
additively,additmvan
additives,adalikanyagok
addle,megrohaszt
addled,megzapult
address,cmm
addressability,cmmezhetosig
addressable,cmmezheto
addressed,cmmzett
addressee,cmmzett
addressees,cmmzettek
addresses,cmmek
addressing,kezelise
adds,hozzateszi
adduce,felhoz
adduced,felhozott
adduces,felhoz
adducing,megdvntise
adenine,adenin
adenoid,mirigyszeru
adenoids,orrpolip
adenomas,adenoma
adept,|gyes
adepts,adeptus
adequacy,megfelelosige
adequate,megfelelo
adequately,megfelelo
adhere,tartsak
adhered,ragasztva
adherence,tapadas
adherent,letapadt
adherents,hmvei
adherer,kvveto
adheres,tapad
adhering,tapads
adhesion,tapadast
adhesions,vsszenvvisek
adhesive,ragasztsanyag
adhesiveness,tapadskipessig
adhesives,ragasztsk
adhoc,ad hoc
adiabatic,adiabatikus
adiabatically,adiabatikusan
adieu,isten veletek
adipose,zsmrszvvet
adit,tarna
adjacency,szomszidossag
adjacent,szomszidos
adjacently,szomszidosan
adjectival,jelzos
adjective,mellikniv
adjectives,melliknevek
adjoin,egyesmt
adjoining,szomszidos
adjourn,berekeszt
adjourned,elnapoltak
adjourning,megszakmtast
adjournment,elnapolas
adjourns,berekeszti
adjudge,dvntist hoz
adjudged,bmralja
adjudicate,hatarozni
adjudicated,elbmralt
adjudicates,mtilkezik
adjudicating,mtilkezo
adjudication,elbmralasa
adjudications,bmrssagi hatarozatokbsl
adjudicator,dvntobmrs
adjunct,adjunktus
adjuration,|nnepilyes kiris
adjure,|nnepilyesen felszslmt
adjust,beallmtani
adjustable,allmthats
adjusted,beallmtott
adjuster,beallmts
adjusting,beallmts
adjustment,kiigazmtas
adjustments,kiigazmtasok
adjusts,beallmtja
adjutant,szarnysegid
admen,reklamszakemberek
administer,adminisztralni
administered,beadott
administering,vigrehajts
administers,adminisztralja
administrate,igazgat
administrated,adminisztratora
administrating,adminisztracisjaban
administration,adminisztracis
administrations,kvzigazgatas
administrative,kvzigazgatasi
administratively,kvzigazgatasilag
administrator,adminisztrator
administrators,adminisztratorok
admirable,csodalatra milts
admirably,csodalatosan
admiral,tengernagy
admirals,admiralisok
admiralty,tengernagyi hivatal
admiration,csodalat
admire,csodalom
admired,csodalt
admirer,csodals
admirers,tiszteloi
admires,csodalt
admiring,megcsodalta
admiringly,elismeroen
admissibility,elfogadhatssag
admissible,elfogadhats
admission,belipis
admissions,felviteli
admit,bevallani
admits,bevallja
admittance,bejaras
admitted,elismerte
admittedly,kitsigkmv|l
admitting,bevallja
admix,vsszekever
admixture,keveredis
admonish,figyelmeztet
admonished,intette
admonishes,inti
admonishing,intelmeit
admonishment,intis
admonition,intis
admonitions,intelmek
admonitory,into
ado,huhs
adobe,valyogtigla
adolescence,serd|lokor
adolescent,kamasz
adolescents,serd|lok
adolphus,adolf
adonis,adonisz
adopt,elfogadja
adopted,fogadott
adopter,alkalmazsnak
adopting,elfogadasa
adoption,vrvkbefogadas
adoptions,vrvkbefogadasok
adoptive,vrvkbe fogadott
adopts,fogad
adorable,imadni vals
adorably,elragadsan
adoration,imadat
adore,rajong
adored,imadta
adorer,imads
adores,imadja
adoring,imads
adoringly,imadattal
adorn,szipmt
adorned,felikesmtve
adorning,dmszmto
adornment,dmszmtis
adornments,dmszei
adorns,dmszmti
adrenal,mellikvese
adrenaline,adrenalin
adresse,cmm
adrianople,drinapolyba
adriatic,adria
adrift,sodrsdva
adroit,|gyes
adroitly,|gyesen
adsorb,adszorbealasa
adsorbed,megkvtvtt
adsorption,adszorpcis
adulation,hmzelgis
adulatory,hmzelgo
adult,felnott
adulterate,hamismt
adulterated,hamismtott
adulteration,hamismtasat
adulterer,hazassagtvro firfi
adulterers,hazassagtvrok
adulteress,hazassagtvro no
adulteresses,hazassagtvrok
adulteries,hazassagtvris
adulterous,hazassagtvro
adultery,hazassagtvris
adulthood,felnottkor
adults,felnottek
adumbrate,vazol
adumbrated,kvrvonalazsdott
advance,eloleg
advanced,fejlett
advancement,haladas
advancements,fejlesztisek
advances,elolegek
advancing,elorenyomuls
advantage,elony
advantaged,helyzetu
advantageous,elonyvs
advantageously,elonyvsen
advantages,elonyvk
advent,megirkezis
adventitious,viletlen
advents,eljvvetele
adventure,kaland
adventurer,kalandor
adventurers,kalandorok
adventures,kalandok
adventuress,kalandorno
adventuring,kalandozas
adventurism,kalandorsag
adventurous,kalandos
adverb,hatarozsszs
adverbial,hatarozsi
adverbs,hatarozsszsk
adversarial,ellensiges
adversaries,ellenfelek
adversary,ellensig
adverse,kedvezotlen
adversely,hatranyosan
adversities,csapasok
adversity,balsors
advert,hirdetishez
adverting,reklambevitelekbol
advertise,reklamozni
advertised,reklamozott
advertisement,hirdetis
advertisements,reklamok
advertiser,hirdeto
advertisers,hirdetok
advertises,hirdet
advertising,reklamozas
adverts,reklamok
advice,tanacs
advices,tanacsok
advisability,cilszerusige
advisable,tanacsos
advise,tanacsot ad
advised,tanacsolta
advisedly,elore megfontolva
adviser,tanacsads
advisers,tanacsadsk
advises,tanacsolja
advising,tanacsadas
advisor,tanacsadsja
advisory,tanacsads
advocacy,partfogas
advocate,szsszsls
advocated,szorgalmazott
advocates,szsszslsi
advocating,szorgalmazasa
adze,bard
aegean,igei-
aegis,igisze
aegisthus,aigiszthosz
aeolian,eolikus
aeon,mirhetetlen hosszz ido
aeons,vilagkorszak
aerate,gazosmt
aerated,szinsavas
aerating,levegozteto
aeration,szelloztetis
aerator,aram
aerial,antenna
aerially,ligi zton
aerials,antennak
aerify,elgazosmt
aerobatic,murep|lo
aerobatics,murep|lis
aerobe,aerob
aerobes,aerobok
aerobically,aerob
aerobics,aerobic
aerobraking,ligkvri fikezisnil
aerodrome,rep|lotir
aerodromes,rep|loterek
aerodynamic,aerodinamikai
aerodynamically,aerodinamikailag
aerodynamics,aerodinamika
aerofoil,szarnyszelviny
aeronaut,lighajss
aeronautic,lig|gyi
aeronautical,ligiforgalmi
aeronautics,rep|listan
aeroplane,rep|logip
aeroplanes,rep|logipek
aerosol,aeroszol
aerosols,aeroszolok
aerospace,urhajszasi
aeschylus,aiszkh|losz
aesculapius,aszklipiosz
aesop,aiszsposz
aesthete,esztita
aesthetes,esztitak
aesthetic,esztitikus
aesthetically,esztitikailag
aestheticism,esztiticizmus
aesthetics,esztitika
aether,iter
afar,messze
affability,elozikenysig
affable,nyajas
affably,nyajasan
affair,|gy
affairs,|gyek
affect,irinti
affectation,szmnlelis
affected,irintett
affecting,befolyasols
affection,szeretet
affectionate,szeretetteljes
affectionately,szeretettel
affections,irzelem
affective,irzikeny
affects,irint
afferent,afferens
affianced,jegyes
affidavit,esk| alatti mrasbeli nyilatkozat
affidavits,vallomasokat
affiliate,leanyvallalat
affiliated,kapcsolt
affiliates,leanyvallalatok
affiliation,hovatartozas
affiliations,hovatartozastsl
affinities,affinitasok
affinity,affinitas
affirm,megerosmtj|k
affirmation,megerosmtis
affirmations,allmtasok
affirmative,igenlo
affirmatively,igennel
affirmed,megerosmtette
affirming,megerosmtve
affirms,megerosmti
affix,elhelyezi
affixed,elhelyezni
affixes,toldalikok
affixing,beillesztisire
afflict,kmnoz
afflicted,szjtott
afflicting,szjts
affliction,szenvedis
afflictions,megprsbaltatast
afflicts,szjtja
affluence,bosig
affluent,gazdag
affluents,mellikfolysi
afflux,viraram
afford,engedheti meg maganak
affordability,megfizethetosig
affordable,megfizetheto
afforded,kaptuk
affording,nyzjts
affords,biztosmt
afforestation,erdosmtis
afforested,erdosmtett
affray,zend|lis
affright,ijedtsig
affrighted,megrim|lve
affront,sirtis
affronted,sirtett
afghan,afgan
afghani,afgan
afghanistan,afganisztan
afghans,afganok
afield,mezon
afire,tuz
aflame,langols
afloat,felszmnen
afoot,gyalogosan
afore,elobb
aforementioned,fent emlmtett
aforesaid,fent emlmtett
aforethought,szandikossag
aforetime,hajdanaban
afraid,filt
afresh,zjra
africa,afrikaban
african,afrikai
africans,afrikaiak
after,utan
afterbirth,mihlepiny
aftercare,utskezelis
aftereffect,utshatas
aftereffects,utshatas
afterglow,utanizzas
afterlife,tzlvilagon
aftermath,utshatas
afternoon,dilutan
afternoons,dilutanonkint
aftershave,borotvalkozas utani arcszesz
aftershocks,utsrengisek
aftertaste,utsmz
afterthought,utsgondolat
afterthoughts,utsgondolattal
afterward,utana
afterwards,kisobb
agag,agagot
again,zjra
against,ellen
agape,tatott szajjal bamulva
agate,achat
agave,agavi
age,iletkor
aged,idos
ageing,vregedo
ageings,eliv|lisirol
ageless,kortalan
agencies,|gynvksigek
agency,|gynvksig
agenda,napirend
agendas,napirendek
agent,|gynvk
agents,|gynvkvk
ages,korosztaly
agglomerated,agglomeralt
agglomerating,agglomeralsszert
agglomeration,agglomeracis
agglomerations,agglomeracisk
agglutinative,vsszetapads
aggrandisement,gazdagodas
aggrandize,megnagymt
aggrandizement,gazdagodas
aggravate,szlyosbmtana
aggravated,szlyosbmtottak
aggravates,szlyosbmtja
aggravating,szlyosbmts
aggravation,szlyosbodas
aggregate,adalikanyag
aggregated,aggregalt
aggregates,aggregatumok
aggregating,vsszesmtise
aggregation,vsszesmtis
aggregations,vsszeallmtasok
aggression,agresszis
aggressions,agresszis
aggressive,agresszmv
aggressively,agresszmven
aggressiveness,agresszivitas
aggressor,agresszor
aggressors,agresszorok
aggrieved,sirtett
aghast,megdvbbent
agile,agilis
agility,agilitas
agin,ellenziki
agincourt,azincourt
aging,vregedo
agio,azsis
agitate,megmozgat
agitated,izgatott
agitatedly,idegesen
agitates,keveri
agitating,megkeverni
agitation,agitacis
agitations,izgalmai
agitators,agitatorok
agleam,ragyogs
aglow,langols
agnostic,agnosztikus
agnosticism,agnoszticizmus
agnostics,agnosztikusok
ago,ezelott
agog,vagyakozs
agonise,agonizaljak
agonised,fajdalmas
agonising,kmnzs
agonisingly,gyvtrelmesen
agonist,agonista
agonists,agonistak
agonized,fajdalmas
agonizing,kmnzs
agony,halaltusa
agora,agsra
agoraphobia,tiriszony
agoraphobic,agorafsbias
agouti,aguti
agrarian,mezogazdasagi
agreable,agriable
agree,egyetirtek
agreeable,kellemes
agreeableness,baratsagossag
agreeably,kellemesen
agreed,egyeztetett
agreeing,megegyezis
agreement,megallapodas
agreements,megallapodasok
agrees,egyetirt
agribusiness,agraripar
agricultural,mezogazdasagi
agriculturalists,mezogazdaszok
agriculturally,mezogazdasagilag
agriculture,mezogazdasag
agriculturist,agronsmus
agriculturists,fvldmuvelok
agrimony,aprs bojtorjan
agrochemical,agrokimiai
agrochemicals,agrokimiai
agronomist,agronsmus
agronomists,mezogazdaszok
agronomy,mezogazdasagi |zemtan
aground,zatonyon
ague,malaria
ahasuerus,ahasvirus
ahaz,akhaz
ahead,elore
ahnlich,dhnlich
aid,tamogatas
aide,segidtiszt
aided,tamogatott
aiders,nyzjtsk
aides,segidtiszt
aiding,bunriszessig
aids,aids-
ail,gyengilkedik
ailed,baja
aileron,csurokormany
ailerons,csurolapok
aileth,lelt
ailing,gyengilkedo
ailment,betegsig
ailments,betegsigek
ails,baja
aim,cil
aimed,cilja
aiming,cilzas
aimless,ciltalan
aimlessly,ciltalanul
aimlessness,ciltalansag
aims,cilok
air,levego
airbase,ligi tamaszpont
airborne,levegoben
airconditioned,ligkondmcionalt
airconditioner,ligkondmcionals
airconditioning,ligkondmcisnalas
aircraft,rep|logip
aircrew,rep|logip kezeloszemilyzete
aircrews,szemilyzetire
aired,sugarzas
airfield,rep|loteret
airfields,rep|loterek
airflow,fuvallat
airforce,ligiero
airframe,rep|logipvaz
airframes,sarkanyszerkezetek
airgun,ligpuska
airier,levegosebb
airily,felszabadultan
airiness,kvnnyedsig
airing,szelloztetis
airings,szelloztetisek
airless,levegotlen
airlift,ligi szallmtas
airlifted,helikopterrel
airline,ligitarsasag
airliner,utasszallmts
airliners,utasszallmts
airlines,ligitarsasagok
airlock,ligzsilipet
airmail,ligiposta
airman,orvezeto
airmen,rep|lok
airplane,rep|logip
airport,rep|lotir
airports,rep|loterek
airraid,ligitamadas
airs,levegu
airship,lighajs
airships,lighajsk
airspace,ligtir
airstream,ligaram
airstrip,felszallspalya
airstrips,leszallspalyara
airtight,ligmentesen zarsds
airtime,musorido
airwaves,iterben
airway,ligzti
airways,ligutak
airworthiness,ligi alkalmassag
airworthy,rep|lisre alkalmas
airy,levegos
aisle,folyoss
aisles,folyosskon
ajar,filig nyitva
akimbo,csmpore tett kizzel
akin,rokon
alabaster,alabastrom
alacarte,a la carte
alack,hianya
alacrity,vidamsag
alanine,alanin
alans,alanok
alarm,riasztas
alarmed,riasztsnak
alarming,riaszts
alarmingly,riasztsan
alarmism,viszmadarkodas
alarmist,viszmadar
alarms,riasztsk
alarum,vekker
alas,jaj
alaska,alaszka
alaskan,alaszkai
albanian,alban
albanians,albanok
albatross,albatrosz
albatrosses,albatroszok
albeit,habar
albinism,albinizmus
albino,albmns
albumen,tojasfehirje
albuminous,fehirje tartalmz
albums,albumok
alchemical,alkmmiai
alchemist,alkimista
alchemists,alkimistak
alchemy,aranycsinalas
alcohol,alkohol
alcoholic,alkohol f|ggo
alcoholics,alkoholistak
alcoholism,alkoholizmus
alcohols,alkoholok
alcove,alksv
alcoves,falnymlasokba
aldehyde,aldehid
aldehydes,aldehidek
alder,igerfa
alderman,varosatya
aldermen,varosatyak
alders,igerfakat
alehouse,kocsma
alembic,lombik
alencon,alengon
alert,iber
alerted,riasztani
alerting,riaszts
alertly,iberen
alertness,ibersig
alerts,figyelmeztetisek
alexandrian,alexandriai
alexandrians,alexandriaiak
alexandrine,alexandriai
alexandrovitch,alekszandrovics
alexandrovna,alekszandrovna
alexey,alekszej
alfalfa,lucerna
algae,algak
algal,alga
algebraic,algebrai
algebraical,algebrai
algebraically,algebrai
algebraist,algebraval foglalkozs szemily
algebras,algebrak
algeria,algiria
algerian,algiriai
algiers,algmr
algorithm,algoritmus
algorithmic,algoritmikus
algorithmically,algoritmikusan
algorithms,algoritmusok
alia,kvzvtt
alias,alniv
aliases,alnevek
alibis,alibije
alien,idegen
alienate,elidegenmt
alienated,elidegenedett
alienates,elidegenmti
alienating,elidegenmto
alienation,elidegenmtis
aliens,k|lfvldiek
alight,kiszall
alighted,leszallt
alighting,kiszallaskor
alights,leszall
align,vsszehangolasa
aligned,igazmtva
aligning,egyenesbe allmtas
alignment,igazmtas
alignments,nyomvonalakat
aligns,vsszevag
alike,hasonls
aliment,taplalik
alimentary,taplals
alimony,felesigtartasi dmj
aline,egy sor
aliphatic,alifas
aliquots,aliquot
alive,elevenen
alkalic,lzgos
alkalies,lzgok
alkaline,lzgos
alkalinity,lzgossag
alkalis,lzgok
alkaloids,alkaloidok
alkanes,alkanok
alkyl,alkil
all,minden
alla-,alla
allahabad,allahabadi
allay,csillapmtja
allayed,eloszlottak
allaying,lalas
allegation,allmtast
allegations,allmtasok
allege,azt allmtjak
alleged,allmtslagos
allegedly,allmtslag
alleges,azt allmtja
allegiance,husig
alleging,alapmtott
allegorical,allegorikus
allegorically,kipletesen
allegories,allegsriak
