English,Other
settling,آباد
dissettlement,آباد کاری
resettlement,آباد کاری
abadan,آبادان
carousal,آبادکار
settler,آبادکار
settlers,آبادکاروں
pillager,آبادکاری
resettling,آبادکاری
overpopulated,آبادی
overpopulation,آبادی
populated,آبادی
population,آبادی
populations,آبادی
populous,آبادی والا
demographics,آبادیات
demographies,آبادیات
demography,آبادیات
adenographic,آبادیاتی
demographic,آبادیاتی
gratefully,آبار
grumpily,آباس
inkling,آباس
submarines,آبدوزوں
alburn,آبرن
auburn,آبرن
obsecratory,آبزرویٹری
observatory,آبزرویٹری
falls,آبشار
waterfall,آبشار
watergall,آبشار
cascades,آبشاریں
pustules,آبلوں
scalds,آبلوں
pustular,آبلہ دار
hebrides,آبنائے
straights,آبنائے
strait,آبنائے
straits,آبنائے
straitwaistcoat,آبنائے - واسکٹ
straitoformuz,آبنائے ہرمز
ebony,آبنوس
ebon,آبنوسی
irrigates,آبپاشی
irrigations,آبپاشی
aquatic,آبی
waterbed,آبی بستر
aquacultural,آبی زراعت
aquicultural,آبی زراعت
meditativeness,آبی سطح پر واقع
overwater,آبی سطح پر واقع
watermark,آبی نشان
waterfowl,آبی پرندوں
muskrat,آبی چھچھوندر
waterways,آبی گزرگاہوں
dawns,آتا
emanates,آتا
comes,آتا ہے
combustible,آتش
firework,آتش بازی
outvote,آتش بازی
mantelpiece,آتش دان
mantlepiece,آتش دان
arsonists,آتش زنوں
anywise,آتش زنی
arson,آتش زنی
arsons,آتش زنی
apical,آتش زنی کرنے والا
arseniuret,آتش زنی کرنے والا
arsonist,آتش زنی کرنے والا
volcanically,آتش فشانی
volcanism,آتش فشانی
vulcanism,آتش فشانی
ereption,آتش فشاں
eruption,آتش فشاں
eruptions,آتش فشاں
eupryion,آتش فشاں
springe,آتش فشاں
volcano,آتش فشاں
volcanos,آتش فشاں
combustibility,آتش پذیری
combustibles,آتش گیر
chantry,آتش گیری
conflagration,آتش گیری
fireworks,آتشبازی
fireplaces,آتشدان
erupts,آتشزدگی
rustily,آتشک
siphilis,آتشک
syphilis,آتشک
syphilize,آتشک
syphiloid,آتشک
firearms,آتشیں ہتھیار
atma,آتما
atman,آتما
bollocks,آتمسمرپن
capitellate,آتمسمرپن
capitulate,آتمسمرپن
selfdepending,آتمنرنسر
autobiographic,آتمکتاتمک
autobiographical,آتمکتاتمک
autographical,آتمکتاتمک
panicky,آتنکت
androgyny,آثار قدیمہ
archaeologic,آثار قدیمہ
archaeological,آثار قدیمہ
archeologic,آثار قدیمہ
archeological,آثار قدیمہ
artefact,آثار قدیمہ کی اشیاء
archeologicalremains,آثار قدیمہ کی باقیات
archeologicalsite,آثار قدیمہ کی سائٹ
archaeologists,آثار قدیمہ کے ماہرین
archeologists,آثار قدیمہ کے ماہرین
hoy,آج
today,آج
tody,آج
hodiern,آج کا
hodiernal,آج کا
lustrate,آج کل
nowadays,آج کل
procrastinate,آج کل کرنا
procrastinates,آج کل کرنا
procrastinating,آج کل کرنا
procrastine,آج کل کرنا
tonight,آج کی رات
henceforth,آج کے بعد
whenceforth,آج کے بعد
employer,آجر
desideratum,آجروں
employers,آجروں
empyrical,آخباخت
finally,آخر
fuck,آخر
fucked,آخر
lastly,آخر
embolism,آخر: شلیتا
embolismal,آخر: شلیتا
embolus,آخر: شلیتا
latter,آخرالذکر
afterworld,آخرت
hereafter,آخرت
afterlife,آخرت کی زندگی
determinately,آخری
ultima,آخری
ultimo,آخری
cremated,آخری تدفین
touchdown,آخری جھٹکا
endgame,آخری معرکہ
akhund,آخوند
heredity,آخونشکتا
desponsation,آدا
dispensation,آدا
dispensative,آدا
choker,آداب
conventionality,آداب
etiquette,آداب
etiquettes,آداب
mannerisms,آداب
manners,آداب
inputs,آدانوں
habitually,آدتن
aditya,آدتیہ
solecism,آدرشلوک
idealism,آدرشواد
getbyheart,آدرشوادی
idealist,آدرشوادی
idealistic,آدرشوادی
ideals,آدرشوں
spanishfowl,آدرنیی
venerable,آدرنیی
adam,آدم
oho,آدم
primeval,آدم
primevous,آدم
primitive,آدم
cannibals,آدم خور
cannibalism,آدم خوری
admi,آدمی
chap,آدمی
fella,آدمی
man,آدمی
chapfallen,آدمی - گر
midnights,آدهی رات
halve,آدھا
halfpike,آدھا پائپ
halfpipe,آدھا پائپ
aadhar,آدھار
athar,آدھار
lordship,آدھپتی
riverdragon,آدھپتی
suzerainty,آدھپتی
rhymester,آدھکی
superfluity,آدھکی
halved,آدھی
midnight,آدھی رات کو
misdight,آدھی رات کو
overhalf,آدھے سے زائد
drawee,آدیشتی
adin,آدین
gordianknot,آذادی
independences,آذادی
liberations,آذادی
azerbaijan,آذربائیجان
azerbaijani,آذربائیجان
azerbaijanimonetaryunit,آذربائیجان مانیٹری یونٹ
azerbaijanirepublic,آذربایجان جمہوریہ
heroical,آذربایجان کی بہادرانہ
azeri,آذری
aar,آر
qr,آر
ric,آر آئی سی
rec,آر ای سی
rei,آر ایف پی
rn,آر این
rbi,آر بی آئی
ara,آرا
ech,آرا
feedback,آراء
beautification,آرائش
decorative,آرائشی
decretive,آرائشی
allurements,آرائشیں
arain,آرائیں
admiralship,آرادنا
adoration,آرادنا
adornation,آرادنا
adorned,آراستہ
bedecked,آراستہ
degarnished,آراستہ
garnished,آراستہ
garnisheed,آراستہ
abbatical,آرام
comfort,آرام
comforts,آرام
comfy,آرام
peritoneum,آرام
relax,آرام
relaxations,آرام
relaxes,آرام
relaxing,آرام
repose,آرام
reposes,آرام
rested,آرام
resting,آرام
sabbatical,آرام
coagula,آرام دہ
cosy,آرام دہ
cozy,آرام دہ
perkiness,آرام دہ
restful,آرام دہ
resultful,آرام دہ
caries,آرام دہ اور پرسکون
casual,آرام دہ اور پرسکون
catadromus,آرام دہ اور پرسکون
comfortable,آرام دہ اور پرسکون
comforting,آرام دہ اور پرسکون
comportable,آرام دہ اور پرسکون
conferrable,آرام دہ اور پرسکون
confutable,آرام دہ اور پرسکون
comfortably,آرام سے
illation,آرام سے
lavishly,آرام سے
leisurely,آرام سے
unbend,آرام لینا
idlest,آرام پسند
narwal,آرام کا وقت
playtime,آرام کا وقت
slacking,آرام کر رہیں تھیں
reposeful,آرام کرنیوالا
unbending,آرام کیا ہوا
restrooms,آرام گاہوں
aramaic,آرامی
aragonite,آراگونیت
arragonite,آراگونیت
recs,آرایسی
anecdotist,آربر
arbor,آربر
arbour,آربر
arthur,آرتھر
matador,آرتھو
ortho,آرتھو
orthoptera,آرتھو
orthosis,آرتھوسس
orthotic,آرتھوٹک
massiness,آرتھوپیڈک
orthopaedic,آرتھوپیڈک
orthopedic,آرتھوپیڈک
orthopedical,آرتھوپیڈک
orthodontic,آرتھوڈانٹک
orthodox,آرتھوڈوکس
orthodoxness,آرتھوڈوکس خبر کے
aarti,آرتی
arti,آرتی
rg,آرجی
argenton,آرجیتن
wetland,آردربھوم
ardently,آرزو
ardentness,آرزو
craves,آرزو کرنا
lusting,آرزو کرنا
fancies,آرزوؤں
arsene,آرسن
arsenide,آرسنائڈ
arlington,آرلنگٹن
orlando,آرلینڈو
armada,آرماڈا
armored,آرمرڈ
armoured,آرمرڈ
armstrong,آرمسٹرانگ
armin,آرمن
army,آرمی
armenians,آرمینی
armagnac,آرمینییک
armagnacs,آرمینییکس
arnold,آرنلڈ
arno,آرنو
orangoutang,آرنگٹان
orangutan,آرنگٹان
orangutang,آرنگٹان
disaffect,آروپت
entrenched,آروپت
intrenched,آروپت
recuperation,آروگیلاب
insanitary,آروگیویگھاتک
ascending,آروہی
aorist,آرٹ
art,آرٹ
artworks,آرٹ
arty,آرٹ
artycrafty,آرٹ - چالاک
artwork,آرٹ ورک
lichtenstein,آرٹ کریٹک
artifex,آرٹسٹ
illustrators,آرٹسٹوں
apiarist,آرٹسٹک
artis,آرٹسٹک
artie,آرٹی
arterial,آرٹیریل
grein,آرٹیکل
paar,آرپار
glanduliferrous,آرپن
implantation,آرپن
archbishop,آرچ بشپ
archbishopric,آرچ بشپ
archer,آرچر
headshot,آرچر
archway,آرچوے
archie,آرچی
archibald,آرچیبالڈ
orderlies,آرڈرلی
ordnance,آرڈننس
ordinal,آرڈینل
ordinance,آرڈیننس
arc,آرک
arcing,آرک
archives,آرکائیو
orcas,آرکاس
acardia,آرکاڈیا
arcadia,آرکاڈیا
orchestra,آرکسٹرا
orchestric,آرکسٹرا
archimedes,آرکمڈیج
arccosine,آرکوسائن
arctic,آرکٹک
arctangent,آرکٹینجنٹ
masturbator,آرکڈ
orchid,آرکڈ
orchids,آرکڈ
orchestral,آرکیسٹرا
orchestration,آرکیسٹرا
architects,آرکیٹیکٹس
architectural,آرکیٹیکچرل
arcade,آرکیڈ
ianus,آرکیڈ
anchorite,آرکیڈز
arcades,آرکیڈز
argon,آرگان
argus,آرگس
organiser,آرگنائزر
organizer,آرگنائزر
organising,آرگنائزنگ
organizing,آرگنائزنگ
argo,آرگو
aarhus,آرہوس
arhus,آرہوس
prelibation,آری
saws,آری
aryan,آریائی
pollable,آرینی
ribonucleic,آرینی
arius,آریوس
aryans,آریوں
diagram,آریھ
digram,آریھ
arya,آریہ
emancipate,آزاد
emancipated,آزاد
erecter,آزاد
escarp,آزاد
freed,آزاد
freer,آزاد
frees,آزاد
imperativeness,آزاد
indexable,آزاد
liberalise,آزاد
liberalize,آزاد
liberalizer,آزاد
liberating,آزاد
librating,آزاد
mancipate,آزاد
manumit,آزاد
independents,آزاد امیدواروں
freest,آزاد ترین
liberal,آزاد خیال
labialism,آزاد خیالی
liberalism,آزاد خیالی
liberalist,آزاد خیالی
liberalistic,آزاد خیالی
freewheel,آزاد پہیہ
unchain,آزاد کر دینا
liberated,آزاد کرا لیا
librated,آزاد کرا لیا
liberate,آزاد کرانے
librate,آزاد کرانے
freeing,آزاد کرنا
skittle,آزاد کرنا
uncage,آزاد کرنا
unfetter,آزاد کرنا
disenthrall,آزاد کروانا
disinthrall,آزاد کروانا
grasswindow,آزادانہ
eremite,آزادانہ طور پر
freely,آزادانہ طور پر
independently,آزادانہ طور پر
emancipation,آزادی
epa,آزادی
freedom,آزادی
independence,آزادی
independency,آزادی
liberation,آزادی
libertarians,آزادی
libertas,آزادی
mancipation,آزادی
redeems,آزادی
redemptive,آزادی
liberator,آزادی دلانے
necrophilia,آزادی گفتار
freedoms,آزادیوں
liberties,آزادیوں
persecutes,آزار دینا
azerbaijanis,آزربائیجان
skitter,آزرده
skyey,آزرده
slavishness,آزرده
uneasier,آزرده
uneasiest,آزرده
unhappier,آزرده
unhappiest,آزرده
resentful,آزردہ
ordeal,آزمائش
trials,آزمائش
ordeals,آزمائشوں
ombre,آزمائشی
probationers,آزمائشی
probations,آزمائشی تقرر
tempts,آزماتا
tempter,آزمانے
retried,آزمایا
tempted,آزمایا
surrounding,آس پاس کے
assam,آسام
assamese,آسامی
blencher,آسان
cakewalk,آسان
convenient,آسان
easier,آسان
easy,آسان
effortless,آسان
quenchable,آسان
securus,آسان
simpler,آسان
simplified,آسان
simplifies,آسان
handyydandy,آسان - بانکا
pyromancy,آسان بنا دیتا ہے
quadrantal,آسان بنانے
simplification,آسان بنانے
simplify,آسان بنانے
simplifying,آسان بنانے
affordably,آسان نرخوں
easily,آسانی
readily,آسانی
besprent,آسانی سے ٹوٹنے والی
brittle,آسانی سے ٹوٹنے والی
ingeniosity,آسانی کے
ingenuity,آسانی کے
asaph,آساپ
distilled,آست
astana,آستانہ
aberate,آستگت
abeyance,آستگت
abeyancy,آستگت
deferred,آستگت
rampion,آستین
ransomable,آستین
sleave,آستین
sleaved,آستین
sleaves,آستین
sleeve,آستین
sleeves,آستین
deism,آستیکتا
ether,آسمان
goy,آسمان
heaven,آسمان
skies,آسمان
skiey,آسمان
sky,آسمان
rocketing,آسمان سے
skyrocketing,آسمان سے باتیں
skyrocketed,آسمان پر پہنچ
skyward,آسمان کی طرف
heavens,آسمانوں
divinely,آسمانی
heavenly,آسمانی
asana,آسن
asanas,آسن
postures,آسن
adhesion,آسنجن
inadhesion,آسنجن
imminent,آسنن
impending,آسنن
rugs,آسنوں
asuncion,آسنکیان
distillation,آسون
distillatory,آسون
pistillation,آسون
oswego,آسوےگو
astor,آسٹر
auster,آسٹر
australopithecus,آسٹرالو
austria,آسٹریا
austrians,آسٹریا
tirol,آسٹریا
zib,آسٹریا
austriahungary,آسٹریا - ہنگری
australis,آسٹریلس
aussie,آسٹریلوی
australian,آسٹریلوی
australianheath,آسٹریلوی صحت
aus,آسٹریلیا
australasia,آسٹریلیا
australia,آسٹریلیا
australians,آسٹریلیا
aussies,آسٹریلیا کی ٹیم
australasian,آسٹریلین
austrian,آسٹرین
oestrian,آسٹرین
aston,آسٹن
austin,آسٹن
osteoporoses,آسٹیوپوروسس
osteoporosis,آسٹیوپوروسس
enamour,آسکت کرنا
gridelin,آسکتی
indulgence,آسکتی
indulgency,آسکتی
indulgential,آسکتی
oscar,آسکر
oscars,آسکر
oskar,آسکر
asean,آسیان
exorcise,آسیب
exorcize,آسیب
demonised,آسیب زدہ
demonized,آسیب زدہ
asha,آشا
manducate,آشاوادی
mangonel,آشاوادی
optimist,آشاوادی
optimistically,آشاوادی
hopeless,آشاہین
serenely,آشتی
asher,آشر
protege,آشرت
consummative,آشرتوں
dependants,آشرتوں
dependents,آشرتوں
apathetically,آشرم
ashram,آشرم
hermitage,آشرم
laodicea,آشرم
monkery,آشرم
putfor,آشلپی
shorthand,آشلپی
stelography,آشلپی
stenography,آشلپی
replevy,آشلپیک
familiarizes,آشنائی
restive,آشوب
conjunctivitis,آشوب چشم
auschwitz,آشوٹز
unfold,آشکار
yuk,آشی
aerometer,آغا
aga,آغا
agha,آغا
beginnings,آغاز
castellan,آغاز
commencement,آغاز
debuting,آغاز
embark,آغاز
imbark,آغاز
inception,آغاز
mammy,آغاز
origination,آغاز
start,آغاز
initializer,آغاز کار
gramin,آغاز کردہ
incepted,آغاز کردہ
beginners,آغاز کرنے والی
onset,آغاز کے
offs,آف
offbeat,آف بیٹ
fama,آف فیم
fess,آف لائن
offline,آف لائن
dimes,آف ڈائمز
calamites,آفات
calamities,آفات
catastrophes,آفات
disasters,آفات
horizons,آفاق
universalism,آفاقیت
calamity,آفت
disaster,آفت
afridi,آفریدی
magistral,آفس
offset,آفسیٹ
percussed,آفسیٹ
reimburse,آفسیٹ
reimbursed,آفسیٹ
effendi,آفندی
aka,آقا
masers,آقاؤں
masters,آقاؤں
maters,آقاؤں
aal,آل
ale,آل
omnia,آل
penes,آلءِ تناسل
adjunct,آلات
amercement,آلات
ancillaries,آلات
coadjutor,آلات
devices,آلات
gular,آلات
shaftsman,آلات
tributary,آلات
trubutarily,آلات
toolbars,آلات پٹیوں
accessorial,آلات کے
assessorial,آلات کے
aalborg,آلبورگ
mediae,آلت مواصلت
aldo,آلدو
adultness,آلسی
idiocy,آلسی
idleness,آلسی
indolence,آلسی
indolency,آلسی
indolent,آلسی
laziness,آلسی
lubber,آلسی
lubberly,آلسی
slacker,آلسی
slaker,آلسی
figurative,آلنکارک
fenders,آله مدافعت
harborage,آله مواصلت
intercoms,آله مواصلت
patata,آلو
potato,آلو
potatoes,آلو
potator,آلو
bressummer,آلو بالو
cerise,آلو بالو
neophyte,آلو بخارا
plums,آلو بخارا
enmeshing,آلود بنا رہی
inmeshing,آلود بنا رہی
contamination,آلودگی
contaminations,آلودگی
defilements,آلودگی
pollutants,آلودگی
polluting,آلودگی
pollution,آلودگی
decontaminated,آلودگی سے پاک
polluter,آلودگی پھیلانے
contaminate,آلودہ
contaminated,آلودہ
contaminating,آلودہ
conterminate,آلودہ
fouled,آلودہ
fowled,آلودہ
incontaminate,آلودہ
pollute,آلودہ
polluted,آلودہ
smudged,آلودہ
smugged,آلودہ
defiled,آلودہ ہو
pollutes,آلودہ ہوجاتے ہیں
inlaws,آلوک
luster,آلوک
lustre,آلوک
alternator,آلٹرنیٹر
agreeably,آلٹو
alto,آلٹو
alga,آلگا
drift,آلگائے
contraption,آلہ
instrumentalist,آلہ
yantra,آلہ
necessitarian,آلیشان
plush,آلیشان
tristram,آلیشان
alicant,آلیکانٹے
alicante,آلیکانٹے
plotter,آلیھک
tool,آلے
intriguer,آم
mango,آم
mangoes,آم
mangos,آم
readiness,آمادگی
willingness,آمادگی
entice,آمادہ
mopishness,آمادہ
persuading,آمادہ
receptive,آمادہ
adduce,آمد
advent,آمد
arr,آمد
arrival,آمد
arrivals,آمد
gratuitousness,آمد
groveller,آمد
inflow,آمد
influx,آمد
vicissitude,آمد و رفت
income,آمدنی
officiously,آمدنی
planish,آمدنی
proceeds,آمدنی
revenue,آمدنی
revenues,آمدنی
cashes,آمدنی کماتا
earnings,آمدنیاں
incomes,آمدنیوں
consonantal,آمدورفت
cuisines,آمدورفت
dishes,آمدورفت
bootjack,آمدورفت وغیرہ
autocrat,آمر
authoritarian,آمرانہ
craw,آمرانہ
dictatorial,آمرانہ
dictatorian,آمرانہ
despots,آمروں
dictators,آمروں
authoritarianism,آمریت
crepitation,آمریت
dictatorship,آمریت
dictatorships,آمریتوں
amla,آملہ
omelet,آملیٹ
omelette,آملیٹ
amur,آمور
amos,آموس
anticlimax,آموں
ashrams,آموں
arnhem,آمھیم
confiscatory,آمیز
conversazione,آمیز
degrading,آمیز
humiliatingly,آمیز
offending,آمیز
mixes,آمیزے
ag,آمین
ameen,آمین
amen,آمین
linea,آن
linky,آن
mammonizm,آن لائن
online,آن لائن
onliner,آن لائن
tellus,آن لاین ہے
alimentarycanal,آنا بیپٹسٹ
anabaptists,آنا بیپٹسٹ
lackadaisical,آناخت
connive,آناکانی
colorectal,آنت
intestine,آنت
enteric,آنتر
entric,آنتر
geophysicist,آنتراورودھ
ileus,آنتراورودھ
bowel,آنتوں
fecal,آنتوں
intestinal,آنتوں
intestines,آنتوں
andre,آندری
andhra,آندھرا
gale,آندھی
tempest,آندھی
windstorm,آندھی
tempesttossed,آندھی - پھینک دیا
hons,آنرز
eyewater,آنسو
lachrymable,آنسو
lacrimal,آنسو
lacrymal,آنسو
salic,آنسو
tear,آنسو
teardrop,آنسو
teardrops,آنسو
tears,آنسو
lachrymalduct,آنسو ڈکٹ
lachrymalgland,آنسو کے غدود
ananda,آنند
pleasurable,آننددایک
pleasureful,آننددایک
hireable,آنندپورن
joyful,آنندپورن
noyful,آنندپورن
rejoice,آنندیت
aplacentata,آنول
placenta,آنول
placentas,آنول
narrowish,آنول نال
placental,آنول نال
placentals,آنول نال
antwerpen,آنٹ ورپ
auntie,آنٹی
apodal,آنٹیاں
aunties,آنٹیاں
stipple,آنکه مارنا
winks,آنکه مارنا
eye,آنکھ
eyr,آنکھ
mammonist,آنکھ
ocular,آنکھ
oculus,آنکھ
oscular,آنکھ
blindly,آنکھ بند
winking,آنکھ مارتی ہوئی
goggle,آنکھ مارنا
sty,آنکھ کی بلنی
stye,آنکھ کی بلنی
eyeshadow,آنکھ کی چھایا
eyed,آنکھوں
eyes,آنکھوں
wyes,آنکھوں
mouthed,آنکھوں والا ہونا
baluchistan,آنکھوں پر پٹی
blindfold,آنکھوں پر پٹی
blindfolded,آنکھوں پر پٹی
dazzles,آنکھوں کو خیرہ
eyesonly,آنکھوں- صرف
ang,آنگ
clodhopper,آنگنوں
courtyards,آنگنوں
patios,آنگنوں
anicut,آنی کٹ
entrants,آنے
visitant,آنے
comings,آنے جانے والے
comer,آنے والا
coming,آنے والے
grabbable,آنے والے
incoming,آنے والے
avians,آنے والے پرندوں
crasher,آنےوالا
calmest,آهسته
exerciser,آهسته
gentler,آهسته
bodeful,آهسته کرنا
calmnesses,آهستگی
defrayer,آوارا
drifter,آوارا
maverick,آوارا
serveoneatrick,آوارا
tramp,آوارا
vagabond,آوارا
vagabondry,آوارا
vagrant,آوارا
tramps,آواره گرد
stray,آوارہ
wanderer,آوارہ
wanderers,آوارہ
wandering,آوارہ
wonderer,آوارہ
vagabonds,آوارہ گردوں
charterer,آواز
consonant,آواز
consonate,آواز
harumscarum,آواز
intonation,آواز
intonations,آواز
nonsonant,آواز
soun,آواز
sound,آواز
sounding,آواز
sounds,آواز
spondy,آواز
sponginghouse,آواز
unconsonant,آواز
voice,آواز
voicer,آواز
bullhorn,آواز رساں
voce,آواز میں
unmuted,آواز چالو
phonic,آواز کا
sonic,آواز کا
ufo,آواز کی
voices,آوازیں
coos,آوازیں نکالے
appulsively,آوتشیل
impulsively,آوتشیل
gownsman,آوتوں
impulses,آوتوں
periodical,آودک
envelop,آورت
aires,آونٹن
allocating,آونٹن
locativerole,آونٹن کردار
aglow,آونٹیت
allot,آونٹیت
outflows,آوٹ فلو
goer,آویزاں
dough,آٹا
flour,آٹا
applebright,آٹزم
autism,آٹزم
apperception,آٹسٹک
autistic,آٹسٹک
apsides,آٹو
auto,آٹو
otocrane,آٹو کرین
autographs,آٹو گراف
autorickshaw,آٹورکشا
autos,آٹوز
argils,آٹوموبائل
argumentum,آٹوموبائل
automobiles,آٹوموبائل
argot,آٹوموٹو
automotive,آٹوموٹو
automation,آٹومیشن
automata,آٹومیٹا
autocar,آٹوکار
autograph,آٹوگراف
autography,آٹوگراف
eight,آٹھ
eighths,آٹھ تاریخیں
parasitize,آٹھ دوبارہ گرفتار
octave,آٹھ سروں کا فرق
eighth,آٹھواں
floury,آٹی
suasion,آپ
your,آپ
southron,آپ مدد
inti,آپ نہیں کریں گے
soger,آپ ڈھونڈ رھے ہیں
potes,آپ کر سکتے ہیں
udo,آپ کرتے ہیں
retroaction,آپ کی رائے
lingua,آپ کی زبان
vobis,آپ کے لئے
yous,آپ ہی
operation,آپریشن
ops,آپریشن
operational,آپریشنل
operations,آپریشنوں
modifier,آپریورتک
directorial,آپریٹر
governess,آپریٹر
mandola,آپریٹر
manipulator,آپریٹر
operator,آپریٹر
operators,آپریٹرز
marabou,آپریٹنگ
operating,آپریٹنگ
operative,آپریٹو
amongst,آپس
emongst,آپس
interlinked,آپس
loggerheads,آپس
reciprocally,آپس
reciprocalness,آپس
slummock,آپس داری
unities,آپس داری
advertancy,آپس میں ایک جیسے
equated,آپس میں موازنہ
intermingled,آپس میں گھلنے
intermingles,آپس میں گھلنے
infighting,آپس کی لڑائی
enterlace,آپسی
interlace,آپسی
internecinal,آپسی
internecine,آپسی
internecive,آپسی
consanguineous,آپسی رشتے داروں
op,آپشن
option,آپشن
opaline,آپلن
forrit,آپلیکیشنز
opt,آپٹ
opted,آپٹ
opting,آپٹ
optative,آپٹائٹو
optatively,آپٹائٹو
optimise,آپٹمائز
optimize,آپٹمائز
optic,آپٹک
optics,آپٹکس
optician,آپٹیشن
opticians,آپٹیشن
optical,آپٹیکل
optically,آپٹیکلی
overtook,آپکڑا
smalt,آپکی
unsullied,آپکی
jaeger,آپکی ؤنی
hereditament,آپکی ؤنی کپڑا
widget,آپکے پاس وجٹس
alimentation,آپی سے باہر
amok,آپی سے باہر
amuck,آپی سے باہر
apeldoorn,آپیلڈوم
deportment,آچار
acharya,آچاری
aachen,آچین
audrey,آڈری
pageantry,آڈمبر
audubon,آڈوبن
approbate,آڈٹ
audit,آڈٹ
audited,آڈٹ
audits,آڈٹ
auriphrygiate,آڈی فریجین
auditioning,آڈیشن
auditions,آڈیشن
audio,آڈیو
audios,آڈیو
multimedia,آڈیو اور ملٹی میڈیا
apronful,آڈیو ٹیپ
audiotaped,آڈیو ٹیپ بنائی
