English,Other
absorbant,mga larawan ng tsina
absorbed,buyo
absorbedin,buyo sa
absorbent,sumisipsip
absorbentcotton,sumisipsip koton
absorbentmaterial,sumisipsip na materyal
absorbing,lubhang kaganyak-ganyak
absorbs,hithitin
absorbtheshock,hithitin ang shock
absorption,pagsipsip
absorptionband,pagsipsip band
absorptioncoefficient,pagsipsip koepisyent
absorptionfactor,pagsipsip kadahilanan
absorptionforce,pagsipsip puwersa
absorptionindicator,pagsipsip tagapagpahiwatig
absorptions,pagsipsip
absorptionunit,pagsipsip unit
absorptive,sumisipsip
absorptivities,kaya ng pagsipsip
absorptivity,kaya ng pagsipsip
abstain,umiwas
abstained,umiwas
abstainer,mangingilin
abstainers,mangingilin
abstainfrom,umiwas mula sa
abstaining,umiwas
abstains,kumakain
abstemious,hindi masyado
abstentionism,hindi paglahok
abstergent,paraan para sa paglilinis
abstergents,paraan para sa paglilinis
abstersion,paglilinis
abstersions,paglilinis
abstinence,pangilin
abstinent,kainaman
abstract,mahirap unawain
abstractart,abstract na sining
abstracted,lumilipad ang isip
abstractedly,na lumilipad ang isip
abstractedness,paglipad ng isip
abstracting,makuha
abstractive,nang-aabala
abstractiveness,pang-aabala
abstractnoun,abstract pangngalan
abstracts,makuha
abstractthought,abstract pag-iisip
abstruse,malabo
absurd,walang katotohanan
absurder,walang katotohanan
absurdest,walang katotohanan
absurdities,kahangalan
absurdity,kahangalan
absurdly,pabaligho
abuddhistmonk,ang isang buddhist monghe
abuilding,isanggusali
abullinachinashop,isang bull sa isang shop china
abundance,kasaganaan
abundances,kasaganaan
abundant,sagana
abundanttalent,masaganang talent
abundleofnerves,ang isang bundle ng mga ugat
abune,abuna
abuse,abuso
abused,aba
abuseoftrust,pag-abuso ng tiwala
abuser,aabuso
abuses,pagmamalabis
abusing,magmalabis
abusive,abusado
abusivelanguage,mapang-abuso wika
abusively,may pang-aabuso
abusiveword,mapang-abusong mga salita
abusivewords,mapang-abusong mga salita
abut,makaratig
abutmentarch,abutment arko
abuts,makaratig
abutted,makaratig
abutting,karatig
abuzz,humihiging
abysm,bangin
abysmal,hindi maarok
abysmalhealth,hindi maarok ng kalusugan
abysms,bangin
abyss,kailaliman
abyssal,ng malalim
abyssalzone,malalim zone
abysses,kailaliman
abyssinia,etyopya
abyssiniancat,abyssinian pusa
acacia,akasya
acaciacatechu,akasya catechu
acacias,akasya
academia,akademya
academic,propesor
academicadministrator,pang-akademikong mga administrator
academical,pang-akademya
academicals,pang-akademyang damit
academiccostume,pang-akademikong mga kasuutan
academicdegree,akademikong degree
academicdepartment,akademikong kagawaran
academicfreedom,akademikong kalayaan
academicgown,akademikong toga
academician,propesor
academicians,propesor
academicprogram,pang-akademikong mga programa
academicrelation,akademikong na may kaugnayan
academicrequirement,pang-akademikong mga kinakailangan
academicrobe,akademikong robe
academics,akademya
academicsession,akademikong session
academicterm,akademikong kataga
academicyear,akademikong taon
academies,akademya
academy,akademya
acapulcodejuarez,acapulco de juárez
acapulcogold,acapulco ginto
acardupsleeve,isang card ng up manggas
acarpous,walang bunga
accede,sumang-ayon
acceded,magtamo
accedes,magtamo
accedeto,sumang-ayon sa
acceding,magtamo
accelerate,magpabilis
accelerated,pinabilis
accelerates,tumulin
accelerating,tumulin
acceleration,pagpabibilis
accelerations,pagpabibilis
accelerator,aselerador
acceleratorpedal,aselerador pedal
accelerators,aselerador
accent,tuldik
accented,idiin
accenting,idiin
accents,punto
accentual,tumutukoy sa diin
accentuate,magpatingkad
accentuated,magpatingkad
accentuates,magpatingkad
accentuating,magpatingkad
accentuation,pagtutuldik
accentuations,pagtutuldik
accept,tanggapin
acceptability,pagkatanggap
acceptable,maaaring tanggapin
acceptance,pagtanggap
acceptanceofabid,pagtanggap ng isang bid
acceptances,pagtanggap
acceptancesampling,pagtanggap ng pagsa-sample
accepted,tinanggap
acceptguarantee,tanggapin garantiya
accepting,pagtanggap
acceptingbribes,tumatanggap ng mga bribes
accepts,tumatanggap
accesorymuscle,accesory kalamnan
access,daan
accessaries,kasabuwat
accessary,karagdagan
accesscode,mga access code
accessed,access
accesses,daan
accessibility,pagkarating
accessible,mararating
accessing,pag-access
accession,pag-akyat
accessionnumber,pag-akyat bilang
accessions,pagkaragdag
accessorial,karagdagan
accessories,aksesorya
accessory,mga dagdag na gamit
accessoryafterthefact,mga dagdag na gamit matapos ang katotohanan
accessorybeforethefact,mga dagdag na gamit bago ang katotohanan
accessorycephalicvein,mga dagdag na gamit kepaliko ugat
accessoryduringthefact,mga dagdag na gamit sa panahon ang katotohanan
accessoryfruit,mga dagdag na gamit prutas
accessoryhemiazygosvein,mga dagdag na gamit hemiazygos ugat
accessoryhemiazygousvein,mga dagdag na gamit hemiazygous ugat
accessorynerve,mga dagdag na gamit magpalakas ng loob
accessoryvertebralvein,mga dagdag na gamit makagulugod ugat
accesspath,access landas
accesstime,i-access ang oras
accho,acho
accidence,morpolohiya
accidences,morpolohiya
accident,aksidente
accidental,hindi sinasadya
accidentaldeath,ang aksidenteng kamatayan
accidentalinjury,ang hindi sinasadyang pinsala
accidentally,nang hindi sinasadya
accidentalnature,hindi sinasadyang kalikasan
accidentalprofit,hindi sinasadyang kita
accidentals,nanunungkulang
accidentprone,aksidente madaling kapitan ng sakit
accidents,aksidente
accidentsurgery,aksidente surgery
accidentswillhappen,aksidente ang mangyayari
acclaim,pagbubunyi
acclaimed,pumalakpak
acclaiming,pumalakpak
acclaims,pagbubunyi
acclamation,palakpakan
acclamations,palakpakan
acclimate,mahirati sa klima
acclimated,mahirati sa klima
acclimates,mahirati sa klima
acclimating,mahirati sa klima
acclimatisation,pagkahirati sa klima
acclimatization,pagkahirati sa klima
acclimatize,masanay sa klima
acclimatized,masanay sa klima
acclimatizes,masanay sa klima
acclimatizing,masanay sa klima
acclivous,hindi matarik
accolade,puri
accolades,puri
accommodate,maglaman
accommodated,maglaman
accommodateoneself,tumanggap ng sarili
accommodates,maglaman
accommodating,matulungin
accommodation,tuluyan
accommodationbill,tirahan bill
accommodationcompromise,tirahan kompromiso
accommodationendorser,tirahan ng endorser
accommodationladder,tirahan hagdan
accommodationnote,tirahan tandaan
accommodationreflex,tirahan pinabalik
accommodations,kaluwagan
accompanied,hatid
accompanies,samahan
accompaniment,saliw
accompaniments,saliw
accompanist,tagasaliw
accompanists,tagasaliw
accompany,samahan
accompanying,sinasamahan
accompanyingletter,kasama ng sulat
accompanyingvein,kasama ng mga ugat
accomplice,kasapakat
accomplices,kasapakat
accomplish,ganapin
accomplished,tapos na
accomplishedfact,natapos sa katotohanan
accomplishes,ganapin
accomplishing,ganapin
accomplishment,katuparan
accomplishments,mga kabutihan
accord,pagkakaisa
accordance,alinsunod
accordanceofrights,alinsunod ng mga karapatan
accordances,pagkaakma
accordandsatisfaction,makasang-ayon at kasiyahan
accordant,magkasundo
accorded,magkaisa
according,ayon sa
accordingly,nang alinsunod
accordingtoallaccounts,ayon sa lahat ng mga account
accordingtorecords,ayon sa mga tala
accordingtorule,ayon sa patakaran
accordingtotaste,ayon sa panlasa
accordingtothat,ayon sa na
accordingtothelaw,ayon sa batas
accordingtotherules,ayon sa ang mga patakaran
accordion,akurdyon
accordiondoor,kordyon pinto
accordions,akurdyon
accords,kasunduan
accordsanction,accord kapahintulutan
accost,magsimulang magsalita
accostaperson,nang magsimulang magsalita ang isang tao
accosted,sinita
accosting,magsimulang magsalita
accosts,magsimulang magsalita
accouchement,panganganak
accouchements,panganganak
accoucheur,dalubhasa sa pagpapaanak
accoucheurs,dalubhasa sa pagpapaanak
accoucheuse,dalubhasang babae sa pagpapaanak
accoucheuses,dalubhasang babae sa pagpapaanak
accountability,pananagutan
accountable,nananagot
accountablefor,nananagot para
accountably,may pananagutan
accountant,kontador
accountantgeneral,accountant pangkalahatang
accountants,kontador
accounted,account
accountholder,may-hawak ng account
accounting,account
accountingcost,accounting gastos
accountingdata,data ng accounting
accountingprinciple,accounting prinsipyo
accountingstandard,mga pamantayan ng accounting
accountoftravels,account ng paglalakbay
accountpayable,account na pwedeng bayaran
accountrepresentative,kinatawan account
accounts,account
accountsdepartment,mga account ng kagawaran
accouplement,teritoryo nasakop ng bansa
accouter,magbigay ng kagamitan
accoutered,magbigay ng kagamitan
accoutering,magbigay ng kagamitan
accouters,magbigay ng kagamitan
accoutre,magbigay ng kagamitan
accoutred,magbigay ng kagamitan
accoutres,magbigay ng kagamitan
accoutring,magbigay ng kagamitan
accredit,magbigay-kapangyarihan
accredited,pinaniwalaan
accreditedagent,pinaniwalaan agent
accrediting,paniwalaan
accredits,paniwalaan
accrete,nagnilom
accreted,maghilom
accretes,maghilom
accreting,maghilom
accretion,paghihilom
accretions,paghihilom
accrualbasis,accrual batayan
accrue,mag-ipon nang
accrued,naipon
accruedassets,naipon na mga ari-arian
accrues,nakakaipon
accruing,nag-iipon
acculturate,paunlarin ang kalinangan
acculturated,bahagi na ng kultura
accumulate,maipon
accumulated,akumulado
accumulates,maipon
accumulating,iipon
accumulation,akumulasyon
accumulations,akumulasyon
accumulative,natitipon
accumulator,nagtitipon
accumulatorregister,taga-kolekta ng singaw magrehistro
accumulators,nagtitipon
accuracies,ganap na kawastuan
accuracy,katumpakan
accurate,tama
accurately,tama
accursed,sinumpa
accurst,sinumpa
accusation,bigay-sala
accusations,paratang
accusative,akusatibo
accusativecase,akusatibo kaso
accusatorial,tinukoy sa pagsasakdal
accusatory,nagsasakdal
accuse,akusahan
accused,akusado
accuseddefendant,inakusahan akusado
accuser,akusador
accusers,akusador
accuses,akusahan
accusing,akusasyon
accustom,mamihasa
accustomed,sanay
accustoming,mahirati
accustomoneselftousing,masanay ang sarili sa paggamit ng
accustoms,mahirati
ace,alas
acentricchromosome,acentric kromosoma
aceofclubs,alas ng mga klub
aceofhearts,ace ng mga puso
aceofspades,ace ng spades
acephalous,walang ulo
acerbate,sumama ang loob
acerbated,magpasama sa loob
acerbates,magpasama sa loob
acerbating,magpasama sa loob
acerbic,maasim
acerbities,asim
acerbity,asim
acertain,sa isang tiyak na
aces,alas
acetaminophen,ang acetaminophen
acetanilide,asetanilido
acetate,asetato
acetatedisk,asetato disk
acetaterayon,asetato rayon
acetates,asetato
acetic,ng suka
aceticacid,ng suka acid
acetified,gawing suka
acetifies,gawing suka
acetify,gawing suka
acetifying,gawing suka
acetonebody,acetone katawan
acetous,maasim
acetylation,layunin ng kooperatiba
acetylchloride,acetyl klorido
acetylene,asetileno
acetylenes,asetileno
acetylgroup,acetyl grupo
acetylradical,acetyl-radikal
achangeforthebetter,ang isang pagbabago para sa mas mahusay na
achangefortheworse,ang isang pagbabago para sa mas masahol pa
achangeofair,ang isang pagbabago ng hangin
achangeofclimate,ang isang pagbabago ng klima
achangeofheart,ang isang pagbabago ng puso
achapattifriedonagriddleplate,isang chapatti pinirito sa isang kawaling malanday plate
achapterofaccidents,isang kabanata ng aksidente
ache,sakit
ached,kumirot
acheless,walang sakit
aches,sakit
achesonprocess,acheson proseso
achickenandeggproblem,ang isang manok at itlog problema
achickenandeggsituation,ang isang manok at itlog sitwasyon
achievable,matamo
achieve,makamit
achieved,nakakamit
achievement,pambihira
achievements,mga nagawa
achieverenown,makamit kabunyian
achieves,kamtan
achieving,pagkamit
achillestendon,achilles litid
aching,sumakit
achinkinarmour,isang kalansing sa armour
achinlesswonder,isang chinless magtaka
achipofftheoldblock,isang chip off ang lumang block
achmetha,achmetta
achondroplasia,ang achondroplasia
achoo,sa pista na nayon
achromatic,walang kulay
achromaticcolor,walang kulay kulay
achromaticcolour,walang kulay kulay
achromaticlens,walang kulay lens
achromatism,kakulangan ng kulay
achurningstaff,isang churning mga kawani
acid,asido
aciddye,acid tinain
acidfast,acid mabilis
acidforming,acid na bumubuo ng
acidhead,acid ulo
acidification,pag-aasido
acidifications,pag-aasido
acidified,mag-asido
acidifies,mag-asido
acidify,mag-asido
acidifying,mag-asido
acidities,kaasiman
acidity,kaasiman
acidize,mag-asido
acidized,mag-asido
acidizing,mag-asido
acidloving,acid mapagmahal
acidly,patuya
acidophilusmilk,acidophilus gatas
acidrain,acid ulan
acids,asido
acidsoil,acid lupa
acidtaste,acid lasa
acidtasting,acid pagtikim
acidulous,maasim nang bahagya
acidvalue,acid halaga
acinus,acini
acknowledge,kumilala
acknowledged,kinikilala
acknowledgement,pagkilala
acknowledgementreceipt,pagkilala resibo
acknowledgements,acknowledgments
acknowledgementslip,pagkilala slip
acknowledges,kinikilala
acknowledging,tinatanggap
acknowledgment,pagkilala
acknowledgments,pagkilala
aclayoven,isang luad oven
acleansheet,ang isang malinis na kumot
acleanslate,ang isang malinis na talaan ng mga kandidato
aclinic,pahalang
aclinicline,aclinic linya
aclosefistedman,isang malapit na kamao ng tao
aclosething,isang malapit na bagay
acloud,ulap
aclumpoflotuses,isang kumpol ng lotuses
acme,rurok
acmes,rurok
acnerosacea,ang acne rosacea
acoginthemachine,isang ngipin ng gulong sa machine
acoginthewheel,isang ngipin ng gulong sa wheel
acolyte,sakristan
acolytes,sakristan
acommonlyusedname,ang isang karaniwang ginagamit na pangalan
acorn,ng bunga ng oak
acornshaped,sa hugis ng bunga ng oak
acornsquash,ng bunga ng oak squash
acorntube,ng bunga ng oak tube
acoupleof,ang isang pares ng mga
acoustic,ng tunog
acousticagraphia,tunog agraphia
acousticaphasia,tunog makapagsalita
acousticbuoy,tunog boya
acousticdelayline,tunog pagka-antala linya
acousticdevice,ng tunog aparato
acousticgramophone,tunog gramopon
acousticimpedance,tunog impedance
acousticmeatus,tunog meatus
acousticmodem,tunog ng modem
acousticnerve,tunog ng lakas ng loob
acousticphenomenon,tunog hindi pangkaraniwang bagay
acousticpower,tunog ng kapangyarihan
acousticprojection,projection ng tunog
acousticreactance,tunog riektens
acousticresistance,tunog paglaban
acoustics,akustika
acousticspectrum,spectrum ng tunog
acousticstorage,tunog ng bagahe
acowkeeper,baka isang tagabantay
acquaint,ipagbigay-alam
acquaintance,kakilala
acquaintances,kakilala
acquainted,kilala
acquaintedwith,pamilyar sa
acquainting,sanayin
acquaintoneself,ipagbigay-alam sa sarili
acquaints,sanayin
acquaintwith,ipagbigay-alam sa
acquest,pagtatamo
acquests,pagtatamo
acquiesce,hindi tumutol
acquiesced,hindi tumutol
acquiescence,pagpayag
acquiescent,pumapayag
acquiesces,pahinuhod
acquiescing,hindi tumutol
acquire,makuha
acquireacommand,kumuha ng isang command
acquired,tinamo
acquiredhabit,nakuha sa ugali
acquiredhemochromatosis,nakuha hemochromatosis
acquiredimmunity,nakuha sa kaligtasan sa sakit
acquiredreflex,nakuha pinabalik
acquiredtaste,nakuha ng panlasa
acquirement,pagtatamo
acquirements,kaalaman
acquires,makuha
acquirethroughpractice,kumuha ng sa pamamagitan ng pagsasanay
acquiring,pulot
acquisition,pagtatamo
acquisitionagreement,acquisition kasunduan
acquisitionofsupernaturalpowers,pagkuha ng higit sa karaniwan kapangyarihan
acquisitions,pagtatamo
acquisitive,ibig na magtamo
acquit,magpawalang-sala
acquitoneself,magpawalang-sala ang sarili
acquits,kumilos
acquittal,pagpapawalang-sala
acquittals,absuwelto
acquittance,pagpapawalang-utang
acquittances,pagpapawalang-utang
acquitted,absuweltado
acquitting,kumilos
acrashingbore,ang isang pag-crash nakayayamot na tao
acreage,sukat sa mga akre
acreages,sukat sa mga akre
acrefoot,acre paa
acres,ektarya
acrid,mapakla
acridities,askad
acridity,askad
acrilan,psycholinguistic sa pagbasa
acrimonies,tulis
acrimonious,masakit
acrimony,tulis
acrobat,sirkero
acrobatic,akrobatiko
acrobaticfeat,akrobatiko kahang-hangang gawa
acrobaticleap,akrobatiko tumalon
acrobatics,akrobatika
acrobaticstunt,akrobatiko stunt
acrobats,sirkero
