English,Other
accomplishments,амжилтуудаас
accord,хэлэлэлцээрээр
accordance,зохих журмын дагуу
accorded,тогтооно
according,дагуу
accordingly,дагуу
accordion,баян хуур
accordions,хуураас
accords,гэрээнд
accost,хандах
account,данс
accountability,хариуцлага
accountable,хариуцлагатай
accountably,тооцоо тайлантай
accountancy,нягтлан бодох бүртгэлийн
accountant,нягтлан бодогч
accountants,нягтлан бодогч
accountantship,нягтлан бүртгэл
accounted,эзэлж
accounting,нягтлан бодох бүртгэл
accounts,данс
accredit,итгэмжлэх
accreditation,магадлан итгэмжлэл
accreditations,парагвай
accredited,магадлан итгэмжлэгдсэн
accrediting,магадлан итгэмжлэх
accredits,магадлан итгэмжлэл
accretionary,аккрецын
accretive,төслүүдээ өсгөх
accruable,хуримтлагдах
accrual,аккруэл
accruals,аккруэл
accrue,нэмэгдэх
accrued,хуримтлагдсан
accrues,хуримталж
accruing,хуртэж
acculturation,дадал
accumulate,хуримтлуулах
accumulated,хуримтлагдсан
accumulates,хуримтлагдана
accumulating,хуримтлуулах
accumulation,хуримтлал
accumulations,хуримтлалыг
accumulative,хуримтлуулдаг
accumulator,аккумлятор
accumulators,аккумулятор
accuracies,нягт нямбай
accuracy,үнэн зөв байдал
accurate,үнэн зөв
accurately,нягт нямбай
accursed,хараагдаг
accusation,сонсгосон ял нь
accusations,буруутгах
accusative,заахын тийн ялгал
accusatives,заахын тийн ялгал
accusatory,ялласан
accuse,буруушаах
accused,яллагдагч
accuser,яллагч
accusers,буруутгагчид
accuses,буруушаах
accusing,буруутгаж
accusingly,буруутан
accustom,нутагшуулах
accustomed,дассан
ace,хөзрийн тамга
aced,даваад гарчихсан
aces,хөзрийн тамга
acetal,ацеталь
acetaldehyde,он хүртэл ацетилальдегид
acetals,ацетил
acetaminophen,ацетаминофен
acetate,ацетат
acetic,цууны
acetone,ацетон
acetonitrile,ацетонитрил
acetyl,ацетил
acetylate,ацетилжуулах
acetylcholine,ацетилхолин
acetylene,ацетилений
acetylsalicylic,ацетилсалицилын
ach,ач
ache,өвчин
ached,өвдөж
aches,өвчин
achievable,хэрэгжих боломжтой
achieve,хүрэхийн
achieved,хүрсэн
achievement,амжилт
achievements,ололт амжилт
achiever,биелэх
achieves,хүртдэг
achieving,хүрэх
achillea,төгөл
aching,явлаа
acicular,з рхэг
acid,хүчил
acidic,хүчиллэг
acidification,хүчиллэг чанар
acidified,хүчиллэгжүүлсэн
acidity,хүчиллэг
acidosis,ацидоз
acids,хүчил
acknowledge,хүлээн зөвшөөрөх
acknowledged,хүлээн зөвшөөрөх
acknowledgement,хүлээн зөвшөөрөх
acknowledges,хүлээн зөвшөөрч
acknowledging,хүлээн зөвшөөрч
acknowledgment,хүлээн зөвшөөрөх
acknowledgments,хүлээн зөвшөөрөх
acne,батга
acnes,батга
acorn,царсны боргоцой
acorns,царсны боргоцой
acoustic,акустик
acoustical,акустик
acoustics,акустикийн
acquaint,танилцах
acquaintance,танил
acquaintances,танил
acquainted,танилцах
acquainting,танилцуулахад
acquaints,танилцуулдаг
acquiesce,маргалгүй хүлээн зөвшөөрдөг
acquiescence,хүлээн зөвшөөрүүлэх
acquire,олж авах
acquired,олж авсан
acquiree,нэгдэгч
acquirement,эзэмших
acquirer,мэдээ хүлээн авагч
acquirers,худалдан авагчид
acquires,олж авсан
acquiring,олж авах
acquisition,худалдан авах
acquisitions,худалдан авах
acquit,зөвтгөх
acquits,зөвтгөх
acquittal,цагаатгах
acquittals,цагаадах
acquitted,цагаатгагдсан
acquitting,цагаатгагдсан
acre,акр
acreage,талбайн
acres,акр
acrobat,акробатчин
acrobatic,акробат
acrobatics,акробатын
acrobats,акробат
acronym,хураангуй
acronyms,товчилсон
acropolis,акрополисийн
across,даяар
acrylic,нийлэг
act,акт
acta,акта
acted,үйлдүүлэх
acting,жүжигчний
actinium,актини
actinolite,актинолит
actinomyces,актиномицэсийн
action,үйл ажиллагаа
actionable,арга хэмжээ авах
actions,үйл ажиллагаа
activate,идэвхжүүлэх
activated,идэвхжүүлсэн
activates,идэвхижүүлдэг
activating,идэвхжүүлэх
activation,идэвхжүүлэх
activator,идэвхжүүлэгч
activators,идэвхжүүлэгчид
active,идэвхитэй
actively,идэвхтэй
activeness,идэвхжилтэй
actives,активын
activism,идэвхийг
activist,идэвхтэн
activists,идэвхтнүүд
activities,үйл ажиллагаа
activity,үйл ажиллагаа
actor,жүжигчин
actors,оролцогчид
actress,жүжигчин
actresses,жүжигчид
acts,акт
actual,бодит
actualisation,÷ лэх
actualise,actualize
actualities,бодит байдлыг
actuality,бодит
actualization,÷ лэх
actualized,гүйцэлдэхээс
actualizes,гэдгийг бодитой
actually,үнэндээ
actuals,бодит хэмжээнд
actuarial,актуарчийн
actuaries,актуарчаар
actuary,актуарчийн
actuate,туршилтын стэнд
actuators,хариу өгөгч
acupuncture,зүү тавих
acupunctures,зүүн эмчилгээ
acute,цочмог
acutely,цочмог
acutest,хурц
acyclic,цагираг
ad,зар сурталчилгаа
adage,зүйр
adamant,хатуу
adapt,дасан зохицох
adaptability,дасан
adaptable,дасан зохицох чадвартай
adaptation,дасан зохицох
adaptations,өөрчлөлт
adapted,зохицсон
adapter,адаптер
adapters,хувиргагчид
adapting,дасан зохицох
adaption,дасан зохицох
adaptive,дасан зохицох
adaptogens,дасан зохицуулагчийг
adaptor,адаптер
adaptors,хувиргагчид
adapts,зохицсон
add,нэмэх
added,нэмсэн
addenda,тендерт оролцогчийн
addendum,хоёрдугаар хавсралт
adders,эгэл загалмайт могойгоор
addict,донтогч
addicted,донтсон
addicting,донтолтоос
addiction,донтолт
addictions,донтолт
addictive,донтуулагч
addicts,донтой өвчтэй
adding,нэмэх
addition,нэмэлт
additional,нэмэлт
additionality,нэмэгдэл чанар
additionally,нэмж
additions,нэмэлтүүд
additive,нэмэлт
additives,нэмэлт
address,хаяг
addressable,хандаж
addressed,хаягласан
addressee,хаягласан
addressees,хаягласан
addresses,хаяг
addressing,асуудлыг шийдвэрлэх
adds,нэмдэг
adenocarcinoma,аденокарцинома
adenocarcinomas,аденокарцинома
adenoma,аденома
adenopathies,эмгэгших
adenopathy,тунгалгын булчирхай
adenosine,аденозин
adenoviral,аденовирүсийн
adenovirus,аденовирүсийн
adenoviruses,аденовирүс
adept,сурамгай
adequacies,хангамшилтай
adequacy,зохистой
adequate,хангалттай
adequately,хангалттай
adequateness,хүрэлцээ
adhere,баримтлах
adhered,дагаж мөрдөх
adherence,дагаж мөрдөх
adherences,наалдац
adherent,наалдамхай
adherents,баримтлагчид
adheres,биелүүлсэн
adhering,дагаж мөрдөх
adhesion,наалдамхай
adhesions,наалдац
adhesive,наалдамхай
adhesives,наагч тууз
adiabatic,адиабат
adjacency,зэргэлдээ
adjacent,зэргэлдээ
adjective,тэмдэг нэр
adjectives,тэмдэг нэр
adjoin,зэргэлдээ орших
adjoined,нэгтгэх
adjoining,зэргэлдээх
adjourn,хойшлуулах
adjourned,хойшлуулсан
adjourning,хойшлуулах
adjournment,хойшлуулснаас
adjourns,хойшлуулах
adjudge,шүүн шийдвэрлэх
adjudicate,хянан шийдвэрлэдэг
adjudicated,шийдвэр гаргах
adjudicating,шийдвэрлэх
adjudication,шүүхийн шийдвэр гаргах
adjudications,шүүхийн шийдвэр
adjudicative,шүүн таслах
adjudicator,маргаан
adjudicators,маргаан
adjudicatory,шуун
adjunct,зээлээсээ
adjust,тохируулна
adjustability,тохируулж
adjustable,тохируулгатай
adjusted,баялгийн
adjuster,тохируулагч
adjusters,компаниудыг
adjusting,тохируулах
adjustment,тохируулга
adjustments,тохируулга
adjusts,тохируулдаг
adjuvant,туслах эмүүд
adjuvants,туслах эм
admeasure,алхмаар
admin,админы
administer,зохион байгуулах
administered,удирдан
administering,удирдах
administers,эрх захирагчдын
administrated,захирамжлах
administrates,удирдаж
administrating,удирдаж
administration,удирдлага
administrations,захиргаад
administrative,засаг захиргааны
administrator,администратор
administrators,администраторууд
admins,админууд
admirable,гайхамшигтай
admiral,адмирал
admirals,адмирал
admiralty,гомдлууд
admiration,гайхал
admirations,гайхал
admire,биширдэг
admired,бахархдаг
admires,шүтэн биширдэг
admiring,сонирхлоо
admissibility,хүлээн авах боломж
admissible,боломжийн
admission,хүлээн зөвшөөрөх
admissions,эмнэлэгт хэвтсэн
admit,хүлээн зөвшөөрөх
admits,хүлээн зөвшөөрсөн
admittance,орох боломж
admittances,хэвтүүлсэн
admitted,хүлээн зөвшөөрсөн
admittedly,хүлээн зөвшөөрдөг
admittees,тэнцсэн
admitting,элсүүлнэ
admixture,хольц
admixtures,нэмэлт
admonish,анхааруулж
admonished,сэрэмжлүүлж
admonishing,зэмлэн
admonition,сануулга
admonitions,зэмлэлийн
adnexa,тууний дайврын
adolescence,өсвөр нас
adolescences,өсвөр нас
adolescent,ª свер уеийнхний
adolescents,өсвөр
adopt,нэвтрүүлэх
adopted,баталсан
adoptees,гаргаснаар
adopter,үрчлэгч
adopters,зээлдэгч
adopting,батлахдаа
adoption,батлах
adoptions,хүүхэд үрчлэх
adoptive,үрчлэн авах
adopts,батлав
adorable,гайхмаар
adorably,шүтэх
adore,шүтэх
adored,шүтэх
adores,шүтэх
adoring,шүтэх
adorn,чимдэг
adorned,чимэглэгджээ
adorning,гоех
adorns,төмөр хүлэгүүд дээрээ байрлаж
adrenal,бөөрний дээд булчирхайн
adrenalin,адреналин
adrenaline,адреналин
adrenergic,адренэргийн
adrift,шаламгай
ads,зар сурталчилгаа
adsorbed,шингээгдсэн
adsorbent,шингээгч
adsorbents,адсорбенттэй
adsorbers,адсорберт
adsorbing,шингээх
adsorption,шингээх
adulate,багшдаа
adult,насанд хүрсэн
adulterers,завхайрагчид
adulteresses,садарлагч
adulteries,ханөдаа үнэнч бус
adulterous,садар самуун
adultery,завхайрал
adulthood,насанд хүрэхээрээ
adults,насанд хүрэгчид
advance,урагшлах
advanced,дэвшилтэт
advancement,амжилт
advancements,дэвшил
advances,урьдчилгаа
advancing,урагшлуулахгүй
advantage,давуу тал
advantaged,давуу
advantageous,давуу тал
advantages,давуу тал
advent,угтах
adventitia,адвентицийн
advents,ирэлт
adventure,адал явдалт
adventurer,адал
adventurers,адал явдал хайгч
adventures,адал явдал
adventurous,адал
adverb,дайвар үг
adverbs,дайвар үг
adversarial,мэтгэлцэх
adversaries,сөргөлдөгчид
adversary,дайсан
adverse,сөрөг
adversely,сөрөг
adversities,энэ хэцүү байдлууд
adversity,саад бэрхшээл
advert,мэдээлэлийг
adverting,сурталчилгаа
advertise,сурталчлах
advertised,сурталчиллаа
advertisement,зар сурталчилгаа
advertisements,зар сурталчилгаа
advertiser,реклам
advertisers,сурталчилгаа
advertises,сурталчилдаг
advertising,зар сурталчилгаа
advertize,сурталчилгаа
advertized,сурталчилдаг
advertizing,сурталчилахад
advertorial,сурталчилгаа
adverts,зарлал
advice,зөвлөгөө
advices,зөвлөгөө
advisability,эсэхийг
advisable,зөвлөмөөр
advise,зөвлөгөө өгөх
advised,зөвлөсөн
adviser,зөвлөх
advisers,зөвлөхүүд
advises,зөвлөгөө өгөх
advising,зөвлөгөө өгөх
advisor,зөвлөх
advisories,зөвлөгөөнүүдийн
advisors,зөвлөхүүд
advisory,зөвлөгөө өгөх
advocacies,өмгөөллийн
advocacy,сурталчилгаа
advocate,өмгөөлөгч
advocated,дэмжиж
advocates,өмгөөлөгчид
advocating,ухуулга сурталчилгаа
advocator,ухуулагч
aegis,ивээл
aeolian,орсныг
aerated,хийт
aeration,агааржилтын
aerial,агаараас
aerials,антенн
aerobatic,зэргийн хөдөө аж ахуйн
aerobic,аэробикийн
aerobiological,аэробиологи
aerodrome,аэродром
aerodromes,аэродром
aerodynamic,аэродинамик
aerogel,airgel
aeronautical,нисэхийн
aeroplane,онгоц
aeroplanes,нисэх онгоц
aeros,eros
aerosol,аэрозол
aerosolization,агаарт
aerosolized,аэрозоль
aerosols,тоосонцор
aerospace,сансарын
aesthete,esthete
aesthetical,гоо сайхандаа
aesthetically,нийцтэл
aesthetician,esthetician
aesthetics,байгалийн гоо
aetiology,шалтгаан
afar,холоос
affair,ажил төрөл
affaires,зохицулалтыг
affairs,хэрэг
affect,нөлөөлөх
affected,өртсөн
affecting,нөлөөлөх
affection,хайр
affectionately,дотночлон
affections,хайр
affects,нөлөөлнө
afferent,өгсөх
affidavit,гэрчийн мэдүүлэг
affidavits,мэдүүлгүүдийг
affiliate,салбар
affiliated,салбар
affiliation,харьяалал
affiliations,гишүүнчлэл
affirm,батлах
affirmations,баталгаа
affirmative,нааштай
affirmatively,зөвшөөрсөн
affirmed,баталсан
affirming,бататгах
affirms,баталдаг
affix,тамгалах
affixed,дарсан
affixes,нөхцөлүүд
afflict,зовоох
afflicted,зовж
afflicting,төвөг
affliction,зовлон
afflictions,зовлон зүдгүүр
affluence,баялаг
affluent,чинээлэг
affluently,хангалуун
afford,төлж дийлэхгүй
affordable,боломжийн
afforded,ноогдсон
affording,хангаж
affords,хямд
afforest,ойжуулах
afforestation,ойжуулах
afforested,ойжуулсан
affrighted,айж
affront,доромжилон гутаасан
afghan,афганистаны
afghans,афганичуудын
aflatoxin,афлатоксин
aflatoxins,афлатоксин
afloat,усан дээр
afoot,хэрэглэсээр
aforementioned,дээр дурдсан
aforesaid,дээр дурдсан
aforethought,санаатайгаар
afraid,айдаг
aft,онгоцны
after,дараа
afterbirths,төрөх
afterburners,гүйцээн шатаах
afterburning,шаталтын
aftercare,засвар үйлчилгээ
aftermarket,зардаг
aftermath,уршиг
aftermost,тэгэхдээ хамгийн арын
afternoon,үдээс хойш
afternoons,үдээс
afterpeak,оройн
aftershave,сахлын
aftershaves,сахал хуссаны дараах ус
afterward,дараа нь
afterwards,дараа нь
aga,ага
again,дахин
against,эсрэг
agama,гүрвэл
agar,агар
age,насны
aged,насны
ageing,насжилт
agen,агентлагууд
agencies,агентлагууд
agency,агентлаг
agenda,хөтөлбөр
agendas,хэлэлцэх асуудал
agent,агент
agents,агентууд
ager,ахмад
agers,үеийхэнтэй
ages,насны
agglomerate,бөөгнөрөл
agglomerated,агломерацийн
agglomeration,бөөгнөрөл
agglomerations,нэгтгэл ердийн
agglutinate,наалдуулах урвал
agglutinates,шингэлсэн
agglutination,наалдуулах
agglutinins,агглютининууд
aggrandisement,aggrandizement
aggravate,хүндрүүлэх
aggravated,улам
aggravates,хурдцадлаа
aggravating,хүндрүүлэх
aggravation,доройтол
aggravations,доройтол
aggregate,нийт
aggregated,нэгтгэсэн
aggregates,агрегатууд
aggregating,нэгтгэх
aggregation,нийлбэр
aggregations,хуримтлалыг
aggregator,агрегатор
aggregators,тулгагчид
aggression,түрэмгийлэл
aggressions,түрэмгийлэл
aggressive,түрэмгий
aggressively,эрчимтэй
aggressor,түрэмгийлэгч
aggressors,түрэмгийлэгчдийг
aggrieved,хохирогч
agile,олоод
agility,самбаа
aging,насжилт
agitate,сэтгэл түгшүүлэх
agitated,хөөрөлтэй
agitates,сэтгэл түгшүүлэх
agitating,сэтгэл түгшүүлэх
agitation,ухуулах
agitational,ухуулах
agitations,цацдаг
agitator,ухуулагч
agitators,ухуулагчид
agnostic,агностик
ago,өмнө
agon,морин тэрэгний
agonies,зовлон
agonise,agonize
agonised,agonized
agonising,agonizing
agonisingly,agonizingly
agonist,агонист
agonists,агонистууд
agony,зовлон
agrarian,газар тариалангийн
agrarians,тариалан
agree,зөвшөөрөх
agreeable,нийцтэй
agreed,тохиролцсон
agreeing,тохиролцох
agreement,гэрээ
agreements,гэрээ хэлэлцээр
agrees,зөвшөөрөв
agribusiness,хөдөө аж ахуй
agribusinesses,бизнес эрхлэгчдэд
agricultural,хөдөө аж ахуйн
agriculturally,хөдөө аж ахуй
agriculture,хөдөө аж ахуй
agricultures,хөдөө аж ахуй
agriculturists,тариалан
agrochemical,агрохимийн
agrochemicals,бодисууд
agroforestry,ойн аж ахуйн хэлбэрт
agrological,хөрс судлалын
agronomic,агрономын
agronomical,хөдөө аж ахуйн
agronomics,агрономикс
agronomist,агрономич
agronomists,хөдөө аж ахуйн
agronomy,агрономч
ah,аа
ahead,өмнө
aid,тусламж
aide,туслагч
aided,хөнгөвчилдөг
aider,тусламжийн
aides,туслахууд
aiding,дэмжлэг үзүүлэхэд
aids,дох-ын
ail,айл
ailing,өвчилсөн
ailment,өвчин
ailments,эмгэг
ails,айлууд
aim,гол зорилго нь
aimed,чиглэсэн
aiming,зорилготой
aims,зорилго
ain,айн
air,агаар
airbag,дэр
airbags,аваарын дэр
airbase,нисэх хүчний баазыг
airbases,агаарын хүчний
airborne,агаарт
aircraft,нисэх онгоц
aircrew,хөлгийн баг
aircrews,явцад нисэх бүрэлдэхүүнд
aired,цацаж
airfare,нисэх онгоц
airfares,түүнчлэн тийзийн үнийг
airfield,нисэх
airfields,нисэх онгоцны буудал
airflow,агаарын урсгал
airflows,агаарын зарцуулалт
airing,цацалтын
airlifted,зөөвөрлөж өгсөн
airline,агаарын тээврийн
airliner,онгоц
airlines,агаарын тээврийн
airmail,агаарын шуудангаар
airmails,агаарын шуудан
airplane,онгоц
airplanes,нисэх онгоц
airport,нисэх онгоцны буудал
airports,нисэх онгоцны буудал
airs,цацсан
airspace,агаарын зай
airspeed,нислэгийн хурд
airstream,агаарын урсгалаар
airstrip,нисэх буудал нь
airstrips,аэродром
airtight,агаар
airtime,эфирийн цаг
airtimes,цагийг
airwave,агаарын долгион ашигладаг
airwaves,агаарын долгион
airway,амьсгалын
airways,эйрвэйз
airworthiness,нтч-ын
airworthy,нислэгт тэнцэх чадвар
aisle,байшингийн жигүүр
aisles,авахаас
aka,гэгддэг
akin,нэгэн адил
akita,акита
al,ал
alabaster,савтай үнэт
alan,алан
alarm,дохиоллын
alarmed,зогслоо
alarming,сэтгэл түгшсэн
alarmingly,шуудхан хэлэхэд
alarms,дохиолол
alas,харамсалтай нь
alaska,аляскийн
alba,цомог
albeit,дундач
albert,альберт
albinism,альбинизм
albino,албино
albinos,альбинос
albite,альбит
album,цомог
albumenize,геол
albumin,альбумины
albuminates,альбуминат
albuminuria,микроальбуминури
albums,цомог
alco,апух
alcohol,согтууруулах ундааны
alcoholic,согтууруулах
alcoholicity,ундаа
alcoholics,архичин
alcoholism,архидалт
alcoholisms,алкоголизм
alcoholometry,спиртийн
alcohols,спирт
alcoves,хотос
aldehyde,үнэрийн
aldehydes,альдегидүүд
alder,нигүрс
aldosterone,альдостероны
aldosteronism,альдостеронизм:
aldrin,алдрин
alencon,alençon
alert,бөгөөд дохио авах байрлуулах
alerted,сануулах програмыг ашигласан
alerter,сонор сэрэмжтэй
alertest,сонор сэрэмжтэй
alerting,мэдэгдэлгүйгээр
alertness,сонор
alerts,анхааруулга
ales,алес
alexander,александр
alfalfa,царгас
alfalfas,царгасыг
algae,замаг
algorithm,алгоритм
algorithmic,алгоритмын
algorithms,алгоритмууд
alias,өөр
aliases,холбоосууд
aliasing,хуурамч дүр
alibi,хэрэгт холбогдолгүйн баталгаа
alibis,хэрэгт холбогдолгүйн баталгаа
alien,гадаадын иргэний
alienate,холдуулах
alienated,хурааж
alienates,холдуулах
alienating,холдуулах
alienation,төрөөс ангид
alienations,хөндиирэх явдал
alienator,херенгийг худалдсан
aliens,харь
alight,буух
alighted,буух
alighting,буух
alights,буух
align,уялдуулах
aligned,нэгдэх
aligning,нийцүүлэх
alignment,чиглэл
alignments,чиглэлийг
aligns,уялддаг
alike,нэгэн адил
aliment,бололцоо
alimentary,хоол
alimentation,хоол тэжээлийн
aliments,тэтгэлэг
alimonies,ургийн тэтгэвэр
alimony,хүүхдийн тэтгэмж
aline,алина
aliquot,аликвот
alison,алисон
alit,буух
alive,амьд
aliya,алия
alkali,шүлтийн
alkalic,шүлтлэг
alkaline,шүлтлэг
alkalinity,шүлтлэг
alkalis,шүлт
alkalized,шүлтлэг орчинтой
alkaloid,алкалоид
alkaloids,алкалоидын
alkalosis,алкалоз
alkane,алкан
alkanes,алканууд
alkene,алкень
all,бүх
allegation,мэдэгдэл
allegations,авлигын
alleged,сэжигтэн
allegedly,хэмээн буруутгагдаад
allegiance,үнэнч байдал
allegiances,үнэнч байдал
alleging,нэхэмжлэлийг
allele,аллель
alleles,аллелийг
allergen,харшил
allergenic,харшил
allergens,харшил
allergic,харшлын
allergies,харшилтай
allergy,харшилтай
alleviate,бууруулах
alleviated,багасгах
alleviates,ангижруулахуй
alleviating,бууруулах
alleviation,бууруулах
alley,модот гудамж
alleys,модот гудамж
alliance,холбоо
alliances,холбоо
allied,холбоот
allies,холбоотнууд
alligator,торон
alligators,матар
alloantibodies,алло-эсрэгбиеүд
allocate,хуваарилах
allocated,хуваарилсан
allocates,хуваарилна
allocating,хуваарилах
allocation,хуваарилах
allocations,хуваарилалт
allogeneic,аллоген
allopathic,орчин үеийн
allot,тараах
allotment,хувь
allotments,хуваарилан
allotropes,аллотропиуд
allots,тараах
allotted,хуваарилсан
allotting,хуваарилж
allow,боломж олгох
allowable,зөвшөөрөгдөх
allowance,тэтгэмж
allowances,тэтгэмж
allowed,зөвшөөрөгдсөн
allowing,олгож
allows,олгодог
alloy,хайлшин
alloyed,чанаржуулсан
alloying,хайлшны
alloys,хайлш
alluded,товч
allure,сэтгэл татах
allured,сэтгэл татах
allures,сэтгэл татах
alluring,дур булаам
allusion,цухуйлгахаас
allusions,битуу
alluvial,аллювийн
alluvials,шороон
alluvium,алттай
ally,холбоотон
allyl,алил
alma,алма
almandine,альмандин
almighty,бүхнийг чадагч
almond,бүйлс
almonds,бүйлс
almost,бараг
alms,өглөгүүд
aloe,зуун настын
aloft,онгоцыг агаарт тогтоож
