English,Other
solicitors,адвокати
adequate,адекватен
adequately,адекватно
adequacy,адекватност
adela,адела
adelaide,аделаида
adeline,аделин
adem,адем
aden,аден
adenine,аденин
adenoid,аденоиден
adenoids,аденоиди
adenoma,аденом
adenomas,аденоми
adepts,адепти
adair,адеър
addie,ади
adiabatic,адиабатен
adiabatically,адиабатно
adios,адиос
adirondack,адирондак
additively,адитивно
adm,адм
administrative,административен
administratively,административно
admin,администратор
administrator,администратор
administrators,администраторите
administrations,администрации
administration,администрация
administer,администрира
administers,администрира
administrating,администрирането
administrated,администрирани
administering,администрираща
admiral,адмирал
admirals,адмирали
admiralty,адмиралтейството
adolph,адолф
adolphe,адолф
adolphus,адолф
adonis,адонис
adrenalin,адреналин
adrenaline,адреналин
address,адрес
adresse,адрес
addressee,адресат
generis,адресат
addressd,адресати
addressed,адресати
addressees,адресати
addresses,адреси
addressing,адресиране
addressable,адресируем
addressability,адресируемост
hadrian,адриан
adrienne,адриен
hadron,адронен
hadrons,адрони
hellish,адски
hellishly,адски
infernal,адски
infernally,адски
hellfire,адския огън
adsorb,адсорбира
adsorbed,адсорбиран
adsorption,адсорбция
adhesion,адхезия
adjutant,адютант
af,ае
aie,аеи
aeolian,аелолийски
aerator,аератор
aeration,аерация
aerates,аерира
aerify,аерирам
aerating,аериране
aero,аеро
aerobe,аероб
aerobic,аеробен
aerobes,аероби
aerobics,аеробика
aerobically,аеробно
airfields,аерогари
airbrush,аерограф
aerodynamics,аеродинамика
aerodynamic,аеродинамичен
streamlined,аеродинамичен
aerodynamically,аеродинамично
aerosol,аерозол
aerosols,аерозоли
aeronautical,аеронавигационна
aeronautic,аеронавтен
aeronautics,аеронавтика
aerofoils,аеротела
agio,ажио
in,аз н
meno,аз не
io,аз о
meo,аз о
iam,аз съм
ill,аз ще
hazael,азаил
azaleas,азалии
azalea,азалия
azariah,азария
azarias,азария
asbestos,азбест
asbestosis,азбестоза
alphabet,азбука
alphabets,азбуки
alphabetic,азбучен
alphabetical,азбучен
azerbaijan,азербайджан
asian,азиатски
asiatic,азиатски
asians,азиатци
asiatics,азиатци
azimuth,азимут
azimuthal,азимут
asia,азия
asien,азия
azores,азорски острови
nitrogen,азот
nitric,азотен
nitrogenous,азотен
nitrous,азотист
ive,айв
eigner,айгнер
idaho,айдахо
ayer,айер
isaacs,айзъкс
icke,айк
ike,айк
aiken,айкън
islanders,айлендърс
aileen,айлийн
eileen,айлийн
einstein,айнщайн
irish,айриш
berg,айсберг
iceberg,айсберг
icebergs,айсберги
ayesha,айша
ow,ак
akka,ака
acad,акад
academies,академии
academician,академик
academicians,академици
academics,академици
academic,академичен
academical,академически
academia,академичните среди
academically,академично
academy,академия
academe,академията
acanthus,акантус
acapulco,акапулко
mites,акари
acacias,акации
acacia,акация
aqua,аква
aqua­,аква
aqualung,акваланг
aquamarine,аквамарин
aquanaut,акванавт
watercolour,акварел
watercolours,акварели
aquarium,аквариум
aquaria,аквариуми
aquariums,аквариуми
aqueduct,акведукт
aqueducts,акведукти
aquileia,аквилея
aquinas,аквински
aquitaine,аквитания
achille,акиле
acclamations,акламации
acclamation,акламация
acclimatisation,аклиматизация
acclimatising,аклиматизира
acclimatised,аклиматизират
acne,акне
if,ако
failing,ако не
accompanist,акомпанятор
chord,акорд
accordion,акордеон
accordions,акордеони
accordionist,акордеонист
accords,акорди
chords,акорди
berthed,акостирал
mooring,акостиране
moorings,акостиране
accra,акра
acres,акра
accreditation,акредитация
credentials,акредитивни писма
accredits,акредитира
accredited,акредитиран
accrediting,акредитиращ
acrylic,акрил
acrylics,акрили
acrobat,акробат
contortionist,акробат
acrobats,акробати
acrobatics,акробатика
tumbling,акробатика
acrobatic,акробатически
aerobatic,акробатични
acronym,акроним
acronyms,акроними
acropolis,акропол
acrostic,акростих
accelerometers,акселерометри
accelerometer,акселерометър
accessory,аксесоар
accessories,аксесоари
axial,аксиален
axially,аксиално
axillary,аксиларен
axiom,аксиома
axiomatic,аксиоматичен
axiomatically,аксиоматично
axioms,аксиоми
axon,аксон
axons,аксони
act,акт
assets,актив
activator,активатор
activators,активатори
activations,активации
active,активен
intensify,активизира
relaunching,активизиране
resurgence,активизиране
activism,активизъм
activates,активира
enacts,активира
activated,активирана
enabled,активирана
activating,активиране
activation,активиране
activate,активирате
reactivate,активирате
activists,активисти
campaigners,активисти
actives,активни
actively,активно
actinides,актиниди
acts,актове
actress,актриса
actresses,актриси
topical,актуален
updater,актуализатор
updates,актуализации
update,актуализация
updated,актуализиран
actualised,актуализирана
actualisation,актуализиране
updating,актуализиране
topicality,актуалност
actor,актьор
thespian,актьор
actors,актьори
histrionic,актьорски
acting,актьорско майсторство
actuary,актюер
actuaries,актюери
actuarial,актюерска
shark,акула
sharks,акули
accumulator,акумулатор
accumulators,акумулатори
batterie,акумулатори
rechargeable,акумулаторна
chiropractors,акупресура
acupuncture,акупунктура
acupuncturists,акупунктура
acupuncturist,акупунктурист
accurately,акуратно
acoustics,акустика
acoustic,акустичен
acoustical,акустичен
acoustically,акустично
obstetrician,акушер
gynaecologist,акушер гинеколог
obstetricians,акушер гинеколози
midwife,акушерка
midwives,акушерки
obstetric,акушерски
midwifery,акушерство
obstetrics,акушерство
accents,акценти
emphases,акценти
highlights,акценти
accenting,акцентира
accentuates,акцентира
accentuating,акцентирайки
accentuated,акцентиран
accentuate,акцентират
acceptation,акцептацията
acceptances,акцепти
accepter,акцептор
acceptor,акцептор
acceptors,акцептори
excise,акциз
equities,акции
shares,акции
shareholder,акционер
stockholder,акционер
shareholders,акционерите
stockholders,акционерите
shareholding,акционерната
anonyme,акционерни
actium,акциум
savvy,акъл
acre,акър
ala,ала
alabama,алабама
alabaster,алабастър
aladdin,аладин
alaeddin,аладин
alans,алани
alanine,аланин
alaric,аларик
alarm,аларма
beeper,аларма
alarmism,алармаджийство
barker,алармаджия
alarms,аларми
allahabad,алахабад
alba,алба
albania,албания
albanian,албанският
albanians,албанците
albatross,албатрос
albatrosses,албатросите
alberoni,алберони
alberti,алберти
albertus,албертус
albinus,албин
albinism,албинизъм
albino,албинос
albion,албион
album,албум
albums,албуми
scrapbooks,албуми
albumen,албумин
albumin,албумин
alvan,алван
alvar,алвар
alvarado,алварадо
alvas,алвас
alveolar,алвеоларен
alveoli,алвеоли
algebra,алгебра
algebras,алгебри
algebraist,алгебрик
algebraic,алгебричен
algebraical,алгебричен
algebraically,алгебрично
algorithms,алгоритми
algorithmic,алгоритмична
algorithmically,алгоритмично
algorithm,алгоритъм
alda,алда
aldehyde,алдехид
aldehydes,алдехиди
aldrin,алдрин
aldershot,алдършот
halberd,алебарда
halberds,алебарди
allegories,алегории
allegorical,алегоричен
allegorically,алегорично
allegory,алегория
alegre,алегре
allegri,алегри
allegro,алегро
alleys,алеи
alec,алек
alexandrian,александрийската
alexandrine,александрийски
alexandrians,александрийците
alexandrina,александрина
alexandria,александрия
alexandrovitch,александрович
alexandrovna,александровна
alexander,александър
alexanders,александър
alexei,алексей
alexey,алексей
alexius,алексий
allele,алел
alleles,алели
allelic,алелния
alembic,алембик
scarlet,ален
aleppo,алепо
allergen,алерген
allergens,алергени
allergies,алергии
allergic,алергичен
allergy,алергия
aileron,алерон
alessandria,алесандрия
ales,алеш
alley,алея
promenade,алея
algeria,алжир
algiers,алжир
algerian,алжирски
alibaba,али баба
beten,али ветен
alibi,алиби
alibis,алиби
alligator,алигатор
alligators,алигатори
alida,алида
aliquot,аликвотна
hallelujah,алилуя
alicia,алисия
alister,алистър
alison,алисън
allinson,алисън
alliterative,алитерационен
alliteration,алитерация
aliphatic,алифатни
alcala,алкала
alkali,алкален
alkaline,алкален
alkalies,алкали
basify,алкализира
alkalic,алкална
alkalinity,алкалност
alkaloid,алкалоид
alkaloids,алкалоиди
alkanes,алкани
alcibiades,алкивиад
alkyl,алкил
alcinous,алкиной
alcohol,алкохол
alcohols,алкохоли
alcoholism,алкохолизъм
dipsomania,алкохолизъм
alcoholic,алкохолик
dipsomaniac,алкохолик
alcoholics,алкохолици
alcuin,алкуин
alla,алла
alla­,алла
allah,аллах
almagro,алмагро
almanacs,алманаси
almanac,алманах
almanack,алманах
almeria,алмерия
ahoy,ало
allo,ало
hallo,ало
hullo,ало
aloe,алое
aloes,алое
alois,алоис
allotropic,алотропна
aloha,алоха
alpaca,алпака
alpacas,алпака
alps,алпи
brogue,алпийка
alpine,алпийски
rockery,алпинеум
mountaineering,алпинизъм
alcide,алсид
alston,алстън
alt,алт
alto,алт
contralto,алт
altera,алтера
alternative,алтернатива
alternatives,алтернативи
alternatively,алтернативно
alternator,алтернатор
alternators,алтернатори
altimeter,алтиметър
altruism,алтруизъм
altruist,алтруист
altruistic,алтруистичен
altruistically,алтруистично
altura,алтура
alumina,алуминиев оксид
aluminium,алуминий
aluminum,алуминий
alf,алф
alpha,алфа
alphas,алфи
alphonse,алфонс
alphonso,алфонсо
alford,алфорд
alchemist,алхимик
alchemists,алхимици
alchemical,алхимична
alchemy,алхимия
avid,алчен
covetous,алчен
gloating,алчен
grasping,алчен
greedy,алчен
miserly,алчен
greediest,алчният
avarice,алчност
cupidity,алчност
rapacity,алчност
allusions,алюзии
allusion,алюзия
alaska,аляска
alaskan,аляска
ama,ама
finches,амадини
amado,амаду
amasis,амазис
amazon,амазонка
amazons,амазонки
amazonian,амазонска
amalgam,амалгама
tain,амалгама за огледала
amalgams,амалгами
amalie,амали
amalek,амалик
amalekites,амаличаните
amman,аман
haman,аман
amasa,амаса
amaziah,амасия
amateurs,аматьори
amateurishly,аматьорски
empties,амбалаж
wrapping,амбалаж
ambivalent,амбивалентно
ambivalence,амбивалентност
ambitions,амбиции
ambitious,амбициозен
aspiring,амбициозен
ambitiously,амбициозно
ambition,амбиция
amboise,амбоаз
ambergris,амбра
embrasure,амбразура
porthole,амбразура
ambrosia,амброзия
bagman,амбулантен търговец
hawker,амбулантен търговец
peddler,амбулантен търговец
pedlar,амбулантен търговец
hawkers,амбулантни търговци
peddlers,амбулантни търговци
pedlars,амбулантни търговци
ambulant,амбулаторен
ambulatory,амбулаторен
outpatients,амбулаторни
pulpit,амвон
pulpits,амвони
amoeba,амеба
amoebae,амеби
amoebic,амебна
amelie,амели
amenorrhoea,аменорея
amerigo,америго
america,америка
calico,американ
americanism,американизъм
sisal,американска агава
peccary,американска дива свиня
avoirdupois,американска система на теглене
american,американската
moose,американски лос
bobcat,американски рис
americans,американците
americium,америций
amethyst,аметист
amethysts,аметисти
amethystine,аметистов
amie,ами
ammianus,амиан
amigo,амиго
amide,амид
amiel,амиел
amiens,амиен
amen,амин
amine,амин
amines,амини
amino,амино
amys,амис
amistad,амистад
amnesia,амнезия
amnesiac,амнезия
amnesic,амнезия
amnesties,амнистии
amnesty,амнистия
ammon,амон
ammonium,амоний
ammonites,амонити
ammonia,амоняк
hartshorn,амонячна сода
amoral,аморален
amorality,аморалност
amorites,аморейците
amortisation,амортизация
depreciating,амортизация
depreciation,амортизация
amortised,амортизираната
dampers,амортисьори
damping,амортисьорите
amorphous,аморфен
structureless,аморфен
ampere,ампер
amps,ампера
amperes,ампери
ammeter,амперметър
ampersands,амперсанди
amplitude,амплитуда
amplitudes,амплитуди
amplifications,амплификациите
ampule,ампула
ampoules,ампули
ampules,ампули
amputations,ампутации
ablation,ампутация
amputee,ампутация
amputated,ампутиран
amputation,ампутиране
amputees,ампутирани крайници
amsterdam,амстердам
amulet,амулет
amulets,амулети
amphetamine,амфетамин
amphetamines,амфетамини
amphibia,амфибии
amphibian,амфибия
amphitheatres,амфитеатри
amphitheater,амфитеатър
amphitheatre,амфитеатър
amphora,амфора
ann,ан
ana,ана
anabaptists,анабаптисти
annabel,анабел
anabolic,анаболен
anagram,анаграма
anagrams,анаграми
anaerobic,анаеробно
anaerobically,анаеробно
anaconda,анаконда
anacondas,анаконди
anacreon,анакреон
anaxagoras,анаксагор
analgesia,аналгезия
analgesic,аналгетик
analgesics,аналгетици
anal,анален
analysis,анализ
assay,анализ
analyser,анализатор
parser,анализатор
analysers,анализатори
analysts,анализатори
analyses,анализи
assays,анализи
analyse,анализирам
analyze,анализирам
dissect,анализирам
analysable,анализиране
analysing,анализиране
analyzing,анализиране
analysed,анализирани
analyzed,анализирани
parsed,анализирани синтактичнo
assayed,анализирано
analyst,аналитик
analytic,аналитичен
analytical,аналитичен
memoria,аналитични
analytically,аналитично
anally,анално
analogue,аналог
analogies,аналогии
analogical,аналогичен
analogous,аналогичен
analogously,аналогично
analogy,аналогия
analogues,аналози
lectern,аналой
anamorphic,анаморфична
annan,анан
ananas,ананас
pineapple,ананас
pineapples,ананаси
ananias,анания
annapolis,анаполис
anarchism,анархизъм
anarchist,анархист
anarchists,анархисти
freewheeling,анархистични
anarchistic,анархистично
anarchic,анархичен
anarchical,анархичен
anarchy,анархия
anise,анасон
aniseed,анасон
aniseeds,анасон
anastasius,анастасий
anastasia,анастасия
anat,анат
anathema,анатема
anathemas,анатеми
anatole,анатол
anatomist,анатом
anatomists,анатоми
anatomic,анатомически
anatomical,анатомически
anatomies,анатомични
anatomically,анатомично
anatomy,анатомия
anaphora,анафора
anaphoric,анафоричните
anachronisms,анахронизми
anachronism,анахронизъм
anachronistic,анахронична
anvers,анверс
commitments,ангажименти
engagements,ангажименти
commits,ангажира
committed,ангажиран
engaged,ангажиран
commit,ангажират
engage,ангажират
preoccupying,ангажиращ
angel,ангел
angelus,ангел господен
angels,ангели
angelica,ангелика
angelos,ангелос
angelic,ангелски
cherubic,ангелски
seraphic,ангелски
angina,ангина
angioplasty,ангиопластика
anglais,англе
anglaise,английска
southdown,английска порода овце
english,английски
anglican,англикански
englishmen,англичани
limeys,англичани
britisher,англичанин
englander,англичанин
englishman,англичанин
englishwoman,англичанка
englishwomen,англичанки
england,англия
angola,ангола
angolans,ангола
angolan,анголския
angora,ангорска вълна
angstroms,ангстрьома
angouleme,ангулем
anda,анда
andalusia,андалусия
andalusian,андалуски
andaman,андаманско
andante,анданте
ander,андер
anders,андерс
angele,анджели
angelico,анджелико
angelina,анджелина
andorra,андора
andra,андра
andras,андраш
andrey,андрей
android,андроид
androids,андроиди
andromache,андромаха
andronicus,андроник
andrew,андрю
aneurysm,аневризма
aneurysms,аневризми
anecdote,анекдот
anecdotes,анекдоти
anecdotal,анекдотичен
anneke,анеке
annexations,анексии
annexing,анексиране
annexation,анексия
anaemic,анемичен
anemic,анемичен
anaemia,анемия
anemia,анемия
anemones,анемони
anergy,анергията
anaesthetist,анестезиолог
anaesthetists,анестезиолози
anaesthetising,анестезиране
anaesthesia,анестезия
anaesthetics,анестетици
angers,анже
angelique,анжелик
ani,ани
anisotropies,анизотропиите
anisotropy,анизотропия
anisotropic,анизотропна
aniline,анилин
anima,анима
animator,аниматор
animators,аниматори
animations,анимации
animated,анимационен
animation,анимационен филм
cartoons,анимационни филми
anime,аниме
animi,аними
animism,анимизъм
animating,анимиране
animists,анимисти
animistic,анимистичната
animo,анимо
anionic,анионен
anion,аниони
anions,аниони
annis,анис
anita,анита
annihilates,анихилира
ankara,анкара
anchoring,анкериране
poll,анкета
polls,анкети
surveys,анкети
questionnaire,анкетна карта
inquirer,анкетьор
interviewers,анкетьори
enclaves,анклави
ancona,анкона
anker,анкър
anna,анна
annas,анна
anny,анни
ano,ано
anode,анод
anodes,аноди
anodised,анодиран
anomalous,аномален
abnormalities,аномалии
anomalies,аномалии
abnormality,аномалия
anomaly,аномалия
anomalously,аномално
anonym,аноним
anonymous,анонимен
anonymously,анонимно
stillen,анонимно
anonymity,анонимност
anorak,анорак
anoraks,анораци
parkas,анораци
anorexic,анорексичка
anorexia,анорексия
abnormal,анормален
aberrant,анормална
annotations,анотации
annotation,анотация
headnote,анотация
annotate,анотирам
annotated,анотиран
annotating,анотиране
henri,анри
henriot,анрио
ensembles,ансамбли
ensemble,ансамбъл
ansbach,ансбах
anselm,анселм
anselme,анселм
anstruther,анстрътър
anson,ансън
entablature,антаблеман
antagonised,антагонизира
antagonises,антагонизира
antagonise,антагонизират
antagonising,антагонизиращо
antagonisms,антагонизми
antagonism,антагонизъм
antagonist,антагонист
antagonists,антагонисти
antagonistic,антагонистичен
entente,антантата
antar,антар
antarctica,антарктида
antarctic,антарктически
antwerp,антверпен
anthea,антеа
antecedent,антедецент
antenna,антена
aerials,антени
antennae,антени
antennas,антени
antero,антеро
anti,анти
antacid,антиацид
antacids,антиациди
antibiotic,антибиотик
antibiotics,антибиотици
antiviral,антивирусен
antigen,антиген
antigenic,антигенен
antigens,антигени
antigonus,антигон
antigone,антигона
antigua,антигуа
antidepressant,антидепресант
antidepressants,антидепресанти
antidotes,антидоти
antietam,антиетам
antiquarian,антиквар
antiquary,антиквар
antiquarians,антиквари
curios,антиквариати
antiquities,антикварни предмети
antiques,антики
anticoagulants,антикоагуланти
antilles,антили
antelope,антилопа
antelopes,антилопи
antimatter,антиматерия
antimony,антимон
antinous,антиной
antioxidants,антиоксиданти
antiochus,антиох
antioch,антиохия
antipas,антипа
antipathies,антипатии
antipathetic,антипатичен
antipathy,антипатия
aversion,антипатия
antipater,антипатър
antipodes,антиподи
antiseptics,антисептици
antiseptic,антисептичен
antisocial,антисоциален
antistatic,антистатични
antithesis,антитеза
antitheses,антитези
antibodies,антитела
antitrust,антитръстовото
antibody,антитяло
antifreeze,антифриз
antihistamines,антихистамини
antichrist,антихрист
anticyclone,антициклон
antiparticles,античастици
antique,античен
anthologies,антологии
anthology,антология
garner,антология
antonelli,антонели
antonym,антоним
antonyms,антоними
antoninus,антонин
antonios,антониос
anthrax,антракс
carbuncles,антракс
interlude,антракт
intermission,антракт
antral,антрална
anthracite,антрацит
cendre,антрацитова
vestibules,антрета
antrim,антрим
anthropic,антропния
anthropogenic,антропогенно
anthropogenically,антропогенно
anthropologist,антрополог
anthropological,антропологична
anthropology,антропология
anthropologists,антрополози
anthropometric,антропометрични
anthropomorphic,антропоморфен
anthropomorphism,антропоморфизъм
anthropocentric,антропоцентрична
entourage,антураж
anu,ану
anubis,анубис
cancellations,анулации
annuls,анулира
cancel,анулира
cancels,анулира
nullified,анулира
rescind,анулира
voided,анулира
nullify,анулирам
abrogation,анулиране
annulment,анулиране
cancellation,анулиране
nullification,анулиране
annulus,анулуса
anus,анус
anhalt,анхалт
anchises,анхис
antium,анций
tracksuit,анцуг
tracksuits,анцузи
ancho,анчо
anchovies,аншоа
anchovy,аншоа
