English,Other
adapting,ადაპტაციას
adaptation,ადაპტაციის
adaption,ადაპტაციის
adaptivity,ადაპტაციის
adapter,ადაპტერი
adaptor,ადაპტერი
adaptable,ადაპტირებადი
adapted,ადაპტირებული
adaptive,ადაპტური
adagio,ადაჟიო
collate,ადარებს
compares,ადარებს
likens,ადარებს
confirm,ადასტურებენ
accepts,ადასტურებს
affirms,ადასტურებს
certifies,ადასტურებს
confirms,ადასტურებს
corroborate,ადასტურებს
endorse,ადასტურებს
reaffirms,ადასტურებს
sustains,ადგება
compiles,ადგენს
divined,ადგენს
establishes,ადგენს
resolves,ადგენს
localities,ადგილას
locations,ადგილას
paces,ადგილები
seating,ადგილები
terrains,ადგილები
seats,ადგილების რაოდენობა
places,ადგილებში
ground,ადგილზე
spot,ადგილზე
ranked,ადგილზეა
place,ადგილი
venue,ადგილი
seater,ადგილიანი
location,ადგილმდებარეობა
indigenize,ადგილობრივ მოსახლეობას
locally,ადგილობრივად
locals,ადგილობრივები
local,ადგილობრივი
topically,ადგილობრივი
hemicycle,ადგილობრივი დროით
whereabouts,ადგილსამყოფელი
appellations,ადგილწარმოშობის დასახელებები
adequately,ადეკვატურად
adequate,ადეკვატური
adequacy,ადეკვატურობის
adenine,ადენინი
adenovirus,ადენოვირუსი
adenoviral,ადენოვირუსული
adenocarcinomas,ადენოკარცინომები
carcinomas,ადენოკარცინომის
adenomatous,ადენომატოზური
advection,ადვექცია
easily,ადვილად
readily,ადვილად
inflammables,ადვილად აალებადი
guessable,ადვილად გამოსაცნობი
washable,ადვილად გასარეცხი
defeasible,ადვილად გასაუქმებელი
easier,ადვილი
advocates,ადვოკატები
attorneys,ადვოკატები
lawyers,ადვოკატები
barristers,ადვოკატების
advocate,ადვოკატი
attorney,ადვოკატი
barrister,ადვოკატი
lawyer,ადვოკატი
advocacy,ადვოკატირების
advocating,ადვოკატირების
advocation,ადვოკატირების
disbarred,ადვოკატის საქმიანობა აუკრძალეთ
lawer,ადვოკატმა
overflows,ადიდდება
glorifying,ადიდებდა
extol,ადიდებს
glorify,ადიდებს
plumps,ადიდებს
burst,ადიდებული
swelled,ადიდებულმა
swollen,ადიდებულმა
adipocyte,ადიპოციტში
administrators,ადმინისტრატორები
administrator,ადმინისტრატორის
administration,ადმინისტრაცია
moderating,ადმინისტრაცია
executively,ადმინისტრაციამ
administrations,ადმინისტრაციების
administrative,ადმინისტრაციული
administer,ადმინისტრირება
administrate,ადმინისტრირება
administered,ადმინისტრირებას
administers,ადმინისტრირებას
administrating,ადმინისტრირების
admiral,ადმირალი
admirals,ადმირალი
before,ადრე
earlier,ადრე
formerly,ადრე
predates,ადრე
previously,ადრე
prior,ადრე
sooner,ადრე
adrenalectomy,ადრენალექტომიის
adrenaline,ადრენალინი
adrenergic,ადრენერგული
addressees,ადრესატები
addressee,ადრესატი
addresser,ადრესატი
infancy,ადრეულ ჩამოყალიბების სტადიაში
earliest,ადრეული
preexisting,ადრეული
customised,ადრინდელს
customized,ადრინდელს
sorbents,ადსორბენტები
adsorbent,ადსორბენტი
adsorbed,ადსორბირებული
adsorption,ადსორბციული
adsorptive,ადსორბციული
boil,ადუღება
boils,ადუღება
adhesives,ადჰეზივების
blazed,აენთო
aeration,აერაციის
combing,აერთიანებს
combining,აერთიანებს
concur,აერთიანებს
conflate,აერთიანებს
conjoins,აერთიანებს
incorporates,აერთიანებს
integrates,აერთიანებს
strayed,აერია
aerobes,აერობები
aerobics,აერობიკა
aerobically,აერობულ
aerobic,აერობული
airbuses,აერობუსის
aerodynamics,აეროდინამიკა
aerodynamic,აეროდინამიკური
aerodromes,აეროდრომების
airdromes,აეროდრომების
airfields,აეროდრომების
aerodrome,აეროდრომზე
airdrome,აეროდრომზე
airbase,აეროდრომი
airfield,აეროდრომი
aerosols,აეროზოლების
freshener,აეროზოლი
aerosolised,აეროზოლურ
aerosol,აეროზოლური
aerological,აეროლოგიური
aeronaut,აერონავტი
airports,აეროპორტები
airport,აეროპორტში
aerophobia,აეროფობიაც
subcontract,აეყვანა
deflect,აეცილებინა
explaining,აეხსნა
junctional,ავ
ailing,ავადმყოფი
iller,ავადმყოფი
illest,ავადმყოფი
sick,ავადმყოფი
sicker,ავადმყოფი
sickest,ავადმყოფი
sickness,ავადმყოფობა
sicknesses,ავადმყოფობა
illness,ავადმყოფობის
maladies,ავადმყოფობისგან
morbidity,ავადობის
leopard,ავაზა
panther,ავაზა
enjoins,ავალდებულებს
mandating,ავალდებულებს
obligates,ავალდებულებს
oblige,ავალდებულებს
obliges,ავალდებულებს
forefronts,ავანგარდში
vanguard,ავანგარდში
adventurism,ავანტიურას
adventurers,ავანტიურისტები
adventurer,ავანტიურისტი
venturesome,ავანტიურისტული
adventurist,ავანტიურული
propped,ავარდნა
blackouts,ავარია
breakdown,ავარია
crash,ავარია
crashes,ავარია
emergences,ავარიების
emergently,ავარიულად
avatars,ავატარები
build,ავაშენოთ
obverse,ავერსი
furnishings,ავეჯი
furniture,ავეჯი
furnitures,ავეჯი
authenticating,ავთენთიფიკაციის
authentic,ავთენტური
malignancies,ავთვისებიანი
malignant,ავთვისებიანი
malignancy,ავთვისებიანობის
unkinder,ავი
unkindest,ავი
wickeder,ავი
wickedest,ავი
bemoans,ავიაკატასტროფას
airline,ავიაკომპანია
flight,ავიაკომპანიის
airliners,ავიალაინერების
airmail,ავიაფოსტა
airmails,ავიაფოსტა
aviation,ავიაცია
aviations,ავიაცია
airways,ავიახაზები
ascended,ავიდა
avionics,ავიონიკა
ominously,ავისმომასწავებლად
screeching,ავისმომასწავებლად
molest,ავიწროებდნენ
harass,ავიწროვებენ
forgets,ავიწყდება
forgetting,ავიწყდება
manifests,ავლენს
reveals,ავლენს
unforthcoming,ავლენს
circumventing,ავლის
maleficence,ავნო
avocados,ავოკადო
disseminates,ავრცელებს
distributes,ავრცელებს
complemented,ავსებს
complements,ავსებს
drenches,ავსებს
fills,ავსებს
autobahns,ავტობანების
autobahn,ავტობანის
speedway,ავტობანის
autobiography,ავტობიოგრაფია
autobiographic,ავტობიოგრაფიული
autobuses,ავტობუსები
buses,ავტობუსები
busses,ავტობუსები
bus,ავტობუსი
autobus,ავტობუსით
autographs,ავტოგრაფები
autograph,ავტოგრაფი
autography,ავტოგრაფი
autographic,ავტოგრაფული
autocephaly,ავტოკეფალიის
autocatalytic,ავტოკეფალური
autocephalic,ავტოკეფალური
autocephalous,ავტოკეფალური
autoclave,ავტოკლავი
autoclaved,ავტოკლავი
autoclaving,ავტოკლავირებით
autoclaves,ავტოკლავის
autocrats,ავტოკრატები
autocracy,ავტოკრატია
autocrat,ავტოკრატია
autocracies,ავტოკრატიას
autocratic,ავტოკრატული
motorcars,ავტომანქანებზე
automate,ავტომატიზაცია
automatization,ავტომატიზაცია
automation,ავტომატიზაციის
automatize,ავტომატიზაციის
automatised,ავტომატიზებული
automatized,ავტომატიზებული
automates,ავტომატიზირება
automating,ავტომატიზირების
automaticity,ავტომატიზმის
automatism,ავტომატიზმის
automatics,ავტომატიკისა
automat,ავტომატის
machineguns,ავტომატს
automatically,ავტომატურად
automated,ავტომატური
automatic,ავტომატური
automatical,ავტომატური
machinegun,ავტომატური
automobiles,ავტომობილები
automotive,ავტომობილები
bakkies,ავტომობილები
motorization,ავტომობილიზაციის
boot,ავტომობილის უკანა განყოფილება
motorist,ავტომობილისტი ქალი
motorists,ავტომობილისტი ქალი
automorphisms,ავტომორფიზმი
automaker,ავტომწარმოებელი
automakers,ავტომწარმოებლების
autonomies,ავტონომიების
autonomy,ავტონომიის
autonomic,ავტონომიური
autonomous,ავტონომიური
autopilot,ავტოპილოტი
lyricist,ავტორ
authors,ავტორები
contributors,ავტორების
framers,ავტორთა
author,ავტორი
starter,ავტორი
logon,ავტორიზაცია
authentication,ავტორიზაციის
authorisation,ავტორიზაციის
authorization,ავტორიზაციის
authoritarians,ავტორიტარულ
authoritarian,ავტორიტარული
bosses,ავტორიტეტების
authoritative,ავტორიტეტული
authored,ავტორიც
authorship,ავტორობის
parkings,ავტოსადგომის
carwash,ავტოსამრეცხაოს
hijacking,ავტოსატრანსპორტო საშუალებების გატაცების
autotransfusion,ავტოტრანსფუზიის
garages,ავტოფარეხების
garage,ავტოფარეხით
autochthon,ავტოქტონი
autochthony,ავტოქტონობას
afghani,ავღანეთი
afghan,ავღანეთის
afghanis,ავღანელების
afghans,ავღანელების
voluptuousness,ავხორცობისა
gamble,აზარტული
venturous,აზარტული
gambles,აზარტული თამაში
gambler,აზარტული მოთამაშე
gamblers,აზარტული მოთამაშე
asbestos,აზბესტის
undercutting,აზიანებს
azimuthal,აზიმუტური
gentry,აზნაურთა
gentries,აზნაურნი
azotaemia,აზოთემიასთან
measurings,აზომვები
cadaster,აზომვითი
azonal,აზონალური
azon,აზოს
azotemia,აზოტემია
nitric,აზოტის
nitrogen,აზოტის
nitrous,აზოტის
nitrogenous,აზოტოვანი
azote,აზოტში
azoth,აზოტში
reasonings,აზრები
thoughts,აზრები
divergence,აზრთა
diversities,აზრთა სხვადასხვაობის
opinion,აზრი
opinions,აზრი
sense,აზრი
useless,აზრი არა აქვს
mindsets,აზროვნება
mindset,აზროვნების
reeducating,აზროვნების შეცვლას ცდილობდნენ
absolve,ათავისუფლებს
absolving,ათავისუფლებს
dismisses,ათავისუფლებს
exonerate,ათავისუფლებს
freeing,ათავისუფლებს
liberates,ათავისუფლებს
relieves,ათავისუფლებს
thousand,ათასი
thous,ათასი ლარი
thousands,ათასობით
millennia,ათასწლეულების
millenniums,ათასწლეულების
millennial,ათასწლეულის
millennium,ათასწლეულის
syphilitic,ათაშანგური
warms,ათბობს
whiten,ათეთრებს
whitens,ათეთრებს
atheisms,ათეიზმი
atheism,ათეიზმის
secularized,ათეიზმის
atheists,ათეისტები
atheist,ათეისტი
atheistic,ათეისტური
atherosclerosis,ათეროსკლეროზი
atherosclerotic,ათეროსკლეროზული
dozen,ათეული
wreaking,ათეული
assimilate,ათვისება
digestions,ათვისება
appropriators,ათვისებულ
assimilated,ათვისებული
cutoff,ათვლის
ten,ათი
decade,ათი წლის
dozens,ათობით
tens,ათობით
decimal,ათობითი
decimalized,ათწილად
decimals,ათწილადების
decades,ათწლეულების განმავლობაში
tenfold,ათჯერ
coeval,აი
excerpted,აი
ayatollah,აიათოლას
ayatollahs,აიათოლებს
cheapens,აიაფებს
equate,აიგივებს
equates,აიგივებს
equating,აიგივებს
idealize,აიდეალებენ
balconies,აივნით
balcony,აივნით
repopulate,აივსო
welled,აივსო
mastered,აითვისა
prohibit,აიკრძალოს
infect,აინფიცირებს
einstein,აინშტაინი
liberalises,აიოლებს
airbags,აირბაგები
gaseous,აირისებრი
ironmen,აირონმენი
ironside,აირონსაიდი
chose,აირჩია
opted,აირჩია
tipplers,აირჩია
choose,აირჩიეთ
clicked,აირჩიეთ
select,აირჩიეთ
pick,აირჩიოთ
dampened,აისახა
reflected,აისახა
iceberg,აისბერგი
icebergs,აისბერგი
ignominy,აიტანეთ
grasped,აიტაცა
ayurveda,აიურვედა
hone,აიფოუნ
reap,აიღებ
assumed,აიღო
took,აიღო
picked,აიყვანეს
evaded,აიცილა
antagonising,აიცილოს
antagonizing,აიცილოს
exacerbating,აიცილოს
forcing,აიძულა
prompted,აიძულა
compel,აიძულებს
compels,აიძულებს
academy,აკადემია
academies,აკადემიები
academician,აკადემიკოს
academicals,აკადემიურ
academical,აკადემიური
academically,აკადემიური
demic,აკადემიური
academia,აკადემიური წრეების
connects,აკავშირებს
linking,აკავშირებს
legalizes,აკანონებს
acarbose,აკარბოზა
enrage,აკარგვინებს
acacia,აკაცია
abbot,აკეთებს
doing,აკეთებს
aquafitness,აკვა ფითნეს
aquacultural,აკვაკულტურული
aquamarine,აკვამარინი
birthplace,აკვანი
cradle,აკვანი
cradled,აკვანი
cradles,აკვანი
birthplaces,აკვანია
watercolor,აკვარელი
watercolour,აკვარელი
aquariums,აკვარიუმები
aquaria,აკვარიუმი
aquarium,აკვარიუმი
aqueduct,აკვედუკი
aqueducts,აკვედუკი
pining,აკვიატების
obsessional,აკვიატებულ
obsessive,აკვიატებული
obsessions,აკვიატებული აზრი
roving,აკვირდება
observing,აკვირდებიან
imposes,აკისრებს
calibrate,აკისრია
lacked,აკლდა
shrines,აკლდამა
crypts,აკლდამები
substract,აკლდება
lacking,აკლია
lacks,აკლია
acclimatisation,აკლიმატიზაცია
acclimatised,აკლიმატიზაცია
acclimatization,აკლიმატიზაცია
complies,აკმაყოფილებს
satisfies,აკმაყოფილებს
acne,აკნე
delegitimizes,აკნინებს
concretizing,აკონკრეტებს
accords,აკორდები
accordion,აკორდეონი
accordions,აკორდეონი
chord,აკორდი
chords,აკორდი
accredit,აკრედიტაცია
accreditations,აკრედიტაცია
accreditation,აკრედიტაციის
unaccredited,აკრედიტაციის გარეშე
accredited,აკრედიტებული
typed,აკრეფილი
acrylic,აკრილის
criticising,აკრიტიკებდა
criticizing,აკრიტიკებდა
scrutinising,აკრიტიკებდა
scrutinizing,აკრიტიკებდა
slamming,აკრიტიკებდა
criticise,აკრიტიკებენ
criticize,აკრიტიკებენ
lambasted,აკრიტიკებენ
criticises,აკრიტიკებს
criticizes,აკრიტიკებს
critiqued,აკრიტიკებს
critiquing,აკრიტიკებს
deprecates,აკრიტიკებს
lambastes,აკრიტიკებს
slams,აკრიტიკებს
dial,აკრიფეთ
dials,აკრიფეთ
acrobat,აკრობატი
acrobats,აკრობატი
acrobatics,აკრობატიკა
acrobatic,აკრობატული
acromegaly,აკრომეგალია
acronyms,აკრონიმები
acronym,აკრონიმი
acropolis,აკროპოლისი
acrostic,აკროსტიქი
forbad,აკრძალა
ban,აკრძალვა
bani,აკრძალვა
prohibition,აკრძალვა
proscribed,აკრძალვა
prohibitions,აკრძალვები
banning,აკრძალვის
proscribe,აკრძალოს
banned,აკრძალული
forbidden,აკრძალულია
prohibited,აკრძალულია
accumulators,აკუმულატორები
accumulator,აკუმულატორი
acupuncture,აკუპუნქტურა
acupunctures,აკუპუნქტურა
consecrated,აკურთხა
consecrates,აკურთხა
blesses,აკურთხებს
consecrate,აკურთხებს
acoustics,აკუსტიკა
acoustic,აკუსტიკური
acoustical,აკუსტიკური
acoustically,აკუსტიკური
fragmentally,ალაგ
bridling,ალაგმვა
embellishing,ალამაზებდნენ
alans,ალანები
alanin,ალანინ
malt,ალაოს
arguably,ალბათ
likelier,ალბათ
likeliest,ალბათ
probably,ალბათ
credibilities,ალბათობა
probabilities,ალბათობა
probability,ალბათობა
probabilistic,ალბათური
albatross,ალბატროსი
alberts,ალბერტსსა
albino,ალბინოსი
alba,ალბომი
albuminates,ალბუმინატები
albumins,ალბუმინებს
albumin,ალბუმინის
albuterol,ალბუტეროლს
algebra,ალგებრა
algebraist,ალგებრაისტის
algebras,ალგებრების
algebraic,ალგებრული
algorithms,ალგორითმები
algorithm,ალგორითმი
algorithmic,ალგორითმული
aldehydes,ალდეჰიდები
aldehyde,ალდეჰიდის
aldosterone,ალდოსტერონის
alabaster,ალებასტრი
flushes,ალები
allegory,ალეგორია
allegorical,ალეგორიულ
allegorically,ალეგორიულად
allegoric,ალეგორიული
alec,ალეკ
alleles,ალელები
allergens,ალერგენებს
allergy,ალერგია
allergies,ალერგიის
allergenic,ალერგიულ
allergic,ალერგიული
allergists,ალერგოლოგთა
ales,ალეს
alexandrite,ალექსანდრიტის
alveoli,ალვეოლების
alveolitis,ალვეოლიტის
alveolar,ალვეოლური
poplars,ალვის
flame,ალი
flames,ალი
alliances,ალიანსები
alliance,ალიანსი
clutter,ალიაქოთი
alibi,ალიბი
alibis,ალიბი
alligators,ალიგატორები
alligator,ალიგატორი
aliquots,ალიკვოტს
hallel,ალილუიას
ulama,ალიმების
alimentary,ალიმენტური
scarlet,ალისფერი
aliphatic,ალიფატური
alicyclic,ალიციკლური
alkaloid,ალკალოიდების
alkaloids,ალკალოიდების
alkynes,ალკენების
alkenes,ალკინებისა
alco,ალკო
alcoholism,ალკოჰოლიზმი
alcoholisms,ალკოჰოლიზმი
dipsomania,ალკოჰოლიზმის
alcoholics,ალკოჰოლიკების
alcohol,ალკოჰოლის
alcoholic,ალკოჰოლური
spirits,ალკოჰოლური სასმელების
almanac,ალმანახი
almanacs,ალმანახის
diamond,ალმასი
leer,ალმაცერი გამოხედვით
inconsequent,ალოგიკურ
illogical,ალოგიკური
aloes,ალოე
aloe,ალოეს
alopecia,ალოპეცია
allopurinol,ალოპურინოლის
allotrope,ალოტროპი
allotropes,ალოტროპიებია
allotropic,ალოტროპულ
allochthonous,ალოქთონური
alps,ალპები
alpinism,ალპინიზმი
mountaineering,ალპინიზმი
alpinists,ალპინისტები
climbers,ალპინისტები
