English,Other
encircled,bao vây
encircling,bao vây
enclosure,bao vây
gird,bao vây
mob,bao vây
ringed,bao vây
swarmed,bao vây
saddlebag,bao yên ngựa
bagful,bao đầy
sackful,bao đầy
baptists,baptist
barabbas,baraba
barbiturate,barbiturat
basses,bass
flightless,bay
flown,bay
fly,bay
taxiing,bay chờ
evaporation,bay hơi
volatile,bay hơi
drones,bay không người lái
ascends,bay lên
levitate,bay lên
levitated,bay lên
levitates,bay lên
levitating,bay lên
liftoff,bay lên
soar,bay lên
soaring,bay lên trên không
hovered,bay lượn
overfly,bay qua
flyover,bay tới nơi
flyin,bay vào
hurtling,bay vút
flyaway,bay xa
goeth,bay đi
basalt,bazan
basalts,bazan
board,bảng viêt
guard,bảo vệ
beige,be
bedevilled,bedeviled
bedouins,bedouin
behoves,behooves
bejewelled,bejeweled
bendings,bend
bentleys,bentley
benzene,benzen
leopard,beo
leopards,beo
pard,beo
cheetah,beo ở phi châu
berbers,berber
bettys,betty
mournful,bi ai
tragedians,bi kịch
tragedies,bi kịch
tragically,bi kịch
pessimistic,bi quan
pessimistically,bi quan
harrowing,bi thảm
tragic,bi thảm
beer,bia
beers,bia
brews,bia
nappy,bia có bọt
monolith,bia làm bằng nguyên một khối đá
gravestones,bia mộ
headstone,bia mộ
headstones,bia mộ
tombstones,bia mộ
obelisks,bia tưởng niệm
stout,bia đen
gravestone,bia đá
billiard,bida
billiards,bida
bikinis,bikini
infantrymen,binh
armature,binh giáp
vindicate,binh vực
birdies,birdie
bits,bit
bitumen,bitum
bituminous,bitum
marginal,biên
sideband,biên
minuted,biên bản
memoire,biên bản ghi
memoires,biên bản ghi
memoranda,biên bản ghi nhớ
memorandum,biên bản ghi nhớ
memorandums,biên bản ghi nhớ
payrolls,biên chế
compiles,biên dịch
recompilation,biên dịch lại
recompile,biên dịch lại
recompiled,biên dịch lại
recompiling,biên dịch lại
border,biên giới
borders,biên giới
bourne,biên giới
confines,biên giới
frontier,biên giới
frontiers,biên giới
scriptwriters,biên kịch
receipt,biên lai
receipts,biên lai
cataloguers,biên mục
cataloguing,biên mục
receipted,biên nhận
chronicler,biên niên
chronicles,biên niên
chronicling,biên niên
chronologies,biên niên
annals,biên niên sử
compilation,biên soạn
compile,biên soạn
compiled,biên soạn
compiling,biên soạn
historiography,biên soạn lịch sử
epistolary,biên thơ
editorial,biên tập
editorship,biên tập
editor,biên tập viên
editors,biên tập viên
choreographed,biên đạo
choreographer,biên đạo múa
choreographers,biên đạo múa
amplitudes,biên độ
borderland,biên ải
roadsigns,biển bao
caricature,biếm họa
caricatured,biếm họa
caricatures,biếm họa
variability,biến
variables,biến
metamorphic,biến chất
metamorphism,biến chất
metamorphosed,biến chất
transmute,biến chất
complication,biến chứng
complications,biến chứng
declension,biến cách
inflected,biến cách
event,biến cố
incident,biến cố
deformable,biến dạng
deformation,biến dạng
deformations,biến dạng
deformed,biến dạng
deforming,biến dạng
deforms,biến dạng
disfiguring,biến dạng
distortions,biến dạng
warped,biến dạng
metamorphose,biến hình
transfigured,biến hình
transmogrify,biến hình
metamorphoses,biến hóa
disappear,biến mất
disappearance,biến mất
disappeared,biến mất
disappearing,biến mất
disappears,biến mất
vanish,biến mất
vanished,biến mất
vanishes,biến mất
fleetness,biến mất nhanh chóng
poikilothermic,biến nhiệt
variational,biến phân
variable,biến số
variant,biến thể
variants,biến thể
variations,biến thể
denatured,biến tính
denaturing,biến tính
inverter,biến tần
inverters,biến tần
inflections,biến tố
transformer,biến áp
mutate,biến đổi
transform,biến đổi
transformations,biến đổi
transformative,biến đổi
transforming,biến đổi
transforms,biến đổi
transubstantiation,biến đổi bản
fluctuating,biến động
fluctuation,biến động
fluctuations,biến động
upheavals,biến động
volatility,biến động
laziness,biếng nhác
slothful,biếng nhác
anorexia,biếng ăn
anorexic,biếng ăn
aware,biết
knew,biết
know,biết
known,biết
knows,biết
literate,biết chữ
speakable,biết nói
anticipate,biết trước
foreseen,biết trước
bestknown,biết tốt nhất
gratefully,biết ơn
thankful,biết ơn
give,biếu tặng
sea,biển
seas,biển
sign,biển báo
deadsea,biển chết
signposted,biển chỉ dẫn
signposts,biển chỉ dẫn
nameplates,biển hiệu
signboards,biển hiệu
billboard,biển quảng cáo
billboards,biển quảng cáo
deepsea,biển sâu
numberplate,biển số
embezzle,biển thủ
embezzling,biển thủ
embezzler,biển thủ công quỹ
sea±or,biển ± hoặc
blacksea,biển đen
redsea,biển đỏ
billowy,biển động
benedictines,biển đức
signified,biểu
regalia,biểu chương của vua
expressive,biểu cảm
expressiveness,biểu cảm
performances,biểu diễn
performer,biểu diễn
representable,biểu diễn
expression,biểu hiện
expressionist,biểu hiện
expressionists,biểu hiện
manifestations,biểu hiện
manifested,biểu hiện
manifesting,biểu hiện
manifests,biểu hiện
representational,biểu hiện
figuration,biểu hiệu
figuratively,biểu hiệu
symbolical,biểu hiệu
manifest,biểu lộ
wistful,biểu lộ
epithelial,biểu mô
vote,biểu quyết
voting,biểu quyết
epigenetic,biểu sinh
denotes,biểu thị
denoting,biểu thị
expressionism,biểu thị
indicate,biểu thị
signifies,biểu thị
signify,biểu thị
expressions,biểu thức
emblem,biểu tượng
emblems,biểu tượng
icons,biểu tượng
symbol,biểu tượng
symbolic,biểu tượng
symbolism,biểu tượng
symbols,biểu tượng
cherubic,biểu tượng thiên thần
chart,biểu đồ
charting,biểu đồ
histograms,biểu đồ
dialectical,biện chứng
dialectically,biện chứng
dialectics,biện chứng pháp
apologetic,biện giải
apologists,biện giải
advocate,biện hộ
justify,biện hộ
plead,biện hộ
tenable,biện hộ được
argumentation,biện luận
justifies,biện minh
justifying,biện minh
safeguards,biện pháp bảo vệ
preventions,biện pháp can thiệp
remedies,biện pháp khắc phục
precautions,biện pháp phòng ngừa
contraception,biện pháp tránh thai
countermeasures,biện pháp đối phó
differentiated,biệt
discrepancies,biệt
distinctiveness,biệt
nicknamed,biệt danh
incommunicado,biệt giam
cognomen,biệt hiệu
speciation,biệt hóa
isolationism,biệt lập
isolationist,biệt lập
jargon,biệt ngữ
pharisee,biệt phái
mansion,biệt thự
mansions,biệt thự
villa,biệt thự
villas,biệt thự
blairs,blair
egoiste,bleu de chanel
blips,blip
perishes,blue crow
bluesy,blues
motherboard,bo mạch chủ
motherboards,bo mạch chủ
bolton,bo tròn trên
bolshevism,bolshevik
bomb,bom
bombs,bom
pomade,bom mát
pomatum,bom mát
firebomb,bom nổ
blockbuster,bom tấn
sequestrated,bon
bonapartist,bonaparte
flaking,bong
bladders,bong bóng
bubble,bong bóng
bubbles,bong bóng
sprained,bong gân
sprains,bong gân
sloughing,bong tróc
booboo,boo boo
bookmarks,bookmark
bunkers,boongke
boosts,boost
borate,borat
borates,borat
bosons,boson
bostonians,boston
brahmans,brahman
brandies,brandy
brazilian,brazil
brazilians,brazil
breakpoints,breakpoint
breathalysed,breathalyzed
bricking,brick
brillants,brillant
bromides,bromua
brutalising,brutalizing
brucke,brücke
bolts,bu lông
buffs,buff
buffets,buffet
bulgars,bulgar
bulgarian,bulgaria
bulgarians,bulgaria
inflates,bung
springy,bung lên
sprung,bung lên
unbent,bung ra
unwind,bung ra
burgundians,burgundy
clarets,burnley
frist,but
butane,butan
traffickers,buôn
trade,buôn bán
trafficked,buôn bán
trafficking,buôn bán
gossip,buôn chuyện
gossiped,buôn chuyện
smuggle,buôn lậu
smugglers,buôn lậu
smuggling,buôn lậu
bootleg,buôn lậu rượu
trafficker,buôn người
slacked,buông lơi
disengage,buông tha
disengagement,buông tha
succumbs,buông xuôi trước
bunt,buồm
sail,buồm
sails,buồm
topsail,buồm vuông ở trên cao của tàu
foresail,buồm ở phía trước
grieved,buồn
mope,buồn
ruefully,buồn
sad,buồn
saddened,buồn
saddens,buồn
sullen,buồn
sorrowfully,buồn bã
upset,buồn bã
drear,buồn bả
boring,buồn chán
tedious,buồn chán
funnier,buồn cười
funny,buồn cười
ludicrous,buồn cười
sadder,buồn hơn
drowse,buồn ngủ
drowsily,buồn ngủ
drowsiness,buồn ngủ
drowsy,buồn ngủ
sleepier,buồn ngủ
sleepiness,buồn ngủ
saddest,buồn nhất
nausea,buồn nôn
nauseated,buồn nôn
nauseates,buồn nôn
nauseating,buồn nôn
retching,buồn nôn
lamenting,buồn phiền
disconsolate,buồn rầu
distressed,buồn rầu
doldrums,buồn rầu
moody,buồn rầu
morose,buồn rầu
rueful,buồn rầu
sombre,buồn rầu
sorrowful,buồn rầu
sorrowing,buồn rầu
splenetic,buồn rầu
sulky,buồn rầu
bittersweet,buồn vui lẫn lộn
cabinet,buồng
cockpit,buồng lái
cockpits,buồng lái
wheelhouse,buồng lái
stokers,buồng lửa
ovarian,buồng trứng
ovaries,buồng trứng
ovary,buồng trứng
session,buổi
performance,buổi biểu diễn
afternoon,buổi chiều
afternoons,buổi chiều
eventide,buổi chiều
agape,buổi cơm chiều
show,buổi diễn
rehearsals,buổi diễn tập
soiree,buổi dạ hội
soirees,buổi dạ hội
conviviality,buổi dạ tiệc
seance,buổi gọi hồn
concert,buổi hòa nhạc
concerts,buổi hòa nhạc
meeting,buổi họp
jamboree,buổi liên hoan
premieres,buổi ra mắt
forenoon,buổi sáng
matinee,buổi sáng
morning,buổi sáng
mornings,buổi sáng
audition,buổi thử giọng
party,buổi tiệc
noon,buổi trưa
evenings,buổi tối
bind,buộc
compelled,buộc
compels,buộc
forcible,buộc
forcibly,buộc
forcing,buộc
obliges,buộc
subjecting,buộc
tie,buộc
tying,buộc
corded,buộc bằng dây
leash,buộc bằng dây xích
accusation,buộc tội
accusatory,buộc tội
accuses,buộc tội
accusing,buộc tội
accusingly,buộc tội
arraigned,buộc tội
chargeable,buộc tội
impeach,buộc tội
incriminate,buộc tội
incriminated,buộc tội
incriminating,buộc tội
fastening,buộc vào
blurted,buột miệng
blurts,buột miệng
bytes,byte
grandmothers,bà
madam,bà
missis,bà
mrs,bà
hostess,bà chủ nhà
landlady,bà chủ ruộng
consanguineous,bà con
kinsfolk,bà con
kinsmen,bà con
kinsman,bà con thân tộc
spinsters,bà cô không chồng
grannie,bà già
granny,bà già
crone,bà già yếu
brahmanas,bà la môn
brahmanic,bà la môn
brahmins,bà la môn
brahmanism,bà la môn giáo
godmothers,bà mẹ đỡ đầu
grandmother,bà ngoại
eking,bà níu kéo
grandma,bà nội
housewife,bà nội trợ
housewives,bà nội trợ
witch,bà phù thủy
hag,bà phù thủy già
deaconess,bà phước
fairy,bà tiên
mayoress,bà đốc lý
she,bà ấy
post,bài
article,bài báo
report,bài báo cáo
commentaries,bài bình luận
gambling,bài bạc
idyll,bài ca
canticle,bài ca ngợi
piquet,bài có hai người chơi
oration,bài diển văn
spiel,bài diển văn
valedictory,bài diển văn
homily,bài dạy lạt lẻo
answer,bài giải
discourses,bài giảng
homilies,bài giảng
lecture,bài giảng
lectures,bài giảng
sermons,bài giảng
song,bài hát
songs,bài hát
tracks,bài hát
hallelujah,bài hát ca ngợi
minstrelsy,bài hát của một xứ
carols,bài hát mừng
ditty,bài hát ngắn
lullabies,bài hát ru
lullaby,bài hát ru con
elegy,bài hát ta thán
swansong,bài hát thiên nga
dirge,bài hát truy điệu người chết
serenade,bài hát tán tỉnh
eclogue,bài hát đối ngắn
lesson,bài học
lessons,bài học
paternoster,bài kinh chúa nhựt
matins,bài kinh hát trong nhà thờ buổi sáng
lotto,bài lô tô
xenophobic,bài ngoại
fugue,bài nhạc đặt theo tẩu pháp
keynote,bài phát biểu
keynotes,bài phát biểu
speeches,bài phát biểu
critique,bài phê bình
anthem,bài quốc ca
sermon,bài thuyết giáo
presentations,bài thuyết trình
hymns,bài thánh ca
motet,bài thánh ca
poem,bài thơ
poems,bài thơ
ballade,bài thơ có ba tiết
recitative,bài thơ có ngâm vịnh và hòa đờn
iambic,bài thơ iambus
doggerel,bài thơ không hay
sonnet,bài thơ mười bốn câu
ode,bài thơ ngắn để hát
limerick,bài thơ năm câu
skit,bài thơ trào phúng
excrete,bài tiết
essays,bài tiểu luận
panegyrics,bài tán tụng
exercise,bài tập
homework,bài tập về nhà
articles,bài viết
posts,bài viết
writings,bài viết
rhapsody,bài vè sử
essay,bài văn
lampoon,bài văn chỉ trích
strophe,bài vũ ca ở hy lạp
editorials,bài xã luận
desk,bàn
desks,bàn
table,bàn
uncontroversial,bàn bạc
feet,bàn chân
foot,bàn chân
paws,bàn chân
forefeet,bàn chân trước
brushes,bàn chải
hairbrush,bàn chải tóc
toothbrush,bàn chải đánh răng
toothbrushes,bàn chải đánh răng
controvert,bàn cải
guillotines,bàn cắt
chessboard,bàn cờ
heirloom,bàn ghế thừa tự
handing,bàn giao
handover,bàn giao
discuss,bàn luận
philosophize,bàn luận
iron,bàn là
irons,bàn là
worktops,bàn làm thức ăn
workbench,bàn làm việc
grater,bàn mài
squabbled,bàn nhau
pasteboard,bàn nhồi bột
keyboard,bàn phím
keyboards,bàn phím
keypad,bàn phím
keypads,bàn phím
altar,bàn thờ
altars,bàn thờ
abacus,bàn toán
bandied,bàn tán
escritoire,bàn viết
secretaire,bàn viết
davenport,bàn viết có ngăn kéo
roulette,bàn đánh bạc
breech,bàn đít
pedal,bàn đạp
pedals,bàn đạp
treadle,bàn đạp của máy may
enlargement,bành trướng
expansionist,bành trướng
planing,bào
palliative,bào chửa
absolves,bào chữa
excuses,bào chữa
abalone,bào ngư
organelles,bào quan
foetuses,bào thai
glia,bào thần kinh đệm
spore,bào tử
spores,bào tử
pitching,bày
chockfull,bày bán vô số
avow,bày tỏ
express,bày tỏ
expressed,bày tỏ
expresses,bày tỏ
expressing,bày tỏ
gesticulate,bày tỏ
popularising,bá
hegemonic,bá chủ
suzerain,bá chủ
earl,bá tước
countess,bá tước phu nhân
dismissed,bác bỏ
dismisses,bác bỏ
disproved,bác bỏ
disproves,bác bỏ
disproving,bác bỏ
overrule,bác bỏ
rebut,bác bỏ
rebuttable,bác bỏ
rebuttal,bác bỏ
rebutted,bác bỏ
refute,bác bỏ
refuted,bác bỏ
polymath,bác học
clinician,bác sĩ
doc,bác sĩ
doctor,bác sĩ
doctors,bác sĩ
physician,bác sĩ
physicians,bác sĩ
orthodontist,bác sĩ chỉnh răng
dermatologist,bác sĩ da liễu
dermatologists,bác sĩ da liễu
anaesthetists,bác sĩ gây mê
clinicians,bác sĩ lâm sàng
dentist,bác sĩ nha khoa
paediatricians,bác sĩ nhi
paediatrician,bác sĩ nhi khoa
ophthalmologists,bác sĩ nhãn khoa
witchdoctor,bác sĩ phù thủy
surgeon,bác sĩ phẫu thuật
surgeons,bác sĩ phẫu thuật
gynaecologist,bác sĩ phụ khoa
gynaecologists,bác sĩ phụ khoa
obstetricians,bác sĩ sản khoa
vet,bác sĩ thú y
cardiologist,bác sĩ tim mạch
psychiatrist,bác sĩ tâm thần
psychiatrists,bác sĩ tâm thần
chiropodist,bác sĩ về chân
encyclopaedia,bách khoa toàn thư
encyclopaedias,bách khoa toàn thư
encyclopaedic,bách khoa toàn thư
encyclopedia,bách khoa toàn thư
encyclopedias,bách khoa toàn thư
encyclopedic,bách khoa toàn thư
petting,bách thú
clinging,bám
clings,bám
clung,bám
skids,bám càng
adhesion,bám dính
cling,bám vào
sell,bán
selling,bán
sells,bán
semi,bán
wholesaler,bán buôn
wholesalers,bán buôn
wholesaling,bán buôn
confectioners,bán bánh kẹo
outsold,bán chạy hơn
bestsellers,bán chạy nhất
bestselling,bán chạy nhất
fishmongers,bán cá
hemisphere,bán cầu
hemispheres,bán cầu
hemispherical,bán cầu
fleecy,bán cắt cổ
semiconducting,bán dẫn
semiconductor,bán dẫn
merchandising,bán hàng
sales,bán hàng
hawkers,bán hàng rong
vending,bán hàng tự động
radii,bán kính
radius,bán kính
semifinals,bán kết
resell,bán lại
reselling,bán lại
resold,bán lại
retail,bán lẻ
retailed,bán lẻ
retailing,bán lẻ
retails,bán lẻ
semicircle,bán nguyệt
vend,bán những món hàng rẻ tiền
dumped,bán phá giá
dumping,bán phá giá
paramilitaries,bán quân sự
paramilitary,bán quân sự
divesting,bán ra
peddle,bán rong
peddles,bán rong
peddling,bán rong
booksellers,bán sách
wholesale,bán sỉ
busts,bán thân
parttime,bán thời gian
grocer,bán tạp hóa
ticketed,bán vé
peninsula,bán đảo
peninsulas,bán đảo
auction,bán đấu giá
auctioned,bán đấu giá
auctioneer,bán đấu giá
auctioneers,bán đấu giá
auctioning,bán đấu giá
blasphemy,báng bổ
desecrated,báng bổ
bakers,bánh
buns,bánh
cakes,bánh
casters,bánh
loaves,bánh
pie,bánh
wheelers,bánh
dumplings,bánh bao
ravioli,bánh bao ý
biscuit,bánh bích quy
cornflakes,bánh bột ngô nướng
flan,bánh flan
gingerbread,bánh gừng
hamburger,bánh hamburger
marzipan,bánh hạnh nhân
waffle,bánh kẹp
scone,bánh kẹp làm bằng lúa mạch
pancake,bánh kếp
pancakes,bánh kếp
helm,bánh lái
rudders,bánh lái
rudder,bánh lái thuyền
bread,bánh mì
breads,bánh mì
sandwiches,bánh mì
burgers,bánh mì kẹp thịt
hamburgers,bánh mì kẹp thịt
hotdog,bánh mì kẹp xúc xích
sweetbread,bánh mì ngọt
toast,bánh mì nướng
canape,bánh mì nướng trên có bơ
breadandbutter,bánh mì và bơ
bagels,bánh mỳ
beefburger,bánh mỳ kẹp thịt bò
pone,bánh ngô
cake,bánh ngọt
pastries,bánh ngọt
pastry,bánh ngọt
meringue,bánh ngọt làm bằng lòng trắng trứng và đường
meatpie,bánh nhân thịt
rissole,bánh nhưn thịt
pies,bánh nướng
scones,bánh nướng
muffin,bánh nướng xốp
muffins,bánh nướng xốp
cheesecake,bánh pho mát
souffle,bánh phồng lên
pizza,bánh pizza
pudding,bánh pudding
biscuits,bánh quy
cookie,bánh quy
cookies,bánh quy
crackers,bánh quy giòn
waffles,bánh quế
donut,bánh rán
doughnut,bánh rán
doughnuts,bánh rán
cogs,bánh răng
gears,bánh răng
pinions,bánh răng
brownie,bánh sôcôla nhỏ
croissant,bánh sừng bò
croissants,bánh sừng bò
tart,bánh tart
wafer,bánh thánh
fruitcake,bánh trái cây
puddings,bánh tráng miệng
meringues,bánh trứng đường
applepie,bánh táo
banjo,bánh vi sai
castors,bánh xe
wheel,bánh xe
wheels,bánh xe
trundle,bánh xe nhỏ
waterwheel,bánh xe nước
wafers,bánh xốp
inform,báo
newspaper,báo
newspapers,báo
apprise,báo cho biết
journalistic,báo chí
apprised,báo chí đánh giá
reported,báo cáo
reportedly,báo cáo
reporting,báo cáo
reports,báo cáo
statements,báo cáo
bulletproof,báo cáo dự kiện
rapporteur,báo cáo viên
rapporteurs,báo cáo viên
harbingers,báo hiệu
dailies,báo hàng ngày
disservice,báo hại
tabloid,báo lá cải
snoozed,báo lại
cougars,báo sư tử
avenging,báo thù
alarm,báo thức
misinform,báo tin tức
bodes,báo trước
caveat,báo trước
forebode,báo trước
foreshadow,báo trước
foreshadowed,báo trước
foreshadows,báo trước
foretelling,báo trước
foretells,báo trước
forewarning,báo trước
herald,báo trước
heralded,báo trước
heralding,báo trước
portend,báo trước
portended,báo trước
portends,báo trước
premonitory,báo trước
presaged,báo trước
presages,báo trước
prognosticate,báo trước
unheralded,báo trước
weeklies,báo tuần
jaguars,báo đốm
alarmed,báo động
alarms,báo động
alert,báo động
bowl,bát
bowls,bát
octave,bát cú
octal,bát phân
trigrams,bát quái
wistfully,bâng khuâng
wistfulness,bâng khuâng
batiment,bâtiment
now,bây giờ
distillers,bã rượu
dump,bãi
dumps,bãi
yards,bãi
beach,bãi biển
beaches,bãi biển
foreshore,bãi biển
mudflats,bãi bùn
abolished,bãi bỏ
abolishes,bãi bỏ
abolishing,bãi bỏ
abrogated,bãi bỏ
abrogating,bãi bỏ
annul,bãi bỏ
annulling,bãi bỏ
annuls,bãi bỏ
deregulated,bãi bỏ
disregards,bãi bỏ
repealed,bãi bỏ
repealing,bãi bỏ
repeals,bãi bỏ
deregulate,bãi bỏ quy định
deregulation,bãi bỏ quy định
sandbank,bãi cát
sandbanks,bãi cát
sands,bãi cát
shoals,bãi cát ngầm
lawns,bãi cỏ
morass,bãi lầy
quagmire,bãi lầy
dismissible,bãi miễn
minefield,bãi mìn
minefields,bãi mìn
capes,bãi ngang
dismissing,bãi nhiệm
scrapyard,bãi phế liệu
landfill,bãi rác
carport,bãi đậu xe
parking,bãi đỗ xe
hurricane,bão
hurricanes,bão
storms,bão
stormy,bão
supersaturated,bão
typhoon,bão
typhoons,bão
saturates,bão hòa
saturating,bão hòa
saturation,bão hòa
blizzard,bão tuyết
snowstorm,bão tuyết
snowstorms,bão tuyết
storm,bão táp
stormiest,bão tố
tempest,bão tố
raft,bè
rafts,bè
cliques,bè phái
toddler,bé
smaller,bé hơn
lilliputian,bé nhỏ
tiny,bé nhỏ
beryllium,bé ryl
faery,bé tiên
boys,bé trai
incisive,bén
adipose,béo
aliphatic,béo
fattest,béo
fatty,béo
fatter,béo hơn
obesity,béo phì
fatten,béo ra
calves,bê
crete,bê
heifers,bê
steers,bê
concrete,bê tông
concreted,bê tông
concretes,bê tông
parties,bên
side,bên
sides,bên
poolside,bên bể bơi
beachside,bên bờ biển
lessor,bên cho thuê
lessors,bên cho thuê
obligee,bên có quyền
alongside,bên cạnh
beside,bên cạnh
next,bên cạnh
sidecar,bên cạnh xe
underneath,bên dưới
deliverers,bên giao
marginalisation,bên lề
marginality,bên lề
sideline,bên lề
externally,bên ngoài
outliers,bên ngoài
outwardly,bên ngoài
right,bên phải
inner,bên trong
inside,bên trong
insides,bên trong
pillory,bêu xấu
stigmatising,bêu xấu
dermal,bì phu
covers,bìa
hardback,bìa cứng
paperback,bìa mềm
letterhead,bìa thơ
uninjured,bìng yên vô sự
carafe,bình
flask,bình
jar,bình
jugs,bình
pitcher,bình
pots,bình
vases,bình
voted,bình chọn
extinguisher,bình chữa
extinguishers,bình chữa
tankard,bình có một quai để uống rượu
scuba,bình dưỡng khí
idyllic,bình dị
gasholder,bình ga
comment,bình luận
commentary,bình luận
expository,bình luận
descant,bình luận về một vấn đề
stratospheric,bình lưu
dawning,bình minh
inkpot,bình mực
condenser,bình ngưng
condensers,bình ngưng
decanter,bình pha lê
squared,bình phương
squaring,bình phương
convalesce,bình phục
recover,bình phục
averagely,bình quân
beaker,bình thí nghiệm
flasks,bình thí nghiệm
normal,bình thường
normalisation,bình thường
normalised,bình thường
normally,bình thường
ordinary,bình thường
regular,bình thường
usual,bình thường
normalise,bình thường hóa
normalising,bình thường hóa
dispassionately,bình thản
equanimity,bình thản
impassively,bình thản
serenely,bình thản
becalm,bình tĩnh
calmed,bình tĩnh
calmly,bình tĩnh
calmness,bình tĩnh
