English,Other
mairie,mairieの
majordomo,majordomoの
managership,managerの任務
manana,mananaの
margravine,margraveの夫人
masaniello,masanielloの
mayst,mayの直説法二人称単数現在形
merrimac,merrimacの
methought,methinksの過去形
meus,meu
mightiest,mightyの最上級
mightier,mightyの比較級
mijn,mij​​n
mijne,mij​​ne
mijnheer,mij​​nheer
milieux,milieuの複数形
milkmen,milkmanの複数形
minturn,minturnの
mirs,mir
modo,modoの
mois,moi
moisa©s,moisa©秒
molles,mollesに
messieurs,monsieurの複数形
muiden,muidenの
muros,muro​​s
musiciens,musiciensの
musique,musiqueが
musta,must haveの縮約形
muth,muthの
munden,mündenの
nabs,nab
naseby,nasebyの
nasturtiums,nasturtiumの複数形
neds,nedsの
newspapermen,newspapermanの複数形
ngon,ngonの
nisi,nisiを
noels,noel
nomina,nomenの複数形
normande,normandeの
norsemen,norsemanの複数形
northmen,northmanの複数形
norgate,norゲート
nothink,nothinkが
novelle,novelleの
plena,numの複数形
nurserymen,nurserymanの複数形
oarsmen,oarsmanの複数形
officio,officioに
transparencies,ohpフィルム
oilmen,oilmanの複数形
oleary,olearyの
ollie,ollie第
omnipage,omnipageの
omne,omn​​e
omnem,omn​​em
omnibuses,omn​​ibuses
omnino,omn​​ino
onderzoek,onderzoe​​k
ongar,ongarの
onkin,onkinが
ormes,ormesの
outen,out ofの縮約形
outmanoeuvred,outmaneuvered
overborne,overbearの過去分詞形
overstrung,overstringの過去・過去分詞形
overthrew,overthrowの過去・過去分詞形
paard,paardの
paar,paar社
pango,pangoの
pappi,pappusの複数形
papyri,papyrusの複数形
parcelled,parceled
partook,partakeの過去
parvenue,parvenuの女性形
passmark,passmarkの
pecheur,pecheurの
pensa©e,pensa©電子
peps,pep
perce,perceの
permet,permetの
petites,petitesの
pe,peの
pfeffer,pfefferの
pg,pgの
ph,phは
pikemen,pikemanの複数形
placemen,placemanの複数形
plumbs,plumbし
poblacion,poblacionの
poing,poingの
postmistress,postmasterの女性形
pownal,pownalの
pra¨s,pras
preen,preen、修復
prese,presaの複数形
pressmen,pressmanの複数形
prete,preteの
privatises,privati​​ses
prising,prizing
propos,proposの
protegee,protegeの女性形
puis,pui
purgatorio,purgatorioも
purposelessly,purposelesslyが
putti,puttoの複数形
pu,puの
pyha,pyhaの
quarante,quaranteの
quarrymen,quarrymanの複数形
quintin,quintinの
quoth,quothが
raad,raad氏
racines,racinesの
railwaymen,railwaymanの複数形
rangely,rangelyの
ra©pondit,raの©のpondit
reade,readeの
referenda,referendumの複数形
refuser,refuserの
regiones,regioの複数形
regna,regnumの複数形
relaid,relayの過去・過去分詞形
rempart,rempartの
reran,rerunの過去形
resto,restoの
ret,retの
rexford,rexfordの
rhob,rhobの
rids,rid
riflemen,riflemanの複数形
ripton,riptonの
riping,rip処理
roby,robyの
rocinante,rocinanteの
roule,rouleの
routeing,routeingします
rowsley,rowsleyの
rt,rtの
ruine,ruineの
sacra,sacrumの複数形
saget,sagetさん
salivations,salivati​​ons
sanat,sanatの
sapins,sapinsの
sarcophagi,sarcophagusの複数形
sarge,sargeの
savours,savors
saith,sayの三人称単数直説法現在形
sayest,sayの二人称単数現在形
sa©tait,sa©テイト
sceaux,sceauxの
schoolmen,schoolmanの複数形
scotchmen,scotchmanの複数形
scotsmen,scotsmanの複数形
scudo,scudoで
scudi,scudoの複数形
seacow,sea​​cow
seacows,sea​​cows
seagod,sea​​god
seagreen,sea​​green
seamail,sea​​mail
seamans,sea​​mans
seamier,sea​​mier
seances,sea​​nces
secretaryship,secretaryの身分
secreto,secretoの
selectmen,selectme​​n
sellingworth,sell​​ingworth
senden,sendenの
septembre,septembreを
serafina,serafinaの
seraphs,seraphの複数形
seus,seuを
shaddai,shaddaiの
shant,shall notの縮約形
shouldst,shallの二人称単数過去形
sheilas,sheilasの
shere,shereの
shibboleth,shibbolethの
shoon,shoeの複数形
shod,shoeの過去・過去分詞形
shrank,shrinkの過去分詞形
sieger,sieger氏
signalmen,signalmanの複数形
silencio,silencioの
sleights,sleightsの
slunk,slinkの過去・過去分詞形
slipt,slipの過去形
smal,smalの
smote,smiteの過去形
sods,sod
sodomised,sodomized
sodomising,sodomizing
soeurs,soeursの
sokrates,sokratesの
soldat,soldatの
soldi,soldoの複数形
soll,sollの
soli,soloの複数形
somas,somaの
souci,souciの
soudan,soudanの
spake,speakの過去形
spokeswomen,spokeswomanの複数形
staande,staan​​de
stagey,stageyという
stava,stavaの
steinen,steine​​n
stepchildren,stepchildの複数形
stank,stinkの過去
stopt,stopの過去・過去分詞形
stowey,stoweyの
stript,stripの過去・過去分詞形
strove,striveの過去形
suisses,suissesの
suis,suisの
sware,swearの過去形
ess,s字形
taas,taa
taan,taanの
tambia©n,tambia©nを
tann,tannの
tarring,tar
tartary,tartaryが
tatham,tatham氏
tatian,tatianの
taverne,taverneの
tearstained,tearstainedが
tenurial,tenureの
termine,termineの
theres,theresの
thriven,thriveの過去分詞形
throve,thriveの過去形
tijd,tijd紙
tomcat,tomcatの
toothier,toothi​​er
toothiest,toothi​​est
torno,tornoの
tor,torの
traitress,traitorの女性形
tra¨s,tras
trod,treadの過去・過去分詞形
tricolours,tricolors
trivialising,trivializing
truxton,truxtonの
tulin,tulin氏
twelves,twelvesの
twittered,twitterで
tees,tシャツ
tshirt,tシャツ
thong,tバック
umph,umphが
undertook,undertakeの過去・過去分詞形
underwrote,underwriteの過去形
unis,uni
unthought,unthinkの過去・過去分詞形
uprated,upratedな
uprose,upriseの過去形
ursulas,ursu​​las
ursule,ursu​​le
ursuline,ursu​​line
ursulines,ursu​​lines
vacua,vacuumの複数形
varios,variosの
va©rita©,va©リタ©
venant,venantが
venise,veniseの
venters,venters氏
verband,verbandの
verd,verdの
versprach,verspra​​ch
verte,verteの
verzoek,verzoe​​k
ve,veは
victimising,victimizing
vies,vie
viens,viensの
vifs,vif
vim,vimの
viro,viro氏
virtuosic,virtuosoの
virtuosi,virtuosoの複数形
vires,visの複数形
vi,viに
volken,volk​​en
volkomen,volk​​omen
vols,vols学
volte,volteの
vortexes,vortexの複数形
voces,voxの複数形
waddy,waddyでたたきます
warehousemen,warehousemanの複数形
washerwomen,washerwomanの複数形
watermen,watermanの複数形
wa¦s,wa|s
weathermen,weathermanの複数形
weer,weerの
welshmen,welshmanの複数形
whalley,whalleyの
whensoever,wheneverの強調形
wheresoever,whereverの強意形
whines,whinesが
whitwell,whitwellの
whomsoever,whosoeverの目的格
whoso,whosoeverの縮約形
wouldst,willの二人称単数過去形
wittering,witteringの
womenfolk,womanfolkの複数形
woodsmen,woodsmanの複数形
workingmen,workingmanの複数形
wouldnt,wouldntの
wrapt,wrapの過去・過去分詞形
wunder,wunderの
radiogram,x線写真
radiographs,x線写真
radiographic,x線写真の
radiographer,x線技師
yachtsmen,yachtsma​​nの複数形
yeomen,yeomanの複数形
yippee,yipeの強調形
youll,youllは
youre,youreの
yuppies,yuppieの複数形
zend,zendの
zipped,zip圧縮
sea±or,±海または
whereof,、そのうち
custome,、カスタマー
recreates,、再作成
classing,、分類
adverting,、広告掲載
selah,〔セラ
belie,〜がうそであるように見せます
presuppose,〜することを前提とします
lest,〜するといけないから
indispose,〜する気をなくさせます
anent,〜と並んで
adjudge,〜と見なします
souled,〜な精神を持ちました
astraddle,〜にまたがって
knout,〜にむち打ちの刑を加えます
malgre,〜にもかかわらず
misspell,〜のつづりを誤ります
lieu,〜の代わりに
fecit,〜の作
uprate,〜の率を上げます
unriddle,〜の謎を解きます
outwork,〜よりいい仕事をします
outride,〜より遠くまで乗ります
encage,〜をかごに入れます
inveigle,〜をだまし取ります
embosom,〜を囲みます
damnify,〜を損傷します
bating,〜を除いて
vive,〜万歳
oo,あぁ
ah,ああ
lawd,ああ
oh,ああ
aika,あいか
curlew,あいしゃくしぎ
disambiguating,あいまい
obscurities,あいまい
ambiguities,あいまいさ
ambiguity,あいまいさ
murkier,あいまいに
gasp,あえぎ
gasping,あえぎ
gasps,あえぎ
dared,あえて
dares,あえて
daringly,あえて
ventured,あえて
chapping,あかぎれ
blatant,あからさまな
outright,あからさまな
overt,あからさまな
unashamed,あからさまな
undisguised,あからさまな
overtly,あからさまに
pointedly,あからさまに
pizazz,あか抜けました
venerate,あがめます
lye,あきます
scum,あきます
patently,あきらかに
resignedly,あきらめ
forgo,あきらめます
dumfound,あきれてものも言えなくします
yawn,あくび
yawned,あくび
yawns,あくび
yearned,あこがれ
yearnings,あこがれ
bearded,あごひげを生やしました
breakfast,あさごはん
frivolously,あさはかに
scavenge,あさります
birthmarks,あざ
bruise,あざ
bruises,あざ
bruising,あざ
gibe,あざけります
scorner,あざけります
mockers,あざける者
deride,あざ笑います
sneering,あざ笑うような
garnished,あしらわ
snubbed,あしらわ
partakers,あずかります
russet,あずき色
ribbing,あぜ
dumfounded,あぜんとしました
yonder,あそこの
per,あたり
ridin,あたりのridin
cognomen,あだ名
epithet,あだ名
sobriquet,あだ名
soubriquet,あだ名
fro,あちこちに
thither,あちらの方へ
thitherward,あちらの方へ
aback,あっけ
devastatingly,あっけに取られるほど
unceremoniously,あっさりと
aimlessly,あてもなく
shyer,あとずさりする人
artless,あどけないです
babyish,あどけないです
guileless,あどけないです
ye,あなたがた
yous,あなたたち
youse,あなたたち
yourselves,あなたたち自身
yours,あなたのもの
yourself,あなた自身
ano,あの
hussy,あばずれ女
tigress,あばずれ女
pock,あばた
pockmarked,あばた
pitted,あばたのあります
pocked,あばたのようになって
hovel,あばら屋
abounds,あふれ
teems,あふれ
awash,あふれて
overflowing,あふれます
exuberantly,あふれるばかりに
brimful,あふれんばかりの
brimming,あふれんばかりの
ebullient,あふれんばかりの
gadfly,あぶ
pelf,あぶく銭
stirrup,あぶみ
cluck,あほう
too,あまりに
captious,あら
beforehand,あらかじめ
forewarned,あらかじめご了承
predetermine,あらかじめ決定
premeditate,あらかじめ熟考します
preplanned,あらかじめ計画されました
forewarn,あらかじめ警告します
synopses,あらすじ
unturned,あらゆる手段
hailstorm,あられを伴う嵐
carping,あら捜し
quibbles,あら探し
thankfully,ありがたいことに
gratefully,ありがたく
unexciting,ありきたりの
likely,ありそうな
improbable,ありそうにありません
unlikely,ありそうもありません
unlikelihood,ありそうもないこと
undisguisedly,ありのままに
unvarnished,ありのままの
commonplace,ありふれました
are,あります
is,あります
theresa,あります
does,ありません
buiten,あるbuiten
groen,あるgroen
langst,あるlangst
walks,あるきます
syne,あれから
heh,あわや
ugh,あわや
bugger,あんちゃん
footsie,あんよ
good,いい
no,いいえ
nope,いいえ
slapdash,いいかげんな
connoted,いいます
goodman,いい男
workout,いい結果になる
albeit,いえ
louche,いかがわしいです
shady,いかがわしいです
liferafts,いかだ
raft,いかだ
raftsman,いかだ師
bur,いが
several,いくつかの
some,いくつかの
tarty,いくらか酸っぱいです
immolate,いけにえとして殺します
dont,いけません
squabbles,いざこざ
mucking,いじくります
tinker,いじくり回します
flicked,いじっ
bullied,いじめ
bullies,いじめ
bully,いじめっ子
tease,いじめます
messing,いじり
twiddling,いじります
toying,いじること
whichever,いずれか
escapade,いたずら
mischief,いたずら
mischiefs,いたずら
prank,いたずら
pranks,いたずら
pranksters,いたずら
roguish,いたずらっぽいです
archly,いたずらっぽく
mischievously,いたずらっぽく
roguishly,いたずらっぽく
wickedly,いたずらっぽく
archness,いたずらっぽさ
naughty,いたずらな
mischievous,いたずら好きな
devilment,いたずら心
doodle,いたずら書き
doodles,いたずら書き
hoaxer,いたずら者
prankster,いたずら者
whats,いただきました！
flirting,いちゃつきます
embitter,いっそうひどくします
suffuse,いっぱいにします
when,いつ
someday,いつか
sometime,いつか
imperceptibly,いつのまにか
cousin,いとこ
cousins,いとこ
cousinly,いとこらしく
dear,いとしいです
conge,いとま乞い
neigh,いななき
snore,いびき
snores,いびき
snoring,いびき
snorer,いびきをかく人
questioningly,いぶかしく思って
quizzical,いぶかしげな
quizzically,いぶかしげに
wart,いぼ
warts,いぼ
warty,いぼ状の
nay,いや
loth,いやがって
aught,いやしくも
leering,いやらしいです
odious,いやらしいです
repulsively,いやらしく
ogling,いやらしく見詰めます
odiousness,いやらしさ
chafed,いらいら
irks,いらいら
irritably,いらいら
irk,いらいらさせます
edgily,いらいらして
conspiratorially,いわくありげに
socalled,いわゆる
unprovoked,いわれのありません
quackery,いんちき療法
gargle,うがい
gargled,うがい
gargling,うがい
gargles,うがい薬
boxoffice,うける
wriggled,うごめい
squirms,うごめきます
wriggles,うごめきます
maggots,うじ虫
dullard,うすのろ
oafish,うすのろの
champing,うずうず
tingle,うずき
tingling,うずき
achy,うずきます
crouched,うずくまっ
huddled,うずくまっ
couchant,うずくまった姿勢の
lie,うそ
liar,うそつき
deceitful,うそをつきます
mendacity,うそをつくこと
sweltering,うだるように暑いです
carelessly,うっかり
inadvertently,うっかり
unthinkingly,うっかり
enraptured,うっとり
ravished,うっとり
ravish,うっとりさせます
entranced,うっとりして
rapt,うっとりしています
ravishingly,うっとりするほど
rivetingly,うっとりするほど
dreamily,うっとりと
congestive,うっ血
depressants,うつ
unmeaning,うつろな
hollowly,うつろに
inanely,うつろに
depression,うつ病
depressives,うつ病
drowse,うとうとします
drowsily,うとうとと
mildew,うどん粉病
nuque,うなじ
nodded,うなずい
nod,うなずき
nods,うなずきます
droopingly,うなだれて
growled,うなっ
growling,うなっています
growler,うなります
snarling,うなります
wallowing,うなります
growl,うなり声
growls,うなり声
grunts,うなり声
roars,うなり声
snarl,うなり声
conceit,うぬぼれ
smugness,うぬぼれ
superciliousness,うぬぼれ
jackanapes,うぬぼれたやつ
wale,うね
groundswell,うねり
swell,うねり
swells,うねり
undulation,うねり
horse,うま
nicely,うまく
hopefully,うまくいけば
elusiveness,うまく逃げること
born,うまれた
børn,うまれた
groaned,うめい
moaned,うめい
snarled,うめい
groaning,うめき
groan,うめき声
moan,うめき声
moans,うめき声
groaner,うめく人
reverent,うやうやしいです
deferentially,うやうやしく
dutifully,うやうやしく
reverently,うやうやしく
enviable,うらやましいです
envious,うらやましいです
enviably,うらやましいほど
choosy,うるさいです
fussy,うるさいです
squeamish,うるさいです
annoyingly,うるさく
flattered,うれしく思います
gladness,うれしさ
joyfully,うれしそうに
loiters,うろうろ
leprose,うろこ状の
scaly,うろこ状の
prowling,うろつい
prowl,うろつきます
prowls,うろつきます
hoverer,うろつく人
gossiping,うわさ
rumor,うわさ
rumour,うわさ
rumours,うわさ
purportedly,うわさによれば
scaremonger,うわさを飛ばす人
cor,うわっ！
seeming,うわべ
yeah,うん
yep,うん
disgusts,うんざり
fedup,うんざり
jaded,うんざりしました
disgusted,うんざりします
tediously,うんざりするほど
tiresomely,うんざりするほどに
poop,うんち
hmm,うーん
uh,ええと
um,ええと
dimpling,えくぼ形成
gouge,えぐります
favoritism,えこひいき
favouritism,えこひいき
partiality,えこひいき
eh,えっ
gosh,えっ！
gill,えら
eri,えり
daintily,えり好みして
bordeaux,えんじ色
er,えー
heigh,おい
delectable,おいしいです
delicious,おいしいです
relishing,おいしいです
tastiest,おいしいです
tasty,おいしいです
toothsome,おいしいです
yummy,おいしいです
deliciously,おいしく
tastier,おいしく
gusto,おいしさ
palatability,おいしさ
och,おお
roughly,おおよそ
approximate,おおよその
momma,おかあちゃん
funny,おかしいです
funniest,おかしな
sawdust,おがくず
commandment,おきて
presumptuous,おこがましいです
ague,おこり
pigtails,おさげ
subsided,おさまっ
blandly,おざなりに
perfunctory,おざなりの
whee,おしっこ
pacifier,おしゃぶり
soothers,おしゃぶり
blabber,おしゃべり
cackle,おしゃべり
chatted,おしゃべり
chatter,おしゃべり
chatterbox,おしゃべり
gab,おしゃべり
jacking,おしゃべり
prattle,おしゃべり
talking,おしゃべり
windbag,おしゃべり
chatterer,おしゃべりする人
chatty,おしゃべりな
talkative,おしゃべりな
prattler,おしゃべりをする人
fashionably,おしゃれ
foppery,おしゃれ
foppish,おしゃれな
snappily,おしゃれに
grandpa,おじいちゃん
grandpas,おじいちゃん
curtsy,おじぎ
oom,おじさん
sheepishly,おずおずと
officiousness,おせっかい
meddlesome,おせっかいな
nosey,おせっかいな
nosy,おせっかいな
officious,おせっかいな
busybody,おせっかい焼き
possibly,おそらく
fearfully,おそるおそる
nauseating,おぞましいです
oops,おっとっと
unfussy,おっとり
bangers,おっぱい
boobies,おっぱい
ninny,おっぱい
tits,おっぱい
tomboy,おてんば娘
fairyland,おとぎの国
fairytale,おとぎ話
burnished,おとし
demean,おとしめます
docile,おとなしいです
meek,おとなしいです
tamely,おとなしく
demure,おとなしそうな
decoy,おとり
buffoonery,おどけ
waggery,おどけ
jocosely,おどけて
jocularly,おどけて
zany,おどけました
tum,おなか
tummy,おなか
bellyful,おなか一杯の食べ物
familiar,おなじみの
fart,おなら
tiddlywinks,おはじき
mornin,おはよう
grannie,おばあさん
gran,おばあちゃん
grandma,おばあちゃん
grandmas,おばあちゃん
grannies,おばあちゃん
granny,おばあちゃん
aunties,おばさん
aunty,おばちゃん
spooked,おびえ
intimidated,おびえます
profuse,おびただしいです
copiously,おびただしく
profuseness,おびただしさ
sycophancy,おべっか
flatterer,おべっか使い
indulgences,おぼれます
mistily,おぼろげに
