English,Other
abuses,piktnaudžiavimai
abusing,piktnaudžiauja
abusive,užgaulus
abusively,piktnaudžiaujant
abusiveness,įžeidžiamumas
abut,šlietis
abutment,atrama
abutments,atramos
abutting,besiribojančių
abuzz,sukrutęs
abydos,abydosas
abysmal,bedugnis
abysmally,przepastnie
abyss,bedugnė
abyssal,abisalinis
abysses,bedugnių
abyssinian,abisinijos
abyssinians,abisinijos
acacia,akacija
acad,akad
academe,akademinė aplinka
academic,akademinis
academical,akademinis
academically,akademiškai
academician,akademikas
academicians,akademikai
academics,akademikai
academies,akademijose
academy,akademija
acadia,akadijos
acanthus,barkšķis
accede,prisijungti
acceded,prisijungė
acceding,prisijungdama
accelerate,paspartinti
accelerated,paspartėjo
accelerates,pagreitina
accelerating,spartinant
acceleration,pagreitis
accelerations,pagreičiai
accelerator,greitintuvas
accelerators,greitikliai
accelerometer,pagreičio
accelerometers,akselerometrai
accent,akcentas
accented,kirčiuotų
accenting,kirčiavimo
accents,akcentai
accentuate,paryškinti
accentuated,paryškina
accentuates,išryškina
accentuating,akcentuojant
accentuation,kirčiavimas
accept,priimti
acceptability,priimtinumas
acceptable,priimtinas
acceptably,priimtinai
acceptance,priėmimas
acceptances,priėmimą
accepted,priimamos
accepter,akceptor
accepting,priimdamas
acceptor,akceptorius
acceptors,akceptoriais
accepts,priima
acces,baterij
access,priėjimas
accessed,atvertas
accesses,prieina
accessibility,prieinamumas
accessible,prieinamas
accessing,susipažinimo
accession,prisijungimas
accessions,prisijungimus
accessories,priedai
accessory,papildomas
accidence,kaityba
accident,avarija
accidental,atsitiktinis
accidentally,netyčia
accidents,nelaimingų atsitikimų
acclaim,pripažinimas
acclaimed,pripažinto
acclaims,teigiamų įvertinimų
acclamation,audringas pritarimas
acclamations,ovacijos
acclimatisation,aklimatizacija
acclimatise,prisitaikys
acclimatised,aklimatizavosi
acclivity,įkalnė
accolade,pagerbimas
accolades,apdovanojimų
accommodate,apgyvendinti
accommodated,apgyvendinami
accommodates,talpina
accommodating,paslaugus
accommodation,būstas
accommodations,nakvynė
accompagne,accompagné
accompanied,kartu
accompanies,lydimas
accompaniment,akompanimentas
accompaniments,akompanimentus
accompanist,akompaniatorius
accompany,lydėti
accompanying,palyda
accomplice,bendrininkas
accomplices,bendrininkai
accomplish,atlikti
accomplished,atliktas
accomplishes,realizuoja
accomplishing,įvykdyti
accomplishment,pasiekimas
accomplishments,pasiekimai
accord,akordas
accordance,pagal
accordant,darnus
accorded,suteiktas
accordin,rezultatai pagal
according,pagal
accordingly,atitinkamai
accordion,akordeonas
accordionist,akordeonininkas
accordions,akordeonai
accords,susitarimai
accost,užkabinimas
account,sąskaita
accountability,atskaitomybė
accountable,atskaitingas
accountancy,apskaita
accountant,buhalteris
accountants,buhalteriai
accounted,sudarė
accounting,apskaita
accounts,sąskaitos
accoutrements,ekipuote
accra,akra
accredit,akredituoti
accreditation,akreditavimas
accredited,akredituotas
accrediting,akreditavimo
accredits,akredituoja
accretion,priaugimas
accrual,kaupimo
accruals,sukauptos
accrue,sukaupti
accrued,sukauptos
accrues,sukaupiamos
accruing,susikaupusios
accumulate,kaupti
accumulated,sukaupta
accumulates,kaupia
accumulating,kaupti
accumulation,kaupimas
accumulations,sankaupos
accumulative,kaupiamasis
accumulator,akumuliatorius
accumulators,akumuliatoriai
accuracies,tikslumas
accuracy,tikslumas
accurate,tikslus
accurately,kruopščiai
accursed,prakeiktas
accurst,nolādēts
accusal,kaltinimus
accusation,kaltinimas
accusations,kaltinimai
accusative,galininko
accusatory,smerkiamas
accuse,kaltinti
accused,kaltinamas
accuser,kaltintojas
accusers,kaltintojai
accuses,kaltina
accusing,kaltindama
accusingly,oskarżycielsko
accustom,pratinti
accustomed,pripratęs
ace,tūzas
acerbic,kandus
acerbity,aitrumas
acetal,acetalis
acetate,acetatas
acetates,acetate
acetic,acto
acetone,acetonas
acetylene,acetilenas
achaean,archaiškesni
ache,skausmas
acheron,acheronas
aches,skausmai
achievable,pasiekiamas
achieve,pasiekti
achieved,pasiekti
achievement,laimėjimas
achievements,pasiekimai
achiever,pirmūnas
achievers,besimokančių
achieves,pasiekia
achieving,pasiekti
achilles,achilas
aching,skausmai
achingly,skausmingai
achromatic,achromatinis
achy,skaudus
acid,rūgštis
acidic,rūgštingas
acidification,rūgštėjimas
acidified,parūgštintu
acidify,parūgštinti
acidifying,rūgštinančių
acidity,rūgštingumas
acidly,šalta
acids,rūgštys
acknowledge,pripažinti
acknowledged,pripažintas
acknowledgement,patvirtinimas
acknowledgements,padėka
acknowledges,pripažįsta
acknowledging,pripažįstant
acknowledgment,patvirtinimas
acknowledgments,padėka
acne,aknė
acolyte,patarnautojas
aconite,kurpelė
acorn,gilė
acorns,giles
acoustic,akustinis
acoustical,akustinis
acoustically,akustiškai
acoustics,akustika
acp,akr
acquaint,supažindinti
acquaintance,pažintis
acquaintances,pažįstami
acquaintanceship,pažintis
acquainted,susipažinęs
acquainting,supažindinti
acquaints,susipažįstama
acquiesce,sutikti
acquiesced,tylėjimu
acquiescence,sutikimas
acquiescent,paklusnus
acquiescing,netoleruoti
acquire,įsigyti
acquired,įgytas
acquirement,įgijimas
acquirements,įgytos žinios
acquirer,įsigyjantis ūkio subjektas
acquirers,pirkėjai
acquires,įgyja
acquiring,įgyti
acquisition,įsigijimas
acquisitions,įsigijimai
acquisitive,savininkiškas
acquit,išteisinti
acquits,išteisina
acquittal,išteisinimas
acquittals,išteisinamuosius nuosprendžius
acquittance,sumokėjimo pakvitavimas
acquitted,išteisintas
acquitting,išteisino
acre,akras
acreage,akrai
acres,akrų
acrid,kandus
acrimonious,dygus
acrimoniously,uszczypliwie
acrimony,dygumas
acrobat,akrobatas
acrobatic,akrobatinis
acrobatics,akrobatika
acrobats,akrobatai
acronym,akronimas
acronyms,akronimai
acropolis,akropolio
across,per
acrostic,akrostihs
acrylic,akrilas
acrylics,akriliniai
act,aktas
acted,veikė
acting,vaidyba
actings,veiksmais
actinides,aktinidai
action,veiksmas
actionable,baustinas
actions,veiksmai
activate,aktyvinti
activated,aktyvuota
activates,aktyvina
activating,aktyvinti
activation,aktyvavimo
activations,aktyvinimas
activator,aktyvatorius
activators,aktyvatoriai
active,aktyvus
actively,aktyviai
actives,aktyvios
activism,agitavimas
activist,aktyvistas
activists,aktyvistai
activities,veikla
activity,veikla
actor,aktorius
actors,aktoriai
actress,aktorė
actresses,aktorės
acts,aktai
actual,faktinis
actualisation,aktualizavimas
actualise,realizuoti
actualised,aktualizavimas
actualities,aktualijos
actuality,aktualijos
actually,tikrai
actuarial,aktuarinis
actuaries,aktuarijų
actuary,aktuarijus
actuate,žadinti
actuated,esantį
actuates,įjungia
actuating,įjungiant
actuation,paleidimas
actuator,pavara
actuators,pavaros
actuel,vedybinis statusas
acuity,aštrumas
acumen,įžvalgumas
acupuncture,akupunktūra
acupuncturist,akupunktury
acupuncturists,bc
acute,ūmus
acutely,ūmiai
acuteness,aštrumas
acyclic,alifatinės
ad,skelbimas
að,ad
adage,posakis
adam,adomas
adamant,nepalenkiamas
adamantine,kietas
adamantly,kategoriškas
adapt,prisitaikyti
adaptability,prisitaikymas
adaptable,pritaikomas
adaptation,pritaikymas
adaptations,adaptacijos
adapted,pritaikyti
adapter,adapteris
adapters,adapteriai
adapting,pritaikant
adaptive,prisitaikanti
adaptively,adaptyviai
adaptivity,adaptyvumo
adaptor,adapteris
adaptors,adapteriai
adapts,prisitaiko
add,papildyti
addams,adamsų
added,pridėta
addenda,papildymus
addendum,priedas
adder,žaltys
adders,padidinimų
addict,narkomanas
addicted,priklausomas
addiction,priklausomybės
addictions,žalingi įpročiai
addictive,priklausomybę
addictiveness,priklausomybę
addicts,narkomanai
adding,pridedant
addition,papildymas
additional,papildomas
additionally,papildomai
additions,papildymai
additive,priedas
additives,priedai
addle,kliuksėti
addled,supuvęs
address,adresas
addressability,kreipimusi
addressable,adresinis
addressed,spręsti
addressee,adresatas
addressees,adresatai
addresses,adresai
addressing,sprendžiant
adds,prideda
adduce,pateikti
adduced,nepateikė
adduces,nepateikia
adducing,pateikdama
adel,adelės
adelaide,adelaidė
adele,adelė
ademas,además
adenine,adenino
adenoid,adenoidai
adenoma,adenomos
adenomas,adenomos
adept,alchemikas
adepts,adeptai
adequacy,pakankamumas
adequate,pakankamas
adequately,tinkamai
adhere,prisijungti
adhered,laikomasi
adherence,ištikimybė
adherent,sekėjas
adherents,pasekėjai
adheres,laikosi
adhering,prilipęs
adhesion,sukibimas
adhesions,sąaugų
adhesive,klijai
adhesiveness,lipnumą
adhesives,klijai
adiabatic,adiabatinis
adiabatically,adiabatiškai
adieu,atsisveikinimas
adipose,riebalinis
adit,adomas
adjacency,gretimumas
adjacent,gretimas
adjacently,kaimynystėje
adjective,būdvardis
adjectives,būdvardžiai
adjoin,šlietis
adjoined,przylegała
adjoining,gretimų
adjoins,ribojasi
adjourn,atidėti
adjourned,atidėtas
adjourning,uždarant
adjournment,pertrauka
adjudge,priteisti
adjudged,priteisė
adjudicate,priimti sprendimo
adjudicated,nuspręsta
adjudicates,nagrinėja
adjudicating,viešuosius užsakymus
adjudication,nuosprendis
adjudications,nutarimai
adjudicator,teisėja
adjunct,papildomas
adjuration,maldavimas
adjure,prisaikdinti
adjust,reguliuoti
adjustable,reguliuojamas
adjusted,pakoreguotas
adjuster,derintojas
adjusting,koreguojant
adjustment,reguliavimas
adjustments,koregavimai
adjusts,reguliuoja
adjutant,adjutantas
adm,admirolas
adman,reklamos agentūra
admetus,admetas
administer,tvarkyti
administered,administruoja
administering,administravimas
administers,administruoja
administrate,administruoti
administrated,administruojami
administrating,administravimo
administration,administracija
administrations,administracijos
administrative,administracinis
administratively,administraciniu
administrator,administratorius
administrators,administratoriai
admirable,puikus
admirably,pagirtinai
admiral,admirolas
admirals,admirolai
admiralty,admiralitetas
admiration,susižavėjimas
admire,grožėtis
admired,žavisi
admirer,gerbėja
admirers,gerbėjai
admires,žavisi
admiring,žavėtis
admiringly,apbrīnojami
admis,priėmi
admissibility,priimtinumas
admissible,priimtinas
admission,priėmimas
admissions,priėmimo
admit,pripažinti
admits,pripažįsta
admittance,įėjimas
admitted,pripažino
admittedly,tiesa
admitting,įleidimo
admix,įmiešti
admixture,priemaiša
admonish,įspėti
admonished,pamokytas
admonishes,įspėja
admonishing,papeikti
admonishment,admonicja
admonitions,pamokymai
admonitory,pamācošs
ado,subruzdimas
adobe,plaušamolis
adolescence,paauglystė
adolescent,paauglys
adolescents,paaugliai
adolf,adolfas
adolphus,adolfas
adopt,priimti
adopted,priėmė
adopter,taikantis
adopting,priimant
adoption,priėmimas
adoptions,įvaikinimas
adoptive,įtėviui
adopts,priima
adorable,garbintinas
adoration,garbinimas
adore,dievinti
adored,garbinamas
adorer,dievinātājs
adores,dievina
adoring,susižavėjusi
adorn,pagražinti
adorned,puoštas
adorning,puošia
adornment,puošmena
adornments,papuošalai
adorns,puošia
adown,žemyn
adrenal,antinksčių
adrenalin,adrenalinas
adrenaline,adrenalino
adresse,adresas
adressee,adresatu
adrian,adrianas
adriatic,adrijos
adroit,gudrus
adroitly,vikriai
adroitness,miklumas
adsorb,adsorbuoti
adsorbed,adsorbuota
adsorption,adsorbcija
adulation,liaupsinimas
adulatory,pataikaujantis
adult,suaugęs
adulterate,klastoti
adulterated,suklastotos
adulteration,falsifikavimas
adulterations,falsifikavimo
adulterer,svetimautojas
adulterers,svetimautojai
adulteress,cudzołożną
adulteresses,svetimautojos
adulteries,paleistuvystės
adulterous,neištikima
adultery,svetimavimas
adulthood,suaugus
adults,suaugę
adumbrate,nusimato
advance,avansas
advanced,pažangus
advancement,pažanga
advancements,pažanga
advances,avansai
advancing,plečiant
advantage,pranašumas
advantaged,privilegijuotiems
advantageous,naudingas
advantageously,naudingai
advantages,privalumai
advent,atėjimas
adventitious,atsitiktinis
adventure,nuotykis
adventurer,nuotykių ieškotojas
adventurers,nuotykių
adventures,nuotykiai
adventuress,avantiūristė
adventurism,avantūrisms
adventurous,drąsus
adventurously,awanturniczo
adverb,prieveiksmis
adverbial,prieveiksminis
adverbs,prieveiksmių
adversarial,rungimosi
adversaries,priešai
adversary,priešininkas
adverse,nepalankus
adversely,neigiamai
adversities,przeciwnościami
adversity,nelaimė
advert,skelbimas
advertise,reklamuoti
advertised,reklamuojama
advertisement,reklama
advertisements,skelbimai
advertiser,reklamuotojas
advertisers,reklamuotojai
advertises,reklamuoja
advertising,skelbimai
adverts,skelbimai
advice,patarimas
advices,patarimų
advisability,rekomenduotina
advisable,patartinas
advise,patarti
advised,patariama
advisedly,apgalvotai
adviser,patarėjas
advisers,patarėjai
advises,pataria
advising,konsultuojant
advisor,patarėjas
advisory,patariamasis
advocacy,gynimas
advocate,advokatas
advocated,pasisakė
advocates,advokatai
advocating,pasisako
adze,testai
aegean,egėjo
aegis,egida
æneas,enėjas
aeneid,eneida
aeolus,eolas
aeon,amžinybė
aeons,aeonų
aerate,vėdinti
aerated,gazuotas
aerating,aeravimo
aeration,vėdinimas
aerator,aeratorius
aerial,antena
aerials,antenos
aerify,virsta dujos
aerobatic,akrobatinio skraidymo
aerobatics,akrobatinio skraidymo
aerobe,aerobinis
aerobes,aerobai
aerobic,aerobinis
aerobically,aerobiniu
aerobics,aerobika
aerodrome,aerodromas
aerodromes,aerodromų
aerodynamic,aerodinaminis
aerodynamically,aerodinamiškai
aerodynamics,aerodinamika
aerofoil,sparno
aeronaut,aeronauts
aeronautic,aeronautikos
aeronautical,aviacijos
aeronautics,aeronautika
aeroplane,lėktuvas
aeroplanes,lėktuvai
aerosol,aerozolio
aerosols,aerozoliai
aerospace,aviacija
aeschylus,aischilas
aesculapius,asklepijas
aesop,ezopas
aesthete,estetas
aesthetes,estetai
aesthetic,estetinis
aesthetically,estetiškai
aestheticism,estetika
aesthetics,estetika
aether,eteris
afar,toli
afdb,afpb
affability,meilumas
affable,mandagus
affably,mile
affair,reikalas
affairs,klausimai
affect,paveikti
affectation,dirbtinumas
affected,paveiktas
affectedly,afektowanie
affecting,įtakos
affection,prisirišimas
affectionate,meilus
affectionately,meile
affections,jausmai
affective,emocinis
affects,veikia
afferent,įcentrinis
affianced,apmokytas
affidavit,priesaikos
affidavits,rašytinius patvirtinimus
affiliate,partnerių
affiliated,susijęs
affiliates,filialai
affiliating,affiliation
affiliation,priklausomybė
affiliations,filialus
affine,afiniczna
affinities,giminingumai
affinity,giminingumas
affirm,patvirtinti
affirmation,teigimas
affirmations,teiginius
affirmative,teigiamas
affirmatively,teigiamai
affirmed,patvirtino
affirming,patvirtindama
affirms,patvirtina
affix,pritvirtinti
affixed,pritvirtinti
affixes,pritvirtina
affixing,žymėjimo
afflict,nuliūdinti
afflicted,vargšas
afflicting,zasmucający
affliction,vargas
afflictions,kentėjimus
afflicts,kamuoja
affluence,turtai
affluent,patvanka
affluents,intakai
afflux,priplūdimas
afford,turėti
affordability,įperkamumas
affordable,prieinamos
afforded,suteikta
affording,suteikiant
affords,suteikia
afforestation,miško želdinimas
afforested,įveisti mišką
affray,peštynės
affrighted,nebijokite
affront,įžeidimas
affronted,karštis
afghan,afganas
afghani,afganis
afghanistan,afganistanas
afghans,afganai
afire,gaisras
aflame,liepsnose
afloat,ant vandens
afoot,rengiamas
afore,pirmiau
aforementioned,minėtas
aforesaid,minėtasis
aforethought,ketinama
aforetime,praėjusius
afraid,baiminasi
afresh,iš naujo
africa,afrika
african,afrikos
africans,afrikiečiai
africanus,afrikietis
aft,laivagalyje
after,po
afterbirth,placenta
aftercare,reabilitaciją
aftereffect,poveiksmis
aftereffects,padariniai
afterglow,vakaro žara
aftermath,atolas
afternoon,popietė
afternoons,popietės
aftershave,losjonas po skutimosi
aftershocks,pakartotinių smūgių
aftertaste,poskonis
afterthought,pavėluotai atėjusi mintis
afterward,paskui
afterwards,vėliau
agag,agagą
again,vėl
against,prieš
agamemnon,agamemnonas
agape,išsižiojęs
agar,agaras
agate,agatas
age,amžius
aged,senas
ageing,senėjimas
ageings,senėjimą
ageism,senų žmonių diskriminacija
ageless,amžinas
agencies,agentūros
agency,agentūra
agenda,darbotvarkė
agendas,darbotvarkės
agent,agentas
agents,agentai
ages,amžius
agglomerated,aglomeruotų
agglomerating,aglomeravimo
agglomeration,aglomeracija
agglomerations,aglomeracijose
agglutinative,salipinošs
aggrandisement,aukštinimas
aggrandize,aukštinti
aggrandizement,aukštinimas
aggravate,pasunkinti
aggravated,apsunkina
aggravates,sunkina
aggravating,sunkinantis
aggravation,paaštrėjimas
aggravations,pasunkėjimas
aggregate,agregatas
aggregated,suvestinio
aggregates,užpildai
aggregating,telkimo
aggregation,agregacija
aggregations,agregavimai
aggression,agresija
aggressions,agresijos
aggressive,agresyvus
aggressively,agresyviai
aggressiveness,agresyvumas
aggressor,agresorius
aggressors,agresoriai
aggrieved,nukentėjęs
aghast,priblokštas
agile,judrus
agility,judrumas
aging,senėjimas
agitate,agituoti
agitated,susijaudinęs
agitates,agituoja
agitating,podniecający
agitation,sujaudinimas
agitations,neramumai
agitator,agitatorius
agitators,maišytuvai
agleam,blizgantis
aglow,sunerimęs
agne,agnė
agnostic,agnostikas
agnosticism,agnosticizmas
agnostics,agnostikai
ago,prieš
agog,nekantriai laukiantis
agoing,judėjime
agonise,kankintis
agonised,skausmingai
agonising,kankinasi
agonisingly,nepakeliamai
agonist,agonistas
agonists,agonistai
agonized,skausmingai
agonizing,kankinasi
agony,baisi kančia
agoraphobia,agorafobija
agouti,taškuotasis
agrarian,agrarinis
agreables,agréables
agree,sutikti
agreeable,malonus
agreeably,maloniai
agreed,sutartas
agreeing,susitariant
agreement,susitarimas
agreements,susitarimai
agrees,sutinka
agribusiness,agroverslo
agricultural,žemės ūkio
agriculturalist,artojas
agriculturalists,žemdirbiai
agriculturally,žemės ūkiui
agriculture,žemdirbystė
agriculturist,agronomas
agriculturists,žemdirbiai
agrimony,dadzis
agrippa,agripa
agrochemical,agrochemines
agrochemicals,agrochemija
agronomist,agronomas
agronomists,agronomai
agronomy,agronomija
aground,ant seklumos
ague,drugys
ahab,ahabas
ahasuerus,ahasueras
ahaz,ahazas
ahead,į priekį
ahi,ak
ahmed,ahmedas
ahoy,ei
ahura,ahuros
aich,bast
aid,pagalba
aide,adjutantas
aided,automatizuoto
aider,padėjėjas
aiders,pagalbos teikėjams
aides,padėjėjai
aiding,padėti
aiguille,smaili viršūnė
aileron,elerono
ailerons,eleronai
aileth,atsitiko
ailing,ligotas
ailment,liga
ailments,negalavimai
ails,jaudina
aim,tikslas
aime,paskutinį
aimed,tikslas
aimes,šio ženklo tikslas
aiming,siekiant
aimless,betikslis
aimlessly,be tikslo
aimlessness,betiksliškumas
aims,tikslai
ainsworth,ainsworthas
air,oro
airborne,ore
airconditioned,oro kondicionieriai
airconditioner,kondicionierius
airconditioning,oro kondicionavimas
aircraft,lėktuvas
aircrew,lėktuvo įgula
aircrews,įguloms
aired,eteryje
aires,airės
airfield,aerodromas
airfields,aerodromų
airflow,oro srautas
airforce,oro pajėgos
airframe,sklandumo
airframes,sklandmenys
airily,graciozi
airiness,abejingumas
airing,pasivaikščiojimas
airless,beoris
airlift,oro desantas
airlifted,perskraidino
airline,aviakompanija
airliner,lėktuvas
airliners,lėktuvai
airlines,oro
airlocks,oro kameros
airmail,oro paštas
airman,aviatorius
airmen,lakūnai
airplane,lėktuvas
airport,oro uostas
airports,oro
airs,puikavimasis
airship,dirižablis
airships,dirižabliai
airsickness,jūros liga
airspace,oro erdvės
airstrip,sėdimos aikštelė
airtight,sandarus
airtime,ryšio
airwaves,radijo bangomis
airway,kvėpavimo takų
airways,kvėpavimo takų
airworthiness,tinkamumo skraidyti
airworthy,skraidyti
airy,erdvus
aisle,praėjimas
aisles,praėjimus
aisne,ena
ajaccio,ajačas
ajar,praviras
ajoute,pridėta
akimbo,įsisprendus
akin,artimas
aking,tolesni
alabaster,alebastras
alack,trūkumas
alacrity,gyvumas
alanine,alanino
alans,alanas
alarm,žadintuvas
alarmed,sunerimęs
alarming,nerimą
alarmingly,grėsmingai
alarmism,panikarstwo
alarmist,panikos kėlėjas
alarms,signalizacija
alarum,nerimas
alas,deja
alaska,aliaska
alaskan,aliaskos
albania,albanija
albanian,albanų
albanians,albanai
albatross,albatrosas
albatrosses,albatrosai
albeit,nors ir
albertus,albertas
albinism,albinosas
albion,albionas
albrecht,albrechtas
album,albumas
albumen,baltymas
albumin,albuminas
albuminous,baltyminiai
albums,fotoalbumai
albuquerque,albukerkė
alchemical,alchemikės
alchemist,alchemikas
alchemists,alchemikai
alchemy,alchemija
alcide,alčidė
alcohol,alkoholis
alcoholic,alkoholinis
alcoholics,alkoholikai
alcoholism,alkoholizmas
alcohols,alkoholiai
aldehyde,aldehido
aldehydes,aldehidai
alder,alksnis
alderman,miesto tarybos narys
alderney,aldernis
alders,alksniai
aldrin,aldrinas
ale,alus
alec,alecas
alegre,alegrė
alehouse,alinė
alembic,alembik
alencon,alansonas
aleppo,alepas
alert,budrus
alerted,įspėti
alerting,perspėjant
alertness,budrumas
alerts,įspėjimai
alexander,aleksandr
alexandra,aleksandra
alexandria,aleksandrija
alexandrian,aleksandrijos
alexandrians,aleksandriečių
alexandrina,aleksandrijos
alexandrine,aleksandrijos
alexandrovna,aleksandrovna
alexei,aleksejus
alexey,aleksejus
alfalfa,liucerna
alga,dumbliai
algae,dumbliai
algal,dumblių
algebra,algebros
algebraic,algebrinė
algebraical,algebraiczny
algebraist,algebraic
algebras,algebra
algeria,alžyras
algerian,alžyro
algiers,alžyras
algorithm,algoritmas
algorithmic,algoritminės
algorithmically,algoritmiškai
algorithms,algoritmai
alia,ko
alias,kitaip
aliases,slapyvardžiai
alices,ieva
alien,svetimas
alienate,atstumti
alienated,svetimi
alienates,atitolina
alienating,atitolins
alienation,susvetimėjimas
aliens,užsieniečiai
alight,išlipti
alighted,neišlipo
alighting,išlipant
alights,nutupia
align,lygiuoti
aligned,sulygiuota
aligning,išlygiavus
alignment,išlyginimas
alignments,suderinimai
aligns,išlygina
alike,vienodai
aliment,maistas
alimentary,maisto
alimony,alimentai
aliphatic,alifatinės
aliquot,alikvotinė
aliquots,mėginiai
alive,gyvas
alkali,šarmas
alkalic,šarminis
alkalies,šarmai
alkaline,šarminis
alkalinity,šarmingumas
alkalis,šarmai
alkaloid,alkaloidas
alkaloids,alkaloidai
alkanes,alkanai
alkyl,alkilo
all,visi
alla­,alla
allah,dievas
allahabad,alahabadas
allay,nuraminti
allayed,išsklaidytos
alle,visus
allegation,tvirtinimas
allegations,įtarimai
allege,tvirtinti
alleged,tariamas
allegedly,tariamai
alleges,teigia
allegheny,alegenio
allegiance,ištikimybė
allegiances,ištikimybę
alleging,teigiama
allegorical,alegorinis
allegorically,alegoriškai
allegories,alegorijos
allegory,alegorija
allele,alelis
alleles,aleliai
allelic,alelių
allergen,alergenas
allergens,alergenai
