English,Other
ago,пеш
agonies,сакароти
agonise,agonize
agonised,agonized
agonising,пуразобро
agonisingly,agonizingly
agonizing,пуразобро
agony,ьонканӣ
agra,агра
agrarian,кишоварзӣ
agree,розӣ
agreeable,маъщӯл
agreed,ба мувофиқа
agreeing,розӣ
agreement,созишнома
agreements,созишномањои
agrees,розӣ
agribusiness,агробизнес
agricultural,кишоварзӣ
agriculturally,барои кишоварзb
agriculture,кишоварзӣ
agriculturists,кишоварзони
agrippa,ағрипос
agrippina,агриппина
agrochemical,агрохимиявї
agrochemicals,агрохимикатњо
agronomist,агроном
agronomists,агрономҳо
agronomy,агрономӣ
aground,пастобе
ah,огоҳ бошед
aha,оғо
ahab,аҳъоб
ahasuerus,аҳашверӯш
ahaz,оҳоз
ahead,пештар
ahmad,аҳмад
ahmed,аҳмад
ahmet,аҳмет
ahoy,ахой
aid,кўмаки
aida,аида
aide,ёрдамчӣ
aided,ёриашон
aider,мададгораш сохтем
aiders,фарёдраси
aides,дастёронаш
aiding,худоянд
aids,спид
aileth,гӯянд
ailing,бемор
ailment,бетобӣ
ailments,касалиҳои
aim,ҳадаф
aimed,равона
aiming,ҳадаф
aimlessly,наёфаридаӣ
aims,мақсади
air,ҳаво
airbase,манасро
airborne,ҳавоӣ
airconditioning,ҳавополо
aircraft,ҳавопаймоӣ
aired,пахш
aires,айрес
airfield,фурудгоҳи
airflow,равиши ҳаво
airing,мављ
airline,хатти ҳавоӣ
airliner,ҳавопаймо
airliners,ҳавопаймоҳои
airlines,ҳавопаймоӣ
airmail,почта
airplane,тайёра
airport,фурудгоҳ
airports,фурудгоҳҳои
airships,ёри
airspace,фазои ҳавоӣ
airtime,дақиқаҳо
airway,њавої
airways,шуш
airworthiness,коршоям
airy,шух
aisle,радда
aj,сабитов
ak,ак
akbar,акбар
akin,хеш
aking,аноки
ako,маннонови
akt,федотов
al,ал-
alabama,алабама
alabaster,гаҷине
alain,ален
alan,алан
alarm,ҳушдор
alarmed,ҳайрон
alarming,изтиробомез
alarms,хотиррасонӣ
alas,вой бар
alaska,аляска
alba,алба
albania,албания
albanian,косово
albanians,сербия
albany,олбани
albeit,њарчанд
albert,алберт
alberta,алберта
alberto,алберто
albion,альбион
album,албом
albums,албомҳои
alcohol,машрубот
alcoholic,майзада
alcoholics,майзадагону
alcoholism,майзадагӣ
alden,олден
ale,шст
alec,алек
alegre,алегре
aleppo,дар сурия
alert,ҳушёрӣ
alerted,эмнакарда
alerting,нозуки
alerts,огоҳиҳое
ales,алес
alessandro,алессандро
alexander,александр
alexandra,александра
alexandre,александр
alexandria,искандария
alexandrian,искандария
alexandrians,искандариён
alexei,алексей
alexey,алексей
alexis,алексей
alfalfa,юнучқа
alfieri,алфиери
alfred,алфред
alga,олға
algebra,алгебра
algebraic,алгебравии
algeria,алҷазоир
algerian,алҷазоир
algiers,алҷазоир
algorithm,алгоритми
algorithmic,алгоритмӣ
algorithms,алгоритме
ali,алӣ
alia,аз љумла
alias,номи кӯтоҳшуда
aliases,сарҳарфи
alibi,далели бегуноҳӣ
alice,алиса
alien,бегона
alienate,бегона шудан
alienated,бегона
alienating,бегона
alienation,дурӣ
aliens,ғарибон
alight,фуруд омадан
alights,фурӯд
align,ҳамвор кардан
aligned,тааҳҳуд
aligning,мутобиќ
alignment,масир
alignments,трассаҳои
aligns,ақрабаки
alii,алии њамадонї
alike,яксон
aliment,loading...
alimentary,озуқавории
aliments,алимент ба
alimony,алимент
alive,зинда
all,ҳама
alla,алла
alla­,алла
allah,худо
allahabad,аллахабад
allahs,салаллоҳу алайҳи
allan,аллан
allayed,ҷойгохи
allaying,кунондан
allegation,гуноҳи беасос
allegations,иддаои
allege,иддао доранд
alleged,эҳтимолиро
allegedly,гӯё
alleges,иддао
allegiance,садощат
alleging,роци
allegorical,ояҳо муташобеҳотанд
allen,аллен
allergic,аллергӣ
allergies,аллергия
allergy,аллергиа
alleviate,коҳиш
alleviated,наёбанд
alleviating,аз байн бурдани
alleviation,пастшавии
alley,кучабоц
alleys,гулгаштҳои
alleyways,чаҳою
alliance,нато
alliances,иттиҳодҳои
allied,хешутаборӣ
allies,дӯстӣ
alligator,тимсоҳ
alligators,loading...
allison,эллисон
allocate,тащсим кардан
allocated,људо карда
allocates,ҷудо мекунад
allocating,ҷудо
allocation,људо
allocations,маблаѓњо
allot,паҳн кардан
allotment,тащсимкунӣ
allotted,ҷудо
allotting,ҷудо
allow,имконият
allowable,ҷоизи
allowance,иьозат
allowances,кӯмакпулӣ
allowed,иљозат дода
allowing,имкон
allows,имкон медиҳад
alloy,хӯла
alloys,хӯлаҳои
allude,киноят
allure,ьалб кардан
allurements,зебу
allures,хуш ояд
alluring,ороста
allusions,луғот
ally,шарики
allying,мебинӣ
alm,алм
alma,алма
almanac,с œ
almighty,тавоноӣ
almond,бодом
almonds,бодом
almost,қариб
alms,садақа
almsgiving,ба намозу закот
aloes,уди
aloft,ӯрост
alone,танҳо
along,дар баробари
alongside,дар баробари
alonso,алонсо
aloof,гушае
aloud,баланд
alp,нирӯ
alphabet,алифбо
alphabetical,алифбоӣ
alphabetically,алифбо
alphabets,алифбои
alphanumeric,бағайр
alpheus,ҳалфой
alpine,баландкӯҳи
alps,алп
already,аллакай
als,маводро
also,ҳамчунин
altar,қурбонгоҳ
altars,анбиёи
alter,тағйир
alteration,алтернатив
alterations,намеёбад
altercation,ват
altered,таѓйир
altering,поку
alternate,алтернативӣ
alternated,маданд
alternation,омадушуди
alternative,алтернативии
alternatively,интихобан
alternatives,алтернатива
alters,васиятро
although,гарчанде
altitude,баландӣ
altitudes,баландии
altogether,тамоман
alumina,гилхок
aluminium,алюмин
aluminum,алюмин
alumni,хатмкардагони
alumnus,моц
alvaro,алваро
alveolar,алвеолярии
alveoli,катаки
alvin,элвин
alway,ҳамеша
always,ҳамеша
am,ҳастам
amalek,амолеқ
amalekites,амолеқиён
amalgam,китобҳо
amalgamation,якжоя
aman,доруламон
amanda,аманда
amass,чамъ
amassed,меафзудам
amassing,ғун
amateur,ҳаводор
amaze,ҳайрон шудан
amazed,дар ҳайрат
amazement,ҳайрон
amazes,амэйзс
amazing,ҳайратангез
amazingly,ҳайратангез
ambassador,сафир
ambassadorial,сафирон
ambassadors,сафирони
amber,щаҳрабо
ambience,настроение
ambient,ҳискунандаи
ambiguities,духӯра
ambiguous,духўра
ambition,такаббур
ambitions,ғаразҳои
ambitious,сертакаббур
ambivalent,духела
ambler,амблер
ambulance,ёрии таъьилӣ
ambulances,ёрии таъҷилӣ
ambulatory,амбулаторӣ
ambush,камин
ame,ин саволро ба
amelia,амелия
amelioration,пешравиҳо
amen,омин
amend,ба салоҳ
amended,ворид
amending,ворид намудани
amendment,тағйирот
amendments,иловањо
amends,ба салоҳ оянд
amenities,бермениев
america,амрико
american,амрикоӣ
americana,амрикоӣ
americans,амрико
americas,амрико
amethyst,нилум
amicable,дӯстона
amid,дар миёни
amidst,сояҳову
amino,аминокислотаҳо
amir,амир
amiss,бадӣ
amity,дӯстии
amman,амман
ammon,аммӯнниёнро
ammonia,аммиак
ammonites,аммӯниён
ammonium,аммоний
ammunition,лавозимоти ьанг
amnesia,амнезия
amnesties,авф
amnesty,авф
amniotic,амниотикиро
amon,амон
among,дар байни
amongst,дар байни
amorites,сиҳӯн
amorphous,таври мӯътадил фаъолият
amortisation,фарсоиш
amortised,истеҳлокшаванда
amos,омӯс
amount,маблағи
amounted,ташкил дод
amounting,ба маблаѓи
amounts,маблағи
amphitheater,амфитеатр
amphitheatre,амфитеатр
ample,васеъ
amplified,қавитари
amplifier,щуввазиёдкунӣ
amplifiers,неруафзорҳо
amplify,васеъ кардан
amplitude,амплитуда
amply,тамомӣ
amps,стандарти амрs
amputate,кашида гиоифтан
amputated,ампутантҳои
amputation,бӯридани узв
amsterdam,амстердам
amulet,тӯмор
amuse,дилхушӣ кардан
amused,заду
amusement,лаҳв
amusements,мекӯшанд
amusing,цалатӣ
amy,ами
an,як
ana,ана
anabolic,анаболитикӣ
anaemia,камхунї
anaemic,камхунӣ
anaesthesia,наркоз
anaesthetic,моддаи карахткунанда
anaesthetics,anesthetics
anaesthetised,anesthetized
anaesthetist,anesthetist
anaesthetists,anesthetists
anal,мақъад
analgesic,бедардсозанда
analogous,шабењи
analogue,аналогӣ
analogues,тачҳизотҳо
analogy,қиёси
analyse,тањлил
analysed,таҳлил
analyser,таҳлилгари
analysers,analyzers
analyses,тањлил
analysing,тањлил
analysis,таҳлил
analyst,таҳлилгари
analysts,таҳлилгарон
analytic,тањлилї
analytical,таҳлилӣ
analyze,тањлил
analyzed,таҳлил
analyzing,тањлил
ananias,ҳанониё
anarchy,беҳокимиятӣ
anastasia,анастасия
anathema,малъун
anatomic,анатомикиро
anatomical,радиология
anatomy,анатомия
anc,мбекӣ
ance,кўмаку
ancestor,ниёгон
ancestors,гузаштагони
ancestral,аҷдодии
ancestress,аз авлоди
ancestries,аҷдодони гузаштаамон
ancestry,аслу нассаб
anchor,лангар
anchorage,анкоридж
anchored,лангар
anchoring,биистад
anchorites,олимону обидони
anchors,лангар
anchovy,анроус
ancient,қадим
ancients,пешиниён
ancillary,ёрирасон
and,ва
andalusia,андалусия
anders,андерс
andersen,андерсен
anderson,андерсон
andes,анд
andorra,андорра
andre,андре
andrea,андреа
andreas,андреас
andres,андрес
andrew,андриёс
andrey,андрей
android,на андроид
andronicus,андрониқӯс
andros,андрос
andy,анди
anecdotes,латифаҳои
anemia,камхунї
anemic,камхунӣ
anew,аз нав
angel,фаришта
angela,ангела
angelic,фариштагонро
angelina,анжелина
angelo,анджело
angels,фариштагон
anger,ғазаб
angered,ба хашм оварданд
angers,ба хашм
angina,гулударди
angle,кунҷи
angles,кунҷҳои
angola,ангола
angrily,ба ғазаб
angry,хашмгин
anguish,он андӯҳ
anguished,дилтанг
anhydrous,беоб
ani,аон
animal,ҳайвон
animals,ҳайвонот
animate,зинда кардан
animated,мутаҳаррикро
animation,зиндашавӣ
animations,мутаҳаррикро
animator,аниматор
animosity,душманӣ
anise,анисро
anita,анита
ankara,анкара
ankle,буьули пой
ankles,қузак
ann,энн
anna,анна
annals,бодияви
annan,аннан
annapolis,аннаполис
annas,ҳонон
anne,энн
annette,аннет
annex,сохтмони бино
annexation,қрим
annexed,замима
annexes,замимаҳо
annie,эни
annihilate,барҳам додан
annihilated,ҳалок
annihilation,нобудкунӣ
anniversaries,ки ҷашни
anniversary,солагии
annotate,мухтасар ва
annotation,шарҳи мухтасар
announce,эълон
announced,эълон
announcement,эълон
announcements,эълонҳои
announcer,баранда
announcers,эълон мекарданд
announces,эълон
announcing,эълон
annoy,хашмгин кардан
annoyance,дарец
annoyances,озорашонро
annoyed,дарғазаб
annoying,цазабангез
annoys,озор
annual,солона
annualised,солона
annually,ҳар сол
annul,сощит кардан
annulled,бекор карда
annulling,бекор кардани
annulment,бекор
annuls,насх
annum,солона
anode,анод
anodes,аноди
anoint,тадҳин
anointed,тадҳиншуда
anointing,тадҳин
anoints,тадҳин
anomalous,ѓайриоддї
anon,ба зудӣ
anonymity,ноаён
anonymous,беимзо
anonymously,пинҳонӣ
another,дигар
anothers,дигареро
ans,ҷалбкунанда
anson,энсон
answ,ҷав
answer,ҷавоби
answerable,ьавобгарӣ
answered,дар ҷавоб
answereth,ҷавоб
answering,ҷавоби
answers,ҷавоб
ant,мурча
antagonise,мущобил гузоштан
antagonised,antagonized
antagonising,antagonizing
antagonism,мухолиф
antagonistic,бадхоҳона
antagonists,гурӯҳ
antarctica,антарктида
ante,беœбудии ёрї
antelope,антилопа
antenatal,антенаталї
antenna,мавҷгири
antennas,антенна
anterior,судї
anthem,мадҳия
anthems,мадҳияҳои
anthony,энтони
anthracite,антратсит
anthrax,сӯхтанӣ
anthropic,антропогениро
anthropogenic,антропогенї
anthropologist,антрополог
anthropology,антропология
anthropometric,антропометрї
anti,бар зидди
antibiotic,антибиотик
antibiotics,антибиотикҳо
antibodies,аломати
antibody,т.
antichrist,зиддимасеҳ
anticipate,мунтазир шудан
anticipated,пешбинишавандаи
anticipates,интизор аст
anticipating,мехӯред
anticipation,интизорӣ
antics,дилнавози
anticyclone,антисиклони
antidote,давои зидди заҳр
antifreeze,моддаи химиявӣ
antigua,антигуа
antimony,сурма
antioch,антиёхия
antiochus,антиохи
antioxidants,антиоксидантҳо
antipas,антипас
antiquated,кӯҳнашуда
antique,щадима
antiques,қадимаи
antiquities,антиқа
antiquity,атища
antiseptic,антисептикӣ
antithetical,мутазод
antiviral,антиретровирусї
antlers,шох
anton,антон
antonia,антония
antonio,антонио
antrim,онтрим
ants,мӯрчагон
anus,макъад
anvil,сандон
anxieties,ташвишҳои
anxiety,ташвиш
anxious,ғам
any,ҳар як
anybody,ягон кас
anyhow,чӣ тавре
anymore,дигар
anyone,касе
anything,чизе
anyway,ба ҳар ҳол
anyways,ба ҳар ҳол
anywhere,дилхоҳ
aorta,раги
aos,сљм
apart,ҷудо
apartment,квартира
apartments,ҳуҷраҳо
apathetic,рағбат
apathy,бепарвоӣ
ape,маймуни одамшакл
apelles,ба апалис
aperitif,аперитив
aperture,кушодагии
apes,бӯзинагоне
apex,щулла
apiece,як порча
apnoea,apnea
apocalypse,апокалипсис
apollos,апӯллӯс
apollyon,апӯллийӯн
apologetic,маъзаратомез
apologies,узр
apologise,бахшидан
apologised,узр
apologises,apologizes
apologising,бахшиш
apologize,бахшидан
apologized,узр
apologizing,бахшиш
apology,узр
apoplexy,апоплексия
apostasy,осӣ
apostate,осӣ
apostates,осиён
apostle,расул
apostles,ҳаввориён
apostrophe,апостроф
apostrophes,дучанда
app,барнома
appal,тарсондан
appalling,бадҳайбат
apparatus,асбоб
apparel,либоси
apparent,ошкор
apparently,аз афташ
apparition,шабаҳ
appeal,шикоят кардан
appealed,муроҷиат
appealing,аризаи шикоятӣ
