English,Other
experimenting,ag tástáil
erecting,ag tógáil
tle,ag tógáil áit na
claiming,ag éileamh
becoming,ag éirí
resigning,ag éirí as oifig
epoch,aga
invocation,agairt
invoke,agairt
invoked,agairt
sued,agairt
suing,agairt
augustinian,agaistíneach
interviews,agallaimh
interviewees,agallaithe
interview,agallamh
interviewed,agallamh
interviewing,agallamh a chur
interviewee,agallaí
interviewer,agallóir
interviewers,agallóirí
interrogatories,agarcheisteanna
cramps,ages
aggrandisement,aggrandizement
face,aghaidh
confront,aghaidh a thabhairt
addressing,aghaidh a thabhairt ar
addressed,aghaidh ar
annum,aghaidh na bliana
shopfront,aghaidh siopa
facades,aghaidheanna
faces,aghaidheanna
fronts,aghaidheanna
shopfronts,aghaidheanna siopaí
defaced,aghloite
deface,aghlot
defaces,aghlot
agonise,agonize
agonised,agonized
agonising,agonizing
agonisingly,agonizingly
suit,agra
agrochemical,agraiceimiceacha
wrongdoers,agraíodh éagóiritheoirí feadh
invokes,agraíonn
suitors,agróirí
addendum,aguisín
adjunct,aguisín
appendix,aguisín
appendices,aguisíní
and,agus
categorisations,agus aicmithe a
whereupon,agus air sin leanfar
badged,agus suaitheantas
hath,agá
objected,agóid
objection,agóid
protest,agóid
protested,agóide
protesters,agóide
objector,agóideoir
objections,agóidí
protests,agóidí
protesting,agóidíocht
agonists,agónaithe
agouti,agútaithe
yee,ahk
electrified,aibhléisithe
rivers,aibhneacha
highlighter,aibhsithe
maturation,aibithe
matured,aibithe
maturing,aibiú
apricot,aibreog
apricots,aibreoga
apr,aibreán
april,aibreán
mature,aibí
ripe,aibí
maturity,aibíocht
matures,aibíonn
alphabet,aibítir
alphabetic,aibítre
alphabetical,aibítre
alphabets,aibítrí
shortcut,aicearra
shortcuts,aicearraí
classifications,aicmithe
classifiers,aicmithe
classifier,aicmitheora
classification,aicmiú
classifiable,aicmiú de
classificatory,aicmiúla
acrylic,aicrileach
acrylics,aicriligh
acetate,aicéatáit
acetates,aicéatáití
acetone,aicéatón
acetic,aicéiteach
acetylene,aicéitiléin
populous,aid
aim,aidhm
aims,aidhmeanna
adjective,aidiacht
adjectives,aidiachtaí
adjutant,aidiúnach
adriatic,aidriadach
reflux,aife
refluxed,aife
missals,aifrinn
regretted,aiféala
amelioration,aige feabhas
submission,aighneacht
submissions,aighneachtaí
mind,aigne
acid,aigéad
acidic,aigéadach
acidity,aigéadacht
acidified,aigéadaithe
acidifying,aigéadaithe
acidify,aigéadann
acidification,aigéadú
oceanic,aigéanach
oceanographic,aigéaneolaíochta
oceanography,aigéaneolaíochta
acids,aigéid
oceania,aigéine
alveolar,ailbheolach
albinism,ailbíneachas
alchemy,ailceimic
alkyl,ailcile
aldehyde,aildéid
aldehydes,aildéid
algebra,ailgéabar
algebras,ailgéabar
algebraic,ailgéabracha
algeria,ailgéir
aliases,ailiasanna
alligator,ailigéadar
alimony,ailiúnas
cliff,aill
alway,aillimhe
cliffs,aillte
allele,ailléil
alleles,ailléilí
allergy,ailléirge
allergic,ailléirgeach
allergies,ailléirgí
cancer,ailse
cancerous,ailseach
cancers,ailsí
sections,ailt
architect,ailtire
architecture,ailtireacht
architectural,ailtireachta
architectures,ailtireachtaí
architects,ailtirí
alternators,ailtéarnóirí
aligned,ailínithe
align,ailíniú
aligning,ailíniú
alignment,ailíniú
alignments,ailíniúcháin
anomalous,aimhrialta
anomalously,aimhrialta
anomaly,aimhrialtacht
anomalies,aimhrialtachtaí
entanglement,aimhréidhe
repugnant,aimhréireach
admiral,aimiréal
amethyst,aimitis
feebleness,aimlitheacht
amnesic,aimnéiseach
amplifiers,aimplitheoirí
amplitude,aimplitiúid
amplification,aimpliú
ammeter,aimpmhéadar
ampere,aimpéar
amperes,aimpéar
sterilising,aimridithe
fashioned,aimseartha
finders,aimseoirí
tense,aimsir
weather,aimsir
wether,aimsir
wartime,aimsir an chogaidh
peacetime,aimsir na síochána
strabo,aimsir strabo
weathers,aimsire
tenses,aimsirí
finder,aimsitheoir
finding,aimsiú
locate,aimsiú
positioning,aimsiú suímh
detects,aimsíonn
amide,aimíd
amine,aimín
amino,aimín
misconceived,aincheaptha
dilemma,aincheist
dilemmas,aincheisteanna
atheistic,aindiacha
atheist,aindiachaí
illicit,aindleathach
lawlessness,aindlí
unaware,aineolach
uninformed,aineolach
ignorance,aineolas
angel,aingeal
angels,aingeal
anhydrous,ainhidriúil
anisotropy,ainiostrópacht
hover,ainliú
maneuver,ainliú
manoeuvre,ainliú
eros,ainm
name,ainm
street,ainm
pseudonym,ainm cleite
filename,ainm comhaid
navn,ainm na cuideachta
nameplate,ainmchlár
nameplates,ainmchlár
nouns,ainmfhocail
animal,ainmhithe
animals,ainmhithe
nominative,ainmneach
names,ainmneacha
pseudonyms,ainmneacha bréige
nominated,ainmneofar
denominator,ainmneoir
denominators,ainmneoirí
denominated,ainmnithe
designated,ainmnithe
named,ainmnithe
nominees,ainmnithe
nominator,ainmnitheoir
designate,ainmniú
designation,ainmniú
naming,ainmniú
nominate,ainmniú
nominating,ainmniú
designating,ainmniúcháin
nominations,ainmniúcháin
nomination,ainmniúchán
nominal,ainmniúil
nominally,ainmniúil
nominee,ainmní
denomination,ainmníocht
nomenclature,ainmníocht
denominations,ainmníochtaí
nomenclatures,ainmníochtaí
designates,ainmníonn
nominates,ainmníonn
spite,ainneoin
withstanding,ainneoin
involuntary,ainneonach
anarchic,ainrialach
anchovies,ainseabhaithe
anchovy,ainseabhaí
chronic,ainsealach
antilles,aintillí
aunt,aintín
auntie,aintín
aunts,aintíní
antiochus,aintíochas
anaesthesia,ainéistéise
anaesthetic,ainéistéiseach
anaesthetics,ainéistéiseach
anaesthetist,ainéistéisí
aniseed,ainíse
thereon,air sin
thereupon,air sin
purported,airbheartaithe
purport,airbheartaíonn
purporting,airbheartaíonn
purports,airbheartaíonn
arcs,airc
ark,airc
attention,aird
cognisance,aird
cognizance,aird
highlight,aird a tharraingt ar
pursuance,aird bhun
altitude,airde
altitudes,airde
height,airde
heights,airde
alert,airdeall
vigilant,airdeall
waking,airdeallach
archbishop,airdeaspog
archbishops,airdeaspog
archbishopric,airdepsocoide
attentiveness,aire
minister,aire
spotlight,aire
attentive,aireach
cautious,aireach
mindful,aireach
vigilance,aireachais
tending,aireachasú
ministry,aireacht
ministerial,aireachta
ministries,aireachtaí
perceptual,aireachtála
oratory,aireagal
invention,aireagán
inventions,aireagán
inventor,aireagóir
inventors,aireagóirí
money,airgead
moneys,airgead
monies,airgead
silver,airgead
honorarium,airgead onóra
cash,airgead tirim
financial,airgeadais
financiers,airgeadaithe
silvered,airgeadaithe
finance,airgeadas
finances,airgeadas
monetary,airgeadaíochta
currency,airgeadra
currencies,airgeadraí
cashier,airgeadóir
pecuniary,airgid
plunders,airgne &
inventive,airgtheach
inventiveness,airgtheacht
sensed,airigh
arms,airm
weapons,airm
median,airmheán
armenian,airméinis
chattel,airnéis
chattels,airnéisí
arrian,airrianas
hart,airt
article,airteagal
artillery,airtléire
arthritis,airtríteas
ministers,airí
caretakers,airígh
caretaker,airíoch
properties,airíonna
axis,ais
recouped,ais
revert,ais
reverted,ais
restock,ais arís
rejoins,ais leis
gratuity,aisce
returnable,aischurtha
regression,aischéimnithí
gratuities,aiscí
repatriate,aisdúichiú
repatriating,aisdúichiú
repatriation,aisdúichiú
repatriations,aisdúichiú
axial,aiseach
restitution,aiseag
axes,aiseanna
aseptic,aiseiptigh
feedback,aiseolas
reverberated,aisfhuaimnigh
recovers,aisghabhann
recovered,aisghabháil
recovery,aisghabháil
recuperated,aisghabháil
retrievable,aisghabháil
retrieval,aisghabháil
retrievals,aisghabháil
retrieve,aisghabháil
retrieved,aisghabháil
retrieving,aisghabháil
irrecoverable,aisghabhála
recoveries,aisghabhálacha
recoverability,aisghabhálacht
abrogate,aisghairm
abrogating,aisghairm
abrogation,aisghairm
repeal,aisghairm
repealed,aisghairm
repeals,aisghairm
abrogations,aisghairmeacha ann
repealing,aisghairtear
abrogated,aisghairthe
retroactive,aisghníomhach
inversions,aisiompuithe
reversing,aisiompú
restorative,aisiríoch
dream,aisling
dreams,aisling
visionary,aislingeach
asbestos,aispeiste
withdrawals,aistarraingtí
essay,aiste
diet,aiste bia
dietary,aiste bia
curious,aisteach
strange,aisteach
weird,aisteach
wierd,aisteach
curiously,aisteach go
actor,aisteoir
actress,aisteoir
actors,aisteoirí
extracting,aisti
terminus,aistir
transitive,aistreacha
transferees,aistrithe
transfers,aistrithe
translatable,aistrithe
translational,aistritheach
translator,aistritheoir
translators,aistritheoirí
handover,aistriú
shifting,aistriú
transfer,aistriú
transferring,aistriú
transition,aistriú
translate,aistriú
translated,aistriú
translating,aistriúchán
translation,aistriúchán
translations,aistriúchán
transferee,aistrí
transferred,aistríodh
transfused,aistríodh
relocates,aistríonn
translates,aistríonn
essays,aistí
diets,aistí bia
resurgence,aiséirí
resurrection,aiséirí
refund,aisíoc
refunding,aisíoc
reimburse,aisíoc
reimbursed,aisíoc
reimbursing,aisíoc
repay,aisíoc
repayment,aisíoc
recoups,aisíocann
reimburses,aisíocann
reimbursement,aisíocaíocht
refunds,aisíocaíochtaí
repayments,aisíocaíochtaí
refunded,aisíoctha
repaid,aisíoctha
furze,aiteann
gorse,aiteann
indistinguishable,aitheanta
recognised,aitheanta
recognized,aitheanta
unrecognisable,aitheanta
unrecognizable,aitheanta
recognition,aitheantas
recognitions,aitheantas
acknowledge,aitheantas a thabhairt
identifier,aitheantóir
identifiers,aitheantóirí
homily,aitheasc
athens,aithin
identify,aithint
identifying,aithint
recognise,aithint
recognize,aithint
ignominy,aithis
disgraceful,aithiseach
familiarising,aithne
introductions,aithne
identified,aithníodh
identifies,aithníonn
recognises,aithníonn
recognizes,aithníonn
fathers,aithreacha
sires,aithreacha
emulate,aithris
emulated,aithris
emulating,aithris
imitate,aithris
imitated,aithris
imitates,aithris
imitating,aithris
recital,aithris
recite,aithris
recited,aithris
emulation,aithrise
repeatable,aithrise
imitative,aithriseach
emulator,aithriseoir
miming,aithriseoireacht
recitation,aithriseoireacht
recitations,aithriseoireacht
contrition,aithrí
penitential,aithrí
repentance,aithrí
juniper,aitil
attributions,aitreabúidí
atrium,aitriam
atypical,aitíopúla
improvisational,ala
aliphatic,alafatacha
almanacs,alamanaig
discography,albaim
scotland,albain
album,albam
albums,albam
albanians,albanaigh
alabaster,albastar
albatross,albatras
albanian,albáinis
alcibiades,alcaibiaidéas
alkali,alcaile
alkaline,alcaileach
alkalinity,alcaileacht
alkalis,alcailí
alkaloid,alcalóideach
alkaloids,alcalóidigh
alkanes,alcáin
alcohols,alcóil
alcohol,alcól
alcoholic,alcólacha
alcoholism,alcólacht
alcoholics,alcólaigh
alencon,alençon
alpha,alfa
alphanumeric,alfa-uimhriúla
algal,algach
algorithm,algartam
algae,algaí
alla­,alla
cobwebs,alla
evocation,allabhrach
evocative,allabhrach
sweat,allais
sweats,allas
extraterritorial,allchríche
importer,allmhaireoir
importers,allmhaireoirí
importations,allmhairithe
imported,allmhairithe
import,allmhairiú
importation,allmhairiú
imports,allmhairí
importing,allmhairíochta
astonish,alltacht
almonds,almóinní
alpine,alpach
alsatian,alsáiseach
section,alt
occipital,alt atlas
articulated,altach
nurse,altra
nursing,altranais
nurses,altraí
altruism,altrúchas
altruistic,altrúíocha
altar,altóir
altarpiece,altóra
alarm,aláraim
alarms,aláraim
aloe,aló
alum,alúm
alumina,alúmana
aluminium,alúmanam
aluminum,alúmanam
time,am
past,am atá caite
bedtime,am codlata
airtime,am craolta
contemporaneously,am céanna
lunchtime,am lóin
playtime,am súgartha
teatime,am tae
startup,am tosaithe
temporal,ama
tempus,ama
attained,amach
forth,amach
out,amach
outbound,amach
outward,amach
outwards,amach
expunged,amach astu
offshore,amach ón gcósta
loser,amadáin
fool,amadán
moron,amadán
silly,amaideach
amateur,amaitéarach
dilettante,amaitéarach
amaziah,amaiziá
times,amanna
mealtimes,amanna béilí
hits,amas
amazons,amazones
ambassador,ambasadóir
ambassadors,ambasadóirí
ambassadorial,ambasadóra
embassy,ambasáid
embassies,ambasáidí
timetable,amchlár
amphibian,amfaibiaigh
amphibians,amfaibiaigh
amphetamines,amfataimíní
crude,amh
raw,amh
visual,amhairc
visually,amhairc
mercenaries,amhais
windfall,amhantair
speculative,amhantrach
glances,amharc
viewed,amharc
theatrical,amharclainne
theater,amharclann
theatre,amharclann
theaters,amharclanna
theatres,amharclanna
suspecting,amhrais
doubt,amhras
doubts,amhras
misgivings,amhras
scepticism,amhras
skepticism,amhras
suspected,amhras
suspicion,amhras
suspicions,amhras
unquestioned,amhras ann
suspicious,amhrasach
doubtful,amhrasacha
songs,amhráin
songwriters,amhráin
anthem,amhrán
songwriting,amhrán
strains,amhrán
singers,amhránaithe
cantor,amhránaí
singer,amhránaí
singing,amhránaíocht
one,amháin
purely,amháin
solely,amháin
tantum,amháin
ampoules,ampaill
amphitheater,amphitheatre
outdoor,amuigh faoin aer
morrow,amárach
tomorrow,amárach
amerique,amérique
ammonia,amóinia
ammonium,amóiniam
mislaid,amú
mislead,amú
misleads,amú
misled,amú
wasted,amú
amortisation,amúchadh
amortise,amúchadh
amortised,amúchadh
the,an
silverbridge,an airgid
argentina,an airgintín
australia,an astráil
bangladesh,an bhanglaidéis
belarus,an bhealarúis
belize,an bheilís
wales,an bhreatain bheag
bulgaria,an bhulgáir
bhutan,an bhútáin
undermines,an bonn
newcastle,an caisleán nua
quarter,an ceathrú cuid
boon,an chabhair
cyprus,an chipir
kyrgyzstan,an chirgeastáin
exercice,an chleachtais
clare,an chláir
christianity,an chríostaíocht
most,an chuid is mó
appeared,an chuma
first,an chéad
korea,an chóiré
human,an duine
oneself,an duine féin
twelfth,an dóú cuid déag
downe,an dúin
switzerland,an eilvéis
eritrea,an eiritré
finland,an fhionlainn
frankrijk,an fhrainc
potest,an féidir
firstly,an gcéad dul síos
germany,an ghearmáin
multiplicity,an iliomad
integrability,an insuimeálacht
capitalise,an leas is
hiving,an leataobh
lithuania,an liotuáin
oor,an mbreiseán
huius,an mhí
meath,an mhí
polen,an pholainn
regno,an ríocht
romania,an rómáin
snowbound,an sneachta go
sole,an t-aon
venia,an tslóivéin
slovakia,an tslóvaic
swaziland,an tsuasalainn
mr,an tuasal
turkmenistan,an tuircméanastáin
thailand,an téalainn
mellows,an uí mhaoilíosa
iceland,an íoslainn
netherlands,an ísiltír
very,an-
anabolic,anabalacha
untimely,anabaí
afflictions,anacair
distress,anacair
calamity,anachain
anaerobic,anaeróbach
analgesia,anailgéise
analgesics,anailgéisigh
aniline,anailín
