English,Other
academically,yn academaidd
academician,academydd
academicians,academyddion
academics,academyddion
academies,academïau
academy,academi
accede,cytuno
acceded,chytuno
acceding,gytuno
accelerate,cyflymu
accelerated,carlam
accelerates,cyflymu
accelerating,cyflymu
acceleration,cyflymiad
accelerator,cyflymydd
accelerators,chyflymwyr
accent,acen
accented,acennog
accenting,acennu
accents,acenion
accentuate,bwysleisio
accentuated,dwysáu
accentuating,dwysau
accentuation,aceniad
accept,derbyn
accepta,sy'n dderbyniol
acceptability,derbynioldeb
acceptable,dderbyniol
acceptably,dderbyniol
acceptance,derbyn
acceptances,derbyniadau
acceptation,derbyniad
accepted,derbyniol
accepting,derbyn
acceptors,derbynwyr
accepts,derbyn
access,mynediad
accessed,mynediad
accesses,mynedfeydd
accessibility,hygyrchedd
accessible,hygyrch
accessing,cael mynediad
accession,derbyn
accessions,derbynion
accessories,ategolion
accessory,affeithiwr
accident,damwain
accidental,damweiniol
accidentally,ddamweiniol
accidents,damweiniau
acclaim,clod
acclaimed,fri
acclamation,bonllef
acclamations,bonllefau
acclimatisation,cynefino
acclimatise,ymgyfarwyddo
acclimatised,ymgyfarwyddo
accolade,acolâd
accolades,anrhydeddau
accommodate,ddarparu ar
accommodated,lletya
accommodates,darparu ar
accommodating,lletya
accommodation,llety
accommodations,llety
accompanied,yng nghwmni
accompanies,yn cyd-fynd
accompaniment,cyfeiliant
accompaniments,cyfwydydd
accompanist,cyfeilydd
accompany,gyd-fynd
accompanying,sy'n cyd-fynd
accomplice,ydd
accomplish,cyflawni
accomplished,cyflawni
accomplishment,gyflawniad
accomplishments,cyflawniadau
accord,cyd-fynd
accordance,unol
accorded,roddir
according,yn ôl
accordingly,yn unol â hynny
accordionist,acordion
accordions,cordialau
accords,cyd-fynd
account,cyfrif
accountability,atebolrwydd
accountable,atebol
accountancy,cyfrifyddiaeth
accountant,cyfrifydd
accountants,cyfrifwyr
accounted,cyfrif
accounting,cyfrifyddu
accounts,cyfrifon
accredit,achredu
accreditation,achrediad
accredited,achrededig
accrediting,achredu
accredits,achredu
accretion,croniant
accretions,ychwanegiadau
accrual,croniadau
accruals,croniadau
accrue,gronni
accrued,gronnwyd
accrues,cronni
accruing,cronni
accumulate,cronni
accumulated,cronedig
accumulates,cronni
accumulating,cronni
accumulation,cronni
accumulations,croniadau
accumulative,cronnol
accumulator,cronadur
accumulators,cronaduron
accuracies,cywirdebau
accuracy,cywirdeb
accurate,cywir
accurately,yn gywir
accursed,felltigedig
accusation,cyhuddiad
accusations,cyhuddiadau
accusatory,gyhuddgar
accuse,cyhuddo
accused,cyhuddo
accuser,cyhuddwr
accusers,gyhuddwyr
accuses,cyhuddo
accusing,cyhuddo
accustom,gyfarwydd
accustomed,gyfarwydd
acerbic,milain
acers,aceri
acetate,asetad
acetates,asetynnau
acetic,asetig
acetone,aseton
acetylene,asetylen
ache,poen
aches,poenau
achievable,gyraeddadwy
achieve,cyflawni
achieved,cyflawnwyd
achievement,cyflawniad
achievements,cyflawniadau
achiever,cyflawnwr
achievers,cyflawnwyr
achieves,yn cyflawni
achieving,cyflawni
aching,poenus
achromatic,acromatig
acid,asid
acidic,asidig
acidification,asideiddio
acidified,asidiedig
acidify,asideiddio'r
acidifying,asideiddio
acidity,asidedd
acids,asidau
acknowledge,cydnabod
acknowledged,cydnabyddir
acknowledgement,cydnabyddiaeth
acknowledgements,cydnabyddiaethau
acknowledges,yn cydnabod
acknowledging,cydnabod
acknowledgment,cydnabyddiaeth
acknowledgments,cydnabyddiaethau
acorn,fesen
acorns,mes
acoustic,acwstig
acoustically,acwstig
acoustics,acwsteg
acquaint,gyfarwydd
acquaintances,cydnabod
acquaintanceship,o gydnabyddiaeth
acquainted,gyfarwydd
acquainting,gyfarwydd
acquiesce,cydsynio
acquiescence,gydsyniad
acquiescent,gydsynio
acquiescing,cydsynio
acquire,caffael
acquired,caffael
acquirer,caffaelwr
acquires,gaffael
acquiring,caffael
acquisition,caffael
acquisitions,caffaeliadau
acquisitive,meddiangar
acquit,ddieuog
acquittal,rhyddfarn
acquittals,rhyddfarnau
acquitted,ryddfarnu
acre,erw
acreage,erwau
acres,acer
acrid,chwerw
acrimonious,chwerw
acrimoniously,braidd yn chwerw
acrimony,chwerwedd
acrobatic,acrobatig
acrobatics,acrobateg
acrobats,acrobatiaid
acronyms,acronymau
across,ar draws
acrostic,acrostig
acrylic,acrylig
acrylics,acrylig
act,gweithredu
acted,gweithredodd
acting,actio
action,gweithredu
actionable,gweithredu arnynt
actions,camau gweithredu
activators,ysgogwyr
active,weithgar
actively,mynd ati i
actives,weithgareddau a
activism,gweithredaeth
activist,actifydd
activists,gweithredwyr
activities,gweithgareddau
activity,gweithgaredd
acto,atco
actors,actorion
actress,actores
actresses,actoresau
acts,gweithredoedd
actual,gwirioneddol
actualisation,actualization
actualise,actualize
actuality,gwirionedd
actually,mewn gwirionedd
actuarial,actiwaraidd
actuaries,actiwarïaid
actuary,actiwari
actuation,ysgogi y
acuity,craffter
acumen,craffter
acupuncture,aciwbigo
acupuncturist,aciwbigydd
acupuncturists,aciwbigwyr
acute,aciwt
acutely,ddifrifol
að,ad
adage,ddywediad
adamant,bendant
adamantine,gwydn
adamantly,dadlau'n bendant
adapt,addasu
adaptability,gallu i addasu
adaptable,addasadwy
adaptation,addasu
adaptations,addasiadau
adapted,haddasu
adapters,addaswyr
adapting,addasu
adaptive,ymaddasol
adaptor,adapter
adaptors,addaswyr
adapts,addasu
add,ychwanegu
added,ychwanegodd
addenda,adenda
addendum,adendwm
adder,gwiber
adders,gwiberod
addicted,gaeth
addiction,dibyniaeth
addictions,caethiwed
addictive,gaethiwus
addictiveness,gaethiwus
addicts,gaeth
adding,gan ychwanegu
addition,ychwanegol
additional,ychwanegol
additionally,ychwanegol
additions,ychwanegiadau
additive,ychwanegyn
additives,ychwanegion
address,cyfeiriad
addressable,gyfeiriedig
addressed,sylw
addressee,cyfeiriwyd
addressees,chyfeiriadau
addresses,cyfeiriadau
addressing,mynd i'r afael â
adds,ychwanegu
adduce,grybwyll
adduced,dygwyd gerbron
adenine,adenin
adenoids,adenoidau
adept,fedrus
adequacy,digonolrwydd
adequate,digonol
adequately,yn ddigonol
adhere,cadw
adhered,cadw
adherence,ymlyniad
adherent,ymlynwr
adherents,ymlynwyr
adheres,glynu
adhering,glynu
adhesion,adlyniad
adhesions,adlyniadau
adhesive,gludiog
adhesives,gludyddion
adhoc,ad hoc
adit,geuffordd
adjacency,cyfagosrwydd
adjacent,cyfagos
adjectival,ansoddeiriol
adjective,ansoddair
adjectives,ansoddeiriau
adjoin,yn ffinio
adjoined,ffinio
adjoining,cyfagos
adjoins,cydffinio
adjourn,ohirio
adjourned,gohiriwyd
adjourning,ohirio
adjournment,gohiriad
adjourns,gohirio
adjudge,farnu
adjudged,ddyfarnu'n
adjudges,barnu yn
adjudicate,ddyfarnu
adjudicated,feirniad
adjudicates,yn dyfarnu
adjudicating,beirniadu
adjudication,dyfarniad
adjudications,dyfarniadau
adjudicator,beirniad
adjudicators,beirniaid
adjunct,ychwanegiad
adjuncts,atodiadau
adjure,tynghedu chwi
adjured,tyngedasai
adjust,addasu
adjustable,addasadwy
adjusted,addasu
adjuster,addasydd
adjusting,addasu
adjustment,addasiad
adjustments,addasiadau
adjusts,addasu
administer,gweinyddu
administered,a weinyddir
administering,gweinyddu
administers,gweinyddu
administrate,gweinyddu
administrated,weinyddir
administrating,gweinyddu'r
administration,gweinyddu
administrations,gweinyddiaethau
administrative,gweinyddol
administratively,yn weinyddol
administrator,gweinyddwr
administrators,gweinyddwyr
admirable,rhagorol
admirably,gampus
admiral,lyngesydd
admirals,fantell
admiration,edmygedd
admire,edmygu
admired,edmygu
admirer,edmygwr
admirers,edmygwyr
admires,edmyga
admiring,edmygu
admissibility,dderbynioldeb
admissible,dderbyniadwy
admission,mynediad
admissions,derbyniadau
admit,cyfaddef
admits,cyfaddef
admittance,mynediad
admittances,dderbyniadau
admitted,cyfaddefodd
admittedly,rhaid cyfaddef
admitting,gyfaddef
admixture,gymysgedd
admonish,rybuddio'r
admonished,ceryddu
admonishing,cerydd
admonishment,cerydd
admonition,gerydd
adolescence,llencyndod
adolescent,glasoed
adolescents,pobl ifanc
adopt,mabwysiadu
adopted,a fabwysiadwyd
adopter,mabwysiadwr
adopting,mabwysiadu
adoption,mabwysiadu
adoptions,mabwysiadu
adoptive,mabwysiadu
adopts,yn mabwysiadu
adore,addoli
adored,addoli
adoring,ddwylo'r
adorn,addurno
adorned,haddurno
adorning,un oddi
adornment,addurn
adornments,addurniadau
adorns,addurno
adrenaline,adrenalin
adrift,rhydd
adroit,deheuig
adsorbed,hamsugno
adsorption,arsugniad
adulation,gorganmoliaeth
adult,oedolion
adulteration,difwyno
adulterer,godinebus
adulterers,godinebwyr
adulteress,odinebwraig
adulteries,odineb
adulterous,godinebus
adultery,godineb
adulthood,oedolaeth
adults,oedolion
adv,ymg
advance,ymlaen llaw
advanced,uwch
advancement,hyrwyddo
advancements,datblygiadau
advances,datblygiadau
advancing,hyrwyddo
advantage,mantais
advantaged,breintiedig
advantageous,fanteisiol
advantageously,fanteisiol
advantages,manteision
advent,dyfodiad
adventitious,damweiniol
adventure,antur
adventured,anturiodd
adventurer,anturiaethwr
adventurers,anturiaethwyr
adventures,anturiaethau
adventuress,anturiaethwraig
adventuring,antur
adventurous,anturus
adventurously,anturus
adverb,adferf
adverbial,adferfol
adverbs,adferfau
adversarial,gwrthwynebol
adversaries,gwrthwynebwyr
adversary,gwrthwynebwr
adverse,anffafriol
adversely,andwyol
adversities,cyfyngderau
adversity,adfyd
advert,hysbyseb
advertise,hysbysebu
advertised,hysbysebu
advertisement,hysbyseb
advertisements,hysbysebion
advertiser,hysbysebwr
advertisers,hysbysebwyr
advertises,hysbysebu
advertising,hysbysebu
adverts,hysbysebion
advice,cyngor
advisability,doethineb
advisable,fe'ch cynghorir
advise,cynghori
advised,cynghorir
advisedly,yn fwriadol
adviser,ymgynghorydd
advisers,cynghorwyr
advises,yn cynghori
advising,cynghori
advisor,ymgynghorydd
advisory,ymgynghorol
advocacy,eiriolaeth
advocate,eiriolwr
advocated,argymell
advocates,eiriolwyr
advocating,eiriol
aegis,nawdd
aen,aay
aeolian,aeolaidd
aeons,oesoedd yn
aerate,awyrwch
aerated,awyredig
aerating,awyru
aeration,awyru
aerator,awyrydd
aerial,o'r awyr
aerials,erialau
aerobic,aerobig
aerobically,aerobig
aerobics,aerobeg
aerodrome,erodrom
aerodromes,erodromau
aerodynamic,erodynamig
aerodynamically,erodynamig
aerodynamics,aerodynameg
aeronautic,ieuan wyn
aeronautical,awyrennol
aeronautics,awyrenneg
aeroplane,awyren
aeroplanes,awyrennau
aerosols,erosolau
aerospace,awyrofod
aesthete,esthete
aesthetic,esthetig
aesthetically,esthetaidd
aestheticism,dylanwad artistig
aesthetics,estheteg
afar,bell
affable,hynaws
affair,berthynas
affairs,materion
affect,yn effeithio ar
affected,yr effeithir arnynt
affecting,sy'n effeithio ar
affection,anwyldeb
affectionate,serchog
affectionately,annwyl
affections,serchiadau
affective,affeithiol
affects,yn effeithio ar
afferent,afferol
affidavit,affidafid
affidavits,affidafidau
affiliated,gysylltiedig
affiliates,cysylltiedig
affiliating,ymaelodi
affiliation,cysylltiad
affiliations,gysylltiadau
affinities,chysylltiadau
affinity,affinedd
affirm,cadarnhau
affirmation,cadarnhad
affirmations,chadarnhadau
affirmative,gadarnhaol
affirmed,cadarnhau
affirming,gadarnhau
affirms,yn cadarnhau
affixed,gosod
affixing,osod yr hysbysiad
afflict,cystuddiwch
afflicted,cystuddio
affliction,cystudd
afflictions,gystuddiau
afflicts,nodwedd
affluence,cyfoeth
affluent,gefnog
afford,fforddio
affordability,fforddiadwyedd
affordable,fforddiadwy
afforded,a roddir
affording,fforddio
affords,yn ei roi
afforestation,coedwigo
afforested,coedwigo
affray,affräe
affright,hofni
affrighted,ddychrynasant
affront,sarhad
affronted,gweld y chwith
afghans,afghanistan
afield,i ffwrdd
aflame,thanau euraidd
afloat,dŵr
afoot,droed
aforementioned,uchod
aforesaid,a nodwyd uchod
aforetime,dyddiau gym
afraid,ofn
afresh,o'r newydd
africa,affrica
africans,affricanwyr
afro,affro
aft,abt
after,ar ôl
afterbirth,brych
aftercare,ôl-ofal
afterlife,byd a ddaw
aftermath,adladd
afternoon,prynhawn
afternoons,prynhawn
afterthought,ôl-ystyriaeth
afterthoughts,syniadau diweddarach
afterward,wedi hynny
afterwards,wedyn
again,eto
against,erbyn
agate,agat
age,oed
aged,oed
ageing,heneiddio
ageism,oedraniaeth
agencies,asiantaethau
agency,asiantaeth
agendas,agendâu
agent,asiant
agents,asiantau
ages,oedrannau
agglomeration,grynhoad
agglomerations,crynodrefi
aggrandisement,aggrandizement
aggravate,gwaethygu'r
aggravated,gwaethygol
aggravates,gwaethygu
aggravating,gwaethygol
aggregate,cyfanred
aggregated,agregedig
aggregates,agregau
aggregating,agregu
aggregation,agregu
aggregations,cydgrynoadau
aggression,ymddygiad ymosodol
aggressions,ymddygiad bygythiol yn
aggressive,ymosodol
aggressively,ymosodol
aggressiveness,ymosodol
aggressor,ymosodwr
aggressors,ymosodwyr
aggrieved,tramgwyddedig
aghast,wedi'u dychryn
agi,mae agi
agile,ystwyth
agility,ystwythder
agin,eoli
aging,heneiddio
agitate,cynhyrfu
agitated,cynhyrfu
agitating,dadleuai
agitation,cynnwrf
agitations,cythryblus
agnostic,agnostig
agnosticism,agnosticiaeth
ago,yn ôl
agonise,agonize
agonised,agonized
agonising,ingol
agonisingly,boenus o
agonists,gweithyddion
agonizing,ingol
agony,gofidiau
agoraphobia,agoraffobia
agoraphobic,agoraffobig
agrarian,amaethyddol
agree,cytuno
agreeable,dymunol
agreed,y cytunwyd arnynt
agreeing,cytuno
agreement,cytundeb
agreements,cytundebau
agrees,yn cytuno
agribusiness,busnes amaethyddol
agricolas,whalf
agricultural,amaethyddol
agriculturalist,amaethwr
agriculturalists,amaethwyr
agriculturally,amaethyddol
agriculture,amaethyddiaeth
agriculturist,amaethwr
agrippa,agripa
agrochemical,agrocemegol
agrochemicals,cemegolion amaethyddol
agronomist,agronomegydd
agronomy,agronomeg
aground,ar lawr
ague,cryd
ahasuerus,ahasferus
ahaz,ahas
ahead,ymlaen llaw
aid,cymorth
aided,gynorthwyir
aider,person cymorth
aiders,swyddogion cymorth
aides,cymhorthion
aiding,cynorthwyo
aids,cymhorthion
aileth,a ddarfu i
ailing,trafferthion
ailments,anhwylderau
aim,nod
aimed,anelir
aimer,anelwr
aiming,gan anelu
aimless,ddiamcan
aimlessly,ddibwrpas
aims,nodau
air,aer
airbase,ganolfan awyr
airborne,awyr
airbrush,brwsh aer
aircraft,awyrennau
aircrew,criw awyr
aircrews,criwiau awyr
aired,gwyntyllu
airfield,maes awyr
airfields,meysydd awyr
airflow,llif aer
airforce,awyrlu
airgun,gwn aer
airing,darlledu
airlift,awyrgludiad
airlifted,hedfan
airlifting,awyrgludo
airline,cwmni hedfan
airliner,awyren
airliners,awyrennau
airlines,cwmnïau hedfan
airmail,post awyr
airman,awyrennwr
airmen,awyrenwyr
airplane,awyren
airport,maes awyr
airports,meysydd awyr
airs,alawon
airship,llong awyr
airships,awyrlongau
airspace,gofod awyr
airtight,aerglos
airtime,amser ar yr awyr
airwaves,tonfeddi
airway,llwybr anadlu
airways,llwybrau anadlu
airworthiness,addasrwydd i hedfan
airworthy,addas i hedfan
airy,awyrog
aisle,eil
aisles,eiliau
ajar,gilagored
akin,tebyg
alabaster,alabastr
alacarte,a la carte
alacrity,pharodrwydd
alarm,larwm
alarmed,dychryn
alarming,brawychus
alarmingly,frawychus
alarmism,codi bwganod
alarmist,creu dychryn
alarms,larymau
albanian,albaneg
albanians,albaniaid
albatross,albatros
albatrosses,albatrosiaid
albeit,er
albinism,albinedd
album,albwm
albumen,albwmen
albumin,albwmin
albums,orielau wedi'u newid
alcala,alcalá
alchemist,alcemydd
alchemists,alcemyddion
alchemy,alcemi
alcoholic,alcoholaidd
alcoholics,alcoholigion
alcoholism,alcoholiaeth
alcohols,alcoholau
alcove,alcof
alcoves,cilfachau
aldehydes,aldehydau
alder,gwern
alderman,henadur
aldermen,henaduriaid
alders,gwern
ale,cwrw
alehouse,tafarn
alert,effro
alerted,hysbysu
alerting,rybuddio
alertness,bywiogrwydd
alerts,rhybuddion
ales,cymru
alexandrian,alecsandraidd
alexandrians,alexandriaid
alfalfa,alffalffa
algae,algâu
algal,algaidd
algebraic,algebraidd
algebraically,algebraidd
algebras,algebrâu
algerian,algeria
algorithmic,algorithmig
algorithms,algorithmau
alia,inter
aliases,enwau eraill
alien,estron
alienate,ddieithrio
alienated,dieithrio
alienates,ddieithrio
alienating,dieithrio
alienation,dieithrio
aliens,estroniaid
alight,ar dân
alighting,disgyn
align,alinio
aligned,aliniedig
aligning,alinio
alignment,aliniad
alignments,aliniadau
aligns,alinio
alike,fel ei gilydd
alimentary,ymborth
alimony,alimoni
aliphatic,aliffatig
alive,yn fyw
alkali,alcali
alkaline,alcalïaidd
alkalinity,alcalinedd
alkalis,alcalïau
alkaloid,alcaloid
alkaloids,alcaloidau
alkanes,alcanau
alkyl,alcyl
all,i gyd
alla­,alla
allay,tawelu
allayed,lleddfu
allaying,lleddfu
allays,yn lleddfu
allegation,honiad
allegations,honiadau
allege,honni
alleged,honedig
allegedly,honnir
alleges,honni
allegiance,teyrngarwch
allegiances,teyrngarwch
alleging,honni
allegorical,alegorïaidd
allegorically,alegori
allegories,ffigurau dychymyg
allegory,alegori
allele,alel
alleles,alelau
allergen,alergen
allergens,alergenau
allergic,alergaidd
allergies,alergeddau
allergy,alergedd
alleviate,lliniaru
alleviated,lleddfu
alleviates,lleddfu
alleviating,lleddfu
alleviation,lliniaru
alley,ale
alleys,lonydd
alleyway,stryd gefn
alleyways,strydoedd
alliance,cynghrair
alliances,cynghreiriau
allied,cysylltiedig
allies,cynghreiriaid
allis,herlyn
alliteration,cyflythrennu
alliterations,cyflythreniadau
alliterative,cyflythrennog
allocate,dyrannu
allocated,a ddyrannwyd
allocates,yn dyrannu
allocating,dyrannu
allocation,dyraniad
allocations,dyraniadau
allocator,dyrannydd
allocators,dyranwyr
allotment,rhandir
allotments,rhandiroedd
allots,clustnodi
allotted,glustnodwyd
allotting,dyrannu
allow,caniatáu
allowable,ganiateir
allowance,lwfans
allowances,lwfansau
allowed,caniateir
allowing,gan ganiatáu
allows,yn caniatáu
alloy,aloi
alloys,aloiau
alls,mae galwadau
allude,gyfeirio
alluded,cyfeiriwyd
alludes,yn cyfeirio
alluring,hudolus
allusion,cyfeiriwyd
allusions,cyfeiriadau
allusive,awgrymog
alluvial,llifwaddodol
alluvium,llifwaddod
ally,gynghreiriad
almanack,almanac
almanacs,almanaciau
almighty,hollalluog
almond,almon
almonds,almonau
almoner,elusennwr a'n
almost,bron
almsgiving,elusendod
almshouse,elusendy
almshouses,elusendai
alone,ei ben ei hun
aloneness,unigrwydd
along,hyd
alongside,ochr yn ochr â
aloof,oeraidd
aloud,yn uchel
alpha,alffa
alphabet,wyddor
alphabetic,yr wyddor
alphabetical,wyddor
alphabetically,yn nhrefn yr wyddor
alphabets,wyddor
alphanumeric,alffaniwmerig
alpine,alpaidd
alps,alpau
already,eisoes
alright,iawn
also,hefyd
altar,allor
altarpiece,allorlun
altarpieces,allorluniau
altars,allorau
alter,newid
alteration,newid
alterations,addasiadau
altered,newid
altering,addasu
alternate,yn ail
alternated,yn ail
alternately,yn ail
alternates,dirprwyon
alternating,yn ail
alternative,amgen
alternatively,fel arall
alternatives,dewisiadau eraill
alternator,eiliadur
alternators,eiliaduron
alters,yn newid
although,er bod
altitude,uchder
altitudes,uchderau
altogether,yn gyfan gwbl
altruism,anhunanoldeb
altruistic,anhunanol
alumina,alwmina
aluminium,alwminiwm
aluminum,alwminiwm
alumni,cyn-fyfyrwyr
alumnus,cyn-fyfyriwr
alveolar,ddio
alveoli,alfeoli
alway,wastadol
always,bob amser
am,wyf yn
amalek,amalec
amalekites,amaleciaid
amalgamate,cyfuno
amalgamated,cyfuno
amalgamates,cyfuno
amalgamating,cyfuno
amalgamation,cyfuno
amalgamations,cyfuno
aman,dyn
amass,hel
amassed,casglu
amassing,gan gasglu
amateurish,amaturaidd
amateurism,amaturiaeth
amateurs,amaturiaid
amazed,rhyfeddu
amazement,syndod
amazes,rhyfeddu
amaziah,amaseia
amazing,anhygoel
amazingly,rhyfeddol
amazonian,amason
ambassador,llysgennad
ambassadorial,llysgenhadol
ambassadors,llysgenhadon
amber,ambr
ambiance,awyrgylch
ambience,awyrgylch
ambient,amgylchynol
ambiguities,amwysedd
ambiguity,amwysedd
ambiguous,amwys
ambit,cwmpasiad
ambition,uchelgais
ambitions,uchelgeisiau
ambitious,uchelgeisiol
ambitiously,uchelgeisiol
ambivalence,amwysedd
ambivalent,amwys
ambulance,ambiwlans
ambulances,ambiwlansys
ambulant,gallu cerdded
ambulatory,symudol
ambush,cudd-ymosod
ambushed,ymosodwyd
ameliorate,lleddfu
ameliorated,lleddfu
ameliorating,liniaru
amelioration,gwellhad
amenable,parod
amend,diwygio
amendable,gellir ei newid
amended,diwygiwyd
amending,sy'n diwygio
amendment,diwygiad
amendments,diwygiadau
amends,yn diwygio
amenities,amwynderau
amenity,amwynder
americanism,americaniaeth
americans,americanwyr
americium,americiwm
amiability,hynawsedd
amiable,hawddgar
amiably,ddiddan
amicable,cyfeillgar
amicably,gyfeillgar
amid,ynghanol
amidst,yng nghanol
amine,amin
amines,aminau
amiss,o'i le
ammeter,amedr
ammeters,amedrau
ammonia,amonia
ammonites,amonitau
ammonium,amoniwm
ammunition,bwledi
amnesties,amnestau
amnesty,amnest
amniotic,amniotig
amoeba,ameba
amoebic,amebaidd
among,ymysg
amongst,ymysg
amorites,amoriaid
amorous,serchog
amorphous,amorffaidd
amortisation,amorteiddiad
amortise,amorteiddio
amortised,hamorteiddio
amount,swm
amounted,yn gyfystyr
amounting,yn gyfwerth
amounts,symiau
ampere,amper
amphetamine,amffetamin
amphetamines,amffetaminau
amphibian,amffibiad
amphibians,amffibiaid
amphitheater,amffitheatr
amphitheatre,amffitheatr
amphitheatres,amffitheatrau
amphora,amffora
ample,digon
amplification,addasu lefel y sain
amplified,chwyddo
amplifier,mwyhadur
amplifiers,chwyddseinyddion
amplifies,yn ymhelaethu
amplify,ymhelaethu
amplifying,ymhelaethu
amplitude,osgled
amply,yn glir
ampoules,ampylau
amps,amp
amputate,trychu
amputated,torri i ffwrdd
amputation,torri aelod i ffwrdd
amputations,trychiadau
amputee,wedi colli aelod o'i
amulets,swynoglau
amuse,difyrru
amused,difyrru
amusement,difyrrwch
amusements,difyrion
amusing,ddoniol
an,mae
anabaptists,ailfedyddwyr
anabolic,anabolig
anachronism,anacroniaeth
anachronisms,wallau amseryddol
anachronistic,anacronistig
anaemia,anemia
anaemic,anemig
anaerobic,anaerobig
anaerobically,anaerobig
anaesthesia,anesthesia
anaesthetic,anesthetig
anaesthetics,anestheteg
anaesthetise,hanestheteiddio
anaesthetised,anesthetig
anaesthetist,anesthetydd
anaesthetists,anesthetyddion
anagrams,anagramau
anal,rhefrol
analgesic,analgesig
analgesics,poenliniarwyr
analogical,analogaidd
analogies,cyfatebiaethau
analogous,cyfateb
analogue,analog
analogues,analogau
analogy,cyfatebiaeth
analyse,dadansoddi
analysed,dadansoddwyd
analyser,analyzer
analysers,dadansoddwyr
analyses,dadansoddiadau
analysing,dadansoddi
analysis,dadansoddiad
analyst,dadansoddwr
analysts,dadansoddwyr
analytic,dadansoddol
analytical,dadansoddol
analytically,ddadansoddol
analyze,dadansoddi
analyzed,dadansoddwyd
analyzing,dadansoddi
anamorphic,anamorffig
anarchic,anarchaidd
anarchist,anarchaidd
anarchists,anarchwyr
anarchy,anarchiaeth
anatomical,anatomaidd
anatomically,anatomaidd
anatomies,hanatonomeg
anatomist,anatomydd
anatomists,anatomegwyr
anatomy,anatomeg
ance,iad
ancestor,hynafiad
ancestors,hynafiaid
ancestral,teuluol
