English,Other
accessories,mga himan
accessory,kauban
accident,aksidente
accidental,sulagma
accidentally,aksidenteng
accidents,mga aksidente
acclaim,gidayeg
acclaimed,nga giila
acclamations,pagsimba
acclimatisation,acclimatization
accolade,napunta
accolades,mga pagda-yeg
accommodate,pagustohan
accommodated,masulod
accommodates,pagustohan
accommodating,sa pagdawat
accommodation,lawak nga katulgan
accommodations,puy-anan
accompanied,mikuyog
accompanies,nag-uban
accompaniment,dinuyogan
accompaniments,duyog
accompanists,accompanist
accompany,-uban
accompanying,nag-uban nga
accomplice,nag
accomplices,kakonsabo
accomplish,sa pagtuman sa
accomplished,natuman
accomplishes,makatuman sa mga
accomplishing,pagtuman
accomplishment,kahimoan
accomplishments,kalampusan
accord,sumala sa
accordance,sumala
accorded,gihatag
according,sumala
accordingly,sumala
accordion,akordyon
accordions,akordyon
accords,gikasabotan
accost,nasuga
accosted,gipasingitan
account,kwarta sa bangko
accountable,tulubagon
accountant,akawntant
accountants,accountant
accounted,giisip
accounts,asoy
accredit,akredito nga
accrediting,ug accreditation sa
accrue,tigomon
accrued,value sa ilang natigom
accrues,benepisyo nga makuha
accruing,tigomon
accumulate,tapok sa
accumulated,natipon
accumulates,magtigom
accumulating,pagtipon
accumulation,akumulasyon
accumulations,pagtigom
accuracies,pagkatukma
accuracy,pagkatukma
accurate,tukma
accurately,tukma
accursed,tinunglo
accusation,sumbong
accusations,mga akusasyon
accusative,akusatibo
accusatives,akusatibo
accuse,batok
accused,akusado
accuser,magsusumbong
accusers,magsusumbong
accuses,nagasumbong
accusing,akusar
accustomed,naanad
ace,alas
acer,samsung
aces,disclaimer
ache,sakit
ached,nasagmuyo
aches,sakit
achievable,makab-ot nga
achieve,makab-ot
achieved,makab-ot
achievement,kalamposan
achievements,kalampusan
achiever,nakuha
achieves,nakab-ot
achieving,makab-ot
aching,nagsakit ang
acid,asido
acids,asido
acknowledge,-ila
acknowledged,giila
acknowledgement,pag-ila
acknowledges,miila sa
acknowledging,sa pag-ila
acknowledgment,pag-ila
acknowledgments,mga sakripisyo
acne,bugas-bugas
acnes,bugas-bugas
acorn,liso sa tugas
acorns,liso sa tugas
acquaint,ilailahon
acquaintance,kaila
acquaintances,kaila
acquainted,nakaila
acquainting,nagamando
acquaints,ilailahon
acquiesced,miuyon
acquiescence,pagsunod
acquire,sa pagbaton
acquired,naangkon
acquires,makabaton
acquiring,pagbaton
acquisition,angkon
acquisitions,nga maangkon
acquit,magpagawas
acquits,hukman nga walay sala
acquittal,-abswelto
acquittals,paghukom nga dili sad-an
acquitted,hukman nga walay sala
acquitting,hukman nga walay sala
acreage,luna
acrobat,sirkador
acrobatics,pagsirko-sirko
acrobats,sirkador
acronym,abli
acronyms,acronym
across,sa tibuok
acrostic,akrostiko
acrostics,akrostiko
act,buhat
acted,milihok
action,aksyon
actions,mga buhat
activate,-activate
activated,activate
activating,pagpa-aktibo sa
active,aktibo
actively,aktibo
activism,aktibismo
activist,aktibista
activists,aktibista
activities,mga kalihokan
activity,kalihokan
actor,aktor
actors,aktor
actress,aktres
actresses,aktres
acts,mga buhat
actual,aktuwal nga
actualisation,actualization
actualise,sa pagpatuman
actuality,katinuod
actualize,sa pagpatuman
actually,sa pagkatinuod
actuating,nga nagpalihok
actuations,tante
acupuncture,akapangktyur
acupunctures,akapangktyur
acute,dinalian
acutest,dinalian
adage,sanglitanan
adamant,diamante
adamantly,magahing
adapt,mopahiangay
adaptable,dali ipaangay
adaptations,pagpahaum
adapted,nga gipahiangay
adapter,tigpaangay
adapters,tigpaangay
adapting,mosagop
adaption,kapaigoan
adaptive,mapaigoigoon
adaptor,adapter
adaptors,adapters
adapts,mopahiangay
add,sa pagdugang
added,dugang pa
adder,sa udto-udto
adders,udto-udto
addict,adik
addicted,adik
addiction,pagkaadik
addictions,pagkaadik
addictive,makaadik
addicts,adik
adding,sa pagdugang
addition,dugang pa
additional,dugang nga
additionally,dugang
additions,pagdugang
additive,gidugang
additives,gidugang
address,pakigpulong
addressed,gitumong
addressees,addresses
addresses,pakigpulong
addressing,pagtubag
adds,midugang
adduced,kuti-kuting gihalad
adept,hanas
adequacy,kahusto
adequate,igong
adequately,igong
adhere,sundon
adhered,nga gisunod
adherence,pagsunod
adherents,sumusunod
adheres,nagsunod
adhering,pagsunod
adhesion,pagpilit
adhesive,patapot
adhesives,papilit
adieu,adto na ako
adipose,tambokón
adjacent,sa tapad
adjective,adhetibo
adjectives,adhetibo
adjoin,síkbit
adjoined,tupad
adjoining,kasikbit nga
adjourn,undang
adjourned,-uswag sa husay
adjourning,tapuson ang tigom
adjournment,mahuman ang kalihokan
adjourns,tapuson ang tigom
adjudge,pakanaugi ug hukom
adjudged,napiling
adjudicate,paghusay
adjudicated,gihusay
adjudicators,tigsulbad
adjudicatory,pangdesisyong
adjuncts,bukton kuno
adjuration,panumpa
adjure,isugo
adjured,gipapanumpa
adjust,ipahiangay
adjustable,mapaigoigo
adjusted,bag-ong
adjusting,-adjust
adjustment,pagpaigo
adjustments,kausaban
adjusts,kausaban
adjutant,luyoluyo sa komandante
adman,gidakop mao si adman
administer,pagpangalagad
administered,gipahigayon
administering,pagpangalagad
administers,mangalagad
administrating,howard
administration,administrasyon
administrations,mga administrasyon
administrator,administrador
administrators,mga administrador
admirable,dalayegong
admirably,dalayegong
admirals,admiral
admiration,pagdayeg
admirations,pagdayeg
admire,gidayeg
admired,nakadayeg
admirer,kaayog
admires,gidayeg
admiring,nagdayeg sa
admissible,madawat
admission,pagdawat
admissions,admisyon
admit,dawaton
admits,miangkon
admittance,pagsulod
admittances,pagsulod
admitted,miangkon
admittedly,tinuod
admitting,-angkon
admonish,pagtinambagay
admonished,gitambagan
admonishes,nagtambag sa
admonishing,nga nagatambag
admonishment,pahimangno
admonition,tambag
admonitions,pahimangno
ado,nagakaguliyang
adolescence,pagkatin-edyer
adolescences,pagkabatan-on
adolescent,tin-edyer
adolescents,tin-edyer
adopt,pagsagop
adopted,gisagop
adopters,misagop
adopting,sa pagsagop
adoption,pagsagop
adoptions,sinagop
adoptive,nagsagop
adopts,mosagop
adorable,dalaygon
adoration,pagsimba
adore,pagsimba
adored,nagsimba
adores,modayeg
adoring,sa pagsimba
adorn,modayandayan
adorned,dinayandayanan
adorning,ang inyong pagdayandayan
adornment,dayandayan
adornments,dayandayan
adorns,nagapadayandayan
adrift,masugamak
adroit,abtik
adulation,malingaw gyud kog
adult,sa hamtong
adulterating,nanapi
adulterer,mananapaw
adulterers,mga mananapaw
adulteress,mananapaw
adulteresses,mga mananapaw nga babaye
adulteries,mga pagpanapaw
adulterine,pagpanapaw
adulterous,mananapaw
adultery,pagpanapaw
adulthood,sa pagkahamtong
adultress,babayeng mananapaw
adults,mga hamtong
advance,i-asdang
advanced,pasiuna
advancement,pag-uswag
advancements,uswag
advances,pasiuna
advancing,-asdang
advantage,bentaha
advantaged,mapanginpuslan
advantageous,makaayo
advantages,bentaha
advent,anhi
adventure,panimpalad
adventured,giasdang
adventurer,tigpanimpalad
adventurers,tigpanimpalad
adventures,panimpalad
adverb,adverbio
adverbs,adverbio
adversarial,nagkadaiyang
adversaries,mga kabatok
adversary,kaaway
adverse,lisud nga
adversely,negatibong
adversities,kalisdanan
adversity,kalisdanan
advertise,imantala
advertised,advertise
advertisement,pahibalo
advertisements,advertisement
advertiser,pahibalo
advertisers,tigmantala
advertises,mopahibalo sa
advertising,pagpahibalo
advice,tambag
advices,tambag
advisable,tilinguhaon
advise,advise sa
advised,gitambagan
advisement,pagtambag
adviser,tigtambag
advisers,tigtambag
advises,nagtambag
advising,nagtambag
advocacies,adbokasiya
advocacy,adbokasiya
advocate,tigduso
advocated,nga gipasiugdahan
advocates,tigduso
advocating,nagpasiugda
adynamia,láylay
adze,apan mosangpot adze
aegis,gipaluyohan
aeons,dugay
aerate,magbungkag
aerial,sa hangin
aerodynamics,pagpalupad
aerogel,airgel
aeroplane,nga eroplano
aeroplanes,eroplano
aeros,eros
aesthete,esthete
aesthetician,esthetician
afar,sa layo
affair,kalihokan
affaire,git
affairs,mga kalihokan
affect,makaapekto
affected,apektado
affecting,naka-apekto sa
affection,pagbati
affectionate,mahigugmaon nga
affectionately,mapinanggaon nga
affections,mga pagbati
affects,makaapekto
affidavit,apidabit
affidavits,affidavit
affiliated,kaubang
affiliates,mga kauban
affiliation,koneksyon
affiliations,nga kasakupan
affirm,gipamatud-an gayud
affirmation,-uyon
affirmations,panghimatuod
affirmative,positibo
affirmatively,nga mauyonon
affirmed,gipamatud-an
affirming,nga nagaingon
affirms,nagpamatuod
affix,mosumpay
affixed,gipauban
affixes,mosumpay
afflict,sa pagsamok sa
afflicted,gisakit
afflicting,pagsakit
affliction,kagul-anan
afflictions,mga kasakit
afflicts,mopasakit
affluence,kasapian
affluent,dinato
afford,maabut
affordable,barato
afforded,nga gihatag
affording,nga sangkap sa
affords,naghatag
affright,sa paghadlok
affrighted,nangalisang nga
affront,insulto
afghanis,banglade
afire,nagsiga
aflame,nga mosanag
afloat,gipalutaw
afoot,nga magalakaw
afore,sa wala pa moabut
aforementioned,nahisgutan
aforesaid,maong
aforetime,kaniadto
afoul,magkaproblema
afraid,nahadlok
afresh,makaluod
aft,pakyas kini sa tu
after,human sa
aftereffect,sangpotanan
aftereffects,epekto
afterlife,pihak nga kinabuhi
aftermath,human
afternoon,hapon
afternoons,hapon
afterthought,paaman
afterwards,sa human niana
again,pag-usab
against,batok sa
agapes,-agape o nahigugma
agate,agata
agates,rubi
age,edad
aged,tigulang
ageing,nga nag-edad
ageless,walay katapusang
agencies,mga ahensya
agency,sa kabubut-on
agenda,hilisgotan
agendas,mga agenda
agent,ahente
agents,mga ahente
ager,mga balaod
agers,on
ages,mga katuigan
aggiornamento,update
aggrandisement,pagtuboy
aggrandize,pagtuboy sa
aggrandizement,pagtuboy
aggravate,mopasamot
aggravated,misamot
aggravates,nagpasamot
aggravating,makapasamot
aggravation,pagsamot
aggravations,pagsamot
aggregate,hiusa
aggregating,tigumanan sa
aggregation,kobransa
aggression,agresyon
aggressions,pagpanulong sa
aggressive,agresibo
aggressively,agresibo
aggressiveness,agresibo
aggressor,tighagit
aggressors,kaaway
aggrieved,sa hingtungdan nga
aghast,nga nahadlok
agility,kaliksi
aging,nga nag-edad
agitate,samokon
agitated,nahasol nga
agitates,samokon
agitating,pagpagubot
agitation,kasamok
agitators,mga agalon
aglow,mainiton
agnostic,motuo og dios
agnostics,agnostiko
ago,kaniadto
agonies,paghingutas
agonise,nagguol
agonised,naghigwaos
agonising,sa nagaagulo nga
agonisingly,agonizingly
agonist,protagonista
agonize,nagguol
agonized,naghigwaos
agonizing,sa nagaagulo nga
agony,pag-antos
agora,karon
agrarian,agraryo
agree,mouyon
agreeable,nga gikahimut-an
agreed,miuyon
agreeing,-uyon
agreement,pag-uyon
agreements,nga kasabotan
agrees,miuyon
agrement,kinasingkasing nga pagtugot
agribusinesses,agribisnes
agricultural,agrikultural
agriculture,agrikultura
agricultures,agrikultura
aground,nasangad
ahead,sa unahan
aid,tabang
aide,katabang
aided,mitabang
aides,katabang
aiding,pagtabang
aids,aid
ail,ikaduha
ailed,gibati
ailing,masakiton
ailment,sakit
ailments,sakit
ails,nakaingon
aim,tumong
aimed,nga nagtumong
aiming,nagtinguha
aimlessly,walay tumong
aims,tumong
air,hangin
airborne,naglupad
airbrushed,wagtangon
aircraft,sakayan sa kahanginan
aired,mabati
airing,patingog
airline,pamasaherong mga eroplano
airliners,ayroplano
airlines,pamasaherong mga eroplano
airmail,pinadala sa eroplano
airmails,pinadala sa eroplano
airplane,nga eroplano
airplanes,eroplano
airport,tugpahanan
airports,tugpahanan
airs,nagpasibantog
airstrikes,airstrike
airwaves,radyo
airway,alagian sa hangin
aisle,pasilyo
aisles,pasilyo
ait,aït
aking,akong
alabaster,alabastro
alarm,pagpagubok
alarmed,nakuyawan
alarming,alarma
alarms,alarma
alas,alaut
alba,album
albeit,bisan
albinism,albinismo
albums,album
alcohol,alkohol
alcoholic,alkoholikong
alcoholics,palahubog
alcoholism,paghuboghubog
alcoholisms,paghuboghubog
alcohols,alkohol
aldea,balangay
aldeas,lungsod
alert,abtik
alerted,mipahibalo sa
alerter,abtik
alertest,abtik
alerting,sa pagpahimangno sa
alertness,pagkaalerto
alerts,alert
alexander,alejandro
alexandrine,alejandrino
algae,lumot
algum,almug
alias,alyas
aliases,alyas
alibi,pasangil
alibis,pasangil
alien,langyaw
alienate,ipahilayo
alienated,nahimulag
alienates,ipaniglain
alienating,taw
alienation,pagpahilayo
alienations,pagpaniglain
aliens,langyaw
alif,nakahukom
alight,motugpa
alighted,ug mikanaug
alighting,mitugdon
alights,motugpa
align,abin sa
aligned,nga ilaray
aligner,naila
aligning,ang pagpahiangay sa
alignment,pagpahiangay
aligns,tul-iron
alike,managsama
aliment,bánag
alimonies,sustento
alimony,sustento
alist,imperyalistang
alit,motugpa
alive,buhi
all,sa tanan nga mga
allay,paghupay
allayed,mikontra
allegation,alegasyon
allegations,alegasyon
alleged,giingong
allegedly,giingong
allegiance,pagkamaunongon
allegiances,pag-unong
alleging,nagpamatuod
allegorical,masambingayon
allegories,mga sambingay
allegory,pasumbingay
alleluia,aleluya!
allergic,alerjik
allergies,alerdyi
allergists,allergist
allergy,alerdyi
alleviate,paghupay
alleviated,makapauswag
alleviating,pagpagaan sa
alley,iskinita
alleys,masigpit
alliance,alyansa
alliances,alyansa
allied,nagduyog
allies,alyado
alligator,buaya
alligators,buaya
allocate,paggahin
allocated,gigahin
allocates,mogahin
allocating,alokar
allocation,alokasyon
allocations,alokasyon
allot,maggahin
allotment,bahin
allotments,bahin
allots,pundo
allotted,gigahin
allotting,naggahin sa
allow,sa pagtugot
allowable,gitugot
allowance,pagtugot
allowances,pagtugot
allowed,gitugotan
allowing,nagtugot sa
allows,nagtugot
alloy,subong
alloyed,pinikpik nga
alloys,mga sinubong
allude,nagtumong
alluded,gihisgotan
alludes,nagtumong
alluding,naghisgot
allure,danihon
allured,molukmay
allurement,matintalon
allurements,kahilayan
allures,modani
alluring,nga makadani nga
allusion,gipasabot
allusions,paghisgot
ally,alyado
allying,pagpakigkumbuya
alma,kalag
almas,kalag
almightiness,pagkalabing gamhanan
almighty,labing gamhanan
almond,almendro
almonds,almendra
almost,hapit
alms,ug limos
almsgiving,paglimos
aloes,aloe
aloft,pataas
alogical,type ang genealogical
alone,nga mag-inusara
along,sa
alongside,uban
aloof,nanagpahalayo
aloud,sa makusog
alpacas,alpaca
alphabet,alpabeto
alphabetic,alpabetong
alphabetical,subay sa alpabeto o abakada
alphabets,alpabeto
already,na
alright,matarong
also,usab
altar,halaran
altars,mga halaran
alter,-usab
alteration,kausaban
alterations,pag-usab
altercation,away
altered,usbon
altering,usabon
alternate,laing
alternated,sal-angsal-angon
alternates,sal-angsal-angon
alternating,sal-angsal-angon
alternative,kapilian
alternatively,sa laing
alternatives,alternatibo
alters,usbon ang
although,bisan tuod
altitude,mga miyembro
altitudes,gihabogon
alto,hataas
altogether,sa hingpit gayud
altos,hatag-as
aluminium,aluminum
alumnus,brgy
alway,sa kanunay
always,sa kanunay
amadoda,mga tawo nga
amalgam,sagol
amalgamated,maghiusa
amalgamation,pagkahiusa
amas,nahigugma
amass,mohakop
amassed,mihakot og
amassing,pagtigom
amateur,tiglingaw-lingaw
amateurs,tiglingaw-lingaw
amaze,matingala
amazed,nahibulong
amazement,katingala
amazements,kahikugang
amazes,nakapatingala
amazing,katingalahang
amazingly,katingalahan
ambassador,tinugyanan
ambassadorial,ambasador
ambassadors,tinugyanan
ambassage,tugon sa
amber,sa baga
ambers,mutya
ambient,naglibot
ambiguous,makalibog nga
ambition,ambisyon
ambitions,ambisyon
ambitious,ambisyoso
ambitiously,sa dakong tinguha
ambos,silang duruha
ambulance,ambulansya
ambulances,ambulansya
ambuscade,ambush
ambuscades,ambus
ambush,ambus
ambushed,-ambus
ambushers,magbabanhig
ambushes,mga ambus
ambushing,ambus
ambushment,pagbanhig
ambushments,sa mga magbabanhig
ameliorate,mihupay
amend,usbon
amended,amendahan
amending,nga nag-amendar
amendment,kausaban
amendments,kausaban
amends,tul-ira
amerce,pagamultahan
amethyst,amatista
amiable,hiligugmaon
amicable,mahigalaon
amicably,malinawon
amid,taliwala
amidst,taliwala sa
amigos,higala
amine,pagsusi
amiss,nga kadautan
ammonia,amonya
ammonite,ammonhanon
ammonites,mga anak sa ammon
ammos,bala
ammunition,mga bala
ammunitions,bala
amnesia,pagkalimot
amnesias,pagkalimot
amnestied,amnestiya
amnesties,amnestiya
amnesty,amnestiya
amok,amoc
amomum,panakot
among,sa taliwala
amongst,taliwala
amortisation,amortization
amortised,hulugan
amortize,data-data
amortized,hulugan
amount,nga kantidad
amounted,mikabat
amounting,kantidad
amounts,kantidad
amphibians,amphibian
amphitheater,ampiteatro
amphitheaters,ampiteatro
amphitheatre,ampiteatro
ampicillin,na ang ampicillin
ample,ingnan
ampler,igo
amplest,igo
amplification,ginansiya
amplified,mapalambo
amplifier,tigpakusog sa tingog
amplifiers,tigpakusog sa tingog
amplifies,mopalambo sa
amplify,pakus-gon
amplifying,padak-on
amplitudes,kadako
amply,igo
amputate,putlon
amputated,putlon
amputates,putlon
amputating,sa pagputol sa
amputation,pagputol
amputations,pagkaputol
amputee,pinutlan og bitiis
amputees,pinutlan og bitiis
amulet,anting-anting
amulets,anting-anting
amuse,molingaw
amused,nalingaw
amusement,kalingawan
amusements,kalingawan
amuses,molingaw
amusing,makalingaw
an,ang usa ka
anabaptists,anabaptist
anacondas,anaconda
anaemia,anemia
anaemic,anemik
anaesthesia,anesthesia
anaesthetic,anesthetic
anaesthetics,anesthetics
anaesthetised,anesthetized
anaesthetist,tig-anestesya
anaesthetists,anesthetists
analogies,pagsusama
analogous,sosama
analogously,nga kaanggid
analogy,pagtandi
analyse,analisar
analysed,-analisar
analyser,analyzer
analysers,analyzers
analyses,pagtuki
analysing,analisar
analysis,pagtuki
analyst,tigtuki
analysts,analista
analytic,matukion
analyze,analisar
analyzed,-analisar
analyzes,pagtuki
analyzing,analisar
anarchies,kagubot
anarchist,anarkistang
anarchists,anarkista
anarchy,kagubot
anathema,tinunglo
anatomies,anatomya
anatomy,anatomya
ance,giya
ancestor,katigulangan
ancestors,mga katigulangan
ancestress,katigulangan
ancestresses,katigulangan
ancestries,kagikan
ancestry,kagikan
ancho,gilapdon
anchor,angkla
anchored,maangkla
anchoring,-angkla sa
anchors,angkla
anchovies,bolinaw
anchovy,bolinaw
ancient,sa karaang
anciently,sa karaan
ancients,mga karaan
and,ug
anecdote,istorya
anemic,anemik
anesthetic,pampatulog
anesthetics,pampatulog
anesthetist,tig-anestesya
anew,pag-usab
angel,anghel
angelic,mga manulonda
angelically,sama sa anghel
angels,mga anghel
angelus,manolonda
anger,kasuko
angered,nasuko
angers,mga kaligutgut
angle,anggulo
angles,anggulo
angrier,mas masuko
angriest,nasuko
angrily,masuk-anong
angry,nasuko
anguish,kasakit
anguished,kaguol
angular,eskinado
animal,nga mananap
animalism,animality
animalistic,mananapong
animals,mga mananap
animate,kinabuhi
animated,buhi
animates,mipalihok
animating,palihokon
animation,pagpalihok
animations,animasyon
animistic,pagsimbag kalalangan
animosities,kasuko
animosity,kasuko
ankle,buulbuul
ankles,buolbuol
annalise,annalize
annals,mga talaan sa kasaysayan
annas,anas
annex,sumpay
annexed,sa dugang nga gipadayag
annihilate,laglagon ang
annihilated,pagalaglagon
annihilates,laglagon
annihilating,pagpukan
annihilation,kalaglagan
annihilations,paglaglag
annihilative,anihilatibo
anniversaries,mga anibersaryo
anniversary,nga anibersaryo
anno,tuig
annotated,kalabutan
annotation,hubit
annotations,mga pagpasabut bahin sa
announce,ipahibalo
announced,gipahibalo
announcement,pahibalo
announcements,pahibalo
announcer,tigsibya
announcers,mamumulong
announces,nagpahibalo
announcing,nagpahibalo
annoy,hasolon
annoyance,kahasol
annoyances,kahasol nga
annoyed,maglagot
annoyer,tighasol-hasol
annoying,makalagot
annoys,hasolon
annual,tinuig nga
annualised,annualized
annually,kada tuig
annul,nga kawangon
annulled,nga walay-pulos
annulling,nga pagwagtang
annulment,pagwagtang
annulments,pagwagtang
annuls,wagtangon
annunciation,anunsiyasyon
annunciations,pagpahibalo sa anghel
anoint,sa pagdihog
anointed,gidihogan
anointing,pagdihog
anointment,pagka
anoints,midihog
anomalies,anomaliya
anomalous,anomaliya
anomaly,anomaliya
anonymity,-tago
anonymous,wala mailhi
anonymously,sa hilum
another,sa lain
answer,tubag
answerable,manubag
answered,mitubag
answering,mitubag
answers,tubag
ant,hulmigas
antagonise,pasuk-on
antagonised,antagonized
antagonises,pasuk-on
antagonising,antagonizing
antagonism,pag-awayay
antagonisms,pag-awayay
antagonist,nga kaaway
antagonists,kontrabida
antagonize,pasuk-on
antagonized,pasuk-on
antagonizes,pasuk-on
antagonizing,pasuk-on
antarctic,antartika
antelope,osa
antelopes,osa
antenna,antena
antennae,antena
antennas,antena
anterior,pangunahan
antes,sa dili pa
anthem,awit
anthems,mopahayag og mga awit
anthill,bungtod nga gipuy-an sa mga hulmigas
anthills,bungtod nga gipuy-an sa mga hulmigas
anthropologists,antropologo
antibiotic,tambal
antibiotics,tambal
antibodies,antibody
antichrist,antikristo
antichrists,antikristo
anticipate,magpaabut
anticipated,nagpaabut
anticipates,hulaton
anticipating,nagpaabut
anticipation,kahinam
anticipations,kahinam
anticommunist,-komunista
antidemocratic,kontra-demokratikanhong
antidepressant,pagpawala sa tumang kasubo
antidote,tambal
antidotes,tambal
antifamily,supak sa pamilya
antifascist,antipasista
antifreeze,kontra-tugnaw
antifreezes,kontra-tugnaw
antimicrobials,kontra-mikrobyo
antimony,matahum nga mga bulok
antinational,antinasyonal
antiphon,hitabo
antiquated,kinaraan
antique,karaan
antiquities,karaang
antiquity,pagkakaraan
antiseptic,pampatay ug kagaw
antiseptics,pampatay ug kagaw
antisocial,-sosyal
antithetical,mga managkalahing
antitype,hulad
antitypical,gilandongan
antiwar,nga kontra-gubat
antlers,sungay
ants,uuma
anuran,matu pa ni anuran
anus,sampot
anuses,sampot
anvil,salsalang puthaw
anvils,salsalang puthaw
anxieties,mga kabalaka
anxiety,kabalaka
anxious,kabalaka
anxiously,matinguhaon
anxiousness,kahinam
any,sa bisan unsa nga
anybody,kinsa
anyhow,bisan unsaon
anymore,na
anyone,bisan kinsa
anything,bisan unsa nga butang
anytime,sa bisan unsang higayon
anyway,bisan pa
anyways,gani
anywhere,bisan asa
anywise,ing
anziani,anciano
apace,nagasingabut sa madali
apart,gawas
apartheid,pagpihig sa kaliwatan
apartments,apartment
apathetic,matinagdanon
apathy,kawalay-pagtagad
ape,unggoy
aperitif,abrigana
aperitifs,abrigana
aperture,buho nga lutsanan
apes,aliwas
apex,pungkay
apexes,pungkay
apical,ibabaw
apiece,sa tagsatagsa
aplasia,átas
aplomb,mibawos
apnoea,apnea
apocalypse,pinadayag
apocalyptic,kini adunay
apocrypha,apokripa
apocryphal,apokripal
apollos,apolos
apologetic,mangayo og pasaylo ang
apologetically,naulawng
apologies,pasaylo
apologise,pasaylo
apologised,pasaylo
apologises,apologizes
apologising,ang pagpangayo og pasaylo
apologists,tigpanalipod
apologize,pasaylo
apologized,pasaylo
apologizes,mangayog pasaylo
apologizing,ang pagpangayo og pasaylo
apology,pasaylo
apos,apostoles
apostacy,sa pagkasukihan
apostasy,-apostasiya
apostate,apostata
apostates,apostata
apostatize,mibiya
apostatized,hingpit mibiya sa tinuohan
apostatizing,apostata
apostle,apostol
apostles,mga apostoles
apostleship,pagkaapostol
apostolate,apostolado
apostolates,misulod
apostolic,sa pagka-apostol
apostrophe,apostrope
apostrophes,apostrope
apothecaries,magbubuhat sa pahumot
apothecary,magbubuhat sa mahumot
appal,malisang
appalled,makurat sa
appalling,makalilisang nga
appals,malisang
apparatus,aparato
apparatuses,aparato
apparel,bisti
apparelled,saput
apparent,dayag
apparently,klaro
apparition,abat
apparitions,pagpakita
appeal,apelar
appealable,iapila
