English,Other
abiogenic,imisebenzi
abiogenous,abiogenic
abiogeny,abiogenic
abiological,begazi
abirritant,eqolo
abirritate,obulimaza
abirritation,ukuluma kwamakhala
abirritative,irritative
abject,kokwesaba
abjectedness,abjectness
abjudge,adjudge
abjudicate,ezolawula
abjudication,elikhipha
abjugate,abrogate
abjunctive,subjunctive
abkhas,abkhaz
abkhazian,isi-abkhazian
ablatitious,ablation
ablauts,ablaut
ablaze,zavutha
able,bakwazi
abled,ongakhubazekile
ablegation,abnegation
ablen,hablen
abler,-kwazi
ablest,-kwazi
ablet,tablet
abligate,baphoqwe
ablism,ableism
abloom,ziqhakazile
ablution,zangasese
ablutions,babezihlambulula
abluvion,lokulibala
ably,bale midlalo
abnegate,abrogate
abnegates,abrogates
abnegative,ab negative
abnegator,abnegation
abnormal,normal
abnormalities,kwezinso
abnormality,angahlangani
abnormally,engavamile
abnormities,kwezinso
aboard,wagibela umkhumbi
abocclusion,occlusion
abodance,abondance
abode,gcina
abodes,izindawo zokuhlala
aboding,abiding
abolish,chitha
abolished,ezaqedwa
abolishes,ezaqedwa
abolishing,yokuqeda
abolishment,ukuqedwa
abolition,ukuqedwa
abolitionize,abolitionism
abominable,ezinengekayo
abominably,kunene
abomination,isinengiso
abominations,izinengiso
aborad,phesheya
abord,wagibela umkhumbi
aboriginal,bemdzabu
aboriginals,abomdabu
aborigine,bemdzabu
aborigines,abomdabu
aborsive,athile
abort,asikhiphe
aborted,uyekeisiwe
abortion,ukukhipha isisu
abortional,ukukhipha isisu
abortions,izisu
abortive,ayahluleka
abortiveness,ukungagunci
aboulia,abulia
aboulic,abulia
abound,yavama
abounded,yachichima
abounding,enza
abounds,ziyavama
about,mayelana
above,ngenhla
aboveboard,ngenhla ibhodi
abovedeck,emphemeni ngenhla
aboveground,ngaphezu komhlaba
abovesaid,ngenhla kusho
abox,ibhokisi
abrade,abraded
abrahamic,abrahama
abrahamitic,abrahama
abram,finyeza
abranchial,branchial
abranchiata,abranchiate
abranchious,abranchiate
abrasion,nemihuzuko
abrasions,imihuzuko
abrasive,athile
abreast,elinganisene
abregge,abrege
abrenunciation,renunciation
abridge,unciphise
abridged,ezifingqiwe
abridges,ezifingqiwe
abridging,ukunciphisa
abroad,phesheya
abrogable,derogable
abrupt,ngokushesha
abruptly,isigubhukane
abscess,ithumba
abscesses,qhubuka ubovu
abscind,abscond
abscision,abscission
absciss,ithumba
abscissions,abscission
absconded,indawo eyeqile
absconding,eyeqayo
abscondment,eyeqayo
abseils,oyenza isebenze
absence,ukungabikho
absences,usuke ungekho
absent,ngingekho
absentation,kuvamile
absentee,obengekho
absenteeism,emsebenzini
absentment,kwabangela inzondo enkulu
absentminded,ngingekho minded
absentmindedness,enhle ngingekho
absentness,ukungabikho
absents,ukungabikho
absinth,absinthe
absinthate,absinthe
absinthial,absinthe
absinthiate,absinthium
absinthiated,absinthia ted
absinthic,absinthe
absis,ithumba
absist,ithumba
absistence,zokuzila into ethile
absolute,eliphelele
absolutely,ngokuphelele
absolutes,ukweqisa
absolution,uyakhulula
absolutizes,absolutism
absolve,ecaleni
absolved,nokwaziswa
absolvitory,absolvitor
absorb,ukudla kwezimila
absorbant,umswakama
absorbants,absorbents
absorbate,ascorbate
absorbed,amuncwa
absorbent,umswakama
absorber,mfutho
absorbing,ethakazelisayo
absorbition,ukumuncwa
absorbs,olubamba
absorption,ukumuncwa
absorptiveness,absorptivity
abstain,zidede egazini
abstained,bazila
abstaining,ukudeda
abstains,ededa
abstention,kuvamile
abstentious,abstemious
abstinence,zokuzila into ethile
abstinency,zokuzila into ethile
abstinent,bakwazi
abstract,-sengqondweni kuphela
abstractedness,abstractness
abstracter,abstractor
abstractionisms,abstractionism
abstractions,ayekhulekela
abstractively,abstractedly
abstractiveness,obstructiveness
abstractly,esabalele
abstracts,izifushaniso
absumption,kucatshangwa
absurd,kungazwakali
absurder,-ngenangqondo
absurdest,ngobuningi
absurdity,engenangqondo
abubble,bubble
abundance,yobuningi
abundances,ubuningi
abundant,luningi
abundantly,ngobuningi
abuse,ukuhlukunyezwa
abused,iyahlukunyezwa
abuser,ohlukumezayo
abusers,abahlukumezi
abuses,wathuka
abusing,akuhlukumeza
abusive,amahlulele ngamazwi ahlambalazayo
abusively,ngokuchapha
abut,mayelana
abuzz,babesha amashushu
abwatt,abate
abysmal,sifile
abyss,kwalasha
abysses,kwalasha
acacia,somunga
acaciae,somunga
academial,academia
academian,academician
academic,kolwazi lokufunda
academically,kwezemfundo
academicianship,umkhumbi academician
academicisms,academicians
academics,izifundiswa
academies,academy
academy,isikole esiphakemeyo sokufundela
acalephae,acalypha
acalephan,acaleph
acalephs,acaleph
acalycine,acalycina
acanthaceous,acanthaceae
acanthisittidae,acanthisitta
acanthocarpous,acanthocarpus
acanthocephalan,acanthocephala
acanthocephalous,acanthocephalus
acanthophorous,acanthophorus
acanthopodious,acanthopodium
acanthopteri,acanthopterygii
acanthopterous,acanthocereus
acanthopterygious,acanthopterygii
acanthuses,acanthus
acapnial,acapnia
acaracide,acaricide
acardia,arcadia
acaridiasis,ascaridiasis
acarophobia,acrophobia
acaryote,akaryote
acater,imfanelo ya-
acathexia,cachexia
acathexis,cathexis
acaudal,caudal
accadian,acadian
accede,okwakufunwa
acceded,ivume
accedence,izingozi
acceding,ukukhokha imali eningi
accelerate,ukuphuthumisa
accelerated,iya yanda
accelerates,ngesivinini
accelerating,kuyashesha
acceleration,ukushesha
accelerations,ukusheshisa
accelerator,namafutha
accelerators,umkhawuleziso
accend,anyukele
accendibility,lungeneke
accension,kokwenyuka
accent,indlela yokukhuluma
accented,olunophawana
accents,nangezindlela
accentuable,bazoziphendulela
accentually,ngokuyisisekelo
accentuate,sikhulise
accentuated,asiqokomisa
accentuates,ugcizelela
accentuating,esigcizelela
accept,ukwamukela
acceptability,nokwamukeleka
acceptable,owamukelekayo
acceptably,ngokwamukelekayo
acceptance,ukwamukela
acceptances,ukwamukelwa
acceptancy,ukwamukela
acceptation,ukwamukelwa
accepted,esamukelekile
acceptedly,esamukelekile
accepting,ngokwamukela
accepts,yamukela omagazini
access,ukufinyelela
accessaries,izesekeli
accessary,accessory ye
accessed,afinyelelwe
accesses,efinyelela
accessibility,lungeneke
accessible,kufinyeleleke
accessibly,kufinyeleleke
accessing,ibukela
accession,ukubusa
accessive,ngokweqile
accessories,izesekeli
accessoriness,izesekeli
accessorizing,ukusiza
accessory,accessory ye
accidence,izingozi
accident,engozini
accidental,ngephutha
accidentally,ngengozi
accidentalness,ngengozi
accidently,wathuka
accidents,izingozi
accipenser,acipenser
accipient,excipient
accipitres,accipiters
acclaim,yenanelwa
acclaimed,wamenyezelwa
acclamations,nokuhalalisa
acclimatable,acclimated
acclimatement,acclimating
acclimatisation,acclimatization
acclimatizable,ngazivumelanisa
acclimatized,ngazivumelanisa
acclimatizing,kuyindlela yokujwayeza
acclimature,acclimate
accloy,accolay
accolade,senzuzo
accolades,imiklomelo
accombination,accommodation
accommodable,kuncomeka
accommodate,angazamukela
accommodated,indawo
accommodately,angazamukela
accommodateness,ihlanganise
accommodates,yokuhlala
accommodating,ihlanganise
accommodation,indawo yokuhlala nokulala
accommodational,accommodation
accommodations,izindawo zokulala
accompanied,sihambisane
accompanies,esihambisana
accompaniment,zihambisane
accompaniments,ukuphelekezela
accompany,ihambisane
accompanying,elikulesi sihloko
accompanyist,accompanist
accomplice,nesandla
accomplices,ababehamba
accomplish,afeze
accomplished,wafeza
accomplishes,ifeza
accomplishing,azifezayo
accomplishment,okufezwayo
accomplishments,ezihleliwe eziye zafezwa
accord,ngokuvumelana
accordance,ngokuhambisana
accordantly,ngokufanele
accorded,zahambisana nesinqumo
according,ngokusho
accordingly,ngokufanele
accordingto,njenga-
accordion,inkositini
accordions,inkositini
accords,evumelana
accosted,bathelekelwe yisigejana ebesihlomile
account,i-akhawunti
accountability,ukuziphendulela
accountable,bazoziphendulela
accountably,ukuziphendulela
accountancy,accountants
accountant,imeneja exhumanisayo
accountants,ungoti wokugcina nokuhlolwa kwamabhuku
accounted,zaba
accounting,airgel
accounts,ama-akhawunti
accoutered,bathelekelwe yisigejana ebesihlomile
accouterments,accoutrements
accoutres,accoutred
accredit,amaphuzu
accreditation,igunya lesikhashana kwabafundisayo
accredited,egunyaziwe
accrediting,wokugunyaza
accriminate,faka ecaleni
accroachment,yokungena
accrual,nekhono
accrue,qongelela
accrued,enqwabelene
accrues,ikhulisa
accruing,ezongezelwe
accrument,accruement
acculturational,acculturation
accumbency,incumbency
accumulate,buthelela
accumulated,zanqwabelana
accumulates,aqoqana
accumulating,esiqongelela
accumulation,yokuzuza
accumulations,inqwaba
accumulators,accumulator
accuracies,ukushaya esikhonkosini
accuracy,ukunemba
accurate,olunembile
accurately,ngokunembile
accurse,abaqalekisiwe
accursed,abaqalekisiwe
accusation,amacala abekwa wona okuthi
accusations,noma ababekwa amacala
accusatival,accusatorial
accusative,umenziwa wesenzo
accusatives,umenziwa wesenzo
accusatory,abbreviating
accuse,ukugxekana
accused,osolwa
accuser,ummangaleli
accusers,wacebisa
accuses,isola
accusing,imangalelana
accusive,umenziwa wesenzo
accustom,ejwayele
accustomable,ejwayele
accustomarily,ngokwenkambiso
accustomed,ejwayele
accustomedness,uku- ejwayele
ace,ukushaywa
acephal,acephale
acephalan,acephala
acephalism,acephalic
acephalist,acephalous
acephalocyst,simila cephalic
acerate,babhebhethekisa
acerbate,babhebhethekisa
aceric,acetic
acervose,acarbose
aces,i-aces
acetabula,acetabulum
acetabulifera,acetabulofemoral
acetabuliferous,metalliferous
acetabuliform,ifomu acetabuli
acetanilid,acetanilide
acetifier,acidifier
acetifying,acidifying
acetometer,lactometer
acetphenetidin,acetophenetidin
acetylise,acetylide
acetylize,acetylide
achaian,achaean
achate,acheter
achatour,chathour
ache,ubuhlungu
achean,achaean
ached,ukuqaqamba
aches,ukuqaqamba
achievable,ngoluzuzekayo
achieve,kuzuzwe
achieved,izuzwe
achievement,imphumelelo
achievements,impumelelo
achiever,olwandle
achieves,ifinyelele
achieving,nokufeza
aching,ngiyaqaqanjelwa
acholous,achelous
achromatically,chromatically
achromatin,chromatin
achromatinic,achromatic
achromatise,achromatism
achromatization,chromatization
achromatized,achromatize
achromatizing,achromatize
achromatopsy,achromatopsia
achromatous,achromatic
achronic,chronic
achroodextrin,achrodextrin
achy,zibuhlungu
achylous,chylous
aciculae,acicular
aciculite,acculite
acid,ubumuncu
acidic,esidi
acidifiable,acidified
acidity,asidi
acidly,babelamukela
acidophilous,acidophilus
acidoses,lactic
acidosis,lactic
acids,acid
acidulates,acidulated
acidulent,acidulant
acidulousness,assiduousness
acinaceous,erinaceous
acinaciform,acinaciformis
acinetae,acineta
acinetiform,aciniform
acknow,acknowl
acknowledge,bavume
acknowledgeable,nobungcweti
acknowledged,wavuma
acknowledgement,nekwamukela
acknowledger,bavume
acknowledges,iyavuma
acknowledging,ukuthabela
acknowledgment,nekwamukela
acknowledgments,ukuvuma
acne,induna
acned,induna
acnes,induna
acnodal,ac nodal
acocanthera,acokanthera
acold,umkhuhlane
acolyctine,acolyte
aconddylose,spondylose
acondylous,spondylous
aconital,aconitum
aconitia,aconite
acoraceae,araceae
acores,azores
acorn,isithelo
acorns,isithelo
acosmist,acosmism
acotyledon,cotyledon
acotyledonous,dicotyledonous
acoumetry,acoumeter
acoustical,ababuthanda
acoustics,udluliseleke
acquaint,tshela
acquaintance,amaziyo
acquaintances,nengangibajwayele
acquaintant,amaziyo
acquainted,ejwayelene
acquaintedness,uku- siwazi
acquainting,zazi
acquaints,lisisiza
acquiesce,bayathula
acquiesced,bathula
acquiescence,airmails
acquiescency,acquiescence
acquiescent,acquiescence
acquiescently,acquiescence
acquiesces,bathula
acquire,thola
acquired,aluthola
acquires,litholwa
acquiring,ezuza
acquiry,thola
acquisition,wenzuzo
acquisitions,zigqila
acquit,khulula
acquits,umkhipha phambili
acquittal,ukukhululwa
acquittals,ukukhishwa phambili
acquittances,namarekhodi
acquitted,ukhululiwe
acquitting,khipha phambili
acre,engamahektare
acres,esingamahektare
acridity,aridity
acrimonies,acrimonious
acrite,acurite
acritical,esibucayi
acroamatical,acroamatic
acroanaesthesia,acro ukubulawa kwezinzwa
acroanesthesia,acro ukubulawa kwezinzwa
acroatic,zokuzikhumbuza
acrobat,umgilingi
acrobatics,umgilingo
acrobatism,acrobatics
acrobats,wabavocavoci
acrocephaly,macrocephaly
acrodactylum,macrodactylum
acrolithan,acrolith
acromikria,acromicria
acromonogrammatic,acro monogrammatic
acromphalus,macromphalus
acromyotonia,acro myotonia
acronyc,isifinyezo
acronycally,acronycal
acronyctous,acronymous
acronym,isifinyezo
acronyms,nema
acrophobias,acrophobia
across,yonkana
acrostic,zokuzikhumbuza
acroterial,acroteria
acroterium,acroterion
acrotic,zokuzikhumbuza
acrylic,kuhlinzwa
act,isenzo
acted,zasukumela
actinal,actonel
actinaria,actiniaria
acting,oyibamba
actiniarian,actiniaria
actiniform,aciniform
actinoid,actinide
actinolitic,actinolite
actinomere,actinometer
actinometrical,actinometric
actinomorphous,actinomorphic
actinomycetal,actinomycetes
actinomycetous,actinomycetes
actinomyxidia,actinomycin
actinon,isenzo
actinophorous,actinomorphic
actinotrocha,actinotroch
actinozoal,actinozoa
actinozoan,actinozoa
actinozoon,actinozoa
actins,izenzo
action,isenzo
actionable,kuyenzeka
actions,izenzo
activate,kusebenze
activated,ocushiwe
activates,kuvuselela
activating,isebenze
activation,kusebenze
active,asebenzayo
actively,ngenkuthalo
actives,lokusebenza
activism,yobushoshovu
activisms,izishoshovu
activist,isishoshovu
activists,asebebadala
activities,imisebenzi
activity,umsebenzi
actless,ikhono lokungacasuli
actor,umlingisi
actors,izıhlabane
actress,umlingisi
actresses,abadlali
acts,izenzo
actual,langempela
actualisation,actualization
actualise,actualize
actuality,empeleni
actually,empeleni
actualness,empeleni
actuarial,eyehlile
actuary,lithathelwe
actuates,ashukumisa
actuating,ashukumisa
actuose,lactulose
acture,imfanelo ya-
acuate,actuate
acuation,actuation
aculeated,aculeate
aculeiform,umbhalo we-cuneiform
aculeolate,aculeate
aculeous,aculeus
acupuncturation,owelapha
acupuncture,ukutshopa
acupunctures,ukutshobha
acutangular,acutangulo
acute,-hlabayo
acutely,babazi
acuteness,ukunemba
acutest,-hlabayo
acutifoliate,acutifolia
acutilobate,acutiloba
acylates,acrylates
ad,isikhangiso
adactylous,adactyly
adage,isisho
adamant,ulalelwe
adamantly,washaya phansi ngonyawo
adambulacral,ambulacral
adamic,okungenxa ka-adamu
adance,bathuthukele
adapt,guqula lokhu akubhalayo nakwethulayo
adaptability,nezimo
adaptable,ivumelana nezimo ngendlela
adaptation,lithathelwe
adaptations,ezincwadini
adaptative,oluhambelana
adapted,ingashintshwa
adapter,-adaptha
adapters,isixhumanisa
adapting,yokuvumelana
adaption,lithathelwe
adaptions,ezincwadini
adaptive,oluhambelana
adaptness,adeptness
adaptor,-adaptha
adaptors,adapters
adapts,uvuma
adar,adari
adaxially,adaxial
adays,a izinsuku
add,engeza
added,ungeze
addendum,eyongeziwe
adder,nebululu
adders,samabululu
addibility,audibility
addible,ezwakalayo
addict,umlutha
addicted,imilutha
addictedness,addictiveness
addiction,ukuba umlutha wezithombe
addictions,eziluthayo
addictive,umlutha
addicts,abayimilutha
adding,ngokungeza
addition,ngaphezu
additional,olwengeziwe
additionally,ukwengeza
additions,anezele
addititious,adscititious
additive,okufakiwe
additives,izithasiselo
address,ikheli
addressed,kubhekwane
addressee,nola
addressees,amakheli
addresses,amakheli
addressing,ekhuluma
addressograph,amakheli
adds,uyanezela
adduced,esephetha
adduces,uzisebenzisa ngokuvumelana
adenalgy,adenalgia
adenographic,indaba ekhanga abantu babo
adenography,angiography
adenological,izinzwa
adenomyosarcoma,leiomyosarcoma
adenophorous,adenophorus
adenophyllous,adenophyllum
adenosine,tebuciko
adenota,adenoma
adenotomic,adenotome
adenotomy,adenectomy
adept,ezingochwepheshe
adeption,lithathelwe
adequacy,ukwanela
adequate,ezanele
adequately,tesihloko tidzingidvwe ngalokwanele
adesite,andesite
adesmy,academy
adfected,abathintekile
adfiliated,esebenzisana nayo
adfiliation,obulungu
adfluxion,effluxion
adhamant,ulalelwe
adhere,banamathele
adhered,banamathela
adherence,okubambelela
adherency,okubambelela
adherents,abanamathele
adheres,unamathela
adhering,ukunamathela
adhesions,ukuvuvukala
adhesive,anamathelayo
adhesives,anamathelayo
adiactinic,ati actinic
adiaphorist,adiaphorism
adiaphorite,adiaphora
adiaphory,adiaphora
adiathermic,diathermic
adience,izethameli
adipescent,usakhula
adipocerate,adipocere
adipocerous,adipocere
adiposeness,adiposity
adipous,adipose
adipsous,adiposus
adit,ukumuncwa
adjacent,ezincikene
adjection,isiphawulo
adjective,isiphawulo
adjectived,tiphawulo
adjectives,tiphawulo
adjoinant,angomakhelwane
adjoining,angomakhelwane
adjourn,hlehlisa
adjourned,uhlakazekile
adjourning,hlehlisa
adjournment,lihlehle
adjourns,hlehlisa
adjudicate,ezolawula
adjudicated,tiyohlulelwa
adjudicates,yahlulela
adjudication,elikhipha
adjudicator,abehlulelayo
adjument,ukulungiswa
adjure,abjure
adjured,uhlakazekile
adjurer,abjurer
adjust,ulungise
adjustable,-lungiseka
adjusted,olungisiwe
adjusting,ngokulungisa
adjustment,ukulungiswa
adjustments,ukwenza ukulungisa
adjustor,adjuster
adjusts,ulungisa
adjutant,wempi
adjutants,abalawuli bempi
adjutator,uvukela
adlegation,lamanxusa
adlocution,adlocutio
admeasurer,admeasure
administer,lokwamukelisa
administered,zaphathwa
administering,ukukhishwa
administers,iphatha
administrate,qondisa
administrated,izindiza
administration,nokuphathwa
administrations,nezokuphatha
administrative,nezokuphatha
administratively,lwekuphatfwa
administrator,umlawuli
administrators,abalawuli
admins,abaphathi
admirable,nobabazekayo
admirableness,adorableness
admirably,otusekayo
admiral,umkhuzi
admirals,ukhomanda omkhulu ophethe ezempi ezweni
admiration,ngokumthanda
admirations,okuncomekayo
admire,zibabaza
admired,bayahlonishwa
admirers,abayithandayo
admires,uyazazisa
admiring,bencoma
admiringly,ajenda
admissible,akuvumelekile
admission,yokwemukelwa
admissions,sokwemukelwa
admit,ngivume
admits,uyavuma
admittable,akuvumelekile
admittance,ukuvuma
admittances,ukungeniswa
admitted,wavuma
admittedly,kuyavunywa
admittible,akuvumelekile
admitting,kokuvuma
admixtion,admixture
admonish,eluleke
admonished,wayala labo
admonishes,uyala
admonishing,ngibayala
admonition,siyalo
admonitioner,siyalo
admonitions,iziyalo
admonitive,siyalo
admonitorial,admonitory
admortization,amortization
adnubilated,obnubilate
adolescence,inkathi yokuthomba
adolescences,intsha esikhulakhulile
adolescency,inkathi yokuthomba
adolescent,usakhula
adolescents,intsha esikhulakhulile
adonist,adonis
adopt,zamukele
adopted,yokutholwa
adoptees,ihlala
adopter,umamukeli
adopters,alchemy
adopting,ngokwamukela
adoption,zokutholwa
adoptions,nokutholwa
adoptive,wokutholwa
adopts,uwenza
adorable,yinhle
adoration,simthande
adorations,nezindumiso
adore,simdumise
adored,akhuleka
adorement,ukuhloba
adores,ithanda
adoring,ekudumiseni
adorn,ehlobisa
adorned,ihlotshisiwe
adorning,hlabisa
adorningly,adoringly
adornment,ukuhloba
adornments,eniqalekisiwe
adorns,kuhlobisa
adpressed,appressed
adread,andreas
adreamed,ngiphupha
adrenalin,adrenaline
adrenocorticotrophic,adrenocorticotropic
adrenocorticotrophin,adrenocorticotropin
adrift,olwandle
adrogate,abrogate
adrogation,abrogation
adroit,bokubhukuda nezingcweti zabatshuzi
adroitly,ngobuhlakani
adroitness,dexterity
ads,izikhangiso
adscripted,adscript
adscriptive,okuchazayo
adsignification,ad incazelo
adstringent,astringent
adulate,undulate
adulated,ayedunyiswa
adulating,ayedunyiswa
adulation,ayedunyiswa
adulatory,ukukhonza izithombe
adulatress,idolatress
adult,omdala
adulterated,angcolisa
adulterates,angcolisa
adulterating,singalonakalisi
adulterer,umuntu ophingayo
adulterers,neziphingi
adulteress,isiphingi
adulteresses,ziphingi
adulteries,ukuphinga
adulterous,esiphingayo
adulterously,esiphingayo
adultery,ukuphinga
adulthood,umuntu abe mdala
adultness,okuthuleyo
adultress,isiphingi
adults,abadala
adumbrant,adumbrate
adumbrates,adumbrated
adunation,edunation
adust,ulungise
adusted,olungisiwe
adustible,adjustable
advance,bathuthukele
advanced,ethuthukisiwe
advancement,okuthuthuka
advancements,kuthuthuka
advances,ukuyengelwa
advancing,eqhubekela phambili
advantage,inzuzo
advantaged,kusiza
advantageous,kunenzuzo
advantages,izinzuzo
advent,obhekwe
adventure,ukwenza okungajweyelekile nokuqabulayo
adventured,ezamehlela
adventurer,owenza
adventurers,bamazwe
adventures,ezamehlela
adventuresome,oluvusa amadlingozi
adventuristic,adventurist
adventurous,entsha
adverb,isandiso
adverbial,tandziso
adverbiality,adverbially
adverbialize,adverbialism
adverbs,tandziso
adversaries,kwabaphikisana
adversarious,kwabaphikisana
adversary,ophikisana
adverse,ezingezinhle
adversely,kubathinta
adversifolious,diversifolius
adversion,enyanya
adversities,nezinkathazo
adversity,adjourning
advert,isikhangisi
adverted,kuyagwenywa
advertent,nolwazi
adverting,ukukhangisa
advertise,memezelani
advertised,ikhangiswe
advertisement,isikhangiso
advertisements,izikhangiso
advertiser,umkhangisi
advertisers,engeziwe
advertises,likhangisa
advertising,ukukhangisa
advertize,memezelani
advertizement,isikhangiso
advertizing,ukukhangisa
adverts,izikhangisi
advice,iseluleko
advices,zeluleko
advisability,sekufanele awushiye
advisable,uyelulekwa
advise,ukweluleka
advised,weluleka
adviser,umeluleki
advisers,abeluleki
advisership,advisorship
advises,weluleka
advising,wazisa
adviso,umeluleki
advisor,umeluleki
advisors,umnotho
advisory,zokweluleka
advocacy,nokumela
advocate,khulumela
advocated,khulumela
advocates,abameli
advocating,kumela
advocation,avocation
advoutrer,owenza
advoutress,adventress
advoutry,advout
adward,adword
adynamy,adynamie
adze,nezembe
aeciospore,ascospore
aegicrania,hemicrania
aegospotamos,aegospotami
aegypiidae,aegypius
aeneas,eneya
aeolipyle,aeolipile
aeolotropy,aeolotropic
aeons,amakhono
aepyornidae,aepyornithidae
aepyorniformes,aepyornis formes
aerate,kwemisundu evundisa
aerated,evundile
aerial,zasemoyeni
aeriferous,auriferous
aerobacter,enterobacter
aerobics,ukuvivinya umzimba ngendlela
aerodynamic,sokunciphisa umoya lapho zindiza
aerodynamics,ezihamba emoyeni
aerogel,airgel
aerometry,aerometric
aeronautics,yamabhanoyi
aerophilatelic,aerophilately
aerophilous,xerophilous
aerophoby,aerophobia
aeroplane,airplane
aeroplanes,izindiza
aeros,eros
aerosol,sezilonda
aerosolise,aerosolized
aerosolised,aerosolized
aerosolize,aerosolized
aerosolizes,aerosolized
aerostatical,aerostatic
aesthesodic,yobuhle
aesthete,esthete
aesthetic,yobuhle
aesthetically,ubuhle
aesthetican,esthetician
aesthetician,esthetician
aestheticisms,aestheticism
aesthetics,sobuhle bayo
aestuary,esizalweni somfula
aestuous,aestus
aetheogamous,heterogamous
aethrioscope,arthroscopy
aetiologic,etiologic
aetiological,etiological
aetiologist,etymologist
aetiology,etiology
afar,ngikude
afeared,averred
affabilities,affability
affable,iyabathanda
affair,indaba
affairs,izindaba
affamishment,famishment
affatuate,infatuate
affear,indaba
affect,kuthinta
affectationist,affectations
affected,abathintekile
affectibility,affectability
affecting,ezithinta
affection,lomzwelo
affectionate,nothandekayo
affectionated,nothandekayo
affectionately,ngothando
affections,esikuthandayo
affective,ushaqekile
affects,imiphumela
affectuous,affectious
affeerment,affirment
affiancer,affianced
affiancing,affianced
afficionado,aficionado
afficionados,aficionados
affidavit,afidavithi
affidavits,ezifungelwe
affied,afied
affiliate,lobulungu
affiliated,esebenzisana nayo
affiliates,abaxhumana
affiliation,obulungu
affiliations,ubuhlobo
affinity,ziyezwana
affirm,lokugcizelela
affirmation,isiqinisekiso
affirmations,iziqinisekiso
affirmative,ngoyebo
affirmatively,ngoyebo
affirmatives,kuvuma
affirmed,wakuqinisekisa
affirming,ngokugomela
affirms,liyasiqinisekisa
affix,bethela
affixed,ulungise
affixes,bethela
affixial,asphyxial
affixing,bethela
affixion,affixation
afflation,obulungu
afflatuses,afflatus
afflict,hlupha
afflicted,ihlushiwe
afflictedness,affectedness
afflicter,ihlushiwe
afflicting,behlupha
affliction,ukuhlupheka
afflictionless,affectionless
afflictions,ezinhluphekweni
afflictively,affectively
afflicts,hlupha
affluence,umnotho
affluent,okhomba ngophakathi
affluentness,affluently
affluxion,effluxion
afford,ukukhokhela
affordability,wavuma
affordable,okungabizi
afforded,lavula
affording,esikunikeza
affords,abanayo
afforestation,azithathwa
afforesting,azithathwa
afformative,ngoyebo
affranchised,affranchise
affranchisement,affranchissement
affranchises,franchise
affranchising,edayisa
affrayer,affray
affricative,affricate
affriction,ukuhlupheka
affrighted,ayesaba
affrightedly,ayesaba
affrighten,ayesaba
affrighter,ayesaba
affrightment,affreightment
affront,esiqondiswe
affrontedly,affronted
affrontee,affronted
affrontingly,affronting
affrontive,affronted
afghans,afghan
afield,ensimini ekude
afire,avutha
afisr,afisra
aflame,okokhelwe
aflat,a flat
aflaunt,ibukise
afloat,ntanta
aflow,ukugeleza
afoot,seziqalile
afore,esisanda
aforegoing,okungenhla kuyizibonelo
aforehand,kusengaphambili
aforementioned,lemigwaqo echazwe ngenhla
aforesaid,yalezi
aforetime,esikhathini esingaphambili
afraid,ngesaba
afresh,kabusha
afric,africa
africa,i-afrika
african,umafrika
afroasiatic,asiatic afro
after,ngemuva
aftereffect,ngemva umphumela
aftereffects,abadala
aftergame,mdlalo
afterglow,ingemuva
