English,Other
motive,alesan
reason,alesan
alpha,alfa
executioner,algojo
algorithm,algoritma
alliance,aliansi
aka,alias
aliens,alien
aliphatic,alifatik
realignment,alignment saka pipo
pious,alim
genres,aliran
eyebrow,alis
belittled,alit
algebra,aljabar
algebraic,aljabar
alkaline,alkali
alkalis,alkali
alkane,alkana
alchemist,alkemis
alkene,alkena
biblical,alkitab
alcohol,alkohol
alcoholic,alkohol
foyle,allen
allograft,allograft manungsa nduwé
almanac,almanak
almanacs,almanak
deceased,almarhum
dualistic,alon aja
firmly,alon-alon
gently,alon-alon
fumarate,alpha ketoglutarate
alternative,alternatif
allegorized,aluamah
aluminum,aluminium
plaza,alun-alun
groove,alur
grooved,alur
delicate,alus
fluffy,alus
garcons,alus
innate,alus
meek,alus
begum,ama
perseverance,ama keng
charitable,amal
charities,amal
charity,amal
granting,amal
amelia,amalia
lithos,amalia
harmless,aman
amendment,amandemen
amendments,amandemen
because,amarga
due,amarga
blurring,amarga obah
didst,amargi
lysergic,amargi pamanggihan
amateur,amatir
angle,amba
big,amba
recurrence,ambalan
recurrent,ambalan
recurring,ambalan
repetition,ambalan
affordability,ambali
extends,ambane
overstated,ambane
breathe,ambegan
breathing,ambegan
respiration,ambegan
respiratory,ambegan
bed,amben
ambiance,ambiancekép
ambiguous,ambigu
ambition,ambisi
ambitious,ambisi
pushy,ambisine gedhe
ambrosian,ambrosius
apologetic,ambruk
collapse,ambruk
collapsed,ambruk
fell,ambruk
evaluative,ambtenaar
aroma,ambu
odor,ambu
odour,ambu
ambulance,ambulans
kisses,ambungan
alang,ambêngan
phonology,ambêngingèh
amphibian,amfibia
amen,amin
amines,amina
fishy,amis
ammon,amon
ammonite,amon
ammonites,amon
ammonia,amonia
ammonium,amonium
amorphous,amorf
amortisation,amortisman
amortization,amortisman
amortised,amortized
pesos,amot bobot
residual,ampas
residues,ampas
inane,ampelas
amplifiers,amplifier
amplitude,amplitudo
envelopes,amplop
ampules,ampule
homoerotic,ampun
hade,ampuni
amputate,amputasi
amputation,amputasi
amrit,amrita
ammunition,amunisi
munitions,amunisi
duchesses,amérika
ish,an
abide,ana
exist,ana
existing,ana
exists,ana
none,ana
occurs,ana
offered,ana
anabolic,anabolik
child,anak
children,anak
godchild,anak baptis
protege,anak didik
jimmy,anak kampung jimmy
puppies,anak kirik
kittens,anak kucing
larvae,anak serangga
breeder,anakan
breeds,anakan
analgesic,analgesik
analgesics,analgesik
analysed,analisa
analytic,analisa
analyzed,analisa
analyser,analiser
analyzer,analiser
analysis,analisis
analytical,analitis
analogous,analog
analogue,analog
analogy,analogi
dactylus,analogi
analysers,analyzers
bree,anane
guppy,ananging kasunyatan
absence,anané
anatomical,anatomi
anatomy,anatomi
anatomic,anatomik
anatomically,anatomis
preparations,ancang-ancang
preposition,ancer-ancer
bitsy,ancor lantaran ngana
reliably,andal
mainstay,andel
andesite,andesit
ladder,andha
downstream,andhap
humility,andhap
modest,andhap asor
conception,andharan
correspondences,andhe
camcorders,andheng
andouille,andouillé
androgens,androgen
bizarre,aneh
mysterious,aneh
odd,aneh
peculiar,aneh
facsimile,aneka
anaemia,anemia
anaemic,anemik
anemic,anemik
anaesthetics,anestesia
anesthetics,anestesia
anaesthetic,anesthetic
anaesthetist,anesthetist
anaesthetists,anesthetists
anaesthetised,anesthetized
aneurysm,aneurizma
rampaged,angamuki
cliffhangers,anganggit
difficult,angel
hardest,angel
elusive,angel dipahami
lade,angela
angelic,angelic angelic
angelica,angelicae
casted,angen
reprobate,angen kang nistha
fencing,anggar
reciting,anggenipun
jinns,anggenipun badi nanggulangi
commandments,angger
regulation,angger
considerations,anggit
miha,anggit marsanti anggitmarsanti
reusing,anggo manèh
rebelling,anggone mbalela
repenting,anggone mratobat
laboring,anggonku nyambut
labouring,anggonku nyambut
compositions,anggota
member,anggota
members,anggota
membership,anggota
paying,anggota
juror,anggota juri
gracefully,anggun
grape,anggur
grapes,anggur
grapevines,anggur
numeral,angka
numerals,angka
numerical,angka
primes,angka prima
crime,angkara
naw,angkasa luka versi
ensign,angkatan
navy,angkatan laut
haunted,angker
malicious,angkoro
grazing,angonan
acquired,angsal
anhydrous,anhidrat
anhydride,anhidrida
anhinga,anhingaimagen
bullfinch,animalsфотография animals
animated,animasi
animation,animasi
animations,animasi
animism,animisme
anise,anis
devas,anjani
hoarding,anjel
fig,anjir
leading,anjog
pavilion,anjungan
annalise,annalize
annualised,annualized
anomaly,anomali
anonymous,anonim
anonymity,anonimitas
ensemble,ansambel
antagonists,antagonis
antagonised,antagonized
antagonising,antagonizing
inter,antar
interfaith,antar
interfaces,antar muka
interstate,antar negara bagean
conduction,antaran
across,antarane
among,antarane
between,antarane
interstellar,antarlintang
interface,antarmuka
interplanetary,antarplanèt
interpersonal,antarpribadi
antarctic,antartika
notwithstanding,antawis
nonselective,antawisipun laré
antelopes,antelopesslika
antenna,antena
antennas,antena
relaxed,anteng
antiderivative,anti derivatif
antimicrobial,anti mikroba
antiacne,antiacne siti singset
antibiotic,antibiotik
antibiotics,antibiotik
antibodies,antibodi
antibody,antibodi
antigens,antigen
antigenic,antigèn
antique,antik
antiques,antik
anticancer,antikanker
antichrist,antikristus
antimonate,antimon
anting,anting anting
antioxidant,antioksidan
antioxidants,antioksidan
antipsychotics,antipsikoti
antiseptic,antiseptik
anticipate,antisipasi
antiviral,antivirus
antler,antlerkuva
anthology,antologi
queueing,antri
queuing,antri
liners,antrian
lineup,antrian
anthropologist,antropolog
anthropological,antropologi
anthropologists,antropologi
anthropology,antropologi
attainment,antuk
quiz,antv
awards,anugrah
posthumously,anumerta
freshly,anyar
new,anyar
newer,anyar
novelty,anyar
novum,anyar
recent,anyar
baas,anyar alamat ip utawa
embodied,anyumanggakakên
grotesque,anéh
aortic,aorta
anything,apa
memorise,apal
memorize,apal
bedlam,aparing
apartment,apartemen
apartments,apartemen
flats,apartemen
putois,apcher
apple,apel
aphelia,aphelion
joinery,api
feign,api-api
beautifully,apik
fabulous,apik
fancy,apik
good,apik
iconic,apik
improved,apik
kind,apik
neat,apik
nicely,apik
nifty,apik
presentable,apik
amicable,apik atine
lovely,apik banget
marvellous,apik banget
marvelous,apik banget
awesome,apik tenan
interestingly,apike
applets,aplet
application,aplikasi
applications,aplikasi
apply,aplikasi
apnoea,apnea
eschatology,apokaliptik
apologise,apologize
apologised,apologized
apologises,apologizes
apollos,apolos
apoptotic,apoptosis
apostolic,apostolik
apostrophes,apostrof
apothecary,apoteker
druggist,apoteker
pharmacist,apoteker
appetizing,appetising
appetiser,appetizer
peplum,apple green
resets,apply
appreciators,apresiator
affections,aq
figs,ara
footprints,ara leluhurku
arabinose,arabinosa
arabisation,arabization
aragonite,aragonit
bearings,arah
direction,arah
briefing,arahan
consulted,arahan
parade,arakan
feel,aran
nootropic,aran
parlor,arane
parlour,arane
infrequent,arang
rarely,arang
extremely,arang banget
arrangements,aransemen
arbitration,arbitrase
arbour,arbor
archaeopteryx,archeopteryx
ardour,ardor
queenites,arena
charcoal,areng
going,arep
moderately,arep
pipefish,arga dumilah
forint,argentiinan peso
argentine,argentina
argentite,argentita
refinements,argumèntasi
cord,ari
ciphers,arif
ligature,aris
aristotle,aristoteles
arithmetic,aritmetika
arithmetical,aritmetika
clashes,arjunawiwaha
archaeologists,arkeolog
archaeological,arkeologi
archaeology,arkeologi
archeology,arkeologi
archaeologist,arkeologis
arking,arking dinas
fleet,armada
armouries,armories
arrondissement,arondisemen
arsenic,arsenik
archival,arsip
archive,arsip
archives,arsip
architect,arsitek
architects,arsitek
architectural,arsitektur
architectures,arsitektur
architecture,arsitèktur
artifact,artefak
artifacts,artefak
arterial,arteri
arteries,arteri
artery,arteri
arctic,artik
article,artikel
articles,artikel
crippled,artikel
artiest,artis
artist,artis
billie,artis
dikdik,artose punapa
fragrant,arum
mucho,arundinaceuskuva
ace,as
bogie,as
axles,as samping
potentiometer,asahi
derivation,asal
origin,asal
naming,asal jeneng-jeneng
derivatives,asale
discerned,asale
hometown,asale
originates,asale
derived,asalé
derives,asalé
domiciled,asalé
originated,asalé
acid,asam
acidic,asam
acids,asam
calamari,asam
ashtray,asbak
asbestos,asbes
fumes,asep
asset,aset
assets,aset
acetate,asetat
acetic,asetat
fond,asih
incomes,asil
influx,asil
result,asil
resultant,asil
resulting,asil
results,asil
asymmetry,asimetri
asymmetric,asimetris
asymptotic,asimtotik
alien,asing
assistant,asisten
assistants,asisten
assistantship,asistenipun
authentic,asli
column,asli
genuine,asli
original,asli
originals,asli
originate,asli
originating,asli
origins,asli
headlamp,asline
asthmatic,asma
genealogy,asma
mesmerised,asmaraningtyas
mesmerized,asmaraningtyas
humidity,asor
association,asosiasi
asphalt,aspal
aspect,aspek
ratio,aspek
ratios,aspek
asps,aspic
aspects,aspèk
capitulate,asrah bongkokan marga kalah
boarding,asrama
dorm,asrama
dormitory,asrama
hostel,asrama
crisp,asri
often,asring
polyamide,asring diistilahaké mawa poliamida
gosh,astaga
asterid,asterids
asterism,asterisme
asterisms,asterisme
asteroids,asteroid
coster,astrajingga
astrophysics,astrofisika
astrophysicist,astrofisikawan
astrology,astrologi
astronomer,astronom
astronomers,astronom
astronomical,astronomi
astronomy,astronomi
astronomically,astronomis
astronaut,astronot
corona,astronot
bitch,asu
canine,asu
dog,asu
dogs,asu
jackals,asu
pups,asu
coyote,asu ajag
dragons,asu ajag
foxes,asu-wawar
resplendent,asungaran
insure,asuransi
insurers,asuransi
behalf,atas
positioning,atas
comprised,ateges
concludes,ateges
essentially,ateges
flirt,ateges dewekne isih sungkan
atheist,ateis
atheism,ateisme
prefix,ater-ater
athletics,athletik
behaviorism,ati
careful,ati
hearted,ati
hearts,ati
liver,ati
caution,ati-ati
athletes,atlet
athletic,atletik
athletically,atletik
misconstrued,atma
atmosphere,atmosfer
atmospheric,atmosfer
atmospheres,atmosfèré
atomic,atom
atoms,atom
harsh,atos
hardness,atose
attraction,atraksi
attractive,atraktif
attribution,atribusi
attributions,atribusi
attributes,atribut
arthritis,atritis
manage,atur
conformity,aturan
legislation,aturan
norms,aturan
ordinance,aturan
regulate,aturan
regulators,aturan
hundred,atus
hundredth,atus
hundreds,atusan
audition,audisi
auditions,audisi
auditing,audit
audits,audit
auditors,auditor
caravaning,auf
halls,aula
aquaria,australia
authorisations,authorizations
authorises,authorizes
authorising,authorizing
autism,autis
autocracy,autokrasi
automatons,automaton
autotroph,autotrof
autotrophic,autotrof
avatars,avatar
cay,avatar nam
avians,avian
avine,aviné
avirulent,avirulen
body,awak
engaging,awake
jark,awake
oneself,awake dhewe
nameless,awaken
hummingbird,awakening
early,awal
commoners,awam
layman,awam
daylight,awan
daytime,awan
bombers,awang-awang
outpost,awards
invite,awe
aristocrats,aweh kesempatan
mallet,aweh pencerahan
durable,awet
enduring,awet terus
cash,awis
cuz,awit
laces,awit
gutsy,awn nagkurangak
ash,awu
ashes,awu
edification,awujud pambangun
maintainer,awwal
admonish,awèh pepéling
liabilities,ayahan
partridge,ayam
epilepsy,ayan
belive,ayanebelive
peaceable,ayem
beauties,ayu
beautiful,ayu
cutie,ayu
hottie,ayu
elegance,ayu banget
daunted,azhar;
oneness,ba
baals,baal
chapter,bab
chapters,bab
concerning,bab
examen,bab
omniscient,bab
respect,bab
laziness,bab kesed
companionship,bab memitran
repression,bab nindhes
bitterness,bab paite
foresight,bab weruh
exclusion,bab weton
chronicle,babad
about,babagan
floral,babagan
proportion,babagan
regarding,babagan
respects,babagan
fixated,babagan bag
prevalence,babagan kang wis lazim
machining,babagan mesin
figuring,babagan penggambaran
innings,babak
bark,babakan
monetary,babakan dhuwit
chas,babar
childbirth,babaran
clipart,babarian
birdie,babel
hog,babi
pig,babi
pigs,babi
baboon,babon
babus,babu
backpedalled,backpedaled
backpedalling,backpedaling
cytokine,badai
blizzard,badaisalju
bodies,badan
rhino,badhak
rhinoceros,badhak
rhinos,badhak
concern,badhan
enigma,badhar
gonna,badhe
bedouin,badui
hemispheres,bagain
mule,bagal
baggage,bagasi
luggage,bagasi
allotment,bagean
divisions,bagean
part,bagean
parts,bagean
portion,bagean
endpoint,bagean pungkasan
portions,bagian
fraction,bagian sekedhik
loneliest,bagindas ampuni dosaku lirik
lungi,bagiyan njero
pathetic,bagong
bagpipe,bagpiper piping
indivisible,bagéan
grade,bahan
materials,bahan
retailing,bahan
fuel,bahan bakar
antifreeze,bahan pokok kanggo ndadekake sawijine ora njendel
erumpent,bahasa
hazardous,bahaya
dividend,bahti saham
couplet,bait
couplets,bait
bastard,bajingan
fucked,bajingan
jilbab,baju
adhere,bakal
gwine,bakal
ingredient,bakal
damaging,bakal ngrusak
flair,bakat
mangroves,bakau
crunch,baking
bacteria,bakteri
bacterial,bakterial
bacteriology,bakteriologi
bacterium,baktèri
dealer,bakul
purchaser,bakul
ball,bal
balls,bal
footballers,bal
paintball,bal soko cat
football,bal-balan
footballer,bal-balan
footballing,bal-balan
reinforcements,balak
mutt,balan
races,balapan
hall,bale
rebate,balen
fantasizes,balencong wayang
reenter,baleni
repeat,baleni
bal,balenie
replies,balesan
back,bali
return,bali
returned,bali
returning,bali
reverts,bali
propellers,baling-baling
beam,balok
balloon,balon
balloons,balon
bone,balung
bones,balung
collarbone,balung kang ana ing bau sisih ngarep
cartilage,balung nom
invert,balèkna
revert,balèkna
alight,ban
malm,ban kaeng
bands,band
bandanas,bandana
possessions,bandané
ports,bandar
arsy,bandar lampung
airport,bandara
airports,bandara
milkfish,bandeng
capitalise,bandha
capitalize,bandha
conceit,bandha
hammock,bandhulan
comparisons,bandingaken
compares,bandingke
cradle,bandulan
contamination,bandwidth
maare,banerjee
carter,bang bang
mell,bang bang
phut,bang lamphu
phot,bang sare chon buri
phon,bang si
cocks,banged
considerably,banget
exceedingly,banget
excellent,banget
exceptionally,banget
penk,banget
pride,bangga
proud,bangga
proudly,bangga
dago,bangil
farts,bangka
lumbar,bangkekan
pelvic,bangkekan
eduction,bangkok
bankruptcy,bangkrut
insolvent,bangkrut
pew,bangku ing greja
flabby,bangsa
gentiles,bangsa
kindreds,bangsa
nation,bangsa
nationalities,bangsa
nations,bangsa
peoples,bangsa
nationals,bangsa negara
foreigner,bangsa ngamanca
brickfield,bangsar
brickfields,bangsar
nobleman,bangsawan
nobles,bangsawan
noblewoman,bangsawan
building,bangunan
buildings,bangunan
domed,bangunan neoklasik
appellate,banind
flood,banjir
flooding,banjir
floods,banjir
banker,bank
banks,bank-bank
chinos,bankbestes
nicht,bankwire
baud,bannalec
arguments,bantahan
inversion,bantahan
cushion,bantal
cushions,bantal
pillows,bantal
lands,bantala
pads,bantalan
aloud,banter
louder,banter
loudly,banter
bull,bantheng
bulls,bantheng
assists,bantuan
help,bantuan
goose,banyak
owls,banyak gondhok
clown,banyolan
aqueous,banyu
hydro,banyu
fountain,banyu mancur
entombed,banyuwangi singngiro
dads,bapak
lexical,bapak
bigfoot,bapake
baptism,baptis
baptismal,baptis
baptist,baptis
christened,baptisipun
baptistry,baptistery
bars,bar
hemostats,bar
brig,barakinya
freight,barang
goodies,barang
goods,barang
overstrain,barang
antiquity,barang antik
refurbished,barang cacat
glitter,barang cemlorot
plush,barang paling apik
contraband,barang sing dilebokake kanthi dhedhemitan
barbaric,barbar
medicare,barbuda
momentous,barcelona
redheaded,bared
barrels,barel
line,baris
marching,baris
regiment,barisan tentara
classicism,barok
barrelling,barreling
cafeteria,bartender
challan,bas kar challan
base,basa
keeled,basa
language,basa
languages,basa
reo,basa
choli,basa hindi
premiers,basa inggris
bazaar,basar
meme,basinger
penciler,basisipun
basketball,basket
cors,bat
brick,bata
convincingly,batalake
battalion,batalyon
battalions,batalyon
battery,baterei
pharos,bates
carcasses,bathang
fortunate,bathi
margins,bathi
nets,bathi
profits,bathi
revenues,bathi
integrative,bathine
forehead,bathuk
inwards,batin
farmhouse,batman
batteries,batre
pumice,batu
coal,batu bara
baye,baud
cerebral,baud
bauxite,bauksit
dules,bautura
append,bauwarna
mayors,bauwarna
ob,bawah
oba,bawah
continent,bawana
continents,bawana
distraught,bawang
onions,bawang
bewildered,baya
crocodile,baya
crocodiles,baya
fantasies,bayangan
hallows,bayangan
imagination,bayangan
incentives,bayaran
remuneration,bayaran
babe,bayek
maternal,bayen
baby,bayi
infant,bayi
infants,bayi
newborn,bayi
neonatal,bayi kang lagi wae lair
babies,bayi-bayi
baser,başer
kirtan,beadbi
fellows,beasiswa
beatification,beatifikasi
beatified,beatifikasi
burden,beban
hostage,bebandan
disputing,bebantahan
along,bebarengan
collective,bebarengan
concurrent,bebarengan
filial,bebarengan
multiplayer,bebarengan
mutually,bebarengan
freely,bebas
danger,bebaya
duck,bebek
conviction,bebendhu
dangers,beboyo
hazards,beboyo
fruitful,bebranahana
defecating,bebuwang
pedicab,becak
accords,becik
finer,becik
hail,becik
ideal,becik
nice,becik
opportune,becik
edible,becik ditonton
preferable,becike
becks,becks benzstr
differences,beda
different,beda
differently,beda
rakus,beda
differ,beda-beda
heterogeneity,beda-beda
deference,bedane
bedevilled,bedeviled
bedevilling,bedeviling
divergence,bedhane
guns,bedhil
differed,bedho
discrepancy,bedho
asynchronous,bedo
differing,bedo
differs,bedo
drum,bedug
banned,begalan
happiness,begja
lucky,begja
prosper,begja
behoves,behooves
barrancos,beja
breaking,bejat
fatal,bejat
defender,bek
fueled,bek
fuelled,bek
messy,bekakrah
aftermarket,bekas
fingerprint,bekas driji
pachas,bekasi ne mara
obeisance,bekti
freeze,beku
frozen,beku
median,belekan
bellarmine,bellarminus
furth,bells
colt,belo
bumper,bemper
fomentation,benang
dam,bendungan
benedict,benediktus
benedictus,benediktus
actually,bener
cooly,bener
correct,bener
correctly,bener
correctness,bener
invalid,bener
rant,bengak-bengok
nights,bengi
nothings,bengine
bent,bengkong
crooked,bengkong
clearer,bening
correctional,benny
benzene,bensin
gasoline,bensin
petrol,bensin
distinguished,bentenaken
faults,bentet
bentonite,bentonit
introspection,bentuke
cylindrical,bentuke silinder
noxious,beracun
dissociate,berdisosiasi
recombine,berekombinasi
blasted,berhasil
futures,berjangka
hijab,berjilbab
chanced,berjuwang
blessing,berkah
fasciculi,berkas
file,berkas
flocking,berkelompok
ailing,berkembang
develop,berkembang
developed,berkembang
emerging,berkembang
replicating,berkembang-biak nang
affectively,berkepentingan
berko,berko |
enacted,berlaku
prevailing,berlaku
armed,bersenjata
gradual,bertahap
adducer,bertaqwa menika
conflicting,bertentangan
macrocosm,besar
legation,besar inggris
aneurysmal,bespannung
beth,bet
bethel,betel
fortress,beteng
god,bethara
parrot,bethet
beting,beting tengah
concrete,beton
notices,bewara
collectors,beya
fare,beya
cos,beyo
costing,beyo
expense,beyo
blazer,bgm
bam,bhajan
priestess,bhiksuni
diversity,bhinéka
abbey,biara
convent,biara
monastery,biara
nun,biarawati
dodged,bias kacegah maneh
dairy,biasa
ordinarily,biasa
ordinary,biasa
regular,biasa
depressant,biasa diliwati
mostly,biasane
normally,biasane
oligarchs,biasané tibo
charges,biaya
cost,biaya
costs,biaya
mileage,biaya
midwife,bidan
plane,bidang
gilder,bijakjawa
prudent,bijaksana
compactness,biji
judged,biji
ore,biji
monk,biksu
disaster,bilai
quarto,bilik
billionaire,bilionare
billiards,bilyar
mentoring,bimbingan
bimolecular,bimolekuler
binary,binar
binaries,binarinipun
laundry,binatu
neckties,binder
astounded,bingung
confused,bingung
confusedly,bingung
confusing,bingung
dilemma,bingung
fidget,bingung
baffle,bingungake
rainmaker,binibini
binocular,binokuler
pec,bintana pres pt
bint,binti
bioenergetics,bioenergetika
biophysics,biofisika
biographical,biografi
biographies,biografi
biography,biografi
bioinformatics,bioinformatika
biochemical,biokimia
biochemistry,biokimia
immunology,biokimia
biological,biologi
biology,biologi
bioluminescence,bioluminesensi
biomass,biomas
biomedical,biomedis
biomolecules,biomolekul
biomolecular,biomolekuler
biopsy,biopsi
biotechnology,bioteknologi
battlefront,biperang
beer,bir
beers,bir
brewing,bir
bureau,biro
bureaus,biro
bureaucracies,birokrasi
bureaucracy,birokrasi
bureaucratic,birokrasi
bureaucrat,birokrat
bureaucrats,birokrat
blue,biru
bus,bis
able,bisa
can,bisa
could,bisa
may,bisa
possible,bisa
manageable,bisa diatur
approachable,bisa dicedhaki
litchi,bisa didadekake
reused,bisa dienggo maneh
interchangeable,bisa diijolake
answerable,bisa dijawab
obtainable,bisa diolehake
excusable,bisa dipangapurake
believable,bisa dipercaya
agreeable,bisa disetujui
legible,bisa diwaca
avoidable,bisa luput
bisexual,biseksual
nasal,bishop
business,bisnis
businesses,bisnis
arguably,biso dibantah
credible,biso dipercoyo
reputable,biso dipercoyo
measurable,biso diukur
dumb,bisu
mute,bisu
bise,bisé
bits,bit
byte,bita
bytes,bita
remarry,biyasa
formerly,biyen
guardians,biyung
dato,bkl
paneling,blabag pigurah
panelling,blabag pigurah
maggot,blatung
burst,bledosan
explosives,bledosan
dust,bledug
contour,bleger
crane,blekok
handcuffs,blenggu
pistoles,bleue
blogging,blog
blogs,blog
blond,blonde
blondes,blonde
pond,blumbang
ponds,blumbang
pool,blumbang
blouses,blusen
bandstand,boat sushi samplerimagen
joking,bobodoran
cytochemical,bocah
kid,bocah
leetle,bocah
pupils,bocah
minors,bocah cilik
paediatric,bocah cilik
pediatric,bocah cilik
damsel,bocahé
leak,bocor
leakage,bocor
leaking,bocor
leaks,bocor
bodhisattvas,bodhisatwa
foolish,bodho
foolishly,bodho
fools,bodho
idiot,bodho
idiotic,bodho
ignorant,bodho
foolishness,bodhone
mug,bodo
alf,bogen
bulb,bohlam
boycott,boikot
housewife,bojo
hubby,bojo
husband,bojo
husbands,bojo lanang
fortunately,bok manawa
librairie,bokhandel
arse,bokong
ass,bokong
buttocks,bokong
pessimists,bokor kencanane
laver,bokor padasan
repeated,bola
repeatedly,bola-bali
repetitive,bola-bali
bulbs,bolam
pavillon,bolig
dudes,bolo
mates,bolo
alliances,boloan
loony,bolond
holey,bolong
mesh,bolong
atrial,bolongan
hole,bolongan
holes,bolongan
bolsheviks,bolshevik pimpinan
bomb,bom
bombs,bom
bombardment,bombardemen
quintets,bonang
aureate,bonde la nafaka
doll,boneka
pusher,bongga ka day minus
lump,bongkahan
boniface,bonifasius
blain,bonnétable
bonuses,bonus
boogie,boogie munggah
boombox,boomboximagen
hunchback,boomerang
gesse,bor et bar
embroidered,bordir
dissipation,boros
bored,bosen
fatigued,bosen
detest,bosen dhateng
decay,bosok
decomposition,bosok
bots,bot
impartial,bot-sih
impartiality,bot-sih
botanica,botani
botanical,botani
botany,botani
botanists,botanis
nothing,boten
inappropriate,boten cecek
imbalance,boten seimbang
bottle,botol
bottled,botol
entertainers,bottcher
innocents,botyah-botyah
boudin,boudin ugi
bouge,bougé
hadji,bouraq indonesia airlines
pow,bow
gunnery,bow target
duma,boyar
idolatry,brahala
idols,brahala
brahman,brahmana
brahmin,brahmana
barracks,brak
gurdwara,brampton
rascal,brandal
brazil,brasil
breathalysed,breathalyzed
brigade,bregada
brigadier,brigadir
