English,Other
situe,situé
societes,sociétés
spater,später
stadte,städte
stucke,stücke
subzero,sub zero
svard,svärd
serieux,sérieux
solle,sölle
sussen,süssen
tambia©n,tambia © н
troisieme,troisième
trouve,trouvé
tra¨s,trã¨s
tranen,tränen
temoins,témoins
turke,türke
ungluck,unglück
v-l,v-л
vergnugen,vergnügen
vitalized,vitalizer plus
wa¦s,wa | s
wasna,wasnâ
wahrend,während
wunsche,wünsche
wurde,würde
wurdig,würdig
zuruck,zurück
zwolf,zwölf
qua©,© умовою
ahnlich,ähnlich
andern,ändern
ecouter,écouter
oculos,óculos
offentliche,öffentliche
offentlichen,öffentlichen
ubernehmen,übernehmen
posteriors,а задні
didn,а не було
namely,а саме
videlicet,а саме
ag,а.
ae,а.є.
aao,аао
aar,ааре
aaron,аарон
aarons,ааронс
lampshade,абажур
lampshades,абажури
abbe,абат
abbot,абат
abbess,абатиса
abutments,абатменти
abbaye,абатство
abbey,абатство
abajo,абахо
abbas,аббас
abbeville,абвіль
abd,абд
abdallah,абдалла
abdul,абдул
abdullah,абдулла
abe,абе
abel,абель
abels,абельс
abelard,абеляр
aber,абер
aberration,аберація
aberrations,аберації
aberdeen,абердін
abercromby,аберкромбі
paragraphing,абзаци
aby,аби
abydos,абидос
abyssinian,абиссинский
ablation,абляція
either,або
ili,або
or,або
humano,або людський
orso,або так
abolitionist,аболіціоніст
abolitionists,аболіціоністи
caller,абонент
subscriber,абонент
callers,абоненти
subscribers,абоненти
abord,абор
aboriginal,абориген
indigenes,аборигени
abortion,аборт
abortions,аборти
abortive,абортивний
abortionists,абортів
afdb,абр
abrasives,абразиви
abrasive,абразивний
abrasively,абразивної
abrasiveness,абразивність
abram,абрам
abraham,абрахам
abrahams,абрахамс
abri,абри
apricot,абрикос
apricots,абрикоси
absinthe,абсент
absenteeism,абсентеїзм
absolue,абсолю
absolut,абсолют
absolutism,абсолютизм
absolutists,абсолютистами
absolutist,абсолютистського
absolute,абсолютна
stark,абсолютний
unmitigated,абсолютний
absolutely,абсолютно
downright,абсолютно
absolutes,абсолютні
absorbent,абсорбент
absorbe,абсорбувати
removals,абсорбція
abstracting,абстрагуючись
abstract,абстрактний
abstractly,абстрактно
abstraction,абстракція
abstractions,абстракції
absurd,абсурд
absurdist,абсурдист
absurdly,абсурдно
grotesqueness,абсурдність
absurdum,абсурду
abscess,абсцес
abscesses,абсцеси
abscissae,абсцис
abscissa,абсциса
abscissas,абсциси
abteilung,абтайлюнг
abou,абу
abu,абу
abul,абул
abi,абі
abidjan,абіджан
abingdon,абінгдон
abyssal,абісальними
abyssinians,абіссінци
abyssinia,абіссінія
entrants,абітурієнти
garde,авангард
vanguard,авангард
advances,аванси
upfront,авансом
avantage,авантаж
escapade,авантюра
gambles,авантюри
adventurism,авантюризм
adventurer,авантюрист
venturer,авантюрист
adventurers,авантюристи
adventuress,авантюристка
adventurous,авантюрний
adventurously,авантюрно
avare,аваре
emergency,аварійний
troubleshooter,аварійний монтер
accident,аварія
crash,аварія
abba,авва
augite,авгит
augur,авгур
augurs,авгури
augustin,августин
augustine,августин
augustina,августина
augustinian,августинець
avdotya,авдотья
aven,авен
ebenezer,авен
avenel,авенель
aventine,авентін
averil,авер
avers,аверс
obverse,аверс
absalom,авессалом
howbeit,авессалом
avesta,авеста
abiathar,авиафар
abijah,авия
aulus,авл
abner,авнер
avocado,авокадо
abend,авост
aurelian,авреліан
aurelius,аврелій
aurore,аврора
auroral,авроральной
avril,авріл
australasian,австралазії
australian,австралійський
aussie,австралійський долар
aussies,австралійці
australians,австралійці
wallabies,австралійці
australia,австралія
australasia,австралії
austrian,австрійський
austrians,австрійці
austria,австрія
autarchy,автаркія
unauthenticated,автентичності
autobahn,автобан
autobahns,автобани
abus,автобус
bus,автобус
bussed,автобусах
buses,автобусів
autobiographical,автобіографічний
autobiographically,автобіографічно
autobiography,автобіографія
autobiographies,автобіографії
answering,автовідповідач
autograph,автограф
autographing,автографи
autographs,автографи
autographed,автографом
signings,автографів
breathalysers,автоелектрика
digester,автоклав
motorcade,автоколона
autocracies,автократії
motorists,автолюбителів
autolycus,автолік
motorways,автомагістралей
motorway,автомагістраль
automat,автомат
automaton,автомат
automata,автомати
automates,автомати
automats,автомати
automating,автоматизація
automation,автоматизація
automated,автоматизований
aided,автоматизованого
automate,автоматизувати
automatics,автоматика
automatic,автоматична
auto,автоматичний
automatically,автоматично
motorcar,автомобілебудування
automobile,автомобіль
car,автомобіль
vehicle,автомобіль
automotive,автомобільний
vehicular,автомобільний
motoring,автомобільний спорт
pedestrianisation,автомобільного руху
automobiles,автомобілі
autos,автомобілі
cars,автомобілів
motorist,автомобіліст
automorphism,автоморфизм
automorphisms,автоморфізм
autonomous,автономний
autonomously,автономно
autonomy,автономія
haulages,автоперевезень
selfportrait,автопортрет
autopilot,автопілот
author,автор
autor,автор
drafter,автор законопроекту
amorist,автор любовних романів
proposer,автор пропозиції
feudist,автор чи коментатор з правових питань феодального землеволодіння
contributors,автори
inventors,автори
authorisation,авторизація
authorization,авторизація
authoritarianism,авторитаризм
authoritarian,авторитарний
authoritarians,авторитарні
authoritative,авторитетний
magisterial,авторитетний
authoritatively,авторитетно
freewheeling,авторотірующій
authorship,авторство
authorial,авторська
authoring,авторська
copyright,авторське право
copyrightable,авторським правом
authored,авторські
copyrights,авторські права
authors,авторів
sponsoring,авторів
showrooms,автосалони
hitchhike,автостопом
hitchhiked,автостопом
hitchhiker,автостопом
hitchhiking,автостопом
hitchhikers,автостопщиков
freeway,автострада
thre,автошоу
holdings,авуари
airbase,авіабаза
airline,авіакомпанія
airlines,авіакомпанії
airliners,авіалайнери
aviator,авіатор
aviators,авіатори
aerospace,авіаційно-космічний
airforce,авіація
aviation,авіація
aviso,авізо
avila,авіла
abimelech,авімелех
avignon,авіньйон
avionics,авіоніки
avicenna,авіценна
aga,ага
aha,ага
agave,агава
agaves,агави
agamemnon,агамемнон
agar,агар
hagar,агар
agaragar,агар-агар
agassiz,агассис
agate,агат
agatha,агата
agathe,агата
agathon,агафон
agakhan,агахан
ahasuerus,агашверош
agglutinative,агглютінатівний
aggie,аггі
ahenobarbus,агенобарб
agent,агент
expressman,агент транспортної контори
agents,агенти
agencies,агентства
agency,агентство
agesilaus,агесилай
agi,аги
agin,агинского
sinters,агломерати
agglomerations,агломерацій
agglomeration,агломерація
agglomerating,агломерації
agglomerated,агломерований
agnes,агнеса
agnostic,агностик
agnostics,агностики
agnosticism,агностицизм
agnew,агню
agni,агні
hey,агов
ho,агов
agonist,агоніст
agonists,агоністи
agony,агонія
throe,агонія
agora,агора
agoraphobia,агорафобія
agostino,агостіно
agra,агра
agrarian,аграрний
squirearchy,аграрії
aggregations,агрегати
aggregation,агрегація
aggregated,агрегований
aggregating,агрегування
aggressive,агресивний
aggressively,агресивно
aggressiveness,агресивність
aggressor,агресор
aggressors,агресори
aggression,агресія
aggressions,агресії
agrippina,агрипина
agribusiness,агробізнес
agriculturalist,агроном
agriculturist,агроном
agronomist,агроном
agriculturists,агрономи
agronomists,агрономи
agronomy,агрономія
agrochemicals,агрохімікати
agrochemical,агрохімічні
gooseberries,агрус
gooseberry,агрус
agricol,агрікол
agricola,агрікола
agrippa,агріппа
aguas,агуас
agustin,агустін
agouti,агути
aguilar,агілар
hagiography,агіографія
aguirre,агірре
agis,агіс
agit,агіт
canvasser,агітатор
agitators,агітатори
canvassers,агітатори
agitation,агітація
campaigning,агітація
canvassing,агітація
agitprop,агітпроп
agitate,агітувати
agitates,агітує
adjunct,ад'юнкт
adjutant,ад'ютант
adjectival,ад'єктивних
ada,ада
adagio,адажіо
adam,адам
adamantine,адамантін
adams,адамс
adamson,адамсон
adaptation,адаптація
adapting,адаптація
adaptable,адаптації
adapter,адаптер
adaptor,адаптер
adapters,адаптери
adaptors,адаптери
adaptive,адаптивний
adaptively,адаптивно
tailorable,адаптивності
adaptivity,адаптивність
adapted,адаптований
adapt,адаптувати
adapts,адаптується
adverbial,адвербіальние
advocate,адвокат
attorney,адвокат
barrister,адвокат
counsel,адвокат
pleader,адвокат
solicitor,адвокат
attorneys,адвокати
barristers,адвокати
lawyers,адвокати
solicitors,адвокати
adhesion,адгезія
adda,адда
addams,аддамс
adequate,адекватний
adequately,адекватно
adequacy,адекватність
adela,адела
adelantado,аделантадо
adelaide,аделаїда
adel,адель
adele,адель
adelphi,адельфа
adelheid,адельхайд
adeline,аделіна
aden,аден
adenoma,аденома
adenomas,аденоми
adenoid,аденоїди
adenoids,аденоїди
adenine,аденін
adepts,адепти
adair,адер
adiabatically,адиабатически
additively,адитивно
adler,адлер
admin,адмін
administrative,адміністративний
administratively,адміністративно
administrator,адміністратор
administrators,адміністратори
receptionists,адміністратори
administration,адміністрація
moderating,адміністрація
administrations,адміністрації
administrating,адміністрування
adm,адмірал
admiral,адмірал
admirals,адмірали
admiralty,адміралтейський
admittances,адміттанси
adolf,адольф
adolph,адольф
adolphe,адольф
adolphus,адольф
adonis,адоніс
adrenalin,адреналін
adrenaline,адреналін
epinephrine,адреналін
address,адреса
addressee,адресат
addressees,адресати
addressability,адресація
addressing,адресація
addresses,адреси
addressed,адресований
adresse,адресують
addressable,адресується
hadrons,адрони
hadron,адронів
adrian,адріан
hadrian,адріан
adriana,адріана
hadrians,адріана
adrianople,адріанополь
adrians,адріансе
adriatic,адріатичний
adrien,адрієн
adrienne,адрієнн
adsorbed,адсорбований
adsorb,адсорбувати
adsorption,адсорбція
adiabatic,адіабатичний
adige,адідже
adirondack,адірондак
adirondacks,адірондак
aen,аеп
aerator,аератор
aeration,аерація
aerobe,аероб
aerobes,аероби
aerobic,аеробний
aerobically,аеробних
airbus,аеробус
aerobics,аеробіка
aerodynamics,аеродинаміка
aerodynamic,аеродинамічний
aerofoil,аеродинамічний
aerodynamically,аеродинамічно
aerodrome,аеродром
airfield,аеродром
aerodromes,аеродроми
airfields,аеродроми
aerosol,аерозоль
aerosols,аерозолі
aeronautical,аеронавігаційний
airport,аеропорт
airports,аеропортів
aerating,аерірованіе
ajan,ажан
agen,ажен
agio,ажіотаж
azalea,азалія
azaleas,азалії
gamble,азартна гра
venturesome,азартний
venturous,азартний
excitedly,азартно
azariah,азарія
azarias,азарія
hazael,азаїл
asbestos,азбест
asbestosis,азбестоз
asdb,азбр
abc,азбука
agincourt,азенкуре
entrainer,азеотропообразователь
azerbaijan,азербайджан
azimuth,азимут
azimuthal,азимутальний
azores,азорські острови
nitrous,азотистий
nitric,азотний
nitrogenous,азотно
nitrogen,азоту
forecourts,азс можуть
asians,азіати
asiatics,азіати
asian,азіатська
asiatic,азіатська
aziz,азіз
asinius,азіній
asia,азія
asie,азія
asien,азія
ai,ай
ay,ай
tut,ай
quince,айва
quinces,айва
japonica,айва японська
aivan,айван
ivanhoe,айвенго
ives,айвз
ivor,айвор
idaho,айдахо
ayer,айер
isaacs,айзекс
ail,айил
icke,айк
ike,айк
aiken,айкен
eiland,айленд
ailill,айліль
ain,айн
aina,айна
einem,айнем
aino,айно
aine,айні
ia,айова
iowa,айова
ira,айра
aires,айрес
ayres,айрес
ayrton,айртон
ireton,айртон
eis,айс
berg,айсберг
iceberg,айсберг
bergs,айсберги
icebergs,айсберги
asters,айстри
ayesha,айша
acad,акад
academies,академій
academician,академік
academicians,академіки
academical,академічний
academically,академічно
academy,академія
akademie,академія
acadians,акадцам
acadian,акадіана
acanthus,аканфа
acapulco,акапулько
acacia,акація
acacias,акації
akbar,акбар
aqualung,акваланг
aquamarine,аквамарин
aquanaut,акванавт
watercolour,акварель
watercolours,акварелі
watercolourists,акварелістів
aquarium,акваріум
aquaria,акваріуми
aquariums,акваріуми
aqueduct,акведук
aqueducts,акведуки
aquileia,аквілея
aquitaine,аквітанія
akim,аким
akka,акка
accolade,акколада
accra,аккра
accretion,аккреция
acclamation,акламацію
acclimatisation,акліматизація
acclimatising,акліматизації
acclimatised,акліматизувався
acclimatise,акліматизуватися
acne,акне
ako,ако
accompanist,акомпаніатор
aconite,аконіт
chord,акорд
accordion,акордеон
accordions,акордеони
accordionist,акордеоніст
accords,акорди
chords,акорди
acre,акр
accreditation,акредитація
accrediting,акредитації
lc,акредитив
accredited,акредитований
accredit,акредитувати
accredits,акредитує
acrylic,акрил
acrylics,акрилові
acrobat,акробат
contortionist,акробат
acrobats,акробати
acrobatics,акробатика
tumbling,акробатика
acrobatic,акробатичний
acrostics,акровірші
acronym,акронім
acropolis,акрополь
acrostic,акростих
acres,акрів
accelerometer,акселерометр
accelerometers,акселерометри
axel,аксель
accessory,аксесуар
accessories,аксесуари
axolotl,аксолотль
axon,аксон
axons,аксони
axtell,акстелл
axially,аксіально
axiom,аксіома
axiomatic,аксіоматичний
axiomatically,аксіоматично
axioms,аксіоми
acp,акт
act,акт
akt,акт
devoir,акт ввічливості
acts,акти
enactments,акти
piracies,акти піратства
asset,актив
activator,активатор
activators,активатори
activations,активацій
activation,активація
activating,активації
actives,активи
assets,активи
active,активний
proactive,активний
actively,активно
activism,активність
activated,активоване
activate,активувати
stepping,активізації
intensified,активізувалися
invigorated,активізувалися
intensify,активізувати
reinvigorate,активізувати
reinvigorated,активізувати
revitalised,активізувати
activates,активізує
reactivates,активізує
gainst,активізуємо
activist,активіст
activists,активісти
unionists,активісти
actinides,актинидов
acton,актон
actor,актор
trouper,актор
actors,актори
actress,актриса
actresses,актриси
pressingly,актуальними є
topical,актуально
topicality,актуальність
actualisation,актуалізація
actualised,актуалізовані
actualise,актуалізувати
actuarial,актуарний
actuary,актуарій
actuaries,актуаріїв
aku,аку
shark,акула
sharks,акули
accumulator,акумулятор
batterie,акумулятор
battery,акумулятор
accumulators,акумулятори
acupuncturists,акупунктури
natty,акуратний
neat,акуратний
tidy,акуратний
neatly,акуратно
carefulness,акуратність
neater,акуратніше
acoustics,акустика
acoustic,акустична
acoustical,акустичний
acoustically,акустично
sonically,акустично
obstetrician,акушер
obstetricians,акушери
midwife,акушерка
midwives,акушерок
midwifery,акушерство
obstetrics,акушерство
obstetric,акушерський
accent,акцент
emphasis,акцент
accents,акценти
emphases,акценти
accented,акцентований
punctuated,акцентований
unaccented,акценту
punctuating,акцентування
accentuate,акцентувати
accenting,акцентуючи
punctuates,акцентує
acceptor,акцептант
acceptances,акцепти
acceptors,акцептори
honoring,акцептування
honouring,акцептування
excise,акцизний
shareholder,акціонер
sharer,акціонер
stockholder,акціонер
shareholders,акціонери
stockholders,акціонери
actium,акції
equities,акції
promotions,акції
shares,акції
stock,акції
protestor,акції протесту
al,алабама
alabama,алабама
alaeddin,аладдін
alameda,аламеда
alan,алан
alans,алани
alencon,алансон
alanine,аланін
alaric,аларік
alban,албан
albanian,албанська
albanians,албанці
albania,албанія
alvan,алван
algebra,алгебра
algebraist,алгебраїст
algebraic,алгебраїчна
algebraical,алгебраїчний
algebraically,алгебраїчно
algebras,алгебри
algonquin,алгонкин
algonquins,алгонкіни
algorithm,алгоритм
algorithms,алгоритми
algorithmic,алгоритмічний
algorithmically,алгоритмічно
alger,алджера
but,але
halberd,алебарда
halbert,алебарда
halberds,алебарди
halberdiers,алебардників
alabaster,алебастр
siltstone,алевроліти
allegorical,алегоричний
allusive,алегоричний
periphrastic,алегоричний
allegorically,алегорично
allegory,алегорія
allegories,алегорії
allegro,алегро
alegre,алегрі
alleyne,алейно
alex,алекс
alexanders,александров
alexandrina,александріна
alexius,алексій
alexina,алексіна
alexis,алексіс
alexia,алексія
allelic,алельних
alain,ален
aleppo,алеппо
allergen,алерген
allergens,алергени
allergic,алергічний
allergy,алергія
allergies,алергії
alessandro,алессандро
alessandria,алессандрія
ales,алесь
alley,алея
walkway,алея
alleys,алеї
algeria,алжир
algiers,алжир
algerian,алжирський
aliphatic,алифатический
alkaloid,алкалоїд
alkaloids,алкалоїди
alkanes,алкани
boozer,алкаш
alcestis,алкеста
alcinous,алкиной
alcohol,алкоголь
alcoholic,алкогольний
alcoholism,алкоголізм
dipsomania,алкоголізм
dipsomaniac,алкоголік
inebriate,алкоголік
alcoholics,алкоголіки
dipsomaniacs,алкоголіки
alcuin,алкуїн
alcibiades,алківіад
alcides,алкід
alkyl,алкіл
alla,алла
alla­,алла
allan,аллан
allah,аллах
allahabad,аллахабад
allegri,аллегрі
alleles,аллели
allele,аллель
allemande,аллеманда
allen,аллен
allens,алленс
allo,алло
allotrope,аллотроп
allotropic,аллотропную
alli,аллі
allyn,аллін
allington,аллінгтон
alliterate,аллітеріровать
alliterative,аллітеріруют
alma,алма
diamond,алмаз
almas,алмас
aloe,алое
shad,алозі
alonzo,алонзо
alonso,алонсо
allophones,алофон
aloha,алоха
alois,алоїс
alston,алстон
althea,алтея
alphabet,алфавіт
alphabets,алфавіти
alphabetic,алфавітний
alphabetical,алфавітний
alpheus,алфей
alford,алфорд
alchemical,алхимический
alchemist,алхімік
alchemists,алхіміки
alchemy,алхімія
hungering,алчет
halles,аль
alba,альба
albano,альбано
albatros,альбатрос
albatross,альбатрос
albatrosses,альбатроси
alberoni,альберони
albert,альберт
albertus,альберт
alberta,альберта
alberts,альберта
alberto,альберто
alberti,альберті
albertine,альбертіна
album,альбом
scrapbook,альбом
sketchbook,альбом для замальовок
sketchbooks,альбомах
albrecht,альбрехт
albuquerque,альбукерке
albumin,альбумін
albinus,альбін
albinia,альбіна
albino,альбінос
albinism,альбінізм
albion,альбіон
alva,альва
alvar,альвар
alvarado,альварадо
alvarez,альварес
alvaro,альваро
alveolar,альвеолярний
alwyn,альвін
alving,альвінг
alhambra,альгамбра
aldus,альд
alda,альда
aldehyde,альдегід
aldehydes,альдегіди
alcala,алькала
alcalde,алькальд
alcaldes,алькальдів
alcazar,алькасар
alcatraz,алькатрас
alcove,альков
alm,альм
almagro,альмагро
almanac,альманах
almanack,альманах
almanacs,альманахи
almeria,альмерія
alpaca,альпака
alpacas,альпаки
alpes,альпи
alps,альпи
alpine,альпійський
mountaineering,альпінізм
rappel,альпінізм
climber,альпініст
iceman,альпініст
mountaineer,альпініст
climbers,альпіністів
als,альс
alto,альт
viola,альт
alta,альта
altamont,альтамонт
arbor,альтанка
arbour,альтанка
bower,альтанка
alcoves,альтанки
arbors,альтанки
arbours,альтанки
bowers,альтанки
pergola,альтанки
alten,альтен
altenberg,альтенберг
alterego,альтер его
alternative,альтернатива
alternatives,альтернативи
alternate,альтернативний
alternatively,альтернативно
altos,альти
violas,альти
violist,альтист
altona,альтона
altruism,альтруїзм
altruist,альтруїст
altruistic,альтруїстичний
altruistically,альтруїстично
alte,альті
alts,альтів
alf,альф
alpha,альфа
alphas,альфа
alphonse,альфонс
gigolo,альфонс
alfonso,альфонсо
alphonso,альфонсо
alfred,альфред
alfreds,альфред
alfieri,альфьери
alceste,альцест
alliance,альянс
alluvial,алювіальний
alluvium,алювій
allusions,алюзії
aluminium,алюміній
aluminum,алюміній
ala,аля
ak,аляска
alaska,аляска
alaskan,аляскинский
ali,алі
aly,алі
alibi,алібі
alibis,алібі
alligator,алігатор
alligators,алігатори
alick,алік
aliquots,аліквоти
aliquot,аліквоту
alix,алікс
hallelujah,алілуя
aliment,аліменти
alimony,аліменти
aliments,аліментів
alene,алін
alis,аліс
alice,аліса
alices,аліси
alister,алістер
alicia,алісія
alida,алісія
aliter,алітер
alliteration,алітерація
alliterations,алітерації
alii,алії
amiens,ам'єн
ama,ама
amabel,амабель
amado,амадо
amadis,амадіс
amazons,амазонки
amazonian,амазонський
amalek,амалик
amalekites,амалик
amalgam,амальгама
amalgams,амальгами
amalia,амалія
amalie,амалія
amant,аман
haman,аман
amanda,аманда
amaryllis,амариліс
amasa,амаса
amasis,амасис
amasia,амасія
amaziah,амасія
amateurish,аматорський
amberson,амберсон
ambos,амбос
ambergris,амбра
embrasure,амбразура
embrasures,амбразури
ambrosia,амброзія
ambrosio,амбросіо
ambroise,амбруаз
amboise,амбуаз
podia,амбулакральние ніжки
ambulatory,амбулаторний
outpatient,амбулаторних
outpatients,амбулаторних
ambivalently,амбівалентне
ambivalent,амбівалентний
ambivalence,амбівалентність
ambitions,амбіції
ambrosius,амвросій
amoeba,амеба
amoebae,амеби
amoebic,амебний
amedee,амеде
hamel,амель
amelia,амелі
amelie,амелі
amenorrhoea,аменорея
amer,амер
america,америка
amerika,америка
americana,американа
hyphenate,американець іноземного походження
maa,американська математична асоціація
american,американський
yankee,американський
moose,американський лось
rollercoaster,американські гірки
switchback,американські гірки
americans,американці
americanism,американізм
americium,америцій
amerigo,амеріго
amesbury,амесбері
amethyst,аметист
amethysts,аметисти
amethystine,аметистовий
amman,амман
ammon,аммон
ammianus,амміан
amnesia,амнезія
amniotic,амниотический
amnesty,амністія
amnesties,амністії
amo,амо
amuck,амок
amon,амон
ammonium,амоній
ammonites,амоніти
cutty,аморальна жінка
amoral,аморальний
immoral,аморально
immorally,аморально
amorality,аморальність
immoralities,аморальність
immorality,аморальність
amorites,амореянина
dampers,амортизатори
amortisation,амортизація
cushioning,амортизація
depreciation,амортизація
amortised,амортизований
amortise,амортизувати
depreciated,амортизуються
amorphous,аморфний
amory,аморі
amos,амосса
amost,амост
umpired,ампайр
amp,ампер
ampere,ампер
amperes,ампер
ammeter,амперметр
ammeters,амперметри
ampersands,амперсанди
ampersand,амперсант
emploi,амплуа
amplitude,амплітуда
amplitudes,амплітуди
amplifications,ампліфікації
ampuls,ампул
ampule,ампула
ampoules,ампули
ampules,ампули
amputating,ампутаційний
amputation,ампутація
amputations,ампутації
amputated,ампутований
amputees,ампутованими кінцівками
amputate,ампутувати
amram,амрам
amroth,амрот
amru,амру
amsterdam,амстердам
amulet,амулет
amulets,амулети
cupid,амур
amours,амури
amoor,амуру
cupids,амурів
amphetamine,амфетамін
amphetamines,амфетаміни
amphora,амфора
amphibian,амфібія
amphibians,амфібії
amphitheater,амфітеатр
amphitheatre,амфітеатр
amphitheatres,амфітеатри
amherst,амхерст
ami,амі
ammonia,аміак
amide,амід
amiel,аміель
amine,амін
amme,амін
amines,аміни
amino,аміно
amyntas,амінти
amen,амінь
amens,амінь
amistad,амістад
en,ан
aan,ан-
anabaptists,анабаптисти
anabolic,анаболічний
anagram,анаграма
anagrammatic,анаграматична
anagrammatically,анаграматична
anagrams,анаграми
anaerobic,анаеробний
anaerobically,анаеробних
anaconda,анаконда
anacondas,анаконди
anacreon,анакреон
anaxagoras,анаксагор
analogue,аналог
analogues,аналоги
analogical,аналогічний
analogous,аналогічний
analogously,аналогічно
analogy,аналогія
analogies,аналогії
analgesic,анальгетик
analgesics,анальгетики
anal,анальний
anally,анально
analysing,аналіз
analysis,аналіз
analyzing,аналіз
assay,аналіз
analyser,аналізатор
analysers,аналізатори
parsers,аналізатори
sniffers,аналізатори
assays,аналізи
evaluable,аналізу
assayed,аналізували
analyse,аналізувати
analyze,аналізувати
analyses,аналізує
analyst,аналітик
analysts,аналітики
analytic,аналітичний
analytical,аналітичний
analytically,аналітично
anamorphic,анаморфное
ananas,ананас
pineapple,ананас
pineapples,ананаси
ananda,ананда
ananias,ананія
anarchism,анархізм
anarchist,анархіст
anarchists,анархісти
anarchic,анархічний
anarchical,анархічний
anarchistic,анархічний
anarchy,анархія
anastasius,анастасій
anastasia,анастасія
anat,анат
anatole,анатоль
anatolia,анатолія
anatomist,анатом
anatomists,анатоми
anatomic,анатомічний
anatomical,анатомічний
anatomically,анатомічно
anatomies,анатомія
anatomy,анатомія
anathema,анафема
anathemas,анафеми
anaphora,анафора
anaphoric,анафоріческое
anachronism,анахронізм
anachronisms,анахронізми
anachronistic,анахронічний
anachronistically,анахронічною
ang,анг
anhalt,ангальт
hangar,ангар
hangars,ангари
angel,ангел
angela,ангела
angels,ангели
angelos,ангелос
angelic,ангельський
angelus,ангелюс
angele,ангелі
enguerrand,ангерран
anglesey,англсі
englishwoman,англійка
englishwomen,англійки
english,англійська
rounders,англійська лапта
southdown,англійська порода безрогих короткошерстих овець
anglais,англійський ріжок
englishmen,англійці
anglican,англіканський
angleterre,англія
anglia,англія
england,англія
inglaterra,англія
englishman,англієць
angola,ангола
angolan,ангольський
angolans,ангольці
angora,ангора
angoras,ангори
angstroms,ангстрем
angouleme,ангулем
angus,ангус
anginal,ангінозний
andalusian,андалусский
andalusia,андалусія
andaman,андаманское
andante,анданте
ande,анде
ander,андер
underwriter,андеррайтер
underwriters,андеррайтери
underwrote,андеррайтером
underwriting,андеррайтинг
anders,андерс
andersens,андерс
andersen,андерсен
anderson,андерсон
andersons,андерсон
andersonville,андерсонвілл
underhill,андерхилл
angeles,анджелес
angelico,анджеліко
angelina,анджеліна
andes,анди
andover,андовер
andorra,андорра
andra,андра
andras,андраш
andre,андре
andree,андре
andrea,андреа
andreas,андреас
andres,андрес
androgynous,андрогінний
andromache,андромаха
andromeda,андромеда
andronicus,андронік
andros,андрос
androids,андроїди
andrey,андрій
aneurysm,аневризма
aneurysms,аневризми
anecdote,анекдот
anecdotes,анекдоти
anecdotal,анекдотичний
anecdotally,анекдотично
annexations,анексій
annexing,анексія
anemone,анемона
anemones,анемони
anaemic,анемічний
anemic,анемічний
anaemia,анемія
anemia,анемія
anergy,анергія
aneroid,анероїд
anaesthetise,анестезувати
anaesthetist,анестезіолог
anaesthetists,анестезіологи
anaesthesia,анестезія
anaesthetic,анестетик
anaesthetics,анестетики
angelique,анжеліка
angers,анжер
anjou,анжу
ankara,анкара
anker,анкер
anchors,анкери
questionnaire,анкета
questionnaires,анкети
enclave,анклав
enclaves,анклави
anco,анко
ancona,анкона
ancor,анкор
anne,анн
annes,анн
anna,анна
