A mountainous area has a lot of mountains.,جَبلي
A mousy person is shy and not very interesting.,جَبان
A mousy person is shy and not very interesting.,خَوّاف
A negative effect is bad and causes damage to something.,سَلْبي
A negative number is less than zero.,سَلْبي
"A negative sentence or phrase is one that contains a word such as ‘not’, ‘no’, ‘never’, or ‘nothing’.",مَنفي (نَحو)
A net amount of money has had costs such as tax taken away from it.,صاف
A packed place is full of people.,مُزْدَحِم
A packed place is full of people.,مُكْتَظّ
A pastel colour is light.,لَون فاتِح
A paternal relation is part of your father’s family.,قَرابة مِن ناحِية الأب (العَمّ مَثَلاً)
A persistent person continues to do something although other people do not want him or her to.,مُصِرّ
A person’s or company’s record is the behaviour or achievements of that person or company.,سِجِلّ
A person’s welfare is his or her health and happiness.,رَفاه
A petite woman is small and thin in an attractive way.,صَغيرة وجَذّابة
A picturesque place is attractive to look at.,رائع
A picturesque place is attractive to look at.,فاتِن
"A piercing noise, light, etc. is very strong and unpleasant.",صَوْت رَفيع حادّ وقَوي
A pliable person is easily influenced and controlled by other people,مِطواع / سَهْل القياد
A pliable substance bends easily without breaking or cracking,مَرِن
A plural word shows you are talking about more than one person or thing.,جَمع
"A pointed object has a thin, sharp end.",حادّ
A pregnant woman has a baby growing inside her body.,حامِل
A pure substance is not mixed with anything else.,نَقي
A reflective surface is one that you can see easily when a light shines on it.,انعِكاسي
A relaxed situation or place is comfortable and informal.,مُريح
A residential area has only houses and not offices or factories.,سَكَني
A responsible job is important because you have to make decisions that affect other people.,مَسؤول
A rich person has a lot of money.,ثَري
A room that is sparse contains little furniture and does not seem very comfortable.,ضَئيل
A rough surface is not smooth.,خَشِن
A runny substance is more liquid than usual.,مائع
A self-service restaurant or shop is one in which you get food or things yourself.,خِدْمة ذاتِيّة
A sensitive subject or situation needs to be dealt with carefully in order to avoid upsetting people.,حَسّاس
A serious person is quiet and does not laugh often.,جادّ
A serious problem or situation is bad and makes people worry.,خَطير
A serious problem or situation is bad and makes people worry.,هام
"A serrated edge, usually of a knife, has sharp triangular points along it.",مُسنّن
A shady place is protected from the sun and is darker and cooler.,ظَليل
A shiny surface is bright because it reflects light.,بَرَّاق
A shiny surface is bright because it reflects light.,لامِع
A shop or business is open during the time it can do business.,مَفْتوح
A short book or other piece of writing has not many pages or words.,قَصير
A short person is not as tall as most people.,قَصير
"A shrill sound is very high, loud, and often unpleasant.",صاخِب
A small child is very young.,صَغير
A soft colour or light is not bright.,غَيْر ساطِع
A soft sound is very quiet.,واطئ
A solitary activity is done alone.,وَحيد
A solitary person or thing is the only person or thing in a place.,وَحيد
"A sound, sight, or thought that makes your blood run cold frightens you very much",يُخيف شَخص ما
"A stagnant economy, society, or organization does not develop or grow.",راكِد
"A staple food, product, etc. is basic and very important.",أساسي
"A steep slope, hill, etc. goes up or down very quickly.",شَديد الإنْحِدار
A still drink does not have any bubbles in it.,مَشروب غَير غازي
A strange person or place is one that you are not familiar with.,غَير مَألوف
A stray animal is lost or has no home.,شارِد
A stray animal is lost or has no home.,ضالّ
A stressed part of a word or phrase is said more strongly than the rest of it.,مَوضِع النبر
"A strict person makes sure that children or people working for them behave well, and does not allow them to break any rules.",صارِم
"A strong feeling, belief, or opinion is felt in a very deep and serious way.",قَوي
"A strong object does not break easily, or can support heavy things.",قاسٍ
"A strong object does not break easily, or can support heavy things.",مَتين
A strong person or animal is physically powerful.,قَوي
A substance that is smooth has no lumps in it.,ناعِم
A talkative person talks a lot.,ثَرثار
A tense situation makes you feel nervous.,مُقْلِق
A tepid liquid is slightly warm.,فاتِر
A thin person or animal has very little fat on their body.,رَفيع
A thin person or animal has very little fat on their body.,نَحيف
A thin substance or liquid has a lot of water in it.,مائع
"A transitive verb always has an object. In the sentence ‘I’ll make a drink’, ‘make’ is a transitive verb.",فِعل مُتَعدٍّ (نَحو)
A trifling matter or amount of money is small or not important.,مِقدار ضَئيل
A vacant job is free for someone to do.,شاغِر
A valid ticket or document is legally acceptable.,شَرْعي
A valid ticket or document is legally acceptable.,صالِح
A vivid colour is very bright.,زاهي
A weak drink has little taste or contains little alcohol.,خَفيف
"A weak reason, argument, or excuse is one that you do not have enough proof to support.",ضَعيف
A wild animal or plant lives or grows in its natural place and not where people live.,بَرّي
"A, a",الحَرف الأوَل في الأبْجَدِيّة
AIDS,الإيدز / مرض نقص المناعة المكتسبة
ATM,اختِصار لِعبارة لِماكينة الصَرّاف الآلي
Abstract art involves shapes and colours and not images of real things or people.,تَجريدي
African American,أمريكي من أصل أفريقي
Allah,الله
Alsatian,كَلب ضَخم ذّكي كَتيرا ما يُستَعمَل لِحراسة المباني والأغراض البوليسيّة
American football,كُرة القدم الأمريكية
An acute problem is very bad.,خَطير
An acute problem is very bad.,شَديد
An adopted child has legally become part of another family.,مُتَبَنّى
An adventurous person likes to try new or difficult things.,مُغامِر
An airtight container does not allow air in or out.,مُحكَم الغَلق
An ambitious plan will need a lot of work and will be difficult to achieve.,طَموح
An animal that is loose is free to move around.,سائب
An automatic machine works by itself or with little human control.,آلي
An automatic machine works by itself or with little human control.,أوتوماتيك
An average amount is calculated by adding some amounts together and then dividing by the number of amounts,مُعَدَّل
An en-suite bathroom is directly connected to a bedroom.,جَناح
An even race or competition is one in which both teams or people involved have the same chance of winning.,تَعادُل
An extinct volcano is one that will not explode again.,خامِد
"An imperative form of a verb is used to say an order. In the sentence ‘Stop the machine!’, the verb ‘stop’ is an imperative verb.",فِعْل أمْر (نَحو)
An inclusive price or amount includes everything.,شامِل
An infectious disease can be given by one person to another.,مُعْدٍ
An infertile person or animal cannot have babies.,عَقيم
"An intransitive verb does not have an object. In the sentence ‘John arrived first’, ‘arrived’ is an intransitive verb.",فِعْل لازِم (نَحو)
An invalid document or ticket is not legally acceptable.,غَيْر صالِح
An off-the-cuff remark is one that is not planned.,عَشوائي
An off-the-cuff remark is one that is not planned.,عَفوي
An open area of land has no buildings on it or near it.,خَلاء
An organized person plans things well.,مُرَتَّب
An organized person plans things well.,مُنَظَّم
An understandable feeling or action is one that you would expect in the situation.,مَفهوم
"An unpaid debt, tax, etc. has not been paid.",غَير مَدفوع
An unstressed part of a word or phrase is said less strongly than the rest of it.,غَير مَنبور
Anglican,أنجليكاني
Anglican,أنجليكاني (يَنتمي لِلكَنيسة الأنجليكانيّة وهي الكنيسة الرسمية في إنجلترا)
Anglican,الأنجليكانيّة (المَذهَب الرّسمي للكنيسة الإنجليزيّة)
Animated drawings or models look as if they move.,مُتحرّك
April,الشَّهْر الرّابِع مِنْ السَّنة الميلادِيّة / أبْريل / نِيْسان
Aquarius,بُرج الدلو
Arabic,العَربِيّة
Arabic,عَربيّ
Aries,بُرج الحَمَل
Auburn hair is red-brown.,أسمر مِحمِرّ
August,الشَّهْر الثَّامِن مِن السَّنة الميلادِيّة أُغُسْطُس / آب
"B, b",الحَرف الثاني في الأبْجَدِيّة
BC,قَبْلَ الميلاد
Baggy clothes are big and loose.,فَضْفاض
Band-Aid,لَصْقَة الجُروح
Baptist,المَعْمودِيّة
Baptist,مُعَمَّد
Biro,قَلَم حِبْر سائل
Blonde hair is yellow.,أشْقَر
Boxing Day,يَوْم 26 ديسَمْبِر.يَوْم عُطْلة في كُلّ مِنْ بريطانْيا وكَنَدا
Brazil nut,جوز البرازيل
British money,إسْتِرْليني
Brussels sprout,بُروكسِل (نبات أخضر مدور ذو أوراق كثيرة)
Buddha,بوذا
Buddhism,الدِّيانة البوذيّة
Buddhist,بوذيّ
Buddhist,بوذيّ (يُدين بِالبوذِيّة)
Bulgarian,بُلغاري
Bunsen burner,مِصباح البَنسَن
"C, c",الحَرف الثالِث في الأبْجَدِيّة
CD,قُرْص مَضْغوط / مُدْمَج
CD player,مُشغّل أسطوانات
CD-ROM,قُرْص مَضْغوط / مُدْمَج
CV,سيرة ذاتِيّة
Canned food is sold in metal containers.,مُعلّب
Capricorn,بُرج الجَدي
Casual clothes are comfortable and not formal.,غَيْر رَسْمي
Catholic,كاثوليكي
Catholicism,كاثوليكِيّة
Celsius,سِلسيوس (مِقْياس لِدَرَجة الحَرارة)
Chinese,صيني
Choppy water has a lot of small waves.,مُتلاطِم
Christ,المَسيح
Christian,مَسيحي
Christian name,الاسم الأوّل
Christianity,المَسيحِيّة
Christmas,عيد الميلاد
Christmas Eve,لَيلة عيد الميلاد
"Clumsy people move in a way that is not controlled or careful, and often knock or damage things.",أَخْرَق
Coca-Cola,كوكاكولا
Coke,كولا
"Conical objects have a wide, round base, sloping sides, and a pointed top.",مَخروطي
Corrugated metal or cardboard has parallel rows of folds that look like waves.,مُموّج
Crisp food is hard and pleasant.,مُقَرْمَش
Czech,تشيكي
"D, d",الحَرْف الرَّابِع في الأبْجَدِيّة
DIY,صِيانة المَنْزِل
DJ,دي جيه / فارِس الإسْطِوانات
DVD,أُسْطُوانة مُدْمَجة
Danish,دِنماركي
Decaffeinated coffee or tea does not contain caffeine (= a chemical that makes you feel more awake).,بِدون كافيين
December,ديسَمْبِر /كانون الأوَّل
Disadvantaged people are poor and do not have many opportunities.,مًحروم
Dr,)doctor د. (اختصار لكلمة
Dry wine is not sweet.,نَبْيذ لَيْس لَه طَعْم حُلو
Dutch,هُولَندي
Dutch courage,الشجاعة الهولَندِيّة (شَجاعة مِن جَرّاء شُرب الكُحول)
Duty-free goods are things that you can buy and bring into a country without paying tax.,مِنْطَقة حُرّة
"E, e",الحَرف الخامِس في الأبْجَدِيّة
EFL,الإنجليزِيّة كَلُغة أجنَبِيّة
ESL,الإنجِليزِيّة كّلُغة ثانِية
Easter,عيد القِيامة / عيد الفِصْح
Easter egg,بَيْضَة عيد القِيامة / الفِصْح
Elderly people are old.,كَهْل / طاعِن في السِّن
"Electronic equipment consists of things such as computers, televisions, and radios.",إلكِتْروني
English,إنجِليزي
English,الشَّعْب الإنْجِليزي
English,اللُّغة الإنْجِليزيّة
European,أُوروبي
Exorbitant prices or costs are much too high.,باهِظ
F,)Fahrenheit ف (اختصار لكلمة
"F, f",الحَرف السادِس في الأبْجَدِيّة
FAQ,سُؤال يُسأل بِشَكل مُتَكَرِّر
Fahrenheit,دَرَجة فِهْرِنْهايِت
Fair hair or skin is pale or light in colour.,أَشْقَر / أبْيَض البَشْرة
Fatal actions have very bad effects.,مُهلِك
Father Christmas,بابا نويل
Fattening food can make you fat.,دَسِم
Fatty foods contain a lot of fat.,دُهني
February,شُباط
February,فِبراير
Ferris wheel,العَجَلة الكِبيرة
Fertile land or soil produces a lot of healthy plants.,خَصْب
Finnish,فِنلَندي
"Flat land is smooth and level, with no high or hollow parts",مُسَطَّح
Food that is bad is not fresh and cannot be eaten.,فَاسِد
Food that is tasty has a good flavour and is nice to eat.,لَذيذ
French,فِرَنسي
French bean,فول أخضَر
French fries,بَطاطس مَقْلِيّة
French horn,البوق الفِرنسي
French white wine with a lot of bubbles in it,شَمْبانيا
Fresh food has been made or collected recently and has not been frozen or dried.,طازَج
Friday,يَوْم الجُمْعة
Frozen food has been made very cold so that it will last a long time.,مُتَجَمِّد
"G, g",الحَرْف السّابع في الأبْجَدِيّة
GCSE,شَهادَة الجي سي إس إي (شهادة يحصل عليها الطالب في سن الـ16، في المملكة المتحدة، بعد اجتيازه امتحان في موضوع واحد)
GMT,بِتَوْقيت جِرينيتش
GP,مُمارِس عام
GPS,جي بي إس (اختصار لكلمة global positioning system)
Gemini,بُرج الجَوزاء
German,ألماني
German measles,الحَصبة الألمانِيّة
German shepherd,الراعي الألماني (نَوع مِن الكِلاب)
Ginger hair is an orange-brown colour.,أصْهَب
Greek,يوناني
Guy Fawkes Night,لَيلة جاي فوكس (احتِفال يَوم 5 نوفمبر بِذكرى مُحاولة جاي فوكس تَفجير مَبنى البرلَمان البريطاني في لَندن)
"H, h",الحَرْف الثامِن في الأبجَدِيّة
HIV,فيروس نقص المَناعة المُكتَسَبة
Halloween,عَشِيّة عيد القِدّيسين
Heavy objects weigh a lot.,ثَقيل
Highness,جَلالة (للمُلوك) / سُمُوّ (لِلأُمّراء)
Hindi,اللغة الهِندِيّة
Hindu,هِنْدوسي
Hinduism,الدّيانة الهِندوسِيّة
Hot food contains strong spices that cause a burning feeling in your mouth.,حار
Humid air or weather is hot and slightly wet.,رَطِب
Hungarian,مَجري
I,أنا
"I, i","الحَرْف التّاسِع في الأَبْجَديَّة (I, i )"
ID,اِخْتِصار I had
ID,اِخْتِصار I would
ID,بِطاقة هويّة
IOU,أَنا مَدين لَك
IPA,الأبْجَدِيّة الصَّوْتِيّة الدَوْلِيّة (نِظام مِنْ الرُّموز لِكِتابة نُطْق الكَلِمات)
IQ,مِقْياس مُعَدَّل الذَّكاء
"If a bank lends money, it gives money to someone who then pays the money back in small amounts over a period.",يُقْرِض
"If a bird flaps its wings, it moves them up and down.",يَخْفُق
"If a bird or frog (= a green jumping animal) croaks, it makes a deep, low sound.",يَنُقّ
"If a bird pecks something, it quickly bites it.",يَنْقُر
"If a bomb or gun goes off, it explodes or fires.",يَنْطَلِق
"If a bomb or gun goes off, it explodes or fires.",يِنْفَجِر
"If a bone is broken, it is separated completely or partly into more than one piece, usually because of an accident",مَكْسور
"If a book, movie, etc. comes out, it becomes available for people to buy or see.",يَظهَر
"If a book, play, or movie is set in a place or period of time, the story happens there or at that time.",تَدور أحْداثَه في …
"If a bus, train, etc. stops at a particular place, it lets people get on and off.",يَتوقّف
"If a business closes down, it stops operating.",مُغْلَق
"If a business closes, it stops operating.",يُغْلِق
"If a business or activity opens, or if you open it, it starts officially for the first time.",يَفتَح
"If a car or machine breaks down, it stops working.",يَتَعَطَّل
"If a cat purrs, it makes a soft sound in its throat to show pleasure.",يُخَرْخِر (صَوْت القِطّ)
"If a child is naughty, he or she behaves badly.",شَقي
"If a clock is slow, it shows a time that is earlier than the correct time.",مُؤَخِّرة (السّاعة)
"If a clock or watch is fast, it shows a time that is later than the correct time.",ساعة مُقَدِّمة
"If a clock or watch ticks, it makes a sound every second.",يَتِكّ (لِلسّاعة)
"If a clock strikes, a bell rings to show what the time is.",يَدُقّ
"If a colour or sound fades, it gradually becomes less bright or strong.",يَتَضاءَل
"If a colour or sound fades, it gradually becomes less bright or strong.",يَخْفُت
"If a colour or sound fades, it gradually becomes less bright or strong.",يَخْمُد
"If a company guarantees a product, it promises to repair it or give you a new one if it has a fault.",يَضْمَن
"If a computer or computer system crashes, it suddenly stops working.",يَنْهار
"If a computer or machine shuts down or someone shuts it down, it stops operating.",يُغْلِق شَيئا ما
"If a container bursts, or if you burst it, it breaks suddenly, so that what is inside it comes out",يَنْفَجِر
"If a container leaks, it allows liquid or gas to come out when it should not.",يَتَسَرَّب
"If a container of liquid boils, or if you boil it, it reaches the temperature where bubbles rise up in it and it produces steam.",يَغْلي
"If a container or a place overflows, the thing that is inside it starts coming out because it is too full.",يَفيض
"If a container or a space is full, it contains as many things or people as possible",مُمْتَلِىء
"If a country or organization is going to the dogs, it is becoming very much less successful than it was in the past.",يَتدَهْوَر
"If a country or organization is going to the dogs, it is becoming very much less successful than it was in the past.",يَنهار
"If a disease, condition, etc. affects someone, the person becomes sick.",يُؤَثِّر على
"If a doctor, police officer, etc. is on duty, he or she is working, and if he or she is off duty, he or she is not working.",في الخِدْمة / خارِج الخِدْمة
"If a dog barks, it makes loud, short sounds.",يَنْبَح
"If a dog growls, it makes a deep, angry noise.",يُزَمْجِر
"If a dog or wolf howls, it makes a long, sad sound.",يَعوي
"If a dog wags its tail, it moves it from side to side.",يَهُزّ
"If a door is ajar, it is slightly open.",مردود (مفتوح جزئيّا)
"If a dream or hope comes true, it really happens.",يُصْبِح حَقيقيَّا
"If a fact dawns on you, you become aware of it after a period of not being aware of it.",يُدرِك أخيرا
"If a fact is incredible, it is so strange that you cannot believe it.",بِشَكْل لا يُصَدَّق
"If a feeling or the effect of something wears off, it gradually stops.",يَتَلاشى
"If a ghost haunts a place, it appears there often.",يَسْكُن
"If a government legislates, it makes a new law.",يَشرّع
"If a group of people meet, they come to a place in order to do something.",يَتقابَل
"If a group of people mob someone, they get close to and surround that person in order to try to see him or her.",يَتجمهَر
"If a group of workers strike, they stop working for a period of time to try to force their employer to give them more money or to improve their working conditions.",يُضْرِب عَن العَمَل
"If a group, organization, or country is divided, there are disagreements among the people in it.",مُنقَسِم
"If a horse canters, it runs quite fast.",يَخِبّ
"If a horse gallops, it runs very fast.",يَعدو بِسُرْعة
"If a horse trots, it runs at its slowest speed, using short steps",يُهَرْوِل
"If a letter stands for a word, it is used to mean it.",يُمَثِّل
"If a level or amount drops, it becomes less.",يَنخَفِض
"If a light or machine goes off, it stops working.",يَنطَفيء
"If a light or something that is burning goes out, it stops producing light or heat.",يَنطَفيء
"If a liquid boils, or if you boil it, it reaches the temperature where bubbles rise up in it and it produces steam.",يَغْلي (للسَوائل)
"If a liquid flows, it moves somewhere in a smooth, continuous way.",يَتَدَفَّق
"If a liquid oozes from something, it comes out slowly.",يَرْشَح
"If a liquid solidifies, it becomes solid.",يَتصلَب
"If a liquid splashes or you splash a liquid, drops of it fall on something.",يَرُش
"If a liquid splashes or you splash a liquid, drops of it fall on something.",يُطَرْطِش
"If a liquid substance sets, it becomes solid.",يَتَجَمَّد
"If a machine beeps, it makes a short, high noise.",يَزمُر
"If a machine does something automatically, it does it without being controlled by anyone.",بِشكل آلي
"If a machine is on its last legs, it is old and will stop working soon.",قَديم ويَكاد أن يَتَعَطَّل
"If a machine is out of order, it is not working.",مُعَطَّل
"If a machine operates, it works, and if you operate it, you make it work.",يَشْتَغِل
"If a machine operates, it works, and if you operate it, you make it work.",يُشَغِّل
"If a machine or piece of equipment works, it is not broken.",يَشْتَغَل
"If a machine or piece of equipment works, it is not broken.",يَعْمَل
"If a machine or something that moves jams, or you jam it, it stops moving or working.",يَحْشُر
"If a man or male animal ejaculates, sperm (= many small cells, one of which joins an egg to make a baby) suddenly comes out from his penis.",يَقذِف
"If a part of your body hurts, it is painful.",يُؤْلِم
"If a part of your body is itchy, you want to rub it.",حُكاك
"If a part of your body is numb, you cannot feel it.",خَدِر
"If a part of your body is numb, you cannot feel it.",مُنَمِّل
"If a part of your body is stiff, it hurts and does not move as easily as it should.",مُتصلّب
"If a part of your body itches, you want to rub it with your nails.",يَحُكّ
"If a part of your body throbs, you feel pain in it in a series of regular beats.",يَؤلِم
"If a part of your body throbs, you feel pain in it in a series of regular beats.",يَنبُض
"If a part of your body twitches, it suddenly makes a slight movement.",يَنْتَفِض
"If a path or road leads somewhere, it goes there.",يَقود إلى
"If a period of time passes, it happens.",يَمُرّ
"If a period of time passes, it happens.",يَمْضي
"If a person has a temper, they become angry very easily",حادّ المِزاج
"If a person or a part of their body is frozen, they are very cold.",بارِد جِدّا
"If a phone is off the hook, the part you speak into is not in its correct position, so the telephone will not ring.",السَّماعة مَرْفوعة
"If a phone line or a toilet is engaged, it is already being used.",مَشْغول
"If a picture is in focus, it is clear.",واضِح
"If a picture is out of focus, it is not clear.",غَير واضِح
"If a piece of clothing is inside out, the part that is usually outside is on the inside.",بِالمَقْلوب
"If a piece of electrical equipment fuses, or if you fuse it, it stops working because there is too much electricity going through it.",يَقطع النور
"If a piece of equipment is dead, it is not working.",مُعَطَّل
"If a piece of equipment is running, it is switched on and working.",يَشْتَغِل
"If a pig grunts, it makes short, low sounds.",يَنْخَر (صَوْت الخِنْزير)
"If a place is bleak, it is cold and empty",قَفْر
"If a place is bleak, it is cold and empty",مُكْفَهِّر
"If a place is dead, it is too quiet and nothing interesting is happening there.",خَامِد
"If a place is uninhabited, no one lives there.",غَيْر مَأهول
"If a place, situation, etc. feels different, strange, etc., that is how it seems to you.",شُعور مُختَلِف، شُعور غَريب، إلخ
"If a plan is on ice, a decision has been made to delay it for a period of time",مُؤجَّل
"If a plan or agreement falls through, it does not happen.",يَخفِق في التفاوُض
"If a plane or train is boarding, passengers are getting onto it",يَسْمَح بِصُعوْد الرُّكّاب
"If a plane takes off, it begins to fly.",يُقْلِع
"If a plant blooms, its flowers open.",يَتَفَتَّح
"If a plant grows, or you grow it, it develops from a seed to a full plant.",يَنْمو
"If a plant sprouts, or if it sprouts something, it begins to make leaves, flowers, etc.",يَتَفَتَّح
"If a plant sprouts, or if it sprouts something, it begins to make leaves, flowers, etc.",يَنْبُت
"If a plant withers, it becomes dry and starts to die.",يَذْبُل
"If a price has a certain amount of money off, it costs that much less than the usual price.",تَخفيض
"If a price or a level comes down, it becomes lower.",يَنخَفِض
"If a price, value, or amount slumps, it goes down suddenly.",يَنْخَفِض
"If a problem arises, it starts to happen",يَنْشأ
"If a problem comes to a head, it becomes very bad.",يَسوء
"If a problem or situation works out, it gradually becomes better.",يَتَحَسَّن
"If a problem, idea, or situation snowballs, it quickly grows bigger or more important.",يَتفاقَم
"If a river, road, etc. winds somewhere, it bends a lot and is not straight.",يَتَعَرَّج
"If a road is one-way, you can only drive on it in one direction.",طَريق بِاتِّجاه واحِد
"If a road or river forks, it divides into two parts.",يَتَشعّب
"If a road, path, etc. goes in a particular direction, it leads there.",يُؤدّي إلى
"If a road, river, etc. twists, it has a lot of bends in it.",يتَعَرَّج
"If a road, river, etc. twists, it has a lot of bends in it.",يَلْتَوي
"If a room, apartment, etc. is furnished, there is furniture in it.",مَفْروش
"If a room, apartment, etc. is unfurnished, there is no furniture in it.",غَيْر مَفروش
"If a rule, law, etc. is strict, it must be obeyed.",دَقيق
"If a rule, law, etc. is strict, it must be obeyed.",صارِم
"If a ship, plane, etc. unloads, goods are taken off it.",يُفرِغ
"If a shop or office opens at a particular time of day, it starts to do business at that time.",يَفْتَح
"If a shop, restaurant, etc. closes, people cannot go in it.",يُغْلِق
"If a situation is under control, things are happening in the way that you want them to",تَحْتَ السَّيْطَرة
"If a situation or activity involves something, that thing is a part of it.",يَتَوَرَّط
"If a situation teaches you something, it gives you new knowledge or helps you to understand something.",يُعلّم
"If a solid dissolves, it becomes part of a liquid, and if you dissolve it, you make it become part of a liquid.",يَذوب
"If a solid dissolves, it becomes part of a liquid, and if you dissolve it, you make it become part of a liquid.",يَنْحَلّ
"If a something explodes, it bursts with noise and force.",يَنْفَجِر
"If a sound echoes, you hear it again and again, usually because you are in a large, empty space.",يُصْدِر صَدى
"If a store carries something, people can buy it there.",يوجَد
"If a story, movie, etc. concerns a particular subject, it is about that subject.",يَهْتَمّ بـِ / يَتَحَدَّث عَن
"If a substance or material is transparent, you can see through it.",شَفّاف
"If a supply of something runs out, all of it has been used or it is completely finished.",يَنْفُذ
"If a surface shines, it reflects light.",يَسْطَع
"If a surface shines, it reflects light.",يَلْمَع
"If a surface such as a mirror or water reflects something, you can see the image of that thing in the mirror, water, etc.",يَعْكِس
"If a system is operational, it is working.",جاهِز لِلعَمل
"If a taste, smell, etc. is strong, it is very easy to notice.",قَوي / نَفّاذ (لِلرائحة)
