Kotak Pos,used before a number as an address at a post office where you can arrange for letters to be sent.
Kristen Inggris,Church of England
Kristen Inggris,"the official Christian Church in England, whose leader is the King or Queen"
Kristiani,Christian
Kristus,Christ
Kristus,Jesus.
Kurcaci,an old name for a Cub Scout.
Kurcaci,dwarf
Kurcaci,"in fairy tales etc, a creature like a tiny man, with magic powers"
Kurcaci,wolf-cub
Latin,Latin
Latin,a person who speaks a language derived from Latin.
Latin,the language spoken in ancient Rome
Leo,Leo
Leo,someone who has the Zodiac sign Leo.
Leo,the sign of the Zodiac for someone who was born between July 23rd and August 22nd.
Libra,Libra
Libra,someone who has the Zodiac sign Libra.
Libra,the sign of the Zodiac for someone who was born between September 23rd and October 22nd.
M,AD
M,"M, m"
M,short for Anno Domini (used in dates to mean after the birth of Jesus Christ; also used by non-Christians)
M,the 13th letter of the English alphabet
M.A.,MA
M.A.,"short for Master of Arts; a second university degree in arts, literature etc (but not in the sciences)"
M.Si.,(British) short for Master of Science; a second university degree in a science subject.
M.Si.,MSc
MHz,(physics) short for megahertz.
MHz,MHz
Magister Sains,(British) short for Master of Science; a second university degree in a science subject.
Magister Sains,MSc
Mahkamah Agung,the Supreme Court
Mahkamah Agung,the highest court of law in (a state of) the USA and many other countries.
Maori,Maori
Maret,March
Maret,"the third month of the year, the month following February."
Mars,Mars
Mars,a piece of music for marching to
Mars,march
Mars,the planet in the solar system that is the fourth in order of distance from the sun; the red planet
Marxisme,Marxism
Marxisme,the economic and political theories of Karl Marx which explains that the struggle between the social classes is the cause of changes in society.
Mediteranian,Mediterranean
Mediteranian,relating to the Mediterranean Sea or the countries that surround it
Mediteranian,the countries that surround the Mediterranean Sea.
Mediteranian,"the sea that is surrounded by the countries of southern Europe, North Africa, and western Asia."
Mei,May
Mei,"the fifth month of the year, the month following April."
Merkurius,Mercury
Merkurius,the smallest planet in the solar system. It is the planet nearest the sun.
Mesias,(with the) Jesus Christ.
Mesias,Messiah
Metodis,Methodist
Metodis,a member of a Christian Protestant church that separated from the Church of England in the 18th century and follows the ideas of John Wesley.
Minggu,Sun.
Minggu,Sunday
Minggu,"any sequence of seven days, especially from Sunday to Saturday"
Minggu,short for Sunday
Minggu,the amount of time spent working during a period of seven days
Minggu,"the first day of the week, the day following Saturday, kept for rest and worship among Christians."
Minggu,week
Morse,Morse
Morse,"a code for signalling and telegraphy in which each letter is made up of dots and dashes, or short and long sounds or flashes of light."
Muslim,(a person) of the religion known as Islam.
Muslim,Muslim
N,"N, n"
N,the 14th letter of the English alphabet
N.B.,(in writing) used to make a reader pay special attention to a piece of information
N.B.,N.B.
Natal,Christmas
Natal,"Noel, Nowell, Noël"
Natal,Xmas
Natal,"an annual festival in memory of the birth of Christ, held on December 25, Christmas Day"
Natal,an old word for Christmas.
Natal,short for Christmas
Neptunus,Neptune
Neptunus,the planet in the solar system that is eighth in order of distance from the sun.
Nona,Miss
Nona,"a polite title given to an unmarried female, either in writing or in speech"
November,November
November,"the eleventh month of the year, the month following October"
O,(spoken) zero (used when saying a telephone number)
O,"O, o"
O,the 15th letter of the English alphabet
Oktober,October
Oktober,"the tenth month of the year, the month following September"
P,"P, p"
P,the 16th letter of the English alphabet
PBB,UN
PBB,short for United Nations
PDB,GDP
PDB,"short for gross domestic product; the total value of all the goods and services produced by a country in one year, except for income received from money invested in other countries."
PLTA,hydroelectric
PMK,a man whose job is to put out accidental fires or those caused deliberately as a criminal act.
PMK,fireman
PMS,(British) (medical) short for premenstrual syndrome; the pain and unpleasant feeling that some women experience just before their period starts each month
PMS,PMS
PNB,GNP
PNB,short for gross national product; the total value of all the goods and services produced by a country in a year.
PPN,VAT
PPN,short for value-added tax
PT,"(British) short for public limited company, a company that has shares that the public can buy"
PT,"plc, PLC"
PVC,PVC
PVC,"a type of plastic that is used to make things such as clothes, pipes, and flooring"
Pangea,"Pangaea, Pangea"
Pangea,"a supercontinent that consisted of all the current continents joined together, and which started breaking up approximately 200 million years ago"
Pantekosta,Pentecost
Pantekosta,the Christian festival of Whitsuntide celebrated on the seventh Sunday after Easter.
Partai Buruh,"labour, labor"
Partai Buruh,used (with capital) as a name for the Socialist party in the United Kingdom.
Paskah,Easter
Paskah,"a Christian festival held in the spring, to celebrate Christ’s coming back to life after the Crucifixion"
Pdt,Reverend
Pengajaran Bahasa Inggris,ELT
Pengajaran Bahasa Inggris,short for English Language Teaching; the teaching of English to people for whom it is not their first language
Penghianatan,a betrayal
Penghianatan,sell-out
Perawan Maria,"(with the) the Virgin Mary, mother of Christ, especially as shown in works of art"
Perawan Maria,Madonna
Perjanjian Baru,"Old Testament, New Testament"
Perjanjian Baru,the two main parts of the Bible.
Perjanjian Lama,"Old Testament, New Testament"
Perjanjian Lama,the two main parts of the Bible.
Pises,Pisces
Pises,someone who has the Zodiac sign Pisces.
Pises,the sign of the Zodiac for someone who was born between February 20th and March 20th.
Pluto,(astronomy) the second-largest dwarf planet in the solar system. Until 2006 it was classified as a planet.
Pluto,Pluto
Prof.,Prof.
Prof.,short for professor
Protestan,(a member) of any of the Christian churches that separated from the Roman Catholic church at or after the Reformation.
Protestan,Protestant
Q,"Q, q"
Q,the 17th letter of the English alphabet
R,"R, r"
R,the 18th letter of the English alphabet
RAM,(computing) short for Random Access Memory; computer memory that is used as a temporary store of data that may be changed or deleted
RAM,RAM
RNA,"(biology, chemistry) the full name of RNA, a nucleic acid that is found in all living cells and in many viruses. It helps with the synthesis of proteins"
RNA,ribonucleic acid
ROM,"(computing) short for read-only memory, computer memory that is permanent and cannot be changed."
ROM,ROM
Rabu,Wednesday
Rabu,"the fourth day of the week, the day following Tuesday"
Rabu Abu,Ash Wednesday
Rabu Abu,the first day of Lent.
Ramadan,Ramadan
Ramadan,"the ninth month of the Muslim year, during which Muslims do not eat or drink anything between sunrise and sunset"
Rapat Umum Tahunan,AGM
Rapat Umum Tahunan,short for annual general meeting ; an important meeting which is held once a year by an organization and is used to discuss future plans and to elect officials etc
Romawi,Roman
Romawi,"connected with Rome, especially ancient Rome"
Romo,(with capital) the title of a (usually Roman Catholic) priest
Romo,father
S,"S, s"
S,the 19th letter of the English alphabet
S.Hum.,"BA, B.A."
S.Hum.,"BFA, B.F.A"
S.Hum.,"short for Bachelor of Arts; a first university degree in arts, literature etc (but not in the exact sciences)"
S.Hum.,short for Bachelor of Fine Arts; first degree in Fine Arts
S.Ked.,"(in Britain, used after someone’s name) short for Bachelor of Medicine, a first university degree in medicine."
S.Ked.,MB
S.Pd.,"BEd, B.Ed."
S.Pd.,short for Bachelor of Education; a first university degree in education or teaching
S.Si.,"BSc, BS"
S.Si.,short for Bachelor of Science; a first university degree in a science subject
S.T.,"BE, B.E."
S.T.,short for Bachelor of Engineering; a first degree in Engineering
SARS,"(medical) short for severe acute respiratory syndrome, a serious infectious disease that makes breathing difficult and can sometimes result in death"
SARS,SARS
SIM,(American) a driving licence.
SIM,a licence for driving a road vehicle.
SIM,driver’s license
SIM,driving licence
SM,BC
SM,short for before Christ (used in dates; also used by non-Christians)
SOS,SOS
SOS,"a call for help or rescue, often in code and usually from a distance"
Sabtu,Sat.
Sabtu,Saturday
Sabtu,short for Saturday
Sabtu,"the seventh day of the week, the day following Friday"
Sagitarius,Sagittarius
Sagitarius,someone who has the Zodiac sign Sagittarius.
Sagitarius,the sign of the Zodiac for someone who was born between November 22nd and December 20th.
Sang Penebus,(often with the) Jesus Christ.
Sang Penebus,Redeemer
Sarjana Kedokteran,"(in Britain, used after someone’s name) short for Bachelor of Medicine, a first university degree in medicine."
Sarjana Kedokteran,MB
Saturnus,Saturn
Saturnus,the second largest planet in the solar system and the sixth in distance from the sun. It is surrounded by rings made up of small pieces of ice.
Selasa,Tuesday
Selasa,"the third day of the week, the day following Monday"
Senin,Mon
Senin,Monday
Senin,short for Monday.
Senin,"the second day of the week, the day following Sunday"
Sept,Sept
Sept,short for September
September,September
September,"the ninth month of the year, the month following August"
Sesarea,Caesarean
Sesarea,Cesarean
Sinterklas,(British) an imaginary old man with a long white beard and a red suit who brings presents to children at Christmas; Santa Claus
Sinterklas,Father Christmas
Sinterklas,Santa Claus
Sinterklas,an imaginary old man with a long white beard and a red suit who brings presents to children at Christmas.
Skorpio,Scorpio
Skorpio,someone who has the Zodiac sign Scorpio
Skorpio,the sign of the Zodiac for someone who was born between October 24th and November 22nd
Skotlandia,"(in Australia, Scotland, and the US) a free local school that is paid for by the government."
Skotlandia,public school
T,"T, t"
T,the 20th letter of the English alphabet
TBC,(medical) short for tuberculosis .
TBC,TB
TI,"(computing) short for information technology; the study and use of computers and other electronic equipment to store, process, retrieve, and send information"
TI,IT
TIK,"(British) short for information and communication(s) technology; a school subject that covers the use of computers, the Internet, electronics, telecommunications, and other types of technology."
TIK,ICT
TKW,"a young person from abroad employed by a family to look after the children and help with the housework in return for room, meals, pocket money and an opportunity to learn the language"
TKW,au pair
TPS,a small place or stall where one can mark one’s voting-paper.
TPS,polling booth
TV,"(British, informal) a television set"
TV,telly
Tahun Baru,New Year
Tahun Baru,the beginning of the year
Taurus,Taurus
Taurus,someone who has the Zodiac sign Taurus.
Taurus,the sign of the Zodiac for someone who was born between April 21 and May 21st.
Teknologi Informasi dan Teknologi,"(British) short for information and communication(s) technology; a school subject that covers the use of computers, the Internet, electronics, telecommunications, and other types of technology."
Teknologi Informasi dan Teknologi,ICT
Tenggara,SE
Tenggara,short for south east or south eastern
Timur Laut,NE
Timur Laut,short for north-east or north-eastern
Timur Tengah,Egypt and the countries of Asia west of Pakistan.
Timur Tengah,the Middle East
Tuhan,"(with capital) the creator and ruler of the world (in the Christian, Jewish etc religions)."
Tuhan,God
Tuhan,God; Christ
Tuhan,the Lord
U,"U, u"
U,the 21st letter of the English alphabet
UFO,UFO
UFO,"short for Unidentified Flying Object, a spacecraft that is believed to come from other planets"
UGD,(American) short for emergency room.
UGD,(American) the part of a hospital that treats people who need immediate treatment because they have been hurt in an accident or are very ill; casualty (British)
UGD,ER
UGD,emergency room
Uni Eropa,an economic and political association of certain countries in Europe.
Uni Eropa,the European Union
Uranus,Uranus
Uranus,the planet in the solar system that is seventh in distance from the sun.
V,"V, v"
V,the 22nd letter of the English alphabet
Venus,Venus
Venus,the planet in the solar system that is second in order of distance from the sun.
Virgo,Virgo
Virgo,someone who has the Zodiac sign Virgo.
Virgo,the sign of the Zodiac for someone who was born between August 23rd and September 23rd.
W,"W, w"
W,the 23rd letter of the English alphabet
Wabah Pes,the Black Death
Wabah Pes,the plague that killed large numbers of people in Europe in the 14th to 18th centuries
XL,(for clothes sizes) short for extra large
XL,XL
Y,"Y, y"
Y,the 25th letter of the English alphabet
Yahudi,Jew
Yahudi,Jewish
Yahudi,"a member of the Jewish people, whose religion is Judaism"
Yang Mulia,"(with His, Your etc) a title of honour, used eg for ambassadors"
Yang Mulia,"(with His, Your) a word used in speaking to, or about, a man with the title ’Lord’ and also certain judges who do not have this title"
Yang Mulia,"(with capital) (with His, Your etc) a title of respect used when talking to or about judges, mayors etc"
Yang Mulia,"(with capital) (with His, Your) a title used when speaking to or of a king or queen"
Yang Mulia,(with capital) a title of the Pope.
Yang Mulia,Excellency
Yang Mulia,Lordship
Yang Mulia,"a title of a prince, princess etc"
Yang Mulia,a title of honour/honor used to or of a cardinal
Yang Mulia,eminence
Yang Mulia,grace
Yang Mulia,highness
Yang Mulia,holiness
Yang Mulia,"honour, honor"
Yang Mulia,majesty
Yang Mulia,"the title of a duke, duchess or archbishop"
Z,"Z, z"
Z,the 26th letter of the English alphabet
Zaman Pertengahan,the Middle Ages
Zaman Pertengahan,the time between the end of the Roman Empire and the Renaissance.
aba-aba,a signal to be ready for action
aba-aba,alert
abad,C
abad,a (period of a) hundred years
abad,century
abad,short for century
abadi,eternal
abadi,immortal
abadi,living for ever and never dying
abadi,never-ending
abadi,"not belonging to, or typical of, any particular time"
abadi,timeless
abadi,without end; lasting for ever; unchanging
abakus,"a frame with small balls which you slide along wires, used for counting and calculating."
abakus,abacus
abas,abbot
abas,the male head of an abbey.
abiotik,(biology) not involving or derived from living organisms; physical rather than biological
abiotik,abiotic
abjad,"ABC, ABCs"
abjad,alphabet
abjad,the alphabet
abjad,the letters of a written language arranged in order
abjad Romawi,Roman alphabet
abjad Romawi,the alphabet in which Western European languages such as English are written.
aborijin,aborigine
aborijin,"an original inhabitant of a country, especially of Australia."
absolut,absolute
absolut,"absolute, complete, or unlimited"
absolut,definite and without any doubt
absolut,plenary
abstrak,(of a noun) referring to something which exists as an idea and which is not physically real
abstrak,"(of painting, sculpture etc) concerned with colour/color, shape, texture etc rather than showing things as they really appear"
abstrak,"a painting, sculpture etc concerned with colour/color, shape, texture etc rather than showing things as they really appear"
abstrak,abstract
abstraksi,abstraction
abstraksi,the quality of being abstract
abu,ash
abu,the dust etc that remains after anything is burnt
abu jenazah,ashes
abu jenazah,the remains of a human body after cremation
abu-abu,"grey, gray"
abu-abu,of a mixture of colour/color between black and white
acak,done etc without any particular plan or system; irregular
acak,random
acar,"a vegetable or vegetables preserved in vinegar, salt water etc"
acar,pickle
acara,a (usually regular) position (in eg the schedule of television/radio programmes)
acara,a period of time spent on a particular activity
acara,event
acara,"one of a series of short circus or variety acts, or the person or persons who perform it"
acara,session
acara,slot
acara,something that happens; an incident or occurrence
acara,turn
acuan,a mould/mold
acuan,a shape into which a substance in liquid form is poured so that it may take on that shape when it cools and hardens
acuan,cast
acuan,"mould, mold"
acuan silang,"a reference from one part of a book, list etc to another, eg crept see creep."
acuan silang,cross-reference
ad hoc,(informal) done when needed rather than planned in advance
ad hoc,ad hoc
ada,being
ada,exist
ada,existence
ada,to be something real or actual
adaptasi,adaptation
adaptor,"a device which enables an electrical plug of one type to be used in a socket of another type, or several plugs to be used in the same socket at the same time."
adaptor,"adaptor, adapter"
adat,a fixed way of doing things
adat,a way of behaving that has become usual; (an) established custom
adat,convention
adat,form
adat istiadat,"a custom, belief, story etc that is passed on"
adat istiadat,conventionality
adat istiadat,tradition
adegan,action
adegan,one part or division of a play etc
adegan,scene
adegan,"the events (of a play, film etc)"
adegan puncak,grand finale
adegan puncak,"the final act or scene in a show etc, usually with all the actors, singers etc on the stage."
adesi,adhesion
adesi,the act or quality of adhering (to)
adikodrati,(of eg matters concerning ghosts etc) beyond what is natural or physically possible
adikodrati,"divine, or beyond what is human"
adikodrati,superhuman
adikodrati,supernatural
adiktif,addictive
adil,(formal) fair and just
adil,"(of business dealings, scores in games etc) level, even, fairly balanced etc"
adil,equitable
adil,fair
adil,impartial
adil,just
adil,just; not favouring/favoring one side
adil,not favouring/favoring one person etc more than another
adil,"right and fair, not favouring/favoring one more than another"
adil,square
aditif,a substance that is added to food to make it last longer or to make it taste better
aditif,additive
adjektiva,a word that describes a noun
adjektiva,adjective
administrasi,administration
administrasi,government
administrasi,management
administrasi,the act or process of governing.
administratif,administrative
administrator,"a member of the committee of people who govern a school, hospital etc"
administrator,a person or body of people in an organization etc that has power to direct or manage
administrator,administrator
administrator,executive
administrator,governor
adonan,"a mixture of flour, eggs and milk or water used in cooking"
adonan,"a mixture of flour, fat etc used for making pies, pastry etc"
adonan,"a number of things made, delivered etc, all at one time"
adonan,batch
adonan,batter
adonan,"flour paste used in making pies, tarts etc"
adonan,"mould, mold"
adonan,paste
adonan,pastry
adonan,"something, especially a food, formed in a mould/mold."
adrenalin,"(biology) a chemical produced in your body that increases your energy when you are frightened, excited, or angry."
adrenalin,adrenalin
adu kepala,(usually of cars etc) with the front of one car etc hitting the front of another car etc
adu kepala,head-on
aduh,(spoken) used for expressing sudden pain
aduh,ow
adverbia,"(linguistics) a word used before or after a verb, before an adjective or preposition, or with another adverb to show time, manner, place, degree etc"
adverbia,adverb
advokat,(legal) a lawyer in Britain who is qualified to present cases in court
advokat,(legal) a lawyer who defends someone in court.
advokat,a barrister or advocate
advokat,advocate
advokat,barrister
advokat,counsel
aerobik,aerobic
aerobik,aerobic exercises are designed to make your heart and lungs stronger.
aerobik,aerobics
aerobik,"physical exercises to make the heart and lungs stronger, often done to music in a class"
aerodinamik,aerodynamics
aerodinamik,the scientific study of how things move through the air
aerodinamis,aerodynamic
afidavit,(legal) a written statement which you swear is true and which is used as evidence in a court of law.
afidavit,affidavit
afiks,"(linguistics) a letter or group of letters added to the beginning or end of a word to change its meaning, for example ’un-’ in ’unlucky’ or ’-ly’ in ’quickly’."
afiks,affix
afiliasi,a connection with (an organization etc)
afiliasi,affiliation
afiliasi,associate
afiliasi,joined or connected
agak,faintly
agak,fairly
agak,pretty
agak,quite or rather
agak,rather
agak,rather; a little
agak,slightly
agak,slightly; rather
agak,somewhat
agak,to a certain extent; slightly; a little
agak,to a small extent
agama,"a belief in, or the worship of, a god or gods."
agama,a particular system of belief or worship
agama,religion
agama Buddha,Buddhism
agama Buddha,the religion founded by Gautama or Buddha
agama Kristen,Christianity
agama Kristen,the religion of Christ
agama Yahudi,Judaism
agama Yahudi,"the Jewish religion, based on the Jewish Scriptures."
agar-agar,"(a jelly made from) seaweed, used in medicine, cooking etc."
agar-agar,agar-agar
agas,"a very small, usually blood-sucking, fly."
agas,gnat
agen,a person or thing that acts
agen,agent
agen ganda,a spy paid by each of two countries hostile to each other
agen ganda,double agent
agen perjalanan,"a person in charge of, or working in, a travel agency."
agen perjalanan,travel agent
agen perumahan,a person who arranges the sale or letting of houses; real-estate agent(American)
agen perumahan,house agent
agen polisi,"a policeman, especially one not of high rank"
agen polisi,constable
agen rahasia,(especially secret agent) a spy
agen rahasia,a secret agent or person employed to gather information secretly especially about the military affairs of other countries
agen rahasia,agent
agen rahasia,spy
agen tanah,(British) a person whose job is to sell houses and land; real estate agent(American)
agen tanah,estate agent
agitasi,agitation
agnostik,a person who believes that it is not possible to know whether or not God exists
agnostik,agnostic
agnostis,agnostic
agnostisme,agnosticism
agresif,(of a person) aggressive and inclined to argue
agresif,truculent
agunan,(business) property or other goods that you promise to give someone if you are unable to pay back a loan
agunan,collateral
agung,(over-)serious or old-fashioned
agung,staid
ahli,"(of a person in a job) fully qualified, skilled and experienced"
ahli,(with at or on) skilled through training or practice
ahli,"a person who is an expert, or a book that can be referred to, on a particular subject"
ahli,a person who is expert at anything
ahli,"a person who knows a great deal about eg music, painting, especially a skilled performer"
ahli,accomplished
ahli,ace
ahli,authority
ahli,capable; skilled
ahli,competent
ahli,crack
ahli,"dexterous, dextrous"
ahli,expert
ahli,"having, or showing, skill"
ahli,master
ahli,masterly
ahli,proficient
ahli,showing the skill of a master
ahli,"skilful, especially with the hands"
ahli,"skilful, skillful"
ahli,skilled
ahli,skilled; expert
ahli,virtuoso
ahli alkimia,alchemist
ahli alkimia,someone who studied alchemy.
ahli anatomi,(medical) a person who specializes in anatomy.
ahli anatomi,anatomist
ahli anestesia,(medical) the doctor responsible for giving an anaesthetic to the patient during a surgical operation
ahli anestesia,anaesthetist
ahli antropologi,anthropologist
ahli arkeologi,"archaeologist, (also archeologist American)"
ahli astrologi,astrologer
ahli astronomi,astronomer
ahli bahasa,a person who studies language and/or is good at languages.
ahli bahasa,linguist
ahli bakteri,bacteriologist
ahli bangunan,a person who builds houses etc
ahli bangunan,builder
ahli biokimia,biochemist
ahli biologi,biologist
ahli botani,a person who studies botany
ahli botani,botanist
ahli dekorasi,"a person who decorates rooms, houses etc"
ahli dekorasi,decorator
ahli demografi,demographer
ahli dermatologi,dermatologist
ahli diet,an expert on diets and dieting.
ahli diet,"dietician, dietitian"
ahli ekologi,ecologist
ahli ekonomi,a person who is an expert in economics.
ahli ekonomi,economist
ahli elektronika,concerned or working with such machines
ahli elektronika,electronic
ahli embriologi,embryologist
ahli etnologi,ethnologist
ahli filsafat,"a person who studies philosophy, especially one who develops a particular set of theories"
ahli filsafat,philosopher
ahli fisika,"a person who studies, or is an expert in, physics."
ahli fisika,physicist
ahli fisioterapi,physiotherapist
ahli geofisika,geophysicist
ahli geografi,a person who studies geography.
ahli geografi,geographer
ahli geologi,geologist
ahli ginekologi,"gynaecologist, gynecologist"
ahli gizi,an expert on food and its effects on health and growth.
ahli gizi,nutritionist
ahli hipnotis,hypnotist
ahli homeopati,(medical) someone who treats people using homeopathy.
ahli homeopati,homeopath
ahli hukum,(American) a lawyer
ahli hukum,attorney
ahli kacamata,a person who makes and sells spectacles and optical instruments
ahli kacamata,optician
